"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","locality","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","maximumElevationInMeters","minimumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"776","2019-12-09 17:29:15-03","UFPR","EFC","13605","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Blum, C.T.",NA,"Costa Rica",NA,NA,"Arvoreta 4 m, botões e flores brancas, em formação pioneira de influência fluviomarinha","EFC013605","2015","01","10","Playa Avellana",NA,NA,NA,"(L.) L.","Blum, C.T.","2047","Guanacaste","Tamarindo","10.2306","-85.8359",NA,"5","5",NA,NA,NA,"2015","01","15","10.2306","-85.8359",NA,NA,NA,NA,NA
"777","2019-11-13 11:13:45-03","USP","SPF","127888","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Rosa, NA",NA,"Brasil",NA,NA,NA,"SPF00127888","1992","01","12","Ilha de Marajó",NA,NA,NA,"(L.) L.","Rosa, NA; Almeida, SS","5477","Pará",NA,NA,NA,"SPF00127888",NA,NA,NA,NA,NA,"1992","02","03",NA,NA,NA,NA,NA,NA,NA
"778","2019-11-13 11:13:45-03","USP","SPF","167415","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Ceccantini, GCT",NA,"Brasil",NA,NA,NA,"SPF00167415","2005","01","13",NA,NA,NA,NA,"(L.) L.","Fernandes, UG","2376","Bahia","Madre de Deus","-38.6208000183105","-12.7407999038696","SPF00167415",NA,NA,"2962","auto",NA,"2018","10",NA,NA,NA,NA,NA,NA,NA,NA
"779","2021-03-15 18:24:20-03","USP","SPF","118126","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Guedes, MLS",NA,"Brasil",NA,NA,"Árvore de ca. 8 m de altura. Folhas coriáceas. Flores alvas. Frutos imaturos de cor verde.","SPF00118126","1992","01","26",NA,NA,NA,NA,"(L.) L.","Guedes, MLS","s.n.","Bahia","Mucuri","-39.5508003234863","-18.0863990783691","SPF00118126",NA,NA,"78440","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","2019-11-13 11:13:45-03","USP","SPF","177515","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Jardim, JG",NA,"Brasil",NA,NA,NA,"SPF00177515","1998","07","09","Serra Grande",NA,NA,NA,"(L.) L.","Fernandes, UG","1801","Bahia","Uruçuca","-39.2844009399414","-14.5930995941162","SPF00177515",NA,NA,"33791","auto",NA,"2018","10",NA,NA,NA,NA,NA,NA,NA,NA
"781","2019-11-13 11:13:45-03","USP","SPF","197049","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Silva, BR",NA,"Brasil",NA,NA,NA,"SPF00197049","2003","08","20",NA,NA,NA,NA,"(L.) L.","Fraga, CN","1073","Rio de Janeiro","São Francisco de Itabapoana","-40.9613990783691","-21.3019008636475","SPF00197049",NA,NA,"48091","auto",NA,"2003","08",NA,NA,NA,NA,NA,NA,NA,NA
"782","2019-11-13 11:13:45-03","USP","SPF","171213","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","nitida","Avicennia nitida","Rzedowski, J",NA,"México",NA,NA,NA,"SPF00171213","1967","10","28",NA,NA,NA,NA,"Jacq.","Rzedowski, J","24969","Jalisco","Cihuatlán",NA,NA,"SPF00171213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","2019-11-22 16:07:27-03","UEFS","HUEFS","176087","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans",NA,NA,"Brasil",NA,NA,"Mata Ciliar.","HUEFS0176087","2008","12","08","Barra Nova.","Angiospermae","Lamiales",NA,"(L.) L.","A.Indriunas","6254","Espírito Santo","São Mateus","-51.7825","-18.7575","HUEFS0176087","11","11",NA,NA,NA,"2014","11",NA,"51W46'57''","18S45'27''","Asteranae",NA,NA,NA,NA
"784","2019-10-07 09:15:02-03","UEFS","HUEFS","96206","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Melo, E.",NA,"Brasil",NA,NA,"Vegetação com influência fluvio-marinha (Mangue).","HUEFS0096206","2005","04","17","Crista de quatzito. Encosta da crista.","Angiospermae","Lamiales",NA,"(L.) L.","A.Indriunas","3835","Ceará","Aracati","-37.849722","-4.403611","HUEFS0096206","60","60",NA,NA,NA,"2014","11",NA,"37W50'59''","4S24'13''","Asteranae",NA,NA,NA,NA
"785","2019-10-07 09:15:02-03","UEFS","HUEFS","31793","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Arouck-Ferreira, J.D.C.",NA,"Brasil",NA,NA,NA,"HUEFS0031793","1995","10","05","Liha do Marajó, Soure, Ilha Coroinha","Angiospermae","Lamiales",NA,"(L.) L.",NA,"459","Pará","Soure","-48.517222","-0.727778","HUEFS0031793",NA,NA,NA,NA,NA,NA,NA,NA,"48W31'2''","0S43'40''","Asteranae",NA,NA,NA,NA
"786","2019-10-07 09:15:02-03","UEFS","HUEFS","47746","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Leite, K.R.B",NA,"Brasil",NA,NA,"Manguezal antropizado","HUEFS0047746","2000","04","25","Aritaguá","Angiospermae","Lamiales",NA,"(L.) L.","A.Indriunas","59","Bahia","Ilhéus","-39.074444","-14.525","HUEFS0047746",NA,NA,NA,NA,NA,"2014","11",NA,"39W4'28''","14S31'30''","Asteranae",NA,NA,NA,NA
"787","2020-07-17 08:31:37-03","UEFS","HUEFS","86338","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","França, F.",NA,"Brasil",NA,NA,NA,"HUEFS0086338","2004","08","01","c. 13 km W de Camurupim","Angiospermae","Lamiales",NA,"(L.) L.","A.Indriunas","5064","Piauí","Luis Correia","-41.515833","-2.975556","HUEFS0086338 HUEFS0086338_e1",NA,NA,NA,NA,NA,"2014","03",NA,"41W30'57''","2S58'32''","Asteranae",NA,NA,NA,NA
"788","2019-10-07 09:15:02-03","UEFS","HUEFS","5964","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Queiroz, L.P.de",NA,"Brasil",NA,NA,NA,"HUEFS0005964","1984","01","14",NA,"Angiospermae","Lamiales",NA,"(L.) L.","A.Indriunas","797","Pará","Soure","-48.5233001708984","-0.716666996479034","HUEFS0005964",NA,NA,"69952","auto",NA,"2014","11",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"789","2019-10-07 09:15:02-03","UEFS","HUEFS","182567","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Miranda, A.M.",NA,"Brasil",NA,NA,NA,"HUEFS0182567","2011","11","08",NA,"Angiospermae","Lamiales",NA,"(L.) L.",NA,"6401","Rio Grande do Norte","Mossoró","-37.3442001342773","-5.1875","HUEFS0182567",NA,NA,"38979","auto",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"790","2019-10-07 09:15:02-03","UEFS","HUEFS","61472","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Ferreira, M.C.",NA,"Brasil",NA,NA,"Manguezal.","HUEFS0061472","1993","12","29","Camaçandi, ao longo da estrada para Barra dos Gracês.","Angiospermae","Lamiales",NA,"(L.) L.","A.Indriunas","581","Bahia","Jaguaripe","-38.8955993652344","-13.1133003234863","HUEFS0061472",NA,NA,"41836","auto",NA,"2014","11",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"791","2019-10-07 09:15:02-03","UEFS","HUEFS","171786","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Costa, S.M.",NA,"Brasil",NA,NA,"Manguezal.","HUEFS0171786","2009","02","28","Canal do Parapuca.","Angiospermae","Lamiales",NA,"(L.) L.","A.Indriunas","544","Sergipe","Brejo Grande","-36.4660987854004","-10.4294004440308","HUEFS0171786",NA,NA,"15456","auto",NA,"2014","11",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"792","2019-10-07 09:15:02-03","UEFS","HUEFS","54033","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Nunes, J.M.de C.",NA,"Brasil",NA,NA,NA,"HUEFS0054033","1991","02","15","Coqueiros.","Angiospermae","Lamiales",NA,"(L.) L.","A.Indriunas","HUNEBA98","Bahia","Maragogipe","-38.9193992614746","-12.7777996063232","HUEFS0054033",NA,NA,"21355","auto",NA,"2014","11",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"793","2019-10-07 09:15:02-03","UEFS","HUEFS","54507","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Ataíde, M.",NA,"Brasil",NA,NA,NA,"HUEFS0054507","1972",NA,NA,"Dois Irmãos.","Angiospermae","Lamiales",NA,"(L.) L.",NA,"110","Pernambuco","Recife","-34.8810997009277","-8.05389022827148","HUEFS0054507",NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"794","2019-11-22 16:07:27-03","UEFS","HUEFS","223454","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans",NA,NA,"Brasil",NA,NA,"Mata ciliar.","HUEFS0223454","2008","04","21","Itaúnas.","Angiospermae","Lamiales",NA,"(L.) L.",NA,"7448","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227","HUEFS0223454",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"795","2019-06-11 13:10:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Avicennia","germinans","Avicennia germinans","L. J. Gillespie","South America","Guyana",NA,NA,NA,NA,"1989","10","22",NA,"Spermatophyta",NA,NA,NA,"RRC ID Flag","2415","East Berbice-Corentyne",NA,"-58","5.1667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"2415",NA,NA
"796","2019-01-25 15:33:20-02","IAC","IAC","13241","S","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","G.A. Black",NA,"Brasil",NA,NA,"plantas da amazônia, nome popular: siriuba",NA,"1948","09","30",NA,NA,NA,NA,"(L.) L.","L.C. Bernacci","48-3237","Pará","Vigia","-48.1417","-0.8583",NA,NA,NA,NA,NA,NA,"2002","09","27","-48.1417","-0.8583",NA,NA,NA,NA,NA
"797","2019-01-25 15:33:20-02","IAC","IAC","13306","S","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","G.A. Black",NA,"Brasil",NA,NA,"plantas da amazônia, nome popular: siriuba",NA,"1948","11","12",NA,NA,NA,NA,"(L.) L.","L.C. Bernacci","48-3427","Pará","Soure","-48.5233","-0.7167",NA,NA,NA,NA,NA,NA,"2002","09","27","-48.5233","-0.7167",NA,NA,NA,NA,NA
"798","2020-07-23 12:24:12-03","CEPLAC","CEPEC","116773","PreservedSpecimen","Plantae","Verbenaceae","Avicennia","germinans","Avicennia germinans","Matos, F. B.",NA,"Brasil",NA,NA,"Material estéril. UNICATA.",NA,"2007","04","05","Manguezal próximo à foz do Rio Cachoeira. Coordenadas aproximadas:",NA,NA,NA,NA,"Sem Informação","1340","Bahia","ILHÉUS","-39.033333","-14.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W2'","14S48'",NA,NA,NA,NA,NA
"799","2020-07-23 11:59:39-03","CEPLAC","CEPEC","147765","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","germinans","Avicennia germinans","H.M. Dias",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,"2008","11","05","Extremo Sul da Bahia. Rio Cupido, cemplexo estuarino Caravelas - Nova Viçosa. Próximo ao rio, na beira do ecossistema manguezal.",NA,NA,NA,NA,NA,"491","Bahia","caravelas","-39.398056","-17.798056",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W23'53","17S47'53",NA,NA,NA,NA,NA
"800","2020-07-23 11:59:39-03","CEPLAC","CEPEC","92568","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","germinans","Avicennia germinans","E. A. Rocha",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Mangue-siriúba",NA,"2001","03","20","Maa da Esperança.",NA,NA,NA,NA,"E. A. Rocha","689","Bahia","ILHÉUS",NA,"-14.790556",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W3'98","14S47'26",NA,"26/05/2001",NA,NA,NA
"801","2020-07-23 11:59:39-03","CEPLAC","CEPEC","31136","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","germinans","Avicennia germinans","L. A. Mattos-Silva",NA,"Brasil",NA,NA,NA,NA,"1983","03","08","Margem do Rio Pardo. Km 4 entre Canavieiras/Una BA-001. Vale do rio.",NA,NA,NA,NA,"J. G. Jardim","1651","Bahia","CANAVIEIRAS","-38.9472007751465","-15.6750001907349",NA,NA,NA,"48203","auto",NA,NA,NA,NA,NA,NA,NA,"30/06/1999",NA,NA,NA
"802","2020-07-23 11:59:39-03","CEPLAC","CEPEC","82688","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","germinans","Avicennia germinans","R. P. Belém",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Siriba",NA,"1967","01","09",NA,NA,NA,NA,NA,"J. G. Jardim","3039","Bahia","ITACARÉ","-38.9967002868652","-14.2775001525879",NA,NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA,"30/06/1999",NA,NA,NA
"803","2020-07-23 11:59:39-03","CEPLAC","CEPEC","145567","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","germinans","Avicennia germinans","D. B. F. André",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro","MACAÉ","-41.7868995666504","-22.3708000183105",NA,NA,NA,"47209","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","2009-11-26 13:47:54-02","INPA","INPAW","4657","S","Plantae","Avicenniaceae","Avicennia","germinans","Avicennia germinans",NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","2009-11-26 13:47:54-02","INPA","INPAW","6111","S","Plantae","Avicenniaceae","Avicennia","nitida","Avicennia nitida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","2009-11-26 13:47:54-02","INPA","INPAW","1875","S","Plantae","Avicenniaceae","Avicennia","nitida","Avicennia nitida","Rodrigues, W.A.",NA,"Brasil",NA,NA,NA,NA,"1963","04","02",NA,NA,NA,NA,"Jacq.","W.A. Rodrigues","5072","Par&#225;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1963","04",NA,NA,NA,NA,NA,NA,NA,NA
"807","2021-04-01 17:42:28-03","UEL","FUEL","49886","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Mehlig, U; Beasley, CR; Vasques, AT",NA,"Brasil",NA,NA,NA,"FUEL021422","2008","08","17","Porto Alemanha, manguezal na margem da estrada para Porto Alemanha","Tracheophyta","Lamiales",NA,"(L.) L.","Mehlig, U","486","Pará","Tracuateua","-47.117028","-1.153333",NA,NA,NA,NA,NA,NA,"2008","08","17","-47.117028","-1.153333",NA,NA,NA,NA,NA
"808","2021-04-01 17:42:28-03","UEL","FUEL","9121","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Rochelle, LA; et al.",NA,"Brasil",NA,NA,NA,"FUEL021421",NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,"(L.) L.",NA,"s.n.","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"34265","auto",NA,"2021","03",NA,NA,NA,NA,NA,NA,NA,NA
"809","2019-11-01 14:51:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Egler, WA","Southern America","Brasil",NA,NA,"Árvore de 2.0 m, com corola branca","UB0037663","1959","01","18","Margens","Dicotyledoneae",NA,NA,"(L.) L.","Flora do Brasil","781","Pará ","Salinópolis","-47.3560981750488","-0.613610982894897","UB0037663",NA,NA,"23190","auto",NA,"2016","10",NA,NA,NA,NA,NA,NA,NA,NA
"810","2021-01-04 10:56:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Silva, IA","Southern America","Brasil",NA,NA,"Conglomerado MA-75. Subunidade 3. Subparcela 1. indivíduo 2. F6; Árvore; DAP em cm: 16,3; altura em m: 8,00uporte; flor brancas; casca bege por fora, amarelo intensopor dentro, grossa, rugosa, áspera, sem odor; Manguezal conservado clÍ","UB0124840","2018","09","29","Cedro","Dicotyledoneae",NA,NA,"(L.) L.","Santiago, DS; Pessoa, C","IFN-752323.1","Maranhão","Humberto de Campos","-43.560008","-2.52","UB0124840","2","2",NA,NA,NA,"2020","02","19","-43.560008","-2.52",NA,NA,NA,NA,NA
"811","2021-03-23 08:08:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Saramacca, CF","Southern America","Brasil",NA,NA,NA,"UB0037666","1942","11",NA,NA,"Dicotyledoneae",NA,NA,"(L.) L.","Flora do Brasil","107",NA,NA,NA,NA,"UB0037666",NA,NA,NA,NA,NA,"2016","10",NA,NA,NA,NA,NA,NA,NA,NA
"812","2019-11-01 14:51:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Oliveira, E","Southern America","Brasil",NA,NA,"Árvore de 8.0 m, frutos um pouco achatados; Beira do rio","UB0037663","1961","02","04","Furo S. José, região de Ig. Miri","Dicotyledoneae",NA,NA,"(L.) L.","Flora do Brasil","1285","Pará",NA,NA,NA,"UB0037663",NA,NA,NA,NA,NA,"2016","10",NA,NA,NA,NA,NA,NA,NA,NA
"813","2020-10-28 10:31:34-03","UnB","UB","158157","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Belém, RP; Pinheiro, RS","Southern America","Brasil",NA,NA,"Arbusto 3m; flores brancas, estames brancos, anteras azuis.; Mata costeira.","UB0111088","1967","01","09",NA,"Dicotyledoneae",NA,NA,"(L.) L.","Moldenke, HN","3039","Bahia","Itacaré","-38.9967002868652","-14.2775001525879","UB0111088",NA,NA,"41230","auto",NA,"1968","07","02",NA,NA,NA,NA,NA,NA,NA
"814","2020-10-28 10:31:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Heringer, EP","Southern America","Brasil",NA,NA,"Arbusto com pneumatóforos, flores com fauces roxos; Mangue, dentro da lama da maré","UB0111086","1976","02","16","Ponte de entrada da cidade","Dicotyledoneae",NA,NA,"(L.) L.","Flora do Brasil","14926","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449","UB0111086",NA,NA,"28401","auto",NA,"2016","10",NA,NA,NA,NA,NA,NA,NA,NA
"815","2019-11-01 14:51:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Almeida, S; Bastos, N; Costa Neto, S","Southern America","Brasil",NA,NA,"Arvoreta de 4.0 m de altura; frutos imaturos arroxeados; Manguezal atrás das dunas",NA,"1991","03",NA,"Ilha de Algodoal - Maiandeua","Dicotyledoneae",NA,NA,"(L.) L.",NA,"438","Pará","Maracanã","-47.581901550293","-0.595000028610229",NA,NA,NA,"48335","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","2020-10-28 10:31:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Paula, JE","Southern America","Brasil",NA,NA,"Árvore de 6.0 - 15.0 m, tronco com casca lisa; folha lanceolada; flores alvas; madeira de cor cinza; Mangue","UB0111087","1989","02","12","Área estuarina","Dicotyledoneae",NA,NA,"(L.) L.","Flora do Brasil","3169","Pernambuco","Itapissuma","-34.8922004699707","-7.77639007568359","UB0111087",NA,NA,"10303","auto",NA,"2016","10",NA,NA,NA,NA,NA,NA,NA,NA
"817","2020-10-28 10:31:34-03","UnB","UB","18575","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","tomentosa","Avicennia tomentosa","Proença, CEB; Harris, SA","Southern America","Brasil",NA,NA,"Corolas compressas. FOTO.; Árvore 2m. Flor branca. Fruto imaturo verde.; Restinga beirando manguezal.","UB0111081","2006","01","01","Vila de Parati-Mirim","Dicotyledoneae",NA,NA,"Jacq.","Harris, SA","3081","Rio de Janeiro","Parati","-44.566667","-23.25","UB0111081",NA,NA,NA,NA,NA,NA,NA,NA,"-44.566667","-23.25",NA,NA,NA,NA,NA
"818","2020-08-20 14:56:39-03","UFSC","FLOR","62203","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Ocaña-Nava, D.; Novelo, R.",NA,"México",NA,NA,"Arvoreta, 6m. Associada à Rhizophora mangle; flor amarela e fruto verde Habitat: Mangue","FLOR0062203","1987","09","04",NA,NA,"Lamiales",NA,"(L.) L.","Ocanã-Nava, D.","158","Campeche","Carmen","-91.46","18.26","FLOR0062203","5","5",NA,NA,NA,NA,NA,NA,"91º27'36''W","18º15'36''N",NA,NA,NA,NA,NA
"819","2020-08-20 14:56:39-03","UFSC","FLOR","49088","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","nitida","Avicennia nitida","Cordeiro, M.R.",NA,"Brasil",NA,NA,"árvore, 15m, flor marrom","FLOR0049088","2010","06","03","Beira do Rio Guamá, UFPA.",NA,"Lamiales",NA,"Jacq.","Cordeiro, M.R.","4966","Pará","Belém","-48.5043983459473","-1.4558299779892","FLOR0049088",NA,NA,"48462","auto",NA,"2010","06","03",NA,NA,NA,NA,NA,NA,NA
"820","2017-09-11 16:26:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Acanthaceae","Avicennia","africana","Avicennia africana","Thonning, P",NA,"?",NA,NA,NA,NA,NA,NA,NA,"in Guinea",NA,NA,NA,"P.Beauv.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","2017-09-11 16:26:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Acanthaceae","Avicennia","africana","Avicennia africana","Perrottet, GS",NA,"?",NA,NA,"Decembri florens",NA,NA,NA,NA,"in Senegambia",NA,NA,NA,"P.Beauv.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","2017-09-11 16:26:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Acanthaceae","Avicennia","africana","Avicennia africana","Palisot de Beauvois, AMFJ",NA,"?",NA,NA,"Crescit inter Tropicos Africae maritimae occidentalis",NA,NA,NA,NA,"in regnis Oware et Benin",NA,NA,NA,"P.Beauv.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","2017-09-11 16:26:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Acanthaceae","Avicennia","nitida","Avicennia nitida","L'Herminier, F",NA,"Guadeloupe",NA,NA,NA,NA,NA,NA,NA,"Guadeloupe",NA,NA,NA,"Jacq.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","2017-09-11 16:26:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Acanthaceae","Avicennia","nitida","Avicennia nitida","?","Asia-Tropical","India",NA,NA,NA,NA,NA,NA,NA,"in India occidentali",NA,NA,NA,"Jacq.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","2017-09-11 16:26:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Acanthaceae","Avicennia","nitida","Avicennia nitida","Parker, CS","Southern America","Guyana",NA,NA,NA,NA,NA,NA,NA,"et Demerari",NA,NA,NA,"Jacq.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","2017-09-11 16:26:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Acanthaceae","Avicennia","nitida","Avicennia nitida","Bertero, CLG",NA,"Guadeloupe",NA,NA,NA,NA,NA,NA,NA,"Guadeloupe",NA,NA,NA,"Jacq.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2017-09-11 16:26:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Acanthaceae","Avicennia","nitida","Avicennia nitida","Martius, CFP","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jacq.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2017-09-11 16:26:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Acanthaceae","Avicennia","nitida","Avicennia nitida","Weigelt, C","Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,"ad ostia fll Surinam.",NA,NA,NA,"Jacq.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
