"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","recordNumber","year","month","day","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount","previousCatalogNumber","sex"
"46","2020-02-08 08:47:01-03","NBC","NL-BOTANY","U.1468906","PreservedSpecimen","Plantae",NA,"Magnoliopsidae","Asparagales","Orchidaceae","Zygopetalum","mackayi","Zygopetalum mackayi","Hook.","Lindeman JC; Barcia J","Brazil","Rio de Janeiro",NA,"RJ primeiro planalto.",NA,NA,NA,"Na rocha do Morro açu.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1468906 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"1971","07","24","Southern America",NA,NA,NA,"NL-U1468906","NL-U1468906","Meneguzzo TEC",NA,NA,NA,NA,NA,"U 0083317",NA,NA,NA,NA,NA,NA
"47","2020-02-08 08:47:01-03","NBC","NL-BOTANY","U.1469516","PreservedSpecimen","Plantae",NA,"Magnoliopsidae","Asparagales","Orchidaceae","Zygopetalum","mackayi","Zygopetalum mackayi","Hook.","Lindeman JC; Barcia J","Brazil","Rio de Janeiro",NA,"Serra dos Orgaos, RJ vale acima da Fazenda Bonfim.",NA,NA,NA,"Bosque na beira do corrego acima da Gruta do Presidente.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1469516 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"1971","07","21","Southern America",NA,NA,NA,"NL-U1469516","NL-U1469516","Westra LYT",NA,NA,NA,NA,NA,"U 0206527",NA,NA,NA,NA,NA,NA
"48","2020-02-08 08:47:01-03","NBC","NL-BOTANY","U.1469517","PreservedSpecimen","Plantae",NA,"Magnoliopsidae","Asparagales","Orchidaceae","Zygopetalum","mackayi","Zygopetalum mackayi","Hook.","Lindeman JC; Haas JH de","Brazil","Paraná",NA,"Est. Paraná. Rodovia do Café; crest of Serra dos Mulatos N. of Ortiguiera.",NA,NA,NA,"Rocky campo.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1469517 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"1967","01","17","Southern America",NA,NA,NA,"NL-U1469517","NL-U1469517","Pabst GFJ",NA,NA,NA,NA,NA,"U 0043776",NA,NA,NA,NA,NA,NA
"49","2020-11-04 12:15:40-03","ESALQ","ESA","139271","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Gissi, D. S.","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Margem do Rio-Campo Belo. Lago Azul.","-44.5633010864258","-22.4960994720459","19648",NA,"auto","244.0","2016","05","06",NA,NA,NA,NA,"ESA139271",NA,"S. Koehler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 12:17:40-03","ESALQ","ESA","62357","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Zygopetalum","mackayi","Zygopetalum mackayi","Hook.","Forster, W. ; Leoni, L.S.","Brasil","Minas Gerais","Alto Caparaó",NA,"-41.8683013916016","-20.4333000183105","21645",NA,"auto","76.0","1999","05","28",NA,NA,NA,NA,"ESA062357",NA,"Meneguzzo, T.E.C.","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-04 12:17:40-03","ESALQ","ESA","11797","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Zygopetalum","mackayi","Zygopetalum mackayi","Hook.","Souza, V.C. et al.","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516","27729",NA,"auto","4105.0","1993","09","06",NA,NA,NA,NA,"ESA011797","ESA011797","Barros, F.","1994","07","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 12:17:40-03","ESALQ","ESA","62303","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Zygopetalum","mackayi","Zygopetalum mackayi","Hook.","Forster, W. ; Leoni, L.S.","Brasil","Minas Gerais","Espera Feliz",NA,"-41.9071998596191","-20.6502990722656","21988",NA,"auto","50.0","1999","05","27",NA,NA,NA,NA,"ESA062303",NA,"Meneguzzo, T.E.C.","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 12:17:40-03","ESALQ","ESA","41300","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Zygopetalum","mackayi","Zygopetalum mackayi","Hook.","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","Brasil","Minas Gerais","Santo Antônio do Itambé",NA,"-43.3067016601562","-18.465799331665","19014",NA,"auto","21119.0","1998","04","07",NA,NA,NA,NA,"ESA041300","ESA041300","Meneguzzo, T.E.C.","2013","07","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 12:17:40-03","ESALQ","ESA","41221","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Zygopetalum","mackayi","Zygopetalum mackayi","Hook.","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","Brasil","Minas Gerais","Santo Antônio do Itambé",NA,"-43.3067016601562","-18.465799331665","19014",NA,"auto","21040.0","1998","04","07",NA,NA,NA,NA,"ESA041221","ESA041221","Meneguzzo, T.E.C.","2013","07","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 12:17:40-03","ESALQ","ESA","77401","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Zygopetalum","mackayi","Zygopetalum mackayi","Hook.","Von Linsingen","Brasil","Paraná","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611","44368",NA,"auto","586.0","2000","10","12",NA,NA,NA,NA,"ESA077401","ESA077401","Forster, W.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 12:17:40-03","ESALQ","ESA","17133","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Zygopetalum","mackayi","Zygopetalum mackayi","Hook.","Sakuragui, C.M. et al.","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516","27729",NA,"auto","358.0","1993","10","02",NA,NA,NA,NA,"ESA017133","ESA017133","Barros, F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 12:17:40-03","ESALQ","ESA","69532","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Zygopetalum","mackayi","Zygopetalum mackayi","Hook.","Forster, W.; Passold, A.J.; Matteo, B.C.; Silva, L.N.; Fonseca, M.G.; Giarola, N.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","Brasil","São Paulo","Salesópolis","BLOQUEADO","-45.8400001525879","-23.5300006866455","18032","Terrestre; sépalas e pétalas verdes densamente maculadas de marrom, coluna verde com estrias vináceas; labelo alvo com estrias róseo-violetas","auto","543.0","2000","04","25",NA,"1150","1150",NA,"ESA069532","ESA069532","Forster, W.","2000","04","25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 12:17:40-03","ESALQ","ESA","106781","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Zygopetalum","mackayi","Zygopetalum mackayi",NA,"Romão, G.O. ; Dantas, A.P.T.","Brasil","Paraná","Campina Grande do Sul","Pico Caratuva, Fazenda Pico Paraná, acesso por estrada de terra com 8Km a partir da saída da BR-116 no Km 46-47, antes do Rio Tucum. Ao longo da trilha, 1700-1850m.s.m.","-49.0553016662598","-25.3055992126465","55154","Erva rupícola; tépalas vináceas com manchas verdes, labelo branco com veios arroxeados.","auto","1530.0","1905","06","28",NA,NA,NA,NA,"ESA106781","ESA106781","Meneguzzo, T.E.C.","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 12:15:40-03","ESALQ","ESA","143607","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Souza, V.C. & Colletta, G.D.","Brasil","São Paulo","Barra do Chapéu","Serra dos Cristais. Campo de altitude.","-49.0200004577637","-24.4699993133545","23554","Erva rupícola; tépalas roxo-escuras com labelo alvo com linhas violeta.","auto","42583.0","2019","09","03",NA,NA,NA,NA,"ESA143607",NA,"Souza, V.C.","2019","09","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-31 13:41:19-03","MN","R","35603","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","brachypetalum","Zygopetalum brachypetalum","Lindl.","Lauro, F.","Brasil","Minas Gerais","Itacolomi",NA,NA,NA,NA,NA,NA,NA,"1940","06","22",NA,NA,NA,NA,NA,NA,"Pabst, G.F.J.","1958","11","19",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-31 13:41:19-03","MN","R","197654","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","brachypetalum","Zygopetalum brachypetalum","Lindl.","Mello Filho, L.E.; Duarte, L.; Becker, H. e Silva Santos, R.","Brasil","Minas Gerais","Careça",NA,NA,NA,NA,NA,NA,"3546","1972","07","21",NA,"1800","1800",NA,NA,NA,"Forster, W.","2002","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-31 13:41:19-03","MN","R","197657","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","brachypetalum","Zygopetalum brachypetalum","Lindl.","Heringer, E.P. ; Castellanos, A.","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Et. Horto Florest. Paraopeba",NA,"22185","1958","03","06",NA,NA,NA,NA,NA,NA,"Pabst, G.F.J.","1958","11","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-31 13:41:19-03","MN","R","3057","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd. ex Lindl.","Schwacke, C.A.W.","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"1887","09","11",NA,NA,NA,NA,NA,NA,"Forster, W.","2002","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-31 13:41:19-03","MN","R","24929","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Brade, A.C.","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"1929","05","13",NA,NA,NA,NA,NA,NA,"Brade, A.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-31 13:41:19-03","MN","R","116565","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Mello Filho, L.E.; Andrade, A. 2091; Nobre de Mello; Lessa, E. & Medeiros, F.","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"2187","1966","07","23",NA,NA,NA,NA,NA,NA,"Pabst, G.F.J.","1978","01","25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-31 13:41:19-03","MN","R","170088","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Emmerich, W.","Brasil","São Paulo","Campos de Jordão",NA,NA,NA,NA,NA,NA,NA,"1978","11","30",NA,NA,NA,NA,NA,NA,"Moutinho, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-31 13:41:19-03","MN","R","197653","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Mello Filho, L.E.; Duarte, L.; Becker, H. & Silva Santos, R.","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Academia Brasileira de Ciências",NA,"3464","1972","07","17",NA,"1300","1300",NA,NA,NA,"Forster, W.","2002","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-31 13:41:19-03","MN","R","197660","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Segadas-Vianna, F.","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"Herbário Fernando Segadas Vianna",NA,"483 B","1944","04","16",NA,NA,NA,NA,NA,NA,"Pabst, G.F.J.","1978","01","25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-31 13:41:19-03","MN","R","3054","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Hoehne, F.C.","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Comissão Rondon",NA,"6425","1915","11",NA,NA,NA,NA,NA,NA,NA,"Hoehne, F.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-31 13:41:19-03","MN","R","3056","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Dusén, P.K.H.","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"666","1902","06","24",NA,"2300","2300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-31 13:41:19-03","MN","R","35827","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Sampaio, A.J.","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"281","1905","11",NA,NA,NA,NA,NA,NA,NA,"Forster, W.","2002","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-31 13:41:19-03","MN","R","35829","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Lutz, B.M.J.","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forster, W.","2002","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-31 13:41:19-03","MN","R","3055","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Regnell, A.F.","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641","25710","Ex her. Regnellian Musei bot. Stockholm","auto","III - 998","1868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-31 13:41:19-03","MN","R","35439","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Mello Barreto, H.L.","Brasil","Minas Gerais","Nova Lima",NA,"-43.8466987609863","-19.9855995178223","29211","Jardim Botânico de Belo Horizonte","auto","4897","1934","05","16",NA,NA,NA,NA,NA,NA,"Mello Barreto, H.L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-31 13:41:19-03","MN","R","6095","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Barboza, H.","Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697","44599","Herbário H. Barboza","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Barboza, H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-31 13:41:19-03","MN","R","35831","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Ule, E.H.G.","Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697","44599",NA,"auto",NA,"1892","04",NA,NA,NA,NA,NA,NA,NA,"Forster, W.","2002","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-31 13:41:19-03","MN","R","117104","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Santos, N.","Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051","23696","Exc.239-col 2","auto","5698","1964","12","06",NA,NA,NA,NA,NA,NA,"Pabst, G.F.J.","1966","01","17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-31 13:41:19-03","MN","R","35843","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Dusén, P.K.H.","Brasil","Paraná","Ipiranga",NA,"-50.5842018127441","-25.0238990783691","31827",NA,"auto","3495","1904","02","08",NA,NA,NA,NA,NA,NA,"Forster, W.","2002","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-31 13:41:19-03","MN","R","35828","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Sampaio, A.J.","Brasil","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459","19648",NA,"auto","4141","1926","04",NA,NA,NA,NA,NA,NA,NA,"Forster, W.","2002","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-31 13:41:19-03","MN","R","108561","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Strang, H.E.","Brasil","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459","19648",NA,"auto","113","1959","07",NA,NA,NA,NA,NA,NA,NA,"Pabst, G.F.J.","1962","04","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-31 13:41:19-03","MN","R","197659","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Henriques, R.","Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666","36524",NA,"auto","42","1972","04","05",NA,"1600","1600",NA,NA,NA,"Forster, W.","2002","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-31 13:41:19-03","MN","R","197658","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Segadas-Vianna, F.","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232","57442","Herbário Fernando Segadas Vianna","auto","483","1944","04","16",NA,NA,NA,NA,NA,NA,"Pabst, G.F.J.","1978","01","25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-31 13:41:19-03","MN","R","197661","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Segadas-Vianna, F.","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232","57442",NA,"auto","590","1944","07","16",NA,"500","500",NA,NA,NA,"Pabst, G.F.J.","1978","01","25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-31 13:41:19-03","MN","R","85712","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Smith, L.B.; Magnanini, A.; Egler, W.A.","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232","57442","Smithsonian Institution","auto","6452","1952","04","08",NA,"850","850",NA,NA,NA,"Pabst, G.F.J.","1966","08","29",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-31 13:41:19-03","MN","R","24883","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Brade, A.C.","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232","57442",NA,"auto","10749","1931","04","17",NA,NA,NA,NA,NA,NA,"Brade, A.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-31 13:41:19-03","MN","R","192904","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Segadas-Vianna, F.","Brasil","São Paulo","São José do Barreiro",NA,"-44.5699996948242","-22.6399993896484","30784",NA,"auto","3281","1951",NA,NA,NA,"1600","1600",NA,NA,NA,"Forster, W.","2002","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2015-07-02 14:03:31-03","JBP","HPL","5908","S","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","brachypetalum","Zygopetalum brachypetalum","Lindl.","H. Lorenzi","Brasil","SP","Salesópolis","Coletado na estrada da petrobrás seguindo em direção da serra, km 40.","-45.84","-23.53","18032",NA,"auto","3227","2002","03","11",NA,NA,NA,NA,NA,NA,"H. Lorenzi","2002","03","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2015-07-02 14:03:31-03","JBP","HPL","5907","S","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","Hook.","E.R. Salviani & H. Lorenzi","Brasil","SP","Biritiba Ussu","Coletado na Pedra do Garrafão em Biritiba Ussu.",NA,NA,NA,NA,NA,"1892","2000","12","28",NA,NA,NA,NA,NA,NA,"V.C. Souza","2012","06","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-08-01 10:19:48-03","IPA","IPA","65399","S","Plantae","Plantae",NA,NA,"Orchidaceae","Zygopetalum","mackayi","Zygopetalum mackayi","Hook.","Martinelli, G.; et al.; et al.","Brasil","Rio de Janeiro","Santa Maria Madalena","Parque Estadual do Desengano, Pedra do Desengano.","-42.0080986022949","-21.9552993774414","30526","Rupícola, heliófila, frequente, crescendo em touceiras; pseudo-bulbos verdes; brácteas paleáceas; folhas concolores; inflorescência com escapo verde.; Campos de altitude.","auto","13374","1989","06","29","Southern America",NA,NA,NA,"IPA0065399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-08-01 10:19:48-03","IPA","IPA","65418","S","Plantae","Plantae",NA,NA,"Orchidaceae","Zygopetalum","mackayi","Zygopetalum mackayi","Hook.","Martinelli, G.; et al.; et al.","Brasil","Rio de Janeiro","Santa Maria Madalena","Parque Estadual do Desengano, Pedra do Desengano.","-42.0080986022949","-21.9552993774414","30526","Rupícola, heliófila, frequente, crescendo em touceiras; pseudo-bulbos verdes; brácteas paleáceas; folhas concolores; inflorescência com escapo verde.; Campos de altitude.","auto","13384","1989","06","30","Southern America",NA,NA,NA,"IPA0065418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-20 21:18:47-03","UFV","VIC","24838","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Regel","Leão, N.A.P.","Brasil","Minas Gerais","Mariana","P.E. do Itacolomi","-43.4160995483398","-20.377799987793","33524","Espécie rupícula, ocorre em locais úmidos e com muita incidência de radiação solar, floresce em janeiro/abril","auto","18A","1999","10","12",NA,NA,NA,NA,"VIC024838","VIC024838","Leão, N.A.P.","1999","10","30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-20 21:18:47-03","UFV","VIC","20786","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Valente, G.E.","Brasil","Minas Gerais","Araponga","P.E.S.B.","-42.5208015441895","-20.6667003631592","16385","Planta crescendo em solo raso, em meio à vegetação graminóide, sobre afloramento rochoso granitóide. Flor com sépalas vinosas, labelo com estrias roxas.","auto","et al","2004","03","10",NA,NA,NA,NA,"VIC020786","VIC020786","Silva, I.V.","2004","03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-20 21:18:47-03","UFV","VIC","23579","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Nakajima, R.T.; Paula, C.C.","Brasil","Minas Gerais","Ouro Preto","P.E. do Itacolomi","-43.5080986022949","-20.2875003814697","44599","Cresce em fendas das rochas; heliófila; colônia com poucos indivíduos, presença de folhas e flores, sépalas e pétalas esverdeadas com pintas marrons, labelo branco com venulação remificada violáceas.","auto","11","1999","06","02",NA,NA,NA,NA,"VIC023579","VIC023579","Paula, C.C.; Nakajima, R.T.","1999","06","17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-20 21:18:47-03","UFV","VIC","3681","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Alvim, P.; Oliveira, J.E.","Brasil","Minas Gerais","Conceição","Serra do Cipó",NA,NA,NA,"Flor azul chitada de marrom.",NA,"s.n.","1950","06","14",NA,NA,NA,NA,"VIC003681","VIC003681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
