"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet"
"267","2020-09-18 09:32:37-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Spathodea","campanulata","Spathodea campanulata","(L.) Miers","Daly, DC","Cid Ferreira, CA","10158",NA,NA,NA,NA,"Brasil","Acre","Reserva Extrativista Chico Mendes, Seringal Porongaba, estrada para a colocaçao Urubu, aproximadamente a 36 Km norte-nordeste de Brasiléia. Mata de terra firme. Solo argiloso-arenoso.","69","-11",NA,"Arvore de 14m de altura x 25 cm de diâmetro. frutos imaturos com casca muricada de cor marrom. FRUTOS SEPARADOS.",NA,NA,"Brasiléia",NA,NA,NA,NA,"2006","04","04","69","-11",NA,NA,NA,NA,NA,NA
"268","2020-11-12 17:00:23-03","UEL","FUEL","55741","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.","Silva, WJ da","Amaral, GA; Lermen, CN; Silva, WJ da","1","2018","04","19",NA,"Brasil","Paraná","Campus da Universidade Estadual de Londrina, em frente da COPS, ao lado do laboratório multiusuário","-51.195817","-23.326564",NA,NA,"FUEL055741",NA,"Londrina",NA,NA,NA,NA,"2018",NA,NA,"-51.195817","-23.326564",NA,NA,NA,NA,NA,NA
"269","2019-11-01 14:55:31-03","UnB","UB","124934","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","Gentry, AH","Santos, RH","7","1982","03","28","Southern America","Brasil","Distrito Federal",NA,"-47.966667","-15.883333",NA,"Jardim cultivado, frequentemente irrigado, sem adubação.; Árvore 2,5m. Flor Vermelhas; Jardim cultivado.",NA,NA,NA,"1000","1000",NA,NA,NA,NA,NA,"-47.966667","-15.883333",NA,NA,NA,NA,NA,NA
"270","2019-11-01 14:55:31-03","UnB","UB","124939","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","Gentry, AH","Pinto, RLM","11","1984","04","08","Southern America","Brasil","Distrito Federal",NA,"-47.866667","-15.85",NA,"Inflorescencia, pétalas vermelhas.; Árvore 500cm. Flor Vermelhas; Jardim.",NA,NA,NA,"100","100",NA,NA,NA,NA,NA,"-47.866667","-15.85",NA,NA,NA,NA,NA,NA
"271","2019-11-01 14:55:31-03","UnB","UB","20918","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","Gentry, AH","Soares, MVL","17","1982","04",NA,"Southern America","Brasil","Distrito Federal",NA,"-47.9296989440918","-15.7797002792358",NA,".",NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-11-01 14:55:31-03","UnB","UB","20916","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","Gentry, AH","Heringer, EP","15381","1976","02","28","Southern America","Brasil","Distrito Federal",NA,"-47.9296989440918","-15.7797002792358",NA,".",NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-11-01 14:55:31-03","UnB","UB","20915","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","Incógnito","Incógnito","1980",NA,NA,NA,"Southern America","Brasil","Distrito Federal",NA,"-47.9296989440918","-15.7797002792358",NA,".",NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-11-01 14:55:31-03","UnB","UB","118743","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"Hoehne, FC","Herb42643",NA,NA,NA,"Southern America","Brasil","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,"Flores vermelhas.; Árvore.",NA,NA,"São Paulo",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-11-01 14:55:31-03","UnB","UB","124936","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","Gentry, AH","Castelo, JMM","13","1982","12","04","Southern America","Brasil","Distrito Federal","Campus da UnB","-47.9296989440918","-15.7797002792358",NA,"Gamosépalas e gamopétalas, folhas compostas.; Árvore 3,5m. Flor Vermelhas; .",NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-11-01 14:55:31-03","UnB","UB","124938","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","Proença, CEB","Almeida, MIQ","18","1983","08","31","Southern America","Brasil","Distrito Federal","Campus da UnB","-47.9296989440918","-15.7797002792358",NA,"Flores grandes de petalas vermelhas.; Árvore. Flor Vermelhas; .",NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-11-01 14:55:31-03","UnB","UB","124937","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","Proença, CEB","Laterza, LF","15","1983","11","11","Southern America","Brasil","Distrito Federal","Campus da UnB, ICC sul","-47.9296989440918","-15.7797002792358",NA,"Colora alaranjada, cálice piloso.; Árvore 3,5m; Jardim.",NA,NA,"Brasília",NA,NA,"70570","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-11-01 14:55:31-03","UnB","UB","124935","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","Proença, CEB","Francides Júnior","14","1985","06","19","Southern America","Brasil","Distrito Federal","SQS 309","-47.9296989440918","-15.7797002792358",NA,"Árvore 5m. Flor Alaranjado; Cultivado.",NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-11-01 14:55:31-03","UnB","UB","20917","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","Stevens, AD","Stevens, AD","51",NA,NA,NA,"Southern America","Brasil","Distrito Federal","Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,".",NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-11-01 14:55:31-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"Marques, T","s.n.","1980","05","19","Southern America","Brasil","Distrito Federal","Universidade de Brasília- ICC Sul","-47.9296989440918","-15.7797002792358",NA,"Árvore com 5 m de altura, DAP de 20 cm, flores laranja-avermelhada; Planta cultivada em jardim",NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2019-10-03 10:03:28-03","UFSCar","SORO","4128","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,NA,"36","2008","03","13",NA,"Brasil","São Paulo","Flona de Ipanema","-47.6800003051758","-23.3500003814697",NA,NA,NA,NA,"Iperó",NA,NA,"17831","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-10-03 10:03:28-03","UFSCar","SORO","2194","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"Casali, M.F.; Damasceno, V.F.F.","195","2008","11","29",NA,"Brasil","São Paulo","Floresta Nacional de Ipanema","-47.6800003051758","-23.3500003814697",NA,NA,NA,NA,"Iperó",NA,NA,"17831","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-10-03 10:03:28-03","UFSCar","SORO","117","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,NA,"195","2007","12","12",NA,"Brasil","São Paulo","FACENS","-47.4500007629395","-23.5",NA,NA,NA,NA,"Sorocaba",NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2019-10-03 10:03:28-03","UFSCar","SORO","6511","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","M. Verdi","Verdi, M.; Souza, N.L.; Klemz, G.","3594","2010","02","04",NA,"Brasil","Santa Catarina","Centro. Altitude: 82 m.","-49.324722","-28.52",NA,"Coleta Extra IFFSC (Arbórea) - cultivada; Floresta Ombrófila Densa; Altura: 5m; Hábito: arbórea; Cor/Flor: laranja.",NA,NA,"Urussanga",NA,NA,NA,NA,"2010","03","15","49°19'29W","28°31'12S",NA,NA,NA,NA,NA,NA
"285","2019-05-06 11:54:30-03","UFU","HUFU","72205","S","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"Pereira, P.P.D.A.","15","2016","04","15",NA,"Brasil","Minas Gerais","Bairro Umuarama, Em frente ao bloco 2D.","-48.259722","-18.906944",NA,"Arbórea, com aproximadamente 2m de altura, com flores bem grandes com corola de coloração avermelhada.","HUFU00059021","HUFU00059021","Uberlândia",NA,NA,NA,NA,NA,NA,NA,"-48.259722","-18.906944",NA,NA,NA,NA,NA,NA
"286","2019-05-06 11:54:30-03","UFU","HUFU","2358","S","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","Barbosa, A.A.A.","Alunos de Botânica Econômica 2/90","4","1990","10","31",NA,"Brasil","Minas Gerais","Campus Umuarama Bloco D","-48.2771987915039","-18.9186000823975",NA,"Árvore ca. de 5 m. Flores alaranjadas.","HUFU00003218","HUFU00003218","Uberlândia",NA,NA,"58223","auto","1990","10","31",NA,NA,NA,NA,NA,NA,NA,NA
"287","2021-03-04 15:43:40-03","IF","SPSF","53117","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.","G.A.D.C.Franco","T.S.Leite","1","2018","05","12","América do Sul","Brasil","SP","P.E. Alberto Lofgren","-46.636389","-23.458889",NA,"COLETA: Árvore com aprox. 7m de altura. Flores alaranjadas.; GEOGRAFIA: Canteiro nº 7A do Arboreto Gustavo Edwall.;",NA,NA,"São Paulo","825","825",NA,NA,"2018","05","29",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"288","2021-03-04 15:43:40-03","IF","SPSF","19849","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata",NA,NA,"C.A.F.Silva",NA,"1990","06","12","América do Sul","Brasil","SP","P.Municipal","-46.560001373291","-23.6900005340576",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"São Bernardo do Campo",NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"289","2021-03-04 15:43:40-03","IF","SPSF","03026","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata",NA,NA,"A. Rodrigues",NA,"1947","05","16","América do Sul","Brasil","SP","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"São Paulo",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"290","2021-03-04 15:43:40-03","IF","SPSF","11739","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata",NA,NA,"D.Bento Pickel",NA,"1950","05","20","América do Sul","Brasil","SP","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"São Paulo",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"291","2021-03-04 15:43:40-03","IF","SPSF","04058","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata",NA,NA,"D.Bento Pickel",NA,NA,NA,NA,"América do Sul","Brasil","SP","viveiro Manequinho Lopes","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"São Paulo",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"292","2021-03-04 15:43:40-03","IF","SPSF","02490","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata",NA,NA,"A. Rodrigues",NA,"1946","02","11","América do Sul","Brasil","SP","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"São Paulo",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"293","2021-03-04 15:43:40-03","IF","SPSF","05627","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata",NA,NA,"O.T. Aguiar",NA,"1977","01","13","América do Sul","Brasil","SP","P.E.Capital","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"São Paulo",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"294","2021-02-08 12:38:54-03","UFRGS","ICN","005767","S","Plantae","Dicotyledon",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.",NA,"Schultz, AR","s.n.","1969","01","22","América do Sul","Brasil","GO",NA,NA,NA,NA,NA,"ICN00001708","ICN00001708 ICN00001708_1","Goiás Velho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2019-11-21 10:02:18-03","IBt","SP","3218","S","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.","Hoehne, FC","Gehrt, A","s.n.","1918","12","07",NA,"Brasil","Rio de Janeiro","E.F.C. do Brasil","-43.8255996704102","-22.4699993133545",NA,NA,"SP059462","SP059462","Barra do Piraí",NA,NA,"27638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-11-21 10:02:18-03","IBt","SP","48727","S","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.","Handro, O","Beltrame, F","s.n.","1941","07","12",NA,"Brasil","São Paulo","Escola Agricola de Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"SP059460","SP059460","Piracicaba",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-11-21 10:02:18-03","IBt","SP","42643","S","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.","Gehrt, A","Hoehne, FC","s.n.","1940","05","22",NA,"Brasil","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,"SP059461","SP059461","São Paulo",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-11-21 10:02:18-03","IBt","SP","35802","S","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.","Hoehne, W","Ribeiro, FM","s.n.","1936","08","02",NA,"Brasil","São Paulo",NA,"-46.3899993896484","-23.9599990844727",NA,NA,"SP059463","SP059463","São Vicente",NA,NA,"25482","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
