"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","infraspecificEpithet","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"411","2015-03-13 13:16:00-03","F","FMNH-SEEDPLANTS","V0298681F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0298681F","V0298681F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"412","2015-03-13 13:16:01-03","F","FMNH-SEEDPLANTS","V0298682F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0298682F","V0298682F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"413","2015-03-13 13:16:01-03","F","FMNH-SEEDPLANTS","V0298683F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0298683F","V0298683F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"414","2015-03-13 13:16:01-03","F","FMNH-SEEDPLANTS","V0298684F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0298684F","V0298684F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"415","2015-03-13 13:15:59-03","F","FMNH-SEEDPLANTS","V0298676F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0298676F","V0298676F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"416","2020-04-29 16:29:55-03","UFVJM","HDJF","6098","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Soares, CCC; Barbalho, PPG; Silva, LFA","55","2018","03","21","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro","DIQUE SELA","-43","-19",NA,NA,"HDJF006098","HDJF006098_01","Machado, ELM","701","701","-43","-19",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-04-29 16:29:55-03","UFVJM","HDJF","2294","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Carvalho, LB","CMD441","2011","10",NA,"Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava do Sapo","-43.433056","-18.904444",NA,NA,"HDJF002294","HDJF002294_01",NA,NA,NA,"-43.433056","-18.904444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2019-01-25 15:35:10-02","IAC","IAC","41178","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","F.C. Hoehne","s/nº","1931","12","23",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico e Parque do Estado","-46.6361","-23.5475",NA,NA,NA,NA,"F.C. Hoehne",NA,NA,"-46.6361","-23.5475",NA,NA,"1931","12","23",NA,NA,NA,NA,NA,NA
"419","2019-01-25 15:41:31-02","IAC","IAC","45003","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","S. Romaniuc Neto & I. Cordeiro","882","1989","07","26",NA,"Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça, Seminário do Caraça, caminho para a Cascatinha","-43.4153","-19.9594",NA,NA,NA,NA,"I. Cordeiro",NA,NA,"-43.4153","-19.9594",NA,NA,"1989","07","26",NA,NA,NA,NA,NA,NA
"420","2020-07-23 12:03:21-03","CEPLAC","CEPEC","146671","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis",NA,"D. A. Folli","512","1984","07","27",NA,"Brasil","Espírito Santo","LINHARES","Reserva Natural Vale. Estrada Frarinha Seca.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll>",NA,NA,"D. A. Folli",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-07-23 12:03:21-03","CEPLAC","CEPEC","146875","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis",NA,"G. S. Siqueira","92","2004","05","18",NA,"Brasil","Espírito Santo","LINHARES","Reserva Natural Vale. Estrada Porteira do Flamengo MME.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll>",NA,NA,"L. C. Marinho",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-07-23 12:03:21-03","CEPLAC","CEPEC","145129","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis",NA,"M. Sobral","4750","1986","03","23",NA,"Brasil","Espírito Santo","LINHARES","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll>",NA,NA,"L. C. Marinho",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-07-23 12:03:21-03","CEPLAC","CEPEC","146913","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis",NA,"D. A. Folli","1817","1993","03","04",NA,"Brasil","Espírito Santo","LINHARES","Reserva Natural Vale. À beira da estrada. Estrada Flamengo.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll>",NA,NA,"L. C. Marinho",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-07-23 12:03:21-03","CEPLAC","CEPEC","145656","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis",NA,"D. A. Folli","211","1980","03","10",NA,"Brasil","Espírito Santo","LINHARES","Reserva Natural Vale. Próximo a um Nagib e Sucanga. 40Km antes da Matriz nº 11 de Jequitibá rosa.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll>",NA,NA,"L. C. Marinho",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2020-07-23 12:03:21-03","CEPLAC","CEPEC","119471","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis",NA,"G. M. Magalhães","4796","1991","02","02",NA,"Brasil","Minas Gerais","SANTA BÁRBARA","Serra de Catas Altas.","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,"L. C. Marinho",NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,"16/1/2017"
"426","2020-07-23 12:03:21-03","CEPLAC","CEPEC","119681","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis",NA,"R. C. Forzza","3032","2004","03","09",NA,"Brasil","Minas Gerais","LIMA DUARTE","Parque Estadual da Serra do Ibitipoca, proximidades do Rio do Salto.",NA,"-21.7",NA,NA,NA,NA,"D. C. Zappi",NA,NA,NA,"21S42'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2007"
"427","2020-07-23 12:03:21-03","CEPLAC","CEPEC","129706","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis",NA,"A. M. Amorim","7365","1988","11","06",NA,"Brasil","Espírito Santo","cariacica","Reserva Biológica Duas Bocas. Entorno da Reserva, na estrada de acesso a São Paulo Viana.","-40.546667","-20.300833",NA,NA,NA,NA,"L. C. Marinho",NA,NA,"40W32'48","20S18'3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/11/2014"
"428","2020-07-23 12:03:21-03","CEPLAC","CEPEC","146616","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis",NA,"G. L. Farais","357","1990","03","08",NA,"Brasil","Espírito Santo","LINHARES","Reserva Biológica de Comboio - IBAMA - Regência. Estrada Porteira.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll>",NA,NA,"L. C. Marinho",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2020-07-23 12:03:21-03","CEPLAC","CEPEC","132371","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis",NA,"A. A. da Luz","198","1968","07","09",NA,"Brasil","Minas Gerais","BARÃO DE COCAIS","Estrada Mina Gongo soco a Caeté.","-43.4872016906738","-19.94580078125",NA,"<ll>dwc_commonname:</ll> Copiã preto",NA,NA,"L. C. Marinho",NA,NA,NA,NA,"21378","auto",NA,NA,NA,NA,NA,NA,NA,NA,"16/1/2017"
"430","2020-11-19 14:06:18-03","Unimontes","MCMG","3026","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","NUNES,YRF |",NA,NA,NA,NA,NA,"Brasil","Minas gerais","Lavras","UFLAReserva florestal","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,"NUNES,YRF",NA,NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2020-11-19 14:06:18-03","Unimontes","MCMG","5989","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy(A.)","Oliveira,O.S .; Tolentino, G.S.",NA,"2017","03","21",NA,"Brasil","Minas Gerais","Mariana","Antônio Pereira","-43.4160995483398","-20.377799987793",NA,"Mata Atlântica",NA,NA,NA,NA,NA,"43°25#?#50,0#?##?# W","20° 16#?#34,0#?##?#","33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2019-11-13 16:04:44-03","UNISANTA","HUSC","8534","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Sampaio, P.S.P.; Sampaio, A.F.P.","879","2014","01","07",NA,"Brasil","Minas Gerais","São Thomé das Letras","Vale do Canta Galo, próximo a cachoeira das panelas. Poucos afloramentos rochosos, APA São Thomé.","-44.961889","-21.728389",NA,"Arvore com 4m de altura, pétalas creme com listra escura.; Cerrado",NA,NA,"Sampaio, P.S.P.","1050","1050","-44.961889","-21.728389",NA,NA,"2015","03","02",NA,NA,NA,NA,NA,NA
"433","2019-11-01 15:01:26-03","UnB","UB","180077","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Carvalho-Silva, M; Aedo, C; Fernández-Alonso, JL; Amorim, PRF","1583","2012","05","11","Southern America","Brasil","Minas Gerais",NA,"Al NW de Mariana","-43.45","-20.304167",NA,"Plantas colectadas en alcohol; arbolillo 4 m, fruto; taludes en una zona con cultivos de Eucapiltus",NA,NA,"Martins, MV; Shimizu, GH","860","860","-43.45","-20.304167",NA,NA,"2019","01","29",NA,NA,NA,NA,NA,NA
"434","2019-11-01 15:01:26-03","UnB","UB","191520","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Faria, JEQ; Silva Júnior, MC; Miranda, SC; Bredt, A","2371","2012","02","19","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ecológica de Peti","-43.368889","-19.885278",NA,"Árvore ca. 8 m de altura, fruto imaturo avermelhado; Floresta ombrófila",NA,NA,"Martins, MV; Shimizu, GH","761","761","-43.368889","-19.885278",NA,NA,"2018","01","29",NA,NA,NA,NA,NA,NA
"435","2019-11-01 15:01:26-03","UnB","UB","22873","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Cruvinel, H","15",NA,NA,NA,"Southern America","Brasil","Goiás","Pirenópolis",NA,"-48.95","-15.85",NA,NA,NA,NA,"Incógnito",NA,NA,"-48.95","-15.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2021-03-16 09:43:01-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Irwin, HS; Harley, RM; Onishi, E","29669","1971","02","02","Southern America","Brasil","Minas Gerais","Serra do Espinhaço","3km N of Mariana,road to Santa bárbara",NA,NA,NA,"Tree ca. 3,sm x 5cm &nf;Fruit green&nf;Red on insolated; Hills with iron-rich canga soil",NA,NA,"Martins, MV; Shimizu, GH",NA,NA,NA,NA,NA,NA,"2018","01","29",NA,NA,NA,NA,NA,NA
"437","2019-05-06 11:54:50-03","UFU","HUFU","52054","S","Plantae",NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Valente, A.S.M.; Pifano, D.S.","125","2002","01","12",NA,"Brasil","Minas Gerais","Lima Duarte","Conceição do Ibitipoca, Mata a 1 km antes da portaria do Parque Estadual do Ibitipoca.","-43.793098449707","-21.8425006866455",NA,"Árvore 6 m. Flores alvas.; Borda de mata.","HUFU00004764","HUFU00004764","Valente, A.",NA,NA,NA,NA,"30417","auto","2004","02","14",NA,NA,NA,NA,NA,NA
"438","2019-05-06 11:54:50-03","UFU","HUFU","24042","S","Plantae",NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Mello-Silva, R.","1729","1999","12","29",NA,"Brasil","Minas Gerais","Santos Dumont","Sítio Boa Esperança II","-43.5525016784668","-21.4566993713379",NA,"Arvoreta 3-5 m alt. pioneira comum, chegando a formar grandes populações em pastos abandonados. Casca cinérea, fendida em plaquetas. Folhas discolores, as jovens vermelho - acastanhadas. Sépalas verdes - claras com riscas enegrecida","HUFU00004763","HUFU00004763","Mello-Silva, R.",NA,NA,NA,NA,"25699","auto","2000","01",NA,NA,NA,NA,NA,NA,NA
"439","2020-08-20 14:57:22-03","UFSC","FLOR","36087","PreservedSpecimen","Plantae",NA,"Malpighiales","Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Hoehne, F.C.","184","1931","12","23",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico e Parque do estado.","-46.6300010681152","-23.5400009155273",NA,"árvore","FLOR0036087",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2019-10-30 09:27:49-03","UFMT","UFMT","23157","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Amorim Neto, L.; Aragona, M.","1036","2000","03","25",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","PARNA. Morro de São Gerônimo.","-55.749698638916","-15.460599899292",NA,"Árvore de ca. 5,5m de altura, latescente,látex alaranjado, fruto em cacho terminal, esverdeados.",NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2019-10-30 09:27:49-03","UFMT","UFMT","38872","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Silva, R.R.; Soares, G.; Amorim Neto, L.","1636","2007","10","18",NA,"Brasil","Mato Grosso","Nova Marilândia","Bacia do Córrego São Francisco.","-56.9688987731934","-14.3643999099731",NA,"Arvoreta de 4m de altura, presença de exsudado alaranjado no pecíolo e no pedicelo das flores, botões florais verdes, sépalas verdes, pétalas creme esverdeada.; Borda de Floresta Estacional Semidecidual Aluvial. Solo arenoso.",NA,NA,NA,NA,NA,NA,NA,"78997","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2019-10-30 09:27:49-03","UFMT","UFMT","38917","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Silva, R.R.; Soares, G.; Amorim Neto, L.","1606","2007","09","15",NA,"Brasil","Mato Grosso","Nova Marilândia","Beira da Estrada em direção a Fazenda Mafra.","-56.9688987731934","-14.3643999099731",NA,"Arbusto de 2m de altura, presença de exsudado alaranjado no pecíolo das folhas e pedicelo das flores, folhas com nervuras primárias e secundárias da face abaxial ferrugíneas, botões florais e flores verdes.; Capoeira úmida. Solo arenoso.",NA,NA,NA,NA,NA,NA,NA,"78997","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2019-10-30 09:27:49-03","UFMT","UFMT","17749","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Hatschbach, G.; Silva, J.M.; Deodato, F.","65475","1996","11","09",NA,"Brasil","Mato Grosso","Pontes e Lacerda","Rio Sararé.","-59.3353004455566","-15.2260999679565",NA,"Arbusto, 3m altura, flor creme esverdeada.; Pantanal; orla seca.",NA,NA,"Amorim Neto, L.",NA,NA,NA,NA,"110136","auto","2007","11","13",NA,NA,NA,NA,NA,NA
"444","2021-03-04 15:44:40-03","IF","SPSF","53081","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","R.T.Shirasuna","3404","2014","04","16","América do Sul","Brasil","SP","Guarulhos","Rodoanel Mário Covas","-46.598889","-23.434444",NA,"COLETA: Árvore com aprox. 10m de altura. Frutos esverdeados.; GEOGRAFIA: Na mata. Norte. Lote 4. OAE 403.;",NA,NA,"R.Simão-Bianchini","831","831",NA,NA,NA,NA,"2015","01","20","Magnoliopsida",NA,NA,NA,NA,NA
"445","2021-03-04 15:44:40-03","IF","SPSF","05657","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis",NA,"J.B.Baitello & O.T. Aguiar",NA,"1977","01","14","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"446","2021-03-04 15:44:40-03","IF","SPSF","05658","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis",NA,"J.B.Baitello & O.T. Aguiar",NA,"1977","03","24","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"447","2014-10-09 13:58:19-03","UHH","HBG","517598","S","Plantae",NA,NA,"Guttiferae/Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Sello, F.",NA,NA,NA,NA,"South America","Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,"HBG517598","HBG517598","HBG-formal name change",NA,NA,NA,NA,NA,NA,"2011","08","12",NA,NA,NA,NA,NA,NA
"448","2017-09-11 17:10:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Guillemin, JBA","498",NA,NA,NA,"Southern America","Brazil",NA,NA,"in prov. S. Paulo prope Penha",NA,NA,NA,"Fl. Dec. et Jan.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2017-09-11 17:10:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Ackermann, ?","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2017-09-11 17:10:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Peckolt, T","163",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro ad Canta Gallo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2017-09-11 17:10:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"Habitat in sepibus, fruticetis et praeruptis montium prov. Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2017-09-11 17:10:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Riedel, L","2632",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"prope Ouro Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2017-09-11 16:27:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis lasiantha","Reichardt","Sello, HL","656",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lasiantha",NA,NA,NA,NA
"454","2017-09-11 16:27:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis lasiantha","Reichardt","Sello, HL","530",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lasiantha",NA,NA,NA,NA
"455","2017-09-11 16:27:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis longifolia","(A.St.-Hil.) Reichardt","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"prope Gongo Soco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"longifolia",NA,NA,NA,NA
"456","2017-09-11 16:27:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis longifolia","(A.St.-Hil.) Reichardt","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","Iperó","in prov. S. Paulo inter S. Paulo et Ypanema","-47.69","-23.35",NA,NA,NA,NA,NA,NA,NA,"-47.69","-23.35",NA,NA,NA,NA,NA,NA,"longifolia",NA,NA,NA,NA
"457","2017-09-11 16:27:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis longifolia","(A.St.-Hil.) Reichardt","Sello, HL","1186",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"longifolia",NA,NA,NA,NA
"458","2017-09-11 16:27:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis longifolia","(A.St.-Hil.) Reichardt","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"similibus locis ut forma rypica in prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"longifolia",NA,NA,NA,NA
"459","2021-03-16 16:31:39-03","UFVJM","HDJFW","120","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Soares, CCC; Barbalho, PPG; Silva, LFA","55","2018","03","21",NA,"Brasil","Minas Gerais","Conceição do Mato Dentro","DIQUE SELA","-43","-19",NA,"Líquens Esverdeados; Ritidomas acinzentados; Fruto com odor desagradável; TRANSI¬ÇO FES E CERRADO","HDJFW000120",NA,"Machado, ELM","701","701","-43","-19",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA,NA
"460","2020-04-30 16:07:03-03","UFMT","CNMT","655","S","Plantae","Angiosperma",NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Soares, G.; Amorim Neto, L.Silva, R.R.",NA,"2007","09","15",NA,"Brasil","Mato Grosso","Nova Marilândia","Beira da estrada em direção à Fazenda Mafra.","-57.010528","-14.363333",NA,"Estrutura alaranjado no pecíolo das folhas e pedicelo das flores. Folhas com nervurasprimárias eSecundárias da face abaxial ferrugíneas.Botões florais e flores verdes.","CNMT000655",NA,NA,NA,NA,"57°00'37,90W","14°21'48S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
