"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","infraspecificEpithet","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount"
"402","2015-03-13 18:50:03-03","F","FMNH-SEEDPLANTS","V0240298F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0240298F","V0240298F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"403","2015-03-13 18:50:03-03","F","FMNH-SEEDPLANTS","V0240299F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0240299F","V0240299F_01",NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"404","2015-03-13 18:50:03-03","F","FMNH-SEEDPLANTS","V0240300F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,"V0240300F","V0240300F_01",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"405","2015-03-13 18:50:03-03","F","FMNH-SEEDPLANTS","V0240301F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,"V0240301F","V0240301F_01",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"406","2015-03-13 18:50:03-03","F","FMNH-SEEDPLANTS","V0240302F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,"V0240302F","V0240302F_01",NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"407","2017-07-10 14:53:43-03","F","FMNH-SEEDPLANTS","V0240303F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,"J. Cuatrecasas","4274","1938","10","30","South America","Colombia","Casanare",NA,NA,NA,"V0240303F","V0240303F_01",NA,"-71.5","5.5",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"408","2017-07-10 14:53:02-03","F","FMNH-SEEDPLANTS","V0240304F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,"Bro. Elias","1539","1957",NA,NA,"South America","Colombia",NA,NA,NA,NA,"V0240304F","V0240304F_01",NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"409","2017-07-10 14:51:31-03","F","FMNH-SEEDPLANTS","V0240305F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,"J. Cuatrecasas","4274","1938","10","30","South America","Colombia","Casanare",NA,NA,NA,"V0240305F","V0240305F_01",NA,"-71.5","5.5",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"410","2015-03-13 18:50:03-03","F","FMNH-SEEDPLANTS","V0240306F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0240306F","V0240306F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"411","2015-03-13 18:50:03-03","F","FMNH-SEEDPLANTS","V0240307F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,NA,"V0240307F","V0240307F_01",NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"412","2015-03-13 18:50:03-03","F","FMNH-SEEDPLANTS","V0240308F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,NA,NA,NA,NA,NA,"South America","British Guiana [Guyana]",NA,NA,NA,NA,"V0240308F","V0240308F_01",NA,"-59","5",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"413","2015-03-13 18:50:03-03","F","FMNH-SEEDPLANTS","V0240309F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0240309F","V0240309F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"414","2015-03-13 18:50:03-03","F","FMNH-SEEDPLANTS","V0240310F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0240310F","V0240310F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"415","2015-03-13 18:50:03-03","F","FMNH-SEEDPLANTS","V0240311F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0240311F","V0240311F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"416","2015-03-13 18:50:03-03","F","FMNH-SEEDPLANTS","V0240312F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0240312F","V0240312F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"417","2015-03-13 18:50:03-03","F","FMNH-SEEDPLANTS","V0240313F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0240313F","V0240313F_01",NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"418","2015-03-13 18:50:03-03","F","FMNH-SEEDPLANTS","V0240314F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,NA,"V0240314F","V0240314F_01",NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"419","2015-03-13 18:50:03-03","F","FMNH-SEEDPLANTS","V0240315F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,"V0240315F","V0240315F_01",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"420","2015-03-13 18:50:03-03","F","FMNH-SEEDPLANTS","V0240316F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,"V0240316F","V0240316F_01",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"421","2015-03-13 18:50:03-03","F","FMNH-SEEDPLANTS","V0240317F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,"V0240317F","V0240317F_01",NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"422","2015-03-13 18:50:03-03","F","FMNH-SEEDPLANTS","V0240318F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0240318F","V0240318F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"423","2015-03-13 18:50:03-03","F","FMNH-SEEDPLANTS","V0240319F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0240319F","V0240319F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"424","2015-03-13 18:50:03-03","F","FMNH-SEEDPLANTS","V0240320F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0240320F","V0240320F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"425","2019-04-13 11:45:58-03","F","FMNH-SEEDPLANTS","V0356540F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,"F. Mereles","6883","1997","9","8","South America","Paraguay","Alto Paraguay",NA,NA,NA,"V0356540F","V0356540F_01 V0356540F_02",NA,"-58.75","-21","RRC ID Flag",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"6883",NA
"426","2019-04-13 11:45:17-03","F","FMNH-SEEDPLANTS","V0356541F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,"F. Mereles","7045","1997","9","12","South America","Paraguay","Alto Paraguay",NA,NA,NA,"V0356541F","V0356541F_01",NA,"-58.75","-21","RRC ID Flag",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"7045",NA
"427","2019-09-04 19:11:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus glandulosus",NA,"A. Glaziou","17466",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"glandulosus",NA,NA,"Type [status unknown]",NA,NA
"428","2019-09-05 14:19:11-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus subpalmatus","Hochr.","A. Gabriel",NA,"1802",NA,NA,"South America","French Guiana",NA,NA,NA,NA,NA,NA,NA,"-52.9708","3.8558",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"subpalmatus",NA,NA,"Type [status unknown]",NA,NA
"429","2020-07-23 12:12:08-03","CEPLAC","CEPEC","35787","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,"G. Hatschbach","47701","1980","04","09",NA,"Brasil","Espírito Santo","BR-101, ao longo do Rio Vitoria.",NA,NA,NA,NA,"cariacica","-40.4199981689453","-20.2639007568359","A. Krapovickas",NA,NA,"18507","auto",NA,NA,NA,NA,NA,NA,"30/12/1984",NA,NA,NA,NA
"430","2020-11-04 17:29:40-03","UEM","HUEM","19246","S","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","T.S.Michelan; Slusarski, SR; Harthman, VC; Garcia, RS; Rodrigues, S","116","2007","05","23",NA,"Brasil","Mato Grosso do Sul","rio Baía, lagoa do Aurélio",NA,"Arbustiva; cerca 2m de altura; frutos imaturos coloração verde, maturos coloração marrom.",NA,NA,"Batayporã","-53.2710990905762","-22.2952995300293","Ma.C.Souza",NA,NA,"52218","auto",NA,NA,NA,"2007","10",NA,NA,NA,NA,NA,NA
"431","2020-01-07 15:36:53-03","UFMT","UFMT","40033","S","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Camara, C.M.S.; Silva, N.A.U.S.","330","2011","05","18",NA,"Brasil","Mato Grosso","Estação Ecológica Serra das Araras.",NA,"Cerradão.",NA,NA,"Porto Estrela","-57.224583","-15.659667",NA,NA,NA,NA,NA,"-57.224583","-15.659667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2021-02-12 18:59:28-03","UFMT","UFMT","27061","S","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Lima-Júnior, G.A.","192","2003","11","19",NA,"Brasil","Mato Grosso","Margem campo sujo/estrada. Fazenda Espírito Santo - Sesc Pantanal.",NA,"Herbácea. Botão floral rosa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2021-02-12 18:59:28-03","UFMT","UFMT","12095","S","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Lima-Júnior, G.A.; Ferreira, H.","249","2004","03","17",NA,"Brasil","Mato Grosso","Fazenda Espírito Santo.",NA,"Subarbusto. Lâmina d'água de 40cm com flor rosa.; Pantanal. Campo sujo alagado. Solo argilo-arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2020-01-07 15:36:53-03","UFMT","UFMT","18087","S","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Lopes, I.; Cruz, S.","15","1998","05","14",NA,"Brasil","Mato Grosso","Rio dos Peixes.",NA,"Flor rosa (única).; Terreno pedregoso, área alterada.",NA,NA,"Cuiabá","-56.0966987609863","-15.5960998535156",NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2020-01-07 15:36:53-03","UFMT","UFMT","15461","S","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Macedo, M.; Somavilla, N.; Silva, A.","6186","1997","06","18",NA,"Brasil","Mato Grosso","Ao longo da MT 246, km 20 - Jangada/B. Bugres.",NA,"Arbusto cerca de 1.5m de altura. Folhas coriáceas, botões florais verdes e flores liláses.; Solo argilo-arenoso.",NA,NA,"Jangada","-56.489200592041","-15.2356004714966","Amorim Neto, L.",NA,NA,"33259","auto",NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"436","2021-03-04 15:44:49-03","IF","SPSF","32754","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,"R.M.R.Duarte",NA,"2001","04","21","América do Sul","Brasil","SP","Parque Estadual da Ilha Anchieta",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"34265","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"437","2017-09-11 17:10:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus genuinus","Gürke","Wullschlaegel, HR","1362",NA,NA,NA,NA,"?",NA,"in Guiana Batava",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuinus",NA,NA,NA,NA,NA
"438","2017-09-11 17:10:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus genuinus","Gürke","Schomburgk, ?","1414",NA,NA,NA,NA,"?",NA,"ad ripam flum. Pomeroon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuinus",NA,NA,NA,NA,NA
"439","2017-09-11 17:10:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus genuinus","Gürke","Moritz, JWK","594",NA,NA,NA,NA,"?",NA,"Llanos de Barcelona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuinus",NA,NA,NA,NA,NA
"440","2017-09-11 17:10:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus genuinus","Gürke","Wullschlaegel, HR","902",NA,NA,NA,NA,"?",NA,"in Guiana Batava",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuinus",NA,NA,NA,NA,NA
"441","2017-09-11 17:10:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus genuinus","Gürke","Schomburgk, ?","225",NA,NA,NA,NA,"?",NA,"in Guiana Anglica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuinus",NA,NA,NA,NA,NA
"442","2017-09-11 17:10:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus genuinus","Gürke","Blanchet","1823",NA,NA,NA,"Southern America","Brazil","Bahia","in prov. Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuinus",NA,NA,NA,NA,NA
"443","2017-09-11 17:10:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus genuinus","Gürke","Wullschlaegel, HR","901",NA,NA,NA,NA,"?",NA,"in Guiana Batava",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuinus",NA,NA,NA,NA,NA
"444","2017-09-11 17:10:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus genuinus","Gürke","Otto","968",NA,NA,NA,"Southern America","Venezuela",NA,"in Venezuela prope Caconi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuinus",NA,NA,NA,NA,NA
"445","2017-09-11 17:10:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus genuinus","Gürke","Parker, CS","s.n.",NA,NA,NA,NA,"?",NA,"in Guiana Anglica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuinus",NA,NA,NA,NA,NA
"446","2017-09-11 17:10:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus genuinus","Gürke","Triana, JJ","s.n.",NA,NA,NA,NA,"?",NA,"in Columbiae prov. Bogota prope Villavicencio",NA,NA,NA,NA,NA,NA,NA,NA,"400","400",NA,NA,NA,NA,NA,NA,NA,"genuinus",NA,NA,NA,NA,NA
"447","2017-09-11 17:10:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus genuinus","Gürke","Balansa, B","1618",NA,NA,NA,NA,"Paraguai",NA,"in Paraguay, ad ostia flum. Rio Ipane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuinus",NA,NA,NA,NA,NA
"448","2017-09-11 17:10:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus genuinus","Gürke","Sagot, PA","39",NA,NA,NA,NA,"?",NA,"in Guiana Gallica, Isles du salut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuinus",NA,NA,NA,NA,NA
"449","2017-09-11 17:10:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus genuinus","Gürke","Schomburgk, ?","906",NA,NA,NA,NA,"?",NA,"in Guiana Anglica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuinus",NA,NA,NA,NA,NA
"450","2017-09-11 17:10:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus genuinus","Gürke","Pohl, JBE","327",NA,NA,NA,NA,"?",NA,"ad Agoa di Serra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuinus",NA,NA,NA,NA,NA
"451","2017-09-11 17:10:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus genuinus","Gürke","Wied-Neuwied, MAP Prince","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in prov. Rio de Janeiro ad Cabo Frio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuinus",NA,NA,NA,NA,NA
"452","2017-09-11 17:10:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus genuinus","Gürke","Spruce, R","1478",NA,NA,NA,"Southern America","Brazil","Amazonas","Habitat in paludosis et sylvis in Brasiliae prov. Amazonas prope Manaos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuinus",NA,NA,NA,NA,NA
"453","2017-09-11 17:10:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus genuinus","Gürke","Martius, C","s.n.",NA,NA,NA,"Southern America","Brazil","Pará","in prov. Pará prope Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuinus",NA,NA,NA,NA,NA
"454","2017-09-11 17:10:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus genuinus","Gürke","Spruce, R","753",NA,NA,NA,"Southern America","Brazil","Pará","prope Santarém",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuinus",NA,NA,NA,NA,NA
"455","2017-09-11 17:10:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus genuinus","Gürke","Martius, C","s.n.",NA,NA,NA,"Southern America","Brazil","Amazonas","ad lacum de Coari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuinus",NA,NA,NA,NA,NA
"456","2017-09-11 17:10:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus genuinus","Gürke","Blanchet","1044",NA,NA,NA,"Southern America","Brazil","Bahia","in prov. Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuinus",NA,NA,NA,NA,NA
"457","2017-09-11 17:10:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus genuinus","Gürke","Salzmann, P","48",NA,NA,NA,"Southern America","Brazil","Bahia","in prov. Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuinus",NA,NA,NA,NA,NA
"458","2017-09-11 17:10:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus genuinus","Gürke","Poeppig, EF","2785",NA,NA,NA,"Southern America","Brazil","Amazonas","ad lacum de Coari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuinus",NA,NA,NA,NA,NA
"459","2017-09-11 17:10:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus genuinus","Gürke","Gardner, G","1243","1838",NA,NA,"Southern America","Brazil","Alagoas","in prov. Alagoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuinus",NA,NA,NA,NA,NA
"460","2017-09-11 17:10:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus multiformis","Gürke","Martius, C","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Habitat in Brasiliae prov. Minas Geraes in campis ad Tequio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"multiformis",NA,NA,NA,NA,NA
