"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"478","2008-05-27 22:02:00-03","MO","MOBOT","2918871","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","lundianus","Actinostemon lundianus","(Didr.) Pax",NA,"* JABLONSKI","JABLONSKI 203","1989","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2013-05-07 06:03:00-03","MO","MOBOT","2918903","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","lundianus","Actinostemon lundianus","(Didr.) Pax","E. Jablonski","Ynés Mexia","Mexia 5198","1930","South America","Brazil",NA,NA,NA,NA,NA,"10","21",NA,"Road to Sao Miguel; slope near Km. 5 at edge of dense woods. Vicosa. State of Minas geraes.",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2013-05-07 06:03:00-03","MO","MOBOT","2918948","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","lundianus","Actinostemon lundianus","(Didr.) Pax","E. Jablonski","Ynés Mexia","Mexia 5198","1930","South America","Brazil","Minas Gerais",NA,NA,NA,NA,"10","21",NA,"Road to Sáo Miguel; slope near km. 5, at edge of dense woods.",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2013-05-07 06:03:00-03","MO","MOBOT","2918963","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","lundianus","Actinostemon lundianus","(Didr.) Pax","E. Jablonski","Ynés Mexia","Mexia 4987","1930","South America","Brazil","Minas Gerais",NA,NA,NA,NA,"8","20",NA,"Fazenda da Tabunha; main road through foerst.",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2020-06-22 14:18:33-03","UNESP-IBILCE","SJRP","32466","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,"A. G. Lopes",NA,"2014","América do Sul","Brasil","São Paulo",NA,"Árvore 2 m., frutos verdes.",NA,NA,"12","05","São José do Rio Preto","Bosque Municipal","-49.3544444","-20.77694444",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.3544444","-20.77694444","Magnoliopsida",NA,NA,NA,NA
"483","2020-06-22 14:18:33-03","UNESP-IBILCE","SJRP","34171","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Soares-Silva, J. P.","Soares-Silva, J.P.","139.0","2018","América do Sul","Brasil","São Paulo",NA,"Árvore de 3 metros.",NA,NA,"04","25","São José do Rio Preto","Bosque e Zoológico Municipal","-49.3544463","-20.77694463",NA,NA,NA,NA,NA,NA,"2018","10","25","-49.3544463","-20.77694463","Magnoliopsida",NA,NA,NA,NA
"484","2020-06-22 14:18:33-03","UNESP-IBILCE","SJRP","24831","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,"F. Tomasetto & N. T. Ranga ; J. Merlotti","44.0",NA,"América do Sul","Brasil","São Paulo",NA,"Arbusto, ca. 2m de altura, botões imaturos de cor verde.;",NA,NA,NA,NA,"São José do Rio Preto","Mata dos Macacos","-49.4","-20.883333","400","400",NA,NA,NA,NA,NA,NA,NA,"-49.4","-20.883333","Magnoliopsida",NA,NA,NA,NA
"485","2020-06-22 14:18:33-03","UNESP-IBILCE","SJRP","24830","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,"F. Tomasetto & N. T. Ranga ; J. Merlotti","43.0",NA,"América do Sul","Brasil","São Paulo",NA,"Arbusto, ca. 4m de altura, botões imaturos de cor verde.;",NA,NA,NA,NA,"São José do Rio Preto","Mata dos Macacos","-49.4","-20.883333","400","400",NA,NA,NA,NA,NA,NA,NA,"-49.4","-20.883333","Magnoliopsida",NA,NA,NA,NA
"486","2020-06-22 14:18:33-03","UNESP-IBILCE","SJRP","24824","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,"F. Tomasetto & N. T. Ranga ; J. Merlotti","45.0",NA,"América do Sul","Brasil","São Paulo",NA,"Arbusto, ca. 2m de altura, flores esverdeadas com muitos estames.;",NA,NA,NA,NA,"São José do Rio Preto","Mata dos Macacos","-49.4","-20.883333","400","400",NA,NA,NA,NA,NA,NA,NA,"-49.4","-20.883333","Magnoliopsida",NA,NA,NA,NA
"487","2020-06-22 14:18:33-03","UNESP-IBILCE","SJRP","26579","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,"F. Tomasetto",NA,NA,"América do Sul","Brasil","São Paulo",NA,"Árvore 3,5m, fruto imaturo cor verde, interior da mata;",NA,NA,NA,NA,"Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.516667","-19.916667","Magnoliopsida",NA,NA,NA,NA
"488","2020-06-22 14:18:33-03","UNESP-IBILCE","SJRP","34219","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Soares-Silva, J. P.","Soares-Silva, J.P.","119.0","2018","América do Sul","Brasil","São Paulo",NA,"Arbusto de 2,5 metros, sem látex.",NA,NA,"04","20","São José do Rio Preto","Bosque e Zoológico Municipal","-49.3544545","-20.77694545",NA,NA,NA,NA,NA,NA,"2018","09","17","-49.3544545","-20.77694545","Magnoliopsida",NA,NA,NA,NA
"489","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","13939","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,"Karina G. Melzi & Edlaine R. Avelino",NA,NA,"América do Sul","Brasil","São Paulo",NA,"Arbusto 1,5 m, frutos imaturos.;",NA,NA,NA,NA,"São José do Rio Preto","Bosque Municipal","-49.3544444","-20.77694444",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.3544444","-20.77694444","Magnoliopsida",NA,NA,NA,NA
"490","2020-06-22 14:18:33-03","UNESP-IBILCE","SJRP","29512","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,"Rezende, A.A.","761.0","2001","América do Sul","Brasil","São Paulo",NA,"Árvore, 4m, flores creme",NA,NA,"09","19","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.516667","-19.916667","Magnoliopsida",NA,NA,NA,NA
"491","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","10508","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,"A.A. Rezende",NA,"1992","América do Sul","Brasil","São Paulo",NA,"Arbusto, 1,5m, folhas lisas, flores brancas, frutos imaturos.;",NA,NA,"10","10","Araçatuba","Fazenda Santo Antonio","-50.4300003051758","-21.2000007629395",NA,NA,NA,"59490","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"492","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","10610","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,"A.A. Rezende",NA,NA,"América do Sul","Brasil","São Paulo",NA,"Arbusto com frutos imaturos, folhas lisas.;",NA,NA,NA,NA,"Araçatuba","Fazenda Santo Antonio","-50.4300003051758","-21.2000007629395",NA,NA,NA,"59490","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"493","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","10520","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,"A.A. Rezende",NA,NA,"América do Sul","Brasil","São Paulo",NA,"Arbusto, flores creme folhas lisas;",NA,NA,NA,NA,"Araçatuba","Fazenda Santo Antonio","-50.4300003051758","-21.2000007629395",NA,NA,NA,"59490","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"494","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","18878","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,"N. T. Ranga & J. Merlotti",NA,NA,"América do Sul","Brasil","São Paulo",NA,"Arbusto com 1,5 metros no interior da mata.;",NA,NA,NA,NA,"São José do Rio Preto","Mata dos Macacos","-49.3699989318848","-20.8199996948242",NA,NA,NA,"20305","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"495","2021-01-10 20:45:27-03","INPA","INPA","213079","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll.Arg.) Pax","Senna, L","Senna, LM de","R129531","1973","Southern America","Brasil","Rio de Janeiro",NA,NA,"INPA0213079","INPA0213079 INPA0213079_e","05","31","Serra de Jacaré Paguá","Área da floresta Country Club.",NA,NA,NA,NA,NA,NA,NA,NA,"1979","07",NA,NA,NA,NA,NA,NA,NA,NA
"496","2021-01-10 20:45:27-03","INPA","INPA","213080","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll.Arg.) Pax",NA,"Senna, LM de","R129534","1973","Southern America","Brasil","Rio de Janeiro",NA,NA,"INPA0213080","INPA0213080 INPA0213080_e","05","31","Serra de Jacaré Paguá","Área da floresta Country Club.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2021-01-10 20:45:27-03","INPA","INPA","213102","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll.Arg.) Pax",NA,"Senna, LM de","R129533","1973","Southern America","Brasil","Rio de Janeiro",NA,NA,"INPA0213102","INPA0213102 INPA0213102_e","05","31","Rio de Janeiro","Serra de Jacarepaguá. Área da floresta Country Club.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2021-01-10 20:45:27-03","INPA","INPA","213099","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll.Arg.) Pax","Senna, LM de","Senna, LM de","R129536","1977","Southern America","Brasil","Rio de Janeiro",NA,NA,"INPA0213099","INPA0213099 INPA0213099_e","04","12","Rio de Janeiro","Serra de Jacarepaguá na área da Floresta Country Club.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto",NA,"1977","04",NA,NA,NA,NA,NA,NA,NA,NA
"499","2020-08-31 09:02:07-03","INPA","INPA","184758","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Eyma, PJ","Muniz, FH","510","1993","Southern America","Brasil","Maranhão",NA,NA,"INPA0184758","INPA0184758 INPA0184758_e","01","21",NA,"Reserva Florestal do Sacavém, São Luis - Reserva Florestal do Sacavem","-44.25","-2.5",NA,NA,NA,NA,NA,NA,"2012","01","09","-44.25","-2.5",NA,NA,NA,NA,NA
"500","2020-08-31 09:02:07-03","INPA","INPA","213022","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Eyma, PJ","Sucre, D","9601","1972","Southern America","Brasil","Rio de Janeiro",NA,NA,"INPA0213022","INPA0213022 INPA0213022_e","09","03",NA,"Jacarepaguá, Morro na Via 9. Muito frerquente em formação de mata secundária.",NA,NA,NA,NA,NA,NA,NA,NA,"2012","01","09",NA,NA,NA,NA,NA,NA,NA
"501","2020-08-31 09:02:07-03","INPA","INPA","213095","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Eyma, PJ","Sucre, D","9559","1972","Southern America","Brasil","Rio de Janeiro",NA,NA,"INPA0213095","INPA0213095 INPA0213095_e","08","29",NA,"Serra das Piabas, vertente Sul. Extensa formação e mata rupícula a 200m.",NA,NA,"100","210",NA,NA,NA,NA,"2012","01","09",NA,NA,NA,NA,NA,NA,NA
"502","2020-08-31 09:02:07-03","INPA","INPA","182614","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Eyma, PJ","Bautista, HP","1239","1983","Southern America","Brasil","Bahia",NA,NA,"INPA0182614","INPA0182614 INPA0182614_e INPA0182614_e1","11","13","Itaberaba","Fazenda Leão dos Brejos.","-40.3069000244141","-12.5275001525879",NA,NA,NA,"39857","auto",NA,"2011","04","07",NA,NA,NA,NA,NA,NA,NA
"503","2020-08-31 09:02:07-03","INPA","INPA","213084","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Eyma, PJ","Cardoso, J","342","1984","Southern America","Brasil","Rio de Janeiro",NA,NA,"INPA0213084","INPA0213084 INPA0213084_e","09","19","Maricá","Morro do Macaco.","-42.8185997009277","-22.9193992614746",NA,NA,NA,"20726","auto",NA,"2012","01","09",NA,NA,NA,NA,NA,NA,NA
"504","2020-08-31 09:02:07-03","INPA","INPA","214628","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Cordeiro, I dos R.","Fina, BG","56","1997","Southern America","Brasil","São Paulo",NA,NA,"INPA0214628","INPA0214628 INPA0214628_e INPA0214628_e1","08","15","Pirassununga","Cerrado","-47.4199981689453","-21.9899997711182",NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2020-08-31 09:02:07-03","INPA","INPA","78113","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Cordeiro, I dos R.","Leitão Filho, HF","6018","1977","Southern America","Brasil","São Paulo",NA,NA,"INPA0078113","INPA0078113 INPA0078113_e INPA0078113_e1","09","09","Porto Ferreira","Nativo no interior da mata da Reserva Estadual.","-47.4700012207031","-21.8500003814697",NA,NA,NA,"13859","auto",NA,"2005","09",NA,NA,NA,NA,NA,NA,NA,NA
"506","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","27358",NA,"Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","Pax","L.J.S. Pinto/09-09-2013","V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen","2888","2006",NA,"Brasil","Espírito Santo",NA,"Arvoreta 5m, frutos verdes. Fundo de vale úmido.","MBML027358","MBML027358","09","14","Santa Leopoldina","Morro Agudo, Prop.: Dona Maria","-40.431667","-20.093889","150","150",NA,NA,NA,NA,NA,NA,NA,"40W25'54","20S5'38",NA,NA,NA,NA,NA
"507","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","35289",NA,"Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Arline Souza/08-V-2008","M. Gomes","223","1987",NA,"Brasil","Rio de Janeiro",NA,NA,"MBML035289","MBML035289","08","13","Volta Redonda","Área de relevância ecológica da SEMA. Reserva da CICUTA","-44.1041984558105","-22.523099899292",NA,NA,NA,"16209","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2021-03-04 11:05:10-03","UFRB","HURB","20474","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,"Souza, J.S.",NA,NA,NA,"Brasil","Bahia",NA,NA,"HURB000020474",NA,NA,NA,"São Felipe","Serra da Copioba;","-39.0894012451172","-12.8472003936768",NA,NA,NA,"15122","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2021-03-04 11:05:10-03","UFRB","HURB","20517","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,"Souza, J.S.",NA,"2008",NA,"Brasil","Bahia",NA,NA,"HURB000020517",NA,"06","20","São Felipe","Serra da Copioba;","-39.0894012451172","-12.8472003936768",NA,NA,NA,"15122","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2020-06-15 15:30:23-03","UNESP-RC","HRCB","48654","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll. Arg.) Pax","Hieda, S.M.","Lombardi","6969","2007",NA,"Brasil","São Paulo",NA,"borda da trilha. Árvore ca. 7 m, folhas herbáceas, frutos imaturos verdes",NA,NA,"10","23","Jundiaí",NA,"-46.935778","-23.230444","850","850",NA,NA,NA,NA,"2008","09",NA,"46º56'08.8W","23º13'49,6S",NA,NA,NA,NA,NA
"511","2020-06-15 15:30:23-03","UNESP-RC","HRCB","50308","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","communis","Actinostemon communis","Pax",NA,"Santos, L.B.","88","2008",NA,"Brasil","São Paulo",NA,"Borda da trilha. Árvore 3,5m, folhas cartáceas, flores aamreladas.",NA,NA,"09","17","Jundiaí",NA,"-46.935778","-23.230556","1020","1020",NA,NA,NA,NA,NA,NA,NA,"46º56'08.8W","23º13'50S",NA,NA,NA,NA,NA
"512","2020-06-15 15:30:23-03","UNESP-RC","HRCB","55738","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll.Arg.) Pax","Gandolfi, S.","Gandolfi, S.","s.n.","1994",NA,"Brasil","São Paulo",NA,"Com flores",NA,NA,"08","31","Campinas","Reserva Municipal de Santa Genebra","-47.114722","-22.829167",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47º06'53W","22º49'45S",NA,NA,NA,NA,NA
"513","2020-06-15 15:30:23-03","UNESP-RC","HRCB","15471","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll.Arg.) Pax","Leitão Filho, H.J.","Almeida, R.J.","s.n.","1992",NA,"Brasil","São Paulo",NA,"1,5m altura flores amarelas",NA,NA,"08","20","Analândia","Parque Rewvitscher","-47.6599998474121","-22.1200008392334",NA,NA,NA,"14271","auto",NA,"1992","10","22",NA,NA,NA,NA,NA,NA,NA
"514","2020-06-15 15:30:23-03","UNESP-RC","HRCB","24823","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll.Arg.) Pax","Bernacci, L.C.","Bernacci, L.C.","1930","1995",NA,"Brasil","São Paulo",NA,"Arbusto ca. 4m alt., frutos imaturos",NA,NA,"08","13","Campinas","Parque Jambeiro","-47.060001373291","-22.8999996185303",NA,NA,NA,"23900","auto",NA,"1995","08","13",NA,NA,NA,NA,NA,NA,NA
"515","2020-06-15 15:30:23-03","UNESP-RC","HRCB","48419","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","communis","Actinostemon communis","Pax",NA,"Lombardi","6869","2007",NA,"Brasil","São Paulo",NA,"borda da trilha e ao longo de córrego dentro da mata. Arbusto ca. 3 m, folhas herbáceas, flores verdes",NA,NA,"09","17","Jundiaí",NA,"-46.8800010681152","-23.1800003051758","985","985",NA,"17840","auto",NA,NA,NA,NA,"46º56'08.8W","23º13'49,6S",NA,NA,NA,NA,NA
"516","2020-06-15 15:30:23-03","UNESP-RC","HRCB","55746","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll.Arg.) Pax","Rodrigues, R.R.; Souza, V.C. & Capellari Jr., I.","Barreto, K.D.","2865","1994",NA,"Brasil","São Paulo",NA,"Arbusto, 1m alt.; flores creme. Borda",NA,NA,"08","11","São Pedro","Represa de Tanguá","-47.9099998474121","-22.5400009155273",NA,NA,NA,"19379","auto",NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2020-06-15 15:30:23-03","UNESP-RC","HRCB","2330","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","estrellensis","Actinostemon estrellensis","(Müll.Arg.) Pax","Cesar, O.","Cesar, O.","s.n.","1979",NA,"Brasil","São Paulo",NA,"Árvore até 10m de altura. Frequente. Flores vermelhas <ll>dwc_commonname:</ll> Pau de espeto",NA,NA,"10",NA,"Anhembi","Fazenda Barreiro Rico","-48.1199989318848","-22.7800006866455",NA,NA,NA,"25656","auto",NA,"1980",NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2020-06-15 15:30:23-03","UNESP-RC","HRCB","2420","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","estrellensis","Actinostemon estrellensis","(Müll.Arg.) Pax","Filho, H.F.L.","Cesar, O.","s.n.","1981",NA,"Brasil","São Paulo",NA,"Altura=7m, DAP=4,5 cm",NA,NA,"10","16","Anhembi","Fazenda Barreiro Rico","-48.1199989318848","-22.7800006866455",NA,NA,NA,"25656","auto",NA,"1992","06","08",NA,NA,NA,NA,NA,NA,NA
"519","2020-06-15 15:30:23-03","UNESP-RC","HRCB","3190","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","estrellensis","Actinostemon estrellensis","(Müll.Arg.) Pax","Filho, H.F.L.","Cesar, O.","s.n.","1980",NA,"Brasil","São Paulo",NA,"Altura=6m, DAP=4 cm <ll>dwc_commonname:</ll> Pau de espeto",NA,NA,"11","17","Anhembi","Fazenda Barreiro Rico","-48.1199989318848","-22.7800006866455",NA,NA,NA,"25656","auto",NA,"1982","04","05",NA,NA,NA,NA,NA,NA,NA
"520","2020-06-15 15:30:23-03","UNESP-RC","HRCB","3191","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","estrellensis","Actinostemon estrellensis","(Müll.Arg.) Pax","Filho, H.F.L.","Cesar, O.","s.n.","1980",NA,"Brasil","São Paulo",NA,"Altura=6m, DAP=4 cm <ll>dwc_commonname:</ll> Pau de espeto",NA,NA,"09","01","Anhembi","Fazenda Barreiro Rico","-48.1199989318848","-22.7800006866455",NA,NA,NA,"25656","auto",NA,"1982","04","05",NA,NA,NA,NA,NA,NA,NA
"521","2020-06-15 15:30:23-03","UNESP-RC","HRCB","3193","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","estrellensis","Actinostemon estrellensis","(Müll.Arg.) Pax","Leitão F°","Cesar, O.","s.n.","1980",NA,"Brasil","São Paulo",NA,"Altura 5m. DAP=4cm. <ll>dwc_commonname:</ll> Pau de espeto",NA,NA,"09","01","Anhembi","Fazenda Barreiro Rico","-48.1199989318848","-22.7800006866455",NA,NA,NA,"25656","auto",NA,"1982","04","05",NA,NA,NA,NA,NA,NA,NA
"522","2020-06-15 15:30:23-03","UNESP-RC","HRCB","3194","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","estrellensis","Actinostemon estrellensis","(Müll.Arg.) Pax","Leitão F°","Cesar, O.","s.n.","1980",NA,"Brasil","São Paulo",NA,"Altura 4,5m. DAP=4,5cm. Flores amarelas <ll>dwc_commonname:</ll> Pau de espeto",NA,NA,"11","17","Anhembi","Fazenda Barreiro Rico","-48.1199989318848","-22.7800006866455",NA,NA,NA,"25656","auto",NA,"1982","04","05",NA,NA,NA,NA,NA,NA,NA
"523","2020-06-15 15:30:23-03","UNESP-RC","HRCB","3195","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","estrellensis","Actinostemon estrellensis","(Müll.Arg.) Pax","Filho, H.F.L.","Cesar, O.","s.n.","1980",NA,"Brasil","São Paulo",NA,"Altura=5m, DAP=4 cm <ll>dwc_commonname:</ll> Pau de espeto",NA,NA,"11","17","Anhembi","Fazenda Barreiro Rico","-48.1199989318848","-22.7800006866455",NA,NA,NA,"25656","auto",NA,"1982","04","05",NA,NA,NA,NA,NA,NA,NA
"524","2020-06-15 15:30:23-03","UNESP-RC","HRCB","3588","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","estrellensis","Actinostemon estrellensis","(Müll.Arg.) Pax","Cesar, O.","Cesar, O.","s.n.","1983",NA,"Brasil","São Paulo",NA,NA,NA,NA,"10","17","Anhembi","Fazenda Barreiro Rico","-48.1199989318848","-22.7800006866455",NA,NA,NA,"25656","auto",NA,"1983","10","17",NA,NA,NA,NA,NA,NA,NA
"525","2020-06-15 15:30:23-03","UNESP-RC","HRCB","9018","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","estrellensis","Actinostemon estrellensis","(Müll.Arg.) Pax",NA,"Assumpção, C. T. de","7556","1979",NA,"Brasil","São Paulo",NA,"Treelet, 4m. Sweet scented flowers <ll>dwc_commonname:</ll> pau de espeto, canela de veado",NA,NA,"08","14","Anhembi","Fazenda Barreiro Rico","-48.1199989318848","-22.7800006866455",NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2020-06-15 15:30:23-03","UNESP-RC","HRCB","1673","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","estrellensis","Actinostemon estrellensis","(Müll.Arg.) Pax","Leitão F°","Pagano, S.N.","176","1979",NA,"Brasil","São Paulo",NA,"Árvore com mais ou menos 5 m de altura. DAP=10cm. Flores brancas",NA,NA,"08","31","Rio Claro","Fazenda São José","-47.560001373291","-22.4099998474121",NA,NA,NA,"21773","auto",NA,"1979","08","20",NA,NA,NA,NA,NA,NA,NA
"527","2020-06-15 15:30:23-03","UNESP-RC","HRCB","2599","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","estrellensis","Actinostemon estrellensis","(Müll.Arg.) Pax","Monteiro","Pagano, S.N.","164","1979",NA,"Brasil","São Paulo",NA,"Arvorteta com 15m de altura. DAP=2 cm",NA,NA,"08","22","Rio Claro","Fazenda São José","-47.560001373291","-22.4099998474121",NA,NA,NA,"21773","auto",NA,"1979","09","26",NA,NA,NA,NA,NA,NA,NA
