"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"584","2008-05-27 22:02:00-03","MO","MOBOT","1205339","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee (NY)","Mirtha Ortiz","Ortiz 770","1988","11","11","Paraguay","Guairá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tororo - Camino al Cerro Acati. Orillas del camino, selva degradada.",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2008-05-27 22:02:00-03","MO","MOBOT","1205340","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee (NY)","Mirtha Ortiz","Ortiz 792","1988","11","12","Paraguay","Guairá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tororo - Cerro Polilla. Bosque en la ladera del cerro.",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2008-05-27 22:02:00-03","MO","MOBOT","1205342","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee (NY)","Nélida Soria","Soria Rey 1518","1987","6","10","Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Areguá - Isla valle. En el bosque, a orillas de agua.",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2008-05-27 22:02:00-03","MO","MOBOT","1205344","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee (NY)","Nélida Soria","Soria Rey 2481","1988","10","30","Paraguay","Caazapá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tavai, Bosque de Trosiuk.",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2008-05-27 22:02:00-03","MO","MOBOT","1205345","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee (NY)","Nélida Soria","Soria Rey 2561","1988","11","11","Paraguay","Guairá",NA,"-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,"Camino al cerro Acati.",NA,"500.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2008-05-27 22:02:00-03","MO","MOBOT","1264188","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M.Nee (NY)","Elsa M. Zardini|A. Benítez","Zardini 47484","1997","11","24","Paraguay","Caazapá",NA,"-55.50666","-26.08111",NA,NA,NA,NA,NA,NA,NA,"National Park Caaguazú. Tall forest.",NA,"450.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1119",NA
"590","2008-05-27 22:02:00-03","MO","MOBOT","1264385","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M.Nee (NY)","Elsa M. Zardini|A. Benítez","Zardini 47535","1997","11","25","Paraguay","Caazapá",NA,"-55.48277","-26.09694",NA,NA,NA,NA,NA,NA,NA,"National Park Caaguazú. Tall forest.",NA,"450.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1120",NA
"591","2008-05-27 22:02:00-03","MO","MOBOT","1393614","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M.Nee (NY)","Elsa M. Zardini|Isabelino Chaparro","Zardini 50771","1999","5","27","Paraguay","Canindeyú",NA,"-55.47888","-23.99416",NA,NA,NA,NA,NA,NA,NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni: around Ñandurokai. Cerrado scrub and cerrado forest.",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1174",NA
"592","2013-03-12 05:31:00-03","MO","MOBOT","1395448","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","N. De la Barra","N. de la Barra","De la Barra 265","1996","2","10","Bolivia","Cochabamba","Cercado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cantón Itojta, entre Tamborada y Pucara. Se desarrolla sobre suelos rocosos, con un horizonte humbrico poco definido, con muy bajos porcentajes de arcillas y areniscas. Especie compañera en la comunidad que forma la arbusteda xerofitica espinosa en zonas con restos de bosques de soto, en las laderas de los cerros y serranías que circundan el valle de Cochabamba. Se distribuye desde el sur del Brasil, Bolivia, Para guay y norte de la Argentina.",NA,"2680.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2011-06-21 11:38:00-03","MO","MOBOT","1395986","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","C. Antezana","C. Antezana Valera","Antezana Valera 996","1999","2","13","Bolivia","Cochabamba","Campero","-64.92861","-18.18444",NA,NA,NA,NA,NA,NA,NA,"Camino de Villa Granado a Pena Colorada. A 44 km de Aiquile a Pena Colorada, muy cerca de Villa Granado. Borde de camino.",NA,"2200.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2011-06-21 11:38:00-03","MO","MOBOT","1396147","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","C. Antezana","C. Antezana Valera","Antezana Valera 1076","1999","3","18","Bolivia","Cochabamba","Campero","-64.93333","-18.18333",NA,NA,NA,NA,NA,NA,NA,"Entre Villa Granado y Pena Colorada. Algarrobal degradado, fluvisoles.",NA,"2230.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2013-02-13 05:33:00-02","MO","MOBOT","1396987","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","J.C. Montero (USZ)","Mario Saldias P.|Juan Carlos Montero Castro|et al.","Saldias Paz 6185","1999","11","12","Bolivia","Santa Cruz","Vallegrande","-63.8166667","-18.55",NA,NA,NA,NA,NA,NA,NA,"A 10 km al sur de Postrervalle. Bosque ribereño con Alnus acuminata,Condalia weberbaueri, Podocarpus parlatorei Allophylus edulis y Salix humboldtiana.",NA,"1500.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"596","2008-05-27 22:02:00-03","MO","MOBOT","140734","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee (NY)","Elsa M. Zardini|E. Velázquez","Zardini 18285","1990","1","13","Paraguay","Central",NA,"-57.5","-25.25",NA,NA,NA,NA,NA,NA,NA,"Paraguay River around San Antonio. Inundated savanna.",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","261",NA
"597","2013-05-24 05:54:00-03","MO","MOBOT","1441419","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","fide T. J. Killeen","Michael H. Nee|G. Coimbra S.","Nee 33956","1987","2","1","Bolivia","Santa Cruz","Vallegrande","-64.18333","-18.23333",NA,NA,NA,NA,NA,NA,NA,"Quebrada Llullucha, 14 km (by air) SSE of Mataral, valley bottom along small stream, sandy, rocky soil and open sandy areas, disturbed shrubby dry forest.",NA,"1550.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2008-05-27 22:02:00-03","MO","MOBOT","1451631","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee","Michael H. Nee","Nee 33894","1987","1","31","Bolivia","Santa Cruz","Vallegrande","-64.1","-18.48333",NA,NA,NA,NA,NA,NA,NA,"Valle Grande. Ruderals at edge of town, shrubby slopes and roadsides.",NA,"2000.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2008-05-27 22:02:00-03","MO","MOBOT","1451632","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee","Michael H. Nee","Nee 40363","1990","12","16","Bolivia","Santa Cruz","Florida","-64.03333","-17.95",NA,NA,NA,NA,NA,NA,NA,"Canyon of Río Mairana. 3 km N of highway at Yerba Buena. Dry forest and disturbed edges, bottom of valley.",NA,"1150.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2008-05-27 22:02:00-03","MO","MOBOT","1762772","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.",NA,"E. Saravia","Saravia Miranda 445","1992","12","9","Bolivia","Cochabamba","Campero","-65.2","-18.16666",NA,NA,NA,NA,NA,NA,NA,"3 km Aiquile - Mizque",NA,"2450.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2008-05-27 22:02:00-03","MO","MOBOT","1451633","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee","Michael H. Nee","Nee 38331","1989","12","24","Bolivia","Santa Cruz","Vallegrande","-64.15","-18.25",NA,NA,NA,NA,NA,NA,NA,"Lagunillas. 5 km N of El Trigal on road to Mataral. Wide arid valley bottom.",NA,"1600.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2008-05-27 22:02:00-03","MO","MOBOT","1451634","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee","Michael H. Nee","Nee 38498","1989","12","27","Bolivia","Santa Cruz","Vallegrande","-63.95","-18.86666",NA,NA,NA,NA,NA,NA,NA,"SW side of Los Sitanos and along Quebrada Seca Weedy areas on flat valley bottom and along river Former subtropical semi-deciduous forest",NA,"1350.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2008-05-27 22:02:00-03","MO","MOBOT","1451635","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","St. G. Beck","R. Ehrich","Ehrich 238","1986","11","22","Bolivia","Tarija","Arce",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36 km Tarija Bermejo . Exp. NO Incl. 30.-40. Suelo arena limosa pH 6",NA,"2250.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2008-05-27 22:02:00-03","MO","MOBOT","1451647","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee","Michael H. Nee","Nee 33878","1987","1","30","Bolivia","Santa Cruz","Florida","-64.21666","-18.11666",NA,NA,NA,NA,NA,NA,NA,"Mataral.",NA,"1400.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2008-05-27 22:02:00-03","MO","MOBOT","1451648","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee","Michael H. Nee","Nee 37387","1988","12","28","Bolivia","Santa Cruz","Vallegrande","-64.2","-18.21666",NA,NA,NA,NA,NA,NA,NA,"About 0.5 km S of and 100 m below highest point on Mataral El trigal road, 3 km NW of Estancia Cochabambita Steep hills with dry, deciduous forest",NA,"1700.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2013-02-13 05:33:00-02","MO","MOBOT","1451649","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee","Michael H. Nee|James C. Solomon|T. Ruiz de Centurión|Mario Saldias P.","Nee 36511","1988","3","6","Bolivia","Santa Cruz","Manuel Maria Caballero","-64.35","-18.1",NA,NA,NA,NA,NA,NA,NA,"Abra del Quine. 15 km (by air) NNW of Mataral. Semi-arid shrubby vegetation on low hills.",NA,"1930.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2008-05-27 22:02:00-03","MO","MOBOT","1451650","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee","Stephan G. Beck","Beck 6259","1981","3","7","Bolivia","Chuquisaca","Zudañez",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tarabuco. 30 kms hacia Zudañez. Restos de bosque degradado de Schinopsis",NA,"2500.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2008-05-27 22:02:00-03","MO","MOBOT","1451651","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","I.G. Vargas, 1993 & M. Nee","Israel G. Vargas C.|Antony Jardim","Vargas Caballero 2924","1993","10","16","Bolivia","Santa Cruz","Manuel Maria Caballero","-64.5","-17.91666",NA,NA,NA,NA,NA,NA,NA,"Comarapa. 4 km al NE en los alrededores del pueblo y terreno baldíos Bosque seco con cacha (Aspidosperma quebracho-blanco), chacatea (Dodonea viscosa) y soto (Schinopsis cf. haenkeana) Intervenido por pastoreo de ganado vacuno y caprino",NA,"1940.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2008-05-27 22:02:00-03","MO","MOBOT","1451652","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee","Michael H. Nee","Nee 33939","1987","1","31","Bolivia","Santa Cruz","Vallegrande","-64.15","-18.3",NA,NA,NA,NA,NA,NA,NA,"22 km (by air) NNw of Vallegrande, ruderals in streets and central Plaza of El Trigal",NA,"1600.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2008-05-27 22:02:00-03","MO","MOBOT","1451653","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee","Michael H. Nee","Nee 35570","1987","8","7","Bolivia","Santa Cruz","Manuel Maria Caballero","-64.61666","-18",NA,NA,NA,NA,NA,NA,NA,"1 km E of Chilón. Valley with irrigation, arid vegetation on slopes",NA,"1500.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2008-05-27 22:02:00-03","MO","MOBOT","1451654","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee","Michael H. Nee","Nee 33924","1987","1","31","Bolivia","Santa Cruz","Vallegrande","-64.05","-18.56666",NA,NA,NA,NA,NA,NA,NA,"10 km (by air) SSE of Vallegrande, on road from Guadalupe to Piraimiri Brushy hillsides, grazed, Myrica pubescens, Vallea stipularis",NA,"2200.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2008-05-27 22:02:00-03","MO","MOBOT","1451655","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee","Michael H. Nee","Nee 33925","1987","1","31","Bolivia","Santa Cruz","Vallegrande","-64.05","-18.56666",NA,NA,NA,NA,NA,NA,NA,"10 km (by air) SSE of Vallegrande, on road from Guadalupe to Piraimiri Brushy hillsides, grazed, Myrica pubescens, Vallea stipularis",NA,"2200.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2008-05-27 22:02:00-03","MO","MOBOT","1451656","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee","Michael H. Nee","Nee 38348","1989","12","25","Bolivia","Santa Cruz","Vallegrande","-64.1","-18.5",NA,NA,NA,NA,NA,NA,NA,"2.5 km S of center of Vallegrande, Quebrada del Zorro. Shrubby pastures and slopes, semi-arid, with a small grove of Parajubaea torallyi",NA,"2040.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2008-05-27 22:02:00-03","MO","MOBOT","1451657","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee","Michael H. Nee","Nee 38245","1989","12","23","Bolivia","Santa Cruz","Florida","-64.03333","-17.98333",NA,NA,NA,NA,NA,NA,NA,"1 km W of bridge over Rio Los Negros at Yerba Buena Subtropical deciduous dry forest on slopes",NA,"1175.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2008-07-02 03:32:00-03","MO","MOBOT","1451658","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Nee M","Michael H. Nee","Nee 40301","1990",NA,NA,"Bolivia","Santa Cruz","Florida","-64.21666","-18.15",NA,NA,NA,NA,NA,NA,NA,"5 km S of Mataral on road to Vallegrande Arid cactus scrub on gentle slopes of valley bottom Capparis speciosa, Prosopis kuntzei, Vallesia glabra, Vassobia breviflora ** 5 km S Mataral hacia Vallegrande",NA,"1400.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2013-05-24 05:54:00-03","MO","MOBOT","1451659","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee","Michael H. Nee|G. Coimbra S.","Nee 33935","1987","1","31","Bolivia","Santa Cruz","Vallegrande","-64.11666","-18.48333",NA,NA,NA,NA,NA,NA,NA,"4 km SW of El Trigal on road to San Juan del Chaco, S side of Rio Ariruma, 19 km (by air) NNW of Vallegrande Semi-arid thorn scrub in broad valley bottom, with some cacti",NA,"1950.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2008-05-27 22:02:00-03","MO","MOBOT","1763317","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Nee M","Waldo Terceros","Terceros 1542","1980","9","30","Bolivia","Tarija","Arce","-64.58333","-22.08333",NA,NA,NA,NA,NA,NA,NA,"Chillawatas",NA,"1150.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2008-05-27 22:02:00-03","MO","MOBOT","1451662","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","I.G. Vargas","Israel G. Vargas C.|et al.","Vargas Caballero 2273","1993","5","4","Bolivia","Santa Cruz","Florida","-64.23333","-17.5",NA,NA,NA,NA,NA,NA,NA,"Parque Nacional Amboró. Santa Rosa de Lima, alrededores del pueblo Vegetación natural muy disturbada, remanente en las cercas al margén de terrenos cultivados y quebradas",NA,"1600.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2008-05-27 22:02:00-03","MO","MOBOT","1451663","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee","Stephan G. Beck","Beck 8892","1984","10","16","Bolivia","Chuquisaca","Oropeza",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34 kms hacia Aiquile Valle seco del Río Chico",NA,"2240.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2008-05-27 22:02:00-03","MO","MOBOT","1521778","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee","Michael H. Nee","Nee 44722","1994",NA,NA,"Bolivia","Santa Cruz","Florida","-64.11666","-18.08333",NA,NA,NA,NA,NA,NA,NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour ** 1 km NW Pampa Grande",NA,"1300.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2008-05-27 22:02:00-03","MO","MOBOT","1522290","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee","Michael H. Nee","Nee 44753","1994",NA,NA,"Bolivia","Santa Cruz","Vallegrande","-64.25","-18.68333",NA,NA,NA,NA,NA,NA,NA,"Province of Vallegrande ** 19 km NW (carreterra) Santa Rosa",NA,"2100.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2008-05-27 22:02:00-03","MO","MOBOT","1522291","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee","Michael H. Nee","Nee 51262",NA,NA,NA,"Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2008-05-27 22:02:00-03","MO","MOBOT","1522393","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee","Michael H. Nee","Nee 51268",NA,NA,NA,"Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2008-05-27 22:02:00-03","MO","MOBOT","1524022","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee","Michael H. Nee","Nee 43061",NA,NA,NA,"Bolivia","Santa Cruz",NA,"-63.95","-18.10833",NA,NA,NA,NA,NA,NA,NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour",NA,"1810.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2008-05-27 22:02:00-03","MO","MOBOT","1525067","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee","Michael H. Nee","Nee 46516","1995",NA,NA,"Bolivia","Santa Cruz",NA,"-64.26666","-18.13333",NA,NA,NA,NA,NA,NA,NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour ** 6,5 km SW Mataral",NA,"1550.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2008-05-27 22:02:00-03","MO","MOBOT","1525739","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee","Michael H. Nee","Nee 46556","1995",NA,NA,"Bolivia","Santa Cruz",NA,"-64.48333","-17.96666",NA,NA,NA,NA,NA,NA,NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour ** 9 km SE Comarapa",NA,"1700.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2008-05-27 22:02:00-03","MO","MOBOT","1526777","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee","Michael H. Nee","Nee 46623","1995","12","30","Bolivia","Santa Cruz","Manuel Maria Caballero","-64.46666","-17.96666",NA,NA,NA,NA,NA,NA,NA,"9 km (by air) SE of Comarapa, 2.2 km by road from main Comarapa-San Isidro highway on road to Pulquina Arriba. Arid hillside, thin woodland of Capparis speciosa, C. atamisquea, Schinopsis haenkeana, Porlieria microphylla.",NA,"1800.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2008-05-27 22:02:00-03","MO","MOBOT","1526962","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee","Michael H. Nee","Nee 46633","1995","12","31","Bolivia","Santa Cruz","Manuel Maria Caballero","-64.31666","-18.06666",NA,NA,NA,NA,NA,NA,NA,"3 km (by dirt road) NE of Abra de Quiñe [Quiñal on some maps]. Shrubland on slopes, grazed, upper limit of arid woodlands (Harrisia tephracantha, Capparis speciosa], with Dodonea viscosa.",NA,"2100.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2008-05-27 22:02:00-03","MO","MOBOT","1533152","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee","Michael H. Nee","Nee 50585","1999","11","24","Bolivia","Santa Cruz",NA,"-64.55","-17.9",NA,NA,NA,NA,NA,NA,NA,"Prov. Caballero, 3.7 km (by road and by air) NW of bridge over Río Comarapa at Comarapa, along highway to Cochabamba. Dry forest in steep valley, with Acacia aroma, Erythrina falcata, Lithraea ternifolia, Schinopsis haenkeana, Duranta serratifolia. The arid, more open and brushy vegetation on the slopes with Fourcroya, Cleistocactus candellia.",NA,"2000.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2008-05-27 22:02:00-03","MO","MOBOT","1535263","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","M. Nee","Michael H. Nee","Nee 47644","1997","12","31","Bolivia","Santa Cruz","Florida","-63.91666","-18.41666",NA,NA,NA,NA,NA,NA,NA,"On road from Mairana to Postrervalle, 12 km (by road) ESE of Quirusillas. Grazed dry woodland with Schinopsis haenkeana, Tipuana tipu, with shrubby slopes, and some clearings for cultivated fields.",NA,"1900.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
