"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","occurrenceRemarks","barcode","phylum","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","continentOcean","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","class","order","preparationType","infraspecificEpithet","individualCount","typeStatus","relatedCatalogItem"
"421","2019-11-01 15:06:50-03","UnB","UB","96640","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Heringer, EP; Belém, RP","9778","1964","08","18","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","Flores grandes, axilares; folhas coriáceas.; 0,8m. Flor branca; Cerrado.",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"422","2019-11-01 15:06:50-03","UnB","UB","181070","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Roveratti, J",NA,NA,NA,"Roveratti, J; Santos, AA; Nogueira, LMG","514","2006","10","06","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília - Lado esquerdo da Barragem de Santa Maria.","Arbusto; fruto verde.; Cerrado sensu stricto, relevo levemente ondulado, substrato latossolo.",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"423","2019-11-01 15:06:48-03","UnB","UB","13499","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Proença, CEB; Gomes, BM; Carvalho, AM","2186","2000","06","29","Brasil","Distrito Federal","Brasília","Parque Recreativo e Reserva Ecológica do Gama",".",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"424","2019-11-01 15:06:50-03","UnB","UB","96634","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Heringer, EP","9786","1964","09","08","Brasil","Distrito Federal","Brasília","Rio Corumbá, 80km de Brasília","Flores grandes, axilares; folhas coriáceas.; 0,8m. Flor branca; Cerrado.",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"425","2019-11-01 15:06:50-03","UnB","UB","96633","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Heringer, EP","8673","1961","09","02","Brasil","Distrito Federal","Brasília","Rio São Bartolomeu","0,5m; Cerrado.",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"426","2019-11-01 15:06:50-03","UnB","UB","96636","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Irwin, HS; Souza, R; Santos, RR","8737","1965","09","27","Brasil","Distrito Federal","Brasília","Sobradinho","Shrub 0,5m. Fruto green.; Cerrado. Burned-over cerrado.",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America","1100","1100",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"427","2019-11-01 15:06:50-03","UnB","UB","203046","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Silva, JS","2014","07","06","Silva, JS; Zanatta, MRV; Proença, CEB","684","2014","07","06","Brasil","Distrito Federal","Brasília","Trilha ecológica do Jardim Botânico de Brasília","Material testemunho da tese de doutorado em Botânica de Juliana Silvestre Silva (Padrões fenológicos no Distrito Federal: congruência entre dados de herbário e estudos em campo); Subarbusto. Botões e flores abertas. Flor branca, estames amarelos",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"428","2019-11-01 15:06:50-03","UnB","UB","96637","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Oldenburger, FHF; Mecenas, VV","1580","1975","10","23","Brasil","Distrito Federal","Brasília","University Campus","Cerrado. Solo: Red dusty latsoil.",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"429","2019-11-01 15:06:48-03","UnB","UB","15010","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Martins, RC; Filgueiras, AD; Alvarenga, A","499","2004","09","05","Brasil","Goiás","Alto Paraíso de Goiás","Comunidade Moinho, cerrado no terreno da Rasata.","Frutos usado para suco.; Arbusto 1,3m. Flor branca; Cerrado.",NA,"Dicotyledoneae","-47.5099983215332","-14.1324996948242",NA,NA,"Southern America",NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA
"430","2019-11-01 15:06:50-03","UnB","UB","75194","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Proença, CEB; Harris, SA","3416","2007","08","12","Brasil","Goiás","Alto Paraíso de Goiás","Entre Alto Paraíso de Goiás e o Vale da Lua","Arbusto. Flor branca. Fruto imaturo verde.; Cerrado rupestre.",NA,"Dicotyledoneae","-47.5099983215332","-14.1324996948242",NA,NA,"Southern America",NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA
"431","2019-11-01 15:06:48-03","UnB","UB","136937","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Campos, LZO","2009",NA,NA,"Campos, LZO; et al.;","36","2009",NA,NA,"Brasil","Goiás","Caiapônia",NA,"Arbusto de menos de 1m. Coletada em campo sujo. Flores brancas.",NA,"Dicotyledoneae","-51.8102989196777","-16.9566993713379",NA,NA,"Southern America",NA,NA,NA,"77016","auto",NA,NA,NA,NA,NA,NA,NA
"432","2019-11-01 15:06:50-03","UnB","UB","174234","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Faria, JEQ","2012","03",NA,"Ramos, AE; Reis, GC; Cota, G; Viana, JLRS; Moretti, J; et al.","2180","2010","08","05","Brasil","Goiás","Luziânia","Fazendinha JK 5. coordenadas em UTM: 185820 / 8185257","Arbusto. Flor amarela - marrom.; Area do Cerrado.",NA,"Dicotyledoneae","-47.9502983093262","-16.2525005340576",NA,NA,"Southern America","945","945",NA,"83221","auto",NA,NA,NA,NA,NA,NA,NA
"433","2019-11-01 15:06:50-03","UnB","UB","191728","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Faria, JEQ","2012","06",NA,"Faria, JEQ; Silva Júnior, MC; Miranda, SC","2681","2012","06","08","Brasil","Goiás","Mossâmedes","Fazenda Estância Quinta da Serra, base da serra Dourada","Arbusto ca. 1,2 m de altura, botão floral verde; Borda de cerradão remanescente",NA,"Dicotyledoneae","-50.2150001525879","-16.1266994476318",NA,NA,"Southern America",NA,NA,NA,"30139","auto",NA,NA,NA,NA,NA,NA,NA
"434","2019-11-01 15:06:48-03","UnB","UB","161659","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Faria, JEQ","2009","09",NA,"Faria, JEQ; Ibrahim, M","637","2009","09","09","Brasil","Goiás","Pirenópolis","Coletada no Parque Estadual dos Pireneus, na margem da estrada para Pirenópolis","Solo arenoso com canga, relevo plano; Subarbusto ca. de 0,3 m de altura, flores creme-esverdeadas, botões verdes; Cerrado rupestre",NA,"Dicotyledoneae","-48.9592018127441","-15.852499961853",NA,NA,"Southern America",NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA
"435","2019-11-01 15:06:53-03","UnB","UB","194348","PreservedSpecimen","Plantae","Myrtaceae","Psidium","macedoi","Psidium macedoi","Kausel","Proença, C","2005","03",NA,"Mendonça, RC; Fonsêca, ML; Oliveira, FCA; Cardoso, E","4527","2001","10","22","Brasil","Goiás","Campos Belos","Antiga estrada entre São Domingos e Campos Belos. Coleta na entrada da mata, beira da estrada. Mata de interflúvio, relevo plano, latossolo vermelho","Subarbusto 5m. Subarbusto semi-ciófilo; caule com casca lisa; folhas cartáceas discolores verdes; fruto imaturo cor verde. Exsicata oriunda do Herbário IBGE. Frutos imaturos verdes.",NA,"Dicotyledoneae","-46.667222","-13.028333","-46.667222","-13.028333","Southern America","655","655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2019-11-01 15:06:53-03","UnB","UB","194379","PreservedSpecimen","Plantae","Myrtaceae","Psidium","macedoi","Psidium macedoi","Kausel",NA,NA,NA,NA,"Fonsêca, ML; Oliveira, FCA; Nunes, G","710","1995","07","13","Brasil","Goiás","Niquelândia","Macedo, estrada de chão à direita da mina de níquel. Cerrado.","Subarbusto 0,9m. Fruto verde-arroxeado quando imaturo. Heliófita, folhas verdes, cartáceas",NA,"Dicotyledoneae","-48.4595","-14.3838","-48.4595","-14.3838","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2019-11-01 15:06:53-03","UnB","UB","194385","PreservedSpecimen","Plantae","Myrtaceae","Psidium","macedoi","Psidium macedoi","Kausel","Proença, C","2001",NA,NA,"Mendonça, RC; Filgueiras, TS; Fonsêca, ML; Vieira, AJ","2569","1996","08","13","Brasil","Goiás","Niquelândia","Macedo, estrada à esquerda da mina de níquel(CNT), passando por baixo do teleférico. Morro com campo sujo. Solo laterítico, serpentino","Subarbusto 0,4m. Flor alva. Heliófita, saxícola, folhas coriáceas, opacas, verdes, flor com cálice verde, anteras cremes, botão floral verde.",NA,"Dicotyledoneae","-48.3","-14.336667","-48.3","-14.336667","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2019-11-01 15:06:53-03","UnB","UB","194386","PreservedSpecimen","Plantae","Myrtaceae","Psidium","macedoi","Psidium macedoi","Kausel","Proença, C","2001",NA,NA,"Mendonça, RC; Filgueiras, TS; Fonsêca, ML; Vieira, AJ","2545","1996","08","13","Brasil","Goiás","Niquelândia","Estrada que dá aceso à Companhia de Níquel Tocantins(CNT), cerca de 4Km de Niquelândia. Relevo plano(entre dois morros). Campo cerrado. Solo serpentino","Subarbusto 1m. Flor alva. Fruto verde quando imaturo. Heliófita, tronco com casca esfoliante, folhas cartáceas discolores, superfície abaxial verde-clara e superfície adaxial verde-escura. flores com cálice verde, anteras cremes, fruto carnoso, folha",NA,"Dicotyledoneae","-48.443889","-14.436944","-48.443889","-14.436944","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2019-10-03 10:04:22-03","UFSCar","SORO","6373","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","P.H. Gaem","2018","10","10",NA,"178",NA,NA,NA,"Brasil","São Paulo","Sorocaba","UFSCar, remanescente de cerrado.","Subarbusto de aprox. 0,3 m",NA,NA,"-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA
"440","2019-05-06 12:01:10-03","UFU","HUFU","42934","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Rosa, P.O.","2007","07",NA,"A.A.Arantes; Nakajima, J.N.; Romero, R.; Rezende, T.M. & Hattori, E.K.O.","1527","2005","09","30","Brasil","Minas Gerais","Furnas","Região da Represa de Furnas, Estrada atrás do restaurante do Turvo.","Subarbusto ca. de 0,70 m. Frutos imaturos verdes.","HUFU00036822",NA,NA,NA,NA,NA,NA,NA,NA,"HUFU00036822",NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-08-04 12:48:55-03","UFU","HUFU","25551","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg",NA,NA,NA,NA,"Arantes, A.A.A.","813","1998","01","19","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Próximo a mata de galeria.","Subarbusto, ca. 1 m. Frutos verdes.; Campo sujo.","HUFU00018342",NA,"-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"442","2020-08-04 12:48:55-03","UFU","HUFU","37614","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Arantes, A.A.A.","2004","09",NA,"Rubim, P.","s.n.","2001","10","05","Brasil","São Paulo","Rio Claro","Fazenda São José","Arvoreta, ca. 3 m. Flores brancas.; Borda de mata.","HUFU00018339",NA,"-47.560001373291","-22.4099998474121",NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA,NA
"443","2019-05-06 12:01:10-03","UFU","HUFU","36538","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg",NA,NA,NA,NA,"Alves, A.S.S.; Alves, A.A.","563","2003","08","31","Brasil","Minas Gerais","Lagamar","Reserva Vagetal da Companhia Mineira de Metais","Arbusto, ca. 0,6 m. Flor branca.; Cerrado Sentido Restrito-ralo.","HUFU00018334",NA,"-46.8074989318848","-18.1783008575439",NA,NA,NA,NA,NA,NA,"53279","auto",NA,NA,NA,NA,NA,NA,NA
"444","2019-05-06 12:01:10-03","UFU","HUFU","36536","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg",NA,NA,NA,NA,"Alves, A.S.S.; Alves, A.A.","581","2003","08","31","Brasil","Minas Gerais","Lagamar","Reserva Vagetal da Companhia Mineira de Metais","Arbusto, ca. 0,5 m. Fruto verde.; Cerrado Sentido Restrito-ralo.","HUFU00018337",NA,"-46.8074989318848","-18.1783008575439",NA,NA,NA,NA,NA,NA,"53279","auto",NA,NA,NA,NA,NA,NA,NA
"445","2020-08-04 12:48:55-03","UFU","HUFU","36537","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Arantes, A.A.A.","2003","11",NA,"Alves, A.S.S.; Alves, A.A.","603","2003","09","14","Brasil","Minas Gerais","Lagamar","Reserva Vagetal da Companhia Mineira de Metais, Lado esquerdo.","Arbusto, ca. 0,3 m. Fruto verde.; Cerrado Sentido Restrito-denso.","HUFU00018335",NA,"-46.8074989318848","-18.1783008575439",NA,NA,NA,NA,NA,NA,"53279","auto",NA,NA,NA,NA,NA,NA,NA
"446","2020-08-04 12:48:55-03","UFU","HUFU","34517","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Arantes, A.A.A.","2003","10",NA,"Amorim, E.H.; Hattori, E.K.O. & Mendes, S.","s.n.","2003","09","27","Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Macega.","Arbusto 1 m. Cálice verde, corola e estames alvos.","HUFU00018336",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA
"447","2019-05-06 12:01:10-03","UFU","HUFU","41290","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg",NA,NA,NA,NA,"Oliveira, A.P.A.","88","2002","12","03","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","Cerrado sentido restrito.","HUFU00018338",NA,"-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"448","2019-08-06 10:39:42-03","FMM","FMM","1268","MachineObservation","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg",NA,NA,NA,NA,NA,NA,"2014","07","26","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","Hábito: Subarbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01268",NA,"-47.831247","-15.878481","47°49'52.49W","15°52'42.53S",NA,NA,NA,"FMM01268_v1 FMM01268_v2 FMM01268_v3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2019-08-06 10:39:42-03","FMM","FMM","2214","MachineObservation","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg",NA,NA,NA,NA,NA,NA,"2015","08","07","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","Hábito: Subarbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM02214",NA,"-47.856125","-15.907056","47°51'22.05W","15°54'25.40S",NA,NA,NA,"FMM02214_v1 FMM02214_v2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2021-03-04 15:45:39-03","IF","SPSF","45558","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","B.M.T.Walter","2007","10","30","M.V.Martins & F.J.Silva","77","1994","08","18","Brasil","DF","Brasília","Jardim Botânico de Brasília","COLETA: Cerrado sensu strictu, com ação antrópica; GEOGRAFIA: Área da coleção de plantas medicinais.&nf;Relevo levemente ondulado, solo com textura argilosa.&nf;EX-CEN;",NA,"Magnoliophyta","-47.9296989440918","-15.7797002792358",NA,NA,"América do Sul",NA,NA,NA,"70570","auto","Magnoliopsida","Myrtales",NA,NA,NA,NA,NA
"451","2021-03-04 15:45:39-03","IF","SPSF","16877","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","B.M.T.Walter","2007","07","30","E.S.G.Guarino & J.B.Pereira & P.A.Salles","392","2000","09","04","Brasil","DF","Brasília","Fazenda Sucupira","COLETA: Subarbusto, frutos imaturos verdes.; GEOGRAFIA: Cerrado sensu stricto. Borda da mata do Riacho Fundo.&nf;Relevo levemente ondulado; solo argiloso&nf;EX-CEN;",NA,"Magnoliophyta","-48","-15.866667",NA,NA,"América do Sul","1100","1100",NA,NA,NA,"Magnoliopsida","Myrtales",NA,NA,NA,NA,NA
"452","2021-03-04 15:45:39-03","IF","SPSF","22315","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","O. T. Aguiar","2007","07","19","E.E.Macedo",NA,"1997","09","30","Brasil","SP","Pedregulho","Parque Estadual das Furnas do Bom Jesus","COLETA: XLS: SPSFAntigo&nf;Cerrado; solo arenoso&nf;Avoreta 60cm altura, frutos;",NA,"Magnoliophyta","-47.433333","-20.216667",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida","Myrtales",NA,NA,NA,NA,NA
"453","2021-03-04 15:45:39-03","IF","SPSF","52350","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","O.T.Aguiar","2017","11","06","J.B. Baitello","2709","2017","11","06","Brasil","SP","Franco da Rocha","Parque Estadual do Juquery","COLETA: Arbusto ereto, baixo frutos.; GEOGRAFIA: Campo cerrado,cerrado denso.;",NA,"Magnoliophyta","-46.7200012207031","-23.3199996948242",NA,NA,"América do Sul",NA,NA,NA,"12135","auto","Magnoliopsida","Myrtales",NA,NA,NA,NA,NA
"454","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Myrtus","grandifolia","Myrtus grandifolia","O.Berg",NA,NA,NA,NA,"Pohl, JBE","5752",NA,NA,NA,"Brazil","Minas Gerais",NA,"ad Jequitinhonha","Oreas; HABITAT: Oreas",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2017-09-11 17:11:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg",NA,NA,NA,NA,"Pohl, JBE","s.n.",NA,NA,NA,"Brazil","Goiás",NA,"ad Barreiros","Oreas; HABITAT: Oreas",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2017-09-11 17:11:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum subcordatum","O.Berg",NA,NA,NA,NA,"Riedel, L","s.n.",NA,NA,NA,"Brazil",NA,NA,"in subhumidis prope Paracatu, São Paulo/ Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"subcordatum",NA,NA,NA
"457","2017-09-11 17:11:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum subcordatum","O.Berg",NA,NA,NA,NA,"Riedel, L","s.n.",NA,NA,NA,"Brazil",NA,NA,"in subhumidis prope Paracatu, São Paulo/ Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"subcordatum",NA,NA,NA
"458","2020-10-26 09:32:43-03","UNEMAT","NX-FANEROGAMAS","19577","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg.","Nogueira L.M.G.","2006","12",NA,"Dias E.B.A., et al.","106","2006","10","04","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília.","Frequente. Relevo ondulado.[HABITAT=Campo sujo.]",NA,NA,"-47.966388889","-15.662222222","-47.966388889","-15.662222222",NA,"1096","1096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2020-10-26 09:32:43-03","UNEMAT","NX-FANEROGAMAS","19576","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg.","Silveira A.M.","2006","12",NA,"Dias E.B.A., et al.","78","2006","09","13","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília.","Frequente. Relevo inclinado.[HABITAT=Cerrado rupestre.]",NA,NA,"-47.993333333","-15.638055556","-47.993333333","-15.638055556",NA,"1131","1131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2020-10-26 09:32:43-03","UNEMAT","NX-FANEROGAMAS","19575","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg.","Junior J.E.Q.F.","2012","09",NA,"Dias E.B.A., et al.","46","2006","08","24","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília.","Ocasional. Relevo ondulado.[HABITAT=Campo de Murundus.]",NA,NA,"-48.072222222","-15.683888889","-48.072222222","-15.683888889",NA,"1224","1224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2021-02-08 12:44:19-03","UFRGS","ICN","083540","S","Plantae","Myrtaceae","Psidium","cf. firmum","Psidium cf. firmum","O.Berg","Sobral, M","1987","12",NA,"equipe Jardim Botânico","751","1986","10","04","Brasil","DF",NA,"Jardim Botânico de Brasília","subarbusto de até 50cm, frutos imaturos verdes; cerrado perturbado",NA,"Dicotyledon",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2021-02-08 12:44:19-03","UFRGS","ICN","086035","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Proença, C","1984",NA,NA,"Andrade, AM","s.n.","1978","08","30","Brasil","DF","Brasília","borda sul do campus da UnB","arbusto de caule fino, aproximadamente 60cm de altura, corola e estilete amarelo",NA,"Dicotyledon","-47.9296989440918","-15.7797002792358",NA,NA,"América do Sul",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
