"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount"
"44","2021-03-15 16:37:00-03","NY","NYBG","00909996","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","B. Maguire","44676","1959","12","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=983792' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909996","Magnoliophyta","Myrtales","(Cham.) Cogn.","J. J. Wurdack","Minas Gerais",NA,"Serra do Cipó, 3 1/2 miles from Hotel Chapeu de Sol.",NA,NA,"NY00909996_01","1128","1128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2016-09-30 06:04:00-03","NY","NYBG","01467415","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","J. Gutiérrez","693","2004","05","13","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1708850' target='other'> <mi>dwc_moreinfo</mi></a>","NY01467415","Magnoliophyta","Myrtales",NA,"M. Reginato","Chuquisaca","Belisario Boeto","Nuevo Mundo. Aproximadamente a 1 Km de la comunidad de Nuevo Mundo, trayecto a V. Serrano.","-64.32","-19","NY01467415_01","2450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","478204","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","W. Hoehne","s.n.","1951","08","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337854' target='other'> <mi>dwc_moreinfo</mi></a>","NY00478204","Magnoliophyta","Myrtales","(Cham.) Cogn.",NA,"São Paulo","Sao Paulo","Parque do Estado de S. P.","-46.621883","-23.654505","NY00478204_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","02104034","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","M. Verdi","6549","2014","02","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2622415' target='other'> <mi>dwc_moreinfo</mi></a>","NY02104034","Magnoliophyta","Myrtales","(Cham.) Cogn.","M. Reginato; F. A. Michelangeli","Minas Gerais","Santana do Riacho","Pedra do Elefante/ APA Morro da Pedreira. Coletado na trilha para a Pedra do Elefante, a partir do início da encosta até a base da pedra na Pousada","-43.5392","-19.2928","NY02104034_01","1252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","478262","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","R. M. Harley","25982","1988","11","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337848' target='other'> <mi>dwc_moreinfo</mi></a>","NY00478262","Magnoliophyta","Myrtales","(Cham.) Cogn.","J. F. A. Baumgratz","Bahia","Rio de Contas","Pico das Almas. Vertente leste. Campo do Queiroz","-41.95","-13.53","NY00478262_01","1500","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","03166895","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","H. H. Rusby","2304","1905","02","27","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3432195' target='other'> <mi>dwc_moreinfo</mi></a>","NY03166895","Magnoliophyta","Myrtales","(Cham.) Cogn.",NA,NA,NA,"Yungas",NA,NA,NA,"1829","1829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00909982","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","A. F. Regnell","II108",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=983729' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909982","Magnoliophyta","Myrtales","(Cham.) Cogn.",NA,"Minas Gerais",NA,NA,NA,NA,"NY00909982_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","02098858","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","M. Reginato","1150","2011","02","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1568168' target='other'> <mi>dwc_moreinfo</mi></a>","NY02098858","Magnoliophyta","Myrtales","(Cham.) Cogn.","M. Reginato","Minas Gerais","Itutinga","Estrada para Nazareno","-44.6577987670898","-21.2980995178223","NY02098858_01",NA,NA,"24458","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","02840244","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","L. G. Rigon","606","2015","10","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3137698' target='other'> <mi>dwc_moreinfo</mi></a>","NY02840244","Magnoliophyta","Myrtales","(Cham.) Cogn.",NA,"Rio de Janeiro","Petrópolis","Conglomerado 83-4-10-2-RN. UTM do Ponto Central: E (685160m) N (7510714m). Fuso do GPS (23K)","-43.1786003112793","-22.5049991607666","NY02840244_01",NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","478205","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","A. C. Cervi","6136","1996","08","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337845' target='other'> <mi>dwc_moreinfo</mi></a>","NY00478205","Magnoliophyta","Myrtales","(Cham.) Cogn.","A. C. Cervi","Paraná","Ponta Grossa","Vila Velha","-49.98","-25.42","NY00478205_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","478214","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","H. S. Irwin","9736","1965","11","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337843' target='other'> <mi>dwc_moreinfo</mi></a>","NY00478214","Magnoliophyta","Myrtales","(Cham.) Cogn.","J. J. Wurdack","Goiás","Cristalina","Serra dos Cristais; 5 km S of Cristalina","-48","-17","NY00478214_01","1175","1175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01197964","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","J. L. Paixão","736","2006","02","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1408271' target='other'> <mi>dwc_moreinfo</mi></a>","NY01197964","Magnoliophyta","Myrtales","(Cham.) Cogn.","R. Goldenberg","Bahia","Rio de Contas","Pico das Almas. 25 km do centro da cidade em direção ao campo do Queiroz","-41.9503","-13.5503","NY01197964_01","1250","1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","777129","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","R. M. Harley","50799","1992","01","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337835' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777129","Magnoliophyta","Myrtales","(Cham.) Cogn.","J. F. A. Baumgratz; M. L. D. R. Souza","Bahia","Abaíra","Campo de Ouro Fino (baixo)","-41.9","-13.25","NY00777129_01","1600","1700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","478212","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","B. A. Krukoff","11153","1939","10","08","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337856' target='other'> <mi>dwc_moreinfo</mi></a>","NY00478212","Magnoliophyta","Myrtales","(Cham.) Cogn.",NA,"La Paz","Larecaja","Copacabana (about 10 km south of Mapiri)","-68.21667","-15.33333","NY00478212_01","850","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01874476","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","M. Reginato","1413","2013","02","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2085224' target='other'> <mi>dwc_moreinfo</mi></a>","NY01874476","Magnoliophyta","Myrtales","(Cham.) Cogn.","M. Reginato","Minas Gerais","Santana do Riacho","P.N. da Serra do Cipó. Alto Palácio.","-43.52647","-19.257025","NY01874476_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","1551879","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","A. F. M. Glaziou","16851","1888","07",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1415491' target='other'> <mi>dwc_moreinfo</mi></a>","NY01551879","Magnoliophyta","Myrtales","(Cham.) Cogn.",NA,"Minas Gerais",NA,NA,NA,NA,"NY01551879_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","3107683","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea",NA,"1358","2007","12","10","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3446211' target='other'> <mi>dwc_moreinfo</mi></a>","NY03107683","Magnoliophyta","Myrtales","(Cham.) Cogn.",NA,"Santa Cruz","Florida",NA,NA,NA,NA,"1400","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01874466","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","M. Reginato","1417","2013","02","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2085228' target='other'> <mi>dwc_moreinfo</mi></a>","NY01874466","Magnoliophyta","Myrtales","(Cham.) Cogn.","M. Reginato","Minas Gerais","Santana do Riacho","P.N. da Serra do Cipó. Alto Palácio.","-43.52647","-19.257025","NY01874466_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","478199","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Collector unspecified","1257",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337849' target='other'> <mi>dwc_moreinfo</mi></a>","NY00478199","Magnoliophyta","Myrtales","(Cham.) Cogn.",NA,NA,NA,"Brasilia",NA,NA,"NY00478199_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","478206","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","B. Maguire","44600","1959","12","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337841' target='other'> <mi>dwc_moreinfo</mi></a>","NY00478206","Magnoliophyta","Myrtales","(Cham.) Cogn.","J. J. Wurdack","Rio de Janeiro","Rio de Janeiro","Federal District; at Km. 9 in the Serra Orgao","-43.2075","-22.9031","NY00478206_01","1400","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","478213","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","J. H. Kirkbride Jr.","4579","1981","12","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337844' target='other'> <mi>dwc_moreinfo</mi></a>","NY00478213","Magnoliophyta","Myrtales","(Cham.) Cogn.","J. J. Wurdack","Distrito Federal","Brasília","Encosta do Morro da Canastra","-47.9","-15.58","NY00478213_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","3909690","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","F. Almeda","9178","2005","09","28","South America","Brazil","Sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4451434' target='other'> <mi>dwc_moreinfo</mi></a>","NY03909690","Magnoliophyta","Myrtales","(Cham.) Cogn.",NA,"Minas Gerais","Santana do Riacho","Serra do Cipó. 20 km from the bridge over the Rio Cipó on the road from Serra do Cipó (formerly called Cardeal Mota) to Conceição do Mato Dentro.","-43.55119324","-19.27300262","NY03909690_01","1130","1130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00909991","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","H. S. Irwin","25476","1970","01","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=983753' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909991","Magnoliophyta","Myrtales","(Cham.) Cogn.","J. J. Wurdack","Minas Gerais","Patrocínio","Morro da Pedras, ca. 25 km N.E. of Patrocínio","-46.9925","-18.9439","NY00909991_01","1050","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","478208","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","G. G. Hatschbach","6268","1959","09","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337842' target='other'> <mi>dwc_moreinfo</mi></a>","NY00478208","Magnoliophyta","Myrtales","(Cham.) Cogn.","J. J. Wurdack","Paraná","Sengés","Fda. Morungava, Rio do Funil","-49.4633","-24.1131","NY00478208_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","1551880","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","J. B. E. Pohl","3043",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1415511' target='other'> <mi>dwc_moreinfo</mi></a>","NY01551880","Magnoliophyta","Myrtales","(Cham.) Cogn.",NA,"Minas Gerais",NA,"Inter frutices ad Villa de Bom suscesu Fanado dicta.",NA,NA,"NY01551880_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","478203","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","L. P. de Queiroz","2837","1991","08","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337840' target='other'> <mi>dwc_moreinfo</mi></a>","NY00478203","Magnoliophyta","Myrtales","(Cham.) Cogn.","L. P. de Queiroz","São Paulo","Brotas","Mata ciliar próxima ao viveiro de prduçao de mudas da prefeitura","-48.103371","-22.290689","NY00478203_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00909994","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","G. F. J. Pabst","7175","1962","11","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=983766' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909994","Magnoliophyta","Myrtales","(Cham.) Cogn.","J. J. Wurdack","Minas Gerais",NA,"Inter Caeté et Barão do Cocais.",NA,NA,"NY00909994_01","900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01874730","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","L. J.-C. Kollmann","12524","2012","09","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2704196' target='other'> <mi>dwc_moreinfo</mi></a>","NY01874730","Magnoliophyta","Myrtales","(Cham.) Cogn.","M. Reginato; F. A. Michelangeli","Espírito Santo",NA,"Mun. Mantenopolis","-41.1153","-18.9211","NY01874730_01","900","1800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","03166894","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","O. Buchtien","8283","1930","06","28","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3432194' target='other'> <mi>dwc_moreinfo</mi></a>","NY03166894","Magnoliophyta","Myrtales","(Cham.) Cogn.",NA,"La Paz",NA,"Nord-Yungas, Region von Coripata Hacienda El Choro",NA,NA,NA,"1700","1700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2016-09-30 06:04:00-03","NY","NYBG","01467407","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","A. Lliully","511","2005","10","22","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1708787' target='other'> <mi>dwc_moreinfo</mi></a>","NY01467407","Magnoliophyta","Myrtales",NA,"M. Reginato","Chuquisaca","Luis Calvo","Comunidad Chuya Yaco. A 10 Km al Sur este de la comunidad de chuya Yaco,","-63.8908","-19.7633","NY01467407_01","1697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01874734","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","L. J.-C. Kollmann","12462","2012","09","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2704259' target='other'> <mi>dwc_moreinfo</mi></a>","NY01874734","Magnoliophyta","Myrtales","(Cham.) Cogn.","M. Reginato; F. A. Michelangeli","Espírito Santo",NA,"Mun. Itarana, São Sebastião","-40.8597","-19.9928","NY01874734_01","1130","1900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","1019077","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","P. G. Delprete","9339","2005","11","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1278765' target='other'> <mi>dwc_moreinfo</mi></a>","NY01019077","Magnoliophyta","Myrtales","(Cham.) Cogn.",NA,"Goiás","Cocalzinho de Goiás","Serra dos Pireneus. rea rupestre à 15 km de Cocalzinho em direção do Parque.","-48.8122","-15.7972","NY01019077_01","1180","1180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","3909683","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","F. Almeda","9079","2005","09","18","South America","Brazil","Sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4451405' target='other'> <mi>dwc_moreinfo</mi></a>","NY03909683","Magnoliophyta","Myrtales","(Cham.) Cogn.",NA,"Minas Gerais","Serro","4.2 km from Milho Verde on the road to Capivarí.","-43.45208359","-18.46316719","NY03909683_01","1140","1140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","02098803","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","M. K. Caddah","650","2009","08","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1305599' target='other'> <mi>dwc_moreinfo</mi></a>","NY02098803","Magnoliophyta","Myrtales","(Cham.) Cogn.","M. K. Caddah","São Paulo","Piquete","Serra da Mantiqueira, Pico do Ataque","-45.2253","-22.5672","NY02098803_01","1522","1522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","4218411","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","F. Almeda","8378","2001","10","05","South America","Brazil","Sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4451316' target='other'> <mi>dwc_moreinfo</mi></a>","NY04218411","Magnoliophyta","Myrtales","(Cham.) Cogn.",NA,"Minas Gerais","Tiradentes","Serra de São José.","-44.16527939","-21.0866642",NA,"1112","1112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00909993","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","W. R. Anderson","35859","1972","02","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=983762' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909993","Magnoliophyta","Myrtales","(Cham.) Cogn.","J. J. Wurdack","Minas Gerais",NA,"Serra do Espinhaço, eastern slopes of Pico do Itambé","-43.392","-18.43185","NY00909993_01","1550","1550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","00909986","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","R. Romero","1563","1994","12","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=983736' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909986","Magnoliophyta","Myrtales","(Cham.) Cogn.","R. Romero","Minas Gerais","São Roque de Minas","Cachoeira da Casca D'Anta, PARNA Serra da Canastra.","-46.522778","-20.301513","NY00909986_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","478196","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","G. Gardner","4596","1836",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337852' target='other'> <mi>dwc_moreinfo</mi></a>","NY00478196","Magnoliophyta","Myrtales","(Cham.) Cogn.",NA,NA,NA,"Brasilia",NA,NA,"NY00478196_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
