"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","sex"
"192","2019-07-26 11:40:56-03","IPA","IPA","64414","S","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Fuerra, R.","Southern America","Brasil","Pernambuco","Bongi, Av. Gal. San Martins, esquina da CHESF.",NA,NA,NA,NA,NA,"IPA0064414","64414","2001",NA,NA,"Plantae",NA,"(L.) Link","Costa; Silva, M.B.","Recife","-34.8810997009277","-8.05389022827148",NA,"18865","auto","2001","11",NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-02-15 11:47:42-02","IPA","IPA","19344","S","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Academia Brasileira de Ciências","Southern America","Brasil","Pernambuco","Próximo á ponte do rio das Graças, em direção a Lagoa. Dentro d'água.",NA,NA,NA,NA,"Erva ereta de 40 - 50 cm.","IPA0019344","463","1971","05","02","Plantae",NA,"(L.) Link","Tenório, E.C.","Santa Maria da Boa Vista","-39.8255996704102","-8.80778026580811",NA,"59811","auto","1971",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-02-15 11:47:42-02","IPA","IPA","3019","S","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Pickel, B.","Southern America","Brasil","Pernambuco","Campo inculto.",NA,NA,NA,NA,NA,"IPA0003019","2002","1929","05","25","Plantae",NA,"(L.) Link","Chase","São Lourenço da Mata","-35.0182991027832","-8.00222015380859",NA,"21764","auto","1929","09",NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-02-15 11:47:42-02","IPA","IPA","3017","S","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Pickel, B.","Southern America","Brasil","Pernambuco","Valetas das estradas.",NA,NA,NA,NA,NA,"IPA0003017","1400","1928","04",NA,"Plantae",NA,"(L.) Link","Hitchcock","São Lourenço da Mata","-35.0182991027832","-8.00222015380859",NA,"21764","auto","1928","11",NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-02-15 11:47:42-02","IPA","IPA","20347","S","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Tenório, E.C.","Southern America","Brasil","Pernambuco","Em local a margem da rodovia 234, solos saturados de umidade.",NA,NA,NA,NA,NA,"IPA0020347","1083","1969","09","18","Plantae",NA,"(L.) Link","Tenório, E.C.","Tacaimbó","-36.2933006286621","-8.3161096572876",NA,"17779","auto","1971",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-08-27 13:25:53-03","IAP","PACA-AGP","95467","PreservedSpecimen","Plantae","Gramineae","Echinochloa","colona","Echinochloa colona","J. Larocca",NA,"Brasil","RS",NA,NA,NA,NA,NA,"HASU 10553","PACA095467",NA,"2000","01","25","Magnoliophyta","Cyperales","(L.) Link",NA,"Candiota","-53.6725006103516","-31.5580997467041",NA,"28623","auto",NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:36:48-03","IAP","PACA-AGP","66636","PreservedSpecimen","Plantae","Gramineae","Echinochloa","colona","Echinochloa colona","Fernández, A.",NA,"Argentina",NA,"Missiones, Eldorado - Salto Elena",NA,NA,NA,NA,NA,"PACA066636","25","1972","01","06","Magnoliophyta","Cyperales","(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA
"199","2019-08-27 13:25:53-03","IAP","PACA-AGP","41019","PreservedSpecimen","Plantae","Gramineae","Echinochloa","colona","Echinochloa colona","Rambo, B.",NA,"Brasil","RS","ad fl. Gravataí",NA,NA,NA,NA,"Habitat: in humidis graminosis Fenofase: fruto","PACA041019",NA,"1949","04","10","Magnoliophyta","Cyperales","(L.) Link","J.R. Swallen","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"29946","auto",NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA
"200","2020-12-20 21:18:57-03","UFV","VIC","7702","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Moura, L.S. de; Vieira, M.F.",NA,"Brasil","Minas Gerais","Campus da UFV, Entre as estufas, acompanhando filetes de água.",NA,NA,NA,NA,"Planta anual com enraizamento nos nós do colmo, ereto ou prostrada, folhas lanceoladas, lígula e aurículas ausentes. Inflorescência em panículas terminais, racemos unilaterais, coloração vermelho-violácea. Reprodução por sementes.","VIC007702","171","1982","12","14",NA,NA,"(L.) Link","Vieira, M.F.","Viçosa","-42.8819007873535","-20.7539005279541","VIC007702","13937","auto","1982","12","14",NA,NA,NA,NA,NA,NA,NA
"201","2019-11-21 14:42:26-03","UFJF","CESJ","16342","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","L. Krieger","América do Sul","Brasil","Minas Gerais","EMBRAPA",NA,NA,NA,NA,"Pés com mais ou menos 50 a 100 cm de altura, folhas longas e inseridas no nó caule, com 2 cm de largura, pendões não ramificados. N.V: angolinha.","CESJ016342","CESJ16342","1977","04","02","Angiosperma",NA,"(L.) Link.","R.S. Rodrigues","Coronel Pacheco","-43.2655982971191","-21.5877990722656",NA,"10350","auto","2016","04","29",NA,NA,NA,NA,NA,NA,NA
"202","2019-11-21 14:42:33-03","UFJF","CESJ","4621","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","L. Krieger","Europa","Portugal","Minho",NA,NA,NA,NA,NA,"Em terreno baldio, à sombra","CESJ004621","CESJ4621","1953","08",NA,"Angiosperma",NA,"(L.) Link.","R.S. Rodrigues",NA,NA,NA,NA,NA,NA,"2016","04","29",NA,NA,NA,NA,NA,NA,NA
"203","2019-11-21 14:42:33-03","UFJF","CESJ","46808","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","C.P.Bove; A.Gil; C.B.Moreira","América do Sul","Brasil","Mato Grosso","Alvorada do Norte",NA,NA,NA,NA,"Erva emergente, folhas avermelhadas.","CESJ046808","1013","2002","01","29","Angiosperma",NA,"(L.) Link.","P.L. Viana; F.M. Ferreira","Goiás",NA,NA,NA,NA,NA,"2006","02","16",NA,NA,NA,NA,NA,NA,NA
"204","2019-11-21 14:42:33-03","UFJF","CESJ","52602","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","R.C. Oliveira; C.G.T.Ferreira","América do Sul","Brasil","Rio Grande do Norte","Serra negra do Norte, Est. Ecol. do Seridó, 06º34'59S, 037º15'21W.",NA,NA,NA,NA,"Erva cespitosa, ocasional, vertissolo com pedras, relevo levemente ondulado. Coleta no primeiro riacho provisório da caatinga rala.","CESJ052602","1657","2006","05","20","Angiosperma",NA,"(L.) Link.","R.C. Oliveira; C.G.T.Ferreira",NA,NA,NA,NA,NA,NA,"2006","05","20",NA,NA,NA,NA,NA,NA,NA
"205","2021-04-07 11:47:16-03","UFMS","CGMS","26231","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","A. Guglieri; F.J.M. Caporal",NA,"Brasil","Mato Grosso do Sul","Pantanal sub-região do Paraguai; MS-228, km 70; estrada para Porto da Manga; ponte 67; Corixo da Sara.","85","85",NA,NA,NA,"CGMS1055668","2145","2009","06","01",NA,NA,"(L.) Link","A. Guglieri","Corumbá","-57.3013889","-19.2577778",NA,NA,NA,"2009","06","01",NA,"-57,3013889","-19,2577778",NA,NA,NA,NA
"206","2021-04-07 11:47:17-03","UFMS","CGMS","70811","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","A. Pott; V.J. Pott",NA,"Brasil","Mato Grosso do Sul","Fazenda Mandioré, oeste da serra do Amolar.","140","140",NA,NA,NA,"CGMS1103342","11178","2003","04","02",NA,NA,"(L.) Link",NA,"Corumbá","-57.6183334","-17.9313889",NA,NA,NA,NA,NA,NA,NA,"-57,6183334","-17,9313889",NA,NA,NA,NA
"207","2021-04-07 11:47:16-03","UFMS","CGMS","25944","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","A. Guglieri; F.J.M. Caporal",NA,"Brasil","Mato Grosso do Sul","BR-163.","320","320",NA,NA,NA,"CGMS1055370","1857","2009","04","19",NA,NA,"(L.) Link","A. Guglieri","Nova Alvorada do Sul","-54.4197223","-21.5677778",NA,NA,NA,"2009","04","25",NA,"-54,4197223","-21,5677778",NA,NA,NA,NA
"208","2021-04-07 11:47:16-03","UFMS","CGMS","25985","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","A. Guglieri; F.J.M. Caporal",NA,"Brasil","Mato Grosso do Sul",NA,"374","374",NA,NA,NA,"CGMS1055412","1899","2009","04","19",NA,NA,"(L.) Link","A. Guglieri","Dourados","-54.7047222","-22.2041667",NA,NA,NA,"2009","04","25",NA,"-54,7047222","-22,2041667",NA,NA,NA,NA
"209","2021-04-07 11:47:16-03","UFMS","CGMS","41047","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","A. Guglieri-Caporal; F.J.M. Caporal",NA,"Brasil","Mato Grosso do Sul","Fazenda Santa Vergínia.","84","84",NA,NA,NA,"CGMS1071032","3254","2010","09","26",NA,NA,"(L.) Link","A. Guglieri-Caporal","Porto Murtinho","-57.8941666","-22.0236111",NA,NA,NA,"2010","09","26",NA,"-57,8941666","-22,0236111",NA,NA,NA,NA
"210","2021-04-07 11:47:16-03","UFMS","CGMS","26714","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","A. Guglieri; F.J.M. Caporal",NA,"Brasil","Mato Grosso do Sul","BR-262, km 18.","325","325",NA,NA,NA,"CGMS1056174","2631","2009","06","20",NA,NA,"(L.) Link","A. Guglieri","Três Lagoas","-51.7836111","-20.8188889",NA,NA,NA,"2009","06","20",NA,"-51,7836111","-20,8188889",NA,NA,NA,NA
"211","2021-04-07 11:47:17-03","UFMS","CGMS","70812","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","V.J. Pott; A.C.M. dos Santos",NA,"Brasil","Mato Grosso do Sul","Fazenda Santo Antônio do Pontal, arrozal abandonado.","814","814",NA,NA,NA,"CGMS1103341","8790","2006","03","23",NA,NA,"(L.) Link","V.J. Pott","Costa Rica","-52.9269445","-18.3588889",NA,NA,NA,"2006","03","28",NA,"-52,9269445","-18,3588889",NA,NA,NA,NA
"212","2021-04-07 11:47:16-03","UFMS","CGMS","26295","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","A. Guglieri; F.J.M. Caporal",NA,"Brasil","Mato Grosso do Sul","BR-163; acesso à MS-245.","633","633",NA,NA,NA,"CGMS1055736","2211","2009","06","11",NA,NA,"(L.) Link","A. Guglieri","Bandeirantes","-54.3922222","-19.9944444",NA,NA,NA,"2009","06","11",NA,"-54,3922222","-19,9944444",NA,NA,NA,NA
"213","2021-04-07 11:47:16-03","UFMS","CGMS","26696","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","A. Guglieri; F.J.M. Caporal",NA,"Brasil","Mato Grosso do Sul","BR-158, km 97; em frente a CEAG (Centro de Operações Agrícolas).","397","397",NA,NA,NA,"CGMS1056155","2613","2009","06","20",NA,NA,"(L.) Link","A. Guglieri","Paranaíba","-51.1844444","-19.6936111",NA,NA,NA,"2009","06","20",NA,"-51,1844444","-19,6936111",NA,NA,NA,NA
"214","2021-04-07 11:47:16-03","UFMS","CGMS","28536","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","B.E.M. Pinto",NA,"Brasil","Mato Grosso do Sul","Bairro Vila Olinda.",NA,NA,NA,NA,NA,"CGMS1057987","31","2008","01","24",NA,NA,"(L.) Link","A. Guglieri","Campo Grande","-54.6080556","-20.4966666",NA,NA,NA,"2008",NA,NA,NA,"-54,6080556","-20,4966666",NA,NA,NA,NA
"215","2021-04-07 11:47:16-03","UFMS","CGMS","23861","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","A.C.W. Marques; N. P F. da Cruz; A. M. de Oliveira",NA,"Brasil","Mato Grosso do Sul","Beira da estrada.",NA,NA,NA,NA,"Flor inconspícua. Habitat: Chaco. Beira de estrada, Chaco com campo nativo. Habito: Herbáceo. 0,29m de altura.","CGMS1053272","36","2008","08","30",NA,NA,"(L.) Link","D. L. H. de Souza","Porto Murtinho","-57.7666667","-21.5333333",NA,NA,NA,"2008","12","02",NA,"-57,7666667","-21,5333333",NA,NA,NA,NA
"216","2021-04-07 11:47:16-03","UFMS","CGMS","26219","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","A. Guglieri; F.J.M. Caporal",NA,"Brasil","Mato Grosso do Sul","Pantanal sub-região do Paraguai; MS-228; estrada para Porto da Manga; ponte 69, sobre o rio Areão.","85","85",NA,NA,NA,"CGMS1055655","2133","2009","06","01",NA,NA,"(L.) Link","A. Guglieri","Corumbá","-57.3713889","-19.2533333",NA,NA,NA,"2009","06","01",NA,"-57,3713889","-19,2533333",NA,NA,NA,NA
"217","2021-04-07 11:47:17-03","UFMS","CGMS","67211","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","R.M.Corrêa; V.J. Pott; D.J.G. Morais; M.R.A. Bogarin",NA,"Brasil","Mato Grosso do Sul","Fazenda Cristo Redentor. Boqueirão. Cerca de 20km sul da sede da fazenda.","290","290",NA,NA,"Inflorescência esverdeada. Infrutescência acinzentada. Habitat: Lagoa represada por aterro de ponte, com paliteiro (árvores mortas pelo represamento da água). Solo hidormórfico argiloso. Habito: Anfíbia. 20-40 cm de altura.","CGMS1100172","10","2016","11","08",NA,NA,"(L.) Link","V.J. Pott","Miranda","-57.0105556","-20.0141667",NA,NA,NA,"2016","11","08",NA,"-57,0105556","-20,0141667",NA,NA,NA,NA
"218","2021-04-07 11:47:16-03","UFMS","CGMS","20725","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","A. Guglieri; F.J.M. Caporal; F. de M. Alves; D.C.L. Kufner; H. Scremin",NA,"Brasil","Mato Grosso do Sul","Fazenda Luz da Lua.",NA,NA,NA,NA,"Panicoideae.; Desenvolvimento de linhas de pesquisa do curso de Mestrado em Biologia Vegetal da Universidade Federal de Mato Grosso do Sul, pela implantação de pesquisa na região do Pantanal e áreas limítrofes - PRODOC/CAPES - Coord.","CGMS1050127","1433","2007","07","24",NA,NA,"(L.) Link","A. Guglieri","Campo Grande","-54.7463889","-20.5925",NA,NA,NA,NA,NA,NA,NA,"-54,7463889","-20,5925",NA,NA,NA,NA
"219","2021-04-07 11:47:17-03","UFMS","CGMS","71466","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","M.R. Oliveira; A. Pott, J.P.S.P. Bento",NA,"Brasil","Mato Grosso do Sul","Fazenda Santa Laura, beira de estrada sentido morro Dente de Cão.","499","499",NA,NA,NA,"CGMS1104244","200","2018","11","07",NA,NA,"(L.) Link","A. Pott","Bodoquena","-56.7505556","-20.7847222",NA,NA,NA,"2018","11","07",NA,"-56,7505556","-20,7847222",NA,NA,NA,NA
"220","2021-04-07 11:47:16-03","UFMS","CGMS","26590","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","A. Guglieri; F.J.M. Caporal",NA,"Brasil","Mato Grosso do Sul","BR-158, km 192; próximo à rotatória para MS-444.","381","381",NA,NA,NA,"CGMS1056045","2507","2009","06","18",NA,NA,"(L.) Link","A. Guglieri","Selvíria","-51.4133333","-20.3311111",NA,NA,NA,"2009","06","18",NA,"-51,4133333","-20,3311111",NA,NA,NA,NA
"221","2021-04-07 11:47:16-03","UFMS","CGMS","26190","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","A. Guglieri; F.J.M. Caporal",NA,"Brasil","Mato Grosso do Sul","Pantanal sub-região do Paraguai; MS-228; estrada para Porto da Manga.","89","89",NA,NA,NA,"CGMS1055624","2104","2009","06","01",NA,NA,"(L.) Link","A. Guglieri","Corumbá","-57.4697223","-19.2302778",NA,NA,NA,"2009","06","01",NA,"-57,4697223","-19,2302778",NA,NA,NA,NA
"222","2021-04-07 11:47:17-03","UFMS","CGMS","50673","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","S.S. Moura; C.G. de Souza",NA,"Brasil","Mato Grosso do Sul","Bairro Salim Cafurê.",NA,NA,NA,NA,"Inflorescências tipo panícula. Habitat: Chaco. Solo arenoso-argiloso. Relevo plano. Ampla ocorrência. Habito: Erva. 0,40 m de altura.","CGMS1080669","177","2014","03","10",NA,NA,"(L.) Link","A. Pott","Porto Murtinho","-57.8827778","-21.715",NA,NA,NA,"2014","05","10",NA,"-57,8827778","-21,715",NA,NA,NA,NA
"223","2021-04-07 11:47:16-03","UFMS","CGMS","25888","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","A. Guglieri; F.J.M. Caporal",NA,"Brasil","Mato Grosso do Sul","MS-162; km 5.","448","448",NA,NA,NA,"CGMS1055312","1801","2009","04","18",NA,NA,"(L.) Link","A. Guglieri","Sidrolândia","-54.9680556","-20.9688889",NA,NA,NA,"2009","04","25",NA,"-54,9680556","-20,9688889",NA,NA,NA,NA
"224","2021-04-07 11:47:16-03","UFMS","CGMS","28309","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","L.C.S. Magalhães; A.P.T.Pereira",NA,"Brasil","Mato Grosso do Sul","Assentamento Andalucia.","202","202",NA,NA,NA,"CGMS1057758","351","2009","04","30",NA,NA,"(L.) Link","A. Guglieri","Nioaque","-55.7513889","-20.7927777",NA,NA,NA,"2009","06","29",NA,"-55,7513889","-20,7927777",NA,NA,NA,NA
"225","2021-04-07 11:47:16-03","UFMS","CGMS","26181","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","A. Guglieri; F.J.M. Caporal",NA,"Brasil","Mato Grosso do Sul","Pantanal sub-região do Paraguai; MS-228; início da estrada para Porto da Manga.","319","319",NA,NA,NA,"CGMS1055614","2095","2009","06","01",NA,NA,"(L.) Link","A. Guglieri","Corumbá","-57.5025","-19.2141667",NA,NA,NA,"2009","06","01",NA,"-57,5025","-19,2141667",NA,NA,NA,NA
"226","2021-04-07 11:47:17-03","UFMS","CGMS","55577","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","C. Maruyama; C.S. Siqueira; I. Ribeiro; J.P.S.P. Bento; P.S. Akieda",NA,"Brasil","Mato Grosso do Sul","Caminho para a cachoeira parque.",NA,NA,NA,NA,"Inflorescência espigueta . Habitat: Borda de mata. Habito: Erva cespitosa prostrada decumbente.","CGMS1085543","5","2016","01","30",NA,NA,"(L.) Link","A. Pott","Bonito","-56.3841666","-21.0361111",NA,NA,NA,"2017","04","24",NA,"-56,3841666","-21,0361111",NA,NA,NA,NA
"227","2021-04-07 11:47:16-03","UFMS","CGMS","20835","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","A. Guglieri; F.J.M. Caporal; F. de M. Alves; D.C.L. Kufner; H. Scremin",NA,"Brasil","Mato Grosso do Sul","Fazenda Luz da Lua.",NA,NA,NA,NA,"Panicoideae; Desenvolvimento de linhas de pesquisa do curso de Mestrado em Biologia Vegetal da Universidade Federal de Mato Grosso do Sul, pela implantação de pesquisa na região do Pantanal e áreas limítrofes - PRODOC/CAPES - Coord.:","CGMS1050238","1485","2007","07","24",NA,NA,"(L.) Link","A. Guglieri","Campo Grande","-54.7363889","-20.6036111",NA,NA,NA,NA,NA,NA,NA,"-54,7363889","-20,6036111",NA,NA,NA,NA
"228","2021-04-07 11:47:16-03","UFMS","CGMS","25978","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","A. Guglieri; F.J.M. Caporal",NA,"Brasil","Mato Grosso do Sul","MS-470.","317","317",NA,NA,NA,"CGMS1055405","1892","2009","04","19",NA,NA,"(L.) Link","A. Guglieri","Douradina","-54.6202778","-22.0552778",NA,NA,NA,"2009","04","25",NA,"-54,6202778","-22,0552778",NA,NA,NA,NA
"229","2021-04-07 11:47:16-03","UFMS","CGMS","30518","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","C.O. Dourado; T.S. Yule; M.T. Oliveira; A. Pott",NA,"Brasil","Mato Grosso do Sul","RPPN Eliezer Batista.",NA,NA,NA,NA,"Flor verde. Fruto verde. Habitat: Cerradão. Solo com afloramento rochoso. Habito: Erva. 0,40m de altura.","CGMS1059928","140","2010","11","24",NA,NA,"(L.) Link","A. Pott","Corumbá","-57.6533012390137","-19.0091991424561",NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-04-07 11:47:16-03","UFMS","CGMS","25305","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","G.A. Damasceno-Junior; J.V. Silva; M.L. Bueno; A. Monteiro",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,"CGMS1054724","4945","2008","03","31",NA,NA,"(L.) Link","A. Guglieri","Rio Brilhante","-54.5463981628418","-21.8019008636475",NA,"65544","auto","2010","05","17",NA,NA,NA,NA,NA,NA,NA
"231","2021-04-07 11:47:16-03","UFMS","CGMS","19981","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","A. Guglieri; F.J.M. Caporal; T.H.D. Leandro",NA,"Brasil","Mato Grosso do Sul","Fazenda Nova Esperança.",NA,NA,NA,NA,"Panicoideae","CGMS1049285","1174","2007","02","12",NA,NA,"(L.) Link","A. Guglieri","Sidrolândia","-54.9613990783691","-20.9319000244141",NA,"73119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-04-07 11:47:16-03","UFMS","CGMS","20273","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","A. Guglieri; F.J.M. Caporal; L.F. Lima; N.I. Matzenbacher",NA,"Brasil","Rio Grande do Sul","Cerro Branco, Fazenda São Maximiano, Morro São Maximiano.",NA,NA,NA,NA,"Panicoideae Habitat: Interior de mata, próximo ao Arroio Petim. Habito: Erva.","CGMS1049670","1012","2006","03","12",NA,NA,"(L.) Link","A. Guglieri","Guaíba","-51.3250007629395","-30.113899230957",NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-11-27 13:51:44-03","UFS","ASE","38086","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Santos, LAS; Menezes, IRN","Southern America","Brasil","Sergipe","Povoado Poço dos Bois",NA,NA,NA,NA,"Herbácea com ca. de 70 cm. Inflorescência castanha esverdeada.; Mata Atlântica.","ASE0039292","221","2010","08","07","Magnoliophyta",NA,"(L.) Link.",NA,"Cedro de São João","-36.8844","-10.2519",NA,NA,NA,"2016","11","11",NA,"-36.8844","-10.2519",NA,NA,NA,NA
"234","2019-11-27 13:51:44-03","UFS","ASE","11204","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Lyra-Lemos, RP de; Marculino, E; Souza, S; Souza, J","Southern America","Brasil","Alagoas","Sete Lagoas",NA,NA,NA,NA,"Erva ereta, inflorescência lilás, planta coletada em local úmido na borda do lago.; Erva ereta, inflorescência lilás, planta coletada em local úmido na borda do lago.; Caatinga com lago entre a vegetação.","ASE0020671","6403","2002","03","23","Magnoliophyta",NA,"(L.) Link.","H. Longhi - Wagner","Pão de Açúcar","-37.576389","-9.733333","ASE0020671",NA,NA,"2004","08",NA,NA,"-37.576389","-9.733333",NA,NA,NA,NA
