"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"594","2021-02-08 12:43:02-03","UFRGS","ICN","192293","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Moraes, P",NA,NA,NA,"Molz, M","s.n.","2010","10","13","Brasil","RS","São Leopoldo","Vila Nova","-51.111389","-29.782222","-51.111389","-29.782222","32","32","árvore com 9m de altura, frutos quase maduros","ICN00014975","ICN00014975 ICN00014975_1","Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"595","2021-02-08 12:43:02-03","UFRGS","ICN","193343","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Brotto, ML","2014","11","13","Brotto, ML; Prado, S","1820","2014","11","04","Brasil","PR","Adrianópolis","Parque Estadual das Lauráceas","-48.712222","-24.853889","-48.712222","-24.853889","89","89","Árvore de 20 m de altura; frutos imaturos verdes.; Floresta Ombrófila Densa Montana","ICN00029568",NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"596","2021-02-08 12:43:02-03","UFRGS","ICN","000590a","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Molz, M","2015","10","05","Schultz, AR","590","1947","11",NA,"Brasil","RS","Taquara","Nova Esperança","-50.7806015014648","-29.6506004333496",NA,NA,NA,NA,NA,"ICN00014970","ICN00014970","Dicotyledon",NA,NA,"América do Sul",NA,"22252","auto",NA,NA,NA,NA,NA
"597","2021-02-08 12:43:02-03","UFRGS","ICN","048320","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Molz, M","2015","09","15","Lacê, MB","s.n.","1980","10","13","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"ICN00014972","ICN00014972","Dicotyledon",NA,NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA
"598","2021-02-08 12:43:02-03","UFRGS","ICN","048174","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Molz, M","2015","10","05","Pedralli, G","s.n.","1980","09","13","Brasil","RS","Torres","Mato do Sr. Felisberto","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"ICN00014503","ICN00014503","Dicotyledon",NA,NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA
"599","2021-02-08 12:43:02-03","UFRGS","ICN","111797","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Moraes, P",NA,NA,NA,"Jarenkow, JA; Záchia, R","2168","1992","10","29","Brasil","RS","Torres","Perdida","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Árvore ca. 11m de altura. Com frutos semi-maturos de coloração verde.; em Mata Atlântica de Encosta.","ICN00014979","ICN00014979","Dicotyledon",NA,NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA
"600","2021-02-08 12:43:02-03","UFRGS","ICN","111811","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Moraes, P",NA,NA,NA,"Jarenkow, JA; Falkenberg, DB","2293","1993","01","23","Brasil","RS","Vale do Sol","Linha XV de Novembro","-52.6831016540527","-29.6035995483398",NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Árvore ca. 16m de altura. Com botões verdes.; em mata de encosta.","ICN00014978","ICN00014978","Dicotyledon",NA,NA,"América do Sul",NA,"19833","auto",NA,NA,NA,NA,NA
"601","2021-02-08 12:43:02-03","UFRGS","ICN","127909","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Moraes, P",NA,NA,NA,"Kray, JG","68","2003","06","23","Brasil","RS","Viamão","Parque Estadual de Itapuã Morro do Campista","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Frutos verdes imaturos; Na mata","ICN00014971","ICN00014971","Dicotyledon",NA,NA,"América do Sul",NA,"41667","auto",NA,NA,NA,NA,NA
"602","2021-02-08 12:43:02-03","UFRGS","ICN","127928","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Moraes, P",NA,NA,NA,"Kray, JG","50","2003","03","22","Brasil","RS","Viamão","Parque Estadual de Itapuã Morro do Campista","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Flores amareladas esverdeadas, indivíduo de 14 metros de altura; Dentro da mata","ICN00014976","ICN00014976","Dicotyledon",NA,NA,"América do Sul",NA,"41667","auto",NA,NA,NA,NA,NA
"603","2021-02-08 12:43:02-03","UFRGS","ICN","004420","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Moraes, P",NA,NA,NA,"Reitz, R; Klein, RM","3768","1956","09","27","Brasil","SC","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"200","200","Espécie ameaçada de extinção (Vulnerável).; Árvore, 10m de altura; fruto imaturo, verde. Lenho na xiloteca.; Capoeira.","ICN00014989","ICN00014989","Dicotyledon",NA,NA,"América do Sul",NA,"31105","auto",NA,NA,NA,NA,NA
"604","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","85906","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo",NA,NA,NA,NA,"Mattos, J.","39","1966","06",NA,"Brasil","Minas Gerais","Viçosa","Viçosa,","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"árvore; árvore; 6m. de altura.","HAS0085906",NA,"Magnoliophyta",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"605","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","93006","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Silva, M. S.","1990",NA,NA,"Dias, M. C.","s.n.","1990","03",NA,"Brasil","Paraná","Ibipora","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"Projeto Tibagi. Árvore, 11m de altura, flores creme esverdeadas. Árvore nº 228, parcela B5.","HAS0093006",NA,"Magnoliophyta",NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"606","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","47310","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"Silveira, N.","10182","1993","12",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Fazenda Velha; Celulose Cambará.","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Mata; Árvore de 10m de altura.","HAS0047310",NA,"Magnoliophyta",NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA
"607","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","47309","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"Silveira, N.","10181","1994","01",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Fazenda Velha; Celulose Cambará.","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Mata; 10m de altura; Frutos maduros.","HAS0047309",NA,"Magnoliophyta",NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA
"608","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","90204","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"Molz, M.","s.n.","2007","05",NA,"Brasil","Rio Grande do Sul","Campo Bom",NA,"-51.0532989501953","-29.6788997650146",NA,NA,"83","83","Árvore na beira da floresta com aproximadamente 10m de altura.","HAS0090204",NA,"Magnoliophyta",NA,NA,NA,NA,"7073","auto",NA,NA,NA,NA,NA
"609","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","90063","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Pedralli, G.","1980","03","06","Porto, M.L.","s.n.","1971","02",NA,"Brasil","Rio Grande do Sul","Ijuí","30 km de Cruz Alta.","-53.9146995544434","-28.3878002166748",NA,NA,NA,NA,"Árvore de 12m; Pétalas amarelas; 5 y 9/4; canela; Dentro e beira de mato; ICN - 9618","HAS0090063",NA,"Magnoliophyta",NA,NA,NA,NA,"36807","auto",NA,NA,NA,NA,NA
"610","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","102094","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Molz, M.","2016","01","12","Aldomilton","s.n.","2000","01",NA,"Brasil","Rio Grande do Sul","Ivoti",NA,"-51.1605987548828","-29.591100692749",NA,NA,NA,NA,"(Projeto Pró-Guaíba). Encosta Inferior do Nordeste.","HAS0102094",NA,"Magnoliophyta",NA,NA,NA,NA,"7104","auto",NA,NA,NA,NA,NA
"611","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","101344","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Molz, M.","2016","01","12","Nilson, A.D.","683","2000","05",NA,"Brasil","Rio Grande do Sul","Nova Palma","Linha Cocco","-53.4688987731934","-29.471700668335",NA,NA,NA,NA,"(Projeto Pró-Guaíba). Árvore de 12 m de altura, com frutos.","HAS0101344",NA,"Magnoliophyta",NA,NA,NA,NA,"23222","auto",NA,NA,NA,NA,NA
"612","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","21768","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Moraes, P.","2014","08","29","Nilson, A.D.","302","1989","02",NA,"Brasil","Rio Grande do Sul","Torres (Dom Pedro de Alcântara - RS)","Colônia São Pedro",NA,NA,NA,NA,NA,NA,NA,"HAS0021768",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","24140","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Moraes, P.","2014","08","29","Nilson, A.D.","235","1988","06",NA,"Brasil","Rio Grande do Sul","Torres (Dom Pedro de Alcântara - RS)","Colônia São Pedro",NA,NA,NA,NA,NA,NA,"Em beira de estrada não mexida, baixada úmida. Árvore com flor amarelada de aproximadamente 9m de altura.","HAS0024140",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","85905","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Assis, L.C.S.","2005","03","02","Silveira, N.","4622","1987","04",NA,"Brasil","Rio Grande do Sul","Torres","No Lageadinho","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"; Ca. de 10m. altura.","HAS0085905",NA,"Magnoliophyta",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"615","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","88675","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"Lindeman, J.C.","s.n.","1971","11",NA,"Brasil","Santa Catarina","Araranguá","Morro dos Conventos, este de Araranguá na costa, altitude de cerca de 4 m; Na margem Eda chapada.","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,"Árvore, 20 cm de diâmetro, 4m, fruto 2 1/4 X 2 cm, purpureo preto, semente marrom, polpa esverdeada, cremosa, como abacate, mas com gosto um pouco azedo. ICN - 9095.","HAS0088675",NA,"Magnoliophyta",NA,NA,NA,NA,"19353","auto",NA,NA,NA,NA,NA
"616","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","88684","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Moraes, P.","2014","08","29","Lindeman, J.C.","s.n.","1971","11",NA,"Brasil","Santa Catarina","Araranguá","Morro dos Conventos, este de Araranguá na costa; E da chapada.","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,"Árvore20 cm de diâmetro, 4m, fruto 2 1/4 X 2 cm púrpureo preto, semente marrom, polpa esverdeada cremosa, como abacate, mas gosto um pouco azedo; Resto do matinho abaixo, na margem; ICN - 9095","HAS0088684",NA,"Magnoliophyta",NA,NA,NA,NA,"19353","auto",NA,NA,NA,NA,NA
"617","2019-11-21 10:07:35-03","IBt","SP","266123","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"Correia, CMB; et al.","s.n.","1990","08","14","Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica de Macaé de Cima, Sítio Fazenda Velha","-42.5","-22.55","-42.5","-22.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2019-11-21 10:07:35-03","IBt","SP","263616","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"Lima, HC; et al.","3820","1990","06","03","Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica de Macaé de Cima, Estrada para o Sítio Sophronites, entre o Hotel Fazenda São João e Sítio Fazenda Velha","-42.05","-22","-42.05","-22","1000","1000",NA,"SP055446","SP055446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2019-11-21 10:07:35-03","IBt","SP","20910","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Coe Teixeira, B","1962","08","18","Nunes, GM","23","1927","10","21","Brasil","Rio de Janeiro","Avelar",NA,NA,NA,NA,NA,NA,NA,NA,"SP055445","SP055445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2019-11-21 10:07:35-03","IBt","SP","20910a","Carpo","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Coe Teixeira, B","1962","08","18","Nunes, GM","23","1927","10","21","Brasil","Rio de Janeiro","Avelar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2019-11-21 10:07:35-03","IBt","SP","337705","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Quinet, A","2006","07","13","Lindeman, JC; Hass, JH","5430","1967","06","17","Brasil","Paraná",NA,"Road BR 277 near Guaraniaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2019-11-21 10:07:35-03","IBt","SP","346519","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Aragaki, S","1994","05","06","Aragaki, S","405","1994","01","15","Brasil","São Paulo","São Paulo","Parque Municipal Alfredo Volpi","-46.7","-23.583333","-46.7","-23.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2019-11-21 10:07:35-03","IBt","SP","364203","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, ML","2017","02","07","Kollmann, L; Bausen, E","59","1990","11","08","Brasil","Espírito Santo","Santa Maria de Jetibá","Rio Nove. Sítio L. Kollmann","-40.65","-19.983333","-40.65","-19.983333","850","850",NA,"SP055444","SP055444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2019-11-21 10:07:35-03","IBt","SP","499934","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, ML","2015","08","25","Julkoski, D","755","2015","08","13","Brasil","Paraná","Céu Azul",NA,"-53.82","-25.38","-53.82","-25.38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2019-11-21 10:07:35-03","IBt","SP","454662","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Kondrat, H",NA,NA,NA,"Kondrat, H","64","2012","10","15","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 10, espécime nº 687","-46.615278","-23.6425","-46.615278","-23.6425","824","824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2019-11-21 10:07:35-03","IBt","SP","499233","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, ML","2015","08","07","Julkoski, D","611","2015","07","09","Brasil","Paraná","Umuarama",NA,"-53.28","-23.76","-53.28","-23.76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2019-11-21 10:07:35-03","IBt","SP","99355","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"Reitz, R; Klein, RM","2129","1954","09","30","Brasil","Santa Catarina","Luís Alves",NA,NA,NA,NA,NA,NA,NA,NA,"SP055438","SP055438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2019-11-21 10:07:35-03","IBt","SP","99403","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"Reitz, R; Klein, RM","2129","1954","09","30","Brasil","Santa Catarina","Luís Alves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2019-11-21 10:07:35-03","IBt","SP","377112","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Assis, LCS","2005",NA,NA,"Cavalheiro, AL; et al.","94","1999","08","26","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,"SP055443","SP055443",NA,NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"630","2019-11-21 10:07:35-03","IBt","SP","23324","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Coe Teixeira, B","1972","08","18","Hoehne, FC","s.n.","1928","11","02","Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"631","2019-11-21 10:07:35-03","IBt","SP","99324","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, ML","2017","02","07","Reitz, R; Klein, RM","12093","1962","01","27","Brasil","Paraná","Xambrê",NA,"-53.4900016784668","-23.7360992431641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25930","auto",NA,NA,NA,NA,NA
"632","2019-11-21 10:07:35-03","IBt","SP","266153","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"Lima, HC; et al.","3508","1989","04","02","Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica de Macaé de Cima, Sítio Hum New Baccus","-42.5311012268066","-22.2819004058838",NA,NA,"1400","1500",NA,"SP055441","SP055441",NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"633","2019-11-21 10:07:35-03","IBt","SP","426590","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"Pessoal do Horto Florestal","s.n.","1927","06","03","Brasil","Rio de Janeiro","Rio de Janeiro","Matas do Horto Florestal","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Árvore regular. Mata","SP000937","SP000937",NA,NA,"Paratype",NA,NA,"57442","auto",NA,NA,NA,NA,NA
"634","2019-11-21 10:07:35-03","IBt","SP","415951","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Vattimo-Gil, I","1959",NA,NA,"Kuhlmann, JG","s.n.","1927","02","23","Brasil","Rio de Janeiro","Rio de Janeiro","Matta do Horto Florestal","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"SP000856","SP000856",NA,NA,"Isotype",NA,NA,"57442","auto",NA,NA,NA,NA,NA
"635","2019-11-21 10:07:35-03","IBt","SP","99371","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Vattimo, I","1961",NA,NA,"Reitz, R; Klein, RM","1645","1954","03","02","Brasil","Santa Catarina","Ibirama","Horto Florestal","-49.5177993774414","-27.0569000244141",NA,NA,"300","300",NA,NA,NA,NA,NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA
"636","2019-11-21 10:07:35-03","IBt","SP","99357","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Vattimo, I","1961",NA,NA,"Reitz, R; Klein, RM","2765","1956","02","24","Brasil","Santa Catarina","Palhoça",NA,"-48.6678009033203","-27.645299911499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA
"637","2019-11-21 10:07:35-03","IBt","SP","99405","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Vattimo, I","1961",NA,NA,"Reitz, R","8322a","1959","01","27","Brasil","Santa Catarina","Rio do Sul",NA,"-49.6431007385254","-27.2141990661621",NA,NA,"350","350",NA,NA,NA,NA,NA,NA,NA,NA,"15163","auto",NA,NA,NA,NA,NA
"638","2019-11-21 10:07:35-03","IBt","SP","99401","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Vattimo, I","1961",NA,NA,"Reitz, R; Klein, RM","6864","1958","08","01","Brasil","Santa Catarina","Rio do Sul","Serra do Matador","-49.6431007385254","-27.2141990661621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15163","auto",NA,NA,NA,NA,NA
"639","2019-11-21 10:07:35-03","IBt","SP","99398","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"Reitz, R; Klein, RM","9090","1959","09","05","Brasil","Santa Catarina","Sombrio",NA,"-49.61669921875","-29.113899230957",NA,NA,NA,NA,NA,"SP055448","SP055448",NA,NA,NA,NA,NA,"16515","auto",NA,NA,NA,NA,NA
"640","2019-11-21 10:07:35-03","IBt","SP","346876","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"Tomasulo, PLB","405","1993","08","12","Brasil","São Paulo","Mogi das Cruzes","Parque Municipal da Serra do Itapeti","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA
"641","2019-11-21 10:07:35-03","IBt","SP","299374A","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Baitello, JB","2003",NA,NA,"Ivanauskas, NM","458","1995","09","30","Brasil","São Paulo","Pariquera-Açu","Propriedade de Antonio Povinski","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"642","2019-11-21 10:07:35-03","IBt","SP","328318","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Baitello, JB","2003",NA,NA,"Moraes, PLR","936","1994","04","23","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"643","2019-11-21 10:07:35-03","IBt","SP","254910","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Baitello, JB","2003",NA,NA,"Sugiyama, M; Kirizawa, M","1033","1992","09","24","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"SP055439","SP055439",NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"644","2020-11-12 15:23:31-03","IBt","SP","361756","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Baitello, JB","2003",NA,NA,"Moraes, PLR; et al.","932","1994","04","23","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, Beira de estrada do Delfino","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
