"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"1717","2019-11-13 11:30:49-03","USP","SPF","31419","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora brevipetiolata","Kaastra","Pirani, JR","1983","01",NA,"Araújo, JS","51","1976","09","12","Brasil","Bahia","Salvador","Dunas do Abaeté","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,"SPF00031419",NA,"26018","auto",NA,NA,NA,NA,NA,"brevipetiolata",NA,NA,NA,NA,NA,NA,NA
"1718","2019-11-13 11:30:50-03","USP","SPF","48804","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","1997",NA,NA,"Pirani, JR","2001","1987","02","13","Brasil","Bahia","Seabra",NA,"-41.7703018188477","-12.4186000823975",NA,NA,"900","900",NA,"SPF00048804",NA,"57155","auto",NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1719","2019-11-13 11:30:50-03","USP","SPF","226306","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","2016","03",NA,"Neves, JN","184","1995","05","25","Brasil","Espírito Santo","Aracruz",NA,"-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,NA,"SPF00226306",NA,"37987","auto",NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1720","2019-11-13 11:30:49-03","USP","SPF","150025","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Pirani, JR","2001",NA,NA,"Kollmann, L","3461","2000","12","11","Brasil","Espírito Santo","Barra de São Francisco",NA,"-40.8908004760742","-18.7549991607666",NA,NA,"250","250",NA,"SPF00150025",NA,"36480","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1721","2019-11-13 11:30:49-03","USP","SPF","76551","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Anônimo",NA,NA,NA,"Pereira, OJ","3534","1992","06","23","Brasil","Espírito Santo","Conceição da Barra",NA,"-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,"SPF00076551",NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1722","2019-11-13 11:30:50-03","USP","SPF","137854","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","1999",NA,NA,"Hatschbach, G","69229","1999","05","20","Brasil","Espírito Santo","Conceição da Barra",NA,"-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,"SPF00137854",NA,"41644","auto",NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1723","2019-11-13 11:30:50-03","USP","SPF","139743","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","2000","02",NA,"Salino, A","4490","1999","03","17","Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,"SPF00139743",NA,"41644","auto",NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1724","2019-11-13 11:30:50-03","USP","SPF","75984","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","1992",NA,NA,"Souza, V","89","1991","05","15","Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,"SPF00075984",NA,"28401","auto",NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1725","2019-11-13 11:30:50-03","USP","SPF","70162","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","1991",NA,NA,"Pereira, OJ","2144","1990","07","26","Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,"SPF00070162",NA,"28401","auto",NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1726","2019-11-13 11:30:50-03","USP","SPF","70161","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","1991",NA,NA,"Pereira, OJ","2188","1990","08","02","Brasil","Espírito Santo","Guarapari","Parque Estadual de Setiba","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,"SPF00070161","SPF00070161_2","28401","auto",NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1727","2019-11-13 11:30:50-03","USP","SPF","70158","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","1991",NA,NA,"Vinha, PC","931","1990","05","11","Brasil","Espírito Santo","Guarapari","Parque Estadual de Setiba","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,"SPF00070158",NA,"28401","auto",NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1728","2019-11-13 11:30:50-03","USP","SPF","70163","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","1991",NA,NA,"Pereira, OJ","2226","1990","09","24","Brasil","Espírito Santo","Guarapari","Parque Estadual de Setiba","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,"SPF00070163",NA,"28401","auto",NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1729","2019-11-13 11:30:50-03","USP","SPF","144120","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","2001","02",NA,"Hatschbach, G","71548","2000","10","23","Brasil","Espírito Santo","Itapemirim",NA,"-40.8339004516602","-21.011100769043",NA,NA,"3","5",NA,"SPF00144120",NA,"28626","auto",NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1730","2019-11-13 11:30:49-03","USP","SPF","126056","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Pirani, JR","1998",NA,NA,"Folli, DA","3058","1997","08","12","Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"SPF00126056",NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1731","2019-11-13 11:30:50-03","USP","SPF","70157","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","1991",NA,NA,"Pereira, OJ","1082","1987","09","19","Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"SPF00070157",NA,"48094","auto",NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1732","2019-11-13 11:30:49-03","USP","SPF","163914","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Pirani, JR","2004",NA,NA,"Leoni, LS","5788","2004","06","16","Brasil","Espírito Santo","Pinheiros",NA,"-40.2132987976074","-18.3703002929688",NA,NA,"62","62",NA,"SPF00163914",NA,"28525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1733","2019-11-13 11:30:50-03","USP","SPF","70156","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","1991",NA,NA,"Gomes, JML","480","1988","02","06","Brasil","Espírito Santo","Presidente Kennedy",NA,"-41.0466995239258","-21.0988998413086",NA,NA,NA,NA,NA,"SPF00070156",NA,"24088","auto",NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1734","2019-11-13 11:30:50-03","USP","SPF","155577","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","2003",NA,NA,"Kollmann, L","4448","2001","08","30","Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"SPF00155577",NA,"23813","auto",NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1735","2019-11-13 11:30:49-03","USP","SPF","150024","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Pirani, JR; Groppo, M","2002","01",NA,"Demuner, V","1107","2000","06","13","Brasil","Espírito Santo","Santa Teresa","Pedra da Onça","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"SPF00150024",NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1736","2019-11-13 11:30:50-03","USP","SPF","155578","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","2003",NA,NA,"Vervloet, RR","218","2002","04","30","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"SPF00155578",NA,"23813","auto",NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1737","2021-03-15 18:29:46-03","USP","SPF","194272","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Oliveira, AG","2009","10","30","Monteiro, MM","58","2008","08","25","Brasil","Espírito Santo","São Mateus","Mata de restinga sobre cordão arenoso.","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,"Planta de 4 m com frutos verdes","SPF00194272",NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1738","2019-11-13 11:30:50-03","USP","SPF","82250","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR",NA,NA,NA,"Catharino, ELM","1894","1992","11","28","Brasil","Mato Grosso do Sul","Anaurilândia",NA,"-52.7178001403809","-22.1875",NA,NA,NA,NA,NA,"SPF00082250",NA,"52338","auto",NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1739","2019-11-13 11:30:50-03","USP","SPF","158291","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","2003",NA,NA,"Assis, LCS","635","2002","12","28","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,NA,"SPF00158291",NA,"7934","auto",NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1740","2021-03-15 18:29:46-03","USP","SPF","176995","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Pirani, JR","2006","11",NA,"Menini Neto, L","206","2006","06","10","Brasil","Minas Gerais","Felício dos Santos","Serra do Isidoro. Serra do Gavião.","-43.246898651123","-18.0771999359131",NA,NA,NA,NA,"Árvore, interior de mata. Frutos verdes.","SPF00176995",NA,"21878","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1741","2019-11-13 11:30:49-03","USP","SPF","22799","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora brevipetiolata","Kaastra","Pirani, JR","1982",NA,NA,"Pirani, JR","CFCR871","1981","04","14","Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,NA,"SPF00022799","SPF00022799_1","67219","auto",NA,NA,NA,NA,NA,"brevipetiolata",NA,NA,NA,NA,NA,NA,NA
"1742","2019-11-13 11:30:49-03","USP","SPF","70094","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora brevipetiolata","Kaastra","Pirani, JR","1991",NA,NA,"Hatschbach, G","54158","1990","06","12","Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,"950","950",NA,"SPF00070094",NA,"67219","auto",NA,NA,NA,NA,NA,"brevipetiolata",NA,NA,NA,NA,NA,NA,NA
"1743","2019-11-13 11:30:49-03","USP","SPF","70477","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora brevipetiolata","Kaastra","Pirani, JR","1991",NA,NA,"Taylor, NP","1510","1991","01","31","Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,"930","1000",NA,"SPF00070477",NA,"67219","auto",NA,NA,NA,NA,NA,"brevipetiolata",NA,NA,NA,NA,NA,NA,NA
"1744","2019-11-13 11:30:49-03","USP","SPF","35609","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora brevipetiolata","Kaastra","Pirani, JR","1984","12",NA,"Hatschbach, G","41253","1978","04","21","Brasil","Minas Gerais","Grão Mogol","Rio Itacambiruçu.","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,NA,"SPF00035609",NA,"67219","auto",NA,NA,NA,NA,NA,"brevipetiolata",NA,NA,NA,NA,NA,NA,NA
"1745","2019-11-13 11:30:49-03","USP","SPF","44520","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora brevipetiolata","Kaastra","Pirani, JR","1987",NA,NA,"Mello-Silva, R","CFCR10055","1986","09","03","Brasil","Minas Gerais","Grão Mogol","Vale do riacho Ribeirão.","-42.8897018432617","-16.5594005584717",NA,NA,"900","900",NA,"SPF00044520",NA,"67219","auto",NA,NA,NA,NA,NA,"brevipetiolata",NA,NA,NA,NA,NA,NA,NA
"1746","2019-11-13 11:30:50-03","USP","SPF","130324","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","1998",NA,NA,"Salino, A","3758","1997","11","19","Brasil","Minas Gerais","Jequeri","Usina de Previdência.","-42.6657981872559","-20.4557991027832",NA,NA,NA,NA,NA,"SPF00130324",NA,"22280","auto",NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1747","2019-11-13 11:30:49-03","USP","SPF","84573","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Pirani, JR","1994",NA,NA,"Andrade, PM","1165","1988","04","26","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,"SPF00084573",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1748","2021-03-15 18:29:46-03","USP","SPF","170537","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","2011",NA,NA,"Assis, LCS","1113","2005","07","15","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Mata grande. Formação florestal.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Árvore ca. 5 m alt., no interior da floresta. Folhas discolores. Frutos verdes, imaturos. Material em sílica gel.","SPF00170537",NA,"30417","auto",NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1749","2021-03-15 18:29:46-03","USP","SPF","179705","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Pirani, JR","2007",NA,NA,"Forzza, RC","4357","2006","11","22","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Prainha.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Arvoreta, 2 m alt. Frutos castanhos.","SPF00179705",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1750","2021-03-15 18:29:46-03","USP","SPF","170538","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","2011",NA,NA,"Assis, LCS","1103","2005","07","13","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Trilha Lanchonete - Ponte de Pedra, às margens do Rio do Salto. Campo rupestre.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Árvore, ca. 3 m alt. Folhas discolores, com pontuações glandulares. Frutos verdes, imaturos. Material em sílica gel.","SPF00170538",NA,"30417","auto",NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1751","2019-11-13 11:30:50-03","USP","SPF","35283","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","1984",NA,NA,"Pirani, JR","CFCR5483","1984","10","14","Brasil","Minas Gerais","Rio Vermelho","Pedra Menina","-43.0092010498047","-18.2936000823975",NA,NA,NA,NA,NA,"SPF00035283",NA,"26996","auto",NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1752","2019-11-13 11:30:50-03","USP","SPF","44678","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","1987","05",NA,"Cavalcanti, TB","CFCR10213","1986","09","08","Brasil","Minas Gerais","Rio Vermelho","Pedra Menina","-43.0092010498047","-18.2936000823975",NA,NA,"830","830",NA,"SPF00044678",NA,"26996","auto",NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1753","2019-11-13 11:30:50-03","USP","SPF","37375","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","1982",NA,NA,"Pirani, JR","358","1982","12","18","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,"SPF00037375",NA,"33136","auto",NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1754","2019-11-13 11:30:50-03","USP","SPF","20936","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","1981",NA,NA,"Amaral, MC","CFSC19852","1981","03","03","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"SPF00020936",NA,"26557","auto",NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1755","2019-11-13 11:30:50-03","USP","SPF","20935","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","1980",NA,NA,"Pirani, JR","CFSC6668","1980","10","14","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"SPF00020935",NA,"26557","auto",NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1756","2019-11-13 11:30:49-03","USP","SPF","100100","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Pirani, JR","1995",NA,NA,"Stehmann, JR","s.n.","1992","03","21","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo",NA,"-43.3622016906738","-19.826099395752",NA,NA,NA,NA,NA,"SPF00100100",NA,"17525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1757","2019-11-13 11:30:49-03","USP","SPF","152765","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Pirani, JR","2002",NA,NA,"Lombardi, JA","4667","2002","04","23","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti","-43.3622016906738","-19.826099395752",NA,NA,NA,NA,NA,"SPF00152765",NA,"17525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1758","2019-11-13 11:30:49-03","USP","SPF","84589","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Pirani, JR","1994",NA,NA,"Engevix SA","s.n.","1988","12","03","Brasil","Minas Gerais","Taiobeiras",NA,"-42.2331008911133","-15.8078002929688",NA,NA,NA,NA,NA,"SPF00084589",NA,"40299","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1759","2021-03-15 18:29:46-03","USP","SPF","181367","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Pirani, JR","2007",NA,NA,"Silva, MG","2987","1977","04","01","Brasil","Pará","Marabá","Serra dos Carajás, Mata, terra firme, solo argiloso.","-49.1178016662598","-5.36860990524292",NA,NA,NA,NA,"Árvore de 8 m., flor esbranquiçada, fruto imaturo verde.","SPF00181367",NA,"262883","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1760","2019-11-13 11:30:49-03","USP","SPF","223059","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora brevipetiolata","Kaastra","Pirani, JR","2014",NA,NA,"Oliveira, M","3634","2008","10","07","Brasil","Paraíba","Mataraca","Barra de Camaratuba, Vale dos Ventos.","-35.0511016845703","-6.60138988494873",NA,NA,NA,NA,NA,"SPF00223059",NA,"15636","auto",NA,NA,NA,NA,NA,"brevipetiolata",NA,NA,NA,NA,NA,NA,NA
"1761","2019-11-13 11:30:49-03","USP","SPF","147490","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Dias, MC","2001",NA,NA,"Pavão, OC","s.n.","2001","02","16","Brasil","Paraná","Arapongas",NA,"-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,NA,"SPF00147490",NA,"18630","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1762","2019-11-13 11:30:50-03","USP","SPF","38050","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","1984",NA,NA,"Pirani, JR","902","1984","09","04","Brasil","Paraná","Arapoti",NA,"-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,NA,"SPF00038050",NA,"41852","auto",NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1763","2019-11-13 11:30:50-03","USP","SPF","147153","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","2001",NA,NA,"Krieger, L","10985","1971","12","07","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"SPF00147153",NA,"41937","auto",NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1764","2019-11-13 11:30:50-03","USP","SPF","158290","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","2001",NA,NA,"Krieger, L","10985","1971","12","07","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"SPF00158290",NA,"41937","auto",NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1765","2019-11-13 11:30:49-03","USP","SPF","214160","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Dias, MC","2001",NA,NA,"Ferreira, JA","s.n.","2000","12","12","Brasil","Paraná","Nova Fátima",NA,"-50.5638999938965","-23.4321994781494",NA,NA,NA,NA,NA,"SPF00214160",NA,"15159","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1766","2019-11-13 11:30:49-03","USP","SPF","134277","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Dias, MC","1998",NA,NA,"Yasumuto, Y","s.n.","1997","08","13","Brasil","Paraná","Tibagi","Cânion Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"SPF00134277",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1767","2019-11-13 11:30:49-03","USP","SPF","119496","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","1997",NA,NA,"Silva, JM","1824","1996","12","13","Brasil","Paraná","Tibagi","Cânion Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"SPF00119496",NA,"56988","auto",NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
