"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","typeStatus","recordNumber","continentOcean","preparationType","occurrenceRemarks","infraspecificEpithet","locality","coordinatePrecision","geoFlag","sex","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"2432","2021-04-05 12:34:06-03","UNIVASF","HVASF","20793","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","A.C.P. Oliveira","2013","07","18","A.C.P. Oliveira","2013","06","11","Brasil","Pernambuco","Sertânia","-37.241583","-8.265783","-37.241583","-8.265783","558","558","HVASF020793",NA,NA,NA,NA,"2617","América do Sul",NA,"Árvore ca. de 5,00m alt.. Folha composta, alterna, com a face adaxial verde e a face abaxial verde opaco. Fruto imaturo marrom.",NA,"Fazenda Seabra",NA,NA,"U",NA,NA,NA,NA,NA
"2433","2021-04-05 12:34:06-03","UNIVASF","HVASF","16806","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","N.M. Almeida","2012","10","24","N.M. Almeida","2012","08","31","Brasil","Pernambuco","Serra Talhada","-38.422888","-8.217472","-38.422888","-8.217472","399","399","HVASF016806",NA,NA,NA,NA,"238","América do Sul",NA,"Árvore com ca. de 2m alt.. Frutos do tipo legume, indeiscentes.",NA,"Base da Serra Vermelha",NA,NA,"U",NA,NA,NA,NA,NA
"2434","2021-04-05 12:34:06-03","UNIVASF","HVASF","19044","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","D.G. Oliveira","2013","01","13","D.G. Oliveira","2013","01","09","Brasil","Pernambuco","Sertânia","-37.375277","-8.079444","-37.375277","-8.079444","540","540","HVASF019044",NA,NA,NA,NA,"838","América do Sul",NA,"Arvoreta ca. de 3,5m alt.. Caule variegado, liso. Lenticelas nos ramos. Folhas alternas, glabrescentes, bipinadas. Frutos amarronzados.",NA,"Reservatório Barreiro",NA,NA,"U",NA,NA,NA,NA,NA
"2435","2021-04-05 12:34:12-03","UNIVASF","HVASF","16295","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","H.L.C. Silva","2012","07","19","V.M. Cotarelli","2012","07","19","Brasil","Pernambuco","Parnamirim","-39.79625","-7.972527","-39.796250","-7.972527","435","435","HVASF016295",NA,NA,NA,NA,"1979","América do Sul",NA,"Árvore ca. de 2,5m alt.. Frutos imaturos verdes e maduros marrons.","var. ferrea","Fazenda Tamanduá, dentro da propriedade com placas do IBAMA.",NA,NA,"U",NA,NA,NA,NA,NA
"2436","2021-04-05 12:34:12-03","UNIVASF","HVASF","11916","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","J.A. Siqueira Filho","2011","06","21","K.M.M.S. Xavier","2011","06","13","Brasil","Pernambuco","Petrolina","-40.534138","-9.4085","-40.534138","-9.408500","364","364","HVASF011916",NA,NA,NA,NA,"10","América do Sul",NA,"Arvoreta ca. de 3m alt. Folhas compostas e opostas. Frutos pétreos, imaturos verdes, marrons quando maduros.","var. ferrea","Distrito Industrial, ao lado da guarita abandonada",NA,NA,"U",NA,NA,NA,NA,NA
"2437","2021-04-05 12:34:12-03","UNIVASF","HVASF","11151","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","H.L.C. Silva","2012","08","16","Marcondes Oliveira","2011","03","23","Brasil","Pernambuco","Verdejante","-39.078138","-7.925361","-39.078138","-7.925361","475","475","HVASF011151",NA,NA,NA,NA,"5534","América do Sul",NA,"Arvoreta cerca de 4 m de altura. Caule amarronzado. Frutos esverdeados. Freqüente. N. V.: jucá.","var. ferrea","Projeto de Transposição do São Francisco, Reservatório Milagres Lote 3. Caatinga arbustivo-arbórea densa. Solo argiloso.",NA,NA,"U",NA,NA,NA,NA,NA
"2438","2021-04-05 12:34:12-03","UNIVASF","HVASF","3715","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","L.P. Queiroz","2011","05","31","Marcondes Oliveira","2009","03","03","Brasil","Pernambuco","Salgueiro","-39.311","-8.194333","-39.311000","-8.194333","370","370","HVASF003715",NA,NA,NA,NA,"3799","América do Sul",NA,"árvore ± 4m alt. Cálice verde-avermelhado, corola amarela com uma pétala amarela com máculas vermelhas, anteras avermelhadas. Frutos imaturos esverdeados. Freqüente. pau-ferro","var. ferrea","Umãs, Projeto de Transposição do São Francisco",NA,NA,"U",NA,NA,NA,NA,NA
"2439","2021-04-05 12:34:06-03","UNIVASF","HVASF","20973","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","A.C.P. Oliveira","2013","08","06","A.C.P. Oliveira","2013","07","03","Brasil","Ceará","Lavras da Mangabeira","-39.076333","-6.816083","-39.076333","-6.816083","274","274","HVASF020973",NA,NA,NA,NA,"2758","América do Sul",NA,"Árvore com ca. de 6,00m alt.. Folha composta, alterna, com a face adaxial verde e a face abaxial verde opaco. Fruto imaturo verde.",NA,"Sítio Cupim",NA,NA,"U",NA,NA,NA,NA,NA
"2440","2021-04-05 12:34:06-03","UNIVASF","HVASF","21042","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","A.C.P. Oliveira","2013","08","09","A.C.P. Oliveira","2013","07","11","Brasil","Ceará","Icó","-38.856563","-6.583436","-38.856563","-6.583436","264","264","HVASF021042",NA,NA,NA,NA,"2820","América do Sul",NA,"Árvore com ca. de 5,00m alt.. Folha composta, alterna, com a face adaxial verde e a face abaxial verde opaco. Botões verdes. Flor amarela.",NA,"Sítio Bonita, Serra da Celpe",NA,NA,"U",NA,NA,NA,NA,NA
"2441","2021-04-05 12:34:12-03","UNIVASF","HVASF","14743","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","H.L.C. Silva","2012","08","17","E.V.R. Ferreira","2012","03","20","Brasil","Pernambuco","Sertânia","-37.359611","-8.07625","-37.359611","-8.076250","564","564","HVASF014743",NA,NA,NA,NA,"563","América do Sul",NA,"Árvore com ca. de 3 m de alt. Frutos, tipo vagem, marrons.","var. ferrea","Lote 12, EBV 05, em frente ao canteiro de obras da ENCALSO",NA,NA,"U",NA,NA,NA,NA,NA
"2442","2021-04-05 12:34:06-03","UNIVASF","HVASF","16396","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","V.M. Cotarelli","2012","07","25","V.M. Cotarelli","2012","07","25","Brasil","Pernambuco","Granito","-39.611611","-7.733111","-39.611611","-7.733111","389","389","HVASF016396",NA,NA,NA,NA,"2078","América do Sul",NA,"Árvore ca. de 3m alt.. Frutos maduros marrons.",NA,"Sítio Tigre, Rio Tigre. Seco no momento da coleta.",NA,NA,"U",NA,NA,NA,NA,NA
"2443","2021-04-05 12:34:12-03","UNIVASF","HVASF","7533","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","H.L.C. Silva","2012","08","16","A.P. Fontana","2010","02","25","Brasil","Paraíba","São José de Piranhas","-38.564111","-7.041888","-38.564111","-7.041888","395","395","HVASF007533",NA,NA,NA,NA,"6521","América do Sul",NA,"Árvore ca. 7m. Flores amarelas. Nome vulgar: pau ferro. Xiloteca.","var. ferrea","Serra do Vital, estrada para cajazeiras, lote 7",NA,NA,"U",NA,NA,NA,NA,NA
"2444","2021-04-05 12:34:12-03","UNIVASF","HVASF","9090","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","H.L.C. Silva","2012","08","16","A.P. Fontana","2010","07","07","Brasil","Paraíba","São José de Piranhas","-38.544472","-7.043166","-38.544472","-7.043166","352","352","HVASF009090",NA,NA,NA,NA,"6931","América do Sul",NA,"Árvore ca. 4m alt. Frutos marrons.","var. ferrea","Contendas",NA,NA,"U",NA,NA,NA,NA,NA
"2445","2021-04-05 12:34:12-03","UNIVASF","HVASF","1801","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. glabrescens","(Mart. ex Tul.) L.P.Queiroz","H.L.C. Silva","2012","08","17","N.M.S. Ferraz","2008","07","03","Brasil","Pernambuco","Cabrobó","-39.476722","-8.459555","-39.476722","-8.459555","362","362","HVASF001801",NA,NA,NA,NA,"49","América do Sul",NA,"Árvore com ca. de 3 m de altura. Folhas compostas bipinadas com folíolos arredondados. Frutos tipo vagem, indeiscentes lisos, de cor marrom.","var. glabrescens","Riacho do Tucutu",NA,NA,"U",NA,NA,NA,NA,NA
"2446","2021-04-05 12:34:12-03","UNIVASF","HVASF","14399","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","H.L.C. Silva","2012","08","17","F.F. Onofre","2012","04","03","Brasil","Pernambuco","Custódia","-37.714091","-8.2588","-37.714091","-8.258800","510","510","HVASF014399",NA,NA,NA,NA,"281","América do Sul",NA,"Árvore, ca. de 4,5m alt., apresentando copa frondosa. Folhas alternas, compostas bipinadas. Flores amarelas. Frutos imaturos esverdeados e quando maduro amarronzados. DAS = 55cm.","var. ferrea","Lote 10. Reservatório Copiti",NA,NA,"U",NA,NA,NA,NA,NA
"2447","2021-04-05 12:34:12-03","UNIVASF","HVASF","14629","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","H.L.C. Silva","2012","08","17","F.F. Onofre","2012","04","16","Brasil","Pernambuco","Custódia","-37.712694","-8.259222","-37.712694","-8.259222","508","508","HVASF014629",NA,NA,NA,NA,"288","América do Sul",NA,"Árvore, ca. 3,5 m de alt. copada, casca lisa e acinzentada e descamante. Folhas apresentando pinas opostas, folíolos opostos e coriáceos e terminando com pina terminal. Flores amarelas. DAS=42 cm.","var. ferrea","Reservatório Copiti",NA,NA,"U",NA,NA,NA,NA,NA
"2448","2021-04-05 12:34:12-03","UNIVASF","HVASF","12085","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","H.L.C. Silva","2012","08","20","V.M. Cotarelli","2011","07","01","Brasil","Pernambuco","Custódia","-37.728333","-8.020833","-37.728333","-8.020833","650","650","HVASF012085",NA,NA,NA,NA,"794","América do Sul",NA,"Árvore ca. de 3m de alt., frutos maduros marrons.","var. ferrea","Estrada atrás da Serra das Torres, planta em propriedade particular",NA,NA,"U",NA,NA,NA,NA,NA
"2449","2021-04-05 12:34:06-03","UNIVASF","HVASF","21006","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","A.C.P. Oliveira","2013","08","08","A.C.P. Oliveira","2013","07","08","Brasil","Ceará","Lavras da Mangabeira","-38.881108","-6.792647","-38.881108","-6.792647","286","286","HVASF021006",NA,NA,NA,NA,"2784","América do Sul",NA,"Árvore com ca. de 3,00m alt.. Folha simples, alterna, com a face adaxial verde e a face abaxial verde opaco. Botões verde-amarelados. Flor amarela.",NA,"Sítio Pitanga",NA,NA,"U",NA,NA,NA,NA,NA
"2450","2021-04-05 12:34:06-03","UNIVASF","HVASF","796","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","L.P. Queiroz","2011","05","30","U.S. Pesqueira","2007","09","14","Brasil","Pernambuco","Petrolina","-40.558361","-9.328944","-40.558361","-9.328944","388","388","HVASF000796",NA,NA,NA,NA,"13","América do Sul",NA,"Árvore ca. 5m alt., rara. Folhas compostas, bipinadas, com folíolos arredondados. Fruto do tipo vagem, indeiscente, muito duro, liso e de cor marrom.","var. ferrea","UNIVASF, Fazenda Experimental",NA,NA,"U",NA,NA,NA,NA,NA
"2451","2021-04-05 12:34:12-03","UNIVASF","HVASF","6340","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","H.L.C. Silva","2012","08","16","D. Araújo","2009","09","09","Brasil","Ceará","Mauriti","-38.725583","-7.432111","-38.725583","-7.432111","408","408","HVASF006340",NA,NA,NA,NA,"836","América do Sul",NA,"Àrvore cerca de 6 metros de altura. Frutos marrom.","var. ferrea","Sítio Barreiro",NA,NA,"U",NA,NA,NA,NA,NA
"2452","2021-04-05 12:34:12-03","UNIVASF","HVASF","19076","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","A.C.P. Oliveira","2013","01","08","A.C.P. Oliveira","2013","01","07","Brasil","Paraíba","São José de Piranhas","-38.507744","-7.069108","-38.507744","-7.069108","344","344","HVASF019076",NA,NA,NA,NA,"2113","América do Sul",NA,"Árvore com ca. de 4,00m alt.. Folha composta e alterna. Fruto marrom.","var. ferrea","Sítio São Luiz",NA,NA,"U",NA,NA,NA,NA,NA
"2453","2021-04-05 12:34:06-03","UNIVASF","HVASF","17638","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","A.C.P. Oliveira","2012","10","03","A.C.P. Oliveira","2012","10","03","Brasil","Pernambuco","Afogados da Ingazeira","-37.61328","-7.859691","-37.613280","-7.859691","741","741","HVASF017638",NA,NA,NA,NA,"1656","América do Sul",NA,"Árvore com ca. de 3,50m alt.. Folha composta e alterna. Fruto tipo legume, marrom.",NA,"Sítio Barro do Carapaça",NA,NA,"U",NA,NA,NA,NA,NA
"2454","2021-04-05 12:34:12-03","UNIVASF","HVASF","18241","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","A.C.P. Oliveira","2012","11","08","A.C.P. Oliveira","2012","11","08","Brasil","Pernambuco","Ibimirim","-37.772033","-8.559869","-37.772033","-8.559869","517","517","HVASF018241",NA,NA,NA,NA,"1888","América do Sul",NA,"Árvore com ca. de 3,00m alt.. Folha composta, recomposta, alterna, com a face adaxial verde e a face abaxial verde opaco. Flor amarela.","var. ferrea","Sítio Café",NA,NA,"U",NA,NA,NA,NA,NA
"2455","2021-04-05 12:34:12-03","UNIVASF","HVASF","18198","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","A.C.P. Oliveira","2012","11","08","A.C.P. Oliveira","2012","11","07","Brasil","Pernambuco","Ibimirim","-37.687563","-8.624261","-37.687563","-8.624261","402","402","HVASF018198",NA,NA,NA,NA,"1845","América do Sul",NA,"Árvore com ca. de 6,00m alt.. Folha composta, alterna, com a face adaxial verde e a face abaxial verde opaco. Fruto tipo legume, marrom.","var. ferrea","Agrovila 04",NA,NA,"U",NA,NA,NA,NA,NA
"2456","2021-04-05 12:34:06-03","UNIVASF","HVASF","21758","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","C. Correia","2013","12","10","C. Correia","2013","12","05","Brasil","Rio Grande do Norte","José da Penha","-38.268972","-6.36125","-38.268972","-6.361250","287","287","HVASF021758",NA,NA,NA,NA,"1075","América do Sul",NA,"Árvore ca. de 3 m alt.. Folíolos cartáceos. Frutos secos, amarronzados, indeiscentes.",NA,"Carnaubinha ca. de 10km de Major Felipe sentido a Tenente Ananias. Sítio de Sr. Raimundo embaixo da Linha de transmissão",NA,NA,"U",NA,NA,NA,NA,NA
"2457","2021-04-05 12:34:06-03","UNIVASF","HVASF","20686","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","A.C.P. Oliveira","2013","06","11","A.C.P. Oliveira","2013","06","03","Brasil","Paraíba","Cajazeiras","-38.490155","-6.877497","-38.490155","-6.877497","288","288","HVASF020686",NA,NA,NA,NA,"2533","América do Sul",NA,"Árvore com ca. de 4m alt.. Folha simples, alterna, com a face adaxial verde e a face abaxial verde opaco. Botões verde-amarronzado. Flor amarela. Fruto maduro preto.",NA,"Sítio Poços",NA,NA,"U",NA,NA,NA,NA,NA
"2458","2021-04-05 12:34:12-03","UNIVASF","HVASF","15737","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","H.L.C. Silva","2012","08","20","F. Socolowski","2012","05","22","Brasil","Pernambuco","Salgueiro","-39.218194","-8.122305","-39.218194","-8.122305","436","436","HVASF015737",NA,NA,NA,NA,"81","América do Sul",NA,"Árvore, ca. de 4 m de alt.. Folhas compostas, alternas. Flores amarelas. Frutos imaturos verdes e maduros marrons.","var. ferrea","Sítio Mulungu",NA,NA,"U",NA,NA,NA,NA,NA
"2459","2021-04-05 12:34:12-03","UNIVASF","HVASF","18984","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","A.C.P. Oliveira","2012","12","13","A.C.P. Oliveira","2012","12","13","Brasil","Pernambuco","Santa Maria da Boa Vista","-39.797897","-8.379005","-39.797897","-8.379005","387","387","HVASF018984",NA,NA,NA,NA,"2110","América do Sul",NA,"Árvore com ca. de 4,50m alt.. Folha composta e alterna. Botões amarelo esverdeado. Flor amarela.","var. ferrea","Fazenda Jatobá",NA,NA,"U",NA,NA,NA,NA,NA
"2460","2021-04-05 12:34:12-03","UNIVASF","HVASF","21638","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","A.C.P. Oliveira","2013","10","24","A.C.P. Oliveira","2013","10","16","Brasil","Pernambuco","Parnamirim","-39.368111","-8.05125","-39.368111","-8.051250","419","419","HVASF021638",NA,NA,NA,NA,"3036","América do Sul",NA,"Árvore com ca. de 3,50m alt.. Folha composta, alterna, com a face abaxial verde opaco e a face adaxial verde. Fruto verde-amarronzado.","var. ferrea","Área Diretamente Afetada (ADA) do ramal Entremontes,Trecho 5",NA,NA,"U",NA,NA,NA,NA,NA
"2461","2021-04-05 12:34:06-03","UNIVASF","HVASF","2542","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","H.L.C. Silva","2012","08","17","Marcondes Oliveira","2008","04","15","Brasil","Pernambuco","Santa Maria da Boa Vista","-39.913986","-8.629319","-39.913986","-8.629319","430","430","HVASF002542",NA,NA,NA,NA,"3391","América do Sul",NA,"árvore ± 4m altura; frutos esverdeados. Ocasional pau-ferro","var. ferrea","Ilha de Inhanhuns. UTM: 24L 425090 - 902896.9",NA,NA,"U",NA,NA,NA,NA,NA
"2462","2021-04-05 12:34:12-03","UNIVASF","HVASF","15517","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","H.L.C. Silva","2012","08","17","V.M. Cotarelli","2012","06","05","Brasil","Ceará","Brejo Santo","-38.881027","-7.59525","-38.881027","-7.595250","387","387","HVASF015517",NA,NA,NA,NA,"1770","América do Sul",NA,"Árvore ca. de 3m alt.. Frutos marrons.","var. ferrea","Lote 05, Reservatório Porcos. Propriedade do Licomeido (Rancharia), estrada de acesso do Açude Atalho",NA,NA,"U",NA,NA,NA,NA,NA
"2463","2021-04-05 12:34:06-03","UNIVASF","HVASF","22768","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","D.S. Fernandes","2015","08","19","D.S. Fernandes","2015","07","07","Brasil","Bahia","Sento Sé",NA,NA,"9999.000000","9999.000000","410","410","HVASF022768",NA,NA,NA,NA,"258","América do Sul",NA,"Árvore ca. 5m alt., folhas compostas, bipinadas, frutos indeiscentes, lisos, marrons.",NA,"Área proposta do Parque Nacional Boqueirão da Onça, no povoado Brejo da Brázida, na Baixa da Caiçara",NA,NA,"U",NA,NA,NA,NA,NA
"2464","2021-04-05 12:34:06-03","UNIVASF","HVASF","17545","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","J.A. Siqueira Filho","2012","11","22","A.A. Reis","2012","05","01","Brasil","Pernambuco","Petrolina","-40.387438","-9.36223","-40.387438","-9.362230","362","362","HVASF017545",NA,NA,NA,NA,"35","América do Sul",NA,"Árvore ca. de 4,0m alt.. Folhas compostas, alternas. Panícula com flores amarelas. Legumes indeiscentes, imaturos verdes e maduros marrons.",NA,"Serrote do Urubu, margem esquerda do Rio São Francisco, estrada para Balneário de Pedrinhas",NA,NA,"U",NA,NA,NA,NA,NA
"2465","2021-04-05 12:34:06-03","UNIVASF","HVASF","21020","PreservedSpecimen","Plantae","Fabaceae","Libidibia","cf. ferrea","Libidibia cf. ferrea","(Mart. ex Tul.) L.P.Queiroz","A.C.P. Oliveira","2013","08","08","A.C.P. Oliveira","2013","07","10","Brasil","Ceará","Aurora","-38.920944","-6.876658","-38.920944","-6.876658","277","277","HVASF021020",NA,NA,NA,NA,"2798","América do Sul",NA,"Árvore com ca. de 6,00m alt.. Folha composta, alterna, com a face adaxial verde e a face abaxial verde opaco. Fruto imaturo verde.",NA,"Sítio Giterana",NA,NA,"U",NA,NA,NA,NA,NA
"2466","2021-04-05 12:34:12-03","UNIVASF","HVASF","10723","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","H.L.C. Silva","2012","08","16","Marcondes Oliveira","2010","12","10","Brasil","Pernambuco","Custódia","-37.872805","-8.762555","-37.872805","-8.762555","460","460","HVASF010723",NA,NA,NA,NA,"5353","América do Sul",NA,"Arvoreta cerca de 4m de altura, com os ramos acinzentados, glabros. Folhas membranáceas, glabras. Flores amareladas. Ocasional.","var. ferrea","Caatinga arbustivo-arbórea aberta. Lote 10.",NA,NA,"U",NA,NA,NA,NA,NA
