"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","country","county","barcode","imagecode","identifiedBy","yearIdentified","recordedBy","year","month","day","stateProvince","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","locality","preparationType","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus"
"267","2020-08-20 20:42:00-03","UFSC","FLOR","34415","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Florianópolis","FLOR0034415","FLOR0034415","Souza, M.L.","2006","Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","2006","03","06","Santa Catarina","-49.373889","-28.029444","49º22'26''W","28º1'46''S","801",NA,NA,"erva",NA,"Rosales",NA,"Imediações da #?##?#Pousada Rio Canoas-Refúgio de Montanha#?##?#, campo ao lado sul da Pedra da Á.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-08-20 20:42:00-03","UFSC","FLOR","27296","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Piraquara","FLOR0027296",NA,"Hatschbach, G.","1994","Ribas, O.S.; Cordeiro, J.","1994","10","20","Paraná","-49.0633010864258","-25.4416999816895",NA,NA,"694",NA,NA,"erva, flor creme-esverdeada, 0,3m altura",NA,"Rosales",NA,"Roça Nova.",NA,"12577","auto",NA,NA,NA,NA,NA,NA
"269","2020-08-20 20:42:00-03","UFSC","FLOR","20624","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Canela","FLOR0020624",NA,"Sobral, M.","1983","Sobral, M.","1983","10",NA,"Rio Grande do Sul","-50.815601348877","-29.3656005859375",NA,NA,"s.n.",NA,NA,"erva, Fruto Imaturo,",NA,"Rosales",NA,NA,NA,"16452","auto",NA,NA,NA,NA,NA,NA
"270","2020-08-20 20:42:00-03","UFSC","FLOR","27369","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Morrinhos do Sul","FLOR0027369",NA,"Jarenkow, J.A.","1995","Jarenkow, J.A.; Sobral, M.","1995","12","16","Rio Grande do Sul","-49.934700012207","-29.3649997711182",NA,NA,"2911","700","700","erva, flor verde",NA,"Rosales",NA,"Tajuva.",NA,"12766","auto",NA,NA,NA,NA,NA,NA
"271","2020-08-20 20:42:00-03","UFSC","FLOR","26652","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Riozinho","FLOR0026652",NA,"Jarenkow, J.A.","1990","Jarenkow, J.A.; Waechter, J.L.","1990","11","03","Rio Grande do Sul","-50.4524993896484","-29.6410999298096",NA,NA,"1780",NA,NA,"erva, flor perianto verdoso e estames vinosos",NA,"Rosales",NA,"Entre Nova Trípoli e Boa Vista.",NA,"18583","auto",NA,NA,NA,NA,NA,NA
"272","2020-08-20 15:00:19-03","UFSC","FLOR","65492","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Bom Jardim da Serra","FLOR0065492","FLOR0065492","Funez, L.A.","2018","Funez, L.A.; Zermiani, A.E.","2018","03","16","Santa Catarina","-49.624698638916","-28.3369007110596",NA,NA,"7488",NA,NA,"Erva (exsicata recebida de FURB 58269) Habitat: Campo Habito: Erva",NA,"Rosales",NA,"Campo eólico.",NA,"32577","auto",NA,"03","16",NA,NA,NA
"273","2020-08-20 15:00:19-03","UFSC","FLOR","3379","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Catanduvas","FLOR0003379",NA,"Smith, L.B.",NA,"Smith, L.B.; Klein, R.M.","1964","11","08","Santa Catarina","-51.6617012023926","-27.0706005096436",NA,NA,"13009","700","700",NA,NA,"Rosales",NA,NA,NA,"16067","auto",NA,NA,NA,NA,NA,NA
"274","2020-08-20 20:42:00-03","UFSC","FLOR","24793","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Curitibanos","FLOR0024793",NA,"Smith, S.F.","1992","Reitz, R.; Klein, R.M.","1962","10","24","Santa Catarina","-50.584400177002","-27.2828006744385",NA,NA,"13339","900","900","erva, flor roxa",NA,"Rosales",NA,"Ponte Alta do Sul.",NA,"25987","auto",NA,NA,NA,NA,NA,NA
"275","2020-08-20 20:42:00-03","UFSC","FLOR","27054","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Otacílio Costa","FLOR0027054",NA,"Hatschbach, G.","1997","Ribas, O.S.; Cordeiro, J. & Poliquesi, C.B.","1996","02","10","Santa Catarina","-50.121898651123","-27.4831008911133",NA,NA,"1203",NA,NA,"prostrado, flor inflorescência ereta",NA,"Rosales",NA,"Fazenda do Cardoso.",NA,"48988","auto",NA,NA,NA,NA,NA,NA
"276","2019-05-10 18:38:10-03","UFMT","UFMT","17850","S","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Francisco de Paula",NA,NA,"Smith, S.F.","2000","Wasum, R.","1999","11","07","Rio Grande do Sul","-50.664167","-29.475556","-50.664167","-29.475556","257","830","830","No solo.",NA,NA,NA,"RS-235",NA,NA,NA,NA,"04",NA,NA,NA,NA
"277","2021-03-04 15:45:56-03","IF","SPSF","23023","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria",NA,"Brasil","São Paulo",NA,NA,NA,NA,"F.Chung","1997","12","13","SP","-46.6300010681152","-23.5400009155273",NA,NA,"123",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila mista&nf;;","Magnoliophyta","Rosales","América do Sul","Apiai",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"278","2017-09-11 17:13:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","?",NA,NA,NA,NA,NA,"Sello, HL",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"Habitat in Brasilia australi et in agro Montevidensi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-02-08 12:45:03-03","UFRGS","ICN","186197","S","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Urupema",NA,NA,"Barboza, E","2013","Cervi, AC","2013","11","06","SC","-49.855278","-27.9275","-49.855278","-27.9275","10144Bs.n.Barbo",NA,NA,"Doação MBM 386976; Erva decumbescente. Inflorescência avermelhada.","Dicotyledon",NA,"América do Sul","Cachoeira que Congela.",NA,NA,NA,NA,"12","03",NA,NA,NA
"280","2021-02-08 12:45:03-03","UFRGS","ICN","183591","S","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Nonoai",NA,NA,"Matzenbacher, NI; Irgang, BE",NA,"Irgang, BE; Matzenbacher, NI","1993","11","04","RS","-52.7714004516602","-27.3617000579834",NA,NA,"s.n.",NA,NA,"erva decumbente; em beira de estrada","Dicotyledon",NA,"América do Sul",NA,NA,"35080","auto",NA,NA,NA,NA,NA,NA
"281","2021-02-08 12:45:03-03","UFRGS","ICN","115766","S","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Riozinho",NA,NA,"Jarenkow, JA",NA,"Jarenkow, JA; Waechter, JL","1990","11","03","RS","-50.4524993896484","-29.6410999298096",NA,NA,"1780",NA,NA,"Erva de borda de mata nebular. Flores com perianto verdoso e estames vinosos.","Dicotyledon",NA,"América do Sul","entre Nova Trípoli e Boa Vista",NA,"18583","auto",NA,NA,NA,NA,NA,NA
"282","2021-02-08 12:45:03-03","UFRGS","ICN","153186","S","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Francisco de Paula",NA,NA,NA,NA,"Souza, VC; Kinupp, VF","2005","01","20","RS","-50.5835990905762","-29.4480991363525",NA,NA,"30501",NA,NA,"Doação do Herbário ESA.; Erva rastejante; frutos castanhos.","Dicotyledon",NA,"América do Sul","localidade de José Velho. Acesso secundário entre a RS020 e Canela",NA,"76715","auto",NA,NA,NA,NA,NA,NA
"283","2021-02-08 12:45:03-03","UFRGS","ICN","158042","S","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São José dos Ausentes",NA,NA,"Grings, M",NA,"Pedrollo, CT","2007","11","16","RS","-50.0657997131348","-28.7483005523682",NA,NA,"8","1200","1200","Campo","Dicotyledon",NA,"América do Sul","Pico Montenegro",NA,"42598","auto",NA,NA,NA,NA,NA,NA
"284","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","38295","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Canela","HAS0038295",NA,NA,NA,"Mansan, C.","1997","10",NA,"Rio Grande do Sul","-50.815601348877","-29.3656005859375",NA,NA,"134",NA,NA,NA,"Magnoliophyta",NA,NA,"Usina da Toca",NA,"16452","auto",NA,NA,NA,NA,NA,NA
"285","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","10765","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Rolante (Riozinho - RS)","HAS0010765",NA,"Bueno, O.",NA,"Bueno, O.","1979","12",NA,"Rio Grande do Sul",NA,NA,NA,NA,"2017",NA,NA,"erva rasteira; fruto verde; numerosa; dispersa; campo sujo; relevo; topo","Magnoliophyta",NA,NA,"Riozinho",NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","484","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Canela","HAS0000484",NA,"Bonotto, A.","1989","Porto, M.L.","1972","12",NA,"Rio Grande do Sul","-50.854669","-29.311825","-50,854669","-29,311825","s.n.","670","670","trans. 2-39","Magnoliophyta",NA,NA,"Parque do Caracol - 8 km N de Canela",NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-08-26 10:50:41-03","MCN-FZBRS","HAS","529","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Gramado","HAS0000529",NA,"Bonotto, A.","1989","Rosa, Z.M.","1973","05",NA,"Rio Grande do Sul","-50.875189","-29.395988","-50,875189","-29,395988","s.n.","851","851","Lago Negro, beira de estrada","Magnoliophyta",NA,NA,"Lago negro - beira de estrada",NA,NA,NA,NA,"11",NA,NA,NA,NA
"288","2020-08-26 10:50:41-03","MCN-FZBRS","HAS","96704","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São José dos Pinhais","HAS0096704",NA,"Bonotto, A. L.","1990","Mattos, J.; Silveira, N.","1984","12",NA,"Paraná","-49.2064018249512","-25.5347003936768",NA,NA,"28649",NA,NA,"No campo sujo. carrapicho","Magnoliophyta",NA,NA,"quase na divisa com Morretes",NA,"45291","auto",NA,"05",NA,NA,NA,NA
"289","2020-08-26 10:50:41-03","MCN-FZBRS","HAS","96700","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Bom Jesus","HAS0096700",NA,"Bonotto, A. L.","1990","Camargo, O.R.","1977","12",NA,"Rio Grande do Sul","-50.4166984558105","-28.6678009033203",NA,NA,"5574",NA,NA,"No campo seco. Frutos imaturos","Magnoliophyta",NA,NA,NA,NA,"55856","auto",NA,"05",NA,NA,NA,NA
"290","2020-08-26 10:50:41-03","MCN-FZBRS","HAS","96699","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Bom Jesus","HAS0096699",NA,"Bonotto, A. L.","1990","Mattos, J.; Mattos, N.","1977","11",NA,"Rio Grande do Sul","-50.4166984558105","-28.6678009033203",NA,NA,"17866",NA,NA,"Beira de um capão. Rasteira.","Magnoliophyta",NA,NA,"em Vargens",NA,"55856","auto",NA,"05",NA,NA,NA,NA
"291","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","47096","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Cambará do Sul","HAS0047096",NA,"Bonotto, A. L.","1994","Neves, M.","1993","10",NA,"Rio Grande do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"1670",NA,NA,"Mato, na beira. Erva, inflorescência arroxeada. Numerosa e agrupada.","Magnoliophyta",NA,NA,"Fazenda Velha, Celulose Cambará",NA,"30776","auto",NA,NA,NA,NA,NA,NA
"292","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","48540","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Cambará do Sul","HAS0048540",NA,"Bonotto, A. L.","1992","Neves, M.","1992","10",NA,"Rio Grande do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"1636",NA,NA,"umerosa e agrupada. carrapicho-rasteiro","Magnoliophyta",NA,NA,"Parque Nacional de Aparados da Serra, Itaimbezinho",NA,"30776","auto",NA,"10","28",NA,NA,NA
"293","2020-08-26 10:50:41-03","MCN-FZBRS","HAS","539","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Canela","HAS0000539",NA,"Bonotto, A.","1989","Torgan, L.","1973","04",NA,"Rio Grande do Sul","-50.815601348877","-29.3656005859375",NA,NA,"s.n.",NA,NA,"amostra coletada em beira de estrada","Magnoliophyta",NA,NA,NA,NA,"16452","auto",NA,"11",NA,NA,NA,NA
"294","2020-08-26 10:50:41-03","MCN-FZBRS","HAS","96693","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Caxias do Sul","HAS0096693",NA,"Bonotto, A. L.","1990","Mattos, J.","1952","10",NA,"Rio Grande do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"2229",NA,NA,NA,"Magnoliophyta",NA,NA,"coletado na propriedade de Pedro Pimenta",NA,"49662","auto",NA,"05",NA,NA,NA,NA
"295","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","19052","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Dois Irmãos","HAS0019052",NA,NA,NA,"Abruzzi, M.L.","1983","12",NA,"Rio Grande do Sul","-51.0853004455566","-29.5802993774414",NA,NA,"854",NA,NA,"Em margem de mata, formando tapete; erva ascendente.","Magnoliophyta",NA,NA,NA,NA,"7716","auto",NA,NA,NA,NA,NA,NA
"296","2020-08-26 10:50:41-03","MCN-FZBRS","HAS","96696","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Farroupilha","HAS0096696",NA,"Bonotto, A. L.","1990","Camargo, O.R.","1957","11",NA,"Rio Grande do Sul","-51.3478012084961","-29.2250003814697",NA,NA,"461",NA,NA,"No campo seco","Magnoliophyta",NA,NA,"Estação Experimental de Fruticultura",NA,"19545","auto",NA,"05",NA,NA,NA,NA
"297","2020-08-26 10:50:41-03","MCN-FZBRS","HAS","96695","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Farroupilha","HAS0096695",NA,"Bonotto, A. L.","1990","Camargo, O.R.","1957","06",NA,"Rio Grande do Sul","-51.3478012084961","-29.2250003814697",NA,NA,"259",NA,NA,"No campo seco","Magnoliophyta",NA,NA,"Estação Experimental de Fruticultura",NA,"19545","auto",NA,"05",NA,NA,NA,NA
"298","2020-08-26 10:50:41-03","MCN-FZBRS","HAS","8918","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Farroupilha","HAS0008918",NA,"Bonotto, A.","1989","Bueno, O.","1978","11",NA,"Rio Grande do Sul","-51.3478012084961","-29.2250003814697",NA,NA,"1078",NA,NA,"abundante; inflorescência esverdeada","Magnoliophyta",NA,NA,"Parque dos Pinheiros",NA,"19545","auto",NA,NA,NA,NA,NA,NA
"299","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","12836","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Gramado","HAS0012836",NA,"Bonotto, A.","1989","Waechter, J.L.","1975",NA,NA,"Rio Grande do Sul","-50.8739013671875","-29.3785991668701",NA,NA,"40",NA,NA,"Erva.","Magnoliophyta",NA,NA,NA,NA,"13851","auto",NA,NA,NA,NA,NA,NA
"300","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","43813","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Maquiné","HAS0043813",NA,NA,NA,"Abruzzi, M.L.","2003","11",NA,"Rio Grande do Sul","-50.2071990966797","-29.6749992370605",NA,NA,"5187",NA,NA,"UTM 579625,77 / 6726211,38 ; erva","Magnoliophyta",NA,NA,"Reserva Biológica da Serra Geral; Topo trilha Linha Encantada",NA,"28094","auto",NA,NA,NA,NA,NA,NA
"301","2020-08-26 10:50:41-03","MCN-FZBRS","HAS","96697","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Osório","HAS0096697",NA,"Bonotto, A. L.","1990","Camargo, O.R.","1977","10",NA,"Rio Grande do Sul","-50.2696990966797","-29.8866996765137",NA,NA,"s.n.",NA,NA,"Rasteiro, frutos imaturos, no campo","Magnoliophyta",NA,NA,"(na Serra do Pinto)",NA,"27350","auto",NA,"05",NA,NA,NA,NA
"302","2020-08-26 10:50:41-03","MCN-FZBRS","HAS","96692","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Pelotas","HAS0096692",NA,"Bonotto, A. L.","1990","Boeira",NA,NA,NA,"Rio Grande do Sul","-52.3424987792969","-31.771900177002",NA,NA,"s.n.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"51462","auto",NA,"05",NA,NA,NA,NA
"303","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","36788","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Francisco de Paula","HAS0036788",NA,"Senna, R. M.","1999","Neves, M.","1996","11",NA,"Rio Grande do Sul","-50.5835990905762","-29.4480991363525",NA,NA,"2064",NA,NA,"Frutos verdes. N.p. carrapicho-do-campo","Magnoliophyta",NA,NA,"Arredores da UHE Passo do Inferno, Fazenda 3 Cachoeiras",NA,"76715","auto",NA,"02",NA,NA,NA,NA
"304","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","22140","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Francisco de Paula","HAS0022140",NA,"Bonotto, A. L.","1990","Neves, M.","1986","11",NA,"Rio Grande do Sul","-50.5835990905762","-29.4480991363525",NA,NA,"771",NA,NA,"Ao longo da estrada em campo com afloramentos rochosos. Erva com cerca de 25cm de altura, muito numerosa. Projeto Cnpq/85-Expedições Botânicas","Magnoliophyta",NA,NA,"a 29 km em direção a Bom Jesus",NA,"76715","auto",NA,"06",NA,NA,NA,NA
"305","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","44499","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Francisco de Paula","HAS0044499",NA,NA,NA,"Schmidt, R.","2005","05",NA,"Rio Grande do Sul","-50.5835990905762","-29.4480991363525",NA,NA,"1109",NA,NA,"R.Schmidt","Magnoliophyta",NA,NA,"Campos de Cima da Serra; Josafá; arredores da Estação Ecol. Est. Aratinga",NA,"76715","auto",NA,NA,NA,NA,NA,NA
"306","2020-08-26 10:50:41-03","MCN-FZBRS","HAS","96701","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Francisco de Paula","HAS0096701",NA,"Bonotto, A. L.","1990","Mattos, J.; Mattos, N.; Assis, E.; Rosa, H.","1978","12",NA,"Rio Grande do Sul","-50.5835990905762","-29.4480991363525",NA,NA,"20041",NA,NA,"Na mata","Magnoliophyta",NA,NA,"Na boca da serra, na rodovia para Porto Alegre",NA,"76715","auto",NA,"05",NA,NA,NA,NA
"307","2020-08-26 10:50:41-03","MCN-FZBRS","HAS","96702","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Francisco de Paula","HAS0096702",NA,"Bonotto, A. L.","1990","Silveira, N.; Frosi, R.","1983","01",NA,"Rio Grande do Sul","-50.5835990905762","-29.4480991363525",NA,NA,"478",NA,NA,"Frutos imaturos","Magnoliophyta",NA,NA,"no km 86 da rodovia Porto Alegre- São Francisco de Paula",NA,"76715","auto",NA,"05",NA,NA,NA,NA
"308","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","22095","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Francisco de Paula","HAS0022095",NA,"Bonotto, A. L.","1990","Neves, M.","1986","11",NA,"Rio Grande do Sul","-50.5835990905762","-29.4480991363525",NA,NA,"725",NA,NA,"em beira de estrada a esquerda entrando para o residencial Península. Erva cerca de 25 cm de altura, pouco numerosa e dispersa.","Magnoliophyta",NA,NA,"RS 235 a 16km de Canela na local. da barragem do Salto",NA,"76715","auto",NA,"06",NA,NA,NA,NA
"309","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","38624","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Francisco de Paula","HAS0038624",NA,"Caetano, V.","2000","Caetano, V,","2000","11",NA,"Rio Grande do Sul","-50.5835990905762","-29.4480991363525",NA,NA,"302",NA,NA,"Beira de capões. Erva comum também em terrenos urbanos. N,p. carrapicho-da-serra","Magnoliophyta",NA,NA,"UHE Passo do Inferno",NA,"76715","auto",NA,"11",NA,NA,NA,NA
"310","2020-08-26 10:50:41-03","MCN-FZBRS","HAS","96703","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Vacaria","HAS0096703",NA,"Bonotto, A. L.","1990","Mattos, J.","1983","11",NA,"Rio Grande do Sul","-50.9338989257812","-28.5121994018555",NA,NA,"29671",NA,NA,NA,"Magnoliophyta",NA,NA,"8km do Rio Pelotas, rodovia para Lages",NA,"63451","auto",NA,"05",NA,NA,NA,NA
"311","2020-08-26 10:50:41-03","MCN-FZBRS","HAS","96698","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Vacaria","HAS0096698",NA,"Bonotto, A. L.","1990","Mattos, J.; Mattos, N.","1977","11",NA,"Rio Grande do Sul","-50.9338989257812","-28.5121994018555",NA,NA,"17557",NA,NA,"No campo. Rasteiro. carrapicho","Magnoliophyta",NA,NA,"a 10 km de Vacaria, na rodovia Vacaria- Lages",NA,"63451","auto",NA,"05",NA,NA,NA,NA
"312","2020-08-26 10:50:41-03","MCN-FZBRS","HAS","96705","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Irani","HAS0096705",NA,"Bonotto, A. L.","1990","Mattos, J.; Silveira, N.","1984","11",NA,"Santa Catarina","-51.9016990661621","-27.0247001647949",NA,NA,"26324",NA,NA,"Infrutescência avermelhada","Magnoliophyta",NA,NA,"cerca de 3km ao norte de Irani",NA,"13629","auto",NA,"05",NA,NA,NA,NA
"313","2020-08-26 10:50:41-03","MCN-FZBRS","HAS","96694","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Joaquim","HAS0096694",NA,"Bonotto, A. L.","1990","Mattos, J.","1956","01",NA,"Santa Catarina","-49.9317016601562","-28.2938995361328",NA,NA,"2740",NA,NA,"Na mata","Magnoliophyta",NA,NA,"Varginha",NA,"48290","auto",NA,"05",NA,NA,NA,NA
"314","2021-02-25 09:38:42-03","IBt","SP","298009","S","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Bom Sucesso de Itararé",NA,NA,NA,NA,"Souza, VC","1993","10","30","São Paulo","-49.1399993896484","-24.3099994659424",NA,NA,"4565",NA,NA,NA,NA,NA,NA,NA,NA,"14955","auto",NA,NA,NA,NA,NA,NA
"315","2020-08-07 17:11:59-03","IEPA","HAMAB","017943","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Caxias do Sul",NA,NA,NA,NA,"Scur, L.","1999","12","01","Rio Grande do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"244",NA,NA,NA,NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"316","2020-08-07 17:11:59-03","IEPA","HAMAB","017962","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Caxias do Sul",NA,NA,NA,NA,"Scur, L.","2000","06","01","Rio Grande do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"716",NA,NA,NA,NA,NA,NA,"Vila Oliva",NA,"49662","auto",NA,NA,NA,NA,NA,NA
