"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","phylum","order","continentOcean","preparationType","locality","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet","relationshipType","sex"
"45","2020-02-08 10:34:32-03","NBC","NL-BOTANY","U.1228122","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy",NA,"Uribe Uribe AL","1956","04","29","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1228122","NL-U1228122",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1228122 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,"Cundinamarca Bogota quebrada de El Chico.",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"46","2020-02-08 10:34:32-03","NBC","NL-BOTANY","U.1228123","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy",NA,"Smith HH","1898","11","01","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1228123","NL-U1228123",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1228123 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,"Plants of Santa Marta, United States of Colombia.",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"47","2020-02-08 10:34:32-03","NBC","NL-BOTANY","U.1228124","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy",NA,"Fuchs HP; Torres-Romero JH; Zanella L","1967","02","22","Colombia","Chocó",NA,NA,NA,NA,NA,NA,NA,"NL-U1228124","NL-U1228124",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1228124 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,"Chocó: Rio Baudó, Pizarro",NA,NA,"Magnoliopsidae","U 0041696",NA,NA,NA,NA,NA,NA
"48","2020-02-08 10:34:32-03","NBC","NL-BOTANY","U.1228125","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy",NA,"Fuchs HP; Torres-Romero JH; Zanella L","1967","02","22","Colombia","Chocó",NA,NA,NA,NA,NA,NA,NA,"NL-U1228125","NL-U1228125",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1228125 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,"Chocó: Rio Baudó, Pizarro",NA,NA,"Magnoliopsidae","U 0041697",NA,NA,NA,NA,NA,NA
"49","2020-02-08 10:34:32-03","NBC","NL-BOTANY","U.1228126","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy",NA,"Steyermark JA","1961","01","23","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1228126","NL-U1228126",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1228126 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,"Estado Bolivar, between Hato de Nuria and camp.",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"50","2020-02-08 10:34:32-03","NBC","NL-BOTANY","U.1228322","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ooststroom SJ van","Focke HC",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1228322","NL-U1228322",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1228322 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,"Suriname, Boven Commewijne",NA,NA,"Magnoliopsidae","U 0143624",NA,NA,NA,NA,NA,NA
"51","2020-02-08 10:34:32-03","NBC","NL-BOTANY","U.1228323","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Hollowell T","Hollowell T","2000","05","15","Guyana","Barima-Waini",NA,"-59.777778","8.402778","-59.777778","8.402778",NA,NA,"NL-U1228323","NL-U1228323","2002","01","01",NA,"Near high water line. Caesalpinia bonduc / Ipomoea pes-caprae / Canavalia rosea community. On shell deposits between beach and mangrove swamp.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1228323 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,"Guyana. Barima-Waini Region. Waini Peninsula. Near lagoon mouth NW of Shell Beach Turtle monitoring camp.",NA,NA,"Magnoliopsidae","U 0184020",NA,NA,NA,NA,NA,NA
"52","2020-02-08 10:34:32-03","NBC","NL-BOTANY","U.1228325","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Hollowell T","McDowell T; Gopaul D","1990","05","19","Guyana","Cuyuni-Mazaruni",NA,"-61.05","5.8","-61.05","5.8",NA,NA,"NL-U1228325","NL-U1228325","2004","04","01",NA,"Secondary growth around village.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1228325 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,"Guyana. Cuyuni-Mazaruni Region. Paruima village, to ± 1 km S, trails to farm and to Kamarang River.",NA,NA,"Magnoliopsidae","U 0254294",NA,NA,NA,NA,NA,NA
"53","2020-02-08 10:34:32-03","NBC","NL-BOTANY","U.1228327","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ooststroom SJ van","Pulle AA","1902","11","03","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1228327","NL-U1228327",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1228327 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","U 0021722",NA,NA,NA,NA,NA,NA
"54","2020-02-08 10:34:32-03","NBC","NL-BOTANY","U.1228328","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Jonker FP","Jonker-Verhoef AME; Jonker FP","1955","11","20","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1228328","NL-U1228328",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1228328 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","U 0021723",NA,NA,NA,NA,NA,NA
"55","2020-02-08 10:34:32-03","NBC","NL-BOTANY","U.1228329","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ooststroom SJ van","Lanjouw J; Lindeman JC","1948","12","23","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1228329","NL-U1228329","1953","03","01",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1228329 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","U 0021970",NA,NA,NA,NA,NA,NA
"56","2020-02-08 10:34:32-03","NBC","NL-BOTANY","WAG.1744468","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy",NA,"Sterringa JT","1969","03","12","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"NL-WAG1744468","NL-WAG1744468",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1744468 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,"Wia-Wia res., 250 m ZO van kamp, 3 km O van Motkreek.",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"57","2020-02-08 10:34:32-03","NBC","NL-BOTANY","WAG.1744469","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy",NA,"Sterringa JT","1969","04","13","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"NL-WAG1744469","NL-WAG1744469",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1744469 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,"Wia-Wia res., c. 3½ km O. van Motkreek.",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"58","2020-02-08 10:34:32-03","NBC","NL-BOTANY","WAG.1744470","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy",NA,"Sterringa JT","1969","04","13","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"NL-WAG1744470","NL-WAG1744470",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1744470 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,"Wia-Wia res., c. 3½ km O. van Motkreek.",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"59","2020-02-08 10:34:32-03","NBC","NL-BOTANY","U.1228326","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Hollowell T","Gillespie LJ; Gopaul D","1989","04","14","Guyana","Essequibo Isl. - West Demerara",NA,"-58.45","6.833333","-58.45","6.833333",NA,NA,"NL-U1228326","NL-U1228326","2002","09","01",NA,"Disturbed forest and scrub along track by canal.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1228326 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,"Guyana. Essequibo Isl.-W.Demerara Region. Naamryck Canal; ± 3.5 km SW of Parika.",NA,NA,"Magnoliopsidae","U 0248249",NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:05:28-03","ESALQ","ESA","79743","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea",NA,"Bianchini, R.S.","Udulutsch, R.G.; Berndt, A.; Giannotti, M.; Muniz, M.R.A.; Botrel, R.T.; Vieira, S.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","2002","04","21","Brasil","São Paulo","Sete Barras","-475.939","-240.829","-475,939","-240,829",NA,NA,"ESA079743","ESA079743",NA,NA,NA,"610.0","Liana volúvel. Flores roxas.","Magnoliophyta",NA,NA,NA,"Parque Estadual de Carlos Botelho, Estrada Estadual São Miguel Arcanjo-Sete Barras (SP139, Km69). Floresta Ombrófila Densa Montana no entorno do Rio Bonito. Coleta em borda de mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:05:28-03","ESALQ","ESA","69093","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini, R.","Hoehne, W.","1964","04","04","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"ESA069093","ESA069093",NA,NA,NA,"5715.0",NA,"Magnoliophyta",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:05:28-03","ESALQ","ESA","69143","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini, R.","Gomes Jr., J.C.","1965","04","07","Brasil","São Paulo","Ilha Vitória",NA,NA,NA,NA,NA,NA,"ESA069143","ESA069143",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:05:28-03","ESALQ","ESA","16170","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini, R.","Souza, V.C. ; Sakuragui, C.M.","1990","01","01","Brasil","São Paulo","Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"ESA016170","ESA016170",NA,NA,NA,"1626.0",NA,"Magnoliophyta",NA,NA,NA,NA,"23719","auto",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:05:28-03","ESALQ","ESA","70940","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini, R.","Souza, V.C.; Souza, J.P.; Ivanauskas, N.M.; Duarte, A.R.; Eterovic, A.; Marques, O.A.V.","1996","04","11","Brasil","São Paulo","Itanhaém","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"ESA070940","ESA070940","2004","11","17","11066.0","Escandente; flores róseas. Beira de mata.","Magnoliophyta",NA,NA,NA,"Ilha da Queimada Grande","26998","auto",NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:05:28-03","ESALQ","ESA","69140","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini, R.","Simão-Bianchini, R. ; Bianchini, S.","1994","11","19","Brasil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"ESA069140","ESA069140",NA,NA,NA,"639.0",NA,"Magnoliophyta",NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:05:28-03","ESALQ","ESA","16184","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini, R.","Souza, V.C. ; Sakuragui, C.M.","1990","01","01","Brasil","São Paulo","Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"ESA016184","ESA016184",NA,NA,NA,"1630.0",NA,"Magnoliophyta",NA,NA,NA,NA,"23719","auto",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:05:28-03","ESALQ","ESA","11336","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini, R.","Souza, V.C. et al.","1989","04","01","Brasil","São Paulo","Peruíbe","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"ESA011336","ESA011336_1 ESA011336_2",NA,NA,NA,"526.0",NA,"Magnoliophyta",NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:05:28-03","ESALQ","ESA","27361","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini, R.","Leitão Filho, H.F. et al.","1996","02","02","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"ESA027361","ESA027361","2018","04","11","34394.0",NA,"Magnoliophyta",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-01-14 15:27:21-03","MN","R","118455","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","fastigiata","Ipomoea fastigiata","Hub.","Falcão, J.","Prance, G.T. ; Pena, B.S.","1967","11","10","Brasil","Roraima",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1970",NA,NA,"4264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-01-14 15:27:26-03","MN","R","12304","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini, R.","Glaziou, A.F.M","1870","02","12","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"R000012304","R000012304_001","1995","07","13","4137","Plantas do Brasil Central",NA,NA,NA,NA,"Gávea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-01-14 15:27:26-03","MN","R","200615","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini, R.","Trinta, E.F.; et al","1962","12","29","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995",NA,NA,"1297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-01-14 15:27:26-03","MN","R","200645","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini, R.","Reitz, R.; Klein, R.M.","1953","03","12","Brasil","Santa Catarina","Campo Massiambú",NA,NA,NA,NA,NA,NA,NA,NA,"1995",NA,NA,"350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-01-14 15:27:26-03","MN","R","200814","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy",NA,"Asplund, E.","1955","03","12","Equador","Prov. El Oro","Arenillas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-01-14 15:27:26-03","MN","R","40662","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Wood, J.R.I.","Freire Allemão, F.; Cysneiros, M.",NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,"R000040662","R000040662_001","2014","08","22","1088","M.N. Plantas da Comm. Scient. da Prov. do Ceará",NA,NA,NA,NA,"viagem a fabrica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-01-14 15:27:26-03","MN","R","52421","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliaceae","Ipomoea tiliaceae","(Willd.) Choisy","Falcão, J.","Rosa, M.","1947","10","30","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1964",NA,NA,"139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-01-14 15:27:26-03","MN","R","36422","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliaceae","Ipomoea tiliaceae","(Willd.) Choisy","Falcão, J.","Diógenes, O.","1937",NA,NA,"Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,NA,"1964",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-01-14 15:27:26-03","MN","R","200273","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Sampaio, R.","Mello Filho, L.E.; et al","1996","03","14","Brasil","Rio de Janeiro","Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,NA,"1997",NA,NA,"5920",NA,NA,NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA
"78","2016-02-02 14:37:57-02","BGBM","B","B -W 03691 -02 0","S","Plantae","Convolvulaceae","Convolvulus","tiliaceus","Convolvulus tiliaceus",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"BW03691020","BW03691020",NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/BW03691020 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2016-02-02 14:37:57-02","BGBM","B","B -W 03691 -01 0","S","Plantae","Convolvulaceae","Convolvulus","tiliaceus","Convolvulus tiliaceus",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"BW03691010",NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/BW03691010 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2014-09-18 20:15:51-03","UNICAP","HUCPE","1224","S","Plantae","Convolvulaceae","Ipomoea","fastigiata","Ipomoea fastigiata","(Roxb.) Sweet","Josinaldo Alves","Josinaldo Alves;; Marcondes Oliveira; et al.;; Marcondes Oliveira; et al.;","2011","09","17","Brasil","Pernambuco","Catende","-35.7","-8.6","-35.7","-8.6",NA,NA,NA,NA,"2011","10","11","587","Planta tepradeira. Flores arroxeadas.",NA,NA,NA,NA,"Sitio Manaus, Serra dos Quilombos, as margens da e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2014-09-25 12:31:13-03","FEMACT","MIRR","2536","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy",NA,"Ratter, J.A.","1987","10","27","Brasil","Roraima","Alto Alegre","-61.333333","3.366667","-61.333333","3.366667",NA,NA,NA,NA,NA,NA,NA,"5900","Rampant herbaceous climber scrambling over large areas of low vegetation and also climbing trees. Flowers pale mauve. In a low-lying area flooded during the rainy season, covered by masses of tangles herbaceous climbers.&nf;Vernacular name: Batatarana.",NA,NA,NA,NA,"Ilha de Maracá, SEMA Estação., Near Igarapé camp, Fumaça Trail.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2014-09-25 12:31:13-03","FEMACT","MIRR","1176","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy",NA,"Harley, R.M.","1987","03","08","Brasil","Roraima","Alto Alegre","-61.833333","3.583333","-61.833333","3.583333",NA,NA,NA,NA,NA,NA,NA,"24743","Twining Climber with soft leaves. Sepals very pale green. Corolla whitish pink, delicately perfumed.",NA,NA,NA,NA,"Ilha de Maracá, SEMA Estação., Between Station and Maracá, by the Rio Urariquera. Riverine vegetation.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-02-15 11:37:04-02","IPA","IPA","4686","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Wood, J.R.I.","Pickel, B.","1929","11",NA,"Brasil","Pernambuco","Garanhuns","-36.4928016662598","-8.89027976989746",NA,NA,NA,NA,"IPA0004686",NA,"2014","08","14","2180","Flores branco-lilacinas.","Plantae",NA,"Southern America",NA,"Fazenda Santa Rosa, campos incultos.","21839","auto",NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-02-15 11:37:04-02","IPA","IPA","21258","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Wood, J.R.I.","Andrade-Lima","1958","06","07","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"IPA0021258",NA,"2014","08","14","58-5968",NA,"Plantae",NA,"Southern America",NA,"Curado, invasoura de lavoura de cana.","18865","auto",NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-02-15 11:37:04-02","IPA","IPA","63215","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Wood, J.R.I.","Costa e Silva, M.B.; Cano, O.; Ferreira, C.; Albuquerque, N.A.; Cano, O.; Ferreira, C.; Albuquerque, N.A.","2003","09","18","Brasil","Pernambuco","Moreno","-35.0922012329102","-8.11861038208008",NA,NA,NA,NA,"IPA0063215",NA,"2014","08","14","REC-179",NA,"Plantae",NA,"Southern America",NA,"Reserva Ecológica de Carnijó. Depois da represa da Traíra, borda da mata.","15458","auto",NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-02-15 11:37:04-02","IPA","IPA","87106","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Wood, J.R.I.","Rodrigues, A.; et al.; et al.","2004","10","27","Brasil","Pernambuco","São Lourenço da Mata","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"IPA0087106",NA,"2014","08","14","30","Flor branca com o tubo internamente roxo.; Mata do Camocim.","Plantae",NA,"Southern America",NA,"Estação Ecológica de Tapacurá","21764","auto",NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-02-15 11:37:04-02","IPA","IPA","83286","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Wood, J.R.I.","Silva, F.","1999","06","18","Brasil","Pernambuco","Triunfo","-38.1016998291016","-7.83805990219116",NA,NA,NA,NA,"IPA0083286",NA,"2014","08","14","56","Flores rosa claro; fauce interna tubo rosa escuro; estames alvos; caule verde.; Em terraço.","Plantae",NA,"Southern America",NA,"Estrada para lagoa Nova.","14606","auto",NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-02-15 11:37:04-02","IPA","IPA","69884","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Wood, J.R.I.","Leite, M.S.; Oliveira, J.F.; Leite, M.S.; Oliveira, J.F.; Leite, M.S.","2004","10","08","Brasil","Pernambuco","Maraial","-35.833333","-8.8","-35.833333","-8.8","250","250","IPA0069884",NA,"2014","08","14","5","Erva escandente com folhas opostas cordiformes. Flores tubulosas e hermafroditas; corola lilás; estames brancos; odor suave e característico.","Plantae",NA,"Southern America",NA,"Engenho Curtume, Mesoregião da mata Pernambucana, Microregião da Mata Úmida, 170 km do centro do Recife. Coletada sobre árvore a poucos metros das margens do Rio Pirangi (Estação I).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-07-26 11:39:51-03","IPA","IPA","63242","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Wood, J.R.I.","Cano, O.; Maciel, J.R.; Eva; Ferreira, C.; Maciel, J.R.; Eva; Ferreira, C.","2003","10","23","Brasil","Pernambuco","Moreno","-35.0922012329102","-8.11861038208008",NA,NA,NA,NA,"IPA0063242",NA,"2014","08","14","REC-206","Trepadeira escandente.","Plantae",NA,"Southern America",NA,"Reserva Ecológica de Carnijó.Trilha da Mata Atlântica, no lado esquerdo da entrada da trilha.","15458","auto",NA,NA,NA,NA,NA,NA,NA,NA
