"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"45","2021-03-15 16:37:00-03","NY","NYBG","595631","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","B. G. Schubert",NA,NA,NA,"H. S. Irwin","1971","03","02","Brazil","Bahia",NA,NA,NA,NA,NA,"NY00595631","NY00595631_01","Serra da Agua de Rega. Ca. 10km W. of Barreiras","500","500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=567674' target='other'> <mi>dwc_moreinfo</mi></a>","31291","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-12-15 11:14:39-03","FUNED","FUNED-POL","3408","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor",NA,NA,NA,NA,NA,"Sandra Matoso","2002","02","27","Brasil","MG",NA,"-42.881667","-20.754167","42W 52' 54","20S 45' 15","POL003408",NA,"Mata do Paraiso-Viçosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-04-08 17:41:30-03","EAO","IAN","1624","PreservedSpecimen","Plantae","Leguminosae-Pap.","Desmodium","discolor","Desmodium discolor","Vogel",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"IAN001624","IAN001624_f",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-04-08 17:41:30-03","EAO","IAN","22754","PreservedSpecimen","Plantae","Leguminosae-Pap.","Desmodium","discolor","Desmodium discolor glaziou","Vogel",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"IAN022754","IAN022754_f",NA,NA,NA,NA,"12576","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,"glaziou",NA,NA,NA,NA,NA
"49","2021-04-08 17:41:30-03","EAO","IAN","26008","PreservedSpecimen","Plantae","Leguminosae-Pap.","Desmodium","discolor","Desmodium discolor pohlii","Vogel",NA,NA,NA,NA,"Pohl, RW",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"IAN026008","IAN026008_f",NA,NA,NA,NA,"2603","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,"pohlii",NA,NA,NA,NA,NA
"50","2021-04-08 17:41:30-03","EAO","IAN","15050","PreservedSpecimen","Plantae","Leguminosae-Pap.","Desmodium","discolor","Desmodium discolor","Vogel","Barreto, M",NA,NA,NA,"Oliveira, JE de","1938","01","12","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"IAN015050","IAN015050 IAN015050_e","Sujo, Serra do Taguaril, muito frequente.",NA,NA,"Arbusto 2m. de altura, flores violáceas","s.n.","Southern America",NA,NA,"Dicotiledônea",NA,"17082","auto",NA,NA,NA,NA,NA,NA
"51","2021-04-08 17:41:30-03","EAO","IAN","82093","PreservedSpecimen","Plantae","Leguminosae-Pap.","Desmodium","discolor","Desmodium discolor","Vogel","Malme, GOA",NA,NA,NA,"Mexia, Y","1930","02","14","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"IAN082093",NA,"Agricultural College lands, northwest of water reservoir. Open, grassy hillside.","680","680","Erect shurub, up to 3m. high with slender stem. Calix dark red; corolla purple. Common here.","4352","Southern America",NA,NA,"Dicotiledônea",NA,"13937","auto",NA,NA,NA,NA,NA,NA
"52","2021-04-08 17:41:30-03","EAO","IAN","37399","PreservedSpecimen","Plantae","Leguminosae-Pap.","Desmodium","discolor","Desmodium discolor","Vogel","Handro, O",NA,NA,NA,"Dedecca, D; Santoro, J","1947","03","13","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"IAN037399","IAN037399 IAN037399_e","Bosque dos Jequitibás.",NA,NA,NA,"8192","Southern America",NA,NA,"Dicotiledônea",NA,"23900","auto",NA,NA,NA,NA,NA,NA
"53","2021-04-08 17:41:30-03","EAO","IAN","37309","PreservedSpecimen","Plantae","Leguminosae-Pap.","Desmodium","discolor","Desmodium discolor","Vogel",NA,NA,NA,NA,"Santoro, J","1948","04","08","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"IAN037309","IAN037309 IAN037309_e","Campo Experimental Instituto.",NA,NA,"Herbáceo.","9296","Southern America",NA,NA,"Dicotiledônea",NA,"23900","auto",NA,NA,NA,NA,NA,NA
"54","2021-04-08 17:41:30-03","EAO","IAN","55396","PreservedSpecimen","Plantae","Leguminosae-Pap.","Desmodium","discolor","Desmodium discolor","Vogel","Gehrt, A","1940","04",NA,"Viégas, AP","1939","04","05","Brasil","São Paulo","Monte Mor","-47.310001373291","-22.9400005340576",NA,NA,"IAN055396",NA,"brejo.",NA,NA,"Arbusto.","3932","Southern America",NA,NA,"Dicotiledônea",NA,"12206","auto",NA,NA,NA,NA,NA,NA
"55","2020-11-16 08:18:51-03","EPAMIG","PAMG","54729","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P. Lima","2011","12",NA,"M. Brandão","2001","04","13","Brasil","Minas Gerais","Jaboticatubas","-43.746111","-19.513889","43° 44' 46W","19° 30' 50S",NA,NA,NA,"764","764","Orla de mata ciliar. Uma duplicata","29990",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-16 08:18:51-03","EPAMIG","PAMG","46333","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P. Lima","2011","12",NA,"M. Brandão","1999","02","19","Brasil","Minas Gerais","Santa Rita do Sapucaí","-45.719722","-22.25","45° 43' 11W","22° 14' 60S",NA,NA,NA,"825","825","Campo de várzea. Flores róseas. Unicata","29327",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-16 08:18:51-03","EPAMIG","PAMG","38092","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P. Lima","2011","12",NA,"M. Brandão","1994","04","16","Brasil","Minas Gerais","Capinópolis","-49.566111","-18.68","49° 33' 58W","18° 40' 48S",NA,NA,NA,"530","530","Nome popular: Carrapichinho. Orla de mata mesófila. Arbustinho de flores róseas. Unicata","23511",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-16 08:18:51-03","EPAMIG","PAMG","44357","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P. Lima","2011","12",NA,"M. Brandão","1998","04","20","Brasil","Minas Gerais","Poços de Caldas","-46.5625","-21.788333","46° 33' 45W","21° 47' 18 S",NA,NA,"UC do Rio das Antas","1210","1210","Nome popular: Carrapicho. Flore arroxeadas. Unicata","24487",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-06 15:26:57-03","EPAMIG","PAMG","7368","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P. Lima","2011","12",NA,"M. Brandão; L.H.S. Cunha, 205","1980","02","05","Brasil","Minas Gerais","Ouro Preto","-43.503611","-20.385556","43° 30' 13W","20° 23' 8S",NA,NA,"Estrada pra Lavras Novas, próximo à Ponte Real","1153","1153","Subarbusto ramoso, piloso de flores roxas. Unicata","7878",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-16 08:18:51-03","EPAMIG","PAMG","23839","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P. Lima","2011","12",NA,"G. Pabst","1962","03","06","Brasil","Minas Gerais","Barbacena","-43.774167","-21.226389","43° 46' 27W","21° 13' 35S",NA,NA,"Estrada para São João del-Rei","1173","1173","Arbusto de 1 a 1,5 m de altura de flores róseo intenso, demum azuis. Herbarium Bradeanum, Rio de Janeiro (22636). Unicata","6826",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-06 15:26:54-03","EPAMIG","PAMG","11029","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P. Lima","2011","12",NA,"M. Brandão","1985","03","26","Brasil","Minas Gerais","Uberlândia","-48.262222","-18.911389","48° 15' 44W","18° 54' 41S",NA,NA,"Estrada Uberlândia - Monte Alegre de Minas","843","843","2,2 m de altura, flores brancas. Duas duplicatas","11042",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-16 08:18:51-03","EPAMIG","PAMG","45999","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P. Lima","2011","12",NA,"M. Brandão","1999","02","14","Brasil","Minas Gerais","Careaçu","-45.691389","-22.045","45° 41' 29W","22° 2' 42S",NA,NA,"Ponto 2","828","828","Campo de várzea. Flores róseas, planta com 1,5 m de altura. Três duplicatas","29064",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-06 15:26:54-03","EPAMIG","PAMG","11932","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","M. Brandão",NA,NA,NA,"M. Brandão","1984","11","11","Brasil","Minas Gerais","Uberaba","-47.9325","-19.750278","47° 55' 57W","19° 45' 1S",NA,NA,"Uberaba - Uberlândia","752","752","Unicata","11460",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-16 08:18:51-03","EPAMIG","PAMG","50835","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P. Lima","2011","12",NA,"M. Brandão","2000","03","10","Brasil","Minas Gerais","Perdizes","-47.282778","-19.355278","47° 16' 58W","19° 21' 19S",NA,NA,NA,"992","992","Cerrado. Arbusto ereto com cerca de 1,5 m de altura, flores brancas. Unicata","29750",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-06 15:26:54-03","EPAMIG","PAMG","14119","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P. Lima","2011","12",NA,"M.L. Gavilanes","1987","02","26","Brasil","Minas Gerais","Lavras","-44.968333","-21.328889","44° 58' 6W","21° 19' 44S",NA,NA,"Bairro Nova Lavras","900","900","Arbusto de mais ou menos 2,5 m de altura, flores arroxeadas. Em terrenos baldios. Unicata","2761",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-16 08:18:51-03","EPAMIG","PAMG","44584","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P. Lima","2011","12",NA,"G. Hatschbach; J. Saldanha Muniz; J.M. Silva","1996","02","23","Brasil","Paraná","Candói","-52.122778","-25.641111","52° 7' 22W","25° 38' 28S",NA,NA,"Fazenda Coqueiro, estrada para o Rio Jordão","768","768","Capoeira, nas margens de campo limpo degradado. Planta ereta, de 1,5 m de altura, flor lilás. Doação do Museu Botânico Municipal da Prefeitura Municipal de Curitiba. Unicata","64468",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-06 15:26:54-03","EPAMIG","PAMG","13805","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,NA,NA,NA,"M.L. Gavilanes","1987","02","21","Brasil","Minas Gerais","Nepomuceno","-45.229444","-21.211111","45° 13' 46W","21° 12' 40S",NA,NA,NA,"864","864","Erva de mais ou menos 1,2 m de altura, flor lilás-clara. Em terreno com cultura de milho. Unicata","2723",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-16 08:18:51-03","EPAMIG","PAMG","35686","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P. Lima","2011","12",NA,"M. Brandão","1993","03","20","Brasil","Minas Gerais","São Tomé das Letras","-44.981389","-21.723611","44° 58' 53W","21°43' 25S",NA,NA,NA,"1318","1318","Nome popular: Carrapicho. Campo limpo. Flores rosadas. Uma duplicata","22014",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-16 08:18:51-03","EPAMIG","PAMG","42454","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P. Lima","2011","12",NA,"J.F. Macedo","1997","02","18","Brasil","Minas Gerais","Três Pontas","-45.511667","-21.371111","45° 30' 42W","21° 22' 16S",NA,NA,"Fazenda da EPAMIG","914","914","Mata do Charneca. Unicata","2434",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-16 08:18:51-03","EPAMIG","PAMG","36307","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P. Lima","2011","12",NA,"M. Brandão","1993","04","02","Brasil","Minas Gerais","Gurinhatã","-49.782778","-19.213611","49° 46' 58W","19° 12' 49 S",NA,NA,"Ponto 9","534","534","Unicata","22407",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-16 08:18:51-03","EPAMIG","PAMG","51747","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","A.F. Silva","2020","11","12","J.P. Laca-Buendia","1993","10","04","Brasil","Minas Gerais","Uberaba","-47.9325","-19.750278","47° 55' 57W","19° 45' 1S",NA,NA,NA,"752","752","Unicata",NA,NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-16 08:18:51-03","EPAMIG","PAMG","33349","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,NA,NA,NA,"M. Brandão","1994","08","06","Brasil","Minas Gerais","Uberaba","-47.9325","-19.750278","47° 55' 57W","19° 45' 1S",NA,NA,"Nas proximidades da cidade","752","752","Margem da estrada. Unicata","24407",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-16 08:18:51-03","EPAMIG","PAMG","23838","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","R.S. Cowan","1961",NA,NA,"G. Hatschbach","1961","01","26","Brasil","Paraná","Rio Branco do Sul","-49.313889","-25.195278","49° 18' 50W","25° 11' 43S",NA,NA,"Itapiruçu","885","885","Campo sujo. Flor purpúrea. Doação do Herbário Hatschbach (7668). Unicata",NA,NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-16 08:18:51-03","EPAMIG","PAMG","38349","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P. Lima","2011","12",NA,"FEEP","1992","04","10","Brasil","Minas Gerais","Uberlândia","-48.262222","-18.911389","48° 15' 44W","18° 54' 41S",NA,NA,"Estação Ecológica do Panga","843","843","Mata mesofítica. Arbustivo com cerca de 2,5 m de altura, flores róseas. Permuta com o Herbarium Uberlandensis (HUFU 3018). Unicata","41",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-16 08:18:51-03","EPAMIG","PAMG","34837","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P. Lima","2011","12",NA,"M. Brandão","1992","05","05","Brasil","Minas Gerais","Itapecerica","-45.126667","-20.473333","45° 7' 36W","20° 28' 24 S",NA,NA,NA,"841","841","Nome popular: Carrapichinho. Subarbusto de flores rosadas e frutos articulados. Unicata","20815",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-16 08:18:51-03","EPAMIG","PAMG","23835","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","E. Pereira","1961",NA,NA,"G. Pabst","1957","05","15","Brasil","Rio de Janeiro",NA,NA,NA,"W","S",NA,NA,"Estrada Rio de Janeiro, Km 75 da Rodovia BR-2, entre monumento rodoviário e Rezende",NA,NA,"Arbusto de flores magenta, ao fenecer ficam azuis. Doação Herbário Pabst, Rio de Janeiro (4051). Unicata","4168",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-16 08:18:51-03","EPAMIG","PAMG","46293","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P. Lima","2011","12",NA,"M. Brandão","1999","07","19","Brasil","Minas Gerais","Conceição dos Ouros","-45.79","-22.411667","45° 47' 24W","22° 24' 42S",NA,NA,NA,"830","830","Área de várzea. Arbustinho de flores róseas. Três duplicatas","29297",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-16 08:18:51-03","EPAMIG","PAMG","38967","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P. Lima","2011","12",NA,"M. Brandão","1994","08","12","Brasil","Minas Gerais","Santa Rita do Sapucaí","-45.719722","-22.25","45° 43' 11W","22° 14' 60S",NA,NA,"Reserva da Serra de Santa Rita","825","825","Unicata","24222",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-16 08:18:51-03","EPAMIG","PAMG","27440","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P. Lima","2011","12",NA,"Pio Veríssimo","1991","04","25","Brasil","Minas Gerais","Belo Horizonte","-43.954167","-19.815833","43° 57' 15W","19° 48' 57S",NA,NA,"Serra do Curral","767","767","Unicata","174",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-16 08:18:51-03","EPAMIG","PAMG","23840","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P. Lima","2011","12",NA,"Z.A. Trinta; E. Fromm, 1546","1964","03","15","Brasil","Rio de Janeiro",NA,NA,NA,"W","S",NA,NA,"Alto da Boa Vista, Estrada das Canoas",NA,NA,"Flor lilás-sulferino. Doação do Herbarium Bradeanum, Rio de Janeiro (29489). Unicata","470",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-06 15:26:54-03","EPAMIG","PAMG","23743","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P. Lima","2011","12",NA,"G. Hatschbach","1954","01","15","Brasil","Paraná","Tibagi","-50.441667","-24.501667","50° 26' 30W","24° 30' 6S",NA,NA,"Fazenda Monte Alegre","793","793","Erva de 1,5 m de altura em região de araucárias. Doação do Herbário Hatschbach (3495). Unicata",NA,NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-06 15:26:54-03","EPAMIG","PAMG","12758","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P. Lima","2011","12",NA,"M.L. Gavilanes","1980","03","20","Brasil","Minas Gerais","Lavras","-44.968333","-21.328889","44° 58' 6W","21° 19' 44S",NA,NA,NA,"900","900","Unicata","1223",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-06 15:26:54-03","EPAMIG","PAMG","5799","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P. Lima","2011","12",NA,"V. Patiño","1975","09",NA,"Brasil","Acre","Rio Branco","-67.8075","-9.973889","67° 48' 27W","9° 58' 26S",NA,NA,NA,"143","143","Cultivado em campo experimental do CPAC da EMBRAPA. CIL 116. Doação Embrapa Cenargen. Unicata","82",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-11-16 08:18:51-03","EPAMIG","PAMG","35685","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","A.F. Silva","2020","11","09","M. Brandão","1993","03","20","Brasil","Minas Gerais","Luminárias","-44.881389","-21.526111","44° 52' 53W","21° 31' 34S",NA,NA,NA,"1141","1141","Nome popular: Carrapicho. Campo limpo. Flores rosadas em panículas. Unicata","22004",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-11-16 08:18:51-03","EPAMIG","PAMG","23811","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P. Lima","2011","12",NA,"G. Hatschbach","1961","02","26","Brasil","Paraná","Arapoti","-49.818889","-24.145278","49° 49' 8W","24° 8' 43S",NA,NA,"Rio das Cinzas, Barra de Perdizes","841","841","Cerrado. Erva de 1,5 m de altura, flor violácea. Doação do Herbário Hatschbach (7758). Unicata",NA,NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-11-16 08:18:51-03","EPAMIG","PAMG","23837","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","G.M. Barroso",NA,NA,NA,"G. Pabst","1958","09","21","Brasil","Rio de Janeiro",NA,NA,NA,"W","S",NA,NA,"Estrada Rio de Janeiro para Itaguaí",NA,NA,"Doação Herbarium Bradeanum, Rio de Janeiro (10512). Unicata","4559",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-11-16 08:18:51-03","EPAMIG","PAMG","34834","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P. Lima","2011","12",NA,"M. Brandão","1990",NA,NA,"Brasil","Minas Gerais","Paraopeba","-44.408889","-19.281667","44° 24' 32W","19° 16' 54S",NA,NA,NA,"761","761","Nome popular: Carrapicho. Subarbusto com cerca de 1 m de altura, flores rosadas. Uma duplicata","17647",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-11-16 08:18:51-03","EPAMIG","PAMG","33347","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,NA,NA,NA,"J.P. Laca-Buendia","1994","08","06","Brasil","Minas Gerais","Uberlândia","-48.262222","-18.911389","48° 15' 44W","18° 54' 41S",NA,NA,"Km 10 após a cidade em direção à Uberaba","843","843","Uma duplicata","1439",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-11-16 08:18:51-03","EPAMIG","PAMG","31731","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,NA,NA,NA,"M. Brandão","1992","03","20","Brasil","Minas Gerais","Barão de Cocais","-43.472222","-19.936944","43° 28' 20W","19° 56' 13S",NA,NA,"Serra da Cambota","791","791","Erva com cerca de 1,2 m de altura com flores róseas em panículas. Unicata","20510",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-11-06 15:26:57-03","EPAMIG","PAMG","9773","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P. Lima","2011","12",NA,"M. Brandão","1976","03","27","Brasil","Minas Gerais","Prudente de Morais","-44.154167","-19.438889","44° 09' 15W","19° 26' 20S",NA,NA,"Fazenda Santa Rita","699","699","Cerrado. Unicata","6969",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA
