"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relationshipType","relatedCatalogItem","fieldNumber","individualCount","sex"
"48","2020-11-04 11:12:03-03","ESALQ","ESA","27994","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Baitello, J.B.",NA,NA,NA,"Robim, M.J. ; Carvalho, J.P.M.",NA,"1984","10","16","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"ESA027994",NA,"Magnoliophyta",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
"49","2020-11-04 11:12:03-03","ESALQ","ESA","92727","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Baitello, J.B.",NA,NA,NA,"Ivanauskas, N.M. et al.","5080.0","2004","01","29","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"ESA092727","ESA092727","Magnoliophyta",NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 10:56:01-03","ESALQ","ESA","136425","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2017","02","02","V. Demuner","2741.0","2006","08","23","Brasil","Espírito Santo","Governador Lindemberg",NA,NA,NA,NA,NA,NA,NA,NA,"ESA136425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-04 11:12:03-03","ESALQ","ESA","14809","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Baitello, J.B.","2003","01","01","Moraes, P.L.R. et al.","962.0","1994","04","24","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA014809",NA,"Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:12:03-03","ESALQ","ESA","104279","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,"Baitello, J.B.","2002","03","19","Aguiar, O.T.","1070.0","2002","03","13","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA104279","ESA104279","Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:12:03-03","ESALQ","ESA","7839","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Baitello, J.B.",NA,NA,NA,"Moraes, P.L.R.","754.0","1992","11","17","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA007839",NA,"Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:12:03-03","ESALQ","ESA","9115","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Baitello, J.B.",NA,NA,NA,"Moraes, P.L.R.","709.0","1992","09","09","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA009115",NA,"Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:12:03-03","ESALQ","ESA","65413","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Barbosa, T.D.M.","2008","10","23","Kollmann, L. et al.","2461.0","1999","04","13","Brasil","Espírito Santo","Santa Maria de Jetibá",NA,"-40.7461013793945","-20.040599822998",NA,NA,NA,NA,NA,"ESA065413",NA,"Magnoliophyta",NA,NA,NA,"31867","auto",NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 10:56:01-03","ESALQ","ESA","136324","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","V.S. Moreno","2014",NA,NA,"V.S. Moreno",NA,"2013","11","20","Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,"ESA136324",NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-31 13:40:24-03","MN","R","61254","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Vattimo de, I.","1977","03","16","Glaziou, A.F.M.; Galvão, F.R.",NA,"1881","03","14","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Herb. J. de Saldanha; Gabinete de Botânica da Escola Polytechinca,5573","R000061254","R000061254_001 R000061254_002",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"58","2015-07-02 14:02:31-03","JBP","HPL","12056","S","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","J.B. Baitello","2006","10","10","N.M. Ivanauskas; M.T.Z. Toniato; R.T. Polisel etal","6168","2006","08","30","Brasil","SP","São Miguel Arcanjo","Coletado no Parque Estadual Carlos Botelho, Trilha da Varginha 0 (SAD69, Zona 23J, 800585S, 7331722W, 846 mm).","-47.99","-23.87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"59","2016-02-02 14:38:23-02","BGBM","B","B 10 0000011","S","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,"A. F. M. Glaziou","12126",NA,NA,NA,"Brazil",NA,NA,"Rio de Janeiro.",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100000011 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100000011","B100000011 B100000011_1",NA,NA,"Middle and South America",NA,NA,NA,NA,"syntype",NA,NA,NA,NA,NA
"60","2016-02-02 14:38:23-02","BGBM","B","B 10 0000012","S","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,"A. F. M. Glaziou","12134",NA,NA,NA,"Brazil",NA,NA,"Rio de Janeiro.",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100000012 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100000012","B100000012 B100000012_1",NA,NA,"Middle and South America",NA,NA,NA,NA,"syntype",NA,NA,NA,NA,NA
"61","2016-02-02 14:38:23-02","BGBM","B","B 10 0000013","S","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,"A. F. M. Glaziou","13152",NA,NA,NA,"Brazil",NA,NA,"Rio de Janeiro.",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100000013 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100000013","B100000013 B100000013_1",NA,NA,"Middle and South America",NA,NA,NA,NA,"syntype",NA,NA,NA,NA,NA
"62","2016-02-02 14:38:23-02","BGBM","B","B 10 0000010","S","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,"A. F. M. Glaziou","9571",NA,NA,NA,"Brazil",NA,NA,"Rio de Janeiro.",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100000010 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100000010","B100000010 B100000010_1",NA,NA,"Middle and South America",NA,NA,NA,NA,"syntype",NA,NA,NA,NA,NA
"63","2016-02-02 14:38:23-02","BGBM","B","B 10 0000014","S","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,"R. J.","n-17736",NA,NA,NA,"Brazil",NA,NA,"Brésil.",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100000014 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100000014","B100000014",NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-12-19 08:15:20-03","FPS","FPS","1263","MachineObservation","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2014","08","20","Schwirkowski, P. & Bianconcini, J.","69A","2014","05","04","Brasil","Santa Catarina","São Bento do Sul","Estrada Rio Vermelho - Campo Alegre","-49.306574","-26.260239","-49.306574","-26.260239",NA,NA,"<ll>dwc_commonname:</ll> Canela-amarela, canela-branca, canela","FPS01263,MBM391878,FURB27311","FPS01263_v01 FPS01263_v02 FPS01263_v03 FPS01263_v04 FURB27311 MBM391878",NA,NA,NA,NA,NA,NA,NA,NA,"voucher","MBM 391878, FURB 46877",NA,NA,NA
"65","2019-02-15 11:40:53-02","IPA","IPA","39280","S","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,"Glaziou","12126",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IPA0039280",NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-02-15 11:40:53-02","IPA","IPA","9329","S","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Moraes, P.L.R.","2014","02","10","Koscinski, M.","s.n.","1930","07",NA,"Brasil","São Paulo",NA,"Serra da Cantareira",NA,NA,NA,NA,NA,NA,NA,"IPA0009329",NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-08-27 13:30:39-03","IAP","PACA-AGP","113772","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovi","Ocotea glaziovi","Mez","m.verdi","2010","04","26","M. Verdi","4442","2010","04","14","Brasil","SC","Gão Pará","Barra do Rio do Meio","-49.322222","-28.17","49°19'20,00W","28°10'12,00S","332","332","FURB 23641 Ecossistema: floresta ombrófila densa","PACA113772",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"68","2019-08-27 13:30:39-03","IAP","PACA-AGP","113769","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovi","Ocotea glaziovi","Mez","A. Quinet","2011","02",NA,"A. Stival-Santos","3042","2010","06","19","Brasil","SC","Palhoça","Maciambú","-48.69","-27.81","48°41'24,00W","27°48'36,00S","220","220","FURB 27515 Habitat: Entorno do fragmento Ecossistema: floresta ombrófila densa","PACA113769",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"69","2019-08-27 13:30:39-03","IAP","PACA-AGP","113770","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovi","Ocotea glaziovi","Mez","A. Quinet","2010","09","15","M. Verdi","5109","2010","06","30","Brasil","SC","São Bonifácio","Santa Maria","-48.96","-27.993889","48°57'36,00W","27°59'38,00S","339","339","FURB 27304 Habitat: Interior do fragmento Ecossistema: floresta ombrófila densa","PACA113770",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"70","2019-08-27 13:30:39-03","IAP","PACA-AGP","113771","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovi","Ocotea glaziovi","Mez","A.A. de Oliveira","2010","09","22","M. Verdi","5042","2010","06","15","Brasil","SC","São Martinho","Parque Estadual da Serra do Tabuleiro","-48.87","-28.08","48°52'12,00W","28°04'48,00S","517","517","FURB 27451 Habitat: Interior do fragmento Ecossistema: floresta ombrófila densa","PACA113771",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"71","2020-12-20 21:18:04-03","UFV","VIC","17972","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,"Ana Luiza","s.n.","1995","08","09","Brasil","Bahia",NA,"FLONA Rio Preto",NA,NA,NA,NA,NA,NA,NA,"VIC017972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-20 21:18:04-03","UFV","VIC","18130","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,"Ana Luiza","s.n.","1995","09","11","Brasil","Bahia",NA,"FLONA Rio Preto",NA,NA,NA,NA,NA,NA,NA,"VIC018130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-20 21:18:04-03","UFV","VIC","11492","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,"Tamashiro, J.; et al.","s.n.","1979","10","16","Brasil","São Paulo","Ubatuba","Estação Experimental","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"VIC011492",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-24 17:09:16-03","UFES","SAMES","2874","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Giaretta,A.","2009","09","26","Giaretta,A.O.; Monteiro,M.M.;Ribeiro,M.","621","2009","09","26","Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Mata seca de restinga sobre cordão arenoso próximo de uma área entre cordões dominado por Montrichardia. Área atrás da Fazenda Jequitaia.","-39.7322006225586","-18.5932998657227","-397191667.0","-184205556.0",NA,NA,"Árvore de 13m, com frutos vinosos e verdes.","SAMES02874",NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-24 17:09:16-03","UFES","SAMES","2875","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Giaretta,A.","2011","01","17","Lopes,L.C.M.; Lobão,A.Q.","46","2009","10","03","Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Parque Estadual de Itaúnas. Mata de restinga sobre feixe de cordão arenoso. Atrás da fazenda Jequitaia.","-39.7322006225586","-18.5932998657227","-397191667.0","-184205556.0",NA,NA,"Árvore de 8m. Cheiro forte. Frutos jovens verdes e Frutos maduros verde escuro.","SAMES02875",NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-24 17:09:16-03","UFES","SAMES","2834","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Siqueira,G.S.","2018","08","18","Ribeiro,M.; Broggio,I.S.;Rocha,T.L.","382","2010","12","18","Brasil","Espírito Santo","Pinheiros","Reserva Biológica Córrego do Veado. Floresta de Tabuleiro, estrada que vai em direção à Mata da Água Limpa.","-40.2132987976074","-18.3703002929688",NA,NA,NA,NA,"Árvore de 6 metros com inflorescência de flores amarelas bem claro.","SAMES02834",NA,NA,NA,NA,NA,"28525","auto",NA,NA,NA,NA,NA,NA,NA
"77","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0066810","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","M. L. Brotto",NA,NA,NA,"O. S. Ribas; J. M. Silva","7095","2005","10","27","Brazil","Parana",NA,"Fazenda Mato Limpo, Berneck (Mun. Adrianópolis).","-48.990609","-24.661661",NA,NA,NA,NA,"Árvore, 15 m, cálice avermelhado, fruto imaturo verde brilhante com máculas punciformes.",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-11-21 14:38:10-03","UFJF","CESJ","50895","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","M. Reginato","2006",NA,NA,"M. Reginato","695","2006","04","01","Brasil","Paraná","Piraquara","Mananciais da Serra, Represa do Carvalinho, FOM/FODM","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Arbórea, 15m, com flores verdes. Alt.: 1100m.","CESJ050895",NA,"Angiosperma",NA,"América do Sul",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"79","2019-11-21 14:38:10-03","UFJF","CESJ","55086","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","M.L.Brotto","2008",NA,NA,"O.S. Ribas; J.M. Silva","7095","2005","10","27","Brasil","Paraná","Adrianópolis","Fazenda Mato Limpo, Bernck","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"Árvore, 15m, cálice avermelhado, fruto imaturo verde brilhante com máculas punctiformes alvas. Floresta ombrófila densa.","CESJ055086",NA,"Angiosperma",NA,"América do Sul",NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-01 16:32:40-03","UNICAMP","UEC","115063","S","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Moraes, PLR","2004",NA,NA,"Cardoso-Leite, E","798","1998","07","14","Brazil","São Paulo","Jundiaí","Reserva Biológica Municipal da Serra do Japi.","-46.25","-23.25","-46.25","-23.25",NA,NA,"5,5m.","UEC045353","UEC045353","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-11-14 11:29:51-03","UNICAMP","UEC","070155","S","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Moraes, PLR","2004","09","06","Leitão Filho, HF","1159","1981","09","22","Brazil","Minas Gerais","Poços de Caldas","Morro do Ferro","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"flor, Árvore até 15m, flores esverdeadas. Em mata.","UEC045354","UEC045354","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-01 16:32:40-03","UNICAMP","UEC","11729","S","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Baitello, JB","2006","04","07","Martins, FR","2117","1983","11","30","Brazil","Minas Gerais","Poços de Caldas","Mata da Colina.","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"Árvore 8 m, botões florais verde-amarelados.","UEC003847","UEC003847","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-08-20 10:16:37-03","UNICAMP","UEC","147711","S","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Barbosa, TDM","2007","09",NA,"Campos, MCR; Assis, MA; Guilherme, FAG; Mania, L; Grejanin, M","122","2006","03","28","Brazil","São Paulo","Picinguaba","Parque Estadual da Serra do Mar, Parcela E na Trilha do Corisco (Projeto Temático Biota Gradiente Funcional)",NA,NA,NA,NA,NA,NA,"indivíduo E0162, altura 10m","UEC003849","UEC003849","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-01 16:32:40-03","UNICAMP","UEC","200216","S","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,"Padgurschi, MCG; Belinello, R","M636","2009","03","27","Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4","-45.183333","-23.4","990","1045","Parcela M - Projeto Biota-FAPESP. Árvore com 9 metros de altura. Frequência da espécie na parcela: n=5","UEC177721",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-01 16:32:40-03","UNICAMP","UEC","200677","S","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Baitello, JB; Moraes, PLR; Mouzinho, TDB","2010",NA,NA,"Pereira, LS; Belinello, R; Gomes, JAMA","N699","2007","12",NA,"Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4","-45.183333","-23.4","990","1045","Parcela N - Projeto Biota-FAPESP. Árvore com 12 metros de altura. Frequência da espécie na parcela: n=3; Mata Atlântica","UEC158065","UEC158065","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-01 16:32:40-03","UNICAMP","UEC","160329","S","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Marchiori, NM","2011","05",NA,"Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","159","2011","01","25","Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual.","-45.945278","-23.330333","-45.945278","-23.330333","999","999","Material vegetativo. Cerca de 6,5 m de altura e 3 individuos distribuídos em ilha.; Floresta Ombrófila Densa Montana.","UEC039530","UEC039530","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-01 16:32:40-03","UNICAMP","UEC","160949","S","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Cavalin, PO","2010","06",NA,"Cavalin, PO","61","2009","03","15","Brazil","São Paulo","Ubatuba","Sertão da Fazenda","-44.8325","-23.365556","-44.8325","-23.365556","64","89","Indivíduo juvenil, 1-2 m de altura.; Sub-bosque Floresta Ombrófila Densa.","UEC039331","UEC039331","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-01 16:32:40-03","UNICAMP","UEC","167013","S","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Barbosa, TDM",NA,NA,NA,"Stefani, EJF; Belinello, R; Galvão, JC","254","2011","06","30","Brazil","São Paulo","Paraibuna","Parque Estadual da Serra do Mar.","-45.540278","-23.6075","-45.540278","-23.6075","800","900","Árvore com 14 m.; Mata atlântica.","UEC003851","UEC003851","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-03-01 16:32:40-03","UNICAMP","UEC","186023","S","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, ML","2018","09",NA,"Padgurschi, MCG; Tamashiro, JY; Belinello, R","1079","2008",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","PESM - Núcleo Santa Virgínia - Parcela K","-45.068056","-23.325556","-45.068056","-23.325556","1049","1093","Árvore, ca. 6m, material vegetativo. Projeto Biota Gradiente Funcional: Parcela K, indivíduo K1188; Floresta Ombrófila Densa Montana","UEC109370","UEC109370","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-03-01 16:32:40-03","UNICAMP","UEC","60294","S","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Baitello, JB","1989",NA,NA,"Aguiar, OT","254","1988","04","04","Brazil","São Paulo",NA,"Serra da Cantareira.",NA,NA,NA,NA,NA,NA,"Árvore ca. 12 m altura, flores e botões.","UEC003871","UEC003871","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-03-01 16:32:40-03","UNICAMP","UEC","6091","S","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Baitello, JB","1987","06","16","Stella, M; Silvestre, F","s.n.","1977","05","20","Brazil","São Paulo",NA,"30 km do Sul de Sorocaba, estrada SP 250.",NA,NA,NA,NA,NA,NA,"Árvore com ca. de 0,80m de altura, inflorescências creme.","UEC138571","UEC138571","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-03-01 16:32:40-03","UNICAMP","UEC","28380","S","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Baitello, JB","2002","06","16","Folli, DA","317","1981","05","27","Brazil","Espírito Santo","Linhares","Reserva florestal da CVRD. Est. Gávea, ant. X-2, km 13,302, lado esquerdo.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Árvore em floresta alta, mais ou menos 14m de altura e fuste de mais ou menos 8m, DAP 14cm, diâmetro da copa mais ou menos 4m. Com flor amarelo-claro e botão branco. Fuste cilíndrico e casca áspera.","UEC138403","UEC138403","Magnoliopsida",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA
"93","2021-03-01 16:32:40-03","UNICAMP","UEC","133160","S","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Barbosa, TDM","2008","10","23","Kollmann, L; Berger, MVS","6219","2003","06","17","Brazil","Espírito Santo","Santa Maria De Jetibá","Belém, terreno de Paulo Seik.","-40.7461013793945","-20.040599822998",NA,NA,"700","700","Árvore 7 m. Dap 14 cm. Fuste 4 m. Botões brancos.","UEC003896","UEC003896","Magnoliopsida",NA,NA,NA,"31867","auto",NA,NA,NA,NA,NA,NA,NA
