"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","typeStatus","recordNumber","locality","imagecode","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"43","2021-03-15 16:37:00-03","NY","NYBG","1031016","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","J. N. Nakajima","1995","09","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1137890' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031016","Magnoliophyta","Sapindales",NA,"1448","Trilha da parte de baixo da Cachoeira da Casca D'Anta, São Roque de Minas.","NY01031016_01","(Benth.) J.D.Mitch.","J. D. Mitchell","Minas Gerais",NA,"-46.525806","-20.307365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","02431786","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","L. Riedel","1824","10",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2976795' target='other'> <mi>dwc_moreinfo</mi></a>","NY02431786","Magnoliophyta","Sapindales",NA,"s.n.","pr. Sabará","NY02431786_01","(Benth.) J.D.Mitch.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01354209","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","C. A. Cid Ferreira","1986","10","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1598420' target='other'> <mi>dwc_moreinfo</mi></a>","NY01354209","Magnoliophyta","Sapindales",NA,"8285","Rio Solimões, margem direita, localidade Natal a 15 min. abaixo da cidade de Jutaí a ± 6 km da margem do rio.","NY01354209_01","(Benth.) J.D.Mitch.","J. D. Mitchell","Amazonas","Jutaí","-66.75","-2.72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1031012","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","G. Amorim","1988","10","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1137855' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031012","Magnoliophyta","Sapindales",NA,"s.n.","Serra de Ouro Branco - Ouro Branco","NY01031012_01","(Benth.) J.D.Mitch.","J. D. Mitchell","Minas Gerais",NA,NA,NA,"1050","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1031015","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","A. Salino","2000","01","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1137887' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031015","Magnoliophyta","Sapindales",NA,"5081","Igarapé, Nossa Senhora da Paz, próximo a Estação Ferroviária Fecho do Funil.","NY01031015_01","(Benth.) J.D.Mitch.","J. D. Mitchell","Minas Gerais","Igarapé","-44.3017","-20.0706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","189593","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","S. A. Mori","1997","11","15","South America","French Guiana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=135508' target='other'> <mi>dwc_moreinfo</mi></a>","NY00189593","Magnoliophyta","Sapindales",NA,"24744","Saül and vicinity. Route de Bélizon, just S of entrance to Layon Biche.",NA,"(Benth.) J.D.Mitch.","J. D. Mitchell",NA,NA,"-53.2","3.62","250","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","867402","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","C. A. Sothers","1991","10","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=135512' target='other'> <mi>dwc_moreinfo</mi></a>","NY00867402","Magnoliophyta","Sapindales",NA,"50","RBO-AC, Floresta Estadual de Antimari, Colocaçao Extrema I, Tipologia A","NY00867402_01 NY00867402_02","(Benth.) J.D.Mitch.","J. D. Mitchell","Acre","Bujari","-67.9519","-9.8308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","447644","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","R. M. Harley","1988","12","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=135528' target='other'> <mi>dwc_moreinfo</mi></a>","NY00447644","Magnoliophyta","Sapindales",NA,"27122","4 km ao N da cidade na estrada para o Pico das Almas e o povoado de Mato Grosso.","NY00447644_01","(Benth.) J.D.Mitch.","J. D. Mitchell","Bahia","Rio de Contas","-41.83","-13.53","1050","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1031019","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","R. Romero","1995","11","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1137899' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031019","Magnoliophyta","Sapindales",NA,"3230","Trilha da cachoeira da Casca D'Anta, Guarita 3, São Roque de Minas.","NY01031019_01","(Benth.) J.D.Mitch.","J. D. Mitchell","Minas Gerais",NA,"-46.525806","-20.307365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","448775","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","C. A. Cid Ferreira","1991","11","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=135510' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448775","Magnoliophyta","Sapindales",NA,"10677","BR-307, road to ranch of Sr. Ildefonso, 60 km from the city","NY00448775_01","(Benth.) J.D.Mitch.","J. D. Mitchell","Acre","Mâncio Lima","-72.75","-7.88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01354203","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","F. E. L. de Miranda","1983","09","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1598412' target='other'> <mi>dwc_moreinfo</mi></a>","NY01354203","Magnoliophyta","Sapindales",NA,"374","Área de desmatamento, margem direita.","NY01354203_01","(Benth.) J.D.Mitch.","J. D. Mitchell","Pará","Tucuruí","-49.802752","-3.856206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1031002","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","J. R. Stehmann","1997","08","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1137827' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031002","Magnoliophyta","Sapindales",NA,"2278","Santa Bárbara, Serra do Caraça.","NY01031002_01","(Benth.) J.D.Mitch.","J. D. Mitchell","Minas Gerais",NA,"-43.4792","-20.0961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","447647","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","F. C. Hoehne","1931","10","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=135531' target='other'> <mi>dwc_moreinfo</mi></a>","NY00447647","Magnoliophyta","Sapindales",NA,"28352","Jardim Botânico.","NY00447647_01","(Benth.) J.D.Mitch.","J. D. Mitchell","São Paulo","Sao Paulo","-46.618358","-23.646109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1031022","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","W. R. Anderson","1972","02","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1137916' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031022","Magnoliophyta","Sapindales",NA,"35685","Serra do Espinhaço, South-eastern drainage of Pico do Itambé, about 5 km directly west and north of Santo Antonio do Itambé","NY01031022_01","(Benth.) J.D.Mitch.","J. D. Mitchell","Minas Gerais",NA,"-43.351","-18.4489","950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1920836","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","M. R. Schomburgk","1842",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2164200' target='other'> <mi>dwc_moreinfo</mi></a>","NY01920836","Magnoliophyta","Sapindales",NA,"292",NA,"NY01920836_01","(Benth.) J.D.Mitch.","J. D. Mitchell; S. K. Pell","Roraima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01354207","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","J. R. Nascimento","1994","09","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1598417' target='other'> <mi>dwc_moreinfo</mi></a>","NY01354207","Magnoliophyta","Sapindales",NA,"601","Guarita.","NY01354207_01","(Benth.) J.D.Mitch.","J. D. Mitchell","Amazonas",NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","1031008","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","E. T. Neto","1990","09","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1137846' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031008","Magnoliophyta","Sapindales",NA,"174","Est. Ecol. UFMG, Belo Horizonte","NY01031008_01","(Benth.) J.D.Mitch.","J. D. Mitchell","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","447648","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","S. A. Mori","1979","11","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=135520' target='other'> <mi>dwc_moreinfo</mi></a>","NY00447648","Magnoliophyta","Sapindales",NA,"12959","BR 242, entre km 224 and 228, a cerca 20 km ao NW de Lençois.","NY00447648_01","(Benth.) J.D.Mitch.","J. D. Mitchell","Bahia","Lençóis","-41.3897","-12.5633","900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01354220","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","G. T. Prance","1965","10","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1598587' target='other'> <mi>dwc_moreinfo</mi></a>","NY01354220","Magnoliophyta","Sapindales",NA,"1623","Rios Pacaja and Muirapiranga. West bank of Rio Pacaja opposite Ilha do Breu.","NY01354220_01","(Benth.) J.D.Mitch.","J. D. Mitchell","Pará",NA,"-50.733","-2.763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","50471","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","S. A. Mori","1995","09","21","South America","French Guiana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=135515' target='other'> <mi>dwc_moreinfo</mi></a>","NY00050471","Magnoliophyta","Sapindales",NA,"24156","Saül and vicinity. At Eaux Claires.",NA,"(Benth.) J.D.Mitch.","F. Crozier","Saint-Laurent-du-Maroni",NA,"-53.2","3.62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","867445","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","G. T. Prance","1968","10","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=135529' target='other'> <mi>dwc_moreinfo</mi></a>","NY00867445","Magnoliophyta","Sapindales",NA,"7788","5 km east of Sena Madureira","NY00867445_01","(Benth.) J.D.Mitch.","J. D. Mitchell","Acre","Sena Madureira","-68.6125658","-9.0688679",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","01354212","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","D. C. Daly","1986","11","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1598428' target='other'> <mi>dwc_moreinfo</mi></a>","NY01354212","Magnoliophyta","Sapindales",NA,"4221","Paraná Mimeruá (tributary of Rio Juruá), Paraná Mamupina, right bank, near mouth of paraná.","NY01354212_01","(Benth.) J.D.Mitch.","J. D. Mitchell","Amazonas","Fonte Boa","-65.983333","-2.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","01081373","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","A. S. Conceição","2002","09","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1225688' target='other'> <mi>dwc_moreinfo</mi></a>","NY01081373","Magnoliophyta","Sapindales",NA,"537","Próximo ao Rio Mucugê.","NY01081373_01","(Benth.) J.D.Mitch.","J. D. Mitchell","Bahia","Mucugê","-41.3408","-12.9958","937","937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","1031014","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","D. C. Daly","1980","09","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1137883' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031014","Magnoliophyta","Sapindales",NA,"D233","Forest S. of Fazenda Primavera, Araguaná. Km 162 of Br 316.","NY01031014_01","(Benth.) J.D.Mitch.","J. D. Mitchell","Maranhão","Araguanã","-45.6653","-2.9531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","01354216","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","C. A. Cid Ferreira","1986","11","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1598483' target='other'> <mi>dwc_moreinfo</mi></a>","NY01354216","Magnoliophyta","Sapindales",NA,"8421","Margem direita do rio Solimões, estrada que liga a cidade de Alvarães `a Vila Nogueira.","NY01354216_01","(Benth.) J.D.Mitch.","J. D. Mitchell","Amazonas","Alvarães","-64.8041654","-3.2597954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","1030994","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","R. M. Harley","1968","09","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1137747' target='other'> <mi>dwc_moreinfo</mi></a>","NY01030994","Magnoliophyta","Sapindales",NA,"10066","Base camp.","NY01030994_01","(Benth.) J.D.Mitch.","J. D. Mitchell","Mato Grosso",NA,"-51.77","-12.82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","1030995","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","E. P. Heringer","1959","08","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1137748' target='other'> <mi>dwc_moreinfo</mi></a>","NY01030995","Magnoliophyta","Sapindales",NA,"7091","Fazenda do Funil.","NY01030995_01","(Benth.) J.D.Mitch.","J. D. Mitchell","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","1031004","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","P. M. Andrade","1990","10","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1137832' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031004","Magnoliophyta","Sapindales",NA,"1351","Res. Biol. Mata do Jambreiro/Nova Lima","NY01031004_01","(Benth.) J.D.Mitch.","J. D. Mitchell","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01354221","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","J. M. Pires","1958","07",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1598589' target='other'> <mi>dwc_moreinfo</mi></a>","NY01354221","Magnoliophyta","Sapindales",NA,"6895","Mata da cia. pirelli, Fazenda Uriboca.","NY01354221_01","(Benth.) J.D.Mitch.","J. D. Mitchell","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01354206","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","C. A. Sothers","1994","12","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1598416' target='other'> <mi>dwc_moreinfo</mi></a>","NY01354206","Magnoliophyta","Sapindales",NA,"285","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Igarapé do Tinga.","NY01354206_01","(Benth.) J.D.Mitch.","J. D. Mitchell","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","1031009","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","E. T. Neto","1991","10","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1137849' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031009","Magnoliophyta","Sapindales",NA,"801","Bonsucesso, Faz. Porto Velho - Macaia","NY01031009_01","(Benth.) J.D.Mitch.","J. D. Mitchell","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00981325","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","B. M. T. Walter","1994","11","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1098554' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981325","Magnoliophyta","Sapindales",NA,"2286","Fazenda Agua Limpa/UnB. Mata de Galeria do Córrego da Onça","NY00981325_01","(Benth.) J.D.Mitch.","J. R. Pirani","Distrito Federal","Brasília","-47.9294","-15.7797","1060","1060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","01354219","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","J. M. Pires","1958","08",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1598491' target='other'> <mi>dwc_moreinfo</mi></a>","NY01354219","Magnoliophyta","Sapindales",NA,"7089","Mata da Cia. Pirelli, Fazenda Uriboca.","NY01354219_01","(Benth.) J.D.Mitch.","J. D. Mitchell","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","02479095","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","E. M. Saddi","2011","10","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2693242' target='other'> <mi>dwc_moreinfo</mi></a>","NY02479095","Magnoliophyta","Sapindales",NA,"571","Parcela P11 dos estudos para o EIA do Complexo Serra Azul.","NY02479095_01","(Benth.) J.D.Mitch.",NA,"Minas Gerais","Itatiaiuçu","-44.4658","-20.2308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","867447","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","C. A. Cid Ferreira","1984","10","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=193702' target='other'> <mi>dwc_moreinfo</mi></a>","NY00867447","Magnoliophyta","Sapindales",NA,"5224","Estr. para o lugar Barao entre os kms 30 e 52","NY00867447_01","(Benth.) J.D.Mitch.","J. D. Mitchell","Acre","Mâncio Lima","-72","-7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","02431787","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","A. A. dos Santos","2002","11","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2976797' target='other'> <mi>dwc_moreinfo</mi></a>","NY02431787","Magnoliophyta","Sapindales",NA,"1587","DF-100, ponte sobre o rio Jardim, à esquerda, sentido PADF - Formosa.","NY02431787_01","(Benth.) J.D.Mitch.",NA,"Distrito Federal","Brasília","-43.41","-15.9808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","01354208","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","B. V. Rabelo","1985","01","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1598418' target='other'> <mi>dwc_moreinfo</mi></a>","NY01354208","Magnoliophyta","Sapindales",NA,"3188","Vicinity of Serra do Navio, 3 km NNW of the Village of Serra do Navio on road to Água Branca.","NY01354208_01","(Benth.) J.D.Mitch.","J. D. Mitchell","Amapá","Macapá","-52.07","1.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
