"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"44","2021-02-08 11:08:13-03","UNESP-IBB","BOTU","26931","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Souza, V.C.","1997","10","08",NA,"Brasil",NA,NA,"Arbusto, ca. 1 m de altura, flores creme","BOTU026931",NA,NA,"Mart.","Amaral Jr., A.","20335","Mato Grosso","Chapada dos Guimarães","Chapada dos Guimarães","-55.066667","-15.016667",NA,NA,NA,"1999","04","55°04'w","15°01's","28",NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","26533","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Rezende, J.M .","2002","10","16",NA,"Brasil",NA,NA,"Árvore com cerca de 2,5 m de altura, flores aromáticas","BOTU026533",NA,NA,"Mart.","Raveratti, J.","639","Distrito Federal","Brasília",NA,NA,NA,NA,NA,NA,"2004","01","9999","9999","04",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-02-08 11:08:13-03","UNESP-IBB","BOTU","26933","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Souza, V.C.","1997","10","07",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m de altura, flores creme","BOTU026933",NA,NA,"Mart.","Amaral Jr., A.","20259","Mato Grosso","Rosário Oeste",NA,"-55.633333","-14.683333",NA,NA,NA,"1999","04","55°38'w","14°41's","28",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","9903","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Mercedes de as Minas","1986","04","29",NA,"Bolívia",NA,NA,"Arbolito de 3 m de altura, estéril","BOTU009903",NA,NA,"Mart.","Amaral Jr., A.","329","Santa Cruz","Velasco",NA,NA,NA,NA,NA,NA,"1998","01","9999","9999","12",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","20859","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Amaral Jr., A.","1997","01","22",NA,"Brasil",NA,NA,"Planta de 3 m de altura","BOTU020859",NA,NA,"Mart.",NA,"49","Mato Grosso do Sul","Aparecida do Tabuado",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","6223","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Amaral Jr., A.","1997","03","05",NA,"Brasil",NA,NA,NA,"BOTU006223",NA,NA,"Mart.",NA,"85397","São Paulo","Itirapina","Margem da rodovia SP 225",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","3437","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Salino, A.","1997","09","29",NA,"Brasil",NA,NA,"Arbusto com flores esbranquiçadas","BOTU003437",NA,NA,"Mart.","Amaral Jr., A.","3529","Minas Gerais","Jequeri",NA,NA,NA,NA,NA,NA,"1998","08","9999","9999","25",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-02-08 11:08:13-03","UNESP-IBB","BOTU","26932","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Souza, V.C.","1997","10","07",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m de altura, flores creme","BOTU026932",NA,NA,"Mart.","Amaral Jr., A.","20297","Mato Grosso","Rosário Oeste",NA,"-55.45","-14.683333",NA,NA,NA,"1999","04","55°27'w","14°41's","28",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","31446","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Costa L.V.","1997","03",NA,NA,"Brasil",NA,NA,NA,"BOTU031446",NA,NA,"Mart.","Amaral Jr., A.",NA,"Minas Gerais","Ponte Nova",NA,NA,NA,NA,NA,NA,"1997","09","9999","9999","09",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","17914","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Pedralli, M.","1987","10","15",NA,"Brasil",NA,NA,"Árvore, flor amarela","BOTU017914",NA,NA,"Mart.","Amaral Jr., A.",NA,"Minas Gerais","Nova Ponte",NA,NA,NA,NA,NA,NA,"1987",NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-02-08 11:08:13-03","UNESP-IBB","BOTU","26868","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Silva, A.M.","2007","10","17",NA,"Brasil",NA,NA,"Arbusto, ca. 1,30 m de altura, botões florais verdes, folhas discolores verdes, casca marrom-acinzenta","BOTU026868",NA,NA,"Mart.","Amaral Jr., A.","6485","Goiás","Caiapônia",NA,"-51.579167","-16.989167",NA,NA,NA,"2010",NA,"51°34'45w","16°59'21s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-02-08 11:08:16-03","UNESP-IBB","BOTU","31755","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Pereira da Silva, G.","2001","01","27",NA,"Brasil",NA,NA,NA,"BOTU031755",NA,NA,"Mart.","Taguchi, L.E.","5744","Goiás","Cavalcante","Rio do Carmo (rio Tocantins) km 4 (próximo ao pequeno curso d'água perene).","-48.112222","-13.432222",NA,NA,NA,"2016","02","48°06'44w","13°25'56s","03",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-02-08 11:08:13-03","UNESP-IBB","BOTU","13090","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Cataneo, A.C.","1985","09","02",NA,"Brasil",NA,NA,NA,"BOTU013090",NA,NA,"Mart.",NA,"179","Distrito Federal","Brasília",NA,"-47.666667","-15.916667",NA,NA,NA,NA,NA,"47°40'w","15°55's",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","19740","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Romero, R.","1993","10","08",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5 m de altura, cálice esverdeado, corola amarelo-esverdeada","BOTU019740",NA,NA,"Mart.","Amaral Jr., A.","469","Minas Gerais","Uberlândia",NA,NA,NA,NA,NA,NA,"1995","09","9999","9999","25",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","31445","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Tameirão Neto, E.","1997","02","23",NA,"Brasil",NA,NA,NA,"BOTU031445",NA,NA,"Mart.","Amaral Jr., A.","2319","Minas Gerais","Nova Ponte","EPDA - JACOB/ CEMIG",NA,NA,NA,NA,NA,"1997","09","9999","9999","09",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","31467","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Tameirão Neto, E.","1997","10","15","BHCB","Brasil",NA,NA,NA,"BOTU031467",NA,NA,"Mart.",NA,"2566","Minas Gerais","Braúnas","UHE Porto Estrela",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","19730","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Araújo, G.M.","1986","09","06",NA,"Brasil",NA,NA,"Árvore, ca. 3 m de altura, corola branca","BOTU019730",NA,NA,"Mart.","Amaral Jr., A.",NA,"Minas Gerais","Uberlândia",NA,NA,NA,NA,NA,NA,"1995","09","9999","9999","25",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-02-08 11:08:13-03","UNESP-IBB","BOTU","19716","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Marimon, B.S.","1994","10","21",NA,"Brasil",NA,NA,"Arbusto de 2,00 m de altura, corola amarela esverdeada, casca rigída, rugosa com manchas liquênicas","BOTU019716",NA,NA,"Mart.",NA,"170-A","Mato Grosso","Nova Xavantina",NA,"-52.348611","-14.690278",NA,NA,NA,NA,NA,"52°20'55w","14°41'25s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-02-08 11:08:16-03","UNESP-IBB","BOTU","31852","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Aparecida da Silva, M.","2000","10","27",NA,"Brasil",NA,NA,NA,"BOTU031852",NA,NA,"Mart.",NA,"4553","Goiás","São Domingos","Água Quente. Fazenda São Domingos, junto a sede da fazenda Senhor Lincon Pereira Resende.","-46.741111","-13.618333",NA,NA,NA,NA,NA,"46°44'28w","13°37'06s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","26903","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Campos, C.J.","1980","07","14",NA,"Brasil",NA,NA,"Árvore até 8 m de altura, folhas membranáceas","BOTU026903",NA,NA,"Mart.","Amaral Jr., A.",NA,"Goiás","Caldas Novas",NA,NA,NA,NA,NA,NA,"2010","08","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","9180","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Amaral Jr., A.","1997","01","21",NA,"Brasil",NA,NA,"Arbusto de 2,80 m de altura","BOTU009180",NA,NA,"Mart.",NA,"48","Mato Grosso do Sul","Selvíria",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-02-08 11:08:16-03","UNESP-IBB","BOTU","28044","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Sevilha, A.C.","2003","09","12",NA,"Brasil",NA,NA,"Arvoreta com 2,5 m de altura, flor branca","BOTU028044",NA,NA,"Mart.","Amaral Jr., A.","3519","Tocantins","Parana",NA,"-47.6075","-12.878056",NA,NA,NA,"2010","11","47°36'27w","12°52'41s","10",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","21221","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Forero, E.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"BOTU021221",NA,NA,"Mart.","Amaral Jr., A.","8477","São Paulo","Mogi Guaçu",NA,NA,NA,NA,NA,NA,"1997","07","9999","9999","28",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-02-08 11:08:13-03","UNESP-IBB","BOTU","19720","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Marimon, B.S.","1994","08","10",NA,"Brasil",NA,NA,"Arbusto de 2,50 m de altura, corola branca amarelada, casca externa com sulcos longitudinais profundos, muito suberosa","BOTU019720",NA,NA,"Mart.",NA,"57-C","Mato Grosso","Nova Xavantina",NA,"-52.348611","-14.690278",NA,NA,NA,NA,NA,"52°20'55w","14°41'25s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-02-08 11:08:13-03","UNESP-IBB","BOTU","19719","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Marimon, B.S.","1994","10","21",NA,"Brasil",NA,NA,"Árvore de 4,5 m de altura, corola branca, fruto vermelho, casca parda, rpigida, pouco suberosa","BOTU019719",NA,NA,"Mart.","Amaral Jr., A.","172-A","Mato Grosso","Nova Xavantina",NA,"-52.348611","-14.690278",NA,NA,NA,"1996","08","52°20'55w","14°41'25s","15",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","31751","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Hatschbach, G.","1996","11","09",NA,"Brasil",NA,NA,NA,"BOTU031751",NA,NA,"Mart.","Taguchi, L.E.","65465","Mato Grosso","Pontes e Lacerda","Serra da Borda.",NA,NA,NA,NA,NA,"2016","02","9999","9999","03",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","1545","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Warming, E.","1863","10","23",NA,"Brasil",NA,NA,"Foto do Museum Botanicum Hauniense feita por A. Amaral Jr.","BOTU001545",NA,NA,"Mart.","Schulz, O.E.P.",NA,"Minas Gerais","Lagoa Santa",NA,NA,NA,NA,NA,NA,"1905",NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","21132","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Amaral Jr., A.","1996","02","12",NA,"Brasil",NA,NA,NA,"BOTU021132",NA,NA,"Mart.",NA,"25","São Paulo","Caçapava","Entroncamento Dutra- Rod. Carvalho Pinto, na margem da Dutra",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","31443","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Gontijo, T.A.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"BOTU031443",NA,NA,"Mart.","Amaral Jr., A.",NA,"Minas Gerais","Sete Lagoas",NA,NA,NA,NA,NA,NA,"1996","06","9999","9999","28",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","28053","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Fonseca, M.L.","2001","10","17",NA,"Brasil",NA,NA,"Arvoreta semi-ciófita ca. 4,0 m de altura e 7 cm DAP, casca fissurada, folhas novas, cor verde, botões e cálice cor verde, flores alvas","BOTU028053",NA,NA,"Mart.","Fonseca, M.L.","2916","Goiás","Iaciara",NA,NA,NA,NA,NA,NA,"2001","11","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","20648","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Amaral Jr., A.","1996","10","11",NA,"Brasil",NA,NA,"Arbusto de até 2 m de altura, com botões e flores com pétalas creme","BOTU020648",NA,NA,"Mart.","Amaral Jr., A.","47","São Paulo","Taubaté",NA,NA,NA,NA,NA,NA,"1996","12","9999","9999","19",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","20893","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Amaral Jr., A.","1997","01","21",NA,"Brasil",NA,NA,"Planta de + ou - 3 m de altura","BOTU020893",NA,NA,"Mart.",NA,"19","São Paulo","Cardoso",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-02-08 11:08:13-03","UNESP-IBB","BOTU","26339","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Rezende, J.M.","2002","02","15",NA,"Brasil",NA,NA,"Árvore com cerca de 4 m de altura","BOTU026339",NA,NA,"Mart.","Amaral Jr., A.","605","Distrito Federal","Brasília",NA,"-47.323889","-16.050556",NA,NA,NA,"2010",NA,"47°19'26w","16°03'02s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","9905","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Beck, S.G.","1985","08","30",NA,"Bolívia",NA,NA,"Arbusto, 1,5 m de altura, corola crema","BOTU009905",NA,NA,"Mart.","Amaral Jr., A.","12293","Santa Cruz","Nuflo de Chávez",NA,NA,NA,NA,NA,NA,"1998","01","9999","9999","12",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","26532","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Walter, B.M.T.","2000","02","09",NA,"Brasil",NA,NA,"Arvoreta com 2,8 m de altura, frutos vermelhos","BOTU026532",NA,NA,"Mart.","Amaral Jr., A.","4662","Tocantins","Cavalcante",NA,NA,NA,NA,NA,NA,"2010",NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","17983","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Carmello, S.M.","1987","09","06",NA,"Brasil",NA,NA,"Arbusto com casca fandilhada, estéril","BOTU017983",NA,NA,"Mart.","Amaral Jr., A.","18/8987","Goiás","Goiás",NA,NA,NA,NA,NA,NA,"1997","02","9999","9999","25",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-02-08 11:08:13-03","UNESP-IBB","BOTU","19723","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Marimon, B.S.","1994","10","21",NA,"Brasil",NA,NA,"Arbusto, 2,50 m de altura, corola amarela esverdeada, fruto verde imaturo, casca parda, amarelada suberosa no tronco inferior, nos galhos superiores é apenas rugosa","BOTU019723",NA,NA,"Mart.",NA,"171-B","Mato Grosso","Nova Xavantina",NA,"-52.348611","-14.690278",NA,NA,NA,NA,NA,"52°20'55w","14°41'25s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-02-08 11:08:13-03","UNESP-IBB","BOTU","26926","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Souza, V.C.","1997","10","11",NA,"Brasil",NA,NA,"Arbusto, ca. 3 m de altura, flores creme","BOTU026926",NA,NA,"Mart.","Amaral Jr., A.","20779","Mato Grosso","Rosário Oeste",NA,"-55.5","-14.666667",NA,NA,NA,"1999","04","55°30'w","14°40's","28",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-02-08 11:08:13-03","UNESP-IBB","BOTU","26938","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Bernacci, L.C.","1997","11","25",NA,"Brasil",NA,NA,"Árvore ca. 5 m de altura, frutos imaturos amarelos, maduros vermelhos, elipticos, casca fendilhada, creme","BOTU026938",NA,NA,"Mart.","Amaral Jr., A.","2602","Mato Grosso","Barra do Garças",NA,"-52.333333","-15.683333",NA,NA,NA,"1999","04","52°20'w","15°41's","28",NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","6226","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Amaral Jr., A.","1997","03","05",NA,"Brasil",NA,NA,NA,"BOTU006226",NA,NA,"Mart.",NA,"145397","São Paulo","Itirapina","Rodovia vicinal Ulisses Guimarães, que liga São Pedro à rodovia SP 225, + ou - km antes da SP 226",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-02-08 11:08:13-03","UNESP-IBB","BOTU","19714","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Marimon, B.S.","1994","08","10",NA,"Brasil",NA,NA,"Arbusto de 3,50 m de altura, corola branca amarelada, casca pouco suberosa com pequenas placas rígidas, casca interna rosada","BOTU019714",NA,NA,"Mart.",NA,"54-B","Mato Grosso","Nova Xavantina",NA,"-52.348611","-14.690278",NA,NA,NA,NA,NA,"52°20'55w","14°41'25s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-02-08 11:08:13-03","UNESP-IBB","BOTU","19715","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Marimon, B.S.","1994","09","14",NA,"Brasil",NA,NA,"Arbusto, 2,75 m de altura, corola branca amarelada, fruto verde imaturo, casca externa parda-amarelada com fissuras longitudinais","BOTU019715",NA,NA,"Mart.","Amaral Jr., A.","126-A","Mato Grosso","Nova Xavantina",NA,"-52.348611","-14.690278",NA,NA,NA,"1996","08","52°20'55w","14°41'25s","15",NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-02-08 11:08:16-03","UNESP-IBB","BOTU","28972","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Saddi, E.M.","2011","11","14",NA,"Brasil",NA,NA,NA,"BOTU028972",NA,NA,"Mart.","Taguchi, L.E.","556","Minas Gerais","Itatiaiuçu","Complexo Serra Azul","-44.479722","-20.212778",NA,NA,NA,"2016","02","44°28'47w","20°12'46s","02",NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","17838","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Gontijo, T.A.","1986","08","21",NA,"Brasil",NA,NA,"Arbóreo","BOTU017838",NA,NA,"Mart.","Amaral Jr., A.","146","Minas Gerais","Sete Lagoas",NA,NA,NA,NA,NA,NA,"1991",NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","26953","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Durigan, G.","1999","11","10",NA,"Brasil",NA,NA,"Arbusto, 3 m de altura","BOTU026953",NA,NA,"Mart.","Amaral Jr., A.","1028","São Paulo","Agudos",NA,NA,NA,NA,NA,NA,"2011","04","9999","9999","26",NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","31947","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Costa, L.V.","1992","10",NA,NA,"Brasil",NA,NA,NA,"BOTU031947",NA,NA,"Mart.","Amaral Jr., A.",NA,"Minas Gerais","Januária","Fazenda Matias.",NA,NA,NA,NA,NA,"1996","08","9999","9999","28",NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","17837","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Gontijo, T.A.",NA,NA,NA,NA,"Brasil",NA,NA,"Arbóreo","BOTU017837",NA,NA,"Mart.","Amaral Jr., A.","124","Minas Gerais","Sete Lagoas",NA,NA,NA,NA,NA,NA,"1991",NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","27052","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Krieger, P.L.","1971","10","30",NA,"Brasil",NA,NA,"Árvore pequena, flores esverdeadas","BOTU027052",NA,NA,"Mart.","Amaral Jr., A.","10865","Minas Gerais","Rios de Minas",NA,NA,NA,NA,NA,NA,"2010",NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","17839","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Gontijo, T.A.","1988","10","27",NA,"Brasil",NA,NA,"Arbóreo","BOTU017839",NA,NA,"Mart.","Amaral Jr., A.",NA,"Minas Gerais","Paraopeba",NA,NA,NA,NA,NA,NA,"1998","05","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
