"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","typeStatus","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"216","2020-12-20 21:19:43-03","UFV","VIC","027306","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Santos, E.R. dos","1999","08","30",NA,"Brasil",NA,NA,"Árvore de 6,3 m de altura e 60 cm de circunferência ao nivel do solo, Parcela 25 , individuo n°841, fruros de cor verde.","VIC027306","s.n.",NA,"Tocantins","Parque Estadual do Lajeado, Cerrado stricto sensu",NA,NA,"Mart.",NA,"Palmas","-48.3602981567383","-10.2128000259399","VIC027306",NA,NA,NA,NA,NA,NA,NA,NA,"62375","auto",NA,NA,NA,NA
"217","2020-12-20 21:19:43-03","UFV","VIC","027307","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Santos, E.R. dos","1999","08","27",NA,"Brasil",NA,NA,"Árvore de 10 m de altura e 86 cm de perimetro basal, Parcela 16, coleta n°527.","VIC027307","s.n.",NA,"Tocantins","Parque Estadual do Lajeado, Cerrado stricto sensu",NA,NA,"Mart.",NA,"Palmas","-48.3602981567383","-10.2128000259399","VIC027307",NA,NA,NA,NA,NA,NA,NA,NA,"62375","auto",NA,NA,NA,NA
"218","2020-12-20 21:19:43-03","UFV","VIC","027308","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Santos, E.R. dos","1999","08","26",NA,"Brasil",NA,NA,"Árvore de ca de 10 m de altura e 86 cm de circunferência ao nivel do solo, parcela 10, individuon°302,frutos verdes.","VIC027308","s.n.",NA,"Tocantins","Parque Estadual do Lajeado, Cerrado stricto sensu",NA,NA,"Mart.",NA,"Palmas","-48.3602981567383","-10.2128000259399","VIC027308",NA,NA,NA,NA,NA,NA,NA,NA,"62375","auto",NA,NA,NA,NA
"219","2020-12-20 21:19:43-03","UFV","VIC","027672","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Valente, G.E.; Meira neto, J.A.","2003","04","15",NA,"Brasil",NA,NA,"Árvore de cerca de 4 m de altura, crescendo a pleno sol, em cerrado s.s. denso,inflorescência terminal de flores amarelas.","VIC027672","1191",NA,"Minas Gerais","FLONA de Paraopeba, Cerrado",NA,NA,"Mart.",NA,"Paraopeba","-44.4042015075684","-19.2744007110596","VIC027672",NA,NA,NA,NA,NA,NA,NA,NA,"26090","auto",NA,NA,NA,NA
"220","2019-11-21 14:49:03-03","UFJF","CESJ","64542","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","J. Maria","1969","04","24","América do Sul","Brasil",NA,NA,"Árvore 4-5m, flores amarelas.","CESJ064542","s.n.",NA,"Distrito Federal","Setor de Indústria","Angiosperma",NA,"Mart.","J. Maria","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"1969",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"221","2021-04-07 11:49:22-03","UFMS","CGMS","66650","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","C.R. Stritar; G.A. Damasceno Junior; L.S. Savala; T.D. Barbosa","2017","10","19",NA,"Brasil",NA,NA,NA,"CGMS1099611","40",NA,"Mato Grosso do Sul","Parque Municipal Templo dos Pilares.",NA,NA,"Mart.","A. Pott","Alcinópolis","-53.6805556","-18.1475",NA,"602","602",NA,"2018","11","-53,6805556","-18,1475","29",NA,NA,NA,NA,NA,NA
"222","2021-04-07 11:49:22-03","UFMS","CGMS","28737","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","S.A. Cunha","2009","10","01",NA,"Brasil",NA,NA,"Fruto castanho. Coordenadas originais 20°78#?#S 55°62#?#W Habitat: Cerrado antropizado. Habito: Árvore. 4,00m de altura.","CGMS1058194","373",NA,"Mato Grosso do Sul","Assentamento Monjolinho. Lote 102.",NA,NA,"Mart.",NA,"Anastácio","-55.8069000244141","-20.4836006164551",NA,"200","200",NA,NA,NA,NA,NA,NA,"80799","auto",NA,NA,NA,NA
"223","2019-11-27 13:53:22-03","UFS","ASE","39759","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Cardoso, A; Silva, SS; Cordeiro, MN","2017","05","21","Southern America","Brasil",NA,NA,"Arvoreta, ca. 3 m, crescendo em campo cerrado. Flores amarelas.; Cerrado","ASE0041275","2605",NA,"Pará",NA,"Magnoliophyta",NA,"Mart.","Cardoso, A","Conceição do Araguaia","-49.5118","-8.1362",NA,NA,NA,NA,"2017","05","-49.5118","-8.1362","21",NA,NA,NA,NA,NA,NA
"224","2019-11-27 13:53:22-03","UFS","ASE","7648","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Harley, RM; Giulietti, AM; F. França","1997","03","31","Southern America","Brasil",NA,NA,"Árvore. 4.5. m. Folhas coriáceas.Flores com pétalas amarelas, anteras castanhas, estiletes amarelos com ápice marrom, tricoma do ovário alvo.Resina transparente passando aavermelhada.; Árvore. 4.5. m. Folhas coriáceas.Flores com pétal","ASE0017630","28555",NA,"Goiás","2km da cidade na etsrada para Duzin, antiga estrad","Magnoliophyta",NA,"Mart.",NA,NA,"-46.356667","-15.066667","ASE0017630",NA,NA,NA,NA,NA,"-46.356667","-15.066667",NA,NA,NA,NA,NA,NA,NA
"225","2021-03-01 16:43:22-03","UNICAMP","UEC","166171","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Gonçalves, DJP; Kotovski, ER; Belinello, R","2011","02","26",NA,"Brazil",NA,NA,"Arvoreta ca. 4,5m. Inflorecências c/ indumento ferrugineo.; Cerrado.","UEC024280","468",NA,"Minas Gerais","Entre Grão Mogol e Crisália","Magnoliopsida",NA,"Mart.",NA,NA,NA,NA,"UEC024280","746","746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-03-01 16:43:22-03","UNICAMP","UEC","135576","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Sasaki, D; Mello-Silva, R; Junqueira, AB; Capeli, FM","2003","04","18",NA,"Brazil",NA,NA,"Arvoreta ca. 1,5m alt. Folhas discolores, mais claras na face abaxial. Flores amarelas. Eixo da inflorescência amarela.; Cerrado em encosta próxima ao encontro dos córregos Pedregulho e Bom Jesus. Solo Areno-pedregoso com afloramento rochosos.",NA,"416",NA,"São Paulo","Parque Estadual das Furnas de Bom Jesus.","Magnoliopsida",NA,"Mart.","Yamamoto, K","Pedregulho","-47.840306","-20.197222",NA,"900","900",NA,"2004",NA,"-47.840306","-20.197222",NA,NA,NA,NA,NA,NA,NA
"227","2021-03-01 16:43:22-03","UNICAMP","UEC","107293","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Ratter, JA; Bridgewater, S; Batista dos Santos, J","1998","07","20",NA,"Brazil",NA,NA,"Tree, 3,5m tall, 8cm dbh, with silvery bark fissured into angular scales. Much branched (unusual for this species).; In mesotrophic cerradão.",NA,"8001",NA,"Minas Gerais","30 km from Januária on the road to Pandeiros","Magnoliopsida",NA,"Mart.",NA,"Januária","-44.6","-15.533333",NA,"550","550",NA,NA,NA,"-44.6","-15.533333",NA,NA,NA,NA,NA,NA,NA
"228","2021-03-01 16:43:22-03","UNICAMP","UEC","107336","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Ratter, JA; Bridgewater, S; Batista dos Santos, J","1998","07","22",NA,"Brazil",NA,NA,"Little-branched tree, 4m tall, 7cm dbh, with grey bark cracked and scaling in a angular pattern. Spikes to 70cm long. Flowers bright yellow.",NA,"8011",NA,"Bahia","23 km from Cocos on the road to Coribe","Magnoliopsida",NA,"Mart.",NA,"Coribe","-44.45","-14.016667",NA,"600","600",NA,NA,NA,"-44.45","-14.016667",NA,NA,NA,NA,NA,NA,NA
"229","2021-03-01 16:43:22-03","UNICAMP","UEC","125878","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Flores, AS; Schütz, R","2002","05","17",NA,"Brazil",NA,NA,"Arvoreta 3-4m alt. ritidoma branco, liso, corola amarela, em afloramento","UEC049758","987",NA,"Goiás","4km da cidade em dir. a Cavalcante","Magnoliopsida",NA,"Mart.","Shimizu, GH","Colinas do Sul","-48.083528","-14.130111",NA,NA,NA,NA,"2014","04","-48.083528","-14.130111",NA,NA,NA,NA,NA,NA,NA
"230","2021-03-01 16:43:22-03","UNICAMP","UEC","15852","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Silva, JCS; Ribeiro, JF","1977","03","28",NA,"Brazil",NA,NA,"Árvore 2m.",NA,"s.n",NA,"Distrito Federal","Planaltina CPAC., Na subida para o Platô.&nf;Rodovia 020 - km 18","Magnoliopsida",NA,"Mart.",NA,"Brasília","-47.670278","-15.60325",NA,NA,NA,NA,NA,NA,"-47.670278","-15.60325",NA,NA,NA,NA,NA,NA,NA
"231","2021-03-01 16:43:22-03","UNICAMP","UEC","166169","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Gonçalves, DJP; Kotovski, ER; Belinello, R","2011","02","25",NA,"Brazil",NA,NA,"Árvore ca. 3,5m. Botões acastanhados.; Cerrado.","UEC019716","458",NA,"Minas Gerais","Vicinal entre padre Carvalho e Grão Mogol.&nf;16,493348000000001s , 42,788724999999999w","Magnoliopsida",NA,"Mart.",NA,NA,NA,NA,"UEC019716","611","611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-03-01 16:43:22-03","UNICAMP","UEC","166170","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Gonçalves, DJP; Kotovski, ER; Belinello, R","2011","02","26",NA,"Brazil",NA,NA,"Arvoreta ca. 2,5m. Vários estiletes e estames em desenvolvimento emergindo pela sépala em pre antese.; Cerrado","UEC024279","467",NA,"Minas Gerais","Entre Grão Mogol e Crisália.&nf;16,646069000000001s , 42,877391000000003w","Magnoliopsida",NA,"Mart.",NA,NA,NA,NA,"UEC024279","733","733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-03-01 16:43:22-03","UNICAMP","UEC","174880","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Gonçalves, DJP; Matheus, MMT; Gonçalves, JL; Gonçalves, SPM","2012","04","28",NA,"Brazil",NA,NA,"Árvore ca 4m, frutos castanhos esverdeados.; Cerrado.","UEC010750","504",NA,"Minas Gerais","Primeira estrada de terra para Mendanha, vindo de Damantina, aprox. 300m da rodovia.","Magnoliopsida",NA,"Mart.",NA,"Diamantina","-56.875","-18.204917","UEC010750","713","713",NA,NA,NA,"-56.875","-18.204917",NA,NA,NA,NA,NA,NA,NA
"234","2021-03-01 16:43:22-03","UNICAMP","UEC","174903","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Gonçalves, DJP; Matheus, MMT; Gonçalves, JL; Gonçalves, SPM","2012","04","28",NA,"Brazil",NA,NA,"Subarbusto ca. de 1m, flores amarelas.; Cerrado.","UEC010753","496",NA,"Minas Gerais","Primeira estrada de terra para Mendanha, vindo de Diamantina, aporox. 300m da rodovia, Lado esquerdo da estrada, entrando uns 15m depois da cerca.","Magnoliopsida",NA,"Mart.",NA,"Diamantina","-48.875","-18.204917","UEC010753",NA,NA,NA,NA,NA,"-48.875","-18.204917",NA,NA,NA,NA,NA,NA,NA
"235","2021-03-01 16:43:22-03","UNICAMP","UEC","174915","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Gonçalves, DJP; Kotovski, ER; Belinello, R","2011","02","25",NA,"Brazil",NA,NA,"Árvore ca. 3,5m. Botões acastanhados.; Cerrado.","UEC010716","458",NA,"Minas Gerais","Vicinal entre padre Carvalho e Grão Mogol.&nf;16,493348000000001s , 42,788724999999999w","Magnoliopsida",NA,"Mart.",NA,NA,NA,NA,"UEC010716","611","611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-03-01 16:43:22-03","UNICAMP","UEC","185052","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Lombardi, JA; Almeida, TE; Giacomin, LL","2013","08","01",NA,"Brazil",NA,NA,"Prensado em álcool. Campo cerrado e cerrado mais ou menos degradados e áreas de areia branca. Arbusto no cerrado, ca. 1,5m, folhas coriáceas, flores amarelas, frutos imaturos verdes.; Campo cerrado","UEC011109","10093",NA,"Amazonas","Parque Nacional dos Campos Amazônicos.","Magnoliopsida",NA,"Mart.","Shimizu, GH","Manicoré","-62.556667","-8.500006","UEC011109",NA,NA,NA,"2015","04","-62.556667","-8.500006",NA,NA,NA,NA,NA,NA,NA
"237","2021-03-01 16:43:22-03","UNICAMP","UEC","185842","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Santos, ER; Pereira, CB","2006","06","21",NA,"Brazil",NA,NA,"Arbusto com cerca de 2m de altura. Inflorescência amarela.; Cerrado.","UEC112258","414",NA,"Tocantins","Brasil, Tocantins, Munic. Porto Nacional. Sub-bacia Ribeirão São João. Coordenadas UTM: 0799817/8847682.","Magnoliopsida",NA,"Mart.","Yamamoto, K","Porto Nacional","-48.66","-10.19","UEC112258",NA,NA,NA,NA,NA,"-48.66","-10.19",NA,NA,NA,NA,NA,NA,NA
"238","2021-03-01 16:43:26-03","UNICAMP","UEC","92368","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Miranda, IS; Silva, PJD","1997","05","25",NA,"Brazil",NA,NA,"Árvore 3,0m, flores amarelas.; Solo arenoso, bem drenado.",NA,"1563",NA,"Roraima","Fazenda Vilhena do Pensamento","Magnoliopsida",NA,"Mart.",NA,"Vilhena","-60.386972","-12.305139",NA,NA,NA,NA,NA,NA,"-60.386972","-12.305139",NA,NA,NA,NA,NA,NA,NA
"239","2021-03-01 16:43:26-03","UNICAMP","UEC","121907","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa rufa","Proença, C; Milhomens, LCM; Carvalho, JA; Mendes, V","2000","11","27",NA,"Brazil",NA,NA,"Arvoreta, 2,8m, Frutos castanhos.; In Cerrado <em>Sensu stricto</em>. Solo Arenoso.",NA,"2314",NA,"Minas Gerais",NA,"Magnoliopsida",NA,"Mart.","Shimizu, GH","Umuarama","-46.433333","-16.833333",NA,"955","955","rufa","2008","09","-46.433333","-16.833333",NA,NA,NA,NA,NA,NA,NA
"240","2021-03-01 16:43:26-03","UNICAMP","UEC","107250","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa rufa","Ratter, JA; Bridgewater, S; Batista dos Santos, J","1998","08","05",NA,"Brazil",NA,NA,"Tree, 6m tall, 18cm dbh, with grey fissured bark scaling in regular flakes.; In Cerrado <em>Sensu stricto</em>",NA,"8064",NA,"Minas Gerais","On the road to Serra das Araras","Magnoliopsida",NA,"Mart.","Shimizu, GH","São Joaquim","-45.166667","-15.483333",NA,"600","600","rufa","2008","09","-45.166667","-15.483333",NA,NA,NA,NA,NA,NA,NA
"241","2021-03-01 16:43:26-03","UNICAMP","UEC","73007","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Marcondes-Ferreira, W; et al.","1995","05","04",NA,"Brazil",NA,NA,"Árvore ca. 3m, flores amarelas.",NA,"1165",NA,"São Paulo","Estrada Igaçaba a Rifaina, Cerrado em solo com afloramento quartzítico e beirando um riacho.","Magnoliopsida",NA,"Mart.","Yamamoto, K",NA,NA,NA,NA,NA,NA,NA,"1995","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-03-01 16:43:26-03","UNICAMP","UEC","76442","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Mendonça, RC; Marquete, R; Silva Jr, MC; Silva, MA; Oliveira, FCA","1995","08","17",NA,"Brazil",NA,NA,"Heliófila. Árvore ca. 8 m altura e 20 cm de diâmetro; frutos secos, maturos de cor verde; final de floração. Tronco com casca lisa de cor amarelada.; Cerrado com afloramento laterítico.","UEC082361","2278",NA,"Goiás","Parque Nacional Chapada dos Veadeiros. Trilha que passa atrás do Morro da Baleia, entrada para a Fazenda BONESPERO","Magnoliopsida",NA,"Mart.","Yamamoto, K",NA,"-47.639167","-14.06","UEC082361",NA,NA,NA,"1995",NA,"-47.639167","-14.06",NA,NA,NA,NA,NA,NA,NA
"243","2021-03-01 16:43:26-03","UNICAMP","UEC","76462","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Felfili, JM; Silva Jr, MC; Cardoso, E; Nunes, RV; Oliveira, NR; Rodrigues, N","1995","06","01",NA,"Brazil",NA,NA,"Árvore com 5 metros de altura.",NA,"326",NA,"Goiás","PARNA Chapada dos Veadeiros","Magnoliopsida",NA,"Mart.","Yamamoto, K","Alto Paraíso de Goiás","-47.637778","-14.066389",NA,NA,NA,NA,"1995",NA,"-47.637778","-14.066389",NA,NA,NA,NA,NA,NA,NA
"244","2021-03-01 16:43:26-03","UNICAMP","UEC","78723","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Marcondes-Ferreira, W; et al.","1995","05","04",NA,"Brazil",NA,NA,"Árvore ca. 3m, flores amarelas.","UEC070309","1165",NA,"São Paulo","Estrada Igaçaba a Rifaina, Cerrado em solo com afloramento quartzítico e beirando um riacho.","Magnoliopsida",NA,"Mart.","Yamamoto, K",NA,NA,NA,"UEC070309",NA,NA,NA,"1995","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-03-01 16:43:26-03","UNICAMP","UEC","89533","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Kirkbride Jr, JH","1983","01","13",NA,"Brazil",NA,NA,"Árvore até 6m; flores amarelas.",NA,"5339",NA,"Distrito Federal","2 km NE de córrego Sítio Novo","Magnoliopsida",NA,"Mart.","Proença, C","Brasília","-47.516667","-15.55",NA,NA,NA,NA,"1993",NA,"-47.516667","-15.55",NA,NA,NA,NA,NA,NA,NA
"246","2021-03-01 16:43:26-03","UNICAMP","UEC","125895","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa rufa","Flores, AS; Schütz, R","2002","05","17",NA,"Brazil",NA,NA,"Arvoreta 3m alt, corola amarela, frutos imaturos e maturos em afloramento",NA,"990",NA,"Goiás","4km da cidade em dir. a Cavalcante","Magnoliopsida",NA,"Mart.","Sampaio, THS","Colinas do Sul","-48.083528","-14.130111",NA,NA,NA,"rufa","2016","05","-48.083528","-14.130111","25",NA,NA,NA,NA,NA,NA
"247","2021-03-01 16:43:26-03","UNICAMP","UEC","15852","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa rufa","Silva, JCS; Ribeiro, JF","1977","03","28",NA,"Brazil",NA,NA,"Árvore 2 m","UEC070235","s.n.",NA,"Bahia","Rod 020., km 18. Área do CPAC na subidfa para o plateau.","Magnoliopsida",NA,"Mart.","Barbosa, AR","Barreira",NA,NA,"UEC070235",NA,NA,"rufa","1998","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-03-01 16:43:26-03","UNICAMP","UEC","196065","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa rufa","Trad, RJ; Trad, MFDJ","2014","05","10",NA,"Brazil",NA,NA,"Flores amarelas.; Cerrado","UEC135800","413",NA,"Goiás","GO-118, entre São Gabriel e Alto Paraíso,margem direita.","Magnoliopsida",NA,"Mart.","Shimizu, GH","Planaltina","-47.549167","-15.278889","UEC135800","1157","1157","rufa","2014","08","-47.549167","-15.278889",NA,NA,NA,NA,NA,NA,NA
"249","2021-03-01 16:43:26-03","UNICAMP","UEC","74847","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa rufa","Fonseca, ML; Oliveira, FCA; Cardoso, E; Oliveira, NR","1995","06","05",NA,"Brazil",NA,NA,"Arbusto ca. 3,5 m. alt.; folhas cariaceas; botoes e flores amarelas.","UEC070438","282",NA,"Goiás","Chapada dos Veadeiros, Estrada de chao entre Goianesia e Vila Propicio; 18 km de Goianesia. Parcela 1 e 2. Cerrado.","Magnoliopsida",NA,"Mart.","Barbosa, AR",NA,"-48.966111","-15.385278","UEC070438",NA,NA,"rufa","1998","08","-48.966111","-15.385278",NA,NA,NA,NA,NA,NA,NA
"250","2021-03-25 09:28:15-03","UNICAMP","UEC","76854","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa rufa","Carvalho, MG; Silva, ST","1991","04","24",NA,"Brazil",NA,NA,"arbusto, cerrado, flor amarela.","UEC072748","116",NA,"Minas Gerais","Fazenda Curral Velho.","Magnoliopsida",NA,"Mart.","Barbosa, AR","Cristália","-42.875806","-16.680389",NA,NA,NA,"rufa","1998","08","-42.875806","-16.680389",NA,NA,NA,NA,NA,NA,NA
"251","2021-03-01 16:43:26-03","UNICAMP","UEC","196099","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa sericea","Trad, RJ; Pinto, RB","2014","02","09",NA,"Brazil",NA,NA,"Arbusto ca. 1 m. Flores amarelas.; Cerrado","UEC135769","289",NA,"Mato Grosso","PARNA Chapada dos Guimarães. Cidade de Pedra - trilha aberta aos turistas; início.","Magnoliopsida",NA,"(Pohl) Stafleu","Shimizu, GH","Chapada dos Guimarães","-55.840833","-15.301111","UEC135769","671","671","sericea","2014","07","-55.840833","-15.301111",NA,NA,NA,NA,NA,NA,NA
"252","2021-03-01 16:43:26-03","UNICAMP","UEC","196124","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa sericea","Trad, RJ; Pinto, RB","2014","02","08",NA,"Brazil",NA,NA,"Árvore ca. 3 m. Frutos maduros marrons.; Cerrado","UEC135745","275",NA,"Mato Grosso","PARNA Chapada dos Guimarães. Trilha para as cachoeiras, próximo à escada do início da trilha.","Magnoliopsida",NA,"(Pohl) Stafleu","Shimizu, GH","Chapada dos Guimarães","-55.834167","-15.408611","UEC135745","608","608","sericea","2014","07","-55.834167","-15.408611",NA,NA,NA,NA,NA,NA,NA
"253","2021-03-01 16:43:26-03","UNICAMP","UEC","28172","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa sericea","Vasconcellos, MB; Cunha, CN","1982","05","25",NA,"Brazil",NA,NA,"Árvore de cerca de 3 m. Flores amarelas.; Em cerrado","UEC070236","13540",NA,"Mato Grosso","Rodovia Cuiabá Mimoso","Magnoliopsida",NA,"(Pohl) Stafleu","Barbosa, AR",NA,NA,NA,"UEC070236",NA,NA,"sericea","1998","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2021-03-01 16:43:26-03","UNICAMP","UEC","52422","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa sericea","Silva, SS; Freire, EC; Dambrós, LA","1990","05","15",NA,"Brazil",NA,NA,"Árvore de 6 metros de altura, tronco liso cinza amarelado, linheiro, frutos verdes de maturação jovem, frequência densa; Savana Aberta mais Savana Parque. Solo litótico álico com afloramentos, relevo colinoso.","UEC033340","4115590",NA,"Goiás","Estrada Go. 327 à 11 Km de São Jorge em direção à Colinas.","Magnoliopsida",NA,"(Pohl) Stafleu","Pereira, BAS","Alto Paraíso de Goiás","-47.9","-14.233333",NA,NA,NA,"sericea","1990",NA,"-47.9","-14.233333",NA,NA,NA,NA,NA,NA,NA
"255","2021-03-01 16:43:26-03","UNICAMP","UEC","23998","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa rufa","Irwin, HS; Soderstrom, TM","1964","10","02",NA,"Brazil",NA,NA,"Few-branched, thick-stemmed tree 4m x 15cm. Fruit green, pendent.&nf;Frequent.; Cerrado, ca. 1km NE fo Guapurú.","UEC083578","6567",NA,"Mato Grosso","Vicinity of Garapú","Magnoliopsida",NA,"Mart.","Balslev, H","Canarana","-53.566667","-13.2",NA,NA,NA,"rufa","1980",NA,"-53.566667","-13.2",NA,NA,NA,NA,NA,NA,NA
"256","2021-03-01 16:43:26-03","UNICAMP","UEC","32386","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Heringer, EP; Filgueiras, TS; Medonça, RC; Pereira, BAS; Salles, AEH; Chagas e Silva, F","1980","03","03",NA,"Brazil",NA,NA,"Arvoreta raquítica com folhas duras e glabras a não ser na nervura e pecíolo, flores calcaradas amarelas. Cerrado Ralo.",NA,"3639",NA,"Distrito Federal","Bacia do Rio São Bartolomeu.","Magnoliopsida",NA,"Mart.",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"257","2021-03-01 16:43:26-03","UNICAMP","UEC","32266","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Alves, MA","1983","04","05",NA,"Brazil",NA,NA,"Árvore ca de 3,0m.&nf;Flores amarelas.&nf;Comum.",NA,"51",NA,"Distrito Federal","Estação Floresta Cabeça do Veado, Ca. de 20km a SE de Brasília.","Magnoliopsida",NA,"Mart.",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,"1025","1150",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"258","2021-03-01 16:43:22-03","UNICAMP","UEC","15848","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Davis, PH; Shepherd, GJ","1976","07","09",NA,"Brazil",NA,NA,"3-4m tree. Flowers yellow, petals 3, recuved.; Cerrado.",NA,"D60035",NA,"Distrito Federal","Fazenda Água Limpa, 30km pf brasília University.","Magnoliopsida",NA,"Mart.",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,"1100","1100",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"259","2021-03-01 16:43:22-03","UNICAMP","UEC","15847","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Ratter, JA; Fonseca, SG","1976","04","07",NA,"Brazil",NA,NA,"Small tree, 3m tall. Long panicles of yellow flowers (up to 60cm long).&nf;Visited by bees od many species.&nf;Leaves in whorls up to 9, most commonly 5.; In cerrado.",NA,"2865",NA,"Distrito Federal","Fazenda Água Limpa, University of Brasília field station - Near Vargem Bonita, c. 18km SSW of Brasília TV tower.","Magnoliopsida",NA,"Mart.",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
