"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","locality","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"45","2020-10-29 20:58:27-03","UFPI","TEPB","3997","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vog.",NA,"G. Hatschbach","1982","12","08","Brasil","Paraná","Guarapuaya",NA,NA,NA,NA,NA,NA,NA,NA,"45794",NA,"3 Capões",NA,NA,"Ereta, xilopodifera, odorifera, flores amarelas. Ambiente: campo limpo <ll>dwc_commonname:</ll> Pau-marfim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-11-19 10:23:50-03","CPAP","CPAP","15080","PreserverdSpecimen","Plantae","Fabaceae","Poiretia","latifolia var. coriifolia","Poiretia latifolia var. coriifolia","(vog.) Benth.","V. E. Rudd","Hatschbach, G.","1995","05","16","Brasil","MT","Pedra Preta","-54.4738998413086","-16.6231002807617",NA,NA,NA,NA,NA,NA,"62812",NA,"Rodovia BR-364, Serra da Petrovina",NA,NA,"Arbusto, 1,50m de altura. FLOR: amarela. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Campo cerrado. SUBSTRATO: solo rochoso. RELEVO: encosta de morro.",NA,NA,NA,NA,"1995",NA,NA,"67006","auto",NA,NA,NA,NA
"47","2015-07-02 14:02:01-03","JBP","HPL","8951","S","Plantae","Fabaceae-Faboideae","Poiretia","latifolia","Poiretia latifolia",NA,"E. R. Salviani","E. R. Salviani","1999","12","02","Brasil","RS","Santa Maria","-53.8069","-29.6842",NA,NA,NA,NA,NA,NA,"727",NA,"Coletado nas proximidades do município de Santa Maria.",NA,NA,NA,NA,NA,NA,NA,"1999","12","02","37819","auto",NA,NA,NA,NA
"48","2019-02-22 11:46:55-03","IPA","IPA","32655","S","Plantae","Leguminosae-Pap.","Poiretia","latifolia","Poiretia latifolia latifolia",NA,"Lewis, G.P.","Harley, R.M.","1980","05","27","Brasil","Bahia",NA,"-41.433333","-12.466667","-41.433333","-12.466667","800","800","IPA0032655",NA,"22683","Southern America","Serra dos Lençois, About 7-10 km along the main Seabra/Itaberaba road, W of the Lençois turning, by the Rio Mucugézinho. extensive sandstone outcrops with shrubs & small trees, & some damp ground",NA,NA,"Shrub to 2m with glaucous leaves with very pungent, burning, scent when crushed. Calyx pale green. Flower buds yellow. Petals bright yellow, keel tipped reddish-purple","Plantae",NA,"latifolia",NA,"1981","08","14",NA,NA,NA,NA,NA,NA
"49","2019-02-22 11:46:54-03","IPA","IPA","11698","S","Plantae","Leguminosae-Pap.","Poiretia","latifolia","Poiretia latifolia","Vogel","Rocha, G.","Andrade-Lima","1958","04","28","Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"IPA0011698",NA,"58-3124","Southern America","Cerrado ao S. e SW de Xavantina. (também visto em Barra do Garças)",NA,NA,"Arbusto 1,5 - 2,5m. Flores amarelas. Folhas quando machucadas com cheiro de limão. Usado para chá","Plantae",NA,NA,NA,"1968","11","08",NA,NA,NA,NA,NA,NA
"50","2019-02-22 11:46:54-03","IPA","IPA","90053","S","Plantae","Leguminosae-Pap.","Poiretia","latifolia","Poiretia latifolia","Vogel","Bocage, A.; Cano, O.","Abreu, D.B.O.","2014","06","10","Brasil","Bahia","Palmeiras","-41.5588989257812","-12.5289001464844",NA,NA,NA,NA,"IPA0090053",NA,"66","Southern America","Chapada Diamantina, Comunidade Vale do Capão.",NA,NA,"Material em estudo para Dissertação de Mestrado - Universidade Federal do Oeste da Bahia, campus Barreiras.; Mata úmida / Cerrado /Caatinga","Plantae",NA,NA,NA,"2014","12",NA,"20767","auto",NA,NA,NA,NA
"51","2019-08-27 13:29:37-03","IAP","PACA-AGP","87290","PreservedSpecimen","Plantae","Fabaceae","Poiretia","cf. latifolia","Poiretia cf. latifolia","Vogel","L.C.P. Lima","Hatschbach, G.","2002","08","23","Brasil","MG","Francisco Dumont","-44.2341995239258","-17.3150005340576",NA,NA,NA,NA,"PACA087290",NA,"73761",NA,"Serra do Cabral próximo do Rio Preto",NA,NA,"ereta, 90cm de altura e flor creme.&nf;Fabaceae Habitat: campo cerrado","Magnoliophyta","Fagales",NA,NA,"2008","11","20","45152","auto","Magnoliatae",NA,NA,NA
"52","2019-08-27 13:29:37-03","IAP","PACA-AGP","48143","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","A. Burkart","Hatschbach, G.","1948","11","28","Brasil","PR",NA,NA,NA,NA,NA,NA,NA,"PACA048143",NA,"1092",NA,"Eng. Bley",NA,NA,"Habitat: in campestribus siccis dumetosis Fenofase: flor","Magnoliophyta","Fagales",NA,NA,"1954","08","16",NA,NA,"Magnoliatae",NA,NA,NA
"53","2019-08-27 13:29:37-03","IAP","PACA-AGP","86556","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","A. Sehnem","Sehnem, A.","1970","01","14","Brasil","RS","Panambi","-53.5017013549805","-28.2924995422363",NA,NA,"450","450","PACA086556",NA,"10789",NA,"arredores da cidade",NA,NA,"Habitat: herba in campo","Magnoliophyta","Fagales",NA,NA,NA,NA,NA,"22393","auto","Magnoliatae",NA,NA,NA
"54","2019-08-27 13:29:37-03","IAP","PACA-AGP","58811","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Emrich-Rambo","Camargo, O. R.","1956","03","01","Brasil","RS","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"PACA058811",NA,"99",NA,"Estação Exp. de Silvicultura",NA,NA,"SEM MATERIAL Habitat: in campestribus graminosis Fenofase: flor","Magnoliophyta","Fagales",NA,NA,"1957","05","07","37819","auto","Magnoliatae",NA,NA,NA
"55","2019-08-27 13:29:37-03","IAP","PACA-AGP","57526","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Emrich-Rambo","Camargo, O. R.","1955","11","25","Brasil","RS","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"PACA057526",NA,"63",NA,"Estação Exp. de Silvicultura",NA,NA,"Habitat: in campestribus siccis Fenofase: flor","Magnoliophyta","Fagales",NA,NA,"1957","05","13","37819","auto","Magnoliatae",NA,NA,NA
"56","2019-08-27 13:29:37-03","IAP","PACA-AGP","69171","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","G. Hatschbach","J. M. Silva","1987","11","09","Brasil","PR","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"PACA069171",NA,"418",NA,"Recanto das Araucárias",NA,NA,"xilopodífera; flores amarelas, cheiro forte característico Habitat: campo limpo e seco","Magnoliophyta","Fagales",NA,NA,"1987",NA,NA,"25180","auto","Magnoliatae",NA,NA,NA
"57","2019-08-27 13:29:37-03","IAP","PACA-AGP","9052","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Emrich-Rambo","Rambo, B.","1942","01","16","Brasil","RS","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"PACA009052",NA,NA,NA,NA,NA,NA,"SEM MATERIAL Habitat: in campestribus siccis dumetosis Fenofase: flor e fruto novo","Magnoliophyta","Fagales",NA,NA,"1954","08","16","55856","auto","Magnoliatae",NA,NA,NA
"58","2019-08-27 13:29:37-03","IAP","PACA-AGP","8795","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Emrich-Rambo","Rambo, B.","1942","01","15","Brasil","RS","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"PACA008795",NA,NA,NA,"Arr. Capão Grande",NA,NA,"Habitat: in campestribus saxosis dumetosis Fenofase: estéril","Magnoliophyta","Fagales",NA,NA,"1954","08","16","55856","auto","Magnoliatae",NA,NA,NA
"59","2019-08-27 13:29:37-03","IAP","PACA-AGP","82038","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","A. Sehnem","Sehnem, A.","1952","02","21","Brasil","RS","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"900","900","PACA082038",NA,"5799",NA,"Passo do Guarda",NA,NA,"Habitat: in campo","Magnoliophyta","Fagales",NA,NA,NA,NA,NA,"55856","auto","Magnoliatae",NA,NA,NA
"60","2019-08-27 13:29:37-03","IAP","PACA-AGP","61378","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Emrich-Rambo","Pivetta","1956","02","16","Brasil","RS","Ijuí","-53.9146995544434","-28.3878002166748",NA,NA,NA,NA,"PACA061378",NA,"1178",NA,"Dr. Pestana",NA,NA,"Habitat: in campestribus Fenofase: flor","Magnoliophyta","Fagales",NA,NA,"1958","09","30","36807","auto","Magnoliatae",NA,NA,NA
"61","2019-08-27 13:29:37-03","IAP","PACA-AGP","28602","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Emrich-Rambo","Rambo, B.","1945","03",NA,"Brasil","RS","Nonoai","-52.7714004516602","-27.3617000579834",NA,NA,NA,NA,"PACA028602",NA,NA,NA,"ad flumen Uruguay",NA,NA,"Habitat: in campestribus siccis graminosis Fenofase: estéril","Magnoliophyta","Fagales",NA,NA,"1954","08","16","35080","auto","Magnoliatae",NA,NA,NA
"62","2019-08-27 13:29:37-03","IAP","PACA-AGP","92687","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Mondin","C. Mondin & A. Iob","2002","11","15","Brasil","RS","São Gabriel","-54.3199996948242","-30.3363990783691",NA,NA,NA,NA,"PACA092687",NA,"2805",NA,"BR 290",NA,NA,"HASU 14954&nf;Subarbusto com ca. 60 cm de altura Fenofase: flores amarelas","Magnoliophyta","Fagales",NA,NA,"2002","11","15","56206","auto","Magnoliatae",NA,NA,NA
"63","2019-08-27 13:29:37-03","IAP","PACA-AGP","100638","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","C. Mondin","Mondin, C.","2001","11","15","Brasil","RS","São Gabriel","-54.3199996948242","-30.3363990783691",NA,NA,NA,NA,"PACA100638",NA,"2805",NA,"Rodovia BR 290.",NA,NA,"HASU 14954.&nf;Subarbusto com cerca de 60 cm de altura. Fenofase: flores amarelas Hábito: subarbusto","Magnoliophyta","Fagales",NA,NA,"2002","11","15","56206","auto","Magnoliatae",NA,NA,NA
"64","2019-08-27 13:29:38-03","IAP","PACA-AGP","9789","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Emrich-Rambo","Rambo, B.","1942","01","29","Brasil","RS","Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,"PACA009789",NA,NA,NA,"Ch. Dr. Fernandes",NA,NA,"Habitat: in campestribus siccis graminosis Fenofase: flor","Magnoliophyta","Fagales",NA,NA,"1954","08","16","59498","auto","Magnoliatae",NA,NA,NA
"65","2019-08-27 13:29:38-03","IAP","PACA-AGP","9511","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Emrich-Rambo","Rambo, B.","1942","01","27","Brasil","RS","Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,"PACA009511",NA,NA,NA,"Jari, Boa Vista da Serra",NA,NA,"Habitat: in campestribus siccis dumetosis Fenofase: fruto maturo","Magnoliophyta","Fagales",NA,NA,"1954","08","16","59498","auto","Magnoliatae",NA,NA,NA
"66","2019-08-27 13:29:37-03","IAP","PACA-AGP","35056","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Emrich-Rambo","Rambo, B.","1947","01","11","Brasil","RS","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"PACA035056",NA,NA,NA,"Faz. da Ronda",NA,NA,"Habitat: in campestribus siccis graminosis Fenofase: flor","Magnoliophyta","Fagales",NA,NA,"1954","08","16","63451","auto","Magnoliatae",NA,NA,NA
"67","2019-08-27 13:29:37-03","IAP","PACA-AGP","51468","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Emrich-Rambo","Rambo, B.","1951","12","26","Brasil","RS","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"PACA051468",NA,NA,NA,"Passo do Socorro",NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor e fruto","Magnoliophyta","Fagales",NA,NA,"1954","08","16","63451","auto","Magnoliatae",NA,NA,NA
"68","2019-08-27 13:29:38-03","IAP","PACA-AGP","82039","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","B. Rambo SJ","Sehnem, A.","1951","01","28","Brasil","RS","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,"800","800","PACA082039",NA,"5748",NA,"Passo do Socorro - ad Uruguay superius",NA,NA,"Habitat: in campo","Magnoliophyta","Fagales",NA,NA,NA,NA,NA,"63451","auto","Magnoliatae",NA,NA,NA
"69","2020-02-27 16:43:55-03","UFSC","CTBS","140","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Iganci, João Ricardo Vieira & Heiden, Gustavo et al.","2010","10","15","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,NA,"719",NA,"Recanto dos Papagaios. Campo próximo ao Rio Papagaios, após a ponte recentemente queimado",NA,"ICN: 172321","Subarbusto ca. 1 m altura, folhas membranáceas, com odor caracterítico. Otôes florais muito jovens",NA,NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA
"70","2020-02-27 16:43:55-03","UFSC","CTBS","178","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Iganci, J.R.V. & Miotto, S.T.S.","Iganci, João Ricardo Vieira & Heiden, Gustavo","2011","01","12","Brasil","Santa Catarina","Painel","-50.1049995422363","-27.9288997650146",NA,NA,NA,NA,NA,NA,"787",NA,"Estrada entre Lages e São Joaquim, 20 km após Lages",NA,"ICN: 172374","Planta arbustiva ca. 1 m de altura, com flores amarelas, folhas glandulas puntiformes",NA,NA,NA,NA,"2011",NA,NA,"26535","auto",NA,NA,NA,NA
"71","2019-11-21 14:36:59-03","UFJF","CESJ","2275","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","L. Roth","L. Roth","1955","03","13","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"CESJ002275",NA,"CESJ2275","América do Sul","Serra do Curral",NA,NA,"Arbusto do campo arado. Flores amarelas.","Angiosperma",NA,NA,NA,"1955","04","09","17082","auto",NA,NA,NA,NA
"72","2019-11-21 14:36:59-03","UFJF","CESJ","8237","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","A.Luiz","L. Krieger","1970","03","29","Brasil","Minas Gerais","Entre Rios de Minas","-44.065601348877","-20.6707992553711",NA,NA,NA,NA,"CESJ008237",NA,"CESJ8237","América do Sul",NA,NA,NA,"Cipó, flores amarelas. Na encosta do morro. Fruto articulares.","Angiosperma",NA,NA,NA,"1976","08",NA,"20620","auto",NA,NA,NA,NA
"73","2019-11-21 14:36:59-03","UFJF","CESJ","38648","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","G. Hatschbach","J. Cordeiro; E. Barbosa","2001","03","20","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"CESJ038648",NA,"1905","América do Sul","Parque do Iguaçu",NA,NA,"Xilopodífera, odorífera, 70 cm, flor amarela. Campo limpo, seco.","Angiosperma",NA,NA,NA,"2001",NA,NA,"25180","auto",NA,NA,NA,NA
"74","2020-01-28 15:52:49-03","UNICAMP","UEC","31725","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Garcia, WG","1979",NA,NA,"Brazil","Mato Grosso do Sul","Amambai","-55.320619","-23.118472","-55.320619","-23.118472",NA,NA,"UEC176622","UEC176622","13755",NA,"Arredores da tribo Caiuá",NA,NA,"fruto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-01-28 15:52:49-03","UNICAMP","UEC","36933","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Müller, C","Burkart, A","1945","02","11","Argentina","Misiones","Loreto",NA,NA,NA,NA,NA,NA,"UEC176621","UEC176621","15263",NA,NA,NA,NA,"fruto, Aromática, perenne erguida de +ou- 1,20m, fl. amarilla, marchita blanca.","Magnoliopsida",NA,NA,NA,"1984","10",NA,NA,NA,NA,NA,NA,NA
"76","2020-01-28 15:52:49-03","UNICAMP","UEC","65970","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Müller, C","Stehmann, JR; Dutilh, JHA; Sciamarelli, A","1993","12","04","Brazil","Santa Catarina","Dom Carlos",NA,NA,NA,NA,NA,NA,"UEC176620","UEC176620","1179",NA,"BR 153, 20 km após a divisa com o Paraná",NA,NA,"fruto, Subarbusto, ca. 1m de altura, em campo, flores amarelas.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-01 16:31:11-03","UNICAMP","UEC","36791","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Müller, C","Hatschbach, G","1975","10","24","Brazil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"UEC051585","UEC051585","37334",NA,"Canta Galo.",NA,NA,"Subarbusto 1m, flor amarela.; Campo rochoso (lageados).","Magnoliopsida",NA,NA,NA,"1984","10",NA,"53832","auto",NA,NA,NA,NA
"78","2020-01-28 15:52:49-03","UNICAMP","UEC","67429","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Müller, C","Müller, C","1994","10","09","Brazil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"UEC176624","UEC176624","83",NA,"Estrada para o Salto Santa Rosa.",NA,NA,"fruto, Herbácea virgada, flores amarelas esbranquiçadas quando velhas, aroma cítrico.","Magnoliopsida",NA,NA,NA,"1994",NA,NA,"56988","auto",NA,NA,NA,NA
"79","2020-01-28 15:52:49-03","UNICAMP","UEC","118759","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Mantovani, W","Mantovani, W; Sugiyama, M","1981","01","27","Brazil","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"UEC176623","UEC176623","1636",NA,"Martinho Prado. Reserva Biológica da Fazenda Campininha",NA,NA,"flor, Arbustiva, 1,5-2m de alt., pétalas amarelas.","Magnoliopsida",NA,NA,NA,"1981","10",NA,"39309","auto",NA,NA,NA,NA
"80","2019-11-06 09:55:37-03","UFOP","OUPR","19082","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Damazio, L.B.","Damazio, L.B.",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA
"81","2019-11-06 09:55:37-03","UFOP","OUPR","19085","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Badini, J.","Badini, J.","1984","12","15","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Amarantina",NA,NA,"Campo em beira de estrada. Arbusto. Flores amarelas",NA,NA,NA,NA,"1984","12","15","44599","auto",NA,NA,NA,NA
"82","2019-11-06 09:55:37-03","UFOP","OUPR","19084","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Badini, J.","Badini, J.","1984","12","15","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Dom Bosco",NA,NA,"Campo em beira de estrada. Arbusto. Flores amarelas",NA,NA,NA,NA,"1984","12","15","44599","auto",NA,NA,NA,NA
"83","2019-11-06 09:55:37-03","UFOP","OUPR","19089","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Badini, J.","Badini, J.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Funil",NA,NA,"Campo . Arbusto. Flores amarelas",NA,NA,NA,NA,"1976","02","03","44599","auto",NA,NA,NA,NA
"84","2019-11-06 09:55:37-03","UFOP","OUPR","19087","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Badini, J.","Badini, J.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Rodrigo Silva",NA,NA,"Campo . Arbusto. Flores amarelas",NA,NA,NA,NA,"1976","02","01","44599","auto",NA,NA,NA,NA
"85","2019-11-06 09:55:37-03","UFOP","OUPR","19088","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Badini, J.","Zurlo, M.A.","1980","02","14","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Santo Antônio do Leite",NA,NA,"Campo . Arbusto. Flores amarelas",NA,NA,NA,NA,"1980","02","14","44599","auto",NA,NA,NA,NA
"86","2020-12-04 13:19:16-03","UDESC","LUSC","8697","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Maass, R.M.","Maass, R.M.","2016","02","19","Brasil","Santa Catarina","Capão Alto","-50.5119018554688","-27.9368991851807",NA,NA,NA,NA,"LUSC003968","LUSC003968","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41668","auto",NA,NA,NA,NA
"87","2020-12-04 13:19:16-03","UDESC","LUSC","8695","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Maass, R.M.","Maass, R.M.","2016","02","26","Brasil","Santa Catarina","Capão Alto","-50.5119018554688","-27.9368991851807",NA,NA,NA,NA,"LUSC003974","LUSC003974","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41668","auto",NA,NA,NA,NA
"88","2020-12-04 13:19:16-03","UDESC","LUSC","8693","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Maass, R.M.","Maass, R.M.","2016","02","19","Brasil","Santa Catarina","Capão Alto","-50.5119018554688","-27.9368991851807",NA,NA,NA,NA,"LUSC003972","LUSC003972","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41668","auto",NA,NA,NA,NA
"89","2020-12-04 13:19:16-03","UDESC","LUSC","8694","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Maass, R.M.","Maass, R.M.","2016","02","19","Brasil","Santa Catarina","Capão Alto","-50.5119018554688","-27.9368991851807",NA,NA,NA,NA,"LUSC003973","LUSC003973","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41668","auto",NA,NA,NA,NA
"90","2020-12-04 13:19:16-03","UDESC","LUSC","8085","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Oliveira, A.P.","2014","01","11","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"LUSC003975","LUSC003975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA
