"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","previousCatalogNumber","sex"
"250","2020-07-23 12:19:18-03","CEPLAC","CEPEC","41995","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis",NA,"E. de Melo","J. L. Hage","2239","1988","02","09",NA,"Brasil","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA,NA,NA
"251","2020-07-23 12:19:18-03","CEPLAC","CEPEC","52288","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis",NA,"R. Howard","A. M. Amorim","375","1991","11","20",NA,"Brasil","Bahia","ITACARÉ","Estr. p/ Taboquinha, prox. Loteam. da Marambaia.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,NA,NA,"41230","auto",NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA,NA
"252","2020-07-23 12:19:18-03","CEPLAC","CEPEC","57094","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis",NA,"R. Howard","A. M. Amorim","999","1993","02","21",NA,"Brasil","Bahia","JACOBINA","30Km a partir sede, estr. p/ Itaitu. Cachoeira pequena.","-40.5182991027832","-11.1806001663208",NA,NA,NA,NA,NA,NA,NA,"62396","auto",NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA,NA
"253","2020-07-23 12:19:18-03","CEPLAC","CEPEC","3794","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis",NA,"R. Howard","R. P. Belém","3111","1967","01","13",NA,"Brasil","Bahia","MARAÚ",NA,"-39.0147018432617","-14.103099822998",NA,"<ll>dwc_commonname:</ll> Cipo-branco-de-cerca",NA,NA,NA,NA,NA,"47076","auto","0*0'0","0*0'0",NA,NA,NA,"30/12/1979",NA,NA,NA,NA,NA
"254","2020-07-23 12:19:18-03","CEPLAC","CEPEC","61981","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis",NA,"R. Howard","J. G. Jardim","496","1994","07","10",NA,"Brasil","Bahia","UNA","17Km W estr. Una/Sao Jose.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA,NA
"255","2020-07-23 12:19:18-03","CEPLAC","CEPEC","60778","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis",NA,"R. Howard","A. M. de Carvalho","4422","1994","03","16",NA,"Brasil","Bahia","UNA","46Km BA-001, Ilheus/Una. Entorno da Reserva Biológica de Una.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA,NA
"256","2016-08-23 11:00:04-03","NHMLondon","NHM-LONDON-BOT","BM000603268","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilhiensis","Coccoloba ilhiensis","Wedd.",NA,"K.F.P. Martius","1240",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/2e3d37e8dd6406528ae71ca69813f0e50d986884/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Type",NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4983082",NA
"257","2020-11-12 16:58:53-03","UEL","FUEL","39846","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E","Silva, JM; Soares, A","2838","1997","11","27",NA,"Brasil","Paraná","Morretes","Parque Estadual do Marumbi, caminho para o Pico Abrolho","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-11-01 15:08:21-03","UnB","UB","157190","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Melo, E; França, F; Silva, BM","4257","2006","01","09","Southern America","Brasil","Paraná",NA,"Serra da Graciosa. Recanto Mãe Catira","-48.903056","-25.418889",NA,"Árvore 10-15m. Ramos escandentes. Flores brancas.; Mata atlântica",NA,NA,NA,NA,NA,NA,NA,"-48.903056","-25.418889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-11-01 15:08:21-03","UnB","UB","157189","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E","Silva, JM; Soares, A; Maschio, W","2838","1997","11","27","Southern America","Brasil","Paraná ","Morretes","Parque Estadual Marumbi, caminho para o Pico Abrolho","-48.834400177002","-25.476900100708",NA,"Árvore 8m. Flor alvacenta.; Floresta atlântica",NA,NA,NA,NA,NA,"30514","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-08-20 20:38:28-03","UFSC","FLOR","30955","PreservedSpecimen","Plantae",NA,"Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E.","Silva, J.M.; Soares, A. & Maschio, W.","2838","1997","11","27",NA,"Brasil","Paraná","Morretes","Parque Estadual Marumbi, caminho para o Pico Abrolho.","-48.834400177002","-25.476900100708",NA,"árvore, flor alvacenta, 8m altura","FLOR0030955",NA,NA,NA,NA,"30514","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA
"261","2021-03-04 15:45:49-03","IF","SPSF","35425","PreservedSpecimen","Plantae","Magnoliophyta","Polygonales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii",NA,NA,"J.M.Silva & L.M.Abe","4225","2004","11","23","América do Sul","Brasil","PR","Adrianópolis","fazenda Mato Limpo","-48.9911003112793","-24.6571998596191",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata atlantica&nf;;",NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"262","2021-03-04 15:45:49-03","IF","SPSF","03702","PreservedSpecimen","Plantae","Magnoliophyta","Polygonales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","E.Melo","D.Bento Pickel",NA,"1950","04","21","América do Sul","Brasil","SP","Santos","morro Santa Terezinha","-46.3300018310547","-23.9599990844727",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"26836","auto",NA,NA,"2000","05","Magnoliopsida",NA,"09",NA,NA,NA,NA
"263","2021-03-04 15:45:49-03","IF","SPSF","14898","PreservedSpecimen","Plantae","Magnoliophyta","Polygonales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","E.Melo","J.A.Pastore & M.C.Dias","406","1992","02","28","América do Sul","Brasil","SP","São Bernardo do Campo","P.Municipal Chico Mendes","-46.560001373291","-23.6900005340576",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"31119","auto",NA,NA,"2000","04","Magnoliopsida",NA,"30",NA,NA,NA,NA
"264","2021-03-04 15:45:49-03","IF","SPSF","14654","PreservedSpecimen","Plantae","Magnoliophyta","Polygonales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","E.Melo","C.A.F.Silva",NA,"1990","06","08","América do Sul","Brasil","SP","São Bernardo do Campo","P.Municipal Chico Mendes","-46.560001373291","-23.6900005340576",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"31119","auto",NA,NA,"2000","04","Magnoliopsida",NA,"30",NA,NA,NA,NA
"265","2021-03-04 15:45:49-03","IF","SPSF","27465","PreservedSpecimen","Plantae","Magnoliophyta","Polygonales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii",NA,NA,"J.A.Pastore & C.Moura","859","2000","12","08","América do Sul","Brasil","SP","São Vicente","Parque Estadual Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"25482","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"266","2021-03-04 15:45:49-03","IF","SPSF","27567","PreservedSpecimen","Plantae","Magnoliophyta","Polygonales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii",NA,NA,"J.A.Pastore & C.Moura","923","2001","01","19","América do Sul","Brasil","SP","São Vicente","Parque Estadual Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,NA,NA,NA,"25482","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"267","2021-02-08 12:44:57-03","UFRGS","ICN","090468","S","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","cf. ilheensis","Coccoloba cf. ilheensis","Wedd.","Melo, E","Carvalho, AM; et al.","394","1980","12","09","América do Sul","Brasil","BA","Cairu","rodovia Nilo Peçanha km 4","-39.0438995361328","-13.4869003295898",NA,"Doação do Herbário Centro de Pesquisas do Cacau; Arbusto escandente, folhas levemente discolor, flores amarelas; Região de Mata Higrófila",NA,NA,NA,NA,NA,"24756","auto",NA,NA,"1998","03",NA,NA,"25",NA,NA,NA,NA
"268","2020-07-16 10:05:59-03","IBt","SP","288950","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Tamashiro, JY","1190","1995","06","13",NA,"Brasil","São Paulo","Manduri",NA,"-49.406944","-23.009444",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.406944","-23.009444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-11-21 10:17:17-03","IBt","SP","226660","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E de","Sugiyama, M","804","1988","12","13",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333",NA,"Árvore 3,0m., flores creme que atraem muitos insetos denominados vaquinhas, perto da casa do guarda",NA,NA,"750","900",NA,NA,NA,"-46.316667","-23.783333","2006","07",NA,NA,NA,NA,NA,NA,NA
"270","2020-10-08 08:53:41-03","IBt","SP","337291","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Mello-Silva, R","1564","1999","02","13",NA,"Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-10-15 10:09:38-03","IBt","SP","338366","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Silva, JM","2838","1997","11","27",NA,"Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-11-21 10:17:17-03","IBt","SP","441801","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Lima, NB","Shirasuna, RT; Morse, F","2206","2009","03","16",NA,"Brasil","São Paulo","Mauá","Lote 1 Rodoanel Mário Covas, Trecho Sul","-46.4599990844727","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,"8925","auto",NA,NA,"2011","10",NA,NA,"18",NA,NA,NA,NA
"273","2019-11-21 10:17:17-03","IBt","SP","238408","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E de","Kirizawa, M; Sugiyama, M","2263","1990","03","08",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,"Mata de encosta, arbusto escandente, com folhas nítidas, nervuras impressas na face superior",NA,NA,NA,NA,NA,"27258","auto",NA,NA,"2006","07",NA,NA,NA,NA,NA,NA,NA
"274","2019-11-21 10:17:17-03","IBt","SP","197714","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E de","Guerra, TP; Kirizawa, M","72","1984","05","22",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,"Fruto marrom acastanhado, local úmido",NA,NA,NA,NA,NA,"27258","auto",NA,NA,"2006","07",NA,NA,NA,NA,NA,NA,NA
"275","2019-11-21 10:17:17-03","IBt","SP","17194","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E de","Lemos, D","s.n.","1928","09","29",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,"2006","07",NA,NA,NA,NA,NA,NA,NA
"276","2019-11-21 10:17:17-03","IBt","SP","1600","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E de","Hoehne, FC","s.n.","1918","03","04",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Alto da Serra","-46.5299987792969","-23.6599998474121",NA,"Arbusto",NA,NA,NA,NA,NA,"27258","auto",NA,NA,"2006","07",NA,NA,NA,NA,NA,NA,NA
"277","2019-11-21 10:17:17-03","IBt","SP","116002","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E de","Mattos, JR","13899","1966","09","30",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, via férrea São Paulo-Santos","-46.5299987792969","-23.6599998474121",NA,"Na mata virgem, árvore ramalhuda, de 5m de alt., frutos imaturos",NA,NA,NA,NA,NA,"27258","auto",NA,NA,"2006","07",NA,NA,NA,NA,NA,NA,NA
"278","2020-07-16 10:05:59-03","IBt","SP","290817","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Garcia, RJF","756","1996","01","19",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-07-16 10:05:59-03","IBt","SP","290816","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Ferreira, GMP","42","1996","01","18",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-07-16 10:05:59-03","IBt","SP","290815","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Ferreira, GMP","26","1996","01","18",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-07-16 10:05:59-03","IBt","SP","290814","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Simão Bianchini, R","927","1996","01","18",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-10-08 08:53:41-03","IBt","SP","334814","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Pirani, JR","4421","1998","09","19",NA,"Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-07-16 10:05:59-03","IBt","SP","288949","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Bernacci, LC","948","1995","01","09",NA,"Brasil","São Paulo","Tapiraí",NA,"-47.5","-23.9599990844727",NA,NA,NA,NA,NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2010-08-16 16:41:28-03","GH","HU-HERB","GH 00036192","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"A. F. M. Glaziou","8089","1876",NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8089",NA,NA,"undetermined"
"285","2010-08-16 16:41:23-03","A","HU-HERB","A 00055122","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Weddell",NA,"C. F. P. Martius","1240",NA,NA,NA,"South America","Brazil","Bahia",NA,"Ilheos",NA,NA,"Sheet",NA,NA,NA,NA,NA,"Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1240",NA,NA,"undetermined"
"286","2010-08-16 16:41:19-03","GH","HU-HERB","GH 00036195","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Weddell",NA,"C. F. P. Martius","1240",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1240",NA,NA,"undetermined"
"287","2014-09-23 10:59:18-03","G","G","G00437307","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Brandbyge, J.","Glaziou, A. F. M.","13135","1882",NA,"00","AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00437307",NA,NA,NA,"ISOTYPUS of Coccoloba cylindrostachya Lindau",NA,NA,"-42.9125","-22.48222222","1992","01",NA,NA,"01",NA,NA,NA,NA
"288","2014-09-23 10:59:18-03","G","G","G00437308","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Rizzini, C. M.","Glaziou, A. F. M.","8089","1876",NA,"00","AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00437308",NA,NA,NA,"ISOLECTOTYPUS of Coccoloba glaziovii Lindau",NA,NA,"-42.9125","-22.48222222","1980","01",NA,NA,"01",NA,NA,NA,NA
"289","2014-09-23 10:59:18-03","G","G","G00437309","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","?","Glaziou, A. F. M.","8089","1876",NA,"00","AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00437309",NA,NA,NA,"ISOLECTOTYPUS of Coccoloba glaziovii Lindau",NA,NA,"-42.9125","-22.48222222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2014-09-23 10:59:18-03","G","G","G00437305","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.","?","Martius, C. F. P.","1240",NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00437305",NA,NA,NA,"ISOTYPUS of Coccoloba ilheensis Wedd.",NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2014-09-23 10:59:18-03","G","G","G00437306","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.","Brandbyge, J.","Martius, C. F. P.","1240",NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00437306",NA,NA,NA,"ISOTYPUS of Coccoloba ilheensis Wedd.",NA,NA,"-53.08972222","-10.77305556","1992","01",NA,NA,"01",NA,NA,NA,NA
