"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","533385","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa reitzii","(M.C.Johnst.) M.C.Johnst.","M. C. Johnston",NA,NA,NA,"R. M. Klein","1957","01","26","Brazil","Santa Catarina","Ibirama","Ibirama.","-49.534691","-27.013976",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=35706' target='other'> <mi>dwc_moreinfo</mi></a>","NY00533385","NY00533385_01","100","100",NA,NA,"2189","South America","sheet",NA,"Magnoliophyta","Rosales","reitzii",NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","533390","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa reitzii","(M.C.Johnst.) M.C.Johnst.","M. C. Johnston",NA,NA,NA,"L. Riedel",NA,NA,NA,"Brazil","Rio de Janeiro","Petrópolis","In umbrosis ad ripam Piabanha pr. Sumidoro.","-43.1783","-22.505",NA,NA,"3-4/23 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=35699' target='other'> <mi>dwc_moreinfo</mi></a>","NY00533390","NY00533390_01",NA,NA,NA,NA,"s.n.","South America","sheet",NA,"Magnoliophyta","Rosales","reitzii",NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","533386","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa reitzii","(M.C.Johnst.) M.C.Johnst.","M. C. Johnston",NA,NA,NA,"R. Reitz","1951","05","10","Brazil","Santa Catarina","Brusque","Azambuja, Brusque. Cultivada, proveniente de Blumenau.","-48.910147","-27.126635",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=35705' target='other'> <mi>dwc_moreinfo</mi></a>","NY00533386","NY00533386_01","35","35",NA,NA,"4024","South America","sheet",NA,"Magnoliophyta","Rosales","reitzii",NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00996157","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa reitzii","(M.C.Johnst.) M.C.Johnst.","N. A. Rosa",NA,NA,NA,"N. A. Rosa","1978","12","17","Brazil","Maranhão",NA,"km 275 da Rod. BR-322.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1102406' target='other'> <mi>dwc_moreinfo</mi></a>","NY00996157","NY00996157_01",NA,NA,NA,NA,"3022","South America","sheet",NA,"Magnoliophyta","Rosales","reitzii",NA,NA,NA,NA,NA,NA
"47","2016-09-28 13:03:00-03","NY","NYBG","533389","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa reitzii","(M.C.Johnst.) M.C.Johnst.","M. C. Johnston",NA,NA,NA,"J. de C. Novaes",NA,NA,NA,"Brazil","São Paulo","Campinas","Campinas","-47.039738","-22.887661",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=35704' target='other'> <mi>dwc_moreinfo</mi></a>","NY00533389","NY00533389_01",NA,NA,NA,NA,"13948","South America","sheet",NA,"Magnoliophyta","Rosales","reitzii",NA,NA,NA,NA,NA,NA
"48","2016-09-29 23:03:00-03","NY","NYBG","00996158","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa reitzii","(M.C.Johnst.) M.C.Johnst.","M. C. Johnston",NA,NA,NA,"A. F. Regnell","1847",NA,NA,"Brazil","Minas Gerais","Caldas",NA,"-46.3858","-21.9236",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1102408' target='other'> <mi>dwc_moreinfo</mi></a>","NY00996158","NY00996158_01",NA,NA,NA,NA,"III.382","South America","sheet",NA,"Magnoliophyta","Rosales","reitzii",NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","868861","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa reitzii","(M.C.Johnst.) M.C.Johnst.","D. C. Daly",NA,NA,NA,"K. Kainer","1989","10","26","Brazil","Acre","Xapuri","Seringal Cachoeira, Col. Sao Luis, Sucam 37. Collected from approx. tree 5 min from houde en route to Col Retiro","-68.5042","-10.6519",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=35700' target='other'> <mi>dwc_moreinfo</mi></a>","NY00868861","NY00868861_01",NA,NA,NA,NA,"116","South America","sheet",NA,"Magnoliophyta","Rosales","reitzii",NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","868860","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa reitzii","(M.C.Johnst.) M.C.Johnst.","G. L. Nesom",NA,NA,NA,"C. A. Cid Ferreira","1991","06","01","Brazil","Acre","Brasiléia","Km 26 Brasiléia-Assis Brasil road; Projeto Quixadá, near Bolivian frontier.","-68.7481","-11.0161",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=35696' target='other'> <mi>dwc_moreinfo</mi></a>","NY00868860","NY00868860_01",NA,NA,NA,NA,"10197","South America","sheet",NA,"Magnoliophyta","Rosales","reitzii",NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1552069","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa reitzii","(M.C.Johnst.) M.C.Johnst.",NA,NA,NA,NA,"J. M. A. Braga","1995","04","25","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Proximidades do Abrigo III.","-44.65833","-22.35833",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1434712' target='other'> <mi>dwc_moreinfo</mi></a>","NY01552069","NY01552069_01","660",NA,NA,NA,"2328","South America","sheet",NA,"Magnoliophyta","Rosales","reitzii",NA,NA,NA,NA,NA,NA
"52","2016-09-30 00:23:00-03","NY","NYBG","01081147","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa reitzii","(M.C.Johnst.) M.C.Johnst.","R. Lima",NA,NA,NA,"Martii Herbar. Florae Brasil.","1830",NA,NA,"Brazil","Rio de Janeiro",NA,"Corcovado","-43.212076","-22.951842",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1220770' target='other'> <mi>dwc_moreinfo</mi></a>","NY01081147","NY01081147_01",NA,NA,NA,NA,"575","South America","sheet",NA,"Magnoliophyta","Rosales","reitzii",NA,NA,NA,NA,NA,NA
"53","2020-01-28 13:11:30-03","MCN-PUC-MINAS","HPUC-MG","ANG1724","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa",NA,NA,NA,NA,NA,"Weyland Vieira, M.C.","1987","04","26","Brasil","Minas Gerais","Monte Belo","Fazenda Lagoa","-46.3675003051758","-21.3264007568359",NA,NA,"Flores amarelas. Doação: Horla Monte Alegre.",NA,NA,NA,NA,"16667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-01-28 13:11:30-03","MCN-PUC-MINAS","HPUC-MG","ANG4250","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa",NA,"Valdina Ferreira de Paiva",NA,NA,NA,"D.Lima de Miranda et al.",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte","Jardim Zoológico de Brasília, área próxima a admnistração.","-43.937801361084","-19.9207992553711",NA,NA,"Com frutos verdes imaturos.",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-02-18 09:30:31-03","UNESP-IBB","BOTU","30381","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Aranha, C.","2001","04","23","Dias, E.","2001","04","20","Brasil","Santa Catarina","Joinville",NA,NA,NA,"9999","9999",NA,"BOTU030381",NA,NA,NA,NA,NA,"162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-02-18 09:30:31-03","UNESP-IBB","BOTU","2655","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Assis Camargo, P.F.","1998","04","23","Assis Camargo, P.F.","1998","04","06","Brasil","São Paulo","Agudos",NA,NA,NA,"9999","9999","Mata mesófila semidecídua de encosta; árvore de 14m; folhas cartáceas, flor verde-amarelado, estigma amarelo-claro.; planta com pilosidade marrom-claro","BOTU002655",NA,NA,NA,NA,NA,"531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-02-18 09:30:31-03","UNESP-IBB","BOTU","26120","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Rodrigues, R.R.","1993","04","27","Vitti, F.A.","1993","04","20","Brasil","São Paulo","Piracicaba",NA,NA,NA,"9999","9999","Mata; árvore de 7m; borda de mata; frutificação, sadia, tronco fendado, flor ausente, fruto imaturo verde.","BOTU026120",NA,NA,NA,NA,NA,"305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-02-18 09:30:31-03","UNESP-IBB","BOTU","18731","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Gabriel, J.L.C.",NA,NA,NA,"Gabriel, J.L.C.","1992","06","10","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999","Mata mesófila semidecídua; árvore alta","BOTU018731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-02-18 09:30:31-03","UNESP-IBB","BOTU","2930","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Christianini, S.R.","1997","06",NA,"Christianini, S.R","1997","05","23","Brasil","São Paulo","Agudos",NA,NA,NA,"9999","9999","árvore, 7m alt.; caule rugoso. Folhas cartáceas, frutos verde-claros; borda de mata","BOTU002930",NA,NA,NA,NA,NA,"580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-02-18 09:30:31-03","UNESP-IBB","BOTU","18632","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Gabriel, J.L.C.",NA,NA,NA,"Gabriel, J.L.C.","1992","06","17","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999","Borda da Mata Mesófila Semidecídua; árvore alta.","BOTU018632",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-02-18 09:30:31-03","UNESP-IBB","BOTU","2929","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Christianini, S.R.","1997","04","03","Christianini, S.R","1997","01","15","Brasil","São Paulo","Agudos",NA,NA,NA,"9999","9999","árvore, 7m alt.; caule semi-rugoso, folhas cartáceas, botões verdes com pilosidade ferrugínea; flores verde-claro-amareladas com pilosiddae ferrugínea; borda de mata mesófila semidecídua","BOTU002929",NA,NA,NA,NA,NA,"487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-02-18 09:30:31-03","UNESP-IBB","BOTU","31160","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins",NA,NA,NA,NA,"Ferreira, R.C.C.","1997","08","12","Brasil","São Paulo","Botucatu","Reserva Butignoli, à 1 km a SW do Campus Universitário da UNESP",NA,NA,"9999","9999",NA,"BOTU031160",NA,NA,NA,NA,NA,"76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-06-29 11:32:12-03","UFRJ","RFA","25526","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","A. Reis","1988","12","05","Mercy Y.L. Meruvia","1988","12","02","Brasil","Santa Catarina","Florianópolis",NA,"-48.5491981506348","-27.596700668335",NA,NA,"Árv. c/ aprox. 18m. alt., folhas alternas c/ glând. ao longo da margem, botões florais em desenvolvimento.","RFA19626",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-13 09:20:47-03","UFRJ","RFA","- Carpo 23412","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins",NA,NA,NA,NA,"Merurra, M.Y.L.","1988","08","15","Brasil","Santa Catarina","Florianópolis","Campus da UFSC","-48.5491981506348","-27.596700668335",NA,NA,"Árvore aproximadamente 18 m de altura, folhas alternas a subopostas. Frutos verdes escuros","RFA-Carpo43485",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-06-29 11:32:12-03","UFRJ","RFA","23522","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","A. Reis","1988","12","05","M. Y. L. Meruvia","1988","03","10","Brasil","Santa Catarina","Florianópolis","Campus da UFSC","-48.5491981506348","-27.596700668335",NA,NA,"Árv. c/ aprox. 18m. alt., folhas alternas início da abertura dos botões florais.","RFA19128",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-06-29 11:32:12-03","UFRJ","RFA","23523","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","A. Reis","1988","12","05","M. Y. L. Meruvia","1988","04","04","Brasil","Santa Catarina","Florianópolis","Campus da UFSC","-48.5491981506348","-27.596700668335",NA,NA,"Árv. c/ aprox. 18m. alt., folhas alternas c/ glând. ao longo da margem. Com botões florais, flores e início de frutificação.","RFA19129",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-06-29 11:32:12-03","UFRJ","RFA","23526","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa reitzii","(M.C.Johnst.) M.C.Johnst.",NA,NA,NA,NA,"M. Y. L. Meruvia","1988","12","02","Brasil","Santa Catarina","Florianópolis","Campus da Universidade UFSC","-48.5491981506348","-27.596700668335",NA,NA,"Árvore aprox. 18 m. altura, folhas alternas com glândulas ao longo da margem, botões florais em desenvolvimento","RFA47978",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,"reitzii",NA,NA,NA,NA,NA,NA
"68","2020-06-29 11:32:12-03","UFRJ","RFA","23408","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa reitzii","(M.C.Johnst.) M.C.Johnst.","A. Reis","1988","12","05","M. Y. L. Meruvia","1988","06","08","Brasil","Santa Catarina","Florianópolis",NA,"-48.5491981506348","-27.596700668335",NA,NA,"Árvore, aprox. 18 m. altura, folhas alternas a subopostas com glândulas ao longo da margem. Frutos grandes e verdes","RFA19064",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,"reitzii",NA,NA,NA,NA,NA,NA
"69","2020-06-29 11:32:12-03","UFRJ","RFA","23524","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa reitzii","(M.C.Johnst.) M.C.Johnst.","A. Reis","1988","12","05","M. Y. L. Meruvia","1988","10","28","Brasil","Santa Catarina","Florianópolis","Campus da UFSC","-48.5491981506348","-27.596700668335",NA,NA,"Árv. c/ aprox. 18m. alt., folhas alternas c/ glând. ao longo da margem, início do aparecimento dos botões florais. Coleta na copa da árvore.","RFA19130",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,"reitzii",NA,NA,NA,NA,NA,NA
"70","2020-06-29 11:32:12-03","UFRJ","RFA","23521","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa reitzii","(M.C.Johnst.) M.C.Johnst.","A. Reis","1988","12","05","M. Y. L. Meruvia","1988","08","15","Brasil","Santa Catarina","Florianópolis","Campus da UFSC","-48.5491981506348","-27.596700668335",NA,NA,"Árv. c/ aprox. 18m. alt., folhas alternas a subopostas c/ glând. ao longo da margem. Frutos gds. verdes e escuros","RFA19127",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,"reitzii",NA,NA,NA,NA,NA,NA
"71","2020-06-29 11:32:12-03","UFRJ","RFA","23525","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa reitzii","(M.C.Johnst.) M.C.Johnst.","A. Reis","1988","12","05","M. Y. L. Meruvia","1988","11","28","Brasil","Santa Catarina","Florianópolis","Campus da UFSC","-48.5491981506348","-27.596700668335",NA,NA,"Árv. c/ aprox. 18m. alt., folhas alternas c/ glând. ao longo da margem, botões florais em desenvolvimento. Coleta copa de árvore.","RFA19131",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,"reitzii",NA,NA,NA,NA,NA,NA
"72","2020-06-29 11:32:12-03","UFRJ","RFA","23409","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa reitzii","(M.C.Johnst.) M.C.Johnst.","A. Reis","1988","12","05","M. Y. L. Meruvia","1988","05","09","Brasil","Santa Catarina","Florianópolis","Campus da Universidade Federal de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,"Árv. c/ aprox. 18m. alt., folhas alternas c/ glând. ao longo da margem. Frutos sem diferentes estágios de desenvolvimento.","RFA19065",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,"reitzii",NA,NA,NA,NA,NA,NA
"73","2020-11-24 17:11:00-03","UTFPR","DVPR","921","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Caxambu, MG","2006","10","23","Carvalho, BM","2006","08","17","Brasil","Paraná","Engenheiro Beltrão","Reserva Florestal de Figueira D'Oeste, PR 082, km 7,5","-52.2691993713379","-23.7971992492676",NA,NA,"Árvore heliófita de folhas glabras, com nervuras pilosas na face inferior, frutos imaturos verdes.","DVPR000921","DVPR000921",NA,NA,"20288","auto","s.n.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-24 17:11:00-03","UTFPR","DVPR","886","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Cotarelli, VM","2005",NA,NA,"Rolla, AAP","2005","10","12","Brasil","Paraná","Jataizinho","Fazenda Doralice","-50.9799995422363","-23.2541999816895",NA,NA,"Árvore 4 m, flores brancas.; Interior da mata.","DVPR000886","DVPR000886",NA,NA,"16845","auto","s.n.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-24 17:11:00-03","UTFPR","DVPR","2653","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Torezan, JMD","1998",NA,NA,"Souza, LRM; et al.","1998","04","07","Brasil","Paraná","Londrina","Mata Luiz de Sá","-51.1627998352051","-23.3103008270264",NA,NA,"Árvore 15m, botões florais marrom, flores verdes, frutos marrom.","DVPR002653",NA,NA,NA,"63728","auto","s.n.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-24 17:11:00-03","UTFPR","DVPR","541","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Dias, MC; Cotarelli, VM",NA,NA,NA,"Cotarelli, VM","2005","07","25","Brasil","Paraná","Londrina","Parque Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,"Árvore com 10 m., frutos esféricos imaturos verdes.","DVPR000541","DVPR000541",NA,NA,"63728","auto","s.n.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-09-10 21:44:08-03","UNEMAT","TANG","5227","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Parkins","Bezerra, AS","2016","04","26","Bronholi, AZ; Ferreira, J; Godói, H","2015","05","08","Brasil","Mato Grosso","Itaúba","Resgate de flora da UHE Colíder., Floresta do Planalto dos Parecis, região de ecótono entre a Floresta Amazônica e Cerrado. Lote F de supressão.","-55.524933","-11.195583","-55.524933","-11.195583",NA,"TANG000005227",NA,"260","260",NA,NA,"377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:47:27-03","EAO","IAN","118279","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","G. Perkins","Oliveira, JCL de","2015","03","18","Pires, JM","1965","06","29","Brasil","Rondônia",NA,"Rio Jamarí, Santa Cruz, capoeira alta.",NA,NA,NA,NA,"Árvore de 9m x 10cm de diâmetro.","IAN118279",NA,NA,NA,NA,NA,"9992","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:47:27-03","EAO","IAN","134291","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","G. Perkins","Oliveira, JCL de","2015","03","18","Silva, NT da","1969","07","26","Brasil","Pará",NA,"Água Branca km 12. Capoeira tipo cerrado, terra firme.",NA,NA,NA,NA,"Árvore de 25m e 40cm de diâmetro, cálice ferroginoso, corola e estames creme.","IAN134291",NA,NA,NA,NA,NA,"2467","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:47:27-03","EAO","IAN","135769","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","G. Perkins","Oliveira, JCL de","2015","03","18","Pires, JM","1965","06","29","Brasil","Rondônia",NA,"Rio Jamarí, Santa Cruz, capoeira alta.",NA,NA,NA,NA,"Árvore de 9m x 10cm de diâmetro.","IAN135769",NA,NA,NA,NA,NA,"9992","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-30 12:47:27-03","EAO","IAN","139297","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","G. Perkins",NA,NA,NA,NA,"Heringer, EP","1968",NA,NA,"Brasil","Distrito Federal",NA,"Solo fértil, madeira de lei usada em construções.",NA,NA,NA,NA,"Árvore de 5m de altura.","IAN139297",NA,NA,NA,NA,NA,"11652","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-30 12:47:27-03","EAO","IAN","160974","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","G. Perkins",NA,"1988","01",NA,"Silva, IC","1987","07",NA,"Brasil","Mato Grosso",NA,"Local Alta Floresta.",NA,NA,NA,NA,"Árvore.","IAN160974",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-30 12:47:27-03","EAO","IAN","183124","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","G. Perkins",NA,NA,NA,NA,"Nascimento",NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,"IAN183124",NA,NA,NA,NA,NA,"45","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
