"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","phylum","order","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","infraspecificEpithet","typeStatus"
"43","2021-03-15 16:37:00-03","NY","NYBG","612995","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","T. M. Koyama","13904","1970","03","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=104295' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612995","São Paulo","Magnoliophyta","Poales","(Vahl) Gale","E. R. Guaglianone",NA,"Santos, Ilha de Sto. Amaro.","-46.221681","-23.953375","NY00612995_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","612988","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","G. G. Hatschbach","30718","1972","11","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=104272' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612988","Paraná","Magnoliophyta","Poales","(Vahl) Gale","T. M. Koyama","Palmas","Morro da Baliza.","-51.9906","-26.4844","NY00612988_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01200648","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","G. T. Prance","8580","1968","11","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1450388' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200648","Rondônia","Magnoliophyta","Poales","(Vahl) Gale","E. R. Guaglionone",NA,"Basin of rio Madeira, km 217-219 Madeira-Mamoré railroad, 2-4 km, east of Abunã.","-65.2800938","-9.798918","NY01200648_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2016-10-28 17:49:00-02","NY","NYBG","00939086","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","E. P. Heringer","4579","1980","05","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=950314' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939086","Distrito Federal","Magnoliophyta","Poales",NA,"E. R. Guaglianone","Brasília","Bacia do Rio São Bartolomeu","-47.9294","-15.7797","NY00939086_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","612993","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","T. M. Koyama","13812","1970","03","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=104293' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612993","Paraná","Magnoliophyta","Poales","(Vahl) Gale","E. R. Guaglianone",NA,"Between Imbituva and Caetano, at Km 25, near Rio Tibagi.","-50.397328","-25.075409","NY00612993_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","613013","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","P. E. Gibbs","3272","1976","10","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=104277' target='other'> <mi>dwc_moreinfo</mi></a>","NY00613013","São Paulo","Magnoliophyta","Poales","(Vahl) Gale","T. M. Koyama",NA,"Ca 50 km S de Itapetininga, estrada a Registro. Reserva Florestal da Carlos Botelho.",NA,NA,"NY00613013_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","613018","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","J. L. Hage","795","1981","06","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=104279' target='other'> <mi>dwc_moreinfo</mi></a>","NY00613018","Bahia","Magnoliophyta","Poales","(Vahl) Gale","T. M. Koyama","Una","Km 35 da Rod. Olivença/Una, próx. à Reserva Biológica do Mico-Leao, cerca de 2 Km ao Sul da entrada.","-39.0455067","-15.2333118","NY00613018_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00939096","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","J. A. Ratter","R.1608","1968","06","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=951619' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939096","Mato Grosso","Magnoliophyta","Poales","(Vahl) Gale","T. M. Koyama",NA,"4 km N of the Base Camp of the Expedition (Base Camp close to the Xavantina-São Felix road).","-51.87","-12.9","NY00939096_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00836793","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","G. G. Hatschbach","31234","1973","02","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=923493' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836793","Minas Gerais","Magnoliophyta","Poales","(Vahl) Gale","A. C. Araújo","Três Corações","Rod. 3 Coraçoes-S. Tomé das Letras.","-45.2531","-21.6969","NY00836793_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00939048","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","H. S. Irwin","10238","1965","11","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=949777' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939048","Distrito Federal","Magnoliophyta","Poales","(Vahl) Gale","T. M. Koyama","Brasília","Ca. 3 km S.E. of Gama","-48.06349","-15.96917","NY00939048_01","1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00939113","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","L. Buscalioni","1230","1899","07","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=951817' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939113","Goiás","Magnoliophyta","Poales","(Vahl) Gale","W. W. Thomas",NA,"S. Vicente de Aragaaya - Serra da Concepção. Campos Geraes.",NA,NA,"NY00939113_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","613006","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","J. C. Lindeman","ICN8551","1971","10","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=104282' target='other'> <mi>dwc_moreinfo</mi></a>","NY00613006","Rio Grande do Sul","Magnoliophyta","Poales","(Vahl) Gale","J. C. Lindeman",NA,"Cêrro Palomas, 18 km E de Livramento, morrode arenito com chapada de basalto.","-55.349637","-30.824765","NY00613006_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","719915","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","G. Eiten","5477","1963","09","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2525252' target='other'> <mi>dwc_moreinfo</mi></a>","NY00719915","Maranhão","Magnoliophyta","Poales","(Vahl) Gale","W. W. Thomas","Sao Raimundo das Mangabeiras","47 km from Sao Raimundo das Mangabeiras & 69 km from Balsas along road between these two cities. At house of Manoel Ferreira","-45.783","-7.183","NY00719915_01","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","612984","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","R. M. Harley","19558","1977","02","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=104246' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612984","Bahia","Magnoliophyta","Poales","(Vahl) Gale","A. C. Araújo",NA,"Lower NE slopes of the Pico das Almas, ca. 25 km W.N.W. of the Vila do Rio de Contas. Serra das Almas.","-41.95","-13.55","NY00612984_01","1500","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","613000","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","H. S. Irwin","14833","1966","04","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=104287' target='other'> <mi>dwc_moreinfo</mi></a>","NY00613000","Bahia","Magnoliophyta","Poales","(Vahl) Gale","E. R. Guaglianone",NA,"Near Rio Piau, ca. 150 km. S.W. of Barreiras. (Drainage of the Rio Corrente, Western Bahia).",NA,NA,"NY00613000_01","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","612980","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","R. M. Harley","17508","1974","03","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=104281' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612980","Bahia","Magnoliophyta","Poales","(Vahl) Gale","T. M. Koyama",NA,"Ca. 5 km. S.W. of Itacaré. On side road south from the main Itacaré-Ubaitaba road. South of the mouth of the Rio de Contas.","-39.05","-14.33","NY00612980_01",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00939079","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","W. W. Thomas","4823E","1985","11","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=950292' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939079","Minas Gerais","Magnoliophyta","Poales","(Vahl) Gale",NA,"Diamantina","Rd. from Diamantina N to Biribiri, 10-12 km S of Biribiri.","-43.63","-18.17","NY00939079_01","1250","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-09-30 02:55:00-03","NY","NYBG","01200644","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","N. A. Rosa","4191","1982","04","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1450381' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200644","Amapá","Magnoliophyta","Poales",NA,"N. A. Rosa",NA,NA,NA,NA,"NY01200644_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00939106","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","T. C. Plowman","8317","1980","03","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=951771' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939106","Tocantins","Magnoliophyta","Poales","(Vahl) Gale","T. M. Koyama","Presidente Kennedy","Road from highway BR-153 to Itaporã, 12 km west of village of Presidente Kennedy. Fazenda Primavera along Ribeirão Feínho.","-48.6008","-8.5006","NY00939106_01","400","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","613023","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","S. C. de Sant'Ana","289","1993","03","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=104259' target='other'> <mi>dwc_moreinfo</mi></a>","NY00613023","Bahia","Magnoliophyta","Poales","(Vahl) Gale","W. W. Thomas","Una","Reserva Biológica do Mico-leao (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una.","-39.08","-15.15","NY00613023_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","778496","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","R. M. Harley","51048","1992","02","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=795275' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778496","Bahia","Magnoliophyta","Poales","(Vahl) Gale","D. A. Simpson","Abaíra","Campo de Ouro Fino (baixo).","-41.9","-13.25","NY00778496_01","1600","1700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00939062","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","H. S. Irwin","25546","1970","01","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=950237' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939062","Minas Gerais","Magnoliophyta","Poales","(Vahl) Gale","T. M. Koyama","Patrocínio","Morro da Pedras, ca. 25 km N.E. of Patrocínio","-46.9925","-18.9439","NY00939062_01","1050","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","613017","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","A. C. Brade","12423","1933","01","30","South America","Brazil","sheet",NA,"Cat. geral N.° 44162 Museu Nacional Rio de Janeiro <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=104303' target='other'> <mi>dwc_moreinfo</mi></a>","NY00613017","Rio de Janeiro","Magnoliophyta","Poales","(Vahl) Gale","E. R. Guaglianone",NA,"Rio de Janeiro, Pedra Bonita.","-43.283576","-22.988972","NY00613017_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","01200641","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","G. T. Prance","13811","1971","06","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1450375' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200641","Amazonas","Magnoliophyta","Poales","(Vahl) Gale","T. M. Koyama",NA,"Fortaleza Savanna, Rio Puciari tributary of Rio Ituxi, 20 km above mouth.","-64.7678","-7.2808","NY01200641_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","613025","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","A. P. Duarte","6844","1962","06","22","South America","Brazil","sheet",NA,"Jardim Botânico do Rio de Janeiro <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=104285' target='other'> <mi>dwc_moreinfo</mi></a>","NY00613025","Bahia","Magnoliophyta","Poales","(Vahl) Gale","E. R. Guaglianone","Porto Seguro","Porto Seguro, Paquetá.","-39.0694857","-16.4458402","NY00613025_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","612999","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","S. A. Mori","14526","1981","06","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=104318' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612999","Bahia","Magnoliophyta","Poales","(Vahl) Gale",NA,"Morro do Chapéu","BR052, vicinity of bridge over Rio Ferro Doido, ca 18 km E of Morro do Chapeu.","-41.1558","-11.5503","NY00612999_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","612989","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","G. G. Hatschbach","30949","1972","12","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=104273' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612989","Paraná","Magnoliophyta","Poales","(Vahl) Gale","T. M. Koyama","Guaraqueçaba","Rio Murato.","-48.3289","-25.3069","NY00612989_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2016-11-01 14:22:00-02","NY","NYBG","613016","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","T. M. Pedersen","11980","1977","11","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=104270' target='other'> <mi>dwc_moreinfo</mi></a>","NY00613016","Rio Grande do Sul","Magnoliophyta","Poales",NA,"T. M. Pedersen","Arroio dos Ratos","Faxinal.","-51.7292","-30.0772","NY00613016_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2016-11-01 14:22:00-02","NY","NYBG","613028","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","W. Hoehne","2841","1941","11","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=104309' target='other'> <mi>dwc_moreinfo</mi></a>","NY00613028","São Paulo","Magnoliophyta","Poales",NA,"E. R. Guaglianone",NA,"Campo Congonhas, Cap. Sao Paulo.","-46.660488","-23.627973","NY00613028_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00939069","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","W. R. Anderson","8121","1973","04","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=950264' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939069","Goiás","Magnoliophyta","Poales","(Vahl) Gale","T. M. Koyama","Cristalina","Southern edge of Cristalina. Serra dos Cristais.","-47.6","-16.78","NY00939069_01","1250","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","612997","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","S. A. Mori","10230","1978","07","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=104283' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612997","Bahia","Magnoliophyta","Poales","(Vahl) Gale","S. A. Mori","Uruçuca","Nova estrada que liga Uruçuca à Serra Grande, a 28-30 km de Uruçuca. Folha SD-24 (15-39a).","-39.1028872","-14.4796443","NY00612997_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","02641710","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","W. W. Thomas","16394","2014","09","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2541481' target='other'> <mi>dwc_moreinfo</mi></a>","NY02641710","Minas Gerais","Magnoliophyta","Poales","(Vahl) Gale",NA,"Diamantina","Universidade Federal Vale do Jequitinhonha e Mucuri (UFUJM), Campus JK; campo rupestre below campus, on path to water pump.","-43.56833","-18.19733","NY02641710_01","1299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","568900","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","J. Mattos","9181","1961","09","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=495300' target='other'> <mi>dwc_moreinfo</mi></a>","NY00568900","São Paulo","Magnoliophyta","Poales","(Vahl) Gale","A. C. Araújo",NA,"Cananéia, junto à Balsa.","-47.926556","-25.01593","NY00568900_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00939058","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","H. S. Irwin","23286","1969","02","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=950149' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939058","Minas Gerais","Magnoliophyta","Poales","(Vahl) Gale",NA,NA,"Serra do Espinhaço, ca. 35 km N.E. of Francisco Sá, on road to Salinas","-43.21845","-16.40385","NY00939058_01","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","613011","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","W. W. Thomas","10312","1994","02","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=104258' target='other'> <mi>dwc_moreinfo</mi></a>","NY00613011","Bahia","Magnoliophyta","Poales","(Vahl) Gale","W. W. Thomas","Una","Reserva Biologia de Una (Reserva de Mico LeÔo), 4.1 km west of road from Ilhéus to Una, 5.6 km west of reserve gate.","-39.0611","-15.1806","NY00613011_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2016-10-28 17:40:00-02","NY","NYBG","00939112","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","J. F. Widgren","853","1845",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=951813' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939112","Minas Gerais","Magnoliophyta","Poales",NA,"E. R. Guaglianone",NA,NA,NA,NA,"NY00939112_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
