"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet"
"1250","2020-11-19 14:06:13-03","Unimontes","MCMG","249","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong.","Santos R.M.","Veloso,M.D.M | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Aruda, D.M | Luz, G. R.","2008","05","11","Brasil","Minas Gerais","Janúaria","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"APA do Rio PandeirosBalneário",NA,NA,"63",NA,NA,"Abóreo",NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA
"1251","2020-11-19 14:06:13-03","Unimontes","MCMG","554","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.)","Santos R.M.","Luz, G.R. | Coutinho, E.S. | Dantas, I.M. | Mota, G.S. | Mota, N.M. | Oliveira, M.H. | Rodrigues, P.L. | Silva, D.L. | Souza, M.L. | Souza, S.R. | Veloso, C.V.R.A. |","2009","04","04","Brasil","Minas Gerais","Manga","-43.932201385498","-14.7558002471924",NA,NA,NA,NA,NA,NA,"Parque Estadual da Mata Seca",NA,NA,"61",NA,NA,NA,NA,NA,NA,NA,"51351","auto",NA,NA,NA,NA,NA
"1252","2020-11-19 14:06:13-03","Unimontes","MCMG","4807","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,NA,NA,"Silva, J.R.T e Estagiarios do LEVERio do Peixe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA
"1253","2019-02-27 14:02:07-03","UFSJ","HUFSJ","4119","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Sobral, M","Sobral, M","2012","10","09","Brasil","Minas Gerais","São João del-Rei","-44.264694","-21.138333","-44.264694","-21.138333",NA,NA,"HUFSJ004119","HUFSJ004119_v00 HUFSJ004119_v01 HUFSJ004119_v03 HUFSJ004119_v04 HUFSJ004119_v05 HUFSJ004119_v06","Rua Rossino Bacarini",NA,NA,"15042",NA,NA,"Árvore 8 m, em beira de calçada junto à ponte sobre o arroio Lenheiro; flores brancas.","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1254","2020-09-22 13:48:44-03","USP","SPFW","6861","PreservedSpecimen","Plantae","Leguminosae - Mimosoideae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","F.P. da Silva, 2017.","Buarque, P.F.T.M. Locosselli, G.M.; Almeida, M.","2015","10","30","Brasil","Minas Gerais","Januária","-44.4575","-15.527833","44º27'27W","15º31'40,2S","512","512",NA,NA,"Rio Pandeiros",NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1255","2020-09-22 13:48:48-03","USP","SPFW","3399","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Charlin Manoel Raimundo","Melo Jr, J.C.F. Andreacci, F.; Weiers, M.S.; Gouveia, C.; Ronchi, E.K.; Raimundo, C.M.","2008","01","14","Brasil","Santa Catarina","Guaramirim","-48.929333","-26.454361","48º55'45,6''W","26º27'15,7''S",NA,NA,NA,NA,NA,NA,NA,"747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256","2020-09-22 13:48:44-03","USP","SPFW","6858","PreservedSpecimen","Plantae","Leguminosae - Mimosoideae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","F.P. da Silva, 2017.","Buarque, P.F.T.M. Locosselli, G.M.; Almeida, M.","2015","10","30","Brasil","Minas Gerais","Januária","-44.45775","-15.527833","44º27'27,9W","15º31'40,2S","507","507",NA,NA,"Rio Pandeiros",NA,NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1257","2020-09-22 13:48:48-03","USP","SPFW","2404","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","R.J.F. Garcia","Ceccantini, G.C.T. Garcia, R.J.F.; Jono, V.Y.; Pestre, P.P.","2006","07","21","Brasil","Minas Gerais","Matozinhos","-44.015167","-19.477194","44º00'54,6''W","19º28'37,9''S","702","702",NA,NA,NA,NA,NA,"2899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258","2020-09-22 13:48:42-03","USP","SPFW","7105","PreservedSpecimen","Plantae","Leguminosae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Moronq",NA,"Ceccantini, G.C.T. Buarque, P.F.T.M., Alecio, P.C.; Lopes, E.E.M.; Coelho, A.; Oliveira, D.N.; Striks, N.M.; Campelo, R.; Santos, L.P.; de Jesus (Branco), V.B.; da Cruz, F.W.","2017","05","04","Brasil","Minas Gerais","Itacarambi","-44.230472","-15.101667","44º13'49,7''W","15º06'06''S","602","602",NA,NA,"Parque Nacional Cavernas do Peruaçu.",NA,NA,"4405",NA,NA,"Viagem para aluno Plácido Buarque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1259","2020-09-22 13:48:44-03","USP","SPFW","6857","PreservedSpecimen","Plantae","Leguminosae - Mimosoideae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","F.P. da Silva, 2017.","Buarque, P.F.T.M. Locosselli, G.M.; Almeida, M.","2015","10","30","Brasil","Minas Gerais","Januária","-44.457611","-15.527944","44º27'27,4W","15º31'40,6S","505","505",NA,NA,"Rio Pandeiros",NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1260","2020-09-22 13:48:48-03","USP","SPFW","2637","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","G.Q. Freire / R.J.F. Garcia","Ceccantini, G.C.T. Nakamura, C.; Silva, G.B.; Freire, G.Q.; Cardim, R.H.H.","2006","12","03","Brasil","Minas Gerais","Matozinhos","-43.962222","-19.460556","43º57'44''W","19º27'38''S","650","650",NA,NA,NA,NA,NA,"3047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1261","2020-09-22 13:48:48-03","USP","SPFW","3292","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong",NA,"Ceccantini, G.C.T.","1998","08",NA,"Brasil","Mato Grosso","Jangada","-56.489200592041","-15.2356004714966",NA,NA,NA,NA,NA,NA,"Serra das Araras",NA,NA,"885",NA,NA,NA,NA,NA,NA,NA,"33259","auto",NA,NA,NA,NA,NA
"1262","2021-04-08 17:13:00-03","UESB","HUESB","12591","S","Plantae","Mimosaceae","Enterolobium","contortisiliqum","Enterolobium contortisiliqum","(Vell.) Morong","Silva, L.A.","Silva, L.A.; Silva, J.R.; Silva, J.R.","2014","11","03","Brasil","Pernambuco","Recife","-34.939167","-7.9615","-34.939167","-7.9615",NA,NA,"HUESB000012591",NA,"Bairro da Guabiraba, Santuário dos Três Reinos","Dicotyledoneae",NA,"121",NA,NA,"Floresta ombrófila densa.","2014","07","05",NA,NA,NA,NA,NA,NA,NA,NA
"1263","2021-03-01 12:13:37-03","UEM","HUEM","31279","S","Plantae","Leguminosae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","L.M.Garcia","L.M.Garcia; D.A.Franco","2017","04","22","Brasil","Paraná","Porto Rico","-53.16818","-22.46471","-53.16818","-22.46471",NA,NA,"HUEM000029887",NA,"Margem esquerda do Rio Paraná,, próximo a Chácara Bel Car",NA,NA,"1002",NA,NA,"Arbórea, cerca de 10,0 m de altura; frutos imaturos de coloração verde.","2017","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264","2019-07-02 15:55:39-03","UEM","HUEM","13637","S","Plantae","Leguminosae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","K.K.Kita","K.K.Kita; T.R. Tavares; J.B. de Araújo; A.C. Fontana; L.F. Viana","2007","03","14","Brasil","Paraná","Maringá","-51.916667","-23.416667","-51.916667","-23.416667","530","530","HUEM000018736",NA,"Parque do Ingá., Solo seco. Entrada do parque; local ensolarado.",NA,NA,"1158",NA,NA,"Árvore; 14m alt; frutos imaturos de col. verde e maduros de col. preta.","2007","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1265","2020-11-04 17:29:25-03","UEM","HUEM","15905","S","Plantae","Leguminosae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Ma.C.Souza","Romagnolo, MB","2008","10","15","Brasil","Paraná","Diamante do Norte","-52.883611","-22.596667","-52.883611","-22.596667","297","297","HUEM000006021","HUEM000006021","Estação Ecológica do Caiuá, Próximo ao Ribeirão Conceição.",NA,NA,"2047",NA,NA,"Árvore cerca de 15m, botões de coloração verde, flores creme e frutos maduros pretos.; Floresta Estacional Semidecidual.","2014","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1266","2019-07-02 15:55:39-03","UEM","HUEM","23434","S","Plantae","Leguminosae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","L.M.Garcia","L.M.Garcia","2011","10","28","Brasil","Paraná","Astorga","-53.655833","-23.164167","-53.655833","-23.164167",NA,NA,"HUEM000006020","HUEM000006020","Sítio São Pedro,, córrego Água do Içara",NA,NA,"503",NA,NA,"Arbórea, cerca de 25,0 m de altura; frutos maturos de coloração marrom; margem esquerda do córrego","2011","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267","2021-03-01 12:13:37-03","UEM","HUEM","18348","S","Plantae","Leguminosae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","M.P.Morim","Slusarski, SR; K.Kawakita; Garcia, RS; J.G. Couto; Rodrigues, S","2007","10","19","Brasil","Paraná","Marilena","-53.1","-22.716667","-53.1","-22.716667","259","259","HUEM000029965",NA,"Rio Areia, ponte da estrada Porto São José - Marilena.",NA,NA,"s.n.",NA,NA,"Arbórea, 5,0m alt.; botões florais col. verde, flores col. branca.","2017","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1268","2019-07-02 15:55:39-03","UEM","HUEM","22221","S","Plantae","Leguminosae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","L.M.Garcia","L.M.Garcia","2009","09","07","Brasil","Paraná","Maringá","-51.866019","-23.339967","-51.866019","-23.339967","517","517","HUEM000006027","HUEM000006027","fazenda do CESUMAR, lado de cima da mata",NA,NA,"94",NA,NA,"arbórea, cerca de 20 m de altura; frutos maturos de coloração marrom.; Floresta Estacional Semidecidual.","2012","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1269","2019-07-02 15:55:39-03","UEM","HUEM","23120","S","Plantae","Leguminosae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","L.M.Garcia","L.M.Garcia","2010","03","12","Brasil","Paraná","Maringá","-51.856406","-23.337097","-51.856406","-23.337097","442","442","HUEM000006025","HUEM000006025","fazenda do CESUMAR, borda esquerda da mata, próximo a cerca",NA,NA,"229",NA,NA,"arbórea, ca. 20 m alt; frutos imaturos de coloração verde, maturos de coloração marrom.; Floresta Estacional Semidecidual.","2012","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1270","2019-07-03 20:06:25-03","UEM","HUEM","28697","S","Plantae","Leguminosae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Ma.C.Souza","E.D. Mauri","2011","09","29","Brasil","Paraná","Maringá","-51.930653","-23.428267","-51.930653","-23.428267",NA,NA,"HUEM000018734",NA,"Parque do Ingá.",NA,NA,"s.n.",NA,NA,"Árvore, cerca de 10m de altura; flores de coloração bege.","2014","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1271","2019-07-02 15:55:39-03","UEM","HUEM","30986","S","Plantae","Leguminosae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","L.M.Garcia","L.M.Garcia","2017","02","16","Brasil","Paraná","Maringá","-51.944167","-23.401111","-51.944167","-23.401111",NA,NA,"HUEM000011335","HUEM000011335","Campus Sede UEM,, Próximo ao Campo de futebol",NA,NA,"951",NA,NA,"Arbórea, cerca de 15,0 m de altura; botões florais de coloração verde, flores de coloração brancas, perfumadas","2017","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1272","2021-03-01 12:13:46-03","UEM","HUEM","31283","S","Plantae","Leguminosae- Mimosoideae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","L.M.Garcia","L.M.Garcia; D.A.Franco","2017","04","22","Brasil","Paraná","Porto Rico","-53.306694","-22.784528","-53.306694","-22.784528",NA,NA,"HUEM000029742",NA,"Fazenda Praia Grande, Margem esquerda do rio Paraná.",NA,NA,"1006",NA,NA,"Arbórea, cerca de 10,0m de altura; frutos imaturos de coloração verde.","2017","04","22",NA,NA,NA,NA,NA,NA,NA,NA
"1273","2020-11-04 17:29:25-03","UEM","HUEM","35906","S","Plantae","Leguminosae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","L.M.Garcia","L.M.Garcia; M.A.Milaneze-Gutierre; R.M.Marques","2020","03","18","Brasil","Paraná","Maringá","-51.945483","-23.401458","-51.945483","-23.401458",NA,NA,"HUEM000027718",NA,"Universidade Estadual de Maringá, Campus sede, bosque próximo a ADUEM.",NA,NA,"1092",NA,NA,"Árvore aproximadamente 10,0m de altura. Frutos imaturos coloração verde.","2020","03","18",NA,NA,NA,NA,NA,NA,NA,NA
"1274","2020-11-04 17:29:25-03","UEM","HUEM","3735","S","Plantae","Leguminosae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Ma.C.Souza","Ma.C.Souza","1993","04","17","Brasil","Paraná","Porto Rico","-53.266597","-22.771342","-53.266597","-22.771342",NA,NA,"HUEM000026481",NA,"Mata do Araldo",NA,NA,"3160",NA,NA,"Arvoreta; solo seco; frequente na região.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1275","2020-11-04 17:29:25-03","UEM","HUEM","22951","S","Plantae","Leguminosae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","S.R.Zaniolo","S.R.Zaniolo; Pinto, GBS; Silva, VG; Tortorelli, AR","2002","04","19","Brasil","Mato Grosso","Barão de Melgaço","-55.9674987792969","-16.1944007873535",NA,NA,NA,NA,"HUEM000006026","HUEM000006026","RPPN SESC Pantanal",NA,NA,"261",NA,NA,"árvore; frutos maduros.",NA,NA,NA,NA,"145819","auto",NA,NA,NA,NA,NA
"1276","2020-11-04 17:29:25-03","UEM","HUEM","17446","Extra","Plantae","Leguminosae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Ma.C.Souza","G.F.Pereira; C.G.Silva; V.L.Silva; Ma.C.Souza; Almeida, CG; Rosa, GS","2010","04","17","Brasil","Paraná","Diamante do Norte","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"HUEM000016531","HUEM000016531","Estação Ecológica do Caiuá, Colégio Agrícola, caminho para ribeirão Scherer.",NA,NA,"434",NA,NA,"arbórea, cerca de 8,0 m de altura; frutos; borda do remanescente florestal","2010","10",NA,NA,"16110","auto",NA,NA,NA,NA,NA
"1277","2019-07-02 15:55:39-03","UEM","HUEM","21060","S","Plantae","Leguminosae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","G.F.Pereira","G.F.Pereira","2009","09","24","Brasil","Paraná","Diamante do Norte","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"HUEM000016516","HUEM000016516","Estação Ecológica do Caiuá., Ribeirão Scherer.",NA,NA,"629",NA,NA,NA,"2009","09",NA,NA,"16110","auto",NA,NA,NA,NA,NA
"1278","2019-07-02 15:55:39-03","UEM","HUEM","1741","S","Plantae","Leguminosae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","L.H.Soares-Silva","L.H.Soares-Silva","1989","10","20","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"HUEM000006023","HUEM000006023","Parque Estadual Mata dos Godoy",NA,NA,"270",NA,NA,"Árvore; botões florais verdes, flores cremes","1989",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"1279","2020-11-04 17:29:25-03","UEM","HUEM","53","S","Plantae","Leguminosae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Nogueira, NCO","Ide, A; Moscheta, IS","1980","10","22","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000006022","HUEM000006022","Horto Florestal Dr. Luiz Teixeira Mendes, área 3 do projeto flora; espécie número 63",NA,NA,"s.n.",NA,NA,"Árvore nativa, com aprox. 14 m de altura; tronco com aprox. 24 cm de diâmetro, relativamente liso; copa a partir de 10 m do solo",NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA
"1280","2019-07-03 20:06:25-03","UEM","HUEM","793","S","Plantae","Leguminosae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Ma.C.Souza-Stevaux","Ma.C.Souza-Stevaux","1986","10","09","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000018735",NA,"Parque do Ingá., margem do lago",NA,NA,"40",NA,NA,"Porte arbóreo; inflorescências com flores de coloração branca, levemente perfumadas","1988","07",NA,NA,"19250","auto",NA,NA,NA,NA,NA
"1281","2021-03-01 12:13:37-03","UEM","HUEM","17639","S","Plantae","Leguminosae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Ma.C.Souza","Ma.C.Souza; A.A.Santos; Rosa, GS; F.E.Amadeo; Almeida, CG","2009","09","24","Brasil","Paraná","Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"HUEM000029762",NA,"rio Paraná, limite jusante da mata do Araldo",NA,NA,"2176",NA,NA,"arbórea, cerca de 20,0 m de altura; área de pastagem abandonada em início de regeneração","2010","05","17",NA,"18063","auto",NA,NA,NA,NA,NA
"1282","2020-11-04 17:29:25-03","UEM","HUEM","3239","Extra","Plantae","Leguminosae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Ma.C.Souza","Ma.C.Souza","1994","06","20","Brasil","Paraná","Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"HUEM000026482",NA,"rio Paraná, mata do Araldo",NA,NA,"82",NA,NA,"Arbórea; rara na área. Solo seco.","1994",NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA
"1283","2019-07-02 13:18:58-03","UEM","HUEM","19078","Extra","Plantae","Leguminosae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","K.Kawakita","Ramos","2010","09","15","Brasil","Paraná","Sarandi","-51.8739013671875","-23.4435997009277",NA,NA,NA,NA,NA,NA,"parque São Pedro, chácara João Noma, margem de açude.",NA,NA,"s.n.",NA,NA,"Arbórea; botões florais col. verde-claro, flores com estames col. branca, odoríferas; frutos maturos col. marrom-escuro.","2010","09",NA,NA,"13334","auto",NA,NA,NA,NA,NA
"1284","2020-11-04 17:29:25-03","UEM","HUEM","10977","S","Plantae","Leguminosae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Hatschbach, G","J.M.Silva; Soares, A; W.Maschio","1997","10","16","Brasil","Paraná","Três Barras do Paraná","-53.1808013916016","-25.4188995361328",NA,NA,NA,NA,"HUEM000006024","HUEM000006024","Bela Vista; mata degradada",NA,NA,"2149",NA,NA,"Árvore, 10 m; flor alva; mata degradada","1997",NA,NA,NA,"20611","auto",NA,NA,NA,NA,NA
"1285","2021-03-10 11:38:38-03","UNILA","EVB","1405","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Gris, D.","Gris, D.; et al.","2009","06","07","Brasil","Paraná","Foz do Iguaçu","-54.586111","-25.448889","54º35'10''W","25º26'56''S",NA,NA,"EVB001405","EVB001405","Parque Nacional do Iguaçu. Trilha das Bananeiras. Parque Nacional do Iguaçu",NA,NA,NA,NA,NA,NA,"2009","08","07",NA,NA,NA,NA,NA,NA,NA,NA
"1286","2021-03-10 11:38:38-03","UNILA","EVB","1055","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Caxambu, M.G.","Caxambu, M.G.; Siqueira, E.L.; Chagas, M.P.","2015","10","01","Brasil","Paraná","Céu Azul","-53.8725","-25.184167","53º52'21''W","25º11'3''S","653","653","EVB001055","EVB001055","Parque Nacional do Iguaçu. Serranópolis do Iguaçu. Parque Nacional do Iguaçu",NA,NA,"6893",NA,NA,NA,"2015","10","24",NA,NA,NA,NA,NA,NA,NA,NA
"1287","2021-03-10 11:38:38-03","UNILA","EVB","2184","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Caxambu, M.G.","Caxambu, M.G.; Siqueira, E.L.; Chagas, M.P.","2015","10","01","Brasil","Paraná","Céu Azul","-53.8725","-25.184167","53º52'21''W","25º11'3''S","653","653","EVB002184","EVB002184","Estrada de chão Céu Azul-Serranópolis do Iguaçu.",NA,NA,"6893",NA,NA,"Flores com botões florais verdes. Habitat: Relevo ondulado Habito: Árvore. Heliófita","2015","10","24",NA,NA,NA,NA,NA,NA,NA,NA
"1288","2021-03-10 11:38:38-03","UNILA","EVB","1384","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Lima, L.C.P.","Lima, L.C.P.","2017","03","18","Brasil","Paraná","Foz do Iguaçu","-54.476944","-25.615556","54º28'37''W","25º36'56''S","109","109","EVB001384","EVB001384","Parque Nacional do Iguaçu. Próximo a entrada principal. Parque Nacional do Iguaçu",NA,NA,"930",NA,NA,NA,"2017","03","18",NA,NA,NA,NA,NA,NA,NA,NA
"1289","2021-03-10 11:38:38-03","UNILA","EVB","1511","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Hatschbach, G.","Ponciano, J.","1979","10","02","Brasil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"EVB001511","EVB001511","Vila A'' de Itaipu'.",NA,NA,"257",NA,NA,"Flores capituliformes. Fruto lomento.",NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA
"1290","2021-02-12 15:02:08-03","UFSCar","SPSC","6380","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1291","2021-02-12 15:02:08-03","UFSCar","SPSC","8145","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1292","2021-02-12 15:02:08-03","UFSCar","SPSC","6378","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong",NA,"M. Cervini;E.F.L.P. Silva",NA,NA,NA,"Brasil","São Paulo","São Carlos",NA,NA,"9999","9999",NA,NA,NA,NA,"Fazenda Canchim.",NA,NA,NA,NA,NA,"Planta de aproximadamente 8 metros de altura.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1293","2021-02-12 15:02:08-03","UFSCar","SPSC","6377","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong",NA,"M. Cervini;E.F.L.P. Silva",NA,NA,NA,"Brasil","São Paulo","São Carlos",NA,NA,"9999","9999",NA,NA,NA,NA,"Fazenda Canchim.",NA,NA,NA,NA,NA,"Planta de aproximadamente 8 metros de altura.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1294","2021-02-12 15:02:08-03","UFSCar","SPSC","6379","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong",NA,"M. Cervini;E.F.L.P. Silva",NA,NA,NA,"Brasil","São Paulo","São Carlos",NA,NA,"9999","9999",NA,NA,NA,NA,"Fazenda Canchim.",NA,NA,NA,NA,NA,"Planta de aproximadamente 8 metros de altura.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
