"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","relationshipType","eventTime","fieldNumber","individualCount"
"376","2021-02-08 12:43:49-03","UFRGS","ICN","119343","S","Plantae","Myrtaceae","Eugenia","aff. kleinii","Eugenia aff. kleinii","Legr.","Aguiar, OT","1989",NA,NA,"Aguiar, OT","318","1989","07","19","Brasil","SP","Cunha","Parque Estadual da Serra do Mar bacia hidrográfica D picada do aparelho","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"Arvoreta 1m altura, frutos avermelhados.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA
"377","2021-02-08 12:43:52-03","UFRGS","ICN","086056","S","Plantae","Myrtaceae","Eugenia","cf. kleinii","Eugenia cf. kleinii","D.Legrand","Sobral, M","1989",NA,NA,"Falkenberg, DB","4733","1988","09","10","Brasil","SC","Ilhota","Parque Botânico Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,NA,NA,"Arbusto, 2m de altura, com frutos; No interior de Mata Atlântica",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA
"378","2021-02-08 12:43:52-03","UFRGS","ICN","094510","S","Plantae","Myrtaceae","Eugenia","cf. kleinii","Eugenia cf. kleinii","D.Legrand","Sobral, M","1986","04",NA,"Amaral Jr, A","1629","1973","08","26","Brasil","SP","Santo André","Paranapiacaba. Estação Biológica do Alto da Serra","-46.3","-23.766667","-46.3","-23.766667","800","800","Árvore de 4-5m de altura. Com 10-15cm de diametro na base do tronco, flores brancas, com tons róseas; Mata pluvial tropical secundária, densa, muito úmida.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2021-02-08 12:43:52-03","UFRGS","ICN","084174","S","Plantae","Myrtaceae","Eugenia","cf. kleinii","Eugenia cf. kleinii","D.Legrand",NA,NA,NA,NA,"Falkenberg, DB; Padovani, CR","2557","1985","08","03","Brasil","SC","Palhoça","Morro Cambirela","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"Arbusto de 2m de altura; Capoeira",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA
"380","2021-02-08 12:43:54-03","UFRGS","ICN","087921","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","Ribeiro, CL","2019","05","29","Collares, JER","44","1980","09","24","Brasil","SP","Cunha","ao lado da Estação Fitoecológica","-45.066667","-23.3","-45.066667","-23.3",NA,NA,"Árvore com cerca de 20 m de altura, cálice verde-claro, corola branca e frequência fraca.; Floresta Ombrófila Densa Montana",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2021-02-08 12:43:54-03","UFRGS","ICN","155553","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","Falkenberg, DB","1993",NA,NA,"Falkenberg, DB","6194","1993","09","17","Brasil","SC","Blumenau","Fazenda Faxinal Vale do Rio Júlio","-49.0661010742188","-26.9193992614746",NA,NA,"500","500","Doação do herbário FLOR. 5 dupl.; arbusto de 4m de altura; flores brancas.; interior de mata atlântica primária, na beira de regato.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA
"382","2021-02-08 12:43:54-03","UFRGS","ICN","066593","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","Legrand, CD","1976",NA,NA,"Bresolin, A","798","1973","08","24","Brasil","SC","Bom Retiro","Paulo Lopes","-49.489200592041","-27.7971992492676",NA,NA,NA,NA,"Arvoreta 6m. Flor branca.; Mata",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"35974","auto",NA,NA,NA,NA,NA,NA,NA
"383","2021-02-08 12:43:54-03","UFRGS","ICN","066594","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","Legrand, CD","1969",NA,NA,"Klein, RM","7838","1968","08","07","Brasil","SC","Florianópolis","Morro Costa da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Arvoreta de 5m de altura. Flor branca; Mata secundária.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"384","2021-02-08 12:43:54-03","UFRGS","ICN","066612","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","Legrand, CD","1974",NA,NA,"Klein, RM; Bresolin, A","9786","1971","10","18","Brasil","SC","Governador Celso Ramos","Jordão","-48.5592002868652","-27.3146991729736",NA,NA,NA,NA,"Arbusto com 3m de altura. Fruto maduro vermelho; Beira de regato.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"13751","auto",NA,NA,NA,NA,NA,NA,NA
"385","2021-02-08 12:43:54-03","UFRGS","ICN","002685","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","Legrand, CD",NA,NA,NA,"Reitz, R; Klein, RM","3581","1956","08","17","Brasil","SC","Horto Florestal I.N.P","Ibirama",NA,NA,NA,NA,"250","250","Lenho na xiloteca; Arvoreta de 4m de altura, flor branca.; Coletada na orla da mata.","ICN00000390","ICN00000390 ICN00000390_1","Dicotyledon",NA,"América do Sul",NA,"Paratypus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2021-02-08 12:43:54-03","UFRGS","ICN","086028","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","Sobral, M","1986","06",NA,"Cordeiro, J; Silva, JM","125","1985","08","21","Brasil","PR","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvore 4m. Flor alva; Mata pluvial",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"387","2021-02-08 12:43:54-03","UFRGS","ICN","061960","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","Sobral, M","1984",NA,NA,"Souza, ML; et al.","247","1984","09","14","Brasil","SC","Florianópolis","Rio Vermelho","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Arbusto 2m de altura. Pétalas brancas, cálice vinho.; Restinga de Praia Grande, dentro da mata",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"388","2021-02-08 12:43:54-03","UFRGS","ICN","083896","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","Legrand, CD","1976",NA,NA,"Klein; Bresolin, A","8377","1969","10","15","Brasil","SC","Florianópolis","Santo Antônio","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Arvoreta com 4m de altura. Fruto maduro, avermelhado; Capão no pasto",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"389","2021-02-08 12:43:54-03","UFRGS","ICN","061077","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","Legrand, CD","1974",NA,NA,"Klein, RM","9661","1971","08","11","Brasil","SC","Governador Celso Ramos","Jordão","-48.5592002868652","-27.3146991729736",NA,NA,NA,NA,"Arbusto com 3m de altura. Flor branca; Mata, beira de rio",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"13751","auto",NA,NA,NA,NA,NA,NA,NA
"390","2021-02-08 12:43:54-03","UFRGS","ICN","155581","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","Falkenberg, DB","1994",NA,NA,"Falkenberg, DB","6717","1994","07","16","Brasil","SC","Rancho Queimado","Sítio Trisâmia","-49.0217018127441","-27.6725006103516",NA,NA,"900","900","Doação do herbário FLOR. 5 dupl.; arvoreta, 6m de altura; flores botão.; interior de mata atlântica.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"17361","auto",NA,NA,NA,NA,NA,NA,NA
"391","2021-02-08 12:43:54-03","UFRGS","ICN","098728","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","Sobral, M","1993",NA,NA,"Leitão, HF; et al.","s.n.","1988","10","14","Brasil","SP","São Roque","Parque da Câmara","-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,"Árvore de 10m, frutos imaturos verdes",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"15567","auto",NA,NA,NA,NA,NA,NA,NA
"392","2020-09-17 10:41:21-03","UEPA","MFS","002558","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","M. Sobral.","2010","01","25","Stival - Santos","923","2009","09","25","Brasil","Santa Catarina","Ilhota","Baú, Florística IFFSC 752 ( Arbusto ); Floresta Ombrófila Densa; Estádio de Suces.: Avançado; Habitat: interior do fragmento.","-48.871111","-26.819722","-48.871111","-26.819722",NA,NA,"Arbusto com altura de 2,5m e fruto maduro avermelhado.","MFS002558","MFS002558 MFS002558_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2020-09-17 10:41:21-03","UEPA","MFS","002576","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","M. Sobral.","2010","01","25","Stival - Santos","792","2009","08","13","Brasil","Santa Catarina","Angelina","Rio Bonito, Coleta extra IFFSC. Beira de estrada.","-48.935556","-27.536389","-48.935556","-27.536389","517","517","Arbusto de 3,5 m de altura. Flores de coloração branca com vermelha.","MFS002576","MFS002576 MFS002576_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2020-09-17 10:41:21-03","UEPA","MFS","002461","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Oliveira, AA de","2010","01","25","Korte, A","887","2009","11","10","Brasil","Santa Catarina","Presidente Nereu","Rio Novo, Floresta ombrófila densa. Florística IFFSC 518 (arvoreta).","-49.230556","-27.180278","-49.230556","-27.180278",NA,NA,"Arvoreta de 5m de altura. Fruto vermelho.","MFS002461","MFS002461 MFS002461_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","74040","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","Legr.",NA,NA,NA,NA,"Mattos, J.","s.n.","1961","02",NA,"Brasil","Paraná","Curitiba","Ao sul num bairro","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Em capão de mata natural secundária. 2m, casca cinzenta, pouco frequente. Botões flores muito pequenos","HAS0074040",NA,"Magnoliophyta",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"396","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","74041","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","Legr.","Sobral, M.","1985",NA,NA,"Hatschbach, G.","19755","1968","07",NA,"Brasil","Paraná","Morretes","Estrada Graciosa, Alto da Serra","-48.834400177002","-25.476900100708",NA,NA,"900","900","Arbusto 2,5m, mata pluvial, às margens do rio. Pedúnculo e cálice vermelho-pinhão, corola com mancha vermelha externa","HAS0074041",NA,"Magnoliophyta",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"397","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","74045","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","Legr.","Hatschbach, G","1986","09",NA,"Silva, J.M.","155","1986","08",NA,"Brasil","Paraná","Morretes","Véu da Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Arvoreta 5m de alt, flor alva, mata pluvial","HAS0074045",NA,"Magnoliophyta",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"398","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","87564","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,NA,NA,NA,NA,"Reitz","933","1953","08",NA,"Brasil","Santa Catarina","Brusque","Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"Na beira da mata. Arbusto de 3m de alt. Flor branca.","HAS0087564",NA,"Magnoliophyta",NA,NA,NA,"Paratypus","19684","auto",NA,NA,NA,NA,NA,NA,NA
"399","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","74047","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","Legr.","Legrand, D.","1969",NA,NA,"Klein, R.M.","7838","1968","08",NA,"Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,"200","200","Mata secundária, arvoreta 5m de alt, flores brancas, guamirim de folha média","HAS0074047",NA,"Magnoliophyta",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"400","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","74039","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","Legr.","Legrand, D.","1967",NA,NA,"Klein, R.M.","7528","1967","07",NA,"Brasil","Santa Catarina","Florianópolis","Morro da Quebrada, Tapera, Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,"300","300","Na mata, arvoreta 6m de alt, flores brancas","HAS0074039",NA,"Magnoliophyta",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"401","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","74046","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","Legr.","Legrand, D.","1974",NA,NA,"Klein, R.M.","9786","1971","10",NA,"Brasil","Santa Catarina","Governador Celso Ramos","Jordão","-48.5592002868652","-27.3146991729736",NA,NA,"20","20","Beira de regato, arbusto 3m de altura, fruto maduro vermelho","HAS0074046",NA,"Magnoliophyta",NA,NA,NA,NA,"13751","auto",NA,NA,NA,NA,NA,NA,NA
"402","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","87588","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,NA,NA,NA,NA,"Reitz","3665","1956","09",NA,"Brasil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"Capoeira, arbusto de 20m alt. flores brancas.","HAS0087588",NA,"Magnoliophyta",NA,NA,NA,"Paratypus","31105","auto",NA,NA,NA,NA,NA,NA,NA
"403","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","93619","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","Legr.","Legrand, D.","1976",NA,NA,"Bresolin, A.","798","1973","08",NA,"Brasil","Santa Catarina","Paulo Lopes","Bom Retiro","-48.6836013793945","-27.9617004394531",NA,NA,"300","300","Na mata, arvoreta 6m de altura, flores brancas","HAS0093619",NA,"Magnoliophyta",NA,NA,NA,NA,"23385","auto",NA,NA,NA,NA,NA,NA,NA
"404","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","74044","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","Legr.","Mattos, J.","1988","01",NA,"Mattos, J.","s.n.","1960","11",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Nativa do Jardim Botânico. Árvore","HAS0074044",NA,"Magnoliophyta",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"405","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","74042","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","Legr.","Mattos, J.","1988","01",NA,"Kuhlmann, M.","3883","1955","11",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Mata natural do Jardim Botânico, árvore n°73 da área em estudo, frutificação","HAS0074042",NA,"Magnoliophyta",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"406","2020-10-14 08:31:32-03","MCN-FZBRS","HAS","94648","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aff. kleinii","Eugenia aff. kleinii","Legr.",NA,NA,NA,NA,"Pinho, R.A.","32","1963","10",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"HAS0094648",NA,"Magnoliophyta",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"407","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","74043","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","Legr.","Mattos, J.","1988","01",NA,"Hoelme, F.C.","s.n.","1932","02",NA,"Brasil","São Paulo","São Paulo","Parque do Estado de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore, flor alva","HAS0074043",NA,"Magnoliophyta",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"408","2019-11-21 10:11:31-03","IBt","SP","315282","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Kawasaki, ML","1998",NA,NA,"Aguiar, OT; et al.","621","1997","05","26","Brasil","São Paulo","Salesópolis","Nascente do rio Tietê, vegetação secundária","-45.583333","-23.583333","-45.583333","-23.583333","1105","1105","Arvoreta, frutos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2019-11-21 10:11:31-03","IBt","SP","327974","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Aguiar, OT","1997","08",NA,"Pastore, JA; et al.","804","1997","07","29","Brasil","São Paulo","Salesópolis","Nascente do rio Tietê, vegetação secundária","-45.583333","-23.583333","-45.583333","-23.583333","1105","1105","Arvoreta 2-4m alt., flores brancas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2019-11-21 10:11:31-03","IBt","SP","312069","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M",NA,NA,NA,"Silva, JM; Poliquesi, CB","1474","1995","08","03","Brasil","Paraná","Morretes","BR 277, Rio dos Padres.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Arvoreta, 5m alt., flor alva. Mata pluvial de encosta do morro.","SP028042","SP028042",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"411","2019-11-21 10:11:31-03","IBt","SP","249983","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Hatschbach, G","1987",NA,NA,"Kummrow, R; et al.","2942","1987","08","18","Brasil","Paraná","Morretes","Véu de Noiva.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Arbusto 2,2m alt., flor alva. Mata a beira de rio encachoeirado.","SP028034","SP028034",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"412","2019-11-21 10:11:31-03","IBt","SP","64591","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M","2007",NA,NA,"Mattos, J","9684","1962","01","05","Brasil","Rio de Janeiro","Petrópolis","Serra da Estrela, Secretário na base do Morro Maria Comprida. Na mata virgem.","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"Pequena árvore 3m alt., flores brancas.","SP028041","SP028041",NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA
"413","2019-11-21 10:11:31-03","IBt","SP","64301","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Legrand, D","1960",NA,NA,"Reitz, R; Klein, RM","3406","1956","07","17","Brasil","Santa Catarina","Ibirama","Horto Florestal I.N.P. Mata","-49.5177993774414","-27.0569000244141",NA,NA,"450","450","Arvoreta 4 m alt. Em botão","SP001330","SP001330",NA,NA,NA,NA,"Paratype","18533","auto",NA,NA,NA,NA,NA,NA,NA
"414","2019-11-21 10:11:31-03","IBt","SP","64300","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Legrand, D","1960",NA,NA,"Reitz, R; Klein, RM","1525","1955","08","26","Brasil","Santa Catarina","Itajaí","Cunhas. Mata","-48.6618995666504","-26.9078006744385",NA,NA,"30","30","Arvoreta 5 m alt. Flor branca com róseo","SP001329","SP001329",NA,NA,NA,NA,"Paratype","27253","auto",NA,NA,NA,NA,NA,NA,NA
"415","2019-11-21 10:11:31-03","IBt","SP","64302","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Legrand, D","1960",NA,NA,"Reitz, R; Klein, RM","3665","1956","09","07","Brasil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"200","200","Arbusto 2 m alt. Flor branca","SP001331","SP001331",NA,NA,NA,NA,"Paratype","31105","auto",NA,NA,NA,NA,NA,NA,NA
"416","2019-11-21 10:11:31-03","IBt","SP","296859","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Kawasaki, ML","1996",NA,NA,"Meira Neto, JAA; Grombone, MT; Bernacci, LC","21516","1988","06","07","Brasil","São Paulo","Atibaia","Pico da Pedra Grande.","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"Árvore 4m alt., botões brancos, cálice vinoso, no interior da mata.","SP028036","SP028036",NA,NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA,NA
"417","2019-11-21 10:11:31-03","IBt","SP","296838","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Kawasaki, ML","1996",NA,NA,"Meira Neto, JAA; Grombone, MT; Bernacci, LC","21520","1988","06","07","Brasil","São Paulo","Atibaia","Pico da Pedra Grande.","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"Árvore 4m alt., flores brancas, botões róseos, frutos imaturos verdes, petalas róseas externamente, no interior da mata.","SP028043","SP028043",NA,NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA,NA
"418","2019-11-21 10:11:31-03","IBt","SP","154877","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M","1992",NA,NA,"Leitão Filho, HF; Shepherd, GJ","2532","1976","08","11","Brasil","São Paulo","Jundiaí","Nativo em mata de planalto na Serra do Japi, em local úmido.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Arbusto até 2,5m alt., flores brancas com cálice esverdeado.","SP028037","SP028037",NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA
"419","2019-11-21 10:11:31-03","IBt","SP","195941","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M","1992",NA,NA,"Sugiyama, M; Chiea, SAC","340","1983","09","22","Brasil","São Paulo","Jundiaí","Reserva da Serra do Japi.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Arbusto 1,5m alt., corola branca.","SP028035","SP028035",NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA
"420","2019-11-21 10:11:31-03","IBt","SP","201261","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M","1992",NA,NA,"Chiea, SAC","349","1983","09","22","Brasil","São Paulo","Jundiaí","Serra do Japi.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Árvore 3m alt., flores de corola branca.","SP028038","SP028038",NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA
"421","2019-11-21 10:11:31-03","IBt","SP","347544","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Kawasaki, ML","2000",NA,NA,"D'Eça Neves, FF","1420","1999","02","01","Brasil","São Paulo","Jundiaí","Serra do Japi, Base de estudo de ecologia e educação ambiental Miguel Castarde, trilha do Mirante, borda da trilha","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Árvore ca. 5m alt.",NA,NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA
"422","2019-11-21 10:11:31-03","IBt","SP","347542","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Kawasaki, ML","2000",NA,NA,"D'Eça Neves, FF","1416","1999","06","03","Brasil","São Paulo","Jundiaí","Serra do Japi, Base de estudo de ecologia e educação ambiental Miguel Castarde, trilha do Mirante, borda da trilha","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Árvore ca. 3m alt.",NA,NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA
