"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","stateProvince","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","631942","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","S. F. Smith","A. Kegler","1999","12","07","Brazil","Sao Marcos",NA,"-51.0681","-28.9711",NA,NA,"800","800","NY00631942","NY00631942_01",NA,NA,NA,"436","Rio Grande do Sul","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=509402' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","778585","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","L. B. Smith","G. G. Hatschbach","1965","11","21","Brazil","Campina Grande do Sul","Rio Pardinho","-49.0553","-25.3058",NA,NA,NA,NA,"NY00778585","NY00778585_01",NA,NA,NA,"13164","Paraná","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=795887' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00778591","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","R. A. Howard","Grupo Pedra do Cavalo","1980","12",NA,"Brazil","Cachoeira","Porto Castro Alves. Vale dos Rios Paraguaçu & Jacuipe","-39.08","-12.53",NA,NA,"40","120","NY00778591","NY00778591_01",NA,NA,NA,"1012","Bahia","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=795949' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","778600","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","paranensis","Ruprechtia paranensis","Pendry","C. A. Pendry","L. B. Smith","1965","01","20","Brazil","Ponta Grossa","Vila Velha","-50.03","-25.22",NA,NA,"800","920","NY00778600","NY00778600_01",NA,NA,NA,"14909","Paraná","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=796341' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","778598","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","paranensis","Ruprechtia paranensis","Pendry","C. A. Pendry","G. G. Hatschbach","1971","12","29","Brazil","Guaratuba","Col. Limeira","-48.5744","-25.8831",NA,NA,NA,NA,"NY00778598","NY00778598_01",NA,NA,NA,"28606","Paraná","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=796331' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","778599","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","paranensis","Ruprechtia paranensis","Pendry","C. A. Pendry","G. G. Hatschbach","1965","11","21","Brazil","Campina Grande do Sul","Rio Pardinho","-49.0553","-25.3058",NA,NA,NA,NA,"NY00778599","NY00778599_01",NA,NA,NA,"13164","Paraná","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=796338' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-02-18 09:30:31-03","UNESP-IBB","BOTU","26573","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Mantovani, W.","Chagas, F.","1992","10","21","Brasil","Londrina",NA,NA,NA,"9999","9999",NA,NA,"BOTU026573",NA,NA,NA,NA,"01389","Paraná","Árvore, 10 m de altura, de floresta ciliar, frutos imaturos esverdeados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-13 09:20:43-03","UFRJ","RFA","8233","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","L.B. Smith; S.F. Smith","G.G. Hatschbach","1965","11","21","Brasil","Campina Grande do Sul",NA,"-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"RFA27439",NA,"1966",NA,NA,"13161","Paraná","Árvore de 8m, flor alvacente",NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"53","2020-11-13 09:20:43-03","UFRJ","RFA","8800","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","G.G. Hatschbach","G.G. Hatschbach","1967","11","16","Brasil","Campina Grande do Sul","Ribeirão Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"RFA27739",NA,NA,NA,NA,"17883","Paraná","Árvore de 25cm, tronco 35cm de diâmetro, flor esverdeada",NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"54","2020-11-13 09:20:43-03","UFRJ","RFA","12002","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","G.G. Hatschbach","G.G. Hatschbach","1971","12","29","Brasil","Guaratuba","Col. Limeira","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"RFA11426",NA,NA,NA,NA,"28606","Paraná","Árvore de 15m, tronco 35cm, mata pluvial encosta de morro",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"55","2020-11-24 17:10:58-03","UTFPR","DVPR","3667","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Caxambu, MG","Siqueira, EL; Chagas, MP","2015","09","23","Brasil","Mato Rico","Estação Ecológica Municipal Colombo.","-52.14403","-24.45002","-52.14403","-24.45002","716","716","DVPR003667",NA,"2015","10","21","1659","Paraná","arvoreta ca. 4,5 m, heliófita. Flores amarelo- esverdeadas, visitadas por Apis mellifera Linnaeus,1758(Hymenoptera, Apidae) e abelhas nativas. Frutos imaturos verdes.; Relevo: ondulado - Vegetação: Floresta Ombrófila Mista Montana.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-24 17:10:58-03","UTFPR","DVPR","3670","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Cordeiro, J; Martin, VC","Sekine, ES; et al.","2008","10","28","Brasil","Nova Aurora","Propriedade do Sr. David Ezuel Gurski.","-53.11207","-24.31596","-53.11207","-24.31596","302","302","DVPR003670",NA,"2010",NA,NA,"52","Paraná","árvore heliófita, ca 8m. Frutos imaturos verdes, alados.; Relevo: suave-ondulado - vegetação: Floresta Estacional Semidecidual Submontana.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-24 17:10:58-03","UTFPR","DVPR","5608","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Silva, DR","Rocha Filho, JA; Piva, J; Machado, C","2018","01","30","Brasil","Capitão Leonidas Marques","Futura area de APP da UHE, Baixo Iguaçu . Rio Andrada, região do Porto Três Irmãos.","-53.3244","-25.3026","-53.3244","-25.3026","275","275","DVPR005608",NA,"2018","01","26","591","Paraná","Árvore 20 m de altura. Folha concolores, cartáceas, glabras. Frutos secos, trialados, ferrugineos. Ponto 561.; Área de contato entre Floresta em estágio médio de sucessão secundária, Capoeira e Floresta Ríparia, solo argiloso. Associa",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-24 17:10:58-03","UTFPR","DVPR","1015","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Biz, S","Biz, S","2010","10","22","Brasil","Cruzeiro do Iguaçu","Linha Canoas","-53.127799987793","-25.6156005859375",NA,NA,NA,NA,"DVPR001015","DVPR001015","2010","10","22","s.n.","Paraná","Árvore 6m, flor de cor rosa, sem látex e sem espinhos.",NA,NA,NA,"Magnoliophyta",NA,NA,"12520","auto",NA,NA,NA,NA,NA,NA,NA
"59","2020-11-24 17:10:58-03","UTFPR","DVPR","2857","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Mantovani, W","Chagas-Silva, F","1992","10","21","Brasil","Londrina","Proximidades da Casa de Emaus.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"DVPR002857",NA,NA,NA,NA,"1389","Paraná","Árvore 10m, frutos imaturos esverdeados.; Floresta ciliar.",NA,NA,NA,"Magnoliophyta",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"60","2020-11-24 17:10:58-03","UTFPR","DVPR","5495","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Estevan, DA","Souza, PR; et al.","2017","04",NA,"Brasil","São Jorge d' Oeste","RPPN Salto Chopim","-53.633","-25.4035","-53.633","-25.4035",NA,NA,"DVPR005495",NA,"2017","06",NA,"125","Paraná","Árvore ca 5.0m, parcela 2, número do indíviduo 861; Floresta Estacional Semidecidual",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-11-19 15:44:52-03","UNEB","HUNEB","7412","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meiss.",NA,"Noblick, L.R.","1984","05","14","Brasil","Feira de Santana","Bonfim de Feira","-38.966667","-12.25","38W58'0''","12S15'0''",NA,NA,"HUNEB0007412",NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:47:12-03","EAO","IAN","93442","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Glaziou, AFM",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"IAN093442",NA,NA,NA,NA,"14218",NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:47:12-03","EAO","IAN","93983","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Glaziou, AFM","1892","01","02","Brasil",NA,"Alto Macahé.",NA,NA,NA,NA,NA,NA,"IAN093983",NA,NA,NA,NA,"19760","Rio de Janeiro",NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:47:12-03","EAO","IAN","183472","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Cardoso, D","2004","04","11","Brasil","Tucano","Povoado Bisamum. Caatinga arbóreo-arbustiva. Solo pedregoso.","-38.7867012023926","-10.9631004333496",NA,NA,NA,NA,"IAN183472",NA,NA,NA,NA,"63","Bahia","Árvore ca. 6m alt. Folhas membranáceas, glabras e com cores verdes. Frutos imaturos verdes.","Southern America",NA,NA,"Dicotiledônea",NA,NA,"55392","auto",NA,NA,NA,NA,NA,NA,NA
"65","2013-07-03 11:21:40-03","EBDA","BAH","7938","S","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","G. C. P. Pinto","H. P. bautista","1987","04","12","Brasil","Rui Barbosa","Faz. Panorama","-40.4939","-12.2839",NA,NA,"670","670",NA,NA,"1987","04",NA,"1107","Bahia","Árvore com frutos",NA,NA,NA,NA,NA,NA,"68639","auto",NA,NA,NA,NA,NA,NA,NA
"66","2013-07-03 11:21:40-03","EBDA","BAH","10302","S","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Harley, R. M.","1996","08","31","Brasil","Maracás","Faz. Cana Brava","-40.416667","-12.433333","40W 25'","12S 26'","900","1000",NA,NA,NA,NA,NA,"28233","Bahia","Árvore de até 15m de altura. DAP 60cm; folhas verdes; frutos castanhos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2013-07-03 11:21:40-03","EBDA","BAH","6852","S","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","L. R. Noblick","L. R. Noblick","1985","07","17","Brasil","Serra Preta","7km W do Ponto de Serra Preta - Faz. Santa Clara","-39.3317","-12.1603",NA,NA,NA,NA,NA,NA,"1985",NA,NA,"4152","Bahia",NA,NA,NA,NA,NA,NA,NA,"25913","auto",NA,NA,NA,NA,NA,NA,NA
"68","2019-12-04 15:25:42-03","PUCPR","HUCP","10489","S","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Cervi, AC","Silva, SL","1992","04","14","Brasil","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"HUCP00016795","HUCP00016795",NA,NA,NA,"3672","Paraná",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"69","2019-12-04 15:25:42-03","PUCPR","HUCP","17721","S","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Beltrami, L","Beltrami, L","2006","11","11","Brasil","Farroupilha","Próximo ao Salto Ventoso","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"HUCP00016768","HUCP00016768","2007","04","11","077","Rio Grande do Sul",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"19545","auto",NA,NA,NA,NA,NA,NA,NA
"70","2019-12-04 15:25:42-03","PUCPR","HUCP","23107","S","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Selusniaki, M","Ariati, V; Adenesky, E; Bonaldi, R","2011","11","18","Brasil","Telêmaco Borba",NA,"-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"HUCP00017001","HUCP00017001",NA,NA,NA,"s.n.","Paraná",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"71","2019-12-04 15:25:42-03","PUCPR","HUCP","13115","S","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Dias, MC","Pavão, OC","1999","10","25","Brasil","Cornélio Procópio",NA,"-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,"HUCP00016791","HUCP00016791",NA,NA,NA,"s.n.","Paraná","Nº 26688.",NA,NA,NA,"Eudicotiledonea",NA,NA,"23842","auto",NA,NA,NA,NA,NA,NA,NA
"72","2020-11-26 18:09:20-03","CPAN-UFMS","COR","10130","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Ieda M. Bortolotto, Geraldo A. Damasceno-Júnior, Iria H. Ishii, Elton M. de Assis, Celso Rosso, Valdemar Magalhães","2004","11","02","Brasil","Corumbá","Mata ciliar do rio Paraguai. Próximo à comunidade do Amolar. mata ciliar; ; plano.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1507","Mato Grosso do Sul","material estéril.",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:23:08-03","UFBA","ALCB","133361","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Guedes, ML","Guedes, ML; Alunos de Botânica Econômica","2018","06","28","Brasil","Tucano","Epicentro Marizá.","-39.134722","-11.0175","-39.134722","-11.0175",NA,NA,"ALCB053015","ALCB053015","2018","10",NA,"30592","Bahia","de ca 4 m de altura. Folhas subcoriáceas, margens onduladas. Inflorescência panícula de tirsos, flores pequenas.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:23:08-03","UFBA","ALCB","023138","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Melo, E","Lemos, MJS; Noblick, LR; Lôbo","1984","05","14","Brasil",NA,"Bonfim de Feira.","-38.966667","-12.25","-38.966667","-12.25",NA,NA,NA,NA,"1994","05",NA,"078","Bahia","De 8-9m de altura, flores femininas de cálice verde, grande e maior do que o ovário; estigmas amarelos esbranquiçados. Pouco frequente.; Beira da estrada.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-10-09 11:23:08-03","UFBA","ALCB","132527","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Guedes, ML","Guedes, ML; Lopes, RB; Gama, HC","2018","04","22","Brasil","Conceição do Coité","Caminho para Juazeirinho.","-39.266667","-11.55","-39.266667","-11.55",NA,NA,"ALCB049249","ALCB049249","2018","06",NA,"30457","Bahia","de ca 7 m de altura. Folhas cartáceas, discolores. Fruto núcula com cálice acrescente.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-10-09 11:23:08-03","UFBA","ALCB","119034","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Ogasawara, HA","Ogasawara, HA; Oliveira, P","2014","10","01","Brasil","Juazeiro","Povoado de Passagem do Sargento","-40.629722","-95.555556","-40.629722","-95.555556","458","458",NA,NA,"2014","10",NA,"440","Bahia","ca. 3m alt.; folhas discolores; frutos negros (secos); cálice creme.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-10-09 11:23:08-03","UFBA","ALCB","40076","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Schinini, A","Schinini, A; C. Saravia Toledo; Neumann, R","1997","11","02","Argentina",NA,"Dep. Orán. Finca San Andrés. Sierra de Zenta. Quebrada de las Cuevas","-64.634722","-23.098056","-64.634722","-23.098056","1180","1180",NA,NA,"1997",NA,NA,"33106","Salta","En yungas, selva secundaria. Suelo pedregoso con piedras sueltas.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-10-09 11:23:08-03","UFBA","ALCB","58445","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Melo, E","Lemos, MJS; et al.","1984","05","14","Brasil","Feira de Santana","Paraguaçu, Bomfim de Feira","-38.966667","-12.25","-38.966667","-12.25",NA,NA,NA,NA,"1994","07",NA,"78","Bahia","8-9m. Flores femininas de cálice verde, grande e maior do que o ovário, estigmas amarelo-esbranquiçados.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:23:08-03","UFBA","ALCB","7956","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Melo, E","Grupo Pedra do Cavalo","1980","12",NA,"Brasil","Cachoeira","Recôncavo Sul, Vale dos Rios Paraguaçu e Jacuípe. Porto Castro Alves.","-39.083333","-12.533333","-39.083333","-12.533333","40","40",NA,NA,"1994","05",NA,"1012","Bahia","Ca. de 5m. Copa densa. Flores com cálice persistente em cachos axilares. Frutos verdes.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-10-09 11:23:08-03","UFBA","ALCB","71567","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Guedes, ML","Guedes, ML; Rabelo, P; Silva, ASA da; Ramos, GUG","2006","01","12","Brasil","Monte Santo","Nordeste","-39.316667","-10.433333","-39.316667","-10.433333",NA,NA,NA,NA,"2006","05",NA,"12163","Bahia","de ca 10m. Folhas membranáceas. Frutos imaturos verdes.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-10-09 11:23:08-03","UFBA","ALCB","30885","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Melo, E","Carvalho, AM de; Grupo Pedra do Cavalo","1981","02","19","Brasil","Feira de Santana","Paraguaçu, Rod. Feira-Rio de Janeiro. Km 8. Margem do rio Jacuípe","-38.9667015075684","-12.2666997909546",NA,NA,NA,NA,NA,NA,"1994","07",NA,"588","Bahia","Ca. de 10m. Folhas discolores com face ventral mais escura. Frutos imaturos verdes com brácteas verde amareladas.","Southern America",NA,NA,"Dicotyledon",NA,NA,"46325","auto",NA,NA,NA,NA,NA,NA,NA
"82","2019-10-09 11:23:08-03","UFBA","ALCB","16710","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Melo, E","Noblick, LR; Lobo","1984","05","14","Brasil","Feira de Santana","Paraguaçu, Bonfim de Feira. Beira da estrada","-38.966667","-12.25","-38.966667","-12.25",NA,NA,NA,NA,"1994","05",NA,"79","Bahia","6-7m. Flores masculinas pequenas e brancas. Folhas alternas. Pouco frequente.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-10-09 11:23:08-03","UFBA","ALCB","16742","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Noblick, LR; LR","Noblick, LR; Lemos","1985","07","17","Brasil","Serra Preta","Paraguaçu, 7 km W do Ponto de Serra Preta. Faz. Santa Clara","-39.333333","-12.166667","-39.333333","-12.166667",NA,NA,NA,NA,"1985",NA,NA,"4152","Bahia","8-9m. Folhas coriáceas e frutos verdes. Comum nas matas de caatinga.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-10-09 11:23:08-03","UFBA","ALCB","7825","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Melo, E","Grupo Pedra do Cavalo","1981","02",NA,"Brasil","Cachoeira","Recôncavo Sul, Vale dos Rios Paraguaçu e Jacuípe. Trecho superior do Rio Jacuípe","-39.083333","-12.533333","-39.083333","-12.533333","40","40",NA,NA,"1994","05",NA,"1087","Bahia","Ca. de 7m. Folhas membranáceas. Flores marrons em inflorescências axilares.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-10-09 11:23:08-03","UFBA","ALCB","5951","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Melo, E","Lordêlo, RP","1956","01",NA,"Brasil","Castro Alves","Recôncavo Sul, Vale do Paraguaçu","-39.4282989501953","-12.7656002044678",NA,NA,NA,NA,NA,NA,"1994","05",NA,"s/n","Bahia",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"26883","auto",NA,NA,NA,NA,NA,NA,NA
"86","2019-10-09 11:23:08-03","UFBA","ALCB","60009","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Hatschbach, G","Silva, JM; Barbosa, E; Costa, EF","2001","03","23","Brasil","Tunas do Paraná","Estrada de Pacas para o Parque das Lauráceas","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,NA,NA,"2001",NA,NA,"3359","Paraná","15m.","Southern America",NA,NA,"Dicotyledon",NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA
"87","2019-10-09 11:23:08-03","UFBA","ALCB","96174","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Barbosa, E","Cordeiro, J; Barbosa, E; Silva, JM; Vaz, J","2009","11","12","Brasil","Uruguaiana","Circulo Militar de Uruguaiana","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,NA,NA,"2009",NA,NA,"3365","Rio Grande do Sul","4 m alt. Frutos creme.","Southern America",NA,NA,"Dicotyledon",NA,NA,"93142","auto",NA,NA,NA,NA,NA,NA,NA
"88","2020-02-08 08:56:36-03","NBC","NL-BOTANY","U.1523068","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Pendry CA","Woolston AL","1959","09","24","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1523068","NL-U1523068",NA,NA,NA,NA,"San Pedro","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1523068 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Caryophyllales",NA,NA,NA,"Magnoliopsidae","U 0060894",NA,NA,NA,NA,NA
