"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","typeStatus","class","relatedCatalogItem","fieldNumber","sex"
"2020","2021-03-01 11:55:39-03","UFPE","UFP","12064","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Luceño, M","1995",NA,NA,"Mendes, AP; Alves, M","20","1995","08","24","Brasil","Pernambuco","São Vicente Férrer",NA,"-35.4914016723633","-7.59111022949219",NA,NA,NA,NA,NA,"UFP012064",NA,NA,"Poales","11339",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021","2021-03-01 11:55:39-03","UFPE","UFP","46387","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.",NA,NA,NA,NA,"Santos, FS","943","2006","04","06","Brasil","Piauí","Ilha Grande",NA,"-41.8213996887207","-2.8583300113678",NA,NA,NA,NA,"Erva subaquática, disposta em touceiras, afila.; Erva subaquática, disposta em touceiras, afila.","UFP046387",NA,NA,"Poales","13228",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","2021-03-01 11:55:39-03","UFPE","UFP","46393","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Alves, M","2007","07",NA,"Santos, FS","612","2006","06","16","Brasil","Piauí","Ilha Grande",NA,"-41.8213996887207","-2.8583300113678",NA,NA,NA,NA,"Coletada no interior da lagoa.; Coletada no interior da lagoa.","UFP046393",NA,NA,"Poales","13228",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","2021-03-01 11:55:38-03","UFPE","UFP","09600","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Alves, M; Luceño, M","1995",NA,NA,"Luceño, M","64","1993","12","04","Brasil","Pernambuco","Jaboatão dos Guararapes dos Gu",NA,NA,NA,NA,NA,NA,NA,NA,"UFP009600",NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024","2021-03-01 11:55:39-03","UFPE","UFP","14156","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.",NA,NA,NA,NA,"Luceño, M; Alves, M; Silva; Romero, I","UFP14156","1996","06","19","Brasil","Bahia","Salvador",NA,"-38.181389","-12.776944","-38.181389","-12.776944",NA,NA,"Formnando colonias com a base submergida, nas margesn da lagoa. Frequente.; Formnando colonias com a base submergida, nas margesn da lagoa. Frequente.","UFP014156",NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2025","2021-03-01 11:55:38-03","UFPE","UFP","09600","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Alves, M; Luceño, M","1995",NA,NA,"Luceño, M","64","1993","12","04","Brasil","Pernambuco","Jaboatão dos Guararapes dos Gu",NA,NA,NA,NA,NA,NA,NA,NA,"UFP009600",NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2026","2021-03-01 11:55:39-03","UFPE","UFP","10073","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Alves, M; Luceño, M","1995",NA,NA,"Félix L.P.","5921","1993","07","24","Brasil","Paraíba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UFP010073",NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2027","2021-03-01 11:55:39-03","UFPE","UFP","14262","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.",NA,NA,NA,NA,"Luceño, M; Alves, M; Silva; Romero, I","UFP14262","1996","06","18","Brasil","Bahia","Conde",NA,"-37.670278","-11.955","-37.670278","-11.955","40","40","Áreas alagadas. Dominantes no local.; Áreas alagadas. Dominantes no local.","UFP014262",NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2028","2021-03-01 11:55:39-03","UFPE","UFP","14963","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.",NA,NA,NA,NA,"Luceño, M; Alves, M; Silva; Romero, I","UFP14963","1996","06","22","Brasil","Bahia","Andaraí",NA,"-41.316667","-12.833333","-41.316667","-12.833333","340","340","Areias fluviais úmidas.; Areias fluviais úmidas.","UFP014963",NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2029","2021-03-01 11:55:39-03","UFPE","UFP","14922","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Luceño, M","1996",NA,NA,"Luceño, M; Alves, M; Silva; Romero, I","UFP14922","1996","06","25","Brasil","Bahia","Rio das Contas",NA,"-41.8","-13.583333","-41.8","-13.583333","1100","1100","Solo arenoso. Frequente.; Solo arenoso. Frequente.","UFP014922",NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2030","2021-03-01 11:55:39-03","UFPE","UFP","21160","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Luceño, M","1996",NA,NA,"Miranda, IS","876","1996","10","06","Brasil","Roraima",NA,NA,NA,NA,NA,NA,NA,NA,"Planta aquática, fixa dentro no sedimento.; Planta aquática, fixa dentro no sedimento.","UFP021160",NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2031","2021-03-01 11:55:39-03","UFPE","UFP","80193","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Alves, M","2015","10",NA,"Leroy, JAS","210","2015","01","12","Brasil","Rio Grande do Norte","Nisia Floresta",NA,"-35.127222","-6.002778","-35.127222","-6.002778",NA,NA,"Caule colíndrico amarronzado na parte inicial e verde na parte terminal. Ausência de floração.","UFP080193",NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2032","2021-03-01 11:55:39-03","UFPE","UFP","30563","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Guedes, ML; Santana, D L","2000",NA,NA,"Santana D.L.","85","2000","05","18","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"Erva aquática emersa, 0,70 -1.0 m. Folhas subuladas. Inflorescência terminal em espigas cremes; bractáceas verdes. Abundante.&nf;; Erva aquática emersa, 0,70 -1.0 m. Folhas subuladas. Inflorescência terminal em espigas cremes; bractáceas","UFP030563",NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2033","2021-03-01 11:55:39-03","UFPE","UFP","30568","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Guedes, ML; Santana, D L","2000",NA,NA,"Santana D.L.","83","2000","03","02","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"Erva aquática, emersa, 50 cm. folhas subulas verdes. Abundante.; Erva aquática, emersa, 50 cm. folhas subulas verdes. Abundante.","UFP030568",NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2034","2021-03-01 11:55:39-03","UFPE","UFP","35326","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Alves, M","1998","09",NA,"T.Jost; Ferreira, MC","412","1996","09","12","Brasil","Bahia","Conde",NA,"-37.690833","-13.544444","-37.690833","-13.544444",NA,NA,"Erva ereta, paludícola, fixa; caule cilindrico fistuloso, aerenquimoso, afila, inflorescência terminal.; Erva ereta, paludícola, fixa; caule cilindrico fistuloso, aerenquimoso, afila, inflorescência terminal.","UFP035326",NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2035","2021-03-01 11:55:39-03","UFPE","UFP","41623","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Alves, M","2005","08",NA,"S.F.Lolis","62","2005","03","22","Brasil","Tocantins","Porto Nacional",NA,"-48.385194","-10.795694","-48.385194","-10.795694",NA,NA,"Erva aquática, emergente rizomatosa.; Erva aquática, emergente rizomatosa.","UFP041623",NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2036","2021-03-01 11:55:39-03","UFPE","UFP","44900","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Leite, MS","2007","01","26","Leite, MS","277","2007","01","25","Brasil","Pernambuco","Recife",NA,"-34.948667","-8.007667","-34.948667","-8.007667","18","18","Macrófita emergente ou submersa no açude e no entorno alagável em locais ensolarados. População em plena floração. Estruturas reprodutivas marrons.; Macrófita emergente ou submersa no açude e no entorno alagável em locais ensolarados.","UFP044900",NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2037","2021-03-01 11:55:39-03","UFPE","UFP","65169","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Alves-Araújo, A","2007","09","04","Alves-Araújo, A; Melo, A; Varela, B; Araújo, D; Albuquerque, NA; Coimbra, V","557","2007","09","04","Brasil","Pernambuco","Igarassu",NA,"-34.990556","-7.716111","-34.990556","-7.716111","120","120","Erva com inflorescência marrom.","UFP065169",NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2038","2021-03-01 11:55:38-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Alves-Araújo, A","2007","09","04","Alves-Araújo, A; Melo, A; Varela, B; Araújo, D; Albuquerque, NA; Coimbra, V","557","2007","09","04","Brasil","Pernambuco","Igarassu",NA,"-34.990556","-7.716111","-34.990556","-7.716111","120","120","Erva com inflorescência marrom.",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2039","2021-03-01 11:55:39-03","UFPE","UFP","60415","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Martins, S","2008","11","06","Martins, S; Lombardi, JA; Oriani, A; Ribeiro-Lisboa, BA; Coan, A; Scatena, VL","294","2008","11","06","Brasil","Roraima","Caracaraí",NA,"-60.987972","1.41275","-60.987972","1.41275","102","102","Herbácea aquática ocorrendo em igarapés.; Herbácea aquática ocorrendo em igarapés.; Campinarana aberta e arbustiva, com pequenos pontos de alagamento.","UFP060415",NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2040","2021-03-01 11:55:39-03","UFPE","UFP","80198","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Alves, M","2015","10",NA,"Leroy, JAS","196","2015","01","12","Brasil","Rio Grande do Norte","Nisia Floresta",NA,"-35.124167","-6.005833","-35.124167","-6.005833",NA,NA,"Ausência de floração. Crescimento por estolho.","UFP080198",NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2041","2021-03-01 11:55:39-03","UFPE","UFP","80200","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Alves, M","2015","10",NA,"Leroy, JAS","203","2015","01","12","Brasil","Rio Grande do Norte","Nisia Floresta",NA,"-35.126111","-6.0075","-35.126111","-6.0075",NA,NA,"Caule cilíndrico. Flores palhas.","UFP080200",NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2042","2021-03-01 11:55:39-03","UFPE","UFP","80201","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Alves, M","2015","10",NA,"Leroy, JAS","201","2015","01","12","Brasil","Rio Grande do Norte","Nisia Floresta",NA,"-35.126111","-5.998889","-35.126111","-5.998889",NA,NA,"Caule cilíndrico marron na parte inferior e verde do meio ao fim. Ausência de floração.","UFP080201",NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2043","2021-03-01 11:55:38-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Martins, S","2008","11","06","Martins, S; Lombardi, JA; Oriani, A; Ribeiro-Lisboa, BA; Coan, A; Scatena, VL","294","2008","11","06","Brasil","Roraima","Caracaraí",NA,"-60.987972","1.41275","-60.987972","1.41275","102","102","Herbácea aquática ocorrendo em igarapés.; Herbácea aquática ocorrendo em igarapés.; Campinarana aberta e arbustiva, com pequenos pontos de alagamento.",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2044","2021-03-01 11:55:38-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Alves, M","2015","10",NA,"Leroy, JAS","196","2015","01","12","Brasil","Rio Grande do Norte","Nisia Floresta",NA,"-35.124167","-6.005833","-35.124167","-6.005833",NA,NA,"Ausência de floração. Crescimento por estolho.",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2045","2021-03-01 11:55:38-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Alves, M","2015","10",NA,"Leroy, JAS","203","2015","01","12","Brasil","Rio Grande do Norte","Nisia Floresta",NA,"-35.126111","-6.0075","-35.126111","-6.0075",NA,NA,"Caule cilíndrico. Flores palhas.",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2046","2021-03-01 11:55:38-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Alves, M","2015","10",NA,"Leroy, JAS","201","2015","01","12","Brasil","Rio Grande do Norte","Nisia Floresta",NA,"-35.126111","-5.998889","-35.126111","-5.998889",NA,NA,"Caule cilíndrico marron na parte inferior e verde do meio ao fim. Ausência de floração.",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2047","2021-03-01 11:55:38-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Alves, M","2015","10",NA,"Leroy, JAS","210","2015","01","12","Brasil","Rio Grande do Norte","Nisia Floresta",NA,"-35.127222","-6.002778","-35.127222","-6.002778",NA,NA,"Caule colíndrico amarronzado na parte inicial e verde na parte terminal. Ausência de floração.",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2048","2021-03-01 11:55:38-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Alves-Araújo, A","2007","09","04","Alves-Araújo, A; Melo, A; Varela, B; Araújo, D; Albuquerque, NA; Coimbra, V","557","2007","09","04","Brasil","Pernambuco","Igarassu",NA,"-34.990556","-7.716111","-34.990556","-7.716111","120","120","Erva com inflorescência marrom.",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2049","2021-03-01 11:55:39-03","UFPE","UFP","12166","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Mendes, AP",NA,NA,NA,"Mendes, AP; Barros, CS","UFP12166","1996","01","07","Brasil","Alagoas","Maceió",NA,"-35.7352981567383","-9.6658296585083",NA,NA,NA,NA,NA,"UFP012166",NA,NA,"Poales","34538",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2050","2021-03-01 11:55:39-03","UFPE","UFP","15306","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.",NA,NA,NA,NA,"Martins L.L.M.","751","1996","04","04","Brasil","Espírito Santo","Guaraparí",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,"UFP015306",NA,NA,"Poales","28401",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2051","2021-03-01 11:55:39-03","UFPE","UFP","15352","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.",NA,NA,NA,NA,"Martins L.L.M.","747","1996","06","06","Brasil","Espírito Santo","Guaraparí",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"Escarpado circular, espiga verde escura, dentro da lagoa.; Escarpado circular, espiga verde escura, dentro da lagoa.","UFP015352",NA,NA,"Poales","28401",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2052","2021-03-01 11:55:39-03","UFPE","UFP","15334","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.",NA,NA,NA,NA,"Martins L.L.M.","659","1996","08","13","Brasil","Espírito Santo","Guaraparí",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"Estigmas brancos, vistosos.; Estigmas brancos, vistosos.","UFP015334",NA,NA,"Poales","28401",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2053","2021-03-01 11:55:39-03","UFPE","UFP","60550","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Alves, M","2010","04",NA,"Fontana, AP; Kollmann, L; Labiak, P; Schwartsburd, PB","5804","2009","01","15","Brasil","Espírito Santo","Nova Venécia",NA,"-40.4006004333496","-18.710599899292",NA,NA,NA,NA,"Erva, ca. 50cm. Inflorescência verde.; Erva, ca. 50cm. Inflorescência verde.","UFP060550",NA,NA,"Poales","42400",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2054","2020-09-25 10:43:07-03","UFPE","UFP","10070","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Alves, M; Luceño, M","1995",NA,NA,"Moraes J.C.de","UFP10070","1958","10","01","Brasil","Paraíba","Areia",NA,"-35.6916999816895","-6.96332979202271",NA,NA,NA,NA,"Terrenos paludosos; Terrenos paludosos","UFP010070",NA,NA,"Poales","15425",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2055","2021-03-01 11:55:39-03","UFPE","UFP","10071","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Alves, M; Luceño, M","1995",NA,NA,"Félix L.P.; J. V. Dorneles","UFP10071","1987","01","22","Brasil","Paraíba","Itapororoca",NA,"-35.247200012207","-6.82972002029419",NA,NA,NA,NA,NA,"UFP010071",NA,NA,"Poales","12863",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2056","2021-03-01 11:55:39-03","UFPE","UFP","41309","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Rocha, EA","2004","09","04","Rocha, EA","1273","2004","09","04","Brasil","Pernambuco","Belo Jardim",NA,"-36.4241981506348","-8.3355598449707",NA,NA,NA,NA,"Erva ereta, rizomatosa, cerca de 30-40 cm de altura, espiguetas castanhas. Ocorrendo em área de alagado temporário, crescendo em solo argiloso. Frequente no local.; Erva ereta, rizomatosa, cerca de 30-40 cm de altura, espiguetas castan","UFP041309",NA,NA,"Poales","27307",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2057","2021-03-01 11:55:39-03","UFPE","UFP","5408","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Alves, M; Luceño, M","1995",NA,NA,"Mariz, G","2003","1980","11","21","Brasil","Pernambuco","Cabo de Santo Agostinho",NA,"-35.0349998474121","-8.28666973114014",NA,NA,NA,NA,"Planta aquática, paludosa, comum e abundante. Parte ereta, metade submersa e metade aérea.; Planta aquática, paludosa, comum e abundante. Parte ereta, metade submersa e metade aérea.","UFP005408",NA,NA,"Poales","25282",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2058","2021-03-01 11:55:39-03","UFPE","UFP","54981","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Lucas Viegas Francisco",NA,NA,NA,"Lucas Viegas Francisco","34","2007","06","04","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"Macrófita aquática anfíbia. Perifíton comumente aderiso na porção submersa. Bastante abundante na margem dos Açudes do Meio e do Prata. Flores alvas.; Macrófita aquática anfíbia. Perifíton comumente aderiso na porção submersa. Bastante","UFP054981",NA,NA,"Poales","18865",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2059","2021-03-01 11:55:39-03","UFPE","UFP","36291","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.",NA,NA,NA,NA,"Silva, SM; Alves, M; Ramos, A","12","2003","09","10","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"Herbácea. Material fixado em meio líquido para estudos anatômicos.; Herbácea. Material fixado em meio líquido para estudos anatômicos.","UFP036291",NA,NA,"Poales","18865",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2060","2021-03-01 11:55:39-03","UFPE","UFP","09877","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Alves, M; Luceño, M","1995",NA,NA,"Grillo, M; Rodrigues, SC","126","1994","05","08","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"erva aquática, folhas cilindricas verdes quando jovens, ca. de 1 m de altura, folhas maduras marrom alaranjada, epsigas apical, rizoma averamelhado.; erva aquática, folhas cilindricas verdes quando jovens, ca. de 1 m de altura, folhas","UFP009877",NA,NA,"Poales","18865",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2061","2021-03-01 11:55:39-03","UFPE","UFP","41622","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Alves, M","2005","08",NA,"S.F.Lolis","68","2005","03","24","Brasil","Tocantins","Porto Nacional",NA,"-48.4171981811523","-10.7081003189087",NA,NA,NA,NA,"Erva aquática emergente.; Erva aquática emergente.","UFP041622",NA,NA,"Poales","77281",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2062","2020-03-10 11:23:16-03","CPATSA","HTSA","7432","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. Et Schult.","Fontana, A.P.","2015","10","19","Moura-Júnior, E.G.; Fontana, A.P.","3457","2015","10","19","Brasil","Pernambuco","Petrolândia","Captação PISF (Eixe leste).","-38.701944","-9.368611","-38.701944","-9.368611",NA,NA,"Erva anfíbia 10-15 cm. Inflorescência diminutas brancas.; Caatinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
