"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","stateProvince","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","month","day","county","locality","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","relationshipType","sex"
"47","2021-03-30 12:37:30-03","EAO","IAN","79239","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy",NA,"Sobrinho, V","130","1936","Southern America","Brasil","Pernambuco","-34.8810997009277","-8.05389022827148",NA,NA,"IAN079239",NA,"04","10","Recife","Parque do IPA.",NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA
"48","2013-07-03 10:40:36-03","EBDA","BAH","1196","S","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Maria do Socorro G. Ferreira","Ma. Das Graças Moura Costa",NA,"1975",NA,"Brasil","Bahia","-41.1561","-11.55",NA,NA,NA,NA,"05","12","Morro do Chapéu",NA,NA,NA,"1982",NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA
"49","2013-07-03 10:40:36-03","EBDA","BAH","3232","S","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis","nitens","Aniseia martinicensis nitens","(Choisy) O'Donell","Scardino, Noblick, Paranhos, Guedes, C. Queiroz, Paganucci, Nascimento, N. Suely, Quaglia.","Go. Pedra do Cavalo","102","1980",NA,"Brasil","Bahia","-38.9558","-12.6183",NA,"Trepadeira com folhas pilosas; flôres alvas com brácteas verdes e avermelhadas.",NA,NA,"05",NA,"Cachoeira","Estação da EMBASA.",NA,NA,"1980","07",NA,NA,NA,"26884","auto",NA,NA,NA,NA,NA,NA,NA
"50","2013-07-03 10:40:36-03","EBDA","BAH","3233","S","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis","nitens","Aniseia martinicensis nitens","(Choisy) O'Donell","Scardino, Noblick, Paranhos, Guedes, C. Queiroz, Paganucci, Nascimento, N. Suely, Quaglia.","Go. Pedra do Cavalo","102","1980",NA,"Brasil","Bahia","-38.9558","-12.6183",NA,"Trepadeiras com folhas pilosas; flôres alvas com bráctreas verdes e avermelhadas.",NA,NA,"05",NA,"Cachoeira","Estação da EMBASA.",NA,NA,"1980","07",NA,NA,NA,"26884","auto",NA,NA,NA,NA,NA,NA,NA
"51","2020-11-26 18:07:40-03","CPAN-UFMS","COR","8101","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","G. Staples","Gomes, L. C. N.; Rodrigues, C. P. ; Garcia, M. M. ; Lima, R. V. & Gonçalves, V. C.","6","2001",NA,"Brasil","Mato Grosso do Sul","-57.63","-18.998611",NA,"Herbáceo; flor branca Habito: Herbáceo",NA,NA,"05","19","Corumbá",NA,"88","88","2016",NA,NA,"57º37'48''W","18º59'55''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-02 16:28:44-03","CPAN-UFMS","COR","8542","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Bianchini, R. S.","Damasceno-Júnior, G. A.; Nakajima, J. N.; Romero, R. & Pott, V. J.","3007","2001",NA,"Brasil","Mato Grosso do Sul","-57.522778","-17.859722",NA,"Trepadeira Habito: Trepadeira",NA,NA,"11","22","Corumbá","Rio Paraguai; próximo ao corixo Moquem","90","90","2003","10","10","57º31'22''W","17º51'35''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-02 16:28:44-03","CPAN-UFMS","COR","4562","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Staples, G.","Ana Caroline; Maria Eletícia","21","1997",NA,"Brasil","Mato Grosso do Sul","-57.019167","-19.576667",NA,"Liana; fruto marrom; anual Habito: Liana",NA,NA,"06","28","Corumbá","Passo do Lontra; Base de Estudos do Pantanal - UFMS","91","91",NA,NA,NA,"57º1'9''W","19º34'36''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-02 16:28:44-03","CPAN-UFMS","COR","321","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Staples, G.","Paula, J. E.; Conceição, C. A.","1550","1982",NA,"Brasil","Mato Grosso do Sul","-57.689167","-19.013889",NA,"Trepadeira; Fruto com asa esverdeada Habito: Trepadeira",NA,NA,"07","26","Corumbá","Baía do Tamengo","121","121",NA,NA,NA,"57º41'21''W","19º0'50''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-26 18:07:40-03","CPAN-UFMS","COR","718","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","G. Staples","Almeida Rego","540","1986",NA,"Brasil","Mato Grosso do Sul","-57.6016998291016","-19.0046997070312",NA,NA,NA,NA,"07","22","Ladário",NA,NA,NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-02 16:28:44-03","CPAN-UFMS","COR","6568","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Staples, G.","Silva, P.C.; Damasceno - Junior, G.A.; Moreira, M.M.M.; Assis, E.L.M.","12","1999",NA,"Brasil","Mato Grosso do Sul","-57.6016998291016","-19.0046997070312",NA,"Com Flor: branca Habito: Erva volúvel",NA,NA,"05","28","Ladário","Barranco Codrasa final estrada.",NA,NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA
"57","2020-11-26 18:07:40-03","CPAN-UFMS","COR","5151","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","G. Staples","Damasceno Jr,G.A. et al.",NA,NA,NA,"Brasil","Mato Grosso do Sul","-57.6016998291016","-19.0046997070312",NA,"área inundada; Com Flor: branca Habito: trepadeira",NA,NA,NA,NA,"Ladário","Sem mata, campo inundável e margem do rio Paraguai.",NA,NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:13:13-03","UFBA","ALCB","035876","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Moreira, ALC","Harley, RM; Smith, S; Hind, DJN; Guedes, ML; Silva, EM da","PCD&nf;2931","1996","Southern America","Brasil","Bahia","-42.727222","-10.809444",NA,"folhas membranáceas, pelos alvos. Flores de cálice verde, corola alva, ápice vináceo. Frutos imaturos verdes, maduros marrons secos. Frequente.",NA,NA,"06","22","Seabra","caminho para Xique-Xique.","510","510","2014","07","23","-42.727222","-10.809444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-02-08 21:32:05-03","UFBA","ALCB","03434","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Junqueira, MER; Vasconcelos, LV","Costa, AL","s/n","1974","Southern America","Brasil","Bahia","-43.1417007446289","-11.0894002914429",NA,NA,NA,NA,"07","21","Barra","à margem da Lagoa do Limoeiro, Fazenda Grande.",NA,NA,"2008","11","10",NA,NA,"116121","auto",NA,NA,NA,NA,NA,NA,NA
"60","2019-10-09 11:13:13-03","UFBA","ALCB","35477","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Junqueira, MER","Atkins, S; Saar, E; Passos Júnior, LA; Funch, L; Guedes, ML; Stannard, B","PCD4650","1997","Southern America","Brasil","Bahia","-41.316667","-12.65",NA,"folhas membranáceas, vilosas, levemente discolores. Flores com cálice verde-purpúreo; corola alva. Fruto cápsula, maduro castanho. Frequente.; Pântano do Rio Santo Antonio, com variada flora aquática e ilhas de matas mesófilas; árvores com ca. de 8-",NA,NA,"01","29","Lençóis","Chapada Diamantina, Remanso/Maribus","380","380","2008","11","10","-41.316667","-12.65",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:13:13-03","UFBA","ALCB","35872","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Junqueira, MER","Guedes, ML; Bautista, HP; Giulietti, AM; Hind, DJN; Smith, S; Harley, RM; Silva, EM da","PCD3073","1996","Southern America","Brasil","Bahia","-42.763333","-11.0175",NA,"sobre 'Sesbania sp.' Folhas discolores, faces adaxial verde-escura, abaxial verde-clara com tricomas prateados. Flores de sépalas diferentes verdes, corola alva; filetes e estiletes alvos alvos; anteras creme-claras. Ocasional.; Vegetação aberta de v",NA,NA,"06","25","Xique-Xique","Irecê, Margem da lagoa de Itaparica","527","527","2008","11","10","-42.763333","-11.0175",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:13:13-03","UFBA","ALCB","92377","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Guedes, ML","Guedes, ML; Alunos de Botânica Econômica","16251","2009","Southern America","Brasil","Bahia","-40.5","-9.4",NA,"herbácea., ereta. Folhas membranáceas, levemente discolores. Inflorescência axilar, flores liláses.",NA,NA,"06","13","Juazeiro","Baixo Médio São Francisco, Caminho para a cidade de Juazeiro",NA,NA,"2009","12",NA,"-40.5","-9.4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-10-09 11:13:13-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy",NA,"Lyra-Lemos, RP de; Souza, S; Souza, J","6852","2002","Southern America","Brasil","Alagoas","-37.510833","-9.718056",NA,"flores rosa, centro vinho. Frutos verdes.; arbustiva",NA,NA,"06","22","Pão de Áçucar","caminho para Ilha do Ferro, 2 km depois do riacho Grande.",NA,NA,NA,NA,NA,"-37.510833","-9.718056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-10-09 11:13:13-03","UFBA","ALCB","86954","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy",NA,"Caxambu, MG","1508","2007","Southern America","Brasil","Paraná","-52.3830986022949","-24.0456008911133",NA,"flor alva",NA,NA,"05","15","Campo Mourão","Parque Estadual do Lago Azul, PELA",NA,NA,NA,NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA,NA
"65","2020-02-08 10:33:57-03","NBC","NL-BOTANY","L.2722683","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy",NA,"Hostmann FWR",NA,NA,"Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2722683 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2722683","NL-L2722683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"66","2020-02-08 10:33:57-03","NBC","NL-BOTANY","L.2722684","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy",NA,"Splitgerber FL",NA,"1838","Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2722684 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2722684","NL-L2722684","02","01",NA,"Scandens in arboribus prope Paramaribo, flores alti.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"67","2020-02-08 10:33:57-03","NBC","NL-BOTANY","L.2722685","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy",NA,"Fiebrig K",NA,"1908","Southern America","Paraguay",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2722685 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2722685","NL-L2722685","01","15",NA,"Weis an Stehandern Wasser auf ! en Waldsaum, N. Paraguay: Zwischen Rio Apa und Rio Aquidaban, San Luis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"68","2020-02-08 10:33:57-03","NBC","NL-BOTANY","L.2722686","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy",NA,"Unknown",NA,NA,"Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2722686 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2722686","NL-L2722686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"69","2020-02-08 10:33:57-03","NBC","NL-BOTANY","L.2722687","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy",NA,"Pires JM; Cavalcante PB",NA,"1962","Southern America","Brazil",NA,"-50.966667","1.75",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2722687 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2722687","NL-L2722687","08","09",NA,"Territorio Amapa, Brasil. Coastal Region. In frequent along border of Rio Flechal.",NA,NA,NA,NA,NA,"-50.966667","1.75",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"70","2020-02-08 10:33:57-03","NBC","NL-BOTANY","U.1216189","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Ooststroom SJ van","Williams Ll",NA,"1929","Southern America","Peru","Loreto",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1216189 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1216189","NL-U1216189","09","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0104052",NA,NA,NA,NA,NA
"71","2020-02-08 10:33:57-03","NBC","NL-BOTANY","U.1216190","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Ooststroom SJ van","Killip EP; Smith AC",NA,"1929","Southern America","Peru","Loreto",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1216190 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1216190","NL-U1216190","08","01",NA,NA,NA,NA,"1956","07","01",NA,NA,NA,NA,"Magnoliopsidae","U 0104051",NA,NA,NA,NA,NA
"72","2020-02-08 10:33:57-03","NBC","NL-BOTANY","U.1216191","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","McPherson GD","Davidse G; González AC",NA,"1978","Southern America","Venezuela","Apure","-69.316667","7.866667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1216191 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1216191","NL-U1216191","03","05",NA,NA,NA,NA,NA,NA,NA,"-69.316667","7.866667",NA,NA,"Magnoliopsidae","U 0104050",NA,NA,NA,NA,NA
"73","2020-02-08 10:33:57-03","NBC","NL-BOTANY","U.1216192","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Austin DF","Dulmen A van; Matapi N",NA,"1990","Southern America","Colombia","Caquetá",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1216192 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1216192","NL-U1216192","10","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0104049",NA,NA,NA,NA,NA
"74","2020-02-08 10:33:57-03","NBC","NL-BOTANY","U.1216266","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Simão-Bianchini R","Nicolau SA; Uzuele W; Nolasco C",NA,"1998","Southern America","Brazil","São Paulo",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1216266 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1216266","NL-U1216266","02","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0098111",NA,NA,NA,NA,NA
"75","2020-02-08 10:33:57-03","NBC","NL-BOTANY","U.1216278","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy",NA,"Rosa NA; Rosário CS; Bahia RP",NA,"1981","Southern America","Brazil",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1216278 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1216278","NL-U1216278","04","08",NA,"Plantas da Amazonia, Pará Tucurui, margem direita do Rio Tocantins as pro ximidades da barragem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"76","2020-02-08 10:33:57-03","NBC","NL-BOTANY","U.1216284","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy",NA,"Campbell DG; Monteiro OP; Nelson BW; Ongley JC",NA,"1974","Southern America","Brazil",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1216284 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1216284","NL-U1216284","04","20",NA,"Plants of Brazilian Amazonia, State of Amazonas, across river from Maués farm of Francisco Merheri, Terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"77","2020-02-08 10:33:57-03","NBC","NL-BOTANY","U.1216285","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy",NA,"Prance GT; Steward WC; Ramos JF; Monteiro OP",NA,"1971","Southern America","Brazil",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1216285 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1216285","NL-U1216285","03","20",NA,"Plants of Brazilian Amazonia, Territorio do Roraima, Posto Mucajai, Rio Mucajai, margin of Rio Mucajai.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"78","2020-02-08 10:33:57-03","NBC","NL-BOTANY","U.1216286","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy",NA,"Prance GT; Steward WC; Ramos JF; Monteiro OP",NA,"1971","Southern America","Brazil",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1216286 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1216286","NL-U1216286","03","20",NA,"Plants of Brazilian Amazonia, Territorio do Roraima, Posto Mucajai, Rio Mucajai, margin of Rio Mucajai.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"79","2020-02-08 10:33:57-03","NBC","NL-BOTANY","WAG.1541579","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy",NA,"Groenendijk E",NA,"1968","Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1541579 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1541579","NL-WAG1541579","02","19",NA,"New polder near the Koningin Julianapolder, Nickerie.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"80","2020-02-08 10:33:57-03","NBC","NL-BOTANY","WAG.1541580","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy",NA,"Groenendijk E",NA,"1968","Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1541580 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1541580","NL-WAG1541580","02","19",NA,"New polder near the Koningin Julianapolder, Nickerie.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"81","2020-02-08 10:33:57-03","NBC","NL-BOTANY","L.2722691","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Aniseia","martinicensis","nitens","Aniseia martinicensis nitens",NA,NA,"Elias H",NA,"1934","Southern America","Colombia",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2722691 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2722691","NL-L2722691","07","01",NA,"Cabica. Region of Barranquilla.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"82","2020-02-08 10:33:57-03","NBC","NL-BOTANY","L.2722692","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Aniseia","martinicensis","nitens","Aniseia martinicensis nitens",NA,NA,"Elias H",NA,"1934","Southern America","Colombia",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2722692 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2722692","NL-L2722692","07","01",NA,"Cabica. Region of Barranquilla.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:05:14-03","ESALQ","ESA","84220","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy",NA,"França, F. et al.","3112.0","2007",NA,"Brasil","Bahia","-40.5182991027832","-11.1806001663208",NA,NA,"ESA084220","ESA084220","06","25","Jacobina",NA,NA,NA,NA,NA,NA,NA,NA,"62396","auto",NA,NA,NA,NA,NA,NA,NA
"84","2020-11-04 11:05:14-03","ESALQ","ESA","110742","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Simão-Bianchini, R.","Souza, V.C.","32303.0","2006",NA,"Brasil","Mato Grosso","-56.6227989196777","-16.2567005157471",NA,NA,"ESA110742","ESA110742","07","13","Poconé",NA,NA,NA,"2018","04","11",NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:05:14-03","ESALQ","ESA","110741","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Simão-Bianchini, R.","Souza, V.C.","32395.0","2006",NA,"Brasil","Mato Grosso","-56.6227989196777","-16.2567005157471",NA,NA,"ESA110741","ESA110741","07","15","Poconé",NA,NA,NA,"2018","04","11",NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA
