"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"299","2017-06-29 10:37:36-03","F","FMNH-SEEDPLANTS","V0203234F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pallida","Ficus pallida",NA,NA,"R. Romero Castañeda","10511","1966","12","2","South America","Colombia","Magdalena",NA,NA,"-74.5","10",NA,NA,"V0203234F","V0203234F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"300","2017-06-29 11:00:48-03","F","FMNH-SEEDPLANTS","V0203237F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pallida","Ficus pallida",NA,NA,"J. Cuatrecasas & R. Jaramillo M.","7943-A","1939","12","31","South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,"V0203237F","V0203237F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"301","2017-06-29 10:29:38-03","F","FMNH-SEEDPLANTS","V0203238F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pallida","Ficus pallida",NA,NA,"E. L. Little, Jr.","8467","1944","8","14","South America","Colombia","Huila",NA,NA,"-75.75","2.5",NA,NA,"V0203238F","V0203238F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"302","2017-06-29 10:33:56-03","F","FMNH-SEEDPLANTS","V0203239F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pallida","Ficus pallida",NA,NA,"E. Pérez Arbeláez & J. Cuatrecasas","8298","1940","3","19","South America","Colombia","Huila",NA,NA,"-75.75","2.5",NA,NA,"V0203239F","V0203239F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"303","2017-06-29 10:19:04-03","F","FMNH-SEEDPLANTS","V0203240F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pallida","Ficus pallida",NA,NA,"Bro. Elias","1270",NA,NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,"V0203240F","V0203240F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"304","2017-06-29 10:26:10-03","F","FMNH-SEEDPLANTS","V0203241F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pallida","Ficus pallida",NA,NA,"G. Varela","42",NA,NA,NA,"South America","Colombia","Tolima",NA,NA,"-75.25","3.75",NA,NA,"V0203241F","V0203241F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"305","2017-06-29 10:35:03-03","F","FMNH-SEEDPLANTS","V0203242F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pallida","Ficus pallida",NA,NA,"H. García-Barriga","8210","1939","11","29","South America","Colombia","Tolima",NA,NA,"-75.25","3.75",NA,NA,"V0203242F","V0203242F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"306","2017-06-29 11:01:35-03","F","FMNH-SEEDPLANTS","V0203243F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pallida","Ficus pallida",NA,NA,"Herb. H. Smith","1458","1898",NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,"V0203243F","V0203243F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"307","2017-06-29 10:52:37-03","F","FMNH-SEEDPLANTS","V0203244F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pallida","Ficus pallida",NA,NA,"A. Dugand G.","455","1933","8","6","South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,"V0203244F","V0203244F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"308","2017-06-29 10:38:37-03","F","FMNH-SEEDPLANTS","V0203245F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pallida","Ficus pallida",NA,NA,"E. Pérez Arbeláez & J. Cuatrecasas","8298","1940","3","19","South America","Colombia","Huila",NA,NA,"-75.75","2.5",NA,NA,"V0203245F","V0203245F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"309","2017-06-29 10:53:20-03","F","FMNH-SEEDPLANTS","V0203246F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pallida","Ficus pallida",NA,NA,"Herb. H. Smith","2420","1898",NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,"V0203246F","V0203246F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"310","2017-06-29 10:17:31-03","F","FMNH-SEEDPLANTS","V0203247F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pallida","Ficus pallida",NA,NA,"A. Dugand G.","49","1932","8","6","South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,"V0203247F","V0203247F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"311","2017-06-29 10:28:57-03","F","FMNH-SEEDPLANTS","V0203248F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pallida","Ficus pallida",NA,NA,"A. Dugand G.","120","1932","10","2","South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,"V0203248F","V0203248F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"312","2017-06-29 10:42:27-03","F","FMNH-SEEDPLANTS","V0203249F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pallida","Ficus pallida",NA,NA,"Herb. H. Smith","1459",NA,NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,"V0203249F","V0203249F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"313","2017-06-29 10:51:43-03","F","FMNH-SEEDPLANTS","V0203250F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pallida","Ficus pallida",NA,NA,"J. M. Duque Jaramillo","3625","1946","5","17","South America","Colombia","Cundinamarca",NA,NA,"-74.1667","5",NA,NA,"V0203250F","V0203250F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"314","2017-06-29 10:15:35-03","F","FMNH-SEEDPLANTS","V0203251F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pallida","Ficus pallida",NA,NA,"E. Forero & R. Jaramillo M.","488","1966","4","22","South America","Colombia","Bolívar",NA,NA,"-74.3333","9",NA,NA,"V0203251F","V0203251F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"315","2017-06-29 10:55:46-03","F","FMNH-SEEDPLANTS","V0203252F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pallida","Ficus pallida",NA,NA,"E. L. Little, Jr.","7910","1944","5","24","South America","Colombia","Huila",NA,NA,"-75.75","2.5",NA,NA,"V0203252F","V0203252F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"316","2017-06-29 10:57:47-03","F","FMNH-SEEDPLANTS","V0203253F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pallida","Ficus pallida",NA,NA,"E. Pérez Arbeláez & J. Cuatrecasas","6597","1939","8","7","South America","Colombia","Cundinamarca",NA,NA,"-74.1667","5",NA,NA,"V0203253F","V0203253F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"317","2017-06-29 10:39:13-03","F","FMNH-SEEDPLANTS","V0203254F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pallida","Ficus pallida",NA,NA,"E. L. Little, Jr.","8442","1944","8","13","South America","Colombia","Huila",NA,NA,"-75.75","2.5",NA,NA,"V0203254F","V0203254F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"318","2017-06-29 10:50:46-03","F","FMNH-SEEDPLANTS","V0203255F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pallida","Ficus pallida",NA,NA,"E. L. Little, Jr.","7577","1944","4","2","South America","Colombia","Huila",NA,NA,"-75.75","2.5",NA,NA,"V0203255F","V0203255F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"319","2017-06-29 10:58:40-03","F","FMNH-SEEDPLANTS","V0203256F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pallida","Ficus pallida",NA,NA,"E. L. Little, Jr.","8966","1944","11","21","South America","Colombia","Huila",NA,NA,"-75.75","2.5",NA,NA,"V0203256F","V0203256F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"320","2017-06-29 10:16:32-03","F","FMNH-SEEDPLANTS","V0203257F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pallida","Ficus pallida",NA,NA,"E. L. Little, Jr.","8146","1944","6","25","South America","Colombia","Huila",NA,NA,"-75.75","2.5",NA,NA,"V0203257F","V0203257F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"321","2017-06-29 10:26:57-03","F","FMNH-SEEDPLANTS","V0203258F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pallida","Ficus pallida",NA,NA,"E. L. Little, Jr.","8151","1944","6","25","South America","Colombia","Huila",NA,NA,"-75.75","2.5",NA,NA,"V0203258F","V0203258F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"322","2017-06-29 10:36:26-03","F","FMNH-SEEDPLANTS","V0203259F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pallida","Ficus pallida",NA,NA,"Bro. Elias","1373","1935",NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,"V0203259F","V0203259F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"323","2017-06-29 10:28:03-03","F","FMNH-SEEDPLANTS","V0228587F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pallida","Ficus pallida",NA,NA,"E. P. Killip et al.","38260","1944","5","5","South America","Colombia","Cundinamarca",NA,NA,"-74.1667","5",NA,NA,"V0228587F","V0228587F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"324","2017-06-29 10:56:55-03","F","FMNH-SEEDPLANTS","V0228588F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pallida","Ficus pallida",NA,NA,"T. Plowman et al.","2361","1969","1","28","South America","Colombia","Amazonas",NA,NA,"-72","-1",NA,NA,"V0228588F","V0228588F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"325","2020-01-27 11:22:17-03","F","FMNH-SEEDPLANTS","V0228589F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pallida","Ficus pallida",NA,NA,"R. Romero Castañeda","11094","1971","7","26","South America","Colombia","Magdalena",NA,NA,"-74.5","10",NA,NA,"V0228589F","V0228589F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"326","2017-06-29 10:40:07-03","F","FMNH-SEEDPLANTS","V0203235F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","pallida","Ficus pallida",NA,NA,"J. Cuatrecasas & H. García-Barriga","10110","1940","7","24","South America","Colombia","Norte de Santander",NA,NA,"-73","8",NA,NA,"V0203235F","V0203235F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"327","2019-09-04 20:19:49-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","prinoides","Ficus prinoides",NA,NA,"F. W. H. A. von Humboldt & A. J. A. Bonpland",NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Type [status unknown]",NA
"328","2015-03-07 08:26:28-03","F","FMNH-SEEDPLANTS","V0203528F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schumacheri","Ficus schumacheri",NA,NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,"V0203528F","V0203528F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"329","2018-04-04 16:46:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schumacheri","Ficus schumacheri",NA,"RRC ID Flag","H. S. Irwin","55800",NA,NA,NA,"South America","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"55800",NA,NA
"330","2015-03-07 08:26:28-03","F","FMNH-SEEDPLANTS","V0203529F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schumacheri","Ficus schumacheri",NA,NA,NA,NA,NA,NA,NA,"South America","British Guiana [Guyana]",NA,NA,NA,"-59","5",NA,NA,"V0203529F","V0203529F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"331","2015-03-07 08:26:28-03","F","FMNH-SEEDPLANTS","V0203530F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schumacheri","Ficus schumacheri",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0203530F","V0203530F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"332","2015-03-07 08:26:28-03","F","FMNH-SEEDPLANTS","V0203531F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schumacheri","Ficus schumacheri",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0203531F","V0203531F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"333","2015-03-07 08:26:28-03","F","FMNH-SEEDPLANTS","V0203532F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schumacheri","Ficus schumacheri",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0203532F","V0203532F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"334","2015-03-07 08:26:28-03","F","FMNH-SEEDPLANTS","V0203533F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schumacheri","Ficus schumacheri",NA,NA,NA,NA,NA,NA,NA,"South America","Suriname",NA,NA,NA,"-55.625","4.1006",NA,NA,"V0203533F","V0203533F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"335","2015-03-07 08:26:28-03","F","FMNH-SEEDPLANTS","V0203534F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schumacheri","Ficus schumacheri",NA,NA,NA,NA,NA,NA,NA,"South America","Suriname",NA,NA,NA,"-55.625","4.1006",NA,NA,"V0203534F","V0203534F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"336","2015-03-07 08:26:28-03","F","FMNH-SEEDPLANTS","V0203535F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schumacheri","Ficus schumacheri",NA,NA,NA,NA,NA,NA,NA,"South America","Suriname",NA,NA,NA,"-55.625","4.1006",NA,NA,"V0203535F","V0203535F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"337","2019-06-24 08:13:08-03","IAC","IAC","37392","S","Plantae",NA,NA,"Moraceae-5.Ficeae","Ficus","maroma","Ficus maroma","Castell.","A. Schinini et al.","A. Schinini & C.S. Toledo et al.","33085","1997","10","30",NA,"Argentina","Salta","Orán (Departamento)","Finca San Andres, marginal no Rio San Andres","-64.7500001","-23.0666667",NA,"númerosos tallos ascendentes, paralelos al tallo central. Coordenadas do material: 23°04#?#S 64°45#?#W",NA,NA,NA,NA,NA,NA,"1997","10","30","-64.7500001","-23.0666667",NA,NA,NA,NA,NA
"338","2020-07-23 12:15:10-03","CEPLAC","CEPEC","133237","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pallida","Ficus pallida",NA,"O. A. Santos","O. A. Santos","169","2007","04","10",NA,"Brasil","Amazonas","manaus","Capitari, Catalão.","-60.0250015258789","-3.10193991661072",NA,"<ll>dwc_commonname:</ll> Apuí",NA,NA,"138090",NA,NA,"auto",NA,NA,NA,"0W0'0","3S12'89",NA,"30/12/2007",NA,NA,NA
"339","2020-09-18 09:34:11-03","UFAC","UFACPZ","6747","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","maroma","Ficus maroma","Mota, CD; SANTOS, S","Janovec, JP","Daly, DC; BORGES, H; FERREIRA, E L; Saraiva, R; LIMA, A L","8150","1994","04","02",NA,"Brasil","Acre","Sena Madureira","Rio Macauã, Colocação Cachorra Macho., River descending, 3m below high water mark.","-69","-9",NA,"Tree 20m x 25cm, outer bark gray, rough, dry and brittle, inner bark pale red, sap watery red, becoming sticky. Flowers sepia.; Terra firme forest forest without arborescent bamboo and not dominated by lianas. Undulating terrain.","UFACPZ006747",NA,NA,NA,NA,NA,"2006",NA,NA,"-69","-9",NA,NA,NA,NA,NA
"340","2020-09-18 09:34:11-03","UFAC","UFACPZ","7074","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","maroma","Ficus maroma","Mota, CD; SANTOS, S","Rodrigues, W","Figueiredo, CS; REGINALDO","351","1994","03","18",NA,"Brasil","Acre","Rio Branco","Parque Zoobotânico/ UFAC.","-68","-10",NA,"Árvore com20m de altura. Inflorescência alaranjada.; Mata secundária tipo terra firme.","UFACPZ007074",NA,NA,NA,NA,NA,"1998",NA,NA,"-68","-10",NA,NA,NA,NA,NA
"341","2020-09-18 09:34:11-03","UFAC","UFACPZ","13898","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","maroma","Ficus maroma","Mota, CD; SANTOS, S","Rodrigues, W","Daly, DC; KUCHMEISTER, H; GOMES, D; Lima, L; CONSUELO, E","10081","1999","03","26",NA,"Bolívi","Acre","Manoel Urbano","Rio Purus, left bank, Seringal Refúgio., S of Igarapé Extrema de Baixo.","-70","-9",NA,"Tree 25m x 40cm, outer bark rough, densely fissured, shed in narrow plates, sap red.; Primary forest on terra firme, mostly level terrain, deeply dissected by a few large streams; canopy open, as is much of understory. <em>Guadua sarcocarpa</em> begi","UFACPZ013898",NA,NA,NA,NA,NA,"2001",NA,NA,"-70","-9",NA,NA,NA,NA,NA
"342","2020-09-18 09:34:10-03","UFAC","UFACPZ","10677","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","maroma","Ficus maroma","Mota, CD; SANTOS, S","Janovec, JP","Daly, DC; Silveira, M; COSTA, D; Oliveira, A R S; Lima, L; Figueiredo, C S; Ehringha","8754","1995","11","24",NA,"Bolívi","Acre","Tarauacá","Reserva Indígena Praia do Carapanã, Seringal Unive, Colocação Samaúma. Basin of Rio Juruá, Rio Tarauacá.","-71","-8",NA,"Tree 7m, buds only. Inflorescences erect. Scat white latex.; Forest on terra firme.","UFACPZ010677",NA,NA,NA,NA,NA,"2006","05","30","-71","-8",NA,NA,NA,NA,NA
"343","2020-09-18 09:34:11-03","UFAC","UFACPZ","4132","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","maroma","Ficus maroma","Mota, CD; SANTOS, S","Rodrigues, W","Cid Ferreira, CA","6079","1985","09","17",NA,"Brasil","Mato G","Nobres","Rodovia Cuiabá-Sinob., a 145 km ao S de Sinob. Próx. a Lucas dos Rio Verde.","-56","-10",NA,"Arbusto de 4m de latura. Botões florais ferruginoso.; Cerrado, solo arenoso.","UFACPZ004132",NA,NA,NA,NA,NA,"1988",NA,NA,"-56","-10",NA,NA,NA,NA,NA
"344","2020-09-18 09:34:11-03","UFAC","UFACPZ","13460","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","maroma","Ficus maroma","Mota, CD; SANTOS, S",NA,"Veloso, AOD; Santos, J L","146","1990","09","18",NA,"Brasil","Acre","Mâncio Lima","Amostra 14.7, Parcela 17, 8,4km pelo Ramal com acesso ao Projeto São Pedro, Az0.","-72.8957977294922","-7.61417007446289",NA,"Árvore, 15m x 22,29cm, fuste 10m. Casca externa marrom, casca inerna marrom-avermelhado, espessura da casca 0,3cm.; Mata de terra firme.","UFACPZ013460",NA,"120292",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-09-18 09:34:11-03","UFAC","UFACPZ","3153","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","maroma","Ficus maroma","Mota, CD; SANTOS, S","Rodrigues, W","Daly, DC; Cid Ferreira, CA; RAMOS, J; Guedes, J; Lima, R; RIVEIRO, I S; Lima, L","6843","1991","06","02",NA,"Bolívi","Acre","Brasiléia","Seringal Porongaba, Colocação São José.","-68","-11",NA,"Leaning tree near trail, 10m; fruits maroon.; Primary moist forest on gently undulating terrain.Rare.","UFACPZ003153",NA,NA,NA,NA,NA,"1992",NA,NA,"-68","-11",NA,NA,NA,NA,NA
"346","2020-09-18 09:34:11-03","UFAC","UFACPZ","3551","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","maroma","Ficus maroma","Mota, CD; SANTOS, S",NA,"Cid Ferreira, CA","10141 A","1991","07","10",NA,"Brasil","Acre","Brasiléia","Reserva Extrativista Chico Mendes, Seringal Poro, Estrada para a colocação Urubu, aproximadamente a 36 km norte-noroeste de Brasiléia.&nf;( 10º 06 11#?#--10º 58#?# 39#?# S/ 67º 56#?# 13#?# -- 69º 48#?# 00#?# W (ICMBio))","-68","-10",NA,"Árvore de 10m de altura x 18cm de diâmetro. Frutos imaturos verde-ferruginosos. Resina vermelha.; Mata de terra firme, solo argilo-arenoso.","UFACPZ003551",NA,NA,NA,NA,NA,NA,NA,NA,"-68","-10",NA,NA,NA,NA,NA
"347","2020-09-18 09:34:11-03","UFAC","UFACPZ","3383","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","maroma","Ficus maroma","Mota, CD; SANTOS, S",NA,"Claros, G; Leonildo; REGINALDO","70","1992","04","28",NA,"Brasil","Acre","Rio Branco","Parque Zoobotânico/ UFAC., Bloco 02, próximo a placa 06.","-68","-10",NA,"Árvore 14m, fruto marrom e sementes brancas.; Capoeira alta, terra firme.","UFACPZ003383",NA,NA,NA,NA,NA,NA,NA,NA,"-68","-10",NA,NA,NA,NA,NA
"348","2020-09-18 09:34:11-03","UFAC","UFACPZ","7249","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","maroma","Ficus maroma","Mota, CD; SANTOS, S","Rodrigues, W","Cid Ferreira, CA; LUZ, L","10433","1991","10","28",NA,"Brasil","Acre","Cruzeiro do Sul","Igarapé Humaitá, afluente da margem direita do Rio, a 6 hm da margem, atrás da colocação Dois Portos.","-73","-8",NA,"Árvore de 10 m x 25 cm de diâmetro. Frutos imaturos verdes-ferrugíneos.; Mata de terra firme, solo areno-arenoso.","UFACPZ007249",NA,NA,NA,NA,NA,NA,NA,NA,"-73","-8",NA,NA,NA,NA,NA
"349","2020-09-18 09:34:11-03","UFAC","UFACPZ","3195","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","maroma","Ficus maroma","Mota, CD; SANTOS, S","Rodrigues, W","Daly, DC; Cid Ferreira, CA; RAMOS, J; Guedes, J; LIMA, R P; Walthier, F C S","6886","1991","06","07",NA,"Bolívi","Acre","Rio Branco","BR 317 (Estrada Rio Branco - Brasiléia), Approx. 10km W km 68.","-67","-10",NA,"Tree 15; with few large branch systems; inflorescences erct; fruits ferrugineous.; Primary moist forest on terra firme, undulating terrain.","UFACPZ003195",NA,NA,NA,NA,NA,"1992",NA,NA,"-67","-10",NA,NA,NA,NA,NA
"350","2020-09-18 09:34:11-03","UFAC","UFACPZ","3494","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","maroma","Ficus maroma","Mota, CD; SANTOS, S",NA,"Claros, G; Sydia, Reginaldo","122","1992","07","01",NA,"Brasil","Acre","Rio Branco","Parque Zoobotânico/ UFAC., Bloco 02, próximo a placa nº28","-68","-10",NA,"Árvore de 15m de altura, botão floral verde.; Capoeira alta, várzea.","UFACPZ003494",NA,NA,NA,NA,NA,NA,NA,NA,"-68","-10",NA,NA,NA,NA,NA
"351","2020-09-18 09:34:11-03","UFAC","UFACPZ","13521","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","maroma","Ficus maroma","Mota, CD; SANTOS, S",NA,"Veloso, AOD; LIMA, Z","207","1990","09","28",NA,"Brasil","Acre","Cruzeiro do Sul","Projeto Santa Luziam Az-250°., RAmal 3.","-72.6699981689453","-7.63111019134521",NA,"Árvore com 12m de altura, 10m de fuste e CAP 71cm. Casca interna marrom claro, casca externa parda com 0,2cm de espessura. Exsuda resina de cor laranjada. DAP 22,61cm.; Floresta, terra firme.","UFACPZ013521",NA,"123037",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-09-18 09:34:10-03","UFAC","UFACPZ","12103","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","maroma","Ficus maroma","Mota, CD; SANTOS, S","Janovec, JP","Oliveira, ARS","261","1994","06","21",NA,"Brasil","Acre","Porto Acre","Reserva FLorestal do Humaitá - UFAC.","-67.5325012207031","-9.58833026885986",NA,"Árvore com 12m; frutos imaturos marrom.; Capoeira. Terra firme.","UFACPZ012103",NA,"61185",NA,NA,"auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
