"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","previousCatalogNumber","infraspecificEpithet","sex"
"323","2020-09-12 05:00:02-03","US","US","1691965","PreservedSpecimen","Plantae","Orchidaceae","Stelis","endresii","Stelis endresii",NA,NA,NA,NA,NA,NA,"Orchidales",NA,"G. Klug","10069","1937","1",NA,"South America - Neotropics","Peru","Loreto",NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"324","2020-09-12 05:00:02-03","US","US","2838423","PreservedSpecimen","Plantae","Orchidaceae","Stelis","endresii","Stelis endresii",NA,NA,NA,NA,NA,NA,"Orchidales",NA,"N. T. Silva","1510","1968","5","12","South America - Neotropics","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"US00450008","US00450008_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"325","2020-06-15 07:53:29-03","UEFS","HUEFS","210162","PreservedSpecimen","Plantae","Orchidaceae","Stelis","loefgrenii","Stelis loefgrenii",NA,NA,NA,NA,NA,"Angiospermae","Asparagales","Cogn.","Versieux, L.M.","733","2014","03","14",NA,"Brasil","Ceará","Guaramiranga","Pico Alto e trilha na mata nebular.","-38.973889","-4.208333","1096","1096",NA,"HUEFS0210162","HUEFS0210162 HUEFS0210162_e1","38W58'26''","4S12'30''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA
"326","2019-07-09 12:44:20-03","F","FMNH-SEEDPLANTS","V0450307F","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"J. A. Steyermark","61043","1945","2","20","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0450307F","V0450307F_01",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"327","2019-07-09 12:44:20-03","F","FMNH-SEEDPLANTS","V0450308F","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"N. T. da Silva","1486","1968","12","4","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0450308F","V0450308F_01",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"328","2016-08-23 09:45:48-03","NHMLondon","NHM-LONDON-BOT","BM000084291","S","Plantae","Orchidaceae","Stelis","pauciflora","Stelis pauciflora",NA,NA,NA,NA,NA,NA,NA,"Lindl.","John Miers; b.1789; d.1879; Miers","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4635984",NA,NA
"329","2020-08-20 20:37:56-03","UFSC","FLOR","44211","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Waechter, J.L.","2008",NA,NA,"flor vinácea",NA,"Asparagales","Lindl.","Matos, J.Z. de","113","2007","10","03",NA,"Brasil","Santa Catarina","Santo Amaro da Imperatriz","Trilhas do Hotel Plaza Caldas da Imperatriz.","-48.7785987854004","-27.6881008148193",NA,NA,NA,"FLOR0044211",NA,NA,NA,"22435","auto",NA,NA,NA,NA,NA,NA,NA,NA
"330","2017-09-11 17:12:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Kappler, A","1322",NA,NA,NA,"Southern America","Surinam",NA,NA,"in arboribus sylvarum Surinamensium passim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2017-09-11 17:12:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Moritz, JWK","1064",NA,NA,NA,"Southern America","Venezuela","Mérida",NA,"in Venezuela prope Merida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2017-09-11 17:12:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Kegel, HAH","1201",NA,NA,NA,"Southern America","Surinam",NA,NA,"in sylvis ad Sornaukreek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2017-09-11 17:12:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Wullschlaegel, HR","536",NA,NA,NA,"Southern America","Surinam",NA,NA,"in arboribus sylvarum Surinamensium passim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2017-09-11 17:12:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Focke, HC","s.n.",NA,NA,NA,"Southern America","Surinam",NA,NA,"in arboribus sylvarum Surinamensium passim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2017-09-11 17:12:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Sagot, PA","s.n.",NA,NA,NA,"Southern America","French Guiana",NA,NA,"Habitat in Guiana gallica ad Acarouany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2017-09-11 17:12:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Schomburgk, ?","424",NA,NA,NA,"Southern America","Guyana",NA,NA,"ad Berbice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2017-09-11 17:12:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Schomburgk, ?","427",NA,NA,NA,"Southern America","Guyana",NA,NA,"in Guiana anglica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2017-09-11 17:12:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Hostmann, FWR","s.n.",NA,NA,NA,"Southern America","Surinam",NA,NA,"in arboribus sylvarum Surinamensium passim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2017-09-11 17:12:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Hostmann, FWR","1206",NA,NA,NA,"Southern America","Surinam",NA,NA,"in arboribus sylvarum Surinamensium passim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2017-09-11 17:12:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Kappler, A","788",NA,NA,NA,"Southern America","Surinam",NA,NA,"in arboribus sylvarum Surinamensium passim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2017-09-11 17:12:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Stelis","littoralis","Stelis littoralis",NA,NA,NA,NA,"Floret Decembri",NA,NA,"Barb.Rodr.","Barbosa Rodrigues, J","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Juiz de Fora","Habitat in arboribus secus flum. Parahybuna prope Juiz de Fora prov. Minas Geraes","-43.3503","-21.7642",NA,NA,NA,NA,"P03P4N0081",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA
"342","2017-09-11 17:12:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Stelis","loefgrenii","Stelis loefgrenii",NA,NA,NA,NA,"Floret Decembri",NA,NA,"Cogn.","Lofgren, A","9",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"Habitat in sylvis supra arbores ad Campo Grande prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2017-09-11 17:12:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Stelis","loefgrenii","Stelis loefgrenii",NA,NA,NA,NA,NA,NA,NA,"Cogn.","Comm. Geogr.Geol. S. Paulo","1989",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"Habitat in sylvis supra arbores ad Campo Grande prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2017-09-11 17:12:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Stelis","loefgrenii","Stelis loefgrenii",NA,NA,NA,NA,"Floret Decembri",NA,NA,"Cogn.","Lofgren, A","9?",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"Habitat in sylvis supra arbores ad Campo Grande prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2017-09-11 17:12:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Stelis","loefgrenii","Stelis loefgrenii",NA,NA,NA,NA,NA,NA,NA,"Cogn.","Comm. Geogr.Geol. S. Paulo","1989?",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"Habitat in sylvis supra arbores ad Campo Grande prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2017-09-11 17:12:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Stelis","pauciflora","Stelis pauciflora",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Miers, J","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in Brasilia loco haud indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2017-09-11 17:12:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Stelis","yauaperyensis","Stelis yauaperyensis",NA,NA,NA,NA,"Floret Aprili",NA,NA,"Barb.Rodr.","Barbosa Rodrigues, J","s.n.",NA,NA,NA,"Southern America","Brazil","Amazonas",NA,"Habitat in sylvis supra arbores vetustiores secus Rio Yauapery prov. Amazonas",NA,NA,NA,NA,NA,NA,"P03P4N0080",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2021-02-08 12:52:22-03","UFRGS","ICN","015111","S","Plantae","Orchidaceae","Stelis","pauciflora","Stelis pauciflora","Colla, FB","2012","11","21",NA,"Monocotyledon",NA,"Lindl.","Dutra, J","1111",NA,NA,NA,"América do Sul","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,"ICN00041274",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"349","2021-02-08 12:52:22-03","UFRGS","ICN","034514","S","Plantae","Orchidaceae","Stelis","pauciflora","Stelis pauciflora","Colla, FB","2012","11","21","Flores ainda em botão (botões vináceos).; Epífita sobre sapindaceae a +- 9m de altura;","Monocotyledon",NA,"Lindl.","Waechter, JL","562","1977","07","08","América do Sul","Brasil","RS","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,NA,NA,"ICN00041277",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"350","2021-02-08 12:52:22-03","UFRGS","ICN","042553","S","Plantae","Orchidaceae","Stelis","pauciflora","Stelis pauciflora","Colla, FB","2012","11","21","Flores vinosas.; Epífitica sobre árvore seca.","Monocotyledon",NA,"Lindl.","Waechter, JL","944","1978","08","26","América do Sul","Brasil","SC","Praia Grande","Vila Rosa","-49.9502983093262","-29.1966991424561",NA,NA,NA,"ICN00041279",NA,NA,NA,"21549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"351","2021-02-08 12:52:22-03","UFRGS","ICN","034897","S","Plantae","Orchidaceae","Stelis","pauciflora","Stelis pauciflora","Colla, FB","2012","11","21","Flores pardo-avermelhadas.; Epifítica;","Monocotyledon",NA,"Lindl.","Waechter, JL","578","1977","09","03","América do Sul","Brasil","RS","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,NA,NA,"ICN00041273",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"352","2021-02-08 12:52:22-03","UFRGS","ICN","042522","S","Plantae","Orchidaceae","Stelis","pauciflora","Stelis pauciflora","Colla, FB","2012","11","21","Flores no centro vinosas, na periferia esverdeadas.","Monocotyledon",NA,"Lindl.","Waechter, JL","913","1978","08","19","América do Sul","Brasil","RS","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,NA,NA,"ICN00041278",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"353","2021-02-08 12:52:22-03","UFRGS","ICN","042682","S","Plantae","Orchidaceae","Stelis","pauciflora","Stelis pauciflora","Colla, FB","2012","11","21","Epifítica em interior de mato.","Monocotyledon",NA,"Lindl.","Waechter, JL","989","1978","09","16","América do Sul","Brasil","RS","Torres","Morro Azul","-49.7268981933594","-29.3353004455566",NA,NA,NA,"ICN00041276",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"354","2021-02-08 12:52:22-03","UFRGS","ICN","042551","S","Plantae","Orchidaceae","Stelis","pauciflora","Stelis pauciflora","Colla, FB","2012","11","21","Sépalas verde-claras; levemente vinosas no centro; aparato central vinoso.; Epifítica sobre árvore seca.","Monocotyledon",NA,"Lindl.","Waechter, JL","942","1978","08","26","América do Sul","Brasil","SC","Praia Grande","Vila Rosa","-49.9502983093262","-29.1966991424561",NA,NA,NA,"ICN00041275",NA,NA,NA,"21549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"355","2021-02-08 12:52:22-03","UFRGS","ICN","170676","S","Plantae","Orchidaceae","Stelis","pauciflora","Stelis pauciflora","Colla, FB",NA,NA,NA,"Flores rosas, na população a maioria já floresceu, ca. de 2,5m; Mata paludosa baixa (ca. de 8m) cortada por valos e plantações de arroz","Monocotyledon",NA,"Lindl.","Seger, GDS","1044","2008","10","02","América do Sul","Brasil","RS","Dom Pedro de Alcântara","UTM 22J 608621 E/ 6748775 S (SAD 69)","-49.880556","-29.385556","10","10",NA,"ICN00041258",NA,"-49.880556","-29.385556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2021-03-03 22:00:02-03","FLAS","FLAS","208898","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,"[Label footing:] Smithsonian Biological Diversity of the Guianas Program --[Source:] US",NA,NA,"Lindl.","L.E. Skog","7385",NA,NA,NA,NA,"French Guiana",NA,NA,NA,"-53.2","3.6",NA,NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2019-11-21 10:13:51-03","IBt","SP","79355","S","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Mamede, MCH","2011","05","11",NA,NA,NA,"Lindl.","Irwin, HS; Egler, WA; Westra, LYT","47208","1960","07","28",NA,"Brasil","Amapá","Oiapoque","Rio Oiapoque. Cachoeira Grande Roche","-51.883333","3.8",NA,NA,NA,NA,NA,"-51.883333","3.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2019-11-21 10:13:51-03","IBt","SP","54638","S","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Ignowski, H","2015","05","05",NA,NA,NA,"Lindl.","Hatschbach, G","420","1946","09","19",NA,"Brasil","Paraná","Paranaguá","Matinhos","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"359","2019-11-21 10:13:51-03","IBt","SP","69689","S","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Ignowski, H","2015","05","05",NA,NA,NA,"Lindl.","Hatschbach, G","1502","1949","09","11",NA,"Brasil","Paraná","São José dos Pinhais","Estrada Curitiba - Joinvile, entre Alto da Serra e Rio Campina Chata","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"360","2019-11-21 10:13:51-03","IBt","SP","401871","S","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Barros, F","2007","03","05",NA,NA,NA,"Lindl.","Barros, F","s.n.","2006","01","23",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Lumiar. Local distante ca. 15 km de Lumiar, denominado Baixada Fluminense","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA
"361","2019-11-21 10:13:51-03","IBt","SP","401860","S","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Barros, F","2007","03","05",NA,NA,NA,"Lindl.","Barros, F","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Cultivada na Seção do Orquidário do Instituto de Botânica sob nº 11927, florescendo em 19-XI-2004","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"362","2019-11-21 10:13:54-03","IBt","SP","28350","S","Plantae","Orchidaceae","Stelis","loefgrenii","Stelis loefgrenii","Hoehne, FC",NA,NA,NA,NA,NA,NA,"Cogn.","Muus, R","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Porc. ignorada. Cultivada em São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2019-11-21 10:13:54-03","IBt","SP","54033","S","Plantae","Orchidaceae","Stelis","loefgrenii","Stelis loefgrenii chlorantha","Hoehne, FC",NA,NA,NA,NA,NA,NA,"Hoehne","s.col.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Porc. ignorada. Cultivada no Jardim Botânico de São Paulo, fl. 23/X/1946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chlorantha",NA
"364","2019-11-21 10:13:54-03","IBt","SP","29278","S","Plantae","Orchidaceae","Stelis","loefgrenii","Stelis loefgrenii",NA,NA,NA,NA,"Epífita pequena, fl. verde.",NA,NA,"Cogn.","Edwall, G","CGG3235","1895","11",NA,NA,"Brasil","São Paulo","Ribeirão Pires","Capoeirão.","-46.4099998474121","-23.7099990844727",NA,NA,NA,"SP009679","SP009679",NA,NA,"10581","auto",NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-11-21 10:13:54-03","IBt","SP","28356","S","Plantae","Orchidaceae","Stelis","loefgrenii","Stelis loefgrenii","Hoehne, FC",NA,NA,NA,NA,NA,NA,"Cogn.","Handro, O","s.n.","1931","10","14",NA,"Brasil","São Paulo","São Paulo","Parque do Estado, Jardim Botânico, Nativa","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"366","2019-11-21 10:13:54-03","IBt","SP","174581","S","Plantae","Orchidaceae","Stelis","loefgrenii","Stelis loefgrenii","Barros, F","1982","02","26",NA,NA,NA,"Cogn.","Jung, SL","377","1980","12","09",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Mata","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"367","2019-11-21 10:13:54-03","IBt","SP","28837","S","Plantae","Orchidaceae","Stelis","pauciflora","Stelis pauciflora","Mamede, MCH","2011","05",NA,NA,NA,NA,"Lindl.","Spannagel, C","316","1932","01",NA,NA,"Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA
"368","2019-11-21 10:13:54-03","IBt","SP","401859","S","Plantae","Orchidaceae","Stelis","pauciflora","Stelis pauciflora","Barros, F","2007","03","06",NA,NA,NA,"Lindl.","Barros, F","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Cultivada na Seção do Orquidário do Instituto de Botânica sob nº 11930, florescendo em 22-XI-2004","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-05-08 16:46:16-03","A","HU-HERB","A 02088022","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindley","J. van Donselaar","3466","1966","5","27","South America","Surinam","Brokopondo",NA,"Bank of Marowinje Creek (=Gran Creek) near Gran Dam. Afterwards lake.",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"3466",NA,NA,NA,NA,"undetermined"
"370","2019-02-06 13:17:03-02","AMES","HU-HERB","AMES 00084053","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindley","R. H. Schomburgk","427","1837","3",NA,"South America","Guyana",NA,NA,NA,NA,NA,NA,NA,"Microscope slide",NA,NA,NA,NA,NA,NA,NA,NA,"427",NA,"Type material",NA,NA,NA
"371","2020-05-08 18:03:19-03","AMES","HU-HERB","AMES 02088000","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindley","K. J. Wurdack, K. M. Redden, C. Perry, E. Zimmerman, D. Hunter, T. Hunter & V. Roland","6650","2009","5","18","South America","Guyana",NA,NA,"Top of waterfall above Kako River.",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"6650",NA,NA,NA,NA,"undetermined"
"372","2020-05-08 17:54:59-03","AMES","HU-HERB","AMES 02088001","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindley","K. J. Wurdack, K. M. Redden, C. Perry, E. Zimmerman, D. Hunter, T. Hunter & V. Roland","4924","2009","5","10","South America","Guyana",NA,NA,"Kako River, near rapids. Gallery forest.",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"4924",NA,NA,NA,NA,"undetermined"
"373","2020-05-08 17:49:47-03","AMES","HU-HERB","AMES 02088003","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindley","F. A. Barkley & L. E. Willard","35465","1965","8","12","South America","Colombia",NA,NA,"in canyon near km 56 on the Cali to Buena Ventura highway",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"35465",NA,NA,NA,NA,"undetermined"
"374","2020-05-08 17:44:13-03","AMES","HU-HERB","AMES 02088005","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindley","A. C. Hirtz","835","1983",NA,NA,"South America","Ecuador","Pichincha",NA,"Tandapi.",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"835",NA,NA,NA,NA,"undetermined"
"375","2020-05-08 17:38:00-03","AMES","HU-HERB","AMES 02088007","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindley","B. Maguire, J. A. Steyermark & C. K. Maguire",NA,"1962","8","17","South America","Venezuela","Bolívar",NA,"10-15 km below Cerro Escalera",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"376","2020-05-08 17:35:37-03","AMES","HU-HERB","AMES 02088008","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindley","G. W. Harling & L. Andersson",NA,"1980","11","15","South America","Ecuador",NA,NA,"Napo: Road Lago Agrio-El Conejo, between El Conejo and Proyecto San Miguel",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"377","2020-05-08 17:31:31-03","AMES","HU-HERB","AMES 02088009","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindley","J. J. Wurdack & J. V. Monachino",NA,"1955","11","6","South America","Venezuela",NA,NA,"El Palmar-Raudal Trail, upper Rio Toro Drainage.",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"378","2020-05-08 17:29:25-03","AMES","HU-HERB","AMES 02088010","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindley","J. J. Wurdack & J. V. Monachino",NA,"1955","9","27","South America","Venezuela","Monagas",NA,"La Hormiga area, between La Pica and Cano Colorado East of Maturin; 6 km. west of La Hormiga.",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"379","2020-05-08 17:26:27-03","AMES","HU-HERB","AMES 02088011","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindley","J. A. Steyermark",NA,NA,NA,NA,"South America","Venezuela",NA,NA,"Territorio Federal Amazonas: Sierra Parima; a lo largo de la frontera Venezolana-Brasilera, a unos 45 km. al Noroeste de las cabeceras del Río Orinoco.",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
