"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","relatedCatalogItem"
"43","2016-09-30 16:02:00-03","NY","NYBG","2218781","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","icicariba","Protium icicariba icicariba","(DC.) Marchand",NA,"D. A. Folli","2246","1994","03","10","South America","Brazil","Espírito Santo","Linhares","Reserva Natural Vale. Estrada Parajú.","-40.0722007751465","-19.3910999298096","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2358687' target='other'> <mi>dwc_moreinfo</mi></a>","NY02218781","NY02218781_01",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2016-09-30 16:02:00-03","NY","NYBG","2218778","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","icicariba","Protium icicariba icicariba","(DC.) Marchand",NA,"D. A. Folli","5443","2007","01","11","South America","Brazil","Espírito Santo","Linhares","Reserva Natural Vale. Estrada Parajú.","-40.0722007751465","-19.3910999298096","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2358684' target='other'> <mi>dwc_moreinfo</mi></a>","NY02218778","NY02218778_01",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2016-09-30 16:02:00-03","NY","NYBG","2218779","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","icicariba","Protium icicariba icicariba","(DC.) Marchand",NA,"D. A. Folli","1295","1991","01","22","South America","Brazil","Espírito Santo","Linhares","Reserva Natural Vale. Estrada Parajú.","-40.0722007751465","-19.3910999298096","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2358685' target='other'> <mi>dwc_moreinfo</mi></a>","NY02218779","NY02218779_01 NY02218779_02",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2016-09-29 12:22:00-03","NY","NYBG","608796","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","icicariba","Protium icicariba icicariba","(DC.) Marchand","D. C. Daly","L. B. Smith","6571","1952","04","17","South America","Brazil","Rio de Janeiro","Cabo Frio","Cabo Frio, Praia do Pontal ao nivel do mar","-42.0317","-22.9467","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=399036' target='other'> <mi>dwc_moreinfo</mi></a>","NY00608796","NY00608796_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","608761","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","D. C. Daly","A. M. V. de Carvalho","4721","1994","09","18","South America","Brazil","Bahia","Ilhéus","Cidade de Ilhéus. Mata de Esperança. Entrada a 2 km a partir da antiga ponte do Rio Fundao. Parcela n° 5","-39.0692","-14.7819","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=423441' target='other'> <mi>dwc_moreinfo</mi></a>","NY00608761","NY00608761_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","345768","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly",NA,"D. C. Daly","4067","1985","01","13","South America","Brazil","Bahia","Una","Km. 47 Ilheus-Una road (BA 001)","-39","-15.32","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=423456' target='other'> <mi>dwc_moreinfo</mi></a>","NY00345768",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","608795","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","D. C. Daly","G. L. Farias","246","1988","10","27","South America","Brazil","Bahia",NA,"Reserva Florestal de Porto Seguro - CVRD/BA. Aceiro com a CEPLAC, km 0.900, lado esquerdo",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=399022' target='other'> <mi>dwc_moreinfo</mi></a>","NY00608795","NY00608795_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","608771","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","D. C. Daly","W. W. Thomas","8212","1991","07","01","South America","Brazil","Bahia","Uruçuca","7.3 km N of Serra Grande on rd to Itacaré. Fazenda do Conjunto Fazenda Santa Cruz","-39.0617","-14.4231","sheet","Site: SG <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=423427' target='other'> <mi>dwc_moreinfo</mi></a>","NY00608771","NY00608771_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","608778","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","D. C. Daly","E. B. dos Santos","1","1982","03","12","South America","Brazil","Bahia","Ilhéus","Area do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia Ilhéus/Itabuna (BR 415). Quadra D","-39.2263","-14.7583","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=423411' target='other'> <mi>dwc_moreinfo</mi></a>","NY00608778","NY00608778_01","50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","608766","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","D. C. Daly","A. M. V. de Carvalho","4726","1994","09","18","South America","Brazil","Bahia","Ilhéus","Cidade de Ilhéus. Mata da Esperança. Entrada a 2 km a partir da antiga ponte do Rio Fundao. Parcela n°5","-39.0692","-14.7819","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=423444' target='other'> <mi>dwc_moreinfo</mi></a>","NY00608766","NY00608766_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","608760","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","D. C. Daly","A. M. V. de Carvalho","4820","1994","09","19","South America","Brazil","Bahia","Ilhéus","Cidade de Ilhéus. Mata de Esperança. Entrada a 2 km a partir da antiga ponte do Rio Fundao. Parcela n° 8","-39.0692","-14.7819","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=423440' target='other'> <mi>dwc_moreinfo</mi></a>","NY00608760","NY00608760_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","608776","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","D. C. Daly","R. P. Belém","1036","1965","05","19","South America","Brazil","Bahia","Una","Una","-39.076046","-15.295146","sheet","Coleçao de madeira <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=423405' target='other'> <mi>dwc_moreinfo</mi></a>","NY00608776","NY00608776_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","608759","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","D. C. Daly","A. M. V. de Carvalho","4822","1994","09","19","South America","Brazil","Bahia","Ilhéus","Cidade de Ilhéus. Mata de Esperança. Entrada a 2 km a partir da antiga ponte do Rio Fundao. Parcela n° 8","-39.0692","-14.7819","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=423439' target='other'> <mi>dwc_moreinfo</mi></a>","NY00608759","NY00608759_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","608784","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","D. C. Daly","S. A. Mori","13258","1979","12","31","South America","Brazil","Bahia","Una","Estrada Olivença/Una, a 26 km ao S de Olivença. Próximo ao nível do mar","-39.0753","-15.2933","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=423408' target='other'> <mi>dwc_moreinfo</mi></a>","NY00608784","NY00608784_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","608772","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","D. C. Daly","W. W. Thomas","9453","1992","11","15","South America","Brazil","Bahia","Itacaré","Campo Cheiroso, 14 km north of Serra Grande off the road to Itacaré","-39.07","-14.37","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=423447' target='other'> <mi>dwc_moreinfo</mi></a>","NY00608772","NY00608772_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","608758","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","D. C. Daly","A. M. V. de Carvalho","4848","1994","09","21","South America","Brazil","Bahia","Ilhéus","Cidade de Ilhéus. Mata de Esperança. Entrada a 2 km a partir da antiga ponte do Rio Fundao. Parcela n° 9","-39.0692","-14.7819","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=423438' target='other'> <mi>dwc_moreinfo</mi></a>","NY00608758","NY00608758_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","608763","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","D. C. Daly","A. M. V. de Carvalho","6011","1995","04","05","South America","Brazil","Bahia","Una","Ca. 3 km na estrada Una/Ilhéus. Entrada para o Distrito de Pedras","-39.0753","-15.2933","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=423455' target='other'> <mi>dwc_moreinfo</mi></a>","NY00608763","NY00608763_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","608783","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","D. C. Daly","S. A. Mori","14007","1981","05","13","South America","Brazil","Bahia","Una","Maruim, border of the Fazendas Maruim and Dois de Julho, 33 km SW of Olivença on the road from Olivença to Buerarema. Point 127-A","-39.0833","-15.15","sheet","Voucher for ecological study of forest diversity <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=423449' target='other'> <mi>dwc_moreinfo</mi></a>","NY00608783","NY00608783_01","100","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00749863","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","P. Fiaschi; D. C. Daly","P. Fiaschi","2687","2004","11","27","South America","Brazil","Bahia","Ilhéus","Rodovia Ilhéus-Itacaré (BA 001), na altura do km 20, estrada à esquerda. Acesso ao Retiro. Ramal vicinal ca. 5,5 km à direita, para a Lagoa Encantada","-39.11722222","-14.5861111","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=910996' target='other'> <mi>dwc_moreinfo</mi></a>","NY00749863","NY00749863_01","170","170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","886871","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","D. C. Daly","J. Fontella","418","1970","01","20","South America","Brazil","Rio de Janeiro","Rio de Janeiro","(Antiga Guanabara), Recreio dos Bandeirantes, 3 km do canal de Sernambetiba, do lado da Estrada Rio-Santos.","-43.2075","-22.9031","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1064815' target='other'> <mi>dwc_moreinfo</mi></a>","NY00886871","NY00886871_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","608755","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","D. C. Daly","D. A. Folli","868","1989","01","11","South America","Brazil","Bahia",NA,"Reserva Florestal de Porto Seguro-CVRD/BA. Aceiro com posseiro, km 0,100, lado esquerdo",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=423409' target='other'> <mi>dwc_moreinfo</mi></a>","NY00608755","NY00608755_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","608781","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","D. C. Daly","R. P. Belém","1036","1965","05","19","South America","Brazil","Bahia","Una","Una","-39.076046","-15.295146","sheet","Coleçao de madeira <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=423406' target='other'> <mi>dwc_moreinfo</mi></a>","NY00608781","NY00608781_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2016-09-30 04:10:00-03","NY","NYBG","1309783","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","icicariba","Protium icicariba icicariba","(DC.) Marchand","D. C. Daly","J. R. Pirani","1082","1985","01","11","South America","Brazil","Espírito Santo","Guarapari","ES. 060, entre Guarapari Vila Velha a 28 km de Vila Velha","-40.5108","-20.6581","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1546318' target='other'> <mi>dwc_moreinfo</mi></a>","NY01309783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","02218776","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly",NA,"E. J. Lucas","1091",NA,NA,NA,"South America","Brazil","Bahia","Una","estrada para a entrada de Rio das Pedras.","-39.0514","-15.2722","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2358677' target='other'> <mi>dwc_moreinfo</mi></a>","NY02218776","NY02218776_01","60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","608768","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","D. C. Daly","A. M. Amorim","753","1992","09","15","South America","Brazil","Bahia","Una","Ca. 43 Km na estrada Ilhéus para Una","-39.0006763","-15.1550087","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=423453' target='other'> <mi>dwc_moreinfo</mi></a>","NY00608768","NY00608768_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","1415462","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","D. C. Daly","E. J. Lucas","1091",NA,NA,NA,"South America","Brazil","Bahia","Una","estrada para a entrada de Rio das Pedras.","-39.0514","-15.2722","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2962524' target='other'> <mi>dwc_moreinfo</mi></a>","NY01415462",NA,"60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2016-09-29 12:22:00-03","NY","NYBG","608797","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","icicariba","Protium icicariba icicariba","(DC.) Marchand","D. C. Daly","G. Martinelli","5640","1979","01","15","South America","Brazil","Rio de Janeiro",NA,"Cabo Frio Armaçao dos Búzios, restinga da Praia Rasa",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=399033' target='other'> <mi>dwc_moreinfo</mi></a>","NY00608797","NY00608797_01","10","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00749865","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","P. Fiaschi; D. C. Daly","P. Fiaschi","2579","2004","10","26","South America","Brazil","Bahia","Itacaré","Estrada Itacaré-Ubaitaba, km 8. Area do inventario do Plano de Manejo do Parque Estadual da Serra do Conduru. Fazenda pertencente ao IESB","-39.0652778","-14.35138889","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=911005' target='other'> <mi>dwc_moreinfo</mi></a>","NY00749865","NY00749865_01","140","140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","608791","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","icicariba","Protium icicariba icicariba","(DC.) Marchand","D. C. Daly","J. R. Pirani","2873","1993","05","15","South America","Brazil","Rio de Janeiro","Rio das Ostras","Entre Macaé e Rio das Ostras","-41.870619","-22.438265","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=399034' target='other'> <mi>dwc_moreinfo</mi></a>","NY00608791","NY00608791_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","608788","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","icicariba","Protium icicariba icicariba","(DC.) Marchand","D. C. Daly","J. P. Lanna Sobrinho","1184","1965","11","20","South America","Brazil","Rio de Janeiro","Rio de Janeiro","Guanabara, Rio de Janeiro, Reserva Biológica de Jacarepaguá","-43.398867","-23.010762","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=399026' target='other'> <mi>dwc_moreinfo</mi></a>","NY00608788","NY00608788_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","608774","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","D. C. Daly","A. M. V. de Carvalho","623","1981","04","19","South America","Brazil","Bahia","Ilhéus","Rodovia Ilhéus/Canavieiras, km 33","-39.0492","-14.7892","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=423451' target='other'> <mi>dwc_moreinfo</mi></a>","NY00608774","NY00608774_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2016-09-29 12:22:00-03","NY","NYBG","608787","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","icicariba","Protium icicariba icicariba","(DC.) Marchand","D. C. Daly","D. S. D. de Araújo","7615","1986","09","19","South America","Brazil","Rio de Janeiro","Casimiro de Abreu","+/- 6 km ao N da ponte sobre Rio das Ostras, lado esquerdo da BR 106","-42.2042","-22.4808","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=399025' target='other'> <mi>dwc_moreinfo</mi></a>","NY00608787","NY00608787_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","608773","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","D. C. Daly","A. M. V. de Carvalho","623","1981","04","19","South America","Brazil","Bahia","Ilhéus","Rodovia Ilhéus/Canavieiras, km 33","-39.0492","-14.7892","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=423450' target='other'> <mi>dwc_moreinfo</mi></a>","NY00608773","NY00608773_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2016-09-29 12:22:00-03","NY","NYBG","608786","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","icicariba","Protium icicariba icicariba","(DC.) Marchand","D. C. Daly","D. S. D. de Araújo","7369","1986","04","11","South America","Brazil","Rio de Janeiro","Maricá","Praia de Itaipuaçu","-42.8183","-22.9194","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=399024' target='other'> <mi>dwc_moreinfo</mi></a>","NY00608786","NY00608786_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
