"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","typeStatus","infraspecificEpithet","individualCount"
"242","2019-06-11 13:08:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,"RRC ID Flag",NA,NA,NA,"G. Martinelli","6735","1980","4","23","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,"6735",NA,NA,NA
"243","2015-03-07 08:51:32-03","F","FMNH-SEEDPLANTS","V0132917F","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0132917F","V0132917F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"244","2015-03-07 09:06:19-03","F","FMNH-SEEDPLANTS","V0181910F","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0181910F","V0181910F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"245","2019-09-04 19:15:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","trauninensis","Leandra trauninensis",NA,NA,NA,NA,NA,"A. Glaziou","16894",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"Type [status unknown]",NA,NA
"246","2015-03-07 08:51:58-03","F","FMNH-SEEDPLANTS","V0133690F","PreservedSpecimen","Plantae","Melastomataceae","Leandra","trauninensis","Leandra trauninensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0133690F","V0133690F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"247","2020-04-29 16:30:05-03","UFVJM","HDJF","2554","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Sobral, M","2009","07","17","Verdi, M; Korte, A; Hasckel, RP","2217","2009","05","26","Brasil","Santa Catarina","Orleans","Três Barras, Parque Nacional de São Joaquim","-49.495833","-28.172222","-49.495833","-28.172222",NA,NA,NA,"HDJF002554","HDJF002554_01","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-01-25 15:42:35-02","IAC","IAC","52876","S","Plantae","Melastomataceae-2.Melastomoideae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","M.L.D.R. Souza & J.F.A. Baumgratz","2004","06","11","A. Custódio Filho","761","1982","03","11","Brasil","São Paulo","Salesópolis","Casa Grande, Estação Biológica de Boraceia","-45.8464","-23.5322","-45.8464","-23.5322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-07-23 12:12:51-03","CEPLAC","CEPEC","119266","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,"M. L. D. Souza",NA,NA,NA,"A. Custodio","1522","1983","09","16","Brasil","São Paulo","biritiba mirim","Estação Biológica de Boraceia.","-45.883333","-23.816667","45W53'","23S49'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2004",NA,NA,NA,NA
"250","2020-07-23 12:12:51-03","CEPLAC","CEPEC","119466","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,"S. A. C. Chiea",NA,NA,NA,"M. Kirizawa","2325","1990","05","31","Brasil","São Paulo","SÃO LUIZ DO PARAITINGA","Rod. Ubatuba/Taubaté.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/06/1990",NA,NA,NA,NA
"251","2020-07-23 12:12:51-03","CEPLAC","CEPEC","145314","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,"L. A. F. Santos-Filho & Baumgratz",NA,NA,NA,"L. A. F. Santos-Filho","37",NA,NA,NA,"Brasil","Rio de Janeiro","ITATIAIA",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"252","2020-07-23 12:12:51-03","CEPLAC","CEPEC","137569","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,"J. F. A. Baumgratz",NA,NA,NA,"J. F. A. Baumgratz","510",NA,NA,NA,"Brasil","Rio de Janeiro","nova friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA
"253","2020-07-23 12:12:51-03","CEPLAC","CEPEC","146366","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,"R. Goldenberg",NA,NA,NA,"R. Goldenberg","1160",NA,NA,NA,"Brasil","Paraná","piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"254","2020-09-22 13:48:54-03","USP","SPFW","1051","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","Cogn.","J.J. Wurdack 1961",NA,NA,NA,"Reitz ;Klein","8989","1959","08","21","Brasil","Santa Catarina","Blumenau","Morro Spitzkopf","-49.0661010742188","-26.9193992614746",NA,NA,"950","950",NA,NA,NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"255","2019-07-02 15:55:56-03","UEM","HUEM","6956","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Goldenberg, R. in dup.ESA","1995","12",NA,"K.D. Barreto; G.D. Fernandes; R.D. Fernandes","3147","1994","10","27","Brasil","São Paulo","Tapiraí","Fazenda Quatro Barras, Mata Atlântica, borda de mata.","-47.5","-23.9599990844727",NA,NA,NA,NA,"Arvoreta; 2m alt.; flores alvas.","HUEM000007119","HUEM000007119",NA,NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA,NA
"256","2020-11-12 17:01:37-03","UEL","FUEL","39889","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn.","Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Custódio Filho, A","1522","1983","09","16","Brasil","São Paulo","Biritiba Mirim","Estação Biológica de Boraceia","-45.866667","-23.633333","-45.866667","-23.633333","890","890",NA,"FUEL010495",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-11-12 17:01:37-03","UEL","FUEL","39741","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn.","Chiea, SAC","1992",NA,NA,"Custódio Filho, A","2499","1984","05","29","Brasil","São Paulo","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,NA,"FUEL010496",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-11-12 17:01:37-03","UEL","FUEL","7211","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn.","Goldenberg, R","2001",NA,NA,"Cordeiro, J; Hatschbach, G","340","1986","08","07","Brasil","Paraná","Morretes","Rodovia BR-277, Barro Branco","-48.834400177002","-25.476900100708",NA,NA,"900","900",NA,"FUEL010499",NA,"Tracheophyta","Myrtales",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"259","2020-11-12 17:01:37-03","UEL","FUEL","32411","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn.","A.A. de Oliveira","2009","11","01","Korte, A; Kniess, A","601","2009","10","21","Brasil","Santa Catarina","Vidal Ramos","Águas Frias, Floresta Ombrófila Densa; Estádio médio de regeneração","-49.3558006286621","-27.3918991088867",NA,NA,"895","895",NA,"FUEL010500",NA,"Tracheophyta","Myrtales",NA,NA,"21797","auto",NA,NA,NA,NA,NA,NA
"260","2020-11-12 17:01:37-03","UEL","FUEL","43698","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn.","Goldenberg, R","2007","03","22","Castro, AG","51","2000","01","13","Brasil","São Paulo","Bananal","Estação Ecológica, Serra da Bocaina.","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,NA,"FUEL010497",NA,"Tracheophyta","Myrtales",NA,NA,"26795","auto",NA,NA,NA,NA,NA,NA
"261","2019-11-01 15:04:00-03","UnB","UB","213364","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Larocca, P","2013","07","30","Brotto, ML; Barboza, E; Silva, JM","1312","2013","07","18","Brasil","Paraná ","Guaraqueçaba","RPPN Salto Morato, trilha do pico","-48.305833","-25.14","-48.305833","-25.14","810","810","Árvores de 5m; flores alvas de frutos verdes; Floresta Ombrófila Densa Montana",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-11-01 15:04:00-03","UnB","UB","149502","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Souza, MLD","2004",NA,NA,"Mattos, J","8939","1961","04","29","Brasil","São Paulo","Ubatuba","Horto Florestal.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Flores branca-esverdeadas. Antera branca.; Planta de 1,5m de altura.",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"34265","auto",NA,NA,NA,NA,NA,NA
"263","2019-10-03 10:03:56-03","UFSCar","SORO","3224","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","( Cham. Ex Triana)Cogn",NA,NA,NA,NA,"Farah, F.T.; Aguiar, S.; Breier, Rodrigues.; Souza, V.C., Tamashiro, Gandolfi, Souza, J.P.; Ivanauskas,N.M., Furlan, E.","2221","2001","04","13","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar","-46.775417","-23.989083","46°46'31,5''W","23°59'20,7''S",NA,NA,"Frutos Azulados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-10-03 10:03:56-03","UFSCar","SORO","5624","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. Ex Triana) Cogn.","M. Sobral","2009","07","17","Verdi, M.; Korte, A.; Hasckel, R.P.","2217","2009","05","26","Brasil","Santa Catarina","Orleans","Três Barras, Parque Nacional de São Joaquim; 928 m.","-49.495833","-28.172222","49°29'45W","28°10'20S",NA,NA,"Florística IFFSC 141 (Arbusto); Floresta Ombrófila Densa; Estádio Suces.: Avançado; Altura: 3m; Hábito: arbustiva; Cor/Flor: branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-10-03 10:03:56-03","UFSCar","SORO","3225","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn.",NA,NA,NA,NA,"Barreto, K.D.; Fernandes, G.D.; Fernandes, R.D.","3147","1994","10","27","Brasil","São Paulo","Tapiraí","Fazenda Quatro Barras. Mata Atlântica","-47.5","-23.9599990844727",NA,NA,NA,NA,"Arvoreta, 2 m alt.; flores alvas. Borda de mata.",NA,NA,NA,NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA,NA
"266","2019-05-06 11:59:26-03","UFU","HUFU","37680","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Goldenberg, R.","2005","02",NA,"Disciplina Princípios; Métodos em Taxonomia Vegetal","43","2001","11","21","Brasil","São Paulo","São Luiz do Paratinga","Núcleo Santa Virgínia IF, Trilha do Rio Ipiranga.",NA,NA,NA,NA,NA,NA,"Árvore de 5 m. heliófito, presença de flores e botões esverdeados e frutos imaturos.; Floresta secundária, solo rochoso.","HUFU00061205","HUFU00061205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2021-02-25 18:07:55-03","MN","R-TIPOS","10032","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, J.F.A. & Souza, M.L.D.","2011",NA,NA,"Glaziou, A.F.M.","16894","1887","11","22","Brasil","Rio de Janeiro",NA,"Alto Macaé",NA,NA,NA,NA,NA,NA,NA,"R000010032","R000010032_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lectotypus de Leandra trauninense Cogn.",NA,NA
"268","2021-03-03 15:27:50-03","MN","R-TIPOS","10033","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, J.F.A. & Souza, M.L.D.","2011",NA,NA,"Glaziou, A.F.M.","17538","1888","09","10","Brasil","Rio de Janeiro",NA,"Alto Macaé",NA,NA,NA,NA,NA,NA,NA,"R000010033","R000010033_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lectotypus de Leandra trauninense var. major Cogn.",NA,NA
"269","2021-03-03 15:27:50-03","MN","R-TIPOS","10033a","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, J.F.A. & Souza, M.L.D.","2011",NA,NA,"Glaziou, A.F.M.","17538","1888","09","10","Brasil","Rio de Janeiro",NA,"Alto Macaé",NA,NA,NA,NA,NA,NA,NA,"R000010033a","R000010033a_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isolectotypus de Leandra trauninense var. major Cogn.",NA,NA
"270","2020-08-20 20:40:00-03","UFSC","FLOR","42752","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Souza, M.L.; Baumgratz, J.F.A.","2010",NA,NA,"Verdi, M.; Hasckel, R.P. & Klemz, G.","1903","2009","04","06","Brasil","Santa Catarina","Urubici","Serra do Corvo Branco.","-49.367778","-28.055278","49º22'4''W","28º3'19''S","1240","1240","arbustiva, Fruto Maduro, azul, 1m altura. Recebido de FURB Nº 13085.","FLOR0042752",NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-08-20 14:57:45-03","UFSC","FLOR","67944","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, J.F.A.; Silva-Gonçalves, K.C.","2016","10",NA,"Santos Filho, L.A.F.; Barberena, F.; Pinheiro, F.; Silva, W.","109a","2009","09","21","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Em fragmento florestal no Alto dos Brejos.","-44.5633010864258","-22.4960994720459",NA,NA,"2010","2010","Arvoreta de 4 m semi-ciófila. Ramos, pecíolos e inflorescência verdes; folhas verdes discolores; botões com hipanto verde e corola alva. Floresta Ombrófila Densa Alto-montana. Duplicata de RB 488944. Há outra coleta do mesmo coletor c","FLOR0067944",NA,NA,"Myrtales",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"272","2020-08-20 14:57:45-03","UFSC","FLOR","51945","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Santos Filho, L.A.F.; Baumgrat","2008","04","21","Santos Filho, L.A.F.; Baumgratz, J.F.A. & Silva, W.","37","2008","04","21","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Trilha Maromba-Macieiras.","-44.5633010864258","-22.4960994720459",NA,NA,"1100","1100","arvoreta, flor ramos e pecíolos verdes; folhas verdes discolores; infrutescência verdefrutos jovens verdes, 2,5m altura. Mata de encosta.","FLOR0051945",NA,NA,"Myrtales",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"273","2020-08-20 14:57:45-03","UFSC","FLOR","53282","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, J.F.A.; Santos Filho, L.A.F.","2007","09","13","Baumgratz, J.F.A.; Barberena, F.F.V.A.; Heiden, G.; Silva, W. & Santos Filho, L.A.F.","1014","2007","09","13","Brasil","Rio de Janeiro","Itatiaia","Trilha para o Alto dos Brejos, Parque Nacional do Itatiaia.","-44.5633010864258","-22.4960994720459",NA,NA,"2000","2000","Árvore ca 7 m; Ramos e pecíolos pardacentos, cilíndricos; Frutos jovens verdes e maduros nigrescentes. Folhas verdes discolores.","FLOR0053282",NA,NA,"Myrtales",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"274","2020-08-20 20:40:00-03","UFSC","FLOR","34059","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Souza, M.L.; Baumgratz, J.F.A.","2004",NA,NA,"Baumgratz, J.F.A.; et alii","510",NA,NA,NA,"Brasil","Rio de Janeiro","Nova Friburgo","Distrito de Macaé de Cima.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"FLOR0034059",NA,NA,"Myrtales",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA
"275","2020-08-20 14:57:45-03","UFSC","FLOR","53300","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Santos Filho, L.A.F.","2008","08",NA,"Heiden, G.","876","2007","09","26","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos.","-42.9655990600586","-22.4122009277344",NA,NA,"2000","2000","Arbusto, ca. 3m, pétalas alvas. Folhas levemente discolores, verde-claras em ambas as faces, planta em botão.","FLOR0053300",NA,NA,"Myrtales",NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"276","2020-08-20 14:57:45-03","UFSC","FLOR","47406","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.",NA,NA,NA,NA,"Santos Filho, L.A.F.; Baumgratz, J.F.A.; Barberena, F.; Freita, M.F. & Gonçalves, F.","201","2011","06","16","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha Pedra do Sino.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"arbusto, flor jovens verdes passando a nigrescentes quando maduros, 2,5m altura. Folhas verdes discolores. Ramos e pecíolos verdes","FLOR0047406","FLOR0047406",NA,"Myrtales",NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"277","2020-08-20 14:57:45-03","UFSC","FLOR","48100","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Bandeira, B.C.","2012","11",NA,"Santos Filho, L.A.F.; et alii","199","2011","06","16","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Orgãos, Trilha Pedro do Sino.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"arbusto com ramos, raque e pecíolo verdes; folhas verdes discolores, Fruto Imaturo, verdes; maduro nigrescentes","FLOR0048100",NA,NA,"Myrtales",NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"278","2020-08-20 20:40:00-03","UFSC","FLOR","29070","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Sobral, M.","1995",NA,NA,"Sobral, M.","7935","1995","07","01","Brasil","Rio Grande do Sul","Morrinhos do Sul","Tajuva.","-49.934700012207","-29.3649997711182",NA,NA,"500","500","arvoreta, flor branca, Fruto Imaturo, , 4m altura","FLOR0029070",NA,NA,"Myrtales",NA,NA,"12766","auto",NA,NA,NA,NA,NA,NA
"279","2020-08-20 20:40:00-03","UFSC","FLOR","16710","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Falkenberg, D.B.","1987",NA,NA,"Falkenberg, D.B.","3939","1985","11","14","Brasil","Santa Catarina","Blumenau","Fazenda Faxinal (Florestal R. H. Ltda.), próximo do rio Garcia (via Lajeado Alto, Guabiruba).","-49.0661010742188","-26.9193992614746",NA,NA,"600","600","arbusto, pétalas agudas brancas, Fruto Maduro, roxo, 2m altura","FLOR0016710",NA,NA,"Myrtales",NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"280","2020-08-20 20:40:00-03","UFSC","FLOR","16721","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Falkenberg, D.B.","1987",NA,NA,"Falkenberg, D.B.","3928","1986","11","14","Brasil","Santa Catarina","Blumenau","Fazenda Faxinal (Florestal R. H. Ltda.), próximo do rio Garcia (via Lajeado Alto, Guabiruba).","-49.0661010742188","-26.9193992614746",NA,NA,"500","500","arbusto com copa, pétalas agudas esbranquiçadas, 3m altura","FLOR0016721",NA,NA,"Myrtales",NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"281","2020-08-20 20:40:00-03","UFSC","FLOR","16739","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Falkenberg, D.B.","1987",NA,NA,"Falkenberg, D.B.","3911","1986","11","14","Brasil","Santa Catarina","Blumenau","Fazenda Faxinal (Florestal R. H. Ltda.), próximo do rio Garcia (via Lajeado Alto, Guabiruba).","-49.0661010742188","-26.9193992614746",NA,NA,"500","500","arvoreta, Fruto Imaturo, verde, 4m altura","FLOR0016739",NA,NA,"Myrtales",NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"282","2020-08-20 20:40:00-03","UFSC","FLOR","25311","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Falkenberg, D.B.","1995",NA,NA,"Falkenberg, D.B.","7360","1995","03","28","Brasil","Santa Catarina","Grão Pará","SC 439, encosta leste da Serra do Corvo Branco.","-49.2146987915039","-28.1849994659424",NA,NA,"1100","1100","arvoreta, pétalas, filetes e estilete esbranquiçados, anteras creme-claro, 5m altura. Folhas discolores, mais claras no hipofilo.","FLOR0025311",NA,NA,"Myrtales",NA,NA,"24844","auto",NA,NA,NA,NA,NA,NA
"283","2020-08-20 20:40:00-03","UFSC","FLOR","25396","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Falkenberg, D.B.","1995",NA,NA,"Falkenberg, D.B.","7415","1995","04","26","Brasil","Santa Catarina","Grão Pará","SC 439, encosta leste da Serra do Corvo Branco.","-49.2146987915039","-28.1849994659424",NA,NA,"1180","1180","arbusto, pétalas, filetes e estilete brancos, anteras creme-claro, maioria das flores em botão, 3m altura","FLOR0025396",NA,NA,"Myrtales",NA,NA,"24844","auto",NA,NA,NA,NA,NA,NA
"284","2021-03-04 15:44:57-03","IF","SPSF","33136","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,NA,NA,NA,NA,"F.T.Rocha","135","1998","09","29","Brasil","SP","Bananal","Estação Ecológica","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da estação&nf;;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"26795","auto","Magnoliopsida",NA,NA,NA,NA,NA
"285","2021-03-04 15:44:57-03","IF","SPSF","17748","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,NA,NA,NA,NA,"G.A.D.C. Franco & M.L.Kawazaki","1269","1994","08","18","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA,NA
"286","2021-03-04 15:44:57-03","IF","SPSF","34759","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,"R.Goldenberg","2005","08","19","F. M. Souza & M. T. Z. Toniato & D.Souza","472","2005","02","22","Brasil","SP","Salesópolis","Parque Estadual da Serra do Mar","-45.8400001525879","-23.5300006866455",NA,NA,"664","664","COLETA: XLS: SPSFNovo; Árvore ca. 4 m, flores brancas, anteras com estrias marrons. Botões; GEOGRAFIA: Trilha dos Macacos. Floresta Ombrófila Densa Montana, borda&nf;UTM: X=433994 Y=7381068;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"18032","auto","Magnoliopsida",NA,NA,NA,NA,NA
