"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","occurrenceRemarks","barcode","decimalLongitude","decimalLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","imagecode","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","sex"
"1070","2020-12-21 16:24:52-03","MBM","MBM","225141","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Borgo, M.","Borgo, M.; et al.; et al.","120","1997","08","05","Brazil","Paraná","Três Barras do Paraná","Rio Tormenta",NA,"MBM225141","-53.1808013916016","-25.4188995361328","20611",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM225141",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071","2020-12-21 16:24:52-03","MBM","MBM","105432","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Hatschbach, G.","Kummrow, R.; Graham, S.; Graham, S.","2675","1985","11","14","Brazil","Paraná","União da Vitória","Rio Iguaçu",NA,"MBM105432","-51.0863990783691","-26.2299995422363","35297",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM105432",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072","2020-12-21 16:24:52-03","MBM","MBM","280610","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Smith, S.F.","Rossato, M.","89","2001","10","21","Brazil","Rio Grande do Sul","Caçapava do Sul","Caçapava do Sul",NA,"MBM280610","-53.4914016723633","-30.5121994018555","50525",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM280610",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073","2020-12-21 16:24:52-03","MBM","MBM","236426","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Smith, S.F.","Kegler, A.","185","1999","02","03","Brazil","Rio Grande do Sul","Caxias do Sul","Loreto",NA,"MBM236426","-51.1794013977051","-29.1681003570557","49662",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM236426",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1074","2020-12-21 16:24:52-03","MBM","MBM","310401","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs",NA,"Amaral, G.","29AX","2005","10","14","Brazil","Santa Catarina","Tangará","Valpasa Indústria de Papel",NA,"MBM310401","-51.247200012207","-27.104700088501","34265",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM310401",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075","2020-12-21 16:24:52-03","MBM","MBM","310393","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs",NA,"Amaral, G.","8B","2005","09","20","Brazil","Santa Catarina","Tangará","Valpasa Indústria de Papel",NA,"MBM310393","-51.247200012207","-27.104700088501","34265",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM310393",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1076","2020-12-21 16:24:52-03","MBM","MBM","60505","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Hatschbach, G.","Azevedo, A.M.G.; et al.; et al.","8806","1978","11","19","Brazil","São Paulo","Campinas","São José",NA,"MBM060505","-47.060001373291","-22.8999996185303","23900",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM060505",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1077","2020-12-21 16:24:54-03","MBM","MBM","288023","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","edwalliana","Sebastiania edwalliana","Pax","Oliveira, A.S.","Urbano","9036","1970","08","29","Brazil","Minas Gerais","Juiz de Fora","Juiz de Fora",NA,"MBM288023","-43.3502998352051","-21.7642002105713","36144",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM288023",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1078","2020-12-21 16:24:54-03","MBM","MBM","128227","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","edwalliana","Sebastiania edwalliana vestita","Pax & Hoffm.","Webster, G.L.","Hahn, W.","738","1982","10","20","Paraguay",NA,NA,NA,NA,"MBM128227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"vestita",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1079","2020-12-21 16:24:54-03","MBM","MBM","170575","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","edwalliana","Sebastiania edwalliana vestita","Pax & Hoffm.","Schinini, A.","Tressens, G.G.; et al.; et al.","4807","1993","12","13","Argentina",NA,NA,NA,NA,"MBM170575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"vestita",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1080","2020-12-21 16:24:54-03","MBM","MBM","128227","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","edwalliana","Sebastiania edwalliana vestita","Pax & Hoffm.","Webster, G.L.","Hahn, W.","738","1982","10","20","Paraguay",NA,NA,NA,NA,"MBM128227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"vestita",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1081","2020-12-21 16:24:54-03","MBM","MBM","170575","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","edwalliana","Sebastiania edwalliana vestita","Pax & Hoffm.","Schinini, A.","Tressens, G.G.; et al.; et al.","4807","1993","12","13","Argentina",NA,NA,NA,NA,"MBM170575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"vestita",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1082","2020-12-21 16:24:54-03","MBM","MBM","387700","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.","Lozano, E.D.","Lozano, E.D.; Saridakis, D.P.; Saridakis, D.P.","1945","2013","11","27","Brazil","Paraná","Piraí do Sul","Pousada Pirahy da Serra","Arvoreta prostrada sobre as rochas, 2 m, frutos imaturos verdes, margem de rio lajeado.; Campos Gerais","MBM387700","-50.020306","-24.466972",NA,NA,NA,NA,"2013",NA,NA,"-50.020306","-24.466972","MBM387700",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1083","2019-11-01 15:28:13-03","PUC-RIO","FCAB","1295","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll.Arg.) Müll.Arg.","P. Capell S.J.","P.E. Leite S.J.","s.n.","1945","11",NA,"Brasil","São Paulo","Campos do Jordão","São Bento de Sapucaí",NA,"001295","-45.5900001525879","-22.7299995422363","21048",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1084","2015-10-21 11:54:29-02","MNHN","RECOLNAT_MNHN_P","P02441224","PreservedSpecimen",NA,"Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","Oliveira","Glaziou, A.",NA,"1886","1","27","Brésil",NA,NA,"Rio Janeiro : Soledade","Donné par Mme Simart, sa fille, en 1907 ; Attaché avec P04864738 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441224' target='other'> <mi>dwc_moreinfo</mi></a>","P02441224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P02441224_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"16339",NA
"1085","2016-03-17 12:22:32-03","MNHN","RECOLNAT_MNHN_P","P04811817","PreservedSpecimen",NA,"Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","Oliveira","Glaziou, A.",NA,"1872","7",NA,"Brésil","Rio de Janeiro","Itatiaia","Itatiaia, dans le campo","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04811817' target='other'> <mi>dwc_moreinfo</mi></a>","P04811817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04811817_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"4912 a",NA
"1086","2015-09-05 07:53:15-03","MNHN","RECOLNAT_MNHN_P","P04864734","PreservedSpecimen",NA,"Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","Oliveira","Guillemin",NA,"1839","2","1","Brasil",NA,NA,"Brésil Méridional. S. Paul. Brasil, América do Sul",". . Croizat 1938! <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04864734' target='other'> <mi>dwc_moreinfo</mi></a>","P04864734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04864734_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"366",NA
"1087","2015-09-28 18:19:46-03","MNHN","RECOLNAT_MNHN_P","P00836249","PreservedSpecimen",NA,"Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.",NA,"Glaziou, A.",NA,"1872","7",NA,"Brésil","Rio de Janeiro","Itatiaia","Itatiaia, dans le campo","Donné par Mme Simart, sa fille, en 1907 ; Attaché avec P04811818 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00836249' target='other'> <mi>dwc_moreinfo</mi></a>","P00836249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00836249_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"4912 a",NA
"1088","2015-09-05 08:00:32-03","MNHN","RECOLNAT_MNHN_P","P04811818","PreservedSpecimen",NA,"Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","Oliveira","Glaziou, A.",NA,"1872","7",NA,"Brésil","Rio de Janeiro","Itatiaia","Itatiaia, dans le campo","Donné par Mme Simard, sa fille, en 1907 ; Attaché avec P00836249 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04811818' target='other'> <mi>dwc_moreinfo</mi></a>","P04811818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04811818_01 P04811818_02",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"4912 a",NA
"1089","2015-09-05 08:00:32-03","MNHN","RECOLNAT_MNHN_P","P04811821","PreservedSpecimen",NA,"Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","Oliveira","Regnell, A.",NA,"1864","4","22","Brasil",NA,NA,"Rio Verde","Donné par Mme Simard, sa fille, en 1907 ; Attaché avec P02441225 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04811821' target='other'> <mi>dwc_moreinfo</mi></a>","P04811821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04811821_01 P04811821_02",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"II 245",NA
"1090","2015-09-05 08:00:33-03","MNHN","RECOLNAT_MNHN_P","P04811864","PreservedSpecimen",NA,"Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","Oliveira","Gaudichaud, C.",NA,"1833","1","1","Brasil",NA,NA,"Brésil. Province de Rio Grande. Brasil, América do Sul",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04811864' target='other'> <mi>dwc_moreinfo</mi></a>","P04811864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04811864_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1682",NA
"1091","2015-09-05 08:00:33-03","MNHN","RECOLNAT_MNHN_P","P04811865","PreservedSpecimen",NA,"Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","Oliveira","Gaudichaud, C.",NA,"1833","1","1","Brasil","Rio Grande do Sul",NA,"Brésil. Province de Rio-Grande. Rio Grande do Sul, Sul, Brasil, América do Sul",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04811865' target='other'> <mi>dwc_moreinfo</mi></a>","P04811865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04811865_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1681",NA
"1092","2015-09-05 07:53:39-03","MNHN","RECOLNAT_MNHN_P","P04864290","PreservedSpecimen",NA,"Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","Oliveira","Saint-Hilaire, A. de",NA,"1816","1","1","Brésil","Minas Gerais",NA,"Brésil - Province de Minas Geraes. Minas Gerais, Sudeste, Brasil, América do Sul","Voyage d'Auguste de Saint-Hillaire, de 1816 à 1821. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04864290' target='other'> <mi>dwc_moreinfo</mi></a>","P04864290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04864290_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"B1 604",NA
"1093","2015-09-05 07:54:14-03","MNHN","RECOLNAT_MNHN_P","P04864370","PreservedSpecimen",NA,"Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","Oliveira","Houllet",NA,"1839","2","1","Brasil","São Paulo",NA,"Brésil. (Bords du Tamandatahy) à S´Paul. São Paulo, Sudeste, Brasil, América do Sul",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04864370' target='other'> <mi>dwc_moreinfo</mi></a>","P04864370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04864370_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"366",NA
"1094","2015-09-05 07:54:14-03","MNHN","RECOLNAT_MNHN_P","P04864373","PreservedSpecimen",NA,"Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","Oliveira","Houllet",NA,"1838","1","1","Brasil",NA,NA,"Brésil. Brasil, América do Sul",". . Rerb Monac et Berol. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04864373' target='other'> <mi>dwc_moreinfo</mi></a>","P04864373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04864373_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"366",NA
"1095","2015-09-05 08:01:47-03","MNHN","RECOLNAT_MNHN_P","P04864722","PreservedSpecimen",NA,"Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","OliveiraL.","Sellow, F.",NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04864722' target='other'> <mi>dwc_moreinfo</mi></a>","P04864722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04864722_01 P04864722_02 P04864722_03",NA,NA,"syntype",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096","2015-09-05 08:01:47-03","MNHN","RECOLNAT_MNHN_P","P04864723","PreservedSpecimen",NA,"Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","Oliveira","Sellow, F.",NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04864723' target='other'> <mi>dwc_moreinfo</mi></a>","P04864723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04864723_01 P04864723_02 P04864723_03",NA,NA,"syntype",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1097","2015-09-05 08:01:47-03","MNHN","RECOLNAT_MNHN_P","P04864724","PreservedSpecimen",NA,"Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","Oliveira","[Regnell]",NA,"1860","9","13","Brasil",NA,NA,"Brésil. Brasil, América do Sul",". . Herbier de A. Glaziou donné par Mme SIMARD, sa file, en 1907. [Também inclui coleta II/245/**]. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04864724' target='other'> <mi>dwc_moreinfo</mi></a>","P04864724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04864724_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"II 245",NA
"1098","2015-09-05 07:53:15-03","MNHN","RECOLNAT_MNHN_P","P04864729","PreservedSpecimen",NA,"Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","Oliveira","Regnell",NA,NA,NA,NA,"Brasil",NA,NA,"Brésil. Brasil, América do Sul",". s.d. Herbier de A. Glaziou. Donné par Mme Simard, sa fille, en 1907. ?. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04864729' target='other'> <mi>dwc_moreinfo</mi></a>","P04864729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04864729_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"II 245",NA
"1099","2015-09-05 07:53:15-03","MNHN","RECOLNAT_MNHN_P","P04864735","PreservedSpecimen",NA,"Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","Oliveira","Glaziou, A.",NA,"1892","3","12","Brasil","Rio de Janeiro",NA,"Capão, prés Sta Luzia, dans des Sabara. Rio de Janeiro, Sudeste, Brasil, América do Sul",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04864735' target='other'> <mi>dwc_moreinfo</mi></a>","P04864735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04864735_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"19837",NA
"1100","2015-09-05 07:53:15-03","MNHN","RECOLNAT_MNHN_P","P04864736","PreservedSpecimen",NA,"Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.",NA,"Glaziou, A.",NA,"1886","1","27","Brésil",NA,NA,"Rio Janeiro : Soledade","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04864736' target='other'> <mi>dwc_moreinfo</mi></a>","P04864736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04864736_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"16339",NA
"1101","2017-12-01 16:13:42-02","MNHN","RECOLNAT_MNHN_P","P04864737","PreservedSpecimen",NA,"Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","Oliveira","Guillemin, M.",NA,NA,NA,NA,"Brasil","São Paulo",NA,"Brésil Méridional. São Paulo, Sudeste, Brasil, América do Sul",". . Croizat 1938! <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04864737' target='other'> <mi>dwc_moreinfo</mi></a>","P04864737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04864737_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"366",NA
"1102","2015-09-05 07:53:16-03","MNHN","RECOLNAT_MNHN_P","P04864738","PreservedSpecimen",NA,"Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","Oliveira","Glaziou, A.",NA,"1886","1","27","Brésil",NA,NA,"Rio Janeiro : Soledade","Donné par Mme Simart, sa fille, en 1907 ; Attaché avec P02441224 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04864738' target='other'> <mi>dwc_moreinfo</mi></a>","P04864738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04864738_01 P04864738_02",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"16339",NA
"1103","2015-09-05 07:53:16-03","MNHN","RECOLNAT_MNHN_P","P04864739","PreservedSpecimen",NA,"Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","Oliveira","Gaudichaud, C.",NA,"1833","1","1","Brasil","São Paulo",NA,"Brésil - Province de San-Paolo. São Paulo, Sudeste, Brasil, América do Sul",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04864739' target='other'> <mi>dwc_moreinfo</mi></a>","P04864739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04864739_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"974",NA
"1104","2015-09-05 07:53:16-03","MNHN","RECOLNAT_MNHN_P","P04864740","PreservedSpecimen",NA,"Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","Oliveira","Burchell, W.J.",NA,NA,NA,NA,"Brasil",NA,NA,"Brésil. Brasil, América do Sul","Catalogus Geographicus Plantarum Brasiliae Tropicae. s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04864740' target='other'> <mi>dwc_moreinfo</mi></a>","P04864740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04864740_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"4239",NA
"1105","2015-09-05 07:53:16-03","MNHN","RECOLNAT_MNHN_P","P04864741","PreservedSpecimen",NA,"Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.",NA,"Glaziou, A.",NA,"1886","1","27","Brésil",NA,NA,"Rio Janeiro : Soledade","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04864741' target='other'> <mi>dwc_moreinfo</mi></a>","P04864741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04864741_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"16339",NA
"1106","2015-09-05 07:53:16-03","MNHN","RECOLNAT_MNHN_P","P04864773","PreservedSpecimen",NA,"Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","Oliveira","Saint-Hilaire, A. de",NA,"1816","1","1","Brésil","Minas Gerais",NA,"Brésil, Province de Minas Geraes, Road du Puricaba pres Itaperu. Minas Gerais, Sudeste, Brasil, América do Sul","Voyage d' Auguste de Saint-Hilaire, de 1816 à 1821. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04864773' target='other'> <mi>dwc_moreinfo</mi></a>","P04864773",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04864773_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"B1 604",NA
"1107","2015-09-05 08:03:27-03","MNHN","RECOLNAT_MNHN_P","P04865349","PreservedSpecimen",NA,"Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","Oliveira","Riedel",NA,NA,NA,NA,"Brasil",NA,NA,"Brésil. Brasil, América do Sul",". s.d. Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907. Planta cultivada. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04865349' target='other'> <mi>dwc_moreinfo</mi></a>","P04865349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04865349_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1108","2015-09-05 08:03:27-03","MNHN","RECOLNAT_MNHN_P","P04865350","PreservedSpecimen",NA,"Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","Oliveira","Riedel",NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia. Brasil, América do Sul",". s.d. Espécie cultivada <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04865350' target='other'> <mi>dwc_moreinfo</mi></a>","P04865350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04865350_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1109","2015-09-05 07:53:17-03","MNHN","RECOLNAT_MNHN_P","P04864791","PreservedSpecimen",NA,"Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","Oliveira","Renvoize, S.A.",NA,"1978","10","5","Argentine","Entre Ríos",NA,"Argentina. Entre Rios, Concordia. River Ayui on road from Concordia to Salto Grande.","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04864791' target='other'> <mi>dwc_moreinfo</mi></a>","P04864791","-57.99","-31.28417",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04864791_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"2915",NA
"1110","2015-09-05 07:53:16-03","MNHN","RECOLNAT_MNHN_P","P04864780","PreservedSpecimen",NA,"Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","Oliveira","Mosén",NA,"1873","11","25","Brasil","Minas Gerais","Caldas","Brésil. Caldas, Minas Gerais, Sudeste, Brasil, América do Sul",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04864780' target='other'> <mi>dwc_moreinfo</mi></a>","P04864780","-46.386100769043","-21.9235992431641","25710",NA,NA,"auto",NA,NA,NA,NA,NA,"P04864780_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1004",NA
"1111","2015-10-24 22:09:54-02","MNHN","RECOLNAT_MNHN_P","P04864782","PreservedSpecimen",NA,"Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","Oliveira","Glaziou, A.",NA,NA,NA,NA,"Brasil","Minas Gerais","São João del Rei","Brésil. São João del Rei, Minas Gerais, Sudeste, Brasil, América do Sul",". juillet aout. Herbier de A. Glaziou donné par Mme Dimard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04864782' target='other'> <mi>dwc_moreinfo</mi></a>","P04864782","-44.2616996765137","-21.1355991363525","39093",NA,NA,"auto",NA,NA,NA,NA,NA,"P04864782_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"13195 A",NA
