"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","county","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"414","2020-07-23 12:09:46-03","CEPLAC","CEPEC","44473","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis",NA,"T. S. dos Santos","T. S. dos Santos","4497","1989","04","26",NA,"Brasil","Bahia","Area do CEPEC. Parque Zoobotânico.",NA,"<ll>dwc_commonname:</ll> Jequitiba-rosa",NA,NA,"-39.0494003295898","-14.7889003753662","ILHÉUS","61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1989",NA,NA,NA
"415","2020-07-23 12:09:46-03","CEPLAC","CEPEC","60792","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis",NA,"F. Catenocci","J. G. Jardim","371","1994","03","18",NA,"Brasil","Bahia","Fazenda situada a W da sede do CEPEC.",NA,"<ll>dwc_commonname:</ll> Jequitibá",NA,NA,"-39.0494003295898","-14.7889003753662","ILHÉUS","61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2016",NA,NA,NA
"416","2020-07-23 12:09:46-03","CEPLAC","CEPEC","12038","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis",NA,"J. L. Hage","J. L. Hage","192","1978","09","15",NA,"Brasil","Bahia","Reserva Botânica do CEPEC.",NA,"Germinando. Só frutos coletados",NA,NA,"-39.0494003295898","-14.7889003753662","ILHÉUS","61245","auto",NA,NA,NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,NA,NA
"417","2020-07-23 12:09:46-03","CEPLAC","CEPEC","6627","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis",NA,"S. G. da Vinha","R. S. Pinheiro","1164","1971","03","17",NA,"Brasil","Bahia","Rod. Banco Central/Gongogi.",NA,NA,NA,NA,"-39.0494003295898","-14.7889003753662","ILHÉUS","61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1978",NA,NA,NA
"418","2020-07-23 12:09:46-03","CEPLAC","CEPEC","3880","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis",NA,"S. A. Mori","R. P. Belém","3393","1967","03","09",NA,"Brasil","Bahia","Saída para Jequié.",NA,NA,NA,NA,"-39.7338981628418","-14.1372003555298","IPIAÚ","24789","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1978",NA,NA,NA
"419","2020-07-23 12:09:46-03","CEPLAC","CEPEC","3881","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis",NA,"S. G. da Vinha","R. P. Belém","3395","1967","03","09",NA,"Brasil","Bahia","Saida p/ Jequié.",NA,NA,NA,NA,"-39.7338981628418","-14.1372003555298","IPIAÚ","24789","auto",NA,NA,NA,NA,NA,"0*0'0","0*0'0",NA,"30/12/1978",NA,NA,NA
"420","2020-07-23 12:09:46-03","CEPLAC","CEPEC","16443","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis",NA,"L. A. Mattos-Silva","L. A. Mattos-Silva","417","1979","06","06",NA,"Brasil","Bahia","Rod. Ferradas/Jussari, Km 44. prox. A um córrego.",NA,NA,NA,NA,"-39.2803001403809","-14.7855997085571","ITABUNA","30592","auto",NA,NA,NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,NA,NA
"421","2020-07-23 12:09:46-03","CEPLAC","CEPEC","1939","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis",NA,"G. M. Barroso","R. P. Belém","2204","1966","05","16",NA,"Brasil","Bahia","Rod. Itacaré/Ubaitaba.",NA,NA,NA,NA,"-38.9967002868652","-14.2775001525879","ITACARÉ","41230","auto",NA,NA,NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,NA,NA
"422","2020-07-23 12:09:46-03","CEPLAC","CEPEC","2076","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis",NA,"S. A. Mori","R. P. Belém","2216","1966","05","16",NA,"Brasil","Bahia","Rod. Ubaitaba/Ubatã.",NA,NA,NA,NA,"-39.323299407959","-14.3125","ubaitaba","27575","auto",NA,NA,NA,NA,NA,"0*0'0","0*0'0",NA,"30/12/1978",NA,NA,NA
"423","2020-07-23 12:09:46-03","CEPLAC","CEPEC","31083","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis",NA,"S. A. Mori","A. M. de Carvalho","1672","1983","03","09",NA,"Brasil","Bahia","Estrada Ilhéus/Uruçuca, KM 25.",NA,"<ll>dwc_commonname:</ll>",NA,NA,"-39.2844009399414","-14.5930995941162","URUÇUCA","33791","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-07-23 12:09:46-03","CEPLAC","CEPEC","6747","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis",NA,"W. A. Rodrigues","T. S. dos Santos","1501","1971","03","29",NA,"Brasil","Espírito Santo","Estrada Linhares/Povoação, ao leste.",NA,"<ll>dwc_commonname:</ll> Jequitiba",NA,NA,"-40.0722007751465","-19.3910999298096","LINHARES","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2020-07-23 12:09:46-03","CEPLAC","CEPEC","7552","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis",NA,"G. T. Prance","T. S. dos Santos","2005","1971","09","30",NA,"Brasil","Espírito Santo","Vale do Rio Doce. Km 6 ao S da BR-101.",NA,NA,NA,NA,"-40.0722007751465","-19.3910999298096","LINHARES","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1978",NA,NA,NA
"426","2020-07-23 12:09:46-03","CEPLAC","CEPEC","152711","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis",NA,"H.C. de Lima","H.C. de Lima","8456",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"-43.451099395752","-22.7591991424561","Nova Iguaçu","25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2020-09-22 13:48:40-03","USP","SPFW","1751","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","brasiliensis","Cariniana brasiliensis","Casar.","Instituto de Pesquisas Tecnológicas","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Estação Experimental de Ibiti",NA,NA,NA,NA,"-46.6800003051758","-22.6800003051758","Monte Alegre do Sul","11114","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2020-09-22 13:48:41-03","USP","SPFW","2511","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","R.J.F. Garcia","Melo Jr, J.C.F. Bartz, M.C.; Andreacci, F.; Garcia, R.J.F.; Cardim, R.H.H.","552","2006","10","22",NA,"Brasil","Minas Gerais","Rio das Vellhas",NA,NA,NA,NA,"-43.961111","-19.461944","Matozinhos",NA,NA,"653","653",NA,NA,NA,"43º57'40''W","19º27'43''S",NA,NA,NA,NA,NA
"429","2020-09-22 13:48:41-03","USP","SPFW","4895","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Serviço Florestal","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","Distrito Federal",NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2020-09-22 13:48:41-03","USP","SPFW","5312","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","G.M. Locosselli","Ceccantini, G.C.T. Locosselli, G.M.; Krottenthaler, S.; Broschek, H.; Pitch, P.; Esborini, S.A.","3935","2013","08","20",NA,"Brasil","São Paulo","Parque Estadual de Vassununga",NA,"Voucher: No. Canopy height (m): Indeterminated. Number of cores: 2. Core A/B/C/D: W->E/E->W/Indeterminated/Indeterminated. Site quality: Disturbed. Voucher morfotipado.",NA,NA,"-47.596583","-21.719833","Santa Rita do Passa Quatro",NA,NA,"615","615",NA,NA,NA,"47º35'47,7''W","21º43'11,4''S",NA,NA,NA,NA,NA
"431","2020-09-22 13:48:41-03","USP","SPFW","5317","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","G.M. Locosselli","Ceccantini, G.C.T. Locosselli, G.M.; Krottenthaler, S.; Broschek, H.; Pitch, P.; Esborini, S.A.","3949","2013","08","22",NA,"Brasil","São Paulo","Parque Estadual de Vassununga",NA,"Voucher: Indeterminated. Canopy height (m): 11. Number of cores: 2. Core A/B/C/D: NE->Sw./NW->SE/Indeterminated/Indeterminated. Site quality: Disturbed. Voucher morfotipado.",NA,NA,"-47.611639","-21.720361","Santa Rita do Passa Quatro",NA,NA,"577","577",NA,NA,NA,"47º36'41,9''W","21º43'13,3''S",NA,NA,NA,NA,NA
"432","2020-09-22 13:48:41-03","USP","SPFW","5314","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","G.M. Locosselli","Ceccantini, G.C.T. Locosselli, G.M.; Krottenthaler, S.; Broschek, H.; Pitch, P.; Esborini, S.A.","3937","2013","08","21",NA,"Brasil","São Paulo","Parque Estadual de Vassununga",NA,"Voucher: Indeterminated. Canopy height (m): Indeterminated. Number of cores: 2. Core A/B/C/D: W->E/N->S/Indeterminated/Indeterminated. Site quality: Disturbed. Voucher morfotipado.",NA,NA,"-47.596333","-21.720056","Santa Rita do Passa Quatro",NA,NA,"599","599",NA,NA,NA,"47º35'46,8''W","21º43'12,2''S",NA,NA,NA,NA,NA
"433","2020-09-22 13:48:41-03","USP","SPFW","5311","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Ceccantini, G.C.T.","Ceccantini, G.C.T. Locosselli, G.M.; Krottenthaler, S.; Broschek, H.; Pitch, P.; Esborini, S.A.","3934","2013","08","20",NA,"Brasil","São Paulo","Parque Estadual de Vassununga",NA,"Voucher: Indeterminated. Canopy height (m): Indeterminated. Number of cores: 3. Core A/B/C/D: E->W/N->S/S->N/Indeterminated. Site quality: Disturbed. Voucher morfotipado.",NA,NA,"-47.596583","-21.722944","Santa Rita do Passa Quatro",NA,NA,NA,NA,NA,NA,NA,"47º35'47,7''W","21º43'22,6''S",NA,NA,NA,NA,NA
"434","2020-09-22 13:48:41-03","USP","SPFW","5308","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Ceccantini, G.C.T.","Ceccantini, G.C.T. Locosselli, G.M.; Krottenthaler, S.; Broschek, H.; Pitch, P.; Esborini, S.A.","3925","2013","08","19",NA,"Brasil","São Paulo","Parque Estadual de Vassununga",NA,"Voucher: No. Canopy height (m): Indeterminated. Number of cores: 1. Core A/B/C/D: Sw.->NE/Indeterminated/Indeterminated/Indeterminated. Site quality: Not disturbed. Voucher morfotipado.",NA,NA,"-47.595611","-21.720639","Santa Rita do Passa Quatro",NA,NA,"601","601",NA,NA,NA,"47º35'44,2''W","21º43'14,3''S",NA,NA,NA,NA,NA
"435","2020-09-22 13:48:41-03","USP","SPFW","5315","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","G.M. Locosselli","Ceccantini, G.C.T. Locosselli, G.M.; Krottenthaler, S.; Broschek, H.; Pitch, P.; Esborini, S.A.","3943","2013","08","21",NA,"Brasil","São Paulo","Parque Estadual de Vassununga",NA,"Voucher: No. Canopy height (m): Indeterminated. Number of cores: 2. Core A/B/C/D: E->W/N->S/Indeterminated/Indeterminated. Site quality: Indeterminated. Voucher morfotipado.",NA,NA,"-47.608361","-21.721444","Santa Rita do Passa Quatro",NA,NA,"597","597",NA,NA,NA,"47º36'30,1''W","21º43'17,2''S",NA,NA,NA,NA,NA
"436","2020-09-22 13:48:41-03","USP","SPFW","5313","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","G.M. Locosselli","Ceccantini, G.C.T. Locosselli, G.M.; Krottenthaler, S.; Broschek, H.; Pitch, P.; Esborini, S.A.","3936","2013","08","21",NA,"Brasil","São Paulo","Parque Estadual de Vassununga",NA,"Voucher: Indeterminated. Canopy height (m): Indeterminated. Number of cores: 3. Core A/B/C/D: Sw.->NE/SE->NW/NE->Sw./Indeterminated. Site quality: Disturbed. Voucher morfotipado.",NA,NA,"-47.608444","-21.7215","Santa Rita do Passa Quatro",NA,NA,"599","599",NA,NA,NA,"47º36'30,4''W","21º43'17,4''S",NA,NA,NA,NA,NA
"437","2020-09-22 13:48:41-03","USP","SPFW","5307","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Ceccantini, G.C.T.","Ceccantini, G.C.T. Locosselli, G.M.; Krottenthaler, S.; Broschek, H.; Pitch, P.; Esborini, S.A.","3924","2013","08","19",NA,"Brasil","São Paulo","Parque Estadual de Vassununga",NA,"Voucher: Yes. Canopy height (m): Indeterminated. Number of cores: 1. Core A/B/C/D: E->W/Indeterminated/Indeterminated/Indeterminated. Site quality: Disturbed. Voucher morfotipado.",NA,NA,"-47.596528","-21.722167","Santa Rita do Passa Quatro",NA,NA,"590","590",NA,NA,NA,"47º35'47,5''W","21º43'19,8''S",NA,NA,NA,NA,NA
"438","2020-09-22 13:48:41-03","USP","SPFW","5318","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","G.M. Locosselli","Ceccantini, G.C.T. Locosselli, G.M.; Krottenthaler, S.; Broschek, H.; Pitch, P.; Esborini, S.A.","3950","2013","08","22",NA,"Brasil","São Paulo","Parque Estadual de Vassununga",NA,"Voucher: Indeterminated. Canopy height (m): Indeterminated. Number of cores: 2. Core A/B/C/D: W->E/E->W/Indeterminated/Indeterminated. Site quality: Disturbed. Voucher morfotipado.",NA,NA,"-47.613083","-21.719583","Santa Rita do Passa Quatro",NA,NA,"596","596",NA,NA,NA,"47º36'47,1''W","21º43'10,5''S",NA,NA,NA,NA,NA
"439","2020-09-22 13:48:41-03","USP","SPFW","5310","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Ceccantini, G.C.T.","Ceccantini, G.C.T. Locosselli, G.M.; Krottenthaler, S.; Broschek, H.; Pitch, P.; Esborini, S.A.","3930","2013","08","20",NA,"Brasil","São Paulo","Parque Estadual de Vassununga",NA,"Voucher morfotipado.",NA,NA,"-47.596583","-21.72","Santa Rita do Passa Quatro",NA,NA,"608","608",NA,NA,NA,"47°35'47,7''W","21°43'12''S",NA,NA,NA,NA,NA
"440","2020-09-22 13:48:41-03","USP","SPFW","5319","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","G.M. Locosselli","Ceccantini, G.C.T. Locosselli, G.M.; Krottenthaler, S.; Broschek, H.; Pitch, P.; Esborini, S.A.","3951","2013","08","22",NA,"Brasil","São Paulo","Parque Estadual de Vassununga",NA,"Voucher: Indeterminated. Canopy height (m): Indeterminated. Number of cores: 2. Core A/B/C/D: N->S/Indeterminated/Indeterminated/Indeterminated. Site quality: Disturbed. Voucher morfotipado.",NA,NA,"-47.612889","-21.719806","Santa Rita do Passa Quatro",NA,NA,"583","583",NA,NA,NA,"47º36'46,4''W","21º43'11,3''S",NA,NA,NA,NA,NA
"441","2020-09-22 13:48:41-03","USP","SPFW","5309","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Ceccantini, G.C.T.","Ceccantini, G.C.T. Locosselli, G.M.; Krottenthaler, S.; Broschek, H.; Pitch, P.; Esborini, S.A.","3927","2013","08","19",NA,"Brasil","São Paulo","Parque Estadual de Vassununga",NA,"Voucher: No. Canopy height (m): Indeterminated. Number of cores: 2. Core A/B/C/D: Indeterminated/Indeterminated/Indeterminated/Indeterminated. Site quality: Heavily disturbed. Voucher morfotipado.",NA,NA,"-47.593194","-21.728806","Santa Rita do Passa Quatro",NA,NA,"554","554",NA,NA,NA,"47º35'35,5''W","21º43'43,7''S",NA,NA,NA,NA,NA
"442","2020-09-22 13:48:41-03","USP","SPFW","4897","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Serviço Florestal","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2020-09-22 13:48:41-03","USP","SPFW","5316","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","G.M. Locosselli","Ceccantini, G.C.T. Locosselli, G.M.; Krottenthaler, S.; Broschek, H.; Pitch, P.; Esborini, S.A.","3947","2013","08","21",NA,"Brasil","São Paulo","Parque Estadual de Vassununga",NA,"Voucher: No. Canopy height (m): Indeterminated. Number of cores: 2. Core A/B/C/D: E->W/S->N/Indeterminated/Indeterminated. Site quality: Heavily disturbed. Voucher morfotipado.",NA,NA,"-47.609472","-21.721056","Santa Rita do Passa Quatro",NA,NA,"588","588",NA,NA,NA,"47º36'34,1''W","21º43'15,8''S",NA,NA,NA,NA,NA
"444","2020-09-22 13:48:41-03","USP","SPFW","1845","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze",NA,"Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"-42.0228004455566","-20.9046993255615","Tombos","16749","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2020-12-16 08:42:18-03","Fiocruz","FIOCRUZ-CBPM","1160","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","M.F.O. Silva et Galvão, M.N.","Galvão, M.N.; Machado, M.;et al.","628","2016","11","06",NA,"Brasil","Bahia","Ribeirão. comunidade tradicional.",NA,NA,"CBPM00001160",NA,"-39.338056","-17.380278","Alcobaça",NA,NA,NA,NA,"2018","11","05","39º20'17''W","17º22'49''S",NA,NA,NA,NA,NA
"446","2016-12-19 13:51:24-02","PERD","PERD","133","S","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze",NA,"Drumond, JG","s.n.","1993","12","29",NA,"Brasil","MG","Parque Estadual do Rio Doce, Viveiro",NA,"Coletado no viveiro.",NA,NA,"-42.7322006225586","-19.7122001647949","Marliéria","28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2020-11-12 16:59:05-03","UEL","FUEL","9102","PreservedSpecimen","Plantae","Tracheophyta","Ericales","Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Kämpf, E","Kämpf, E","124","1986","01","24",NA,"Brasil","São Paulo","Parque da ESALQ/USP",NA,NA,NA,NA,"-47.6399993896484","-22.7199993133545","Piracicaba","44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2020-11-12 16:59:05-03","UEL","FUEL","40191","PreservedSpecimen","Plantae","Tracheophyta","Ericales","Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Guillaumon, JR","Guillaumon, JR","s.n.","2002","09","29",NA,"Brasil","São Paulo","Condomínio Estância Marambaia, rua Guarujá, terreno baldio.",NA,NA,NA,NA,"-46.9700012207031","-23.0300006866455","Vinhedo","9595","auto",NA,NA,"2002","09","29",NA,NA,NA,NA,NA,NA,NA
"449","2019-11-01 15:02:03-03","UnB","UB","132759","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Barroso, GM","Heringer, EP","5483","1957","02","07","Southern America","Brasil","Minas Gerais","Fazenda do Rasgão-3km de Paraopeba",NA,"Mais informações",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2019-11-01 15:02:03-03","UnB","UB","132763","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Prance, GT","Pinheiro, R","36","1966","02","03","Southern America","Brasil","Bahia",NA,NA,"Flores brancas.; Árvore 7m.",NA,NA,"-39.6371994018555","-14.7053003311157","Almadina","14289","auto",NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2019-11-01 15:02:03-03","UnB","UB","132760","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Prance, GT","Heringer, EP","7491","1960","04","07","Southern America","Brasil","Minas Gerais","Fazenda do Funil de Guilherme, 6km de Paraopeba",NA,"Flores brancas.; Árvore.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2019-11-01 15:02:03-03","UnB","UB","132762","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Prance, GT","Belém, RP","2216","1966","05","16","Southern America","Brasil","Bahia","Rodovia Ubaitaba-Ubatã",NA,"Flores brancas com centro roxo.; Árvore 15m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2019-11-01 15:02:03-03","UnB","UB","132764","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Barroso, GM","Belém, RP","2204","1966","05","16","Southern America","Brasil","Bahia","Rodovia Itacaré-Ubaitaba",NA,"Flores brancas com centro vermelho.; Árvore 25m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2019-11-01 15:02:03-03","UnB","UB","132756","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Prance, GT","Santos, TS","380","1969","03","04","Southern America","Brasil","Bahia",NA,NA,"Pétalas cremes.; Árvore 18m.",NA,NA,"-39.0494003295898","-14.7889003753662","Ilhéus","61245","auto",NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2019-11-01 15:02:03-03","UnB","UB","132755","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Prance, GT","Belém, RP","3393","1967","03","09","Southern America","Brasil","Bahia","Saída para Jequié",NA,"Flores cremes.; Árvore 60m.",NA,NA,"-39.7338981628418","-14.1372003555298","Ipiaú","24789","auto",NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2019-11-01 15:02:03-03","UnB","UB","132758","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Prance, GT","Belém, RP","3395","1967","03","09","Southern America","Brasil","Bahia","Saída para Jequié",NA,"Frutos velhos.; Árvore 10m.",NA,NA,"-39.7338981628418","-14.1372003555298","Ipiaú","24789","auto",NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2019-11-01 15:02:03-03","UnB","UB","132761","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Barroso, GM","Heringer, EP","7205",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"-44.4042015075684","-19.2744007110596","Paraopeba","26090","auto",NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2019-10-03 10:03:49-03","UFSCar","SORO","98","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze",NA,"Casali, M. F.; Cardoso-Leite, E.; Koch, I.; Kortz, A. R.; Pereira, G.H.S.; Santos, P.C.F.","43","2007","10","18",NA,"Brasil","São Paulo","FACENS",NA,NA,NA,NA,"-47.4500007629395","-23.5","Sorocaba","17154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2019-10-03 10:03:49-03","UFSCar","SORO","538","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze",NA,"Santos, C. J.; Castello, A. C. D.; Ferreira, L. C.; Silva, J. L.","39","2008","10","24",NA,"Brasil","São Paulo","FACENS",NA,NA,NA,NA,"-47.4500007629395","-23.5","Sorocaba","17154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2021-03-04 15:44:26-03","IF","SPSF","07584","PreservedSpecimen","Plantae","Magnoliophyta","Lecythidales","Lecythidaceae","Cariniana","legalis","Cariniana legalis",NA,NA,"B.Costa",NA,"1954","08","12","América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"-47.060001373291","-22.8999996185303","Campinas","23900","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"461","2021-03-04 15:44:26-03","IF","SPSF","52934","PreservedSpecimen","Plantae","Magnoliophyta","Lecythidales","Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze",NA,"J.B.Baitello e O.T.Aguiar","2732","2018","05","11","América do Sul","Brasil","SP","Parque Estadual Alberto Löfgren",NA,"COLETA: Árvore de 9m, frutos com opérculos fechados.&nf;Jequitibá-rosa ou vermelho; GEOGRAFIA: Cultivada em plantio comemorativo do 2º Comgresso Nacinal de Essências Nativas, março de 1992.;",NA,NA,"-46.6300010681152","-23.5400009155273","São Paulo","53584","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
