"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","locality","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","sex"
"1030","2020-09-02 16:32:59-03","Cenargen","CEN","23621","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","R. Romero","Marta Camargo de Assis","1994","12","19","Brasil","GO","CALDAS NOVAS","-48.616666","-17.733333","-48.616666","-17.733333","680","680","CEN00023621","CEN00023621","140",NA,"Exsicatas",NA,"Estames amarelos com ápice alaranjado/avermelhado.","Estrada de aceso a Usina, cerca de 2 Km de Barreira.",NA,NA,NA,NA,NA,NA,"2000","07",NA,NA,NA,NA,"2",NA
"1031","2020-09-02 16:32:59-03","Cenargen","CEN","61761","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","B. M. T. Walter","Anderson Cássio Sevilha","2005","05","27","Brasil","MG","RIO PARDO DE MINAS","-42.440555","-15.438055","-42.440555","-15.438055","981","981","CEN00061761","CEN00061761","4579",NA,"Exsicatas",NA,"Centro da flor amarela.","Ponto 13.",NA,NA,NA,NA,NA,NA,"2016","11",NA,NA,NA,NA,"4",NA
"1032","2020-09-02 16:32:59-03","Cenargen","CEN","64166","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","B. M. T. Walter","Roberta Gomes Chacon","2004","01","13","Brasil","DF","BRASILIA","-47.736666","-15.720277","-47.736666","-15.720277","1093","1093","CEN00064166","CEN00064166","74",NA,"Exsicatas",NA,"Estames amarelos.","Hotel Fazenda RM, setor rural de Sobradinho - DF.",NA,NA,NA,NA,NA,NA,"2011","04",NA,NA,NA,NA,"3",NA
"1033","2020-09-02 16:32:59-03","Cenargen","CEN","72851","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","A. F. A. Versiane","Anderson Cássio Sevilha","2006","11","06","Brasil","MG","RIO PARDO DE MINAS","-42.441388","-15.442222","-42.441388","-15.442222","986","986","CEN00072851","CEN00072851","4813",NA,"Exsicatas",NA,NA,"Areião II.",NA,NA,NA,NA,NA,NA,"2012","05",NA,NA,NA,NA,"4",NA
"1034","2020-09-02 16:32:59-03","Cenargen","CEN","78658","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.",NA,"Tânia Maria Moura - UEG","2008","05","23","Brasil","GO","CALDAS NOVAS","-48.666666","-17.778888","-48.666666","-17.778888","923","923","CEN00078658","CEN00078658","166",NA,"Exsicatas",NA,"Corola laranja. Doação do Herbário UEG/MORRINHOS - GOIÁS","Parque Estadual da Serra de Caldas Novas - GO",NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,"1",NA
"1035","2020-09-02 16:32:59-03","Cenargen","CEN","84786","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","G. D. Vale","Gabriel Damasco do Vale","2006","09","25","Brasil","DF","BRASILIA","-48.015","-15.904166","-48.015","-15.904166","1099","1099","CEN00084786","CEN00084786","126",NA,"Unicata",NA,"Pétala vermelha e estames amarelos.","Fazenda Sucupira - Vale na margem esquerda do córrego Riacho Fundo.",NA,NA,NA,NA,NA,NA,"2006","09",NA,NA,NA,NA,"1",NA
"1036","2020-09-02 16:32:59-03","Cenargen","CEN","41784","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","R. G. Chacon","Bruno Machado Teles Walter","2001","12","11","Brasil","BA","COCOS","-44.5344009399414","-14.1838998794556","-4594222.0","-1477639.0","845","845","CEN00041784",NA,"4910",NA,"Exsicatas",NA,"Flor com pétalas de base (1/3) amarela e o restante (2/3) alaranjado. Estames amarelos. Planta ornamental, em plena floração na região. Doação do Herbário do IBGE - Reserva Ecológicado IBGE. Plantas do Brasil - Bahia.","Fazendas Trijunção, estrada para a sede do Guará.",NA,NA,NA,NA,"199742","auto","2002","05",NA,NA,NA,NA,"1",NA
"1037","2020-09-02 16:32:59-03","Cenargen","CEN","7331","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","C. B. R. Munhoz","Maria Aparecida Alves","1983","04","14","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"CEN00007331","CEN00007331","93",NA,"Exsicatas",NA,"Erva. Fores vermelhas com estames amarelos. Doação da Fundação Zoobotânica do Distrito Federal. Herbário Ezechias Paulo Heringer - Flora do Brasil.","Estação Florestal Cabeça de Veado, ca. de 20 km a SE de Brasília. Altitude entre 1025 - 1150 m.",NA,NA,NA,NA,"70570","auto","1995","12",NA,NA,NA,NA,"1",NA
"1038","2020-09-02 16:32:59-03","Cenargen","CEN","37438","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","B. M. T. Walter","Bruno Machado Teles Walter","1999","09","27","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358","-4801667.0","-1586667.0","1100","1100","CEN00037438","CEN00037438","4400",NA,"Exsicatas",NA,"Anteras e filetes (estames) amarelos. Pétalas alaranjadas. Área queimada há cerca de 1 mês.","Fazenda Sucupira. Região do vale do córrego Riacho Fundo, na margem esquerda deste.",NA,NA,NA,NA,"70570","auto","2007","07",NA,NA,NA,NA,"3",NA
"1039","2020-09-02 16:32:59-03","Cenargen","CEN","57905","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","B. M. T. Walter","Ernestino de S. Gomes Guarino","2001","10","11","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358","-4801667.0","-1586667.0","1100","1100","CEN00057905","CEN00057905","855",NA,"Exsicatas",NA,"Estames amarelos, pétalas com as pontas laranja e o centro amarelo, formando uma estrela. Cálice verde. Erva com o tamanho da exsicata.","Margem esquerda do Córrego Riacho Fundo, aproximadamente a 1,5 km da estrada que liga o Riacho Fundo a Fazenda.",NA,NA,NA,NA,"70570","auto","2007","07",NA,NA,NA,NA,"3",NA
"1040","2020-09-02 16:32:59-03","Cenargen","CEN","74963","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.",NA,"Eduarda Barreto Andrade Dias","2007","03","06","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"CEN00074963","CEN00074963","452",NA,"Unicata",NA,NA,"Parque Nacional de Brasília.",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,"1",NA
"1041","2020-09-02 16:32:59-03","Cenargen","CEN","74861","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","C. A. Faria","Eduarda Barreto Andrade Dias","2006","01","09","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"CEN00074861","CEN00074861","352",NA,"Exsicatas",NA,"Pétalas laranjas com anteras amarelas.","Parque Nacional de Brasília.",NA,NA,NA,NA,"70570","auto","2007","01",NA,NA,NA,NA,"2",NA
"1042","2020-09-02 16:32:59-03","Cenargen","CEN","74854","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","C. A. Faria","Eduarda Barreto Andrade Dias","2006","01","09","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"CEN00074854","CEN00074854","345",NA,"Exsicatas",NA,"Pétalas laranjas com anteras amarelas.","Parque Nacional de Brasília.",NA,NA,NA,NA,"70570","auto","2007","01",NA,NA,NA,NA,"2",NA
"1043","2020-09-02 16:32:59-03","Cenargen","CEN","31090","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","B. M. T. Walter","João Marcelo de Rezende","1995","11","03","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"CEN00031090","CEN00031090","193",NA,"Exsicatas",NA,"Os botões são vermelhos, o centro da corola e os estames são amarelos. A ponta das pétalas são vermelhas.","Samambaia. Parque Boca da Mata.",NA,NA,NA,NA,"70570","auto","2007","07",NA,NA,NA,NA,"3",NA
"1044","2020-09-02 16:32:59-03","Cenargen","CEN","23627","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","R. Romero","Marta Camargo de Assis","1994","12","19","Brasil","GO","CALDAS NOVAS","-48.625","-17.74169921875","-4861667.0","-1773333.0","680","680","CEN00023627","CEN00023627","146",NA,"Exsicatas",NA,"Estames amarelos.","Estrada da acesso a usina; Cerca de 2 km da barreira.",NA,NA,NA,NA,"36612","auto","2000","07",NA,NA,NA,NA,"2",NA
"1045","2020-09-02 16:32:59-03","Cenargen","CEN","8780","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","C. B. R. Munhoz","Antônio Costa Allem","1984","11","21","Brasil","GO","CAVALCANTE","-47.4583015441895","-13.7974996566772","-4750000.0","-1391667.0","1020","1020","CEN00008780",NA,"3101",NA,"Exsicatas",NA,"Erva entre 10 a 20 cm de altura. Em campo brejoso. Estames amarelos. Algo ornamental. Afloramento rochoso, rochas escuras tipo basalto. Em encosta de morro.","18 km ao sul de Cavalcante, rumo a Alto Paraíso.",NA,NA,NA,NA,"92497","auto","1995",NA,NA,NA,NA,NA,"5",NA
"1046","2020-09-02 16:32:59-03","Cenargen","CEN","53857","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","A. F. A. Versiane","José Floriano Barêa Pastore","2004","01","30","Brasil","GO","PIRENOPOLIS","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,"CEN00053857","CEN00053857","765",NA,"Exsicatas",NA,"Pétalas vermelhas e estames amarelos.","Parque Estadual Serra dos Pireneus.",NA,NA,NA,NA,"40887","auto","2014","04",NA,NA,NA,NA,"2",NA
"1047","2020-09-02 16:32:59-03","Cenargen","CEN","46902","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","K. F. Rodrigues","Taciana Barbosa Cavalcanti","2003","01","14","Brasil","SP","PEDREGULHO","-47.4700012207031","-20.25","-4731056.0","-2019889.0","800","800","CEN00046902",NA,"3070",NA,"Exsicatas",NA,"Pétalas cor-de-laranja forte e base amarela, estames amarelos. Solo encharcado.","Estreito - Sítio São Sebastião, 23 km da SP-334 - Estreito.",NA,NA,NA,NA,"27552","auto","2007","08",NA,NA,NA,NA,"3",NA
"1048","2020-09-02 16:32:59-03","Cenargen","CEN","52976","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","C. A. Faria","Taciana Barbosa Cavalcanti","2003","09","29","Brasil","TO","DIANOPOLIS","-46.8205986022949","-11.627799987793","-4666306.0","-1163694.0","626","626","CEN00052976",NA,"3488",NA,"Exsicatas",NA,"Tubo da corola verde, labelo vermelho e estames amarelos.","Beira da estrada, após Lagoa Bonita.",NA,NA,NA,NA,"77760","auto","2006","03",NA,NA,NA,NA,"4",NA
"1049","2020-09-02 16:32:59-03","Cenargen","CEN","42695","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","C. E. B. Proença","Marcelo Fragomeni Simon","2001","05","08","Brasil","TO","MATEIROS","-46.4211006164551","-10.5474996566772","-4675000.0","-1055000.0","400","400","CEN00042695",NA,"404",NA,"Exsicatas",NA,"Flor vermelha. Pétalas vermelhas, cálice verde, estames amarelos. Doação do Sistema Herbário UB (10041-2). Tocantins.","Estrada de Mateiros em direção a Ponte Alta. Norte.",NA,NA,NA,NA,"87923","auto","2001","05",NA,NA,NA,NA,"1",NA
"1050","2020-09-02 16:32:59-03","Cenargen","CEN","40786","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.",NA,"Rosana Farias","2001","05","03","Brasil","TO","MATEIROS","-46.4211006164551","-10.5474996566772","-4649500.0","-1058306.0","470","470","CEN00040786",NA,"391",NA,"Exsicatas",NA,"Cerrado aberto com ação antrópica, próximo a vereda. solo arenoso com poucas árvores. Caule castanho. Cálice verde, corola vermelha, anteras amarelas. Doação do Sistema Herbário UB (10135-4). Tocantins.","Fervedouro. Norte.",NA,NA,NA,NA,"87923","auto",NA,NA,NA,NA,NA,NA,"1",NA
"1051","2020-09-02 16:32:59-03","Cenargen","CEN","64661","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","K. F. Rodrigues","João Marcelo de Rezende","2006","08","04","Brasil","TO","MATEIROS","-46.4211006164551","-10.5474996566772",NA,NA,NA,NA,"CEN00064661",NA,"1085",NA,"Exsicatas",NA,NA,"Parque Estadual do Jalapão - Vereda da Extrema.",NA,NA,NA,NA,"87923","auto","2007","08",NA,NA,NA,NA,"2",NA
"1052","2019-11-13 11:25:12-03","USP","SPF","100321","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Martins, AB","Splett, S","1994","09","25","Brasil","Minas Gerais","Diamantina","-43.666667","-18.25","-43.666667","-18.25","1200","1200","SPF00100321",NA,"683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1053","2019-11-13 11:25:12-03","USP","SPF","109078","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Souza, VC; Souza, JP","Souza, VC","1995","03","08","Brasil","Minas Gerais","Ouro Branco","-43.6295","-20.502556","-43.6295","-20.502556","1200","1200","SPF00109078",NA,"7865",NA,NA,NA,NA,"Serra do Ouro Branco",NA,NA,NA,NA,NA,NA,"1995","11",NA,NA,NA,NA,NA,NA
"1054","2019-11-13 11:25:12-03","USP","SPF","113150","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.",NA,"Dias, TAB","1993","02","12","Brasil","Goiás","Caldas Novas","-48.566667","-18","-48.566667","-18",NA,NA,"SPF00113150",NA,"409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055","2019-11-13 11:25:12-03","USP","SPF","116694","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Martins, AB","Marcondes-Ferreira, W","1996","01","18","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"SPF00116694",NA,"1257",NA,NA,NA,NA,"Estreito, faz. 3 irmãos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056","2019-11-13 11:25:12-03","USP","SPF","124021","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Santos, AKA","Hind, DJN","1996","11","05","Brasil","Bahia","Piatã","-41.886389","-13.060833","-41.886389","-13.060833","1300","1300","SPF00124021",NA,"4062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","08",NA,NA,NA,NA,NA,NA
"1057","2019-11-13 11:25:12-03","USP","SPF","128559","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Martins, AB","Marcondes-Ferreira, W","1997","11","06","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"SPF00128559",NA,"1513",NA,NA,NA,NA,"Estreito, perto do Rio Grande.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058","2019-11-13 11:25:13-03","USP","SPF","128560","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.",NA,"Marcondes-Ferreira, W","1997","11","05","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"SPF00128560",NA,"1456",NA,NA,NA,NA,"Estreito, perto da faz. 3 Irmãos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059","2019-11-13 11:25:13-03","USP","SPF","129659","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Pirani, JR","Pirani, JR","1998","03","01","Brasil","Minas Gerais","Datas","-43.638333","-18.560556","-43.638333","-18.560556","1050","1050","SPF00129659",NA,"4060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA
"1060","2019-11-13 11:25:13-03","USP","SPF","129660","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Pirani, JR","Pirani, JR","1998","03","02","Brasil","Minas Gerais","Congonhas do Norte","-43.725833","-18.881667","-43.725833","-18.881667","1220","1220","SPF00129660",NA,"4146",NA,NA,NA,NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"1061","2019-11-13 11:25:13-03","USP","SPF","131195","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Martins, AB","Harley, RM","1996","11","18","Brasil","Bahia","Rio de Contas","-41.841111","-13.578889","-41.841111","-13.578889","1015","1015","SPF00131195",NA,"PCD4441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","11",NA,NA,NA,NA,NA,NA
"1062","2019-11-13 11:25:13-03","USP","SPF","132321","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Santos, AKA","Saar, E","1997","02","03","Brasil","Bahia","Rio de Contas","-41.889722","-13.389444","-41.889722","-13.389444","1340","1340","SPF00132321",NA,"4931",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","08",NA,NA,NA,NA,NA,NA
"1063","2019-11-13 11:25:13-03","USP","SPF","152213","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.",NA,"Queiroz, LP","1998","01","25","Brasil","Bahia","Rio de Contas","-41.845556","-11.574167","-41.845556","-11.574167","1157","1157","SPF00152213",NA,"4926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064","2019-11-13 11:25:13-03","USP","SPF","178127","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Anônimo","Zappi, DC","2007","02","16","Brasil","Minas Gerais","Santana de Pirapama","-43.757167","-19.048333","-43.757167","-19.048333","700","700","SPF00178127",NA,"795",NA,NA,NA,NA,"Serra do Cipó, Fazenda Toucan Cipó.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065","2019-11-13 11:25:13-03","USP","SPF","180411","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Souza, JP","Elias, SI","1997","12","16","Brasil","São Paulo","Bom Sucesso de Itararé","-49.259722","-24.270556","-49.259722","-24.270556",NA,NA,"SPF00180411",NA,"211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997","07",NA,NA,NA,NA,NA,NA
"1066","2019-11-13 11:25:13-03","USP","SPF","140484","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Souza, VC","Souza, VC","1999","05","16","Brasil","Minas Gerais","Joaquim Felício","-44.267222","-17.698333","-44.267222","-17.698333",NA,NA,"SPF00140484",NA,"22589",NA,NA,NA,NA,"Serra do Cabral",NA,NA,NA,NA,NA,NA,"1999","07",NA,NA,NA,NA,NA,NA
"1067","2019-11-13 11:25:13-03","USP","SPF","147664","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Pirani, JR","Fiaschi, P","2001","07","07","Brasil","Minas Gerais","Botumirim","-43.012778","-16.857222","-43.012778","-16.857222",NA,NA,"SPF00147664",NA,"856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
"1068","2019-11-13 11:25:13-03","USP","SPF","163812","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Pirani, JR","Pirani, JR","2004","01","19","Brasil","Minas Gerais","Congonhas do Norte","-43.709167","-18.798056","-43.709167","-18.798056","1024","1024","SPF00163812",NA,"5172",NA,NA,NA,NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"1069","2019-11-13 11:25:13-03","USP","SPF","164080","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Semir, J","Calió, MF","2004","01","19","Brasil","Minas Gerais","Congonhas do Norte","-43.7525","-18.810833","-43.7525","-18.810833","1333","1333","SPF00164080",NA,"19",NA,NA,NA,NA,"Serra Talhada",NA,NA,NA,NA,NA,NA,"2004","04",NA,NA,NA,NA,NA,NA
"1070","2019-11-13 11:25:13-03","USP","SPF","164965","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Martins, AB","Irwin, HS","1968","02","12","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"SPF00164965",NA,"19885",NA,NA,NA,NA,"Serra de Itabirito, Ca. 45 km SE of Belo Horizonte.",NA,NA,NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA
"1071","2019-11-13 11:25:13-03","USP","SPF","172747","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Sasaki, D","Sasaki, D","2003","04","17","Brasil","São Paulo","Pedregulho","-47.277222","-20.157778","-47.277222","-20.157778","720","720","SPF00172747",NA,"184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"1072","2019-11-13 11:25:13-03","USP","SPF","172748","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Sasaki, D","Sasaki, D","2003","04","17","Brasil","São Paulo","Pedregulho","-47.273056","-20.164444","-47.273056","-20.164444","720","720","SPF00172748",NA,"359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"1073","2019-11-13 11:25:13-03","USP","SPF","172749","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Sasaki, D","Sasaki, D","2003","04","18","Brasil","São Paulo","Pedregulho","-47.419444","-20.197222","-47.419444","-20.197222","900","900","SPF00172749",NA,"401",NA,NA,NA,NA,"Parque Estadual das Furnas do Bom Jesus",NA,NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
