"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","recordNumber","locality","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1309","2021-01-26 13:56:07-03","IMA","MAC","10645","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","E.C.O.Chagas","2009","03","16","R.P.Lyra-Lemos; I.A.Bayma","1999","10","16","Brasil","Alagoas","Coruripe","-36.1755981445312","-10.125599861145",NA,NA,"MAC0010645","MAC0010645",NA,NA,"4349","Borda de mata do riacho das Pedras, área de influência da barragem.","Arbusto; Mata Atlântica","31269","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1310","2021-01-26 13:56:07-03","IMA","MAC","62139","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","E.C.O.Chagas","2012","06","21","M.C.S.Mota; E.C.O.Chagas; C.B.A.Leite","2012","06","21","Brasil","Alagoas","Coruripe","-36.1755981445312","-10.125599861145",NA,NA,"MAC0062139","MAC0062139",NA,NA,"11546","Usina Coruripe, Fazenda Capiatã.","Arbusto ca. 1 m de alt. Flores amarelas. Frutos verdes.; Mata Atlântica.","31269","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1311","2021-01-26 13:56:07-03","IMA","MAC","31911","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","E.C.O.Chagas","2009","03","16","Chagas-Mota","2007","11","27","Brasil","Alagoas","Maceió","-35.7352981567383","-9.6658296585083",NA,NA,"MAC0031911","MAC0031911",NA,NA,"153","Serra da Saudinha; Fazenda Cela.","Arbusto terrestre ca. 2,0 m. de altura, flores amarelas.; Floresta Pluvial Atlântica - Mata de Encosta","34538","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1312","2021-01-26 13:56:07-03","IMA","MAC","42870","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","E.C.O.Chagas","2009","07","11","Chagas-Mota","2009","07","11","Brasil","Alagoas","Maravilha","-37.3499984741211","-9.23556041717529",NA,NA,"MAC0042870","MAC0042870",NA,NA,"4390","Serra da Caiçara.","Arbusto ca. 1 m de altura. Flores amarelas. Frutos verdes.; Brejo de Altitude.","23051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1313","2021-01-26 13:56:07-03","IMA","MAC","41534","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","E.C.O.Chagas","2009","05","08","Chagas-Mota; A.I.L.Pinheiro; S.Cavalcanti","2009","05","08","Brasil","Alagoas","Mar Vermelho","-36.3880996704102","-9.44750022888184",NA,NA,"MAC0041534","MAC0041534",NA,NA,"3660","Fazenda Canadá.","Arbusto ca. 2 m de altura. Frutos passados.; Mata Pluvial Atlântica.","12091","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1314","2021-01-26 13:56:07-03","IMA","MAC","15419","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","R.P.Lyra-Lemos",NA,NA,NA,"R.P.Lyra-Lemos; L.Conserva","2002","06","16","Brasil","Alagoas","Pilar","-35.9566993713379","-9.5972204208374",NA,NA,"MAC0015419","MAC0015419",NA,NA,"6762B","Fazenda Lamarão.","Arbusto; Mata Atlântica em tabuleiro","24196","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1315","2021-01-26 13:56:07-03","IMA","MAC","48927","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","E.C.O.Chagas","2010","08","13","Chagas-Mota; G.A.Gomes-Costa","2010","08","13","Brasil","Alagoas","Pilar","-35.9566993713379","-9.5972204208374",NA,NA,"MAC0048927","MAC0048927 MAC0048927_1",NA,NA,"7966","Fazenda Lamarão.","Arbusto ca. 1,5 m de altura. Flores amarelas. Frutos jovens, verdes.; Mata Atlântica.","24196","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1316","2021-01-26 13:56:07-03","IMA","MAC","15276","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","R.P.Lyra-Lemos",NA,NA,NA,"R.P.Lyra-Lemos","2002","04","23","Brasil","Alagoas","Pilar","-35.9566993713379","-9.5972204208374",NA,NA,"MAC0015276","MAC0015276",NA,NA,"6628","Trecho inicial da mata, lado esquerdo.","Sub-arbusto planta com ca. de 1m de alt. Flores cremes.; Mata Atlântica","24196","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1317","2021-01-26 13:56:07-03","IMA","MAC","50186","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","E.C.O.Chagas","2010","11","11","Chagas-Mota","2010","11","11","Brasil","Alagoas","São José da Laje","-36.0583000183105","-9.00971984863281",NA,NA,"MAC0050186","MAC0050186",NA,NA,"9225","BR 104.","Arbusto ca. 2 m de altura. Botões verdes.; Mata Atlântica.","16954","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1318","2021-01-26 13:56:07-03","IMA","MAC","30443","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","E.C.O.Chagas","2009","03","16","I.A.Bayma; A.C.Santos","2007","08","14","Brasil","Alagoas","São Miguel dos Campos","-36.0936012268066","-9.78110980987549",NA,NA,"MAC0030443","MAC0030443",NA,NA,"901","Fazenda São Sebastião - CIMPOR; Área do Furado.","Subarbusto. Flores amarelas.; Mata Atlântica de encosta.","30539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1319","2021-01-26 13:56:07-03","IMA","MAC","33361","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","E.C.O.Chagas","2008","08","02","Chagas-Mota","2008","08","02","Brasil","Alagoas","Viçosa","-36.2407989501953","-9.3713903427124",NA,NA,"MAC0033361","MAC0033361",NA,NA,"1004","Serra Dois Irmãos.","Erva ca. 1,5 m de altura. Flores e frutos verdes.; Mata Pluvial Atlântica.","18701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1320","2021-03-17 14:38:20-03","UTFPR-SL","SHPR","141","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Biral, L.","2018","03",NA,"Biral, L. |A.M. Pedroso |E. Poier | T.T. Thomaz","2018","03","19","Brasil","Paraná","Santa Helena","-54.3525","-24.839747","54º21'09 W","24º50'23.09 S","SHPR000141",NA,"227","227","1277","Refúgio Biológico de Santa Helena (Itaipu).","Arbusto, cálice verde amarelado, corola amarela, filetes amarelos, anteras bege.",NA,NA,"Anthophyta",NA,"América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA
"1321","2014-12-23 12:40:59-02","UNIVILLE","JOIW","247","S","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","R.J.F. Garcia",NA,NA,NA,"G.Q.Freire","2006","08","19","Brasil","MG","Matozinhos","-43.987556","-19.473278","43º59'15,2'' W","19º28'23,8'' S",NA,NA,"711","711","183","Fazenda Cauaia, em frente ao sítio arqueológico. Setor A","Arvoreta, h=2,10m, DAB=2,5cm. Frutos secos. Madeira da base coletada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1322","2014-09-09 14:08:41-03","UNIVILLE","JOIW","34","S","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","A. Indrinnas & R.J.F. Garcia",NA,NA,NA,"G.C.T.Ceccantini","2006","03","28","Brasil","MG",NA,"-44.015167","-19.477194","44º00'54,6'' W","19º28'37,9'' S",NA,NA,"702","702","2673",NA,"Arvoreta 2m alt., DB 3,5cm. Madeira de galho coletada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1323","2016-06-27 16:10:08-03","UFPB","EAN","11383","S","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,NA,"2003","04",NA,"Brasil","Paraíba","Monteiro","-37.12","-7.88944",NA,NA,NA,NA,NA,NA,"436",NA,"Habitat: Banco de sementes, área de algaroba","27428","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1324","2021-02-04 10:30:25-03","UFRPE","HST","20073","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","J.B.Lima","2015","06","10","A.M.Miranda; R.Barros","2013","08","23","Brasil","Bahia","Mata de São João","-38.2991981506348","-12.5303001403809",NA,NA,"HST020073",NA,NA,NA,"6646",NA,"Arbusto ca. 1,60 m alt.; caule verde; folhas membranáceas; frutos imaturos verdes. Ocasional.","47329","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1325","2021-02-04 10:30:25-03","UFRPE","HST","17","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","S.Tavares",NA,NA,NA,"S.Tavares","1952","09","21","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,"HST000017",NA,NA,NA,"17","Dois Irmãos","Erva.","18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1326","2021-02-04 10:30:25-03","UFRPE","HST","9231","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","R.G.Matos","2019","08","20","A.M.Miranda; et F.V.Silva","1999","06","17","Brasil","Pernambuco","Triunfo","-38.1016998291016","-7.83805990219116",NA,NA,"HST009231",NA,NA,NA,"3516","Carro Quebrado","Arbusto ca. 1,60 m alt.; caule verde-amarronzado; folhas membranáceas; flores amarelas; frutos imaturos verdes. Coletada na margem de um riacho seco.","14606","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1327","2021-02-25 10:12:58-03","CVRD","CVRD","4473","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Grady L. Webster","2007","08","17","Folli, D.A.","1993","06","24","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD004473",NA,NA,NA,"1912","Próximo ao aceiro, Córrego Tamanduá, Canto Grande.","<ll>dwc_commonname:</ll> Guaxumba de serra","48094","auto","Magnoliophyta","Malvales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1328","2021-02-25 10:12:58-03","CVRD","CVRD","5258","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Paul A. Fryxell","2002","09","05","Folli, D.A.","1995","05","30","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD005258","CVRD005258",NA,NA,"2621","Arbusto em beira de estrada, após Gonçalo Alves.","<ll>dwc_commonname:</ll> Guaxumba de serra","48094","auto","Magnoliophyta","Malvales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1329","2019-08-02 10:21:35-03","CPATSA","HTSA","5193","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"Matos Andrade, P.E.","2012","10","03","Brasil","Bahia","Salvador","-38.833333","-13.618611","-38.833333","-13.618611",NA,NA,NA,NA,"111","Região Metropolitana de Salvador., Ilha da Maré.","Arbusto ca 1,5 m alt., Folhas discolores. Frutos imaturos verdes, equinados.; Mata Atlântica Estádio Secundário.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1330","2020-09-12 05:00:02-03","US","US","2547637","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"A. Krapovickas, C. L. Cristóbal & L. Z. Ahumada","1968","2","16","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13875","S of San Estanislao",NA,NA,NA,NA,"Malvales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1331","2020-09-12 05:00:02-03","US","US","1098085","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"O. Buchtien","1907","8",NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1827","San Carlos, Mapiri",NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1332","2020-09-12 05:00:02-03","US","US","1188296","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"E. W. D. Holway & M. M. Holway","1922","1","5","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1459","Novo Friburgo",NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1333","2020-09-12 05:00:02-03","US","US","1068189","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"E. W. D. Holway & M. M. Holway","1920","5","31","Bolivia","La Paz","Sud Yungas",NA,NA,NA,NA,NA,NA,NA,NA,"688","Villa Aspiazu",NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1334","2020-09-12 05:00:02-03","US","US","3319276","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"G. Hatschbach","1974","4","18","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34331","Rio da Praia, guaratuba",NA,NA,NA,NA,"Malvales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1335","2020-09-12 05:00:02-03","US","US","1022907","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.","Lay, K. K., (US), NMNH",NA,NA,NA,"J. N. Rose & G. Rose","1918","10","6","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23409","Vicinity ot Portovelo",NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1336","2020-09-12 05:00:02-03","US","US","533680","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"Herbert H. Smith","1898","12",NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1689",NA,NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1337","2020-09-12 05:00:02-03","US","US","603982","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"O. F. Cook & G. B. Gilbert","1915","5","20","Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"819","Torontoy, Urubamba Valley",NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1338","2020-09-12 05:00:02-03","US","US","604621","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"O. F. Cook & G. B. Gilbert","1915","6","22","Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1437","Santa Ana",NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1339","2020-09-12 05:00:02-03","US","US","1418682","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"M. Bang","1890",NA,NA,"Bolivia","La Paz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"465","Yungas",NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1340","2020-09-12 05:00:02-03","US","US","1592799","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"J. F. Macbride","1923","4","25","Peru","Huánuco","Huánuco",NA,NA,NA,NA,NA,NA,NA,NA,"3521",NA,NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1341","2020-09-12 05:00:02-03","US","US","1995793","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"R. E. Schultes","1942","6","15","Colombia","Amazônas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3982","Rio Igara Paraná, between la Quebrada Menaje and El Rio Putumayo",NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1342","2020-09-12 05:00:02-03","US","US","2123082","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"R. Reitz","1953","4","2","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"475","Anitapolis, Palhoca",NA,NA,NA,NA,"Malvales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1343","2020-09-12 05:00:02-03","US","US","1418337","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"H. H. Rusby","1886","5",NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1450","Mapiri",NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1344","2020-09-12 05:00:02-03","US","US","3319274","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"R. Kummrow","1981","3","9","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1493","S. Geraldo, Gravtal Mun.",NA,NA,NA,NA,"Malvales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1345","2020-09-12 05:00:02-03","US","US","2407369","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"Herbert H. Smith","1898","12",NA,"Colombia","Magdalena",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1689","Santa Marta",NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1346","2020-09-12 05:00:02-03","US","US","1463121","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"E. P. Killip","1929","9","24","Peru","Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29894","Mishuyacu, near Iquitos",NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1347","2020-09-12 05:00:02-03","US","US","1198966","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"A. Allart","1924","10",NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","Between Cotiza and Los Venadors, near Caracas",NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1348","2020-09-12 05:00:02-03","US","US","2101947","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"E. Y. Dawson","1956","4","17","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14376","Along Ribeirao Capetinga, N of Sao Joao da Alienca",NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1349","2020-09-12 05:00:02-03","US","US","1617889","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"Y. Mexia","1930","2","5","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4324","Carangola Dist., Fazenda da Gramma",NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1350","2020-09-12 05:00:02-03","US","US","1097940","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"O. Buchtien","1920","2",NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5454","Hacienda Simaco sobre El Camino a Tipuani",NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1351","2020-09-12 05:00:02-03","US","US","2428375","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"A. J. Gilmartin","1962","5","10","Ecuador","Guayas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"714","Hacienda Barcelona, 12 km Guayaquil to Salina Playa.",NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1352","2020-09-12 05:00:02-03","US","US","1592927","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"J. F. Macbride & W. Featherstone","1922","5","24","Peru","Huánuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2053",NA,NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1353","2020-09-12 05:00:02-03","US","US","2322751","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"E. Y. Dawson","1956","4","29","Brazil",NA,NA,"-47.5","-14.5",NA,NA,NA,NA,NA,NA,"14732","Chapada dos Veadeiros",NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1354","2020-09-12 05:00:02-03","US","US","1574682","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"E. L. Ekman","1907","11","17","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"199","Posadas",NA,NA,NA,NA,"Malvales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1355","2020-09-12 05:00:02-03","US","US","3325076","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"I. G. Vargas C., B. Mostacedo & S. Panfil","1993","2","19","Bolivia","Santa Cruz",NA,"-64.0917","-18.5333",NA,NA,NA,NA,NA,NA,"1970","Valle Grande, Huasacanada",NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1356","2020-09-12 05:00:02-03","US","US","1098089","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"O. Buchtien","1920","4",NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5452","Hacienda Simaco sobre El Camino a Tipuani",NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1357","2020-09-12 05:00:02-03","US","US","1097939","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"O. Buchtien","1917","12",NA,"Bolivia","La Paz","Nor Yungas",NA,NA,NA,NA,NA,NA,NA,NA,"788","Millinguaza",NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1358","2020-09-12 05:00:02-03","US","US","2142648","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"R. Reitz","1954","4","28","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1810","Moro da Pazenda, Itajai",NA,NA,NA,NA,"Malvales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1359","2020-09-12 05:00:02-03","US","US","1281438","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"H. F. Pittier","1925","12","13","Venezuela","Federal District",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11974","El Valle - Cua",NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1360","2020-09-12 05:00:02-03","US","US","2470449","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"A. Dugand","1960","12","10","Colombia","Atlántico",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5408","Costa Del Caribe, Between Baranoa and Galapa",NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1361","2020-09-12 05:00:02-03","US","US","1098112","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"O. Buchtien","1909","6",NA,"Bolivia","Cochabamba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2274",NA,NA,NA,NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
