"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","typeStatus","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"407","2021-02-11 17:20:13-03","UFPR","UPCB","62106","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2007","01","01","Barreto, R.W.","786","2006","07","09","Brasil","Rio de Janeiro","Nova Friburgo","Natalino - Alto dos Micheis.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"UPCB0019171","UPCB0019171","33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2021-02-11 17:20:13-03","UFPR","UPCB","83325","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2015",NA,NA,"Reis, A.","2267","1995","04","29","Brasil","Santa Catarina","Ilhota","Parque Botânico do Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,"320","320","Capoeirão. Hábito: arvoreta, Fruto imaturo, verde, 3m altura. Haviam frutos maduros roxo..","UPCB0019153","UPCB0019153","18275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2021-02-11 17:20:13-03","UFPR","UPCB","51885","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2005","01","01","Arzolla, F.A.R.D.P.","803","2005","03","24","Brasil","São Paulo","Peruibe","Parque Estadual da Serra do Mar","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Árvore ca. 5,5m, fruto imaturo verde. Floresta ombrófila densa montana..","UPCB0019221","UPCB0019221","21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2021-02-11 17:20:13-03","UFPR","UPCB","42777","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2000","01","01","Moraes, P.L.R.de","1115","1995","01","18","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"Árvore ca 4m, pilosidade marrom na face inferior das folhas, flores brancas (pétalas e anteras)..","UPCB0019219","UPCB0019219","27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2021-02-11 17:20:13-03","UFPR","UPCB","64392","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Caddah, M.K.","2009","06",NA,"Caddah, M.K.","422","2009","03","27","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, trilha para Cachoeira Casca d'Anta, parte baixa","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"Coleta em sílica..","UPCB0019172","UPCB0019172","57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2021-02-11 17:20:13-03","UFPR","UPCB","56186","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2007","01","01","Mota, N.F.O.","262","2005","06","05","Brasil","Minas Gerais","Carandaí","Pedra do Sino Hotel Fazenda, BR 040 km 6, Trilha do Sauá","-43.8064002990723","-20.9535999298096",NA,NA,"1000","1200","Arvoreta 3m, frutos negros e vermelhos. Borda de mata..","UPCB0019228","UPCB0019228","23079","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2021-02-11 17:20:13-03","UFPR","UPCB","83935","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2015",NA,NA,"do A.Campos, M.T.V.","13707","1994","04","23","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó. Rodovia MG-010 a 500m antes da bifurcação entre o Morro do Pilar e Conceição do Mato Dentro. Primeiro capão W da rodovia.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Árvore 5,0m no interior do capão. Folhas, ramos e inflorescências com tricomas ferrugíneos. Cálice verde com tricomas ferrugíneos. Corola creme, estames e estigma creme. Frutos imaturos verdes..","UPCB0019165","UPCB0019165","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2021-02-11 17:20:13-03","UFPR","UPCB","90814","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Bacci, L.F.","2013",NA,NA,"Bacci, L.F. | Zorzanelli, J.P.F.","127","2013","12","01","Brasil","Espírito Santo","Iúna","Serra do Valentim, subida para a trilha","-41.5358009338379","-20.3458003997803",NA,NA,NA,NA,"Árvore ca. 6m alt. Flores velhas..","UPCB0027686","UPCB0027686","32198","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2021-02-11 17:20:13-03","UFPR","UPCB","83768","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtherii","Miconia valtherii","Naudin","Goldenberg, R.","1998",NA,NA,"Goldenberg, R.","76","1995","04","06","Brasil","São Paulo","Lavrinhas","Vale do Ribeirão do Braço, entre 22s 27' 46 e 22s 27' 46, entre 44w 52' 54 e 44w 52' 48","-44.882",NA,"-44.882","-22463",NA,NA,"Árvore com 6m; pétalas e estames brancos..","UPCB0019151","UPCB0019151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2021-02-11 17:20:13-03","UFPR","UPCB","83770","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtherii","Miconia valtherii","Naudin","Goldenberg, R.","1998",NA,NA,"Ferreira, G.M.P.","109","1996","05","16","Brasil","São Paulo","São Paulo","Distrito de Parelheiros. Cratera da Colônia, sítio à Estrada Vargem Grande, 20. Mata.","-46.7","-23.867","-46.700","-23.867",NA,NA,"Árvore, 8m alt., DAP=10cm; frutos verdes até pretos..","UPCB0019150","UPCB0019150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2021-02-11 17:20:13-03","UFPR","UPCB","67745","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtherii","Miconia valtherii","Naudin","Goldenberg, R.","2010",NA,NA,"Camargo, E.","91","2007","04","21","Brasil","Paraná","Tunas do Paraná","Estrada para Tunas.","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"Arbusto 1,5 m, frutos imaturos roxo-esverdeados. Beira de estrada..","UPCB0019166","UPCB0019166","41885","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2021-02-11 17:20:13-03","UFPR","UPCB","83763","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtherii","Miconia valtherii","Naudin","Goldenberg, R.","2009",NA,NA,"Baitello, J.B.","506","1994","03","29","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, estrada de acesso ao Núcleo.","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"Árvore jovem, 5m. Frutos vináceos..","UPCB0019155","UPCB0019155","38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2021-02-11 17:20:13-03","UFPR","UPCB","84114","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtherii","Miconia valtherii","Naudin","Goldenberg, R.","1998",NA,NA,"Baitello, J.B.","609","1994","03","30","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar: Pedreira e arredores","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"Arvoreta, frutos negros com pelos castanhos.","UPCB0019154","UPCB0019154","38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2021-02-11 17:20:13-03","UFPR","UPCB","82860","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtherii","Miconia valtherii","Naudin","Goldenberg, R.","2015",NA,NA,"Kollmann, L.","12747","2013","05","30","Brasil","Espírito Santo","Iuna","Serra do Valentin, Morro das antenas.","-41.5358009338379","-20.3458003997803",NA,NA,NA,NA,"Árvore 6m ao sol, frutos marrons..","UPCB0019224","UPCB0019224","32198","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2021-02-11 17:19:56-03","UFPR","UPCB","94301","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cf. valtheri","Miconia cf. valtheri","Naudin","Goldenberg, R.","2019",NA,NA,"Rezende, S.G. | Justo, A.G.","5109","2015","07","29","Brasil","Minas Gerais","Mariana","Região do Distrito de Camargo","-43.378056","-20.2525","-43.378056","-20.252500",NA,NA,"Floresta Estacional Semidecidual. Arbóreo","UPCB0042505","UPCB0042505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2021-02-11 17:19:56-03","UFPR","UPCB","88588","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cf. valtheri","Miconia cf. valtheri","Naudin","Goldenberg, R.","2011",NA,NA,"Fonseca, R.S.","513","2010","05","07","Brasil","Minas Gerais","Viçosa","Estação de Pesquisa, Treinamento e Educação Ambiental Mata do Paraíso, Trilha da Pesquisa. Floresta Estacional Semidecidual; área sombreada","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Arvoreta +/- 3m; frutos purpúreos..","UPCB0031987","UPCB0031987","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2021-02-11 17:20:13-03","UFPR","UPCB","67229","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Caddah, M.K.","2010","02",NA,"Caddah, M.K.","762","2010","01","24","Brasil","Rio de Janeiro","Petrópolis","Parque Nacional da Serra dos Órgãos, começo da trilha para Pico do Alicate.","-43.16","-22.772778","-43.16","-22.772778","1050","1050","Árvore ca. 4m, tricomas avermelhados. Coleta em sílica..","UPCB0019168","UPCB0019168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2021-02-11 17:20:13-03","UFPR","UPCB","40256","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","1999","01","01","Goldenberg, R.","76","1995","04","06","Brasil","São Paulo","Lavrinhas","Vale do Ribeirão do Braço, 22°27'46 S entre 44°52'54 e 44°52'48W","-44.881667","-22.462778","-44.881667","-22.462778",NA,NA,"Árvore 6m, pétalas e estames brancos..","UPCB0019160","UPCB0019160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2021-02-11 17:20:13-03","UFPR","UPCB","56184","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2007","01","01","Mota, N.F.O.","317","2005","07","13","Brasil","Minas Gerais","Carandaí","Pedra do Sino Hotel Fazenda, BR 040 km 6, Trilha da Matinha","-43.821111","-20.879167","-43.821111","-20.879167","1000","1200","Arvoreta 2,5m, fruto imaturo verde e maturo vináceo. Interior da mata..","UPCB0019246","UPCB0019246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2021-02-11 17:20:13-03","UFPR","UPCB","56185","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2007","01","01","Mota, N.F.O.","193","2005","04","30","Brasil","Minas Gerais","Carandaí","Pedra do Sino Hotel Fazenda, BR 040 km 6, Trilha da Matinha","-43.821111","-20.879167","-43.821111","-20.879167","1000","1050","Arbusto 3m, fruto atropurpúreo, raque rosa. Borda de mata..","UPCB0019225","UPCB0019225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2021-02-11 17:20:13-03","UFPR","UPCB","67219","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Caddah, M.K.","2010","02",NA,"Caddah, M.K.","751","2010","01","22","Brasil","Rio de Janeiro","Nova Friburgo","Estrada para Macaé de Cima.","-42.839444","-22.609167","-42.839444","-22.609167","1200","1200","Árvore ca. 4,5m, pétalas e anteras brancas, frutos vermelhos. Androceu zigomórfico. Coleta em sílica..","UPCB0019169","UPCB0019169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2021-02-11 17:20:13-03","UFPR","UPCB","56187","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2007","01","01","Mota, N.F.O.","536","2006","02","08","Brasil","Minas Gerais","Carandaí","Pedra do Sino Hotel Fazenda, BR 040 km 6, Trilha do Sauá","-43.816944","-20.878056","-43.816944","-20.878056","1000","1200","Arbusto ca. 3m, interior da mata..","UPCB0015649","UPCB0015649",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2021-02-11 17:20:13-03","UFPR","UPCB","71218","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2010","01","01","Ressel, K.","188","2003","03","11","Brasil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virginia, trilha Pau-de-Bala.",NA,NA,NA,NA,NA,NA,"Árvore até 5m de alt. Frutos roxos carnosos..","UPCB0019175","UPCB0019175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2021-02-11 17:20:13-03","UFPR","UPCB","73084","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Franco, G.A.D.C.","2010","11","03","Miashike, R.L.","103","2010","06","28","Brasil","São Paulo","Iporanga","Parque Estadual de Intervales, Base do Alecrim, estrada entre Rio dos Feixes e Base do Alecrim.","-48.482778","-24.367222","-48.482778","-24.367222","233","233","Arvoreta 4,5m, frutos imaturos verdes e maduros vinho. Floresta ombrófila densa..","UPCB0019248","UPCB0019248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2021-02-11 17:20:13-03","UFPR","UPCB","76896","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudm.","Goldenberg, R.","2012",NA,NA,"Fonseca, R.S.","1003","2011","03","26","Brasil","Paraná","Viçosa","Estação de Pesquisa, Treinamento e Educação Ambiental Mata do Paraíso.",NA,NA,NA,NA,NA,NA,"Floresta Estacional Semidecidual em estágio inicial de regeneração; área parcialmente sombreada; árvore, aproximadamente 7 metros; flores pequenas com odor adocicado, corola branca, anteras e estilete alvos..","UPCB0019173","UPCB0019173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2021-02-11 17:20:13-03","UFPR","UPCB","80454","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudi","Goldenberg, R.","2014",NA,NA,"Fraga, C.N.","3296","2011","06","26","Brasil","Rio de Janeiro",NA,"Área de Proteção Ambiental Petrópolis. Araras, Vale das Videiras, Trilha para o Mirante na subida para o Morro do Cuca. Floresta Atlântica de Encosta com inselberg. Elev.: 1247m.","-43.291","-22.422","-43.291","-22.422",NA,NA,"Arvoreta, ca. 4m. Folhas discolores, indumento ferrugíneo na face abaxial. Frutos verde, quando maduros roxos enegrecidos, sépalas persistentes ferrugíneas..","UPCB0019174","UPCB0019174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2021-02-11 17:20:13-03","UFPR","UPCB","82493","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2015",NA,NA,"Goldenberg, R.","1781","2014","02","22","Brasil","Bahia","Boa Nova","Estrada para Dário Meira; Floresta Ombrófila Densa","-40.154","-14.404","-40.154","-14.404","700","700","Árvore 8m, em mata exatamente na encruzilhada da estrada que leva à trilha da Farofa, mas do seu lado oposto; botões ainda jovens.","UPCB0019215","UPCB0019215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2021-02-11 17:20:13-03","UFPR","UPCB","88992","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2014",NA,NA,"Ivanauskas, M.N.","769","1996","04","26","Brasil","São Paulo","Pariquera-açu","Propriedade de Antonio Povinski. Floresta Atlântica","-47.876944","-24.675833","-47.876944","-24.675833",NA,NA,"Árvore de 5m. Flores brancas. Frutos pretos ..","UPCB0031823","UPCB0031823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2021-02-11 17:20:13-03","UFPR","UPCB","89562","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2012",NA,NA,"Almeida, T.E. et al.","2984","2011","03","20","Brasil","Minas Gerais","Delfim Moreira","Fazenda Boa Esperança, Floresta Ombrófila Mista em regeneração","-45.324722","-22.580833","-45.324722","-22.580833","1488","1488","Arvoreta com 3m de altura em beira de estrada. Face abaxial das folhas ferrugíneas e frutos imaturos. Prensado em álcool..","UPCB0030795","UPCB0030795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2021-02-11 17:20:13-03","UFPR","UPCB","90816","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Bacci, L.F.","2013",NA,NA,"Bacci, L.F. | Zorzanelli, J.P.F.","68","2013","06","20","Brasil","Espírito Santo","Iúna","Serra do Valentim","-41.4675","-20.3831","-41.4675","-20.3831",NA,NA,"Árvore ca. 5m alt. Frutos esverdeados a roxos..","UPCB0027684","UPCB0027684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2021-02-11 17:20:13-03","UFPR","UPCB","91910","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2010",NA,NA,"Carvalho, L.A.F.",NA,"1994","03","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arvoreta cerca de 2 metros de altura, Ø 12 centímetros ramos jovens ferrugíneos, nervuras ferrugíneas; ramos da inflorescência ferrugínea; cálice verde-claro, pétala alva, anteras alvas..","UPCB0033386","UPCB0033386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2021-02-11 17:20:13-03","UFPR","UPCB","92848","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","R. Goldenberg","2018",NA,NA,"Boscolo, D.","6","2016","01","28","Brasil","São Paulo","Piracaia","Área de pasto não manejado próximo a borda de floresta secundária em propriedade particular. Coleta para projeto de pesquisa entitulado Rede de interação planta-polinizador em paisagens homogêneas de Mata Atlântica do edital Universal MCTI/CNPq No14/201","-46.21814","-23.09277","-46.218140","-23.092770","926.9","926.9","Borda de floresta secundária.","UPCB0036750","UPCB0036750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2021-02-11 17:20:13-03","UFPR","UPCB","95574","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Nandim","Gondenberg, R.","2018",NA,NA,"Boscolo, D.","16","2016","02","21","Brasil","São Paulo","Santa Izabel","Area de interior de floresta secundaria com pasto não manejado adjacente em propriedade particular.","-46.272778","-23.208333","-46.272778","-23.208333","864","864","Arvoreta. Flor com pétalas alvas.","UPCB0039895","UPCB0039895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2021-02-11 17:20:13-03","UFPR","UPCB","42781","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2000","01","01","Moraes, P.L.R.de","1089","1995","01","17","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"Árvore ca. 8m, flores com pétalas brancas em botão. Ráquis e face inferior da folhas com pilosidade ferrugínea. Beira da estrada..","UPCB0019213","UPCB0019213","27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2021-02-11 17:20:13-03","UFPR","UPCB","42882","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2000","01","01","Lombardi, J.A.","2760","1999","04","15","Brasil","Minas Gerais","Itabirito","Condomínio Aconchego da Serra","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,"Árvorea ca. 7m, folhas cartáceas, frutos imaturos verdes. Mata baixa secundária..","UPCB0019252","UPCB0019252","20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2021-02-11 17:20:13-03","UFPR","UPCB","46227","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2002","01","01","Lombardi, J.A.","4913","2002","06","20","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti/CEMIG","-43.3622016906738","-19.826099395752",NA,NA,NA,NA,"Arbusto, ca. 1,5m, folhas cartáceas, ferrugíneas na face abaxial, frutos imaturos verdes. Margem de estrada, mata secundária..","UPCB0019250","UPCB0019250","17525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2021-02-11 17:20:13-03","UFPR","UPCB","40255","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","1999","01","01","Goldenberg, R.","460","1998","02","12","Brasil","Minas Gerais","Alpinópolis","Estrada Bom Jesus da Penha-Alpinópolis","-46.3880996704102","-20.8635997772217",NA,NA,NA,NA,"Arvoreta 4m, inflorescências novas. Floresta..","UPCB0019217","UPCB0019217","22010","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2021-02-11 17:20:13-03","UFPR","UPCB","78755","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2012",NA,NA,"Goldenberg, R.","1645","2012","02","14","Brasil","São Paulo","São Paulo","Estrada entre Parelheiros e Núcleo Curucutu","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore 7m. Frutos muito jovens bege-esverdeados. Vegetação secundária..","UPCB0019167","UPCB0019167","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2021-02-11 17:20:13-03","UFPR","UPCB","45484","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2002","01","01","Valente, A.S.M.","78","2001","12","16","Brasil","Minas Gerais","Lima Duarte","Estrada para Moreiras","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Árvore ca. 3m, botões florais verdes. Borda de mata..","UPCB0015646","UPCB0015646","30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2021-02-11 17:20:13-03","UFPR","UPCB","80906","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2017",NA,NA,"Garcia, R.J.F. et al.","3743","2014","02","25","Brasil","São Paulo","São Paulo","Fazenda Nossa Senhora da Piedade. Mata secundária inicial.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore, 4m alt., flores brancas. Vistoria conjunta com DEPAVE-2 e DEPAVE-3.","UPCB0023580","UPCB0023580","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
