"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","sex"
"148","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1490200","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Granville J-J de",NA,"1985","08","12","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1490200 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1490200",NA,"Piperales","Vahl",NA,NA,NA,NA,NA,NA,"NL-U1490200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0155364",NA,NA,NA,NA
"149","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1490214","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Granville J-J de",NA,"1973","05","19","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1490214 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1490214",NA,"Piperales","Vahl",NA,"Saint-Laurent-du-Maroni",NA,NA,"-53.233333","3.6","NL-U1490214",NA,NA,NA,NA,NA,"-53.233333","3.6",NA,NA,NA,"Magnoliopsidae","U 0155369",NA,NA,NA,NA
"150","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1490215","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Granville J-J de",NA,"1980","08","24","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1490215 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1490215",NA,"Piperales","Vahl",NA,"Saint-Laurent-du-Maroni",NA,NA,"-53.233333","3.6","NL-U1490215",NA,NA,NA,NA,NA,"-53.233333","3.6",NA,NA,NA,"Magnoliopsidae","U 0155368",NA,NA,NA,NA
"151","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1490216","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Granville J-J de",NA,"1980","08","24","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1490216 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1490216",NA,"Piperales","Vahl",NA,"Saint-Laurent-du-Maroni",NA,NA,"-53.233333","3.6","NL-U1490216",NA,NA,NA,NA,NA,"-53.233333","3.6",NA,NA,NA,"Magnoliopsidae","U 0155367",NA,NA,NA,NA
"152","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1490230","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Smith AC",NA,"1938","01","01","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1490230 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1490230",NA,"Piperales","Vahl","Yuncker TG",NA,NA,NA,NA,NA,"NL-U1490230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0155355",NA,NA,NA,NA
"153","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1490231","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","McDowell T; Gopaul D",NA,"1990","05","17","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1490231 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1490231",NA,"Piperales","Vahl",NA,"Cuyuni-Mazaruni",NA,NA,"-61.05","5.983333","NL-U1490231",NA,NA,NA,NA,NA,"-61.05","5.983333",NA,NA,NA,"Magnoliopsidae","U 0155354",NA,NA,NA,NA
"154","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1490232","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","McDowell T",NA,"1990","09","21","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1490232 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1490232",NA,"Piperales","Vahl",NA,"Potaro-Siparuni",NA,NA,"-58.666667","4.666667","NL-U1490232",NA,NA,NA,NA,NA,"-58.666667","4.666667",NA,NA,NA,"Magnoliopsidae","U 0155353",NA,NA,NA,NA
"155","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1490246","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Feuillet CPGA",NA,"1982","12","09","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1490246 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1490246",NA,"Piperales","Vahl",NA,"Saint-Laurent-du-Maroni",NA,"Saül, Circuit La Fumee, antenne nord.","-53.233333","3.6","NL-U1490246",NA,NA,NA,NA,NA,"-53.233333","3.6",NA,NA,NA,"Magnoliopsidae","U 0155375",NA,NA,NA,NA
"156","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1490247","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Jansen-Jacobs MJ; Feuillet CPGA; Hiepko PH; Skog LE; Welle BJH ter",NA,"1985","02","20","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1490247 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1490247",NA,"Piperales","Vahl",NA,NA,NA,NA,"-59.383333","3.133333","NL-U1490247",NA,NA,NA,NA,NA,"-59.383333","3.133333",NA,NA,NA,"Magnoliopsidae","U 0155374",NA,NA,NA,NA
"157","2020-02-08 10:10:37-03","NBC","NL-BOTANY","L.1536069","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Smith HH",NA,"1898","02","01","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1536069 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1536069",NA,"Piperales","Vahl",NA,NA,NA,"Plants of Santa Marta, United States of Colombia.",NA,NA,"NL-L1536069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"158","2020-02-08 10:10:37-03","NBC","NL-BOTANY","L.1536071","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Gentry AH; et al.",NA,"1981","02","18","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1536071 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1536071",NA,"Piperales","Vahl",NA,NA,NA,"Province : Maynas. Yanomono, Explorama Tourist Camp between Indiana and mouth of Rio Napo. Non-indundated forest on lateric soil.","-72.8","-3.466667","NL-L1536071",NA,NA,NA,NA,NA,"-72.8","-3.466667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"159","2020-02-08 10:10:37-03","NBC","NL-BOTANY","L.1536072","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Ule EHG",NA,"1900","11","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1536072 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1536072",NA,"Piperales","Vahl",NA,NA,NA,"Rio Juruá.",NA,NA,"NL-L1536072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"160","2020-02-08 10:10:37-03","NBC","NL-BOTANY","L.4178385","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Granville J-J de; Crozier F; Vanderplank J",NA,"2005","02","20","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4178385 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4178385",NA,"Piperales","Vahl",NA,NA,NA,"Monts Kotika, versant Ouest.","-54.205556","3.916667","NL-L4178385",NA,NA,NA,NA,NA,"-54.205556","3.916667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"161","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U 0284340","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Granville J-J de; Berg CC; Jansen-Jacobs MJ; Setten AK van",NA,"1984","02","06","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200284340 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0284340",NA,"Piperales","Vahl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw30016",NA,NA,NA,NA
"162","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U 0284342","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Jansen-Jacobs MJ; Feuillet CPGA; Hiepko PH; Skog LE; Welle BJH ter",NA,"1985","02","20","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200284342 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0284342",NA,"Piperales","Vahl",NA,NA,NA,NA,"-59.383333","3.133333",NA,NA,NA,NA,NA,NA,"-59.383333","3.133333",NA,NA,NA,"Magnoliopsidae","Uw30585",NA,NA,NA,NA
"163","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1477451","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Lescure J-P",NA,"1974","03","20","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1477451 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1477451",NA,"Piperales","Vahl",NA,NA,NA,"Dégrad Claude. Forêt dense, rive droite du petit Tamouri.",NA,NA,"NL-U1477451",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"164","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1477452","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Granville J-J de",NA,"1972","09","02","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1477452 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1477452",NA,"Piperales","Vahl",NA,NA,NA,"Tumuc Humac. Brésil. Layon O.R.S.T.O.M. Koulimape-pane - Mitaraka PK. 5. Forêt dense humide sur versant Sud.",NA,NA,"NL-U1477452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"165","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1477453","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Oldeman RAA",NA,"1973","09","05","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1477453 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1477453",NA,"Piperales","Vahl",NA,NA,NA,"En amont de Trois Sauts. Haut Oyapock.",NA,NA,"NL-U1477453",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"166","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1477454","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Oldeman RAA",NA,"1971","08","20","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1477454 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1477454",NA,"Piperales","Vahl",NA,NA,NA,"Saül, circuit de la Montagne Grand Fossé, au Km. 0,022.",NA,NA,"NL-U1477454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"167","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1477455","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Oldeman RAA",NA,"1970","04","20","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1477455 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1477455",NA,"Piperales","Vahl",NA,NA,NA,"Mont Maunoir, sommet. Sol peu profond.",NA,NA,"NL-U1477455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"168","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1483271","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Davidse G; Gentry AH; Llanos F",NA,"1974","01","09","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1483271 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1483271",NA,"Piperales","Vahl",NA,NA,NA,"Hila: 10 km SE of Guadelupe along along road to Florencia; along margin of a roadside, secondary forest remnant in bottom of canyon.",NA,NA,"NL-U1483271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"169","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1483272","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Jaramillo Mejía R; Hammen T van der; Cleef AM; Rangel Churio JO",NA,"1977","07","19","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1483272 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1483272",NA,"Piperales","Vahl",NA,NA,NA,"Depto. del Magdalena; sierra nevada de sta. marta; transecto del ato rio buritaca. Lev. 15.",NA,NA,"NL-U1483272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"170","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1483273","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Schultes RE; Cabrera I",NA,"1953","03","16","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1483273 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1483273",NA,"Piperales","Vahl",NA,NA,NA,"Colombianae, vaupes, mocoa: and vicinity.",NA,NA,"NL-U1483273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"171","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1483274","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Steyermark JA; Dunsterville GCK; Dunsterville E",NA,"1972","03","22","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1483274 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1483274",NA,"Piperales","Vahl",NA,NA,NA,"Estado zulia: sierra de perija: bosque humedo a lo largo de a quebrada del rio omira - kuna ( Tumuriasa), cerca de la frontera colombo - venezolana suroeste de pishikakao e Iria.",NA,NA,"NL-U1483274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"172","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1483276","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Schultes RE; Cabrera I",NA,"1951","08","20","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1483276 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1483276",NA,"Piperales","Vahl",NA,NA,NA,"Colombianae, amazonas - vaupes, rio apaporis: entre el rio pacoa y rio kananari. Soratama.",NA,NA,"NL-U1483276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"173","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1483277","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Smith HH",NA,"1898","02","01","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1483277 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1483277",NA,"Piperales","Vahl",NA,NA,NA,"Plants of Santa Marta, United States of Colombia.",NA,NA,"NL-U1483277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"174","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1483278","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Fonnegra Gomez R",NA,"1987","05","03","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1483278 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1483278",NA,"Piperales","Vahl","Callejas Posada R","Antioquia",NA,NA,NA,NA,"NL-U1483278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0097042",NA,NA,NA,NA
"175","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1483279","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Fonnegra Gomez R; Betancur J; Roldán FJ; Betancur A",NA,"1987","04","27","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1483279 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1483279",NA,"Piperales","Vahl",NA,NA,NA,"Colombiana, antioquia, municipio mutata: 1 km carretera mutata - pavarando.",NA,NA,"NL-U1483279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"176","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1483280","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Liesner RL",NA,"1988","05","11","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1483280 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1483280",NA,"Piperales","Vahl",NA,NA,NA,"Edo. Bolivar: gran sabana; 5 km south of san ignacio de yuruani.","-61.166667","4.983333","NL-U1483280",NA,NA,NA,NA,NA,"-61.166667","4.983333",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"177","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1490168","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Granville J-J de",NA,"1982","11","09","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1490168 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1490168",NA,"Piperales","Vahl",NA,"Paul Isnard",NA,NA,NA,NA,"NL-U1490168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0155366",NA,NA,NA,NA
"178","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1490169","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Granville J-J de",NA,"1975","07","19","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1490169 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1490169",NA,"Piperales","Vahl","Görts-van Rijn ARA; Christenhusz MJM",NA,NA,NA,NA,NA,"NL-U1490169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0155460",NA,NA,NA,NA
"179","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1490170","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Pipoly JJ; Gharbarran G; Samuels GJ",NA,"1987","03","05","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1490170 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1490170",NA,"Piperales","Vahl","Callejas Posada R","Cuyuni-Mazaruni",NA,NA,"-60","5.416667","NL-U1490170",NA,NA,NA,NA,NA,"-60.0","5.416667",NA,NA,NA,"Magnoliopsidae","U 0064197",NA,NA,NA,NA
"180","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1490171","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Granville J-J de; Feuillet CPGA; Hollenberg L; Poncy O; Sangrey M",NA,"1986","01","24","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1490171 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1490171",NA,"Piperales","Vahl","Görts-van Rijn ARA; Christenhusz MJM",NA,NA,NA,"-53.333333","3.583333","NL-U1490171",NA,NA,NA,NA,NA,"-53.333333","3.583333",NA,NA,NA,"Magnoliopsidae","U 0155461",NA,NA,NA,NA
"181","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1490172","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Florschütz PA; Maas PJM",NA,"1965","02","23","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1490172 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1490172",NA,"Piperales","Vahl","Görts-van Rijn ARA; Christenhusz MJM",NA,NA,"Suriname, In Mountains Bakhuis between Kabalebo River and Coppename Sinistrum. east slopes of Bakhuis mountains near camp 3",NA,NA,"NL-U1490172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0155462",NA,NA,NA,NA
"182","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1490173","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Geijskes DC",NA,"1939","08","01","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1490173 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1490173",NA,"Piperales","Vahl","Görts-van Rijn ARA; Christenhusz MJM",NA,NA,"Suriname, Waremapan Cr",NA,NA,"NL-U1490173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0155463",NA,NA,NA,NA
"183","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1490177","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Irwin HS; et al.",NA,"1963","08","12","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1490177 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1490177",NA,"Piperales","Vahl","Görts-van Rijn ARA; Christenhusz MJM",NA,NA,NA,NA,NA,"NL-U1490177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0155490",NA,NA,NA,NA
"184","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1490178","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Irwin HS; et al.",NA,"1963","08","13","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1490178 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1490178",NA,"Piperales","Vahl","Görts-van Rijn ARA; Christenhusz MJM",NA,NA,NA,NA,NA,"NL-U1490178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0155491",NA,NA,NA,NA
"185","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1490179","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Irwin HS; et al.",NA,"1963","08","13","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1490179 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1490179",NA,"Piperales","Vahl","Görts-van Rijn ARA; Christenhusz MJM",NA,NA,NA,NA,NA,"NL-U1490179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0155492",NA,NA,NA,NA
"186","2020-02-08 10:10:37-03","NBC","NL-BOTANY","U.1490180","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Versteeg GM",NA,"1903","11","03","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1490180 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1490180",NA,"Piperales","Vahl","Görts-van Rijn ARA; Christenhusz MJM",NA,NA,NA,NA,NA,"NL-U1490180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0155464",NA,NA,NA,NA
