"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","locality","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","recordNumber","day","imagecode","coordinatePrecision","geoFlag","class","individualCount","fieldNumber","typeStatus","relatedCatalogItem"
"563","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli hispidum","L.",NA,NA,NA,NA,"?",NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forma major, in Americae borealis civitatibus Carolina et Delaware obvia, in Brasilia nondum lecta",NA,NA,NA,NA,NA,"hispidum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli hispidum","L.",NA,NA,NA,NA,"?",NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forma major, in Americae borealis civitatibus Carolina",NA,NA,NA,NA,NA,"hispidum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli sabulicolum","L.",NA,NA,NA,NA,"Gaudichaud Beaupré, C",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"prope Rio de Janeiro","Southern America",NA,NA,NA,NA,"sabulicolum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli laxiusculum","L.",NA,NA,NA,NA,"?",NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"species in universi terrarum rbis locis humidis neglectis, imprimis in sabulosis humidis, ad stagnorum pratoumque margines",NA,NA,NA,NA,NA,"laxiusculum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli laxiusculum","L.",NA,NA,NA,NA,"Martius, CFP",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"et in agris neglectis, frequens in Brasiliae regionibus ,,Campos dictis","Southern America",NA,NA,NA,NA,"laxiusculum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli laxiusculum","L.",NA,NA,NA,NA,"Martius, CFP",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"species in universi terrarum rbis locis humidis neglectis, imprimis in sabulosis humidis, ad stagnorum pratoumque margines et in agris neglectis, frequens in Brasiliae regionibus ,,Campos dictis","Southern America",NA,NA,NA,NA,"laxiusculum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli laxiusculum","L.",NA,NA,NA,NA,"Müller, JFT",NA,NA,"Mexico","Veracruz","Orizaba",NA,NA,NA,NA,NA,NA,"Reliquarum varietatum loca natalia supra seorsim indicavi",NA,"Forma inter vulgare et sabulicolum intermediam etiam extra fines nostros prope Orizaba reipublicae Mexicana lecta.","Northern America",NA,NA,NA,NA,"laxiusculum","2049",NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli laxiusculum","L.",NA,NA,NA,NA,"Müller, F",NA,NA,"Mexico","Veracruz","Orizaba",NA,NA,NA,NA,NA,NA,"Reliquarum varietatum loca natalia supra seorsim indicavi",NA,"Forma inter vulgare et sabulicolum intermediam etiam extra fines nostros prope Orizaba reipublicae Mexicana lecta.","Northern America",NA,NA,NA,NA,"laxiusculum","2049",NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli sabulicolum","L.",NA,NA,NA,NA,"Lund, PW",NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"prope S. Paulo","Southern America",NA,NA,NA,NA,"sabulicolum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli sabulicolum","L.",NA,NA,NA,NA,"Deloche",NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Etiam prope Montevideo","Southern America",NA,NA,NA,NA,"sabulicolum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli sabulicolum","L.",NA,NA,NA,NA,"?",NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In paludosis",NA,NA,NA,NA,NA,"sabulicolum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli sabulicolum","L.",NA,NA,NA,NA,"?",NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"et inundatis, imprimis arenosis",NA,NA,NA,NA,NA,"sabulicolum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli sabulicolum","L.",NA,NA,NA,NA,"Bertero, CLG",NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"et in confinibus reipublicae Paraguayanae, nec non in Porto Rico insula",NA,NA,NA,NA,NA,"sabulicolum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli sabulicolum","L.",NA,NA,NA,NA,"Bertero, CLG",NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"et in confinibus reipublicae Paraguayanae, nec non in Porto Rico insula",NA,NA,NA,NA,NA,"sabulicolum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli sabulicolum","L.",NA,NA,NA,NA,"Riedel, L",NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"in cultis inter Oryzam prope Mugy prov. S. Paulo","Southern America",NA,NA,NA,NA,"sabulicolum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli sabulicolum","L.",NA,NA,NA,NA,"Sieber, FW",NA,NA,"Brazil","Pará ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"in prov. Paraënsi","Southern America",NA,NA,NA,NA,"sabulicolum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli sabulicolum","L.",NA,NA,NA,NA,"Warming, JEB",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ad Lagoa Santa provinciae Minarum","Southern America",NA,NA,NA,NA,"sabulicolum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli sabulicolum","L.",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"prope Rio de Janeiro","Southern America",NA,NA,NA,NA,"sabulicolum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli sabulicolum","L.",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"prope Rio de Janeiro","Southern America",NA,NA,NA,NA,"sabulicolum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli sabulicolum","L.",NA,NA,NA,NA,"Riedel, L",NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"in cultis inter Oryzam prope Mugy prov. S. Paulo","Southern America",NA,NA,NA,NA,"sabulicolum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli sabulicolum","L.",NA,NA,NA,NA,"Forssell, KBJ",NA,NA,"Brazil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"in prov. Penambucensi","Southern America",NA,NA,NA,NA,"sabulicolum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli sabulicolum","L.",NA,NA,NA,NA,"Lund, PW",NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"prope S. Paulo","Southern America",NA,NA,NA,NA,"sabulicolum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli sabulicolum","L.",NA,NA,NA,NA,"Gaudichaud Beaupré, C",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"prope Rio de Janeiro","Southern America",NA,NA,NA,NA,"sabulicolum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli sabulicolum","L.",NA,NA,NA,NA,"Forssell, KBJ",NA,NA,"Brazil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"in prov. Penambucensi","Southern America",NA,NA,NA,NA,"sabulicolum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli sabulicolum","L.",NA,NA,NA,NA,"Salzmann, P",NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ad fossas aqua dulci repletas prope Bahia","Southern America",NA,NA,NA,NA,"sabulicolum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli sabulicolum","L.",NA,NA,NA,NA,"Salzmann, P",NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ad fossas aqua dulci repletas prope Bahia","Southern America",NA,NA,NA,NA,"sabulicolum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli sabulicolum","L.",NA,NA,NA,NA,"Martius, CFP",NA,NA,"Brazil","Amazonas","Manaus","-60.025","-3.10194",NA,NA,NA,NA,NA,NA,"ad Manáos, prov. do Alto Amazonas","Southern America",NA,NA,NA,NA,"sabulicolum","s.n.",NA,NA,"138090","auto",NA,NA,NA,NA,NA
"590","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli sabulicolum","L.",NA,NA,NA,NA,"Warming, JEB",NA,NA,"Brazil","Minas Gerais","Lagoa Santa","-43.8897","-19.6272",NA,NA,NA,NA,NA,NA,"ad Lagoa Santa provinciae Minarum","Southern America",NA,NA,NA,NA,"sabulicolum","s.n.",NA,NA,"12338","auto",NA,NA,NA,NA,NA
"591","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli sabulicolum","L.",NA,NA,NA,NA,"Martius, CFP",NA,NA,"Brazil","Amazonas","Manaus","-60.025","-3.10194",NA,NA,NA,NA,NA,NA,"In paludosis et inundatis, imprimis arenosis: ad Manáos, prov. do Alto Amazonas","Southern America",NA,NA,NA,NA,"sabulicolum","s.n.",NA,NA,"138090","auto",NA,NA,NA,NA,NA
"592","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli sabulicolum","L.",NA,NA,NA,NA,"Sieber, FW",NA,NA,"Brazil","Pará ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"in prov. Paraënsi","Southern America",NA,NA,NA,NA,"sabulicolum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli sabulicolum","L.",NA,NA,NA,NA,"Deloche",NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Etiam prope Montevideo","Southern America",NA,NA,NA,NA,"sabulicolum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli vulgare","L.",NA,NA,NA,NA,"?",NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"et ad ripas obvium",NA,NA,NA,NA,NA,"vulgare","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli vulgare","L.",NA,NA,NA,NA,"?",NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In universi terraru orbis locis, incultis, ad versus ad pratorum margines et ad ripas obvium",NA,NA,NA,NA,NA,"vulgare","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli vulgare","L.",NA,NA,NA,NA,"?",NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In universi terraru orbis locis, incultis, ad versus ad pratorum margines",NA,NA,NA,NA,NA,"vulgare","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli echinatum","L.",NA,NA,NA,NA,"Sellow, F",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in Brasilia lectum","Southern America",NA,NA,NA,NA,"echinatum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli echinatum","L.",NA,NA,NA,NA,"?",NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ad Almada",NA,NA,NA,NA,NA,"echinatum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli echinatum","L.",NA,NA,NA,NA,"?",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In sylvis primaevis ad flumen Japurá","Southern America",NA,NA,NA,NA,"echinatum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli echinatum","L.",NA,NA,NA,NA,"Martius, CFP",NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ad Almada et Ferrados provinciae Bahiensis, imprimis in insularum arena","Southern America",NA,NA,NA,NA,"echinatum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli echinatum","L.",NA,NA,NA,NA,"Wied-Neuwied, MAP Prince",NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"et Ferrados provinciae Bahiensis, imprimis in insularum arena","Southern America",NA,NA,NA,NA,"echinatum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli echinatum","L.",NA,NA,NA,NA,"Sellow, F",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in Brasilia lectum","Southern America",NA,NA,NA,NA,"echinatum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli echinatum","L.",NA,NA,NA,NA,"Wied-Neuwied, MAP Prince",NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ad Almada et Ferrados provinciae Bahiensis, imprimis in insularum arena","Southern America",NA,NA,NA,NA,"echinatum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli echinatum","L.",NA,NA,NA,NA,"Martius, CFP",NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"et Ferrados provinciae Bahiensis, imprimis in insularum arena","Southern America",NA,NA,NA,NA,"echinatum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli echinatum","L.",NA,NA,NA,NA,"Regnell, AF",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ad Caldas provinciae Minarum","Southern America",NA,NA,NA,NA,"echinatum","III1374ex p.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli echinatum","L.",NA,NA,NA,NA,"Martius, CFP",NA,NA,"Brazil","Amazonas","Manaus","-60.025","-3.10194",NA,NA,NA,NA,NA,NA,"et prope Manáos","Southern America",NA,NA,NA,NA,"echinatum","s.n.",NA,NA,"138090","auto",NA,NA,NA,NA,NA
"607","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli echinatum","L.",NA,NA,NA,NA,"Martius, CFP",NA,NA,"Brazil","Amazonas","Manaus","-60.025","-3.10194",NA,NA,NA,NA,NA,NA,"In sylvis primaevis ad flumen Japurá et prope Manáos","Southern America",NA,NA,NA,NA,"echinatum","s.n.",NA,NA,"138090","auto",NA,NA,NA,NA,NA
"608","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli hispidum","L.",NA,NA,NA,NA,"?",NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"et Delaware obvia, in Brasilia nondum lecta",NA,NA,NA,NA,NA,"hispidum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli hispidum","L.",NA,NA,NA,NA,"?",NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forma major, in Americae borealis civitatibus Carolina et Delaware obvia, in Brasilia nondum lecta",NA,NA,NA,NA,NA,"hispidum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli hispidum","L.",NA,NA,NA,NA,"?",NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forma major, in Americae borealis civitatibus Carolina",NA,NA,NA,NA,NA,"hispidum","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli vulgare","L.",NA,NA,NA,NA,"?",NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"et ad ripas obvium",NA,NA,NA,NA,NA,"vulgare","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli vulgare","L.",NA,NA,NA,NA,"?",NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In universi terraru orbis locis, incultis, ad versus ad pratorum margines et ad ripas obvium",NA,NA,NA,NA,NA,"vulgare","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2017-09-11 17:12:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","crus galli","Panicum crus galli vulgare","L.",NA,NA,NA,NA,"?",NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In universi terraru orbis locis, incultis, ad versus ad pratorum margines",NA,NA,NA,NA,NA,"vulgare","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2021-02-08 12:53:23-03","UFRGS","ICN","133236","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P.Beauv.","Joio, NV","1953","07",NA,"Krieger, PL",NA,NA,"Brasil","RS","Minho",NA,NA,NA,NA,NA,NA,"doação UFJF.",NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,"4621",NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2021-02-08 12:53:23-03","UFRGS","ICN","184803","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P.Beauv.","Longhi-Wagner, HM","2015","10",NA,"Rios, CO","2015","03","Brasil","MG","Juatuba","-44.3428001403809","-19.9519004821777",NA,NA,NA,NA,NA,NA,"sítio no condomínio Quintas da Boa Vista","América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,"27",NA,"9809","auto",NA,NA,NA,NA,NA
"616","2021-02-08 12:53:23-03","UFRGS","ICN","120151","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P.Beauv.","Eggers, L",NA,NA,NA,"Eggers, L","1988","04","Brasil","RS","Bagé","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,NA,NA,"BR 153 próximo ao arroio Valente","América do Sul",NA,NA,"Monocotyledon",NA,NA,"25","22",NA,"74087","auto",NA,NA,NA,NA,NA
"617","2021-02-08 12:53:23-03","UFRGS","ICN","032508","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P.Beauv.","Pfitscher, E",NA,NA,NA,"Pfitscher, E","1974","03","Brasil","RS","Bento Gonçalves","-51.5191993713379","-29.1714000701904",NA,NA,NA,NA,"Frequente; Beira de estrada",NA,"9km antes da ponte sobre o Rio das Antas","América do Sul",NA,NA,"Monocotyledon",NA,NA,"42","08",NA,"21248","auto",NA,NA,NA,NA,NA
"618","2021-02-08 12:53:23-03","UFRGS","ICN","174141","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P.Beauv.","Welker, CAD","2012","05",NA,"Gonzatti, F",NA,NA,"Brasil","RS","Capivari do Sul","-50.5147018432617","-30.1450004577637",NA,NA,"10","10","Doação Herbário HUCS 38384; em beira de estrada",NA,"Rancho Velho, Rodovia para Balneário Pinhal, 30º09'32,7 S, 50º24'32, 87 W","América do Sul",NA,NA,"Monocotyledon",NA,NA,"459",NA,NA,"17105","auto",NA,NA,NA,NA,NA
"619","2021-02-08 12:53:23-03","UFRGS","ICN","116624","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P.Beauv.","Carneiro, AM",NA,NA,NA,"Carneiro, AM","1996","12","Brasil","RS","General Câmara","-51.7602996826172","-29.9050006866455",NA,NA,"20","20","ruderal",NA,"Santo Amaro","América do Sul",NA,NA,"Monocotyledon",NA,NA,"223","10",NA,"33939","auto",NA,NA,NA,NA,NA
"620","2021-02-08 12:53:23-03","UFRGS","ICN","112947","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P.Beauv.","Carneiro, A",NA,NA,NA,"Carneiro, A","1996","03","Brasil","RS","General Câmara","-51.7602996826172","-29.9050006866455",NA,NA,NA,NA,"Subida de valão",NA,"Santo Amaro","América do Sul",NA,NA,"Monocotyledon",NA,NA,"94",NA,NA,"33939","auto",NA,NA,NA,NA,NA
"621","2021-02-08 12:53:23-03","UFRGS","ICN","004596","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P.Beauv.","Pfitscher, E","1975",NA,NA,"Ferreira, AG","1967","11","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Erva comum",NA,"Aterro do Praia de Belas","América do Sul",NA,NA,"Monocotyledon",NA,NA,"449","07",NA,"29946","auto",NA,NA,NA,NA,NA
"622","2021-02-08 12:53:23-03","UFRGS","ICN","110758","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P.Beauv.","Longhi-Wagner, HM",NA,NA,NA,"Carneiro, A","1994","04","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Exótica",NA,"Coletado no aterro sanitário da Zona Norte","América do Sul",NA,NA,"Monocotyledon",NA,NA,"s.n.","20",NA,"29946","auto",NA,NA,NA,NA,NA
