"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"3827","2019-11-01 15:05:14-03","UnB","UB","180918","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Taxonomy Class of Universidade de Brasília","707","1978","10","04","Southern America","Brasil",NA,NA,"Shrub, flowers white.; Recently burnt cerrado.",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Faria, JEQ","Distrito Federal","Campus of the Universidade de Brasília. Centro Olímpico.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,"2013","04",NA,NA,NA,NA,NA,NA,NA
"3828","2019-11-01 15:05:14-03","UnB","UB","161358","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Faria, JEQ","380","2008","10","20","Southern America","Brasil",NA,NA,"Arbusto ca. de 0,7 m de altura, flores brancas com quatro pétalas, pedúnculos longos e duas bractéolas longas filiformes e veerdes, cálice com quatro sépalas; Cerrado sensu stricto",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Faria, JEQ","Distrito Federal","Coletada abaixo da CFTRU, Campus UnB","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,"2008","10","20",NA,NA,NA,NA,NA,NA
"3829","2019-11-01 15:05:13-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Eugênio, CUO; Giotto, AC","72","2011","12","27","Southern America","Brasil",NA,NA,"Campo sujo",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Eugênio, CUO","Distrito Federal","FAL CS","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,"2013","12",NA,NA,NA,NA,NA,NA,NA
"3830","2019-11-01 15:05:14-03","UnB","UB","120523","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Silva, FC","s.n.","1998","11","04","Southern America","Brasil",NA,NA,"Arbusto 0,7m. Fruto imaturo verde.; .",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Faria, JEQ; Ibrahim, M","Distrito Federal","Fazenda Água Limpa, próximo ao Córrego da Onça","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3831","2019-11-01 15:05:14-03","UnB","UB","727","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Ratter, JA; Fonsêca, SG; et al.","2533","1972","10","02","Southern America","Brasil",NA,NA,"D50cm#.; SubArbusto 0,5m. Flor branca; Campo sujo com capim e pequenos arbustos.",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Faria, JEQ","Distrito Federal","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,"2013","02",NA,NA,NA,NA,NA,NA,NA
"3832","2019-11-01 15:05:14-03","UnB","UB","177741","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Roveratti, J; Moreira, GA; Nogueira, LMG","485","2006","09","14","Southern America","Brasil",NA,NA,"Arbusto. Flor branca.; Cerrado sensu stricto típico. Relevo plano. Cambissolo arenoso",NA,"Dicotyledoneae",NA,"(DC.) O. Berg",NA,"Distrito Federal","Parque Nacional de Brasília - cerrado do lado direito do lago da Santa Maria","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3833","2019-11-01 15:05:14-03","UnB","UB","120864","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Oliveira, FCA","229","1995","02","08","Southern America","Brasil",NA,NA,"Estames amarelos.; Arbusto 0,7m. Flor branca; .",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Proença, CEB","Distrito Federal","Santuário de Vida Silvestre do Riacho Fundo","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3834","2019-11-01 15:05:14-03","UnB","UB","183867","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Staggemeier, VG; Staggemeier, VR","232","2011","11","16","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Faria, JEQ","Goiás",NA,"-48.9528007507324","-16.3267002105713",NA,NA,NA,"Anápolis",NA,NA,"31830","auto",NA,NA,"2012","11",NA,NA,NA,NA,NA,NA,NA
"3835","2019-11-01 15:05:14-03","UnB","UB","117196","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Klein, VLG","2561","1994","10","22","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Proença, CEB","Goiás",NA,"-50.448600769043","-16.9477996826172",NA,NA,NA,"Paraúna",NA,NA,"62630","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3836","2019-11-01 15:05:13-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Heringer, EP; et al.","2402","1979","10","10","Southern America","Brasil",NA,NA,"Arbusto 1,2m. Infrutescência. Folha membranácea",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Landrum, LR","Goiás","Estrada Alto Paraíso de Goiás - Teresina de Goiás","-47.2647018432617","-13.7763996124268",NA,NA,NA,"Teresina de Goiás",NA,NA,"42211","auto",NA,NA,"1983","04",NA,NA,NA,NA,NA,NA,NA
"3837","2019-11-01 15:05:14-03","UnB","UB","170835","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Faria, JEQ","1680","2011","09","04","Southern America","Brasil",NA,NA,"Arbusto ca. 1,5 m de altura, botões verdes e flores brancas; Cerrado sensu stricto",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Faria, JEQ","Minas Gerais","Topo da serra Olhos D'Água","-46.4233016967773","-15.6177997589111",NA,NA,NA,"Buritis",NA,NA,"81013","auto",NA,NA,"2011","09",NA,NA,NA,NA,NA,NA,NA
"3838","2019-11-01 15:05:14-03","UnB","UB","130038","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Giulietti, AML","SPF36010","1984","11","24","Southern America","Brasil",NA,NA,"Frutos verdes.; Arbusto 1,5m.; Cerrado",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Kawasaki, ML","Minas Gerais","42km a noroeste de Montes Claros, na estrada para Nova Esperança e Mirabela","-43.8616981506348","-16.7350006103516",NA,NA,NA,"Montes Claros",NA,NA,"72568","auto",NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA,NA
"3839","2019-11-01 15:05:14-03","UnB","UB","130054","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Arantes, AA","471","1995","11","14","Southern America","Brasil",NA,NA,"Frutos imaturos verdes.; Subarbusto 0,5m.; Cerrado ralo",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Arantes, AA","Minas Gerais","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3840","2019-11-01 15:05:14-03","UnB","UB","130044","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Mattos, J","10737","1962","09","21","Southern America","Brasil",NA,NA,"Frutos imaturos.; Arbusto 0,4m.",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Proença, CEB","Paraná ","Na divisa com Arapoti","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Jaguariaíva",NA,NA,"44368","auto",NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA
"3841","2019-11-01 15:05:14-03","UnB","UB","130042","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Robin, MJ","8862","1984","12","06","Southern America","Brasil",NA,NA,"Frutos verdes.; Arbusto.; Campo sujo",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Mattos, JR","São Paulo","P.E. Campos do Jordão, Instituto Florestal","-45.5900001525879","-22.7299995422363",NA,NA,NA,"Campos do Jordão",NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3842","2019-11-01 15:05:14-03","UnB","UB","188383","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Mattos, JR; Mattos, NF","8343","1960","09","22","Southern America","Brasil",NA,NA,"Planta muito frequente, 4 dm, alt.; Cerrado derrubado, queimado e arado para plantar Pinus. Vegetação original rebrotando",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Landrum, LR","São Paulo","Fazenda Campininha, 9-11km NNW de Padua Sales","-46.9421997070312","-22.372200012207",NA,NA,NA,"Mogi Guaçu",NA,NA,"39309","auto",NA,NA,"1983","01","01",NA,NA,NA,NA,NA,NA
"3843","2019-11-01 15:05:14-03","UnB","UB","130037","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Eiten, G","3355","1961","10","04","Southern America","Brasil",NA,NA,"Petals & filaments white, anthers beige.; Shrub 0,8m.; Cerrado",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Landrum, LR","São Paulo","6,5km due south & 2km due east of main plaza of São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,NA,"São José dos Campos",NA,NA,"39297","auto",NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA
"3844","2019-11-01 15:05:13-03","UnB","UB","117187","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Batalha, MA","3714","1999","08",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Batalha, MA","Goiás","Parque Nacional das Emas","-52.65","-17.816667",NA,NA,NA,NA,NA,NA,NA,NA,"-52.65","-17.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3845","2019-11-01 15:05:13-03","UnB","UB","102000","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Silva, MA","5795","2005","12","10","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Proença, CEB","Goiás","Pirenópolis, Parque Estadual dos Pirineus","-48.836667","-15.790833",NA,NA,NA,"Pirenópolis",NA,NA,NA,NA,"-48.836667","-15.790833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3846","2019-11-01 15:05:13-03","UnB","UB","117186","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Proença, CEB","1981","1998","09","06","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Proença, CEB","Goiás","Fazenda próxima da cidade","-49.060833","-17.822778",NA,NA,NA,"Morrinhos",NA,NA,NA,NA,"-49.060833","-17.822778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3847","2019-11-01 15:05:13-03","UnB","UB","117189","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Heringer, EP","12957","1973","11",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Proença, CEB","Goiás",NA,NA,NA,NA,NA,NA,"Cidade Eclética",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3848","2019-11-01 15:05:13-03","UnB","UB","109344","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Silva, JS; Carvalho, AM","248","2007","11","16","Southern America","Brasil",NA,NA,"Botões florais amarelo-claros; Arbusto. Flor amarelo-claro; Cerradão. Solo: Solo distrófico.",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Silva, JS","Distrito Federal","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85",NA,NA,NA,"Brasília",NA,NA,NA,NA,"-47.816667","-15.85",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3849","2019-11-01 15:05:13-03","UnB","UB","109838","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Amaral, AG; Eugênio, CUO","2340","2006","12",NA,"Southern America","Brasil",NA,NA,"Coleta de inventário na linha (L) 02, unidade amostral (UA) 04, apelidada em campo como Turneraceae; Subarbusto; Campo Sujo.",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Proença, CEB","Distrito Federal","Fazenda Água Limpa (FAL)","-47.905556","-15.593056","1050","1050",NA,"Brasília",NA,NA,NA,NA,"-47.905556","-15.593056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3850","2019-11-01 15:05:13-03","UnB","UB","109839","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Amaral, AG; Eugênio, CUO","2341","2007","04",NA,"Southern America","Brasil",NA,NA,"Coleta de inventário na linha (L) 01, unidade amostral (UA) 09, apelidada em campo como Turneraceae; Subarbusto; Campo Sujo.",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Proença, CEB","Distrito Federal","Fazenda Água Limpa (FAL)","-47.905556","-15.593056","1050","1050",NA,"Brasília",NA,NA,NA,NA,"-47.905556","-15.593056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3851","2019-11-01 15:05:13-03","UnB","UB","110313","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Costa, IR","829","2008",NA,NA,"Southern America","Brasil",NA,NA,"Rebrota pós-corte&nf;; Subarbusto 0,5m; Cerrado sensu stricto.",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Proença, CEB","Distrito Federal","Reserva Ecológica do IBGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3852","2019-11-01 15:05:13-03","UnB","UB","111076","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Proença, CEB; Martins, RC; Turma de Etnobotânica do Cerrado","3583","2008","10","29","Southern America","Brasil",NA,NA,"Botões florais verde claros com globo petalifero albo; Subarbusto; Cerrado.",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Proença, CEB","Distrito Federal","Memorial das Idades do Brasil. Em frente à ML11.","-47.804444","-15.78","1053","1053",NA,NA,NA,NA,NA,NA,"-47.804444","-15.78",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3853","2019-11-01 15:05:13-03","UnB","UB","113766","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Batalha, MA","3582","1999","07","06","Southern America","Brasil",NA,NA,"Subarbusto 0,3m. Flor branca; Campo sujo.",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Batalha, MA","Goiás","Parque Nacional das Emas","-52.65","-17.816667",NA,NA,NA,"Mineiros",NA,NA,NA,NA,"-52.65","-17.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3854","2019-11-01 15:05:13-03","UnB","UB","113767","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Heringer, EP","11246","1967","01","01","Southern America","Brasil",NA,NA,"Flor branca; Cerrado.",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Landrum, LR","Goiás","Granja Samambaia, perto do Rio Corumbá (divisa entre os munícipios de Luziânia e Cristalina) ca. de 80km ao sul de Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3855","2019-11-01 15:05:13-03","UnB","UB","117183","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Mendonça, RC","2756","1996","09",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Proença, CEB","Goiás","Parque Nacional da Chapada dos Veadeiros","-47.790833","-14.161111",NA,NA,NA,"Alto Paraíso de Goiás",NA,NA,NA,NA,"-47.790833","-14.161111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3856","2019-11-01 15:05:13-03","UnB","UB","117184","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Batalha, MA","1932","1998","11","01","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Batalha, MA","Goiás","Parque Nacional das Emas","-52.65","-17.816667",NA,NA,NA,NA,NA,NA,NA,NA,"-52.65","-17.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3857","2019-11-01 15:05:14-03","UnB","UB","117194","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Heringer, EP","9918","1964","11","03","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Landrum, LR","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3858","2019-11-01 15:05:14-03","UnB","UB","117195","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Heringer, EP","9782","1964","08","18","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Landrum, LR","Goiás","Perto do Rio Corumbá, divisa entre Luziânia e Cristalina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3859","2019-11-01 15:05:14-03","UnB","UB","120783","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Farias, R","1011","2008","11","24","Southern America","Brasil",NA,NA,"Arbusto 80cm. Testemunha estéril de sequência de DNA; Cerrado s. s.",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Proença, CEB","Distrito Federal","Fazenda Água Limpa. Estrada do Olho d'Água da Onça","-47.85","-15.916667",NA,NA,NA,"Brasília",NA,NA,NA,NA,"-47.85","-15.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3860","2019-11-01 15:05:14-03","UnB","UB","120865","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Munhoz, CBR","1459","2000","05","30","Southern America","Brasil",NA,NA,"Cálice verde, corola branca, estames creme.; Subarbusto 0,6m; Campo sujo.",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Proença, CEB","Distrito Federal","Fazenda Água Limpa, divisa com o Cristo Redentor (Jardim Botânico de Brasília) e o IBGE","-47.906111","-15.929722",NA,NA,NA,"Brasília",NA,NA,NA,NA,"-47.906111","-15.929722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3861","2019-11-01 15:05:14-03","UnB","UB","120869","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Carvalho, VM; et al.","18","1998","09","08","Southern America","Brasil",NA,NA,"Folhas jovens discolores. Odor característico da família nas folhas. Caule esfarela quando passa a unha. Pétalas brancas, sépalas verdes, muito estames, botão floral verde-amarelado, pentâmera.; Arbusto 0,8m; .",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Proença, CEB","Minas Gerais","Estrada entre Ituiutaba e Gurinhatã","-49.503056","-19.039444","550","550",NA,NA,NA,NA,NA,NA,"-49.503056","-19.039444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3862","2019-11-01 15:05:14-03","UnB","UB","120877","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Gottsberger, IS","393R","1972","09","28","Southern America","Brasil",NA,NA,"Shrub. Flor white; Cerrado.",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Proença, CEB","São Paulo","18km north, 14km east of São Manuel, along the São Manuel-Piracicaba highway","-48.416667","-22.75","550","550",NA,"Botucatu",NA,NA,NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3863","2019-11-01 15:05:14-03","UnB","UB","120880","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Carvalho, VM; et al.","19","1998","09","08","Southern America","Brasil",NA,NA,"Caule esfarela quando passa a unha. Pétalas brancas, sépalas verdes, pentâmera.; Arbusto 0,8m; .",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Proença, CEB","Minas Gerais","Estrada entre Ituiutaba e Gurinhatã","-49.503056","-19.039444","550","550",NA,NA,NA,NA,NA,NA,"-49.503056","-19.039444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3864","2019-11-01 15:05:14-03","UnB","UB","130031","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Heringer, EP","17522","1979","09","05","Southern America","Brasil",NA,NA,"Flores alvas; frutos comestíveis.",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Landrum, LR","Minas Gerais","Estrada Três Marias a João Pinheiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA
"3865","2019-11-01 15:05:14-03","UnB","UB","130032","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Irwin, HS","20575","1968","02","20","Southern America","Brasil",NA,NA,"Corolla and stamens white.; Subshrub 0,75m.",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Landrum, LR","Minas Gerais","Km 135 (ca. 150km N of Belo Horizonte)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA
"3866","2019-11-01 15:05:14-03","UnB","UB","130033","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Felfili, JM","1","1988","11","14","Southern America","Brasil",NA,NA,"Arbusto.; Cerrado",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Landrum, LR","Minas Gerais",NA,"-46.9","-18.966667",NA,NA,NA,"Patrocínio",NA,NA,NA,NA,"-46.9","-18.966667","1995",NA,NA,NA,NA,NA,NA,NA,NA
"3867","2019-11-01 15:05:14-03","UnB","UB","130036","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Irwin, HS","20772","1968","02","24","Southern America","Brasil",NA,NA,"Shrub 2m.",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Landrum, LR","Minas Gerais","Ca. 18km N of Serro on road (MG 2) to Diamantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA
"3868","2019-11-01 15:05:14-03","UnB","UB","130043","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Heringer, EP","9819","1964","09","26","Southern America","Brasil",NA,NA,"Flores brancas; frutos comestíveis.; Cerrado",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Landrum, LR","Minas Gerais","Chapada de Pirapora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA
"3869","2019-11-01 15:05:14-03","UnB","UB","130045","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Irwin, HS","23709","1969","02","23","Southern America","Brasil",NA,NA,"Corolla and stamens white.; Subshrub 1m.; Cerrado on red clay",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Proença, CEB","Minas Gerais","Ca. 25km west of Montes Claros, road to Água Boa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3870","2019-11-01 15:05:14-03","UnB","UB","130049","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Gottsberger, GK","12-27877","1977","08","27","Southern America","Brasil",NA,NA,"Flowers white.; Cerrado",NA,"Dicotyledoneae",NA,"(DC.) O. Berg","Landrum, LR","São Paulo","18km north, 14km east of São Manuel. Along the São Manuel-Piracicaba highway","-48.416667","-22.75",NA,NA,NA,"Botucatu",NA,NA,NA,NA,"-48.416667","-22.75","2000",NA,NA,NA,NA,NA,NA,NA,NA
