"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","recordedBy","year","month","day","continentOcean","preparationType","previousCatalogNumber","barcode","recordNumber","typeStatus","minimumElevationInMeters","maximumElevationInMeters","imagecode","dayIdentified","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","639138","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","DC.","F. Almeda",NA,NA,"Brazil","Bahia","Abaíra","Distrito de Catolés, caminho Barra-Ouro Fino, Campo da Pedra Grande","-41.92","-13.23",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=259779' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"W. Ganev","1992","05","05","South America","sheet",NA,"NY00639138","226",NA,"1500","1500","NY00639138_01",NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","02702127","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","DC.",NA,NA,NA,"Brazil","Minas Gerais","Catas Altas","Serra do Caraça. Trilha para o Pico do Sol, em platô após terceira subida muito ingreme após a trilha do interior da mata no alto da Cascatinha.","-43.4075012207031","-20.0746994018555",NA,NA,"11966","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2997332' target='other'> <mi>dwc_moreinfo</mi></a>","auto","L. M. Borges","2006","04","20","South America","sheet",NA,"NY02702127","93",NA,"1900",NA,"NY02702127_01",NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","1017983","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","DC.","A. B. Martins; F. Almeda",NA,NA,"Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó, Estrada para Conceição do Mato Dentro, km 116.","-43.5","-19.17",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1238282' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"F. Almeda","1998","06","04","South America","sheet",NA,"NY01017983","7802",NA,NA,NA,"NY01017983_01",NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","228687","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","pectinata","Lavoisiera pectinata","Cogn.",NA,NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=138061' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"G. Gardner","1836",NA,NA,"South America","sheet",NA,"NY00228687","4574","isosyntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","228686","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","pectinata","Lavoisiera pectinata","Cogn.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=138060' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"L. Riedel",NA,NA,NA,"South America","sheet",NA,"NY00228686",NA,"syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-01-28 13:11:25-03","MCN-PUC-MINAS","HPUC-MG","ANG1076","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata",NA,NA,NA,NA,"Brasil",NA,NA,"Serra do Cabral",NA,NA,NA,NA,NA,"Doação CETEC (RE-11).",NA,NA,"2001","09","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-01-28 13:11:25-03","MCN-PUC-MINAS","HPUC-MG","ANG1077","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata",NA,NA,NA,NA,"Brasil",NA,NA,"Rio Corrento",NA,NA,NA,NA,NA,"Doação CETEC (MACE 634).",NA,NA,"2002","12","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-02-18 09:30:07-03","UNESP-IBB","BOTU","21304","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","phyllocalycina","Lavoisiera phyllocalycina","Cogn.","Cervi, A.C.","1992",NA,"Brasil","Paraná","Jaguariaíva",NA,NA,NA,"9999","9999",NA,NA,NA,"Cervi, A.C.","1992","09","29",NA,NA,NA,"BOTU021304","3775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-02-18 09:30:07-03","UNESP-IBB","BOTU","26238","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","phyllocalycina","Lavoisiera phyllocalycina","Cogn.","Cervi, A.C.","1996","12","Brasil","Paraná","Jaguariaíva",NA,NA,NA,"9999","9999",NA,NA,NA,"Cervi, A.C.","1996","08","17",NA,NA,NA,"BOTU026238","6145",NA,NA,NA,NA,"29",NA,NA,NA,NA,NA,NA
"52","2020-06-29 11:31:21-03","UFRJ","RFA","9187","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","bergii","Lavoisiera bergii","Cogn.",NA,NA,NA,"Brasil","Minas Gerais","Três Marias",NA,"-45.24169921875","-18.2063999176025",NA,NA,"54667","Arbu","auto","E.Pereira","1968","08","14",NA,NA,NA,"RFA27945","10727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-06-29 11:31:21-03","UFRJ","RFA","14288","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cataphracta","Lavoisiera cataphracta","DC.","J.J. Wurdack","1975",NA,"Brasil","Minas Gerais","Minas Gerais",NA,NA,NA,NA,NA,NA,"Planta",NA,"P. Occhioni","1973","06","07",NA,NA,NA,"RFA12693","5590",NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-06-29 11:31:21-03","UFRJ","RFA","5841","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cataphracta","Lavoisiera cataphracta","DC.","J.J.Wurdack","1975",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,"101169","Arbu Habitat: Local úmido Habito: Arbusto","auto","Mendes Magalhães","1960","07","00",NA,NA,NA,"RFA25978","18128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-06-29 11:31:21-03","UFRJ","RFA","23115","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","compta","Lavoisiera compta","DC.","J.J. Wurdack","1965",NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"57442",NA,"auto",NA,NA,NA,NA,NA,NA,NA,"RFA18869",NA,NA,"1960","1960",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-06-29 11:31:22-03","UFRJ","RFA","2721","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,NA,NA,"Brasil","Minas Gerais","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"Pizarro","1887","02","00",NA,NA,NA,"RFA19713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-13 09:20:13-03","UFRJ","RFA","25214","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.","D. Nunes","2018","05","Brasil","Rio de Janeiro","São José do Vale do Rio Preto","Fazenda Serra do Capim","-42.867778","-22.155556","42º52'4''W","22º9'20''S",NA,"Rasteiro. folha verde, flor rosa, fruto branco, comum no local.",NA,"F. M. de B. Pereira","2000","09","11",NA,NA,NA,"RFA41310","25/32",NA,"952","952",NA,"15",NA,NA,NA,NA,NA,NA
"58","2020-11-13 09:20:13-03","UFRJ","RFA","11442","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.","J.J. Wurdack","1975",NA,"Brasil","Minas Gerais","Jaboticatubas",NA,"-43.7449989318848","-19.513599395752",NA,NA,"31264","Subarbusto","auto","P. Occhioni; E.M. Occhioni & Carmem","1970","05","28",NA,NA,NA,"RFA11117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-13 09:20:13-03","UFRJ","RFA","4334","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,NA,NA,"Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,"38539",NA,"auto","C.T. Rizzini","1949","00","00",NA,NA,NA,"RFA25063",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-13 09:20:13-03","UFRJ","RFA","23195","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.","D. Nunes","2018","05","Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,"44599",NA,"auto","Cézio Pereira","1988","01",NA,NA,NA,NA,"RFA38575","s.n.",NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA
"61","2020-11-13 09:20:13-03","UFRJ","RFA","12175","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata subserrulata","Cogn.","J.J. Wurdack","1975",NA,"Brasil","Minas Gerais","Jaboticatubas",NA,"-43.7449989318848","-19.513599395752",NA,NA,"31264","Flor","auto","P. Occhioni; E.M. Occhioni","1970","05","28",NA,NA,NA,"RFA11509",NA,NA,NA,NA,NA,NA,"subserrulata",NA,NA,NA,NA,NA
"62","2020-11-13 09:20:13-03","UFRJ","RFA","12175","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata subserrulata","Cogn.","J.J. Wurdack","1975",NA,"Brasil","Minas Gerais","Jaboticatubas",NA,"-43.7449989318848","-19.513599395752",NA,NA,"31264","Flor","auto","P. Occhioni; E.M. Occhioni","1970","05","28",NA,NA,NA,"RFA11509",NA,NA,NA,NA,NA,NA,"subserrulata",NA,NA,NA,NA,NA
"63","2020-06-29 11:31:22-03","UFRJ","RFA","12752","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","pectinata","Lavoisiera pectinata","Cogn.","J. J. Wurdack","1975",NA,"Brasil","Minas Gerais","Santana do Riacho","Estrada da Conceição do Cerro, km 110 - 130","-43.7144012451172","-19.1688995361328",NA,NA,"26557","Subarbusto, flor rosa forte Habito: Subarbusto","auto","P. Occhioni","1972","06","26",NA,NA,NA,"RFA11835","4930",NA,"1100","1100",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-06-29 11:31:22-03","UFRJ","RFA","12765","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","pectinata","Lavoisiera pectinata","Cogn.","J.J. Wurdack","1975",NA,"Brasil","Minas Gerais","Minas Gerais","Serra do Cipó. Estrada da Represa, margem do córrego",NA,NA,NA,NA,NA,"Arbusto 1,5 m de altura, muito ramificado; flor carmim",NA,"P. Occhioni","1972","06","27",NA,NA,NA,"RFA11844","5035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-06-29 11:31:22-03","UFRJ","RFA","12852","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","pectinata","Lavoisiera pectinata","Cogn.","J. J. Wurdack","1975",NA,"Brasil","Minas Gerais","Santana do Riacho","Estrada da Conceição do Serro, km 110-130","-43.7144012451172","-19.1688995361328",NA,NA,"26557","Planta 50 - 100 cm, lenhosa, flor rósea","auto","P. Occhioni","1972","06","26",NA,NA,NA,"RFA11928","4986",NA,"1100","1100",NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-06-29 11:31:22-03","UFRJ","RFA","15196","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","pectinata","Lavoisiera pectinata","Cogn.","J. J. Wurdack","1975",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, km 110 - 131","-43.7449989318848","-19.513599395752",NA,NA,"31264","Subarbusto de ca. 30 - 40 cm de altura, flor roxa Habito: Subarbusto","auto","P. Occhioni; Helena","1970","05","27",NA,NA,NA,"RFA13278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-13 09:20:13-03","UFRJ","RFA","5855","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","pectinata","Lavoisiera pectinata","Cogn.","J.J. Wurdack","1975",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó. Chapéu de Sol","-43.7144012451172","-19.1688995361328",NA,NA,"26557","Planta de 1 - 1,50 m com flores róseas vivo, próximo de curso dágua","auto","A.P. Duarte","1958","12","00",NA,NA,NA,"RFA25993","4611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-13 09:20:13-03","UFRJ","RFA","8295","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","phyllocalycina","Lavoisiera phyllocalycina","Cogn.",NA,NA,NA,"Brasil","Paraná","Jaguariaíva","Serra das Furnas","-49.7057991027832","-24.2511005401611",NA,NA,"44368","Flor 10 P. 5/10, subarbusto Habitat: Campo pedregoso úmido Habito: Subarbusto","auto","G.G. Hatschbach","1966","03","02",NA,NA,NA,"RFA27471","13929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-15 11:14:48-03","FUNED","FUNED-POL","1940","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cataphracta","Lavoisiera cataphracta",NA,NA,NA,NA,"Brasil","MG",NA,"Santana do Riacho","-43.714167","-19.168889","43W 42' 51","19S 10' 08",NA,NA,NA,NA,"1996","07","09",NA,NA,NA,"POL001940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-15 11:14:48-03","FUNED","FUNED-POL","1942","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cataphracta","Lavoisiera cataphracta",NA,NA,NA,NA,"Brasil","MG",NA,"Campo Rupestre",NA,NA,NA,NA,NA,NA,NA,NA,"1990","07","13",NA,NA,NA,"POL001942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-15 11:14:48-03","FUNED","FUNED-POL","1941","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cataphracta","Lavoisiera cataphracta",NA,NA,NA,NA,"Brasil","MG",NA,"Campo Rupestre",NA,NA,NA,NA,NA,NA,NA,NA,"1990","07","13",NA,NA,NA,"POL001941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-15 11:14:48-03","FUNED","FUNED-POL","1939","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cataphracta","Lavoisiera cataphracta",NA,NA,NA,NA,"Brasil","MG",NA,"Santana do Riacho","-43.714167","-19.168889","43W 42' 51","19S 10' 08",NA,NA,NA,NA,"1996","07","09",NA,NA,NA,"POL001939",NA,NA,NA,NA,"POL001939_p02 POL001939_p03 POL001939_p04",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:44:23-03","EAO","IAN","129503","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Melastomataceae","Lavoisiera","bergii","Lavoisiera bergii","Cogn.","Wurdack, JJ","1967",NA,"Brasil","Goiás",NA,"Locally common. Creek margin, Chapada dos Veadeiros, ca. 12km N.W. of Veadeiros.","-47","-14","-47","-14",NA,NA,NA,"Irwin, HS; Souza, R","1965","10","20","Southern America",NA,NA,"IAN129503","9368",NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:44:23-03","EAO","IAN","130148","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Melastomataceae","Lavoisiera","bergii","Lavoisiera bergii","Cogn.","Wurdack, JJ","1967",NA,"Brasil","Distrito Federal",NA,"Gallery forest and adjacent capoeira, Córrego Landim, ca. 20km N.E. of Brasília.",NA,NA,NA,NA,NA,NA,NA,"Irwin, HS; Grear Jr., JW; Grear Jr., JW","1966","05","11","Southern America",NA,NA,"IAN130148","15766",NA,"900","900",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:44:23-03","EAO","IAN","137596","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Melastomataceae","Lavoisiera","bergii","Lavoisiera bergii","Cogn.","Wurdack, JJ","1967",NA,"Brasil","Distrito Federal",NA,"Locally common. gallery forest and adjacent meadow and cerrado, near Sobradinho.",NA,NA,NA,NA,NA,NA,NA,"Irwin, HS; Souza, R","1965","10","05","Southern America",NA,NA,"IAN137596","8979",NA,"1100","1100",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:44:23-03","EAO","IAN","137621","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Melastomataceae","Lavoisiera","bergii","Lavoisiera bergii","Cogn.","Wurdack, JJ","1971",NA,"Brasil","Minas Gerais",NA,"Wet campo, red clay, ca. 35km N.E. of Patrocinio.",NA,NA,NA,NA,NA,NA,NA,"Irwin, HS; Onishi, E","1970","01","29","Southern America",NA,NA,"IAN137621","25639",NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:44:23-03","EAO","IAN","138928","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Melastomataceae","Lavoisiera","bergii","Lavoisiera bergii","Cogn.","Wurdack, JJ","1972",NA,"Brasil","Goiás",NA,"Gallery margin. Gallery forest and adjacent wet campo (brejo), ca. 20km N of Alto do Paraíso.",NA,NA,NA,NA,NA,NA,NA,"Irwin, HS; Harley, RM","1971","03","19","Southern America",NA,NA,"IAN138928","32158",NA,"1250","1250",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:44:23-03","EAO","IAN","94329","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Melastomataceae","Lavoisiera","bergii","Lavoisiera bergii","Cogn.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Southern America",NA,NA,"IAN094329","16782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:44:23-03","EAO","IAN","6249","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Melastomataceae","Lavoisiera","cataphracta","Lavoisiera cataphracta","DC.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Martius",NA,NA,NA,"Southern America",NA,NA,"IAN006249","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:44:23-03","EAO","IAN","87897","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Melastomataceae","Lavoisiera","cataphracta","Lavoisiera cataphracta","DC.","Smith, LB",NA,NA,"Brasil","Minas Gerais","Jaboticatuba","Serra do Cipó, 6km north of Palácio.","-43.583333","-19.166667","-43.583333","-19.166667",NA,NA,NA,"Smith, AC","1952","04","29","Southern America",NA,NA,"IAN087897","6850",NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-30 12:44:23-03","EAO","IAN","6251","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Melastomataceae","Lavoisiera","compta","Lavoisiera compta","DC.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Martius",NA,NA,NA,"Southern America",NA,NA,"IAN006251","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-30 12:44:23-03","EAO","IAN","94176","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Melastomataceae","Lavoisiera","compta","Lavoisiera compta rubrocincta","(Mart. & Schrank) DC.",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Southern America",NA,NA,"IAN094176","16783",NA,NA,NA,NA,NA,"rubrocincta",NA,NA,NA,NA,NA
"83","2021-03-30 12:44:23-03","EAO","IAN","105356","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Melastomataceae","Lavoisiera","compta","Lavoisiera compta","DC.","Barreto, M",NA,NA,"Brasil","Minas Gerais","Lima Duarte","Campo úmido,Serra Ibitipoca.","-43.793098449707","-21.8425006866455",NA,NA,"30417",NA,"auto","Magalhães, MG","1940","09","19","Southern America",NA,NA,"IAN105356","536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-30 12:44:23-03","EAO","IAN","105355","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Melastomataceae","Lavoisiera","compta","Lavoisiera compta longiciliata","(Mart. & Schrank) DC.","Barreto, M",NA,NA,"Brasil","Minas Gerais","Lima Duarte","Campo úmido,Serra Ibitipoca.","-43.793098449707","-21.8425006866455",NA,NA,"30417",NA,"auto","Magalhães, MG","1940","09","19","Southern America",NA,NA,"IAN105355","499",NA,NA,NA,NA,NA,"longiciliata",NA,NA,NA,NA,NA
"85","2021-03-30 12:44:23-03","EAO","IAN","94176","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Melastomataceae","Lavoisiera","compta","Lavoisiera compta rubrocincta","(Mart. & Schrank) DC.",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Southern America",NA,NA,"IAN094176","16783",NA,NA,NA,NA,NA,"rubrocincta",NA,NA,NA,NA,NA
"86","2021-03-30 12:44:23-03","EAO","IAN","116331","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Melastomataceae","Lavoisiera","francavillana","Lavoisiera francavillana","Cogn.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Serra do Cipó.",NA,NA,NA,NA,NA,NA,NA,"Segadas-Vianna, F",NA,NA,NA,"Southern America",NA,NA,"IAN116331","6024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-30 12:44:23-03","EAO","IAN","39318","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Melastomataceae","Lavoisiera","francavillana","Lavoisiera francavillana longiliata","Cogn.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Km. 131, Santa Luzia.",NA,NA,NA,NA,NA,NA,NA,"Archer, WA; Barreto, B","1936","07","06","Southern America",NA,NA,"IAN039318","4903",NA,NA,NA,NA,NA,"longiliata",NA,NA,NA,NA,NA
"88","2021-03-30 12:44:23-03","EAO","IAN","94177","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata subserrulata","(Thunb.) DC.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Southern America",NA,NA,"IAN094177","14251",NA,NA,NA,NA,NA,"subserrulata",NA,NA,NA,NA,NA
"89","2021-03-30 12:44:23-03","EAO","IAN","94327","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata subserrulata","(Thunb.) DC.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Southern America",NA,NA,"IAN094327","19217",NA,NA,NA,NA,NA,"subserrulata",NA,NA,NA,NA,NA
"90","2021-03-30 12:44:23-03","EAO","IAN","105380","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata subserrulata","(Thunb.) DC.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Alegria.","-43.5080986022949","-20.2875003814697",NA,NA,"44599",NA,"auto","Magalhães, MG","1942","01","28","Southern America",NA,NA,"IAN105380","1169",NA,NA,NA,NA,NA,"subserrulata",NA,NA,NA,NA,NA
"91","2021-03-30 12:44:23-03","EAO","IAN","14379","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.","Barreto, M",NA,NA,"Brasil","Minas Gerais","Ouro Preto","Nas pedras, Serra do Iracolomi, muito frequente.","-43.5080986022949","-20.2875003814697",NA,NA,"44599",NA,"auto","Magalhães, MG","1937","08","11","Southern America",NA,NA,"IAN014379","s.n.",NA,NA,NA,"IAN014379 IAN014379_e",NA,NA,NA,NA,NA,NA,NA
"92","2021-03-30 12:44:23-03","EAO","IAN","94177","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata subserrulata","(Thunb.) DC.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Southern America",NA,NA,"IAN094177","14251",NA,NA,NA,NA,NA,"subserrulata",NA,NA,NA,NA,NA
