"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","recordNumber","locality","imagecode","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"336","2021-03-01 16:21:45-03","UNICAMP","UEC","145816","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Marimon, BS","2000","09","22",NA,"Brazil",NA,NA,"árvore de 6m, casca lisa com lenticelas","UEC109528","Magnoliopsida",NA,"Mart.",NA,"BS-639","Reserva Biológica Mário Viana; margem do córrego Bacaba, parelas do baixo.","UEC109528","Marcondes-Ferreira, W","Mato Grosso","Nova Xavantina","-52.353099822998","-14.6732997894287",NA,NA,NA,NA,"79739","auto","2015","05",NA,NA,NA,NA,NA,NA,NA
"337","2019-08-20 10:03:09-03","UNICAMP","UEC","95039","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Nogueira-Borges, HB","1996","10","23",NA,"Brazil",NA,NA,"flor, Árvore + ou - 3,0 m; botões e flores. Corola e órgãos reprodutivos amarelos, odor adocicado. Cerrado","UEC109505","Magnoliopsida",NA,"Mart.",NA,"35486","Fazenda Experimental da UFMT","UEC109505","Marcondes-Ferreira, W","Mato Grosso","Santo Antônio do Leverger","-56.0766983032227","-15.8655996322632",NA,NA,NA,NA,"183847","auto","2013","04",NA,NA,NA,NA,NA,NA,NA
"338","2019-08-20 10:03:09-03","UNICAMP","UEC","174208","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Damasceno Junior, GA","2000","10","26",NA,"Brazil",NA,NA,NA,"UEC026333","Magnoliopsida",NA,"Mart.",NA,"93147",NA,"UEC026333","Marcondes-Ferreira, W","Mato Grosso do Sul","Ladário","-57.6016998291016","-19.0046997070312",NA,NA,NA,NA,"23141","auto","2015","05",NA,NA,NA,NA,NA,NA,NA
"339","2019-08-20 10:03:09-03","UNICAMP","UEC","38398","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Marcondes-Ferreira, W","1984","10","25",NA,"Brazil",NA,NA,"flor, Árvore ca. de 15-20 m de altura com flores adocicadas, cerradão mata.","UEC109493","Magnoliopsida",NA,"Mart.",NA,"16904",NA,"UEC109493","Marcondes-Ferreira, W","Mato Grosso do Sul","Selvíria","-51.4188995361328","-20.3672008514404",NA,NA,NA,NA,"74358","auto","2015","05",NA,NA,NA,NA,NA,NA,NA
"340","2021-03-01 16:21:45-03","UNICAMP","UEC","175010","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Lorenzi, H","1992","11","20",NA,"Brazil",NA,NA,"árvore de copa larga e mole, 6-8m","UEC029678","Magnoliopsida",NA,"Mart.",NA,"s.n.",NA,"UEC029678","Marcondes-Ferreira, W","Minas Gerais","Araporã","-49.185001373291","-18.4361000061035",NA,NA,NA,NA,"21344","auto","2013","05",NA,NA,NA,NA,NA,NA,NA
"341","2019-08-20 10:03:09-03","UNICAMP","UEC","175011","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Lorenzi, H","1991","10","17",NA,"Brazil",NA,NA,NA,"UEC029675","Magnoliopsida",NA,"Mart.",NA,"s.n.","Usina Alvorada","UEC029675","Marcondes-Ferreira, W","Minas Gerais","Araporã","-49.185001373291","-18.4361000061035",NA,NA,NA,NA,"21344","auto","2013","05",NA,NA,NA,NA,NA,NA,NA
"342","2019-08-20 10:03:09-03","UNICAMP","UEC","44476","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Tameirão Neto, E","1981","09","17",NA,"Brazil",NA,NA,"Flor botão, Habitat terrestre, hábito arbóreo","UEC109443","Magnoliopsida",NA,"Mart.",NA,"s.n.","Campus da UFMG","UEC109443","Marcondes-Ferreira, W","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"17082","auto","2015","05",NA,NA,NA,NA,NA,NA,NA
"343","2019-08-20 10:03:09-03","UNICAMP","UEC","149899","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Kinoshita, LS; Martins, AB; Galvão, JC; Fanton, JCM; Shimizu, GH","2008","11","06",NA,"Brazil",NA,NA,"Árvore, 5 m. Frutos velhos.","UEC109475","Magnoliopsida",NA,"Mart.",NA,"08-113","Estrada para Paraíso Perdido","UEC109475","Marcondes-Ferreira, W","Minas Gerais","Capitólio","-46.0499992370605","-20.6152992248535",NA,NA,NA,NA,"29474","auto","2013","04",NA,NA,NA,NA,NA,NA,NA
"344","2019-08-20 10:03:09-03","UNICAMP","UEC","128640","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Farah, FT","1999","08",NA,NA,"Brazil",NA,NA,"fruto, Árvore de 9 m de altura. Nome vulgar: guatambu-branco. Cerrado antropizado.","UEC109477","Magnoliopsida",NA,"Mart.",NA,"1048","Fazenda situada ao longo da estrada Patrocínio-Coromandel.","UEC109477","Marcondes-Ferreira, W","Minas Gerais","Coromandel","-47.2002983093262","-18.4733009338379",NA,NA,NA,NA,"60859","auto","2015","05",NA,NA,NA,NA,NA,NA,NA
"345","2021-03-01 16:21:45-03","UNICAMP","UEC","175006","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Lorenzi, H","1993","10","30",NA,"Brazil",NA,NA,"árvore 8-10m, copa piramidal, tronco liso, folhagem decídua no inverno. Muitas plantas continham galhas nas pontas dos ramos","UEC029684","Magnoliopsida",NA,"Mart.",NA,"1103","estrada Curvelo-Corinto","UEC029684","Marcondes-Ferreira, W","Minas Gerais","Curvelo","-44.4308013916016","-18.7563991546631",NA,NA,NA,NA,"57661","auto","2015","05",NA,NA,NA,NA,NA,NA,NA
"346","2019-08-20 10:03:09-03","UNICAMP","UEC","59107","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Araújo, GM","1985","10","05",NA,"Brazil",NA,NA,"estéril, Árvore de 8,5 m de altura.","UEC109458","Magnoliopsida",NA,"Mart.",NA,"585","Estação Ecológica do Panga","UEC109458","Marcondes-Ferreira, W","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"58223","auto","2013","04",NA,NA,NA,NA,NA,NA,NA
"347","2019-08-20 10:03:09-03","UNICAMP","UEC","59106","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Araújo, GM","1985","10","05",NA,"Brazil",NA,NA,"estéril, Árvore de 8,5 m de altura.","UEC037425","Magnoliopsida",NA,"Mart.",NA,"585","Estação Ecológica do Panga","UEC037425","Marcondes-Ferreira, W","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"58223","auto","2013","04",NA,NA,NA,NA,NA,NA,NA
"348","2019-08-20 10:03:09-03","UNICAMP","UEC","59040","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Araújo, GM","1989","09","23",NA,"Brazil",NA,NA,"Árvore, alt5m. Mata mesófila semidecídua. N. V. Guatambu.","UEC109487","Magnoliopsida",NA,"Mart.",NA,"667","Faz. Experimental do Glória","UEC109487","Marcondes-Ferreira, W","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"58223","auto","2013","04",NA,NA,NA,NA,NA,NA,NA
"349","2019-08-20 10:03:09-03","UNICAMP","UEC","148075","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Araújo, GM; Aguiar, E","2005",NA,NA,NA,"Brazil",NA,NA,"Árvore 7m, fruto verde","UEC109450","Magnoliopsida",NA,"Mart.",NA,"s.n.","Funil II, Mata decídua","UEC109450","Marcondes-Ferreira, W","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"58223","auto","2013","04",NA,NA,NA,NA,NA,NA,NA
"350","2019-08-20 10:03:09-03","UNICAMP","UEC","56406","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Pedro, WA","1989","10","03",NA,"Brazil",NA,NA,"flor, Árvore 8m, mata mesofítica","UEC109484","Magnoliopsida",NA,"Mart.",NA,"s.n.","Reserva do Panga","UEC109484","Marcondes-Ferreira, W","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"58223","auto","2015","05",NA,NA,NA,NA,NA,NA,NA
"351","2019-08-20 10:03:09-03","UNICAMP","UEC","114293","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Tiba, MA","1989","11",NA,NA,"Brazil",NA,NA,"flor, Planta arbórea, jovem de porte médio, com 6 a 8m de altura, flores pouco vistosas de coloração amarelo-claro, apresenta lactescência.","UEC109473","Magnoliopsida",NA,"Mart.",NA,"s.n.","Faz. Santa Elisa, próximo ao Monjolinho","UEC109473","Marcondes-Ferreira, W","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"23900","auto","2013","04",NA,NA,NA,NA,NA,NA,NA
"352","2019-08-20 10:03:09-03","UNICAMP","UEC","69274","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Marcondes-Ferreira, W; Venturi, LL; Domingues, MR","1994","07","26",NA,"Brazil",NA,NA,"fruto, Arvoreta de ca. 7 m. Frutos maturos. Cerradão ou mata seca que foi cortada depois do processo de regeneração.","UEC109324","Magnoliopsida",NA,"Mart.",NA,"909","Laranjeiras - Fazenda Perdizes.","UEC109324",NA,"São Paulo","Colômbia","-48.6800003051758","-20.1700000762939",NA,NA,NA,NA,"31319","auto","2015","05","11",NA,NA,NA,NA,NA,NA
"353","2019-08-20 10:03:09-03","UNICAMP","UEC","128671","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Bidinelo, JM","1989","09","29",NA,"Brazil",NA,NA,"flor, Árvore de 6m de altura, com flores amarelas esverdedas, com latex.","UEC109669","Magnoliopsida",NA,"Mart.",NA,"s.n.","Sítio Esperança","UEC109669","Marcondes-Ferreira, W","São Paulo","Jardinópolis","-47.7599983215332","-21.0100002288818",NA,NA,NA,NA,"24259","auto","2015","05",NA,NA,NA,NA,NA,NA,NA
"354","2019-08-20 10:03:09-03","UNICAMP","UEC","75615","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Maestro, AL; Silveira, AM","1994","10","10",NA,"Brazil",NA,NA,"fruto, Árvore de 10 m de alt.","UEC109515","Magnoliopsida",NA,"Mart.",NA,"64","10 km da cidade em direção a Riolândia.","UEC109515","Marcondes-Ferreira, W","São Paulo","Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,"29574","auto","2015","07",NA,NA,NA,NA,NA,NA,NA
"355","2019-08-20 10:03:09-03","UNICAMP","UEC","75614","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Maestro, AL; Silveira, AM","1994","10","10",NA,"Brazil",NA,NA,"flor, Árvore de 8 m de altura.","UEC109499","Magnoliopsida",NA,"Mart.",NA,"70","10 km da cidade em direção a Riolândia.","UEC109499","Marcondes-Ferreira, W","São Paulo","Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,"29574","auto","2015","05",NA,NA,NA,NA,NA,NA,NA
"356","2019-08-20 10:03:09-03","UNICAMP","UEC","77234","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Marcondes-Ferreira, W; Belinello, R; Silva, AA; Zanini, E; Torres Jr, AH; Rizzatti, ACS","1995","05","04",NA,"Brazil",NA,NA,"fruto, Árvore ca. 5 m. Com frutos vermelhos, no topo do morro.","UEC109469","Magnoliopsida",NA,"Mart.",NA,"1136","Igaçaba, Morro Solteiro. Morro com afloramentos r","UEC109469","Marcondes-Ferreira, W","São Paulo","Pedregulho","-47.4700012207031","-20.25",NA,NA,NA,NA,"27552","auto","2015","05",NA,NA,NA,NA,NA,NA,NA
"357","2019-08-20 10:03:09-03","UNICAMP","UEC","75612","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Maestro, AL; Silveira, AM","1994","10","10",NA,"Brazil",NA,NA,"fruto, Árvore de 12 m de altura. Latescente. Frutos castanhos.","UEC109459","Magnoliopsida",NA,"Mart.",NA,"20","5 km de Riolândia em direção a Cardoso.","UEC109459","Marcondes-Ferreira, W","São Paulo","Riolândia","-49.6800003051758","-19.9899997711182",NA,NA,NA,NA,"23145","auto","2013","05",NA,NA,NA,NA,NA,NA,NA
"358","2019-08-20 10:03:09-03","UNICAMP","UEC","69295","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Bernacci, LC; Belinello, R; Andrade, PRP; Camargo, O","1984","11","29",NA,"Brazil",NA,NA,"fruto, Mata mesófila semidecídua com elementos de cerrado. Árvore de 8 m de altura. caule cinza claro, frutos abertos, da estação anterior.","UEC109462","Magnoliopsida",NA,"Mart.",NA,"801","Estação Experimental do IAC.","UEC109462","Marcondes-Ferreira, W","São Paulo","Votuporanga","-49.9700012207031","-20.4200000762939",NA,NA,NA,NA,"20562","auto","2015","05",NA,NA,NA,NA,NA,NA,NA
"359","2021-03-01 16:21:45-03","UNICAMP","UEC","161915","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Santos, AA; Neves, RB; Andrade, LRM","2000","10","16",NA,"Brazil",NA,NA,"Comum no local. Uso: Recuperação de áreas degradadas.&nf;Fruto: maduros paleáceos.&nf;Árvore, cerca de 8 m de altura.","UEC009253","Magnoliopsida",NA,"Mart.",NA,"815","Comunidade Indígena Krahò, Região: nort. &nf;Aldeia de Pedra Banca, cerca de 2 Km a SE da Aldeia.&nf;Encosta de rocha.&nf;Relevo: inclinado.&nf;Solo: cascalho-arenoso.","UEC009253","Marcondes-Ferreira, W","Tocantins","Itacajá","-47.7677993774414","-8.39167022705078",NA,NA,NA,NA,"82101","auto","2013","05",NA,NA,NA,NA,NA,NA,NA
"360","2019-08-20 10:03:09-03","UNICAMP","UEC","36520","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Bean, MF","1984","09","25",NA,"Brazil",NA,NA,"flor, Árvore 10m. Tronco reto e elíptico com poucos galhos. Casca fina variegada branca+cinzenta+rosada. Entrecasca cor de creme e amarga. Casca tem pelos irritantes/estimulantes que estragam a roupa com que entram em contato. Madeira","UEC109444","Magnoliopsida",NA,"Mart.",NA,"s.n.","Cabeceira do Rio Maroto, 9km sul da estr","UEC109444","Marcondes-Ferreira, W","Tocantins","Miracema do Tocantins","-48.3917007446289","-9.56721973419189",NA,NA,NA,NA,"69402","auto","2015","05",NA,NA,NA,NA,NA,NA,NA
"361","2019-11-19 14:04:36-03","UFRPE","PEUFR","53410","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","M.L.Fonseca; F.C.A. Oliveira; M.Aparecida da Silva; E.Cardoso","2000","10","27",NA,"Brasil",NA,NA,"Árvore heliófita; flores novas cor verde, na base da inflorescência; botões florais verdes amarelado; inflorescência alva; ocasional","PEUFR053410",NA,NA,"Mart. ex A. DC.",NA,"2332","Fazenda Flor Ermo",NA,"A.C.Sevilha","Goiás","São Domingos","-46.753611","-13.653333","450","450","46º45'13,00W","13º39'12,00S",NA,NA,"2000","10",NA,NA,NA,NA,NA,NA,NA
"362","2019-11-19 14:04:36-03","UFRPE","PEUFR","13870","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","F. S. Araújo","1991","04","06",NA,"Brasil",NA,NA,"Árvore.","PEUFR013870",NA,NA,"Mart. ex A. DC.",NA,NA,"Planalto da Ibiapaba",NA,"A. Fernandes","Ceará","Novo Oriente","-40.7742004394531","-5.53444004058838",NA,NA,NA,NA,"28544","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-04-22 16:17:23-03","UFPB","JPB","IFNPBRAPA461","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Almeida, RAP","2017","06","20","Southern America","Brasil",NA,NA,"; DESC: Árvore. Conglomerado IFN-PB-28-P21. Subunidade 2. Subparcela 2. Indivíduo 19.","IFNPBRAPA000461","Angiosperma","Dicotyledon","Mart. ex A. DC.",NA,"461",NA,NA,"Figueira, M; Castello, ACD","Paraíba","Mamanguape","-35.190054","-6.727488",NA,NA,"-35.190054","-6.727488",NA,NA,"2017","08","30",NA,NA,NA,NA,NA,NA
"364","2019-11-05 16:42:57-03","UFOP","OUPR","26096","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Pacelli-Freitas, G.P.; Scalon, V.R.; Milliken, W. & Baracat, A.","2011","03","22",NA,"Brasil",NA,NA,"Arbóreo, ca. 5m, vegetativa. Mata em beira da estrada",NA,NA,NA,"Mart.",NA,"257","Estrada de Rio das Pedras sentido Sítio Toucan Cipó",NA,NA,"Minas Gerais","Santana de Pirapama","-43.783333","-18.933333",NA,NA,"-43.783333","-18.933333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-11-05 16:42:57-03","UFOP","OUPR","28681","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Rossi, B.; Messias, M.C.T.B. & Rangel, E.B.","2014","10","18",NA,"Brasil",NA,NA,"Árvore, latescente com flores rosa claro, medicinal e madeireira. Cerrado",NA,NA,NA,"Mart.",NA,"05","Inhames, Próximo à casa do sr. Afonso",NA,NA,"Minas Gerais","Santana de Pirapama","-43.773611","-19.004444",NA,NA,"-43.773611","-19.004444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-10-14 09:58:18-03","FURB","FURB","63731","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Fonseca, M.L.; Aparecida da Silva, M.; Oliveira, F.C.A.; Cardoso, E.","2000","10","27",NA,"Brasil",NA,NA,"Árvore semi-ciófita, casca gretada, folhas novas, cor verde, membranáceas, inflorescência alva. Comum. (Parcela 1, linha B)","FURB63731",NA,NA,"Mart.",NA,"2321","Fazenda São Domingos. Relevo plano, latossolo vermelho escuro (solo evoluído de calcário), vegetação mata decídua.","FURB63731","Aparecida da Silva, M.","Goiás","São Domingos","-46.7411111","-13.6183334","440","440","-46.7411111","-13.6183334",NA,NA,"2000","10","27",NA,NA,NA,NA,NA,NA
"367","2020-10-14 09:58:18-03","FURB","FURB","63798","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Aparecida da Silva, M.; Oliveira, E.C.L.; Felfili, J.M.; Oliveira, N.R.; Barbosa, E.L.; Cardoso, E.","2000","09","08",NA,"Brasil",NA,NA,"Relevo Plano, Solo claro. Projeto mata seca; Frutos indeiscentes verdes claros com lenticelas; látex branco, poucas folhas discolores verde amareladas. Área desmatada, mata seca alterada na margem da estrada.","FURB63798",NA,NA,"Mart.",NA,"4433","Fazenda Marmelada em direção a fazenda Sabonete, próximo a cidade.","FURB63798","Oliveira, N.R.","Goiás","Iaciara","-46.4513889","-14.07","800","800","-46.4513889","-14.0700000",NA,NA,"2000","09","08",NA,NA,NA,NA,NA,NA
"368","2020-10-14 09:58:18-03","FURB","FURB","65604","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Bergamini, LL; Guimarães, LL; Fonseca, ML; Góes, BTPM","2018","10","23",NA,"Brasil",NA,NA,"Árvore de 7,5 m altura e 18 cm DAP. Heliófita. Exsudato leitoso. Casca lisa com algumas placas. Folhas membranáceas. Fruto seco com sementes aladas. Habitat: Pasto Habito: Árvore","FURB65604",NA,NA,"Mart.",NA,"192","Entorno do PARNA da Chapada dos Veadeiros. Propriedade do Sr. José, estrada de acesso para o interior do Parque. Entorno do PARNA da Chapada dos Veadeiros. Propriedade do Sr. José, estrada de acesso para o interior do Parque.","FURB65604","Fonseca, ML","Goiás","Nova Roma","-46.9825","-13.845","842","842","-46.9825000","-13.8450000",NA,NA,"2018","11","19",NA,NA,NA,NA,NA,NA
"369","2019-03-16 13:30:57-03","UNEMAT","HERBAM","7957","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Soares, C.R.A.; Benetti, E.; Brito, P.O.S.; Moura, V.A.; Benetti, F.C.; Damasceno, A.S.V. & Zani","2012","03","16",NA,"Brasil",NA,NA,NA,"HERBAM007957",NA,NA,"Mart.",NA,"Verde 1175559","Afloramento Rochoso.",NA,"Piva, JH","Mato Grosso","Paranaíta","-56.78","-9.349167","193","193","-56.78","-9.349167",NA,NA,"2012","03","16",NA,NA,NA,NA,NA,NA
"370","2019-02-23 11:30:07-03","UNEMAT","HERBAM","9516","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Soares-Lopes, C.R.A.; Benevides, L.C. & Freire, M.R.O.","2014","05","26",NA,"Brasil",NA,NA,NA,"HERBAM009516",NA,NA,"Mart.",NA,"CB 187474","PCH Cabeça-de-boi, área B1, Afloramento Rochoso.",NA,"Gvasconcelos","Mato Grosso","Alta Floresta","-8855.28333","50.360833",NA,NA,"-8855.28333","50.360833",NA,NA,"2014","10","15",NA,NA,NA,NA,NA,NA
"371","2019-03-16 13:30:57-03","UNEMAT","HERBAM","8193","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Soares, C.R.A.; Benetti, E.; Silva, G.M.; Cazine, F.F. & Zanin, M.A.S.","2012","04","23",NA,"Brasil",NA,NA,NA,"HERBAM008193",NA,NA,"Mart.",NA,"Rosa 1196107","Afloramento Rochoso.",NA,"Silva, DR","Mato Grosso","Paranaíta","-56.781389","-9.364167","193","193","-56.781389","-9.364167",NA,NA,"2012","05","09",NA,NA,NA,NA,NA,NA
"372","2019-03-16 13:30:57-03","UNEMAT","HERBAM","8171","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Soares, C.R.A.; Gusmão, E.; Brito, P.O.S. & Moura, V.A.","2012","04","23",NA,"Brasil",NA,NA,NA,"HERBAM008171",NA,NA,"Mart.",NA,"Azul 1946085","Terra Firme.",NA,"Vieira, S","Pará","Jacareacanga","-56.780833","-9.365","314","314","-56.780833","-9.365",NA,NA,"2012","04","07",NA,NA,NA,NA,NA,NA
"373","2019-03-16 13:30:57-03","UNEMAT","HERBAM","7632","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Soares, C.R.A.; Rodrigues, C.; Rocha, A.C.R.; Silva, G.M. & Fidelio, B.V.","2012","02","06",NA,"Brasil",NA,NA,NA,"HERBAM007632",NA,NA,"Mart.",NA,"Branco 895234","Afloramento Rochoso.",NA,"Silva, DR","Pará","Jacareacanga","-56.780556","-9.365","305","305","-56.780556","-9.365",NA,NA,"2012","02","24",NA,NA,NA,NA,NA,NA
"374","2019-03-16 13:30:57-03","UNEMAT","HERBAM","7699","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Soares, C.R.A.; Barros, M.; Melo, J.B.M.; Fidelio, B.V. & Cazine, F.F.","2012","02","16",NA,"Brasil",NA,NA,NA,"HERBAM007699",NA,NA,"Mart.",NA,"Preto 965301","Terra Firme.",NA,"Apóstolo, P","Pará","Jacareacanga","-56.775833","-9.344722","202","202","-56.775833","-9.344722",NA,NA,"2012","05","31",NA,NA,NA,NA,NA,NA
