"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters"
"46","2021-03-30 12:34:31-03","EAO","IAN","106463","PreservedSpecimen","Plantae","Asteraceae","Baccharis","martiana","Baccharis martiana","Brauner, GL","7","1968","03","12","Southern America","Brasil",NA,NA,NA,"IAN106463",NA,"Rio Grande do Sul","Retiro. Planosolo. Beira da estrada.","Dicotiledônea",NA,"G.M.Barroso","Luis, T",NA,"Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-30 12:34:31-03","EAO","IAN","57934","PreservedSpecimen","Plantae","Asteraceae","Baccharis","rufescens","Baccharis rufescens alpestris","Martins-da-Silva, RCV","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IAN057934",NA,NA,NA,"Dicotiledônea",NA,"Spreng.",NA,NA,NA,NA,NA,NA,NA,"alpestris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:34:32-03","EAO","IAN","123018","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Irwin, HS; Souza, R","11679","1966","01","14","Southern America","Brasil",NA,NA,"Subshrub ca. 75cm tall. Heads white.","IAN123018",NA,"Distrito Federal","Cerrado, summit of Chapada da Contagem.","Dicotiledônea",NA,"Vahl","Barroso, GM",NA,NA,NA,NA,"1100","1100",NA,NA,NA,NA,NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:34:32-03","EAO","IAN","123136","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Irwin, HS; Grear Jr., JW; Grear Jr., JW","13731","1966","03","07","Southern America","Brasil",NA,NA,"Subshrub ca. 50cm tall. Heads cream.","IAN123136",NA,"Goiás","Cerrado, ca. 10km S of Cristalina.","Dicotiledônea",NA,"Vahl","Barroso, GM",NA,NA,"-48","-17","1200","1200",NA,"-48","-17",NA,NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA
"50","2021-04-08 17:36:59-03","EAO","IAN","18525","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Vahl; Commerson","s.n.",NA,NA,NA,NA,"Magellan",NA,NA,NA,"IAN018525",NA,NA,NA,"Dicotiledônea",NA,"Vahl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:34:32-03","EAO","IAN","123040","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Irwin, HS; Grear Jr., JW; Grear Jr., JW","12214","1966","02","02","Southern America","Brasil",NA,NA,"Erect herb ca. 85cm tall. Heads cream, with strong horsy odor.","IAN123040",NA,"Distrito Federal","Cerrado.","Dicotiledônea",NA,"Vahl","Barroso, GM",NA,"Brasília","-47.9296989440918","-15.7797002792358","950","950",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:34:32-03","EAO","IAN","14119","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Magalhães, MG","3160","1942","07","25","Southern America","Brasil",NA,NA,"Arbusto de 1m de altura; flores alvas, muito frequente.","IAN014119",NA,"Minas Gerais","Cerrado pedregoso, serra do Curral.","Dicotiledônea",NA,"Vahl","Barreto, M","IAN014119 IAN014119_e","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:34:32-03","EAO","IAN","104618","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Magalhães, MG","3160","1942","07","25","Southern America","Brasil",NA,NA,"Arbusto de 1m de altura; flores alvas, muito frequente.","IAN104618",NA,"Minas Gerais","Cerrado pedregoso, serra do Curral.","Dicotiledônea",NA,"Vahl","Barreto, M",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:34:32-03","EAO","IAN","104038","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Sacco, JC da","401","1955","08","22","Southern America","Brasil",NA,NA,NA,"IAN104038",NA,"Rio Grande do Sul","I.A.S., Horto Botânico.","Dicotiledônea",NA,"Vahl","Luis, T",NA,"Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:34:32-03","EAO","IAN","104039","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Sacco, JC da","402","1955","08","22","Southern America","Brasil",NA,NA,NA,"IAN104039",NA,"Rio Grande do Sul","I.A.S., Horto Botânico.","Dicotiledônea",NA,"Vahl","Luis, T",NA,"Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-01-20 14:40:13-03","UPM","MACK","790","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","W. Hoehne","s/n","1947","02","14",NA,"Brasil",NA,NA,NA,NA,NA,"SP",NA,NA,NA,"Vahl","G. Heiden",NA,"Jaraguá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","11",NA,NA,NA,NA,NA,NA
"57","2019-12-12 15:31:37-03","UFABC","HUFABC","002123","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Keller V.C.","147","2018","01","10",NA,"Brasil",NA,NA,"Arbusto","HUFABC002123",NA,"São Paulo","Parque Estadual do Juquery, Estrada para o Ovo da Pata, próximo à torre do linhão de energia","Angiospermas",NA,"Vahl.","M. Monge",NA,"Franco da Rocha","-46.701892","-23.349339",NA,NA,NA,"-46.701892","-23.349339",NA,NA,NA,"2018","05","06",NA,NA,NA,NA,NA
"58","2019-12-12 15:31:37-03","UFABC","HUFABC","002124","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Keller V.C.","148","2018","01","10",NA,"Brasil",NA,NA,"Arbusto","HUFABC002124",NA,"São Paulo","Parque Estadual do Juquery, Estrada para o Ovo da Pata, próximo à torre do linhão de energia","Angiospermas",NA,"Vahl.","M. Monge",NA,"Franco da Rocha","-46.701892","-23.349339",NA,NA,NA,"-46.701892","-23.349339",NA,NA,NA,"2018","05","06",NA,NA,NA,NA,NA
"59","2019-12-12 15:31:37-03","UFABC","HUFABC","002125","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Keller V.C.","149","2018","01","10",NA,"Brasil",NA,NA,"Arbusto","HUFABC002125",NA,"São Paulo","Parque Estadual do Juquery, Estrada para o Ovo da Pata, próximo à torre do linhão de energia","Angiospermas",NA,"Vahl.","M. Monge",NA,"Franco da Rocha","-46.701892","-23.349339",NA,NA,NA,"-46.701892","-23.349339",NA,NA,NA,"2018","05","06",NA,NA,NA,NA,NA
"60","2019-10-09 11:09:57-03","UFBA","ALCB","028468","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hoehne, W","s/n","1946","01","02","Southern America","Brasil",NA,NA,"Forma feminina.",NA,NA,"São Paulo",NA,"Dicotyledon",NA,"Vahl","Teles, AM",NA,"Caieiras","-46.7400016784668","-23.3600006103516",NA,NA,NA,NA,NA,NA,"9448","auto","2003","10",NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:09:57-03","UFBA","ALCB","024760","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Salgado, OA","155","1981","08","06","Southern America","Brasil",NA,NA,"Comum. Flores brancas.",NA,NA,"Minas Gerais",NA,"Dicotyledon",NA,"Vahl","Barroso, GM",NA,"Sacramento","-47.033333","-19.7",NA,NA,NA,"-47.033333","-19.7",NA,NA,NA,"1983","01",NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:09:57-03","UFBA","ALCB","04224","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Costa, AL","1095",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"Bahia","Paraguaçu, 3 km antes de Água Comprida","Dicotyledon",NA,"Vahl",NA,NA,"Feira de Santana","-38.9667015075684","-12.2666997909546",NA,NA,NA,NA,NA,NA,"46325","auto",NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-10-09 11:09:57-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hoehne, W","s/n","1946","01","02","Southern America","Brasil",NA,NA,"Forma feminina.",NA,NA,"São Paulo","Caieiras","Dicotyledon",NA,"Vahl","Teles, AM",NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto","2003","10",NA,NA,NA,NA,NA,NA
"64","2019-10-09 11:09:57-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hoehne, W","s/n","1946","01","02","Southern America","Brasil",NA,NA,"Forma feminina.",NA,NA,"São Paulo","Caieiras","Dicotyledon",NA,"Vahl","Teles, AM",NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto","2003","10",NA,NA,NA,NA,NA,NA
"65","2019-10-09 11:09:57-03","UFBA","ALCB","28465","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hoehne, W",NA,"1942","03","10","Southern America","Brasil",NA,NA,"forma masculina",NA,NA,"São Paulo","Próximo a São Miguel","Dicotyledon",NA,"Vahl","Teles, AM",NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto","2003","10",NA,NA,NA,NA,NA,NA
"66","2020-02-08 08:48:13-03","NBC","NL-BOTANY","L.3025869","PreservedSpecimen","Plantae","Compositae","Baccharis","tridentata","Baccharis tridentata","Hassler E",NA,"1913","06","01","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3025869 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3025869",NA,NA,"Plantae Paraguarienses. Paraguaria Centralis: In regione lacus Ypacaray.",NA,"Asterales","Vahl",NA,"NL-L3025869",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-02-08 08:48:13-03","NBC","NL-BOTANY","L.3025870","PreservedSpecimen","Plantae","Compositae","Baccharis","tridentata","Baccharis tridentata","Hassler E",NA,"1913","06","01","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3025870 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3025870",NA,NA,"Plantae Paraguarienses. Paraguaria Centralis: In regione lacus Ypacaray.",NA,"Asterales","Vahl",NA,"NL-L3025870",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-02-08 08:48:13-03","NBC","NL-BOTANY","L.3025871","PreservedSpecimen","Plantae","Compositae","Baccharis","tridentata","Baccharis tridentata","Ule EHG",NA,"1902","10","01","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3025871 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3025871",NA,NA,"Strauch, Bl. strohgelb, Pampas bei Tarapato. Peru, Departamento Loreto.",NA,"Asterales","Vahl",NA,"NL-L3025871",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-02-08 08:48:13-03","NBC","NL-BOTANY","U.1111104","PreservedSpecimen","Plantae","Compositae","Baccharis","tridentata","Baccharis tridentata","Ellenberg H",NA,"1957","08","23","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1111104 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1111104",NA,NA,"Anden-Hochland Südperús.",NA,"Asterales","Vahl",NA,"NL-U1111104",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-02-08 08:48:13-03","NBC","NL-BOTANY","U.1111105","PreservedSpecimen","Plantae","Compositae","Baccharis","tridentata","Baccharis tridentata","Ellenberg H",NA,"1957","06","03","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1111105 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1111105",NA,NA,"Waldstufen un Paramos der westl. Anden Nordperús. Sunchu-laubwiese, 30-35º W, Sunchubamba, overes Chicama-Tal.",NA,"Asterales","Vahl",NA,"NL-U1111105",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-02-08 08:48:13-03","NBC","NL-BOTANY","U.1116909","PreservedSpecimen","Plantae","Compositae","Baccharis","tridentata","Baccharis tridentata","Unreadable",NA,"1909","05","12","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1116909 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1116909",NA,NA,"Provincia Tucuman, Norco: Puerto Siego.",NA,"Asterales","Vahl",NA,"NL-U1116909",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-02-08 08:48:13-03","NBC","NL-BOTANY","U.1116910","PreservedSpecimen","Plantae","Compositae","Baccharis","tridentata","Baccharis tridentata","Ekman EL",NA,"1908","01","16","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1116910 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1116910",NA,NA,"Posadas, Bonpland, in campo frequentissima.",NA,"Asterales","Vahl",NA,"NL-U1116910",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-02-08 08:48:13-03","NBC","NL-BOTANY","U.1110723","PreservedSpecimen","Plantae","Compositae","Baccharis","tridentata","Baccharis tridentata subopposita","Woolston AL",NA,"1960","12","29","Southern America","Paraguay",NA,NA,"High campo.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1110723 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1110723",NA,"San Pedro","Depto. San Pedro, Alto Paraguay: Primavera.",NA,"Asterales","(DC.) Cabrera",NA,"NL-U1110723",NA,NA,NA,NA,NA,"subopposita",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,"U 0180157",NA,NA,NA,NA
"74","2020-02-08 08:48:13-03","NBC","NL-BOTANY","U.1110724","PreservedSpecimen","Plantae","Compositae","Baccharis","tridentata","Baccharis tridentata subopposita","Hoehne W",NA,"1946","12","20","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1110724 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1110724",NA,"São Paulo",NA,NA,"Asterales","(DC.) Cabrera",NA,"NL-U1110724",NA,NA,NA,NA,NA,"subopposita",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,"U 0115685",NA,NA,NA,NA
"75","2020-02-08 08:48:13-03","NBC","NL-BOTANY","U.1110725","PreservedSpecimen","Plantae","Compositae","Baccharis","tridentata","Baccharis tridentata subopposita","Hoehne W",NA,"1946","01","02","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1110725 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1110725",NA,"Paraná",NA,NA,"Asterales","(DC.) Cabrera",NA,"NL-U1110725",NA,NA,NA,NA,NA,"subopposita",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,"U 0115903",NA,NA,NA,NA
"76","2020-02-08 08:48:13-03","NBC","NL-BOTANY","U.1116912","PreservedSpecimen","Plantae","Compositae","Baccharis","tridentata","Baccharis tridentata subopposita","Pedersen TM",NA,"1958","01","10","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1116912 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1116912",NA,NA,"Gullies near the bank of the R. Paraná somewhat moist ground, Estancia 'Las Tres Marias', Dep. Epedrado, Prov. Corrientes.",NA,"Asterales","(DC.) Cabrera",NA,"NL-U1116912",NA,NA,NA,NA,NA,"subopposita",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-02-08 08:48:13-03","NBC","NL-BOTANY","U.1116913","PreservedSpecimen","Plantae","Compositae","Baccharis","tridentata","Baccharis tridentata subopposita","Pedersen TM",NA,"1958","01","10","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1116913 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1116913",NA,NA,"Gullies near the bank of the R. Paraná somewhat moist ground, Estancia 'Las Tres Marias', Dep. Epedrado, Prov. Corrientes.",NA,"Asterales","(DC.) Cabrera",NA,"NL-U1116913",NA,NA,NA,NA,NA,"subopposita",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-02-08 08:48:13-03","NBC","NL-BOTANY","U.1110726","PreservedSpecimen","Plantae","Compositae","Baccharis","tridentata","Baccharis tridentata tridentata","Lindeman JC; Haas JH de",NA,"1967","03","13","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1110726 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1110726",NA,"Paraná",NA,NA,"Asterales",NA,"Barroso GM","NL-U1110726",NA,NA,NA,NA,NA,"tridentata",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,"U 0107851",NA,NA,NA,NA
"79","2020-02-08 08:48:13-03","NBC","NL-BOTANY","U.1116911","PreservedSpecimen","Plantae","Compositae","Baccharis","tridentata","Baccharis tridentata tridentata","Peirano A",NA,"1935","04","28","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1116911 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1116911",NA,NA,"Provincia Catamarca, Santo Domingo.",NA,"Asterales",NA,NA,"NL-U1116911",NA,NA,NA,NA,NA,"tridentata",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-02-08 08:48:13-03","NBC","NL-BOTANY","U.1110723","PreservedSpecimen","Plantae","Compositae","Baccharis","tridentata","Baccharis tridentata subopposita","Woolston AL",NA,"1960","12","29","Southern America","Paraguay",NA,NA,"High campo.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1110723 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1110723",NA,"San Pedro","Depto. San Pedro, Alto Paraguay: Primavera.",NA,"Asterales","(DC.) Cabrera",NA,"NL-U1110723",NA,NA,NA,NA,NA,"subopposita",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,"U 0180157",NA,NA,NA,NA
"81","2020-02-08 08:48:13-03","NBC","NL-BOTANY","U.1110724","PreservedSpecimen","Plantae","Compositae","Baccharis","tridentata","Baccharis tridentata subopposita","Hoehne W",NA,"1946","12","20","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1110724 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1110724",NA,"São Paulo",NA,NA,"Asterales","(DC.) Cabrera",NA,"NL-U1110724",NA,NA,NA,NA,NA,"subopposita",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,"U 0115685",NA,NA,NA,NA
"82","2020-02-08 08:48:13-03","NBC","NL-BOTANY","U.1110725","PreservedSpecimen","Plantae","Compositae","Baccharis","tridentata","Baccharis tridentata subopposita","Hoehne W",NA,"1946","01","02","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1110725 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1110725",NA,"Paraná",NA,NA,"Asterales","(DC.) Cabrera",NA,"NL-U1110725",NA,NA,NA,NA,NA,"subopposita",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,"U 0115903",NA,NA,NA,NA
"83","2020-02-08 08:48:13-03","NBC","NL-BOTANY","U.1116912","PreservedSpecimen","Plantae","Compositae","Baccharis","tridentata","Baccharis tridentata subopposita","Pedersen TM",NA,"1958","01","10","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1116912 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1116912",NA,NA,"Gullies near the bank of the R. Paraná somewhat moist ground, Estancia 'Las Tres Marias', Dep. Epedrado, Prov. Corrientes.",NA,"Asterales","(DC.) Cabrera",NA,"NL-U1116912",NA,NA,NA,NA,NA,"subopposita",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-02-08 08:48:13-03","NBC","NL-BOTANY","U.1116913","PreservedSpecimen","Plantae","Compositae","Baccharis","tridentata","Baccharis tridentata subopposita","Pedersen TM",NA,"1958","01","10","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1116913 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1116913",NA,NA,"Gullies near the bank of the R. Paraná somewhat moist ground, Estancia 'Las Tres Marias', Dep. Epedrado, Prov. Corrientes.",NA,"Asterales","(DC.) Cabrera",NA,"NL-U1116913",NA,NA,NA,NA,NA,"subopposita",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-02-08 08:48:13-03","NBC","NL-BOTANY","U.1110726","PreservedSpecimen","Plantae","Compositae","Baccharis","tridentata","Baccharis tridentata tridentata","Lindeman JC; Haas JH de",NA,"1967","03","13","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1110726 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1110726",NA,"Paraná",NA,NA,"Asterales",NA,"Barroso GM","NL-U1110726",NA,NA,NA,NA,NA,"tridentata",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,"U 0107851",NA,NA,NA,NA
"86","2020-02-08 08:48:13-03","NBC","NL-BOTANY","U.1116911","PreservedSpecimen","Plantae","Compositae","Baccharis","tridentata","Baccharis tridentata tridentata","Peirano A",NA,"1935","04","28","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1116911 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1116911",NA,NA,"Provincia Catamarca, Santo Domingo.",NA,"Asterales",NA,NA,"NL-U1116911",NA,NA,NA,NA,NA,"tridentata",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:01:11-03","ESALQ","ESA","56729","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Paula-Souza, J.; Ferrucci, M.S.; Rando, J.G.; Meza Torres, E.I.","7498.0","2007","01","18",NA,"Argentina",NA,NA,"Arbusto, ca. 1m alt. Capítulos creme","ESA056729",NA,"Corrientes","Ruta 34, ca. 3km da ruta 14. Campo com mata ciliar adjacente","Magnoliophyta",NA,"Vahl","Dematteis, M.","ESA056729","Ituzaingó",NA,NA,"140","140",NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
