"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","stateProvince","imagecode","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","infraspecificEpithet"
"46","2018-08-28 10:13:12-03","UNEMAT","TANG","717","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Koch, AK; Santos, MC","34","2007","04","25",NA,"Brasil",NA,NA,", herbáceo","TANG000000717",NA,NA,"Mato Grosso",NA,"(Kunth) Dandy",NA,"Tangará da Serra","Serra Tapirapuã","-57.4858016967773","-14.6194000244141",NA,NA,"175746","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-30 12:52:54-03","EAO","IAN","113708","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Pires, JM; Rodrigues, WA","51084","1961","09","19","Southern America","Brasil",NA,NA,"60 cm high.","IAN113708","Monocotiledônea",NA,"Amapá",NA,"(Kunth) Dandy","Zuloaga, FO",NA,"Porto Platon. exposed area, sandy soil.","-52.916667","-0.916667",NA,NA,NA,NA,"1988","12",NA,"-52.916667","-0.916667",NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:52:54-03","EAO","IAN","114737","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Wurdack, JJ; Adderley, LS","43058","1959","06","18","Southern America","Venezuela",NA,NA,NA,"IAN114737","Monocotiledônea",NA,NA,NA,"(Kunth) Dandy","Zuloaga, FO",NA,"Locally abundant in colonies in 1 m of water along river just below mouth of Yapacana Cano.",NA,NA,NA,NA,NA,NA,"1988","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:52:54-03","EAO","IAN","114893","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Brenan, JPM","8501","1947","12","13","Africa","Nigéria",NA,NA,NA,"IAN114893","Monocotiledônea",NA,NA,NA,"(Kunth) Dandy","Hubbard, CE",NA,"Province: Benin. Division: Benin. Locality: Okomu Forest Reserve, Compartment no. 53",NA,NA,NA,NA,NA,NA,"1949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:52:54-03","EAO","IAN","116049","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Tuley, P","1","1955","11","01","Africa","Nigéria",NA,NA,NA,"IAN116049","Monocotiledônea",NA,NA,NA,"(Kunth) Dandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:52:54-03","EAO","IAN","116882","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Pereira, JA","3564","1962","12","05",NA,"Guiné Portuguesa",NA,NA,"Erva dos terrenos inundáveis, num pequeno trecho de palmar.","IAN116882","Monocotiledônea",NA,NA,NA,"(Kunth) Dandy","Castro, P de",NA,"Bambadinca: Posto de Fá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:52:54-03","EAO","IAN","12613","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Baldwin Jr., JT","3251","1944","02","28","Southern America","Brasil",NA,NA,NA,"IAN012613","Monocotiledônea",NA,"Amazonas","IAN012613","(Kunth) Dandy","Zuloaga, FO",NA,"Cucui; Rio Negro.",NA,NA,NA,NA,NA,NA,"1988","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:52:54-03","EAO","IAN","134456","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Silva, NT da","2631","1969","08","09","Southern America","Brasil",NA,NA,"Capim de 80 cm; inflorescência verde.","IAN134456","Monocotiledônea",NA,"Pará",NA,"(Kunth) Dandy","Zuloaga, FO",NA,"Estrada do Caracurú; campo alagado.",NA,NA,NA,NA,NA,NA,"1988","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:52:54-03","EAO","IAN","147236","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Anderson, WR","10826","1974","02","12","Southern America","Brasil",NA,NA,NA,"IAN147236","Monocotiledônea",NA,"Pará",NA,"(Kunth) Dandy","Davidse, G",NA,"1-10 km upriver (SE) from village of Pratatí. Dense inundated vegetation of tress and vines along edge of river at flood level. On bank of terra firme.","-57.083333","-8","200","200",NA,NA,"1980",NA,NA,"-57.083333","-8",NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:52:54-03","EAO","IAN","148853","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Anderson, WR","10184","1973","05","12","Southern America","Brasil",NA,NA,NA,"IAN148853","Monocotiledônea",NA,"Goiás",NA,"(Kunth) Dandy","Davidse, G",NA,"Ca. 17 km ( straight line) S of Goiás Velho; 6 km NE of Mossamedes; in and along margin of forest on lower eastern slope of serra. By stream.",NA,NA,"750","750",NA,NA,"1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:52:54-03","EAO","IAN","157649","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Nee, MH","6816","1973","09","06",NA,"Panamá",NA,NA,NA,"IAN157649","Monocotiledônea",NA,NA,NA,"(Kunth) Dandy","Davidse, G",NA,"1/4 km SW of Summit Garden'second growth tropical moist forest along stream.",NA,NA,"70","70",NA,NA,"1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:52:54-03","EAO","IAN","32989","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Black, GA","2227","1948","01","01","Southern America","Brasil",NA,NA,"Comum, 30 cm; flutuante.","IAN032989","Monocotiledônea",NA,"Pará","IAN032989","(Kunth) Dandy","Zuloaga, FO",NA,"Rio Cupari, lago Curuça.",NA,NA,NA,NA,NA,NA,"1988","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:52:54-03","EAO","IAN","70629","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Black, GA; Magalhães, MG","12825","1951","08","21","Southern America","Brasil",NA,NA,NA,"IAN070629","Monocotiledônea",NA,"Roraima",NA,"(Kunth) Dandy","Coradin, L",NA,"Rio Mucajaí; Colônia Fernando Costa.","-59.254167","0.737222",NA,NA,NA,NA,NA,NA,NA,"-59.254167","0.737222",NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:52:54-03","EAO","IAN","73719","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Lima, RP de; Coutinho, O","s.n.","1952","03","12","Southern America","Brasil",NA,NA,NA,"IAN073719","Monocotiledônea",NA,"Pará",NA,"(Kunth) Dandy","Zuloaga, FO",NA,"Caraparú, cultivado. Km. 12.",NA,NA,NA,NA,NA,NA,"1988","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:52:54-03","EAO","IAN","73974","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Black, GA; Ledoux, PVD","14245","1952","04","25","Southern America","Brasil",NA,NA,"Mais ou menos comum.","IAN073974","Monocotiledônea",NA,"Pará",NA,"(Kunth) Dandy","Zuloaga, FO",NA,"Fazenda Tuiuiú, Rio Ararí; Ilha do Marajó.",NA,NA,NA,NA,NA,NA,"1988","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:52:54-03","EAO","IAN","85206","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Black, GA; Klein, RM","17408","1954","10","30",NA,"Guiana Francesa",NA,NA,NA,"IAN085206","Monocotiledônea",NA,NA,NA,"(Kunth) Dandy","Zuloaga, FO",NA,"Matiti, campo.",NA,NA,NA,NA,NA,NA,"1988","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:52:54-03","EAO","IAN","96525","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Black, GA","20165","1957","07","15","Southern America","Brasil",NA,NA,"Erva.","IAN096525","Monocotiledônea",NA,"Pará",NA,"(Kunth) Dandy","Zuloaga, FO",NA,"Rio Maicurú; localidade Catéia; várzea alta.",NA,NA,NA,NA,NA,NA,"1988","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:52:54-03","EAO","IAN","64173","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Fróes, RL; Black, GA","27149","1951","07","03","Southern America","Brasil",NA,NA,NA,"IAN064173","Monocotiledônea",NA,"Amapá",NA,"(Kunth) Dandy","Zuloaga, FO","Macapá","Igarapé em torno da cidade; várzea.","-51.0663986206055","-0.366667002439499",NA,NA,"225229","auto","1988","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:52:54-03","EAO","IAN","70203","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Black, GA; Fróes, RL","12367","1951","07","22","Southern America","Brasil",NA,NA,NA,"IAN070203","Monocotiledônea",NA,"Amapá",NA,"(Kunth) Dandy","Zuloaga, FO","Macapá","Rio Aporema.","-51.0663986206055","-0.366667002439499",NA,NA,"225229","auto","1988","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:52:54-03","EAO","IAN","179830","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Dias, ATG; Monteiro, RS da","989","1987","01","30","Southern America","Brasil",NA,NA,"Erva, frutos imaturos verdes.","IAN179830","Monocotiledônea",NA,"Pará",NA,"(Kunth) Dandy","Oliveira, RP de","Altamira","Rio Xingu, largo do Passai, travessão 19, km 46; mata de várzea, solo argiloso.","-52.2064018249512","-3.20333003997803",NA,NA,"748499","auto","2015","07","09",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:52:54-03","EAO","IAN","194504","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Souza Filho, AP de","38","2016","02","10","Southern America","Brasil",NA,NA,NA,"IAN194504","Monocotiledônea",NA,"Pará",NA,"(Kunth) Dandy","Viana, PL","Belém","Fazenda Felisberto Camargo. Pastagem cultivada.","-48.5043983459473","-1.4558299779892",NA,NA,"48462","auto","2016","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:52:54-03","EAO","IAN","83131","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Black, GA","16120","1954","05","02","Southern America","Brasil",NA,NA,"Rastejante.","IAN083131","Monocotiledônea",NA,"Pará",NA,"(Kunth) Dandy","Zuloaga, FO","Belém","I.A.N. Beira d'água, em densas massas.","-48.5043983459473","-1.4558299779892",NA,NA,"48462","auto","1988","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:52:54-03","EAO","IAN","51185","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Fróes, RL; Black, GA","24663","1949","06","26","Southern America","Brasil",NA,NA,"Capim em areia da ilha.","IAN051185","Monocotiledônea",NA,"Pará",NA,"(Kunth) Dandy","Zuloaga, FO","Marabá","Rio Tocantins; Ilha da Praia; terreno arenoso; muito exposto ao sol.","-49.1178016662598","-5.36860990524292",NA,NA,"262883","auto","1988","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:52:54-03","EAO","IAN","133081","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Oliveira, E","4981","1969","09","24","Southern America","Brasil",NA,NA,NA,"IAN133081","Monocotiledônea",NA,"Pará",NA,"(Kunth) Dandy","Davidse, G","Soure","Ilha do Marajó. Campo aberto de pastagem. Fazenda Tapera, próximo ao campo de aviação; terra firme.","-48.5233001708984","-0.716666996479034",NA,NA,"69952","auto","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:52:54-03","EAO","IAN","133136","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Oliveira, E","5040","1969","11","03","Southern America","Brasil",NA,NA,NA,"IAN133136","Monocotiledônea",NA,"Pará",NA,"(Kunth) Dandy",NA,"Soure","Ilha do meio do campo de pastagem da fazenda Ribanceira; terra firme, baixa, perfil n. 1.","-48.5233001708984","-0.716666996479034",NA,NA,"69952","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:53:57-03","EAO","IAN","101218","PreservedSpecimen","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Lanjouw, J; Lindeman, JC","1967","1949","02","07","Southern America","Suriname",NA,NA,"Up to 80cm tall, base creeping over stones; spekelets green, stigmata dark purple.","IAN101218","Monocotiledônea",NA,NA,NA,"Kunth","Amshoff, GJH",NA,"Hab. Ad ripas fluv. Marowijne. In clearing near Biegieston.","-56.5","3.6",NA,NA,NA,NA,"1949",NA,NA,"-56.5","3.6",NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:53:57-03","EAO","IAN","101447","PreservedSpecimen","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Lanjouw, J; Lindeman, JC","3198","1949","05","10","Southern America","Suriname",NA,NA,"Stem ascending, 80cm high; flower green, anthers orange, stigma dark purple.","IAN101447","Monocotiledônea",NA,NA,NA,"Kunth","Amshoff, GJH",NA,"Hab. Nickerie, on leaves of Nannie-Creek.","-56.5","3.6",NA,NA,NA,NA,NA,NA,NA,"-56.5","3.6",NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:53:57-03","EAO","IAN","12680","PreservedSpecimen","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Haught, O","3624","1943","08","20",NA,"Colômbia",NA,NA,"Abundant along stream in this region.","IAN012680","Monocotiledônea",NA,NA,"IAN012680","Kunth",NA,NA,"Sandy soil along water-course 5km south of Bererril. Dept. Magdalena.",NA,NA,"100","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:53:57-03","EAO","IAN","147115","PreservedSpecimen","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Anderson, WR","10705","1974","02","09","Southern America","Brasil",NA,NA,"Herb in forest.","IAN147115","Monocotiledônea",NA,"Pará",NA,"Kunth","Davidse, G",NA,"Forest and shrubby campo S of Missão Cururú at Maloca Duas Casas.","-57.516667","-7.583333","150","150",NA,NA,"1980",NA,NA,"-57.516667","-7.583333",NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:53:57-03","EAO","IAN","153786","PreservedSpecimen","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Bouças, PRP","169","1976","12","30","Southern America","Brasil",NA,NA,NA,"IAN153786","Monocotiledônea",NA,"Amazonas",NA,"Kunth",NA,NA,"Campo Experimental do Caldeirão/EMBRAPA; margem do Rio Solimões.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:53:57-03","EAO","IAN","157005","PreservedSpecimen","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Rodrigues, IA; Dantas, M","862","1979","05","03","Southern America","Brasil",NA,NA,"Inflorescência verde.","IAN157005","Monocotiledônea",NA,"Roraima",NA,"Kunth",NA,NA,"Estrada Boa Vista-Manaus. Perimetral Norte, BR 210-174, perto do igarapé Itane. Caracaraí. Mata aberta de várzea. Podzol hidromórfico e areias quartzosas, hidromórficas, distróficas.","-59.254167","0.737222",NA,NA,NA,NA,NA,NA,NA,"-59.254167","0.737222",NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:53:57-03","EAO","IAN","17827","PreservedSpecimen","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Pires, JM; Black, GA","843","1945","12","08","Southern America","Brasil",NA,NA,"Perene; colmo longo e rastejante.","IAN017827","Monocotiledônea",NA,"Amazonas","IAN017827 IAN017827_1 IAN017827_e","Kunth","Swallen, JR","Esperança","Margem do rio Javarí.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:53:57-03","EAO","IAN","182874","PreservedSpecimen","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Neves, MS; Silva, RM; Mehlig, U","11","2005","04","18","Southern America","Brasil",NA,NA,NA,"IAN182874","Monocotiledônea",NA,"Pará",NA,"Kunth","Oliveira, JCL de; Nascimento, MP do","Bragança","Ajuruteua, dunas e campos ao noroeste da vila Bonifácio. Sudeste do 3° cordão de dunas. Mata de restinga","-46.618333","-0.836667",NA,NA,NA,NA,"2007","03","19","-46.618333","-0.836667",NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:53:57-03","EAO","IAN","52170","PreservedSpecimen","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Fróes, RL","25931","1950","02","08","Southern America","Brasil",NA,NA,NA,"IAN052170","Monocotiledônea",NA,"Amapá",NA,"Kunth",NA,NA,"Rio Oiapoque; fóz do Igarapé Natáia.","-52.916667","-0.916667",NA,NA,NA,NA,NA,NA,NA,"-52.916667","-0.916667",NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:53:57-03","EAO","IAN","29409","PreservedSpecimen","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Black, GA","918","1947","06","20","Southern America","Brasil",NA,NA,NA,"IAN029409","Monocotiledônea",NA,"Pará","IAN029409","Kunth",NA,NA,"Beira do Rio Ituqui, mata (mata baixa).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-30 12:53:57-03","EAO","IAN","32149","PreservedSpecimen","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Fróes, RL","s.n.","1944","06",NA,"Southern America","Brasil",NA,NA,NA,"IAN032149","Monocotiledônea",NA,"Maranhão","IAN032149","Kunth",NA,NA,"Rio Pindaré, Monção. (Tirado da amostra R.L.Fróes 20316).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-30 12:53:57-03","EAO","IAN","33025","PreservedSpecimen","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Black, GA","2264","1948","01","03","Southern America","Brasil",NA,NA,NA,"IAN033025","Monocotiledônea",NA,"Pará","IAN033025 IAN033025_1 IAN033025_e","Kunth",NA,NA,"Rio Cuparí; lago Curuçá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-30 12:53:57-03","EAO","IAN","33258","PreservedSpecimen","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Black, GA","2521","1948","05","02","Southern America","Brasil",NA,NA,NA,"IAN033258","Monocotiledônea",NA,"Amazonas","IAN033258 IAN033258_1 IAN033258_e","Kunth",NA,NA,"Rio Içana, Santana, igarapé próximo a cidade.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-30 12:53:57-03","EAO","IAN","43121","PreservedSpecimen","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Fróes, RL; Pires, JM","24183","1949","03","29","Southern America","Brasil",NA,NA,"Capim.","IAN043121","Monocotiledônea",NA,"Pará",NA,"Kunth",NA,NA,"Rio Capim. À margem do rio, praia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-30 12:53:57-03","EAO","IAN","43791","PreservedSpecimen","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Hitchcock, AS","16758","1919","11","14",NA,"Guiana",NA,NA,"Much branched and straggling.","IAN043791","Monocotiledônea",NA,NA,NA,"Kunth",NA,NA,"Parika: Near marsh.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-30 12:53:57-03","EAO","IAN","52111","PreservedSpecimen","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Fróes, RL","25892","1950","02","05","Southern America","Brasil",NA,NA,NA,"IAN052111","Monocotiledônea",NA,"Amapá",NA,"Kunth",NA,NA,"Rio Oiapoque; igarapé São Paulo.","-52.916667","-0.916667",NA,NA,NA,NA,NA,NA,NA,"-52.916667","-0.916667",NA,NA,NA,NA,NA,NA
"87","2021-03-30 12:53:57-03","EAO","IAN","54501","PreservedSpecimen","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Black, GA; Engelhard, F","8925","1950","02","20","Southern America","Brasil",NA,NA,"Reptante; decumbente.","IAN054501","Monocotiledônea",NA,"Pará",NA,"Kunth",NA,NA,"Ilha do Marajó; fazenda Menino Deus; Rio Paracauarí. Campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-30 12:53:57-03","EAO","IAN","55585","PreservedSpecimen","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Black, GA","9522","1950","04","21","Southern America","Brasil",NA,NA,"Rasteiro.","IAN055585","Monocotiledônea",NA,"Amapá",NA,"Kunth",NA,NA,"Fazenda Mungubas. Em mata de várzea. (Coletado pelo Sr. e Sra. Irvaldo Lobato).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-03-30 12:53:57-03","EAO","IAN","58396","PreservedSpecimen","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Pires, JM; Black, GA","1964","1950","05","24","Southern America","Brasil",NA,NA,NA,"IAN058396","Monocotiledônea",NA,"Maranhão",NA,"Kunth",NA,NA,"Ilha dos Botes, duas léguas abaixo de Carolina; Rio Tocantins.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-03-30 12:53:57-03","EAO","IAN","62095","PreservedSpecimen","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Black, GA; Ledoux, PVD","10807","1950","11","16","Southern America","Brasil",NA,NA,"Perene, rastejante.","IAN062095","Monocotiledônea",NA,"Amazonas","IAN062095 IAN062095_e","Kunth",NA,NA,"Rio Jamundá; fazenda Santa Rosa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-03-30 12:53:57-03","EAO","IAN","62205","PreservedSpecimen","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Black, GA","10927","1950","12","20","Southern America","Brasil",NA,NA,NA,"IAN062205","Monocotiledônea",NA,"Pará","IAN062205 IAN062205_e","Kunth",NA,NA,"Rio Guamá, lado oposto do Aurá; ilha de terra, várzea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-03-30 12:53:57-03","EAO","IAN","62209","PreservedSpecimen","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Black, GA","10931","1950","11","20","Southern America","Brasil",NA,NA,NA,"IAN062209","Monocotiledônea",NA,"Pará","IAN062209 IAN062209_e","Kunth",NA,NA,"Rio Guamá; beira do furo do Bijogó. Em terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-03-30 12:53:57-03","EAO","IAN","62324","PreservedSpecimen","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Dutra, AP","49",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IAN062324","Monocotiledônea",NA,"Rio Grande do Sul",NA,"Kunth",NA,NA,"(Herbario do Jardim Botânico do Rio).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-03-30 12:53:57-03","EAO","IAN","63943","PreservedSpecimen","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Louis, J","9823","1938","06","17",NA,"Congo Bélgica",NA,NA,NA,"IAN063943","Monocotiledônea",NA,NA,NA,"Kunth",NA,NA,"Jangambi, au fried de I'Isalouve.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
