"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"380","2019-05-06 11:52:08-03","UFU","HUFU","26591","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Goldenberg, R.; Semir, J.; Romero, R. & Dutilh, J.","487","1998","02","13",NA,"Brasil",NA,NA,"Liana, ca. 2,5 m. Flores com corola creme-esverdeada e fauce amarela, flores velhas com lacínias reflexas e vináceas.; Floresta pertubada.","HUFU00001641",NA,NA,"(Müll.Arg.) Markgr.",NA,"Minas Gerais","Pimenta","Estrada Pimenta - Santo Hilário","-45.798900604248","-20.4839000701904","HUFU00001641",NA,NA,"21095","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2019-05-06 11:52:08-03","UFU","HUFU","59366","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Vargas, B.C.; Araújo, G.M.","315","2011","01","26",NA,"Brasil",NA,NA,"Trepadeira volúvel. Cálice verde, corola amarela com tons marrons, botões florais verdes.","HUFU00001644",NA,NA,"(Müll.Arg.) Markgr.",NA,"Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975","HUFU00001644",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2019-05-06 11:52:08-03","UFU","HUFU","2791","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Motta, P.C.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUFU00001653",NA,NA,"(Müll.Arg.) Markgr.","Marcondes-Ferreira, W.","Minas Gerais","Uberlândia","Fazenda do Glória","-48.2771987915039","-18.9186000823975","HUFU00001653",NA,NA,"58223","auto","1995","06",NA,NA,NA,NA,NA,NA,NA,NA
"383","2019-05-06 11:52:08-03","UFU","HUFU","56929","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Vargas, B.C.; Araújo, G.M.","23","2010","03","23",NA,"Brasil",NA,NA,"Trepadeira. Fruto verde piloso.; Mata semi - decídua.","HUFU00001646",NA,NA,"(Müll.Arg.) Markgr.",NA,"Minas Gerais","Uberlândia","Fazenda do Glória","-48.2771987915039","-18.9186000823975","HUFU00001646",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2019-05-06 11:52:08-03","UFU","HUFU","56906","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Vargas, B.C.; Araújo, G.M.","10","2010","03","18",NA,"Brasil",NA,NA,"Trepadeira. Fruto verde piloso.; Mata semi - decídua.","HUFU00001649",NA,NA,"(Müll.Arg.) Markgr.",NA,"Minas Gerais","Uberlândia","Fazenda São José","-48.2771987915039","-18.9186000823975","HUFU00001649",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2019-05-06 11:52:08-03","UFU","HUFU","4032","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Mota, P.C.","s.n.","1993","03","09",NA,"Brasil",NA,NA,"Trepadeira, latéx incolor, flor amarelo-esverdeada e fruto verde.; Borda de mata.","HUFU00001650",NA,NA,"(Müll.Arg.) Markgr.","Marcondes-Ferreira, W.","Minas Gerais","Uberlândia","Granja Marilenza","-48.2771987915039","-18.9186000823975","HUFU00001650",NA,NA,"58223","auto","1995","06",NA,NA,NA,NA,NA,NA,NA,NA
"386","2020-08-20 14:56:22-03","UFSC","FLOR","2802","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Smith, L.B.; Klein, R.M. & Hatschbach, G.","14445","1965","12","14",NA,"Brasil",NA,NA,NA,"FLOR0002802",NA,"Gentianales","(Müll.Arg.) Markgr.",NA,"Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545","FLOR0002802","890","890","46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-08-20 20:39:03-03","UFSC","FLOR","27218","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Hatschbach, G.; Hatschbach, M.","60530","1994","02","17",NA,"Brasil",NA,NA,"volúvel, flor creme-esverdeada","FLOR0027218",NA,"Gentianales","(Müll.Arg.) Markgr.","Hatschbach, G.","Paraná","Wenceslau Braz","Rod. Jaguariaíva-Wenceslau Braz, 3-5 km S de Calógeras.","-49.8027992248535","-23.8738994598389","FLOR0027218",NA,NA,"17717","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2017-11-17 14:34:18-02","UFMT","UFMT","43387","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Caxambu, M.G.; Siqueira, E.L.; Peixoto, J.C.B.","7762","2017","03","02",NA,"Brasil",NA,NA,"Trepadeira volúvel, heliófita, com látex transparente. Flores com cálice verde e corola amarela. Fruto imaturo verde.; Relevo suave-ondulado.",NA,NA,NA,"(Müll.Arg.) Markgr.","Caxambu, M.G.","Paraná","Céu Azul","Parque Nacional do Iguaçu, cercanias da BR-277.","-53.655694","-25.066583",NA,"739","739",NA,NA,"2017","03","-53.655694","-25.066583",NA,"10",NA,NA,NA,NA
"389","2021-03-04 15:43:32-03","IF","SPSF","18622","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","J.Y.Tamashiro","T.358","1994","02","01","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerrado&nf;;",NA,"Magnoliophyta","Gentianales",NA,NA,"SP","Itirapina","E.E.Instituto Florestal","-47.8199996948242","-22.25",NA,NA,NA,"22843","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"390","2021-03-04 15:43:33-03","IF","SPSF","38523","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","C. R. Lima & M. T. Z. Toniato & J. B. Baitello & R.Cielo-Filho","11","2007","07","25","América do Sul","Brasil",NA,NA,NA,NA,"Magnoliophyta","Gentianales","(Müll.Arg.) Markgr.","J. A. Pastore","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.7200012207031","-23.3799991607666",NA,"630","630","29740","auto","2007","08",NA,NA,"Magnoliopsida","06",NA,NA,NA,NA
"391","2021-03-04 15:43:32-03","IF","SPSF","19418","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","J.Y.Tamashiro","1196","1995","06","13","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Gentianales",NA,NA,"SP","Piraju","estrada para Manduri","-49.3800010681152","-23.1900005340576",NA,NA,NA,"20806","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"392","2021-03-04 15:43:32-03","IF","SPSF","12297","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","J.Y.Tamashiro","18832","1986","12","02","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Gentianales",NA,NA,"SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,"54606","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"393","2021-03-04 15:43:32-03","IF","SPSF","23323","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","E.E.Macedo","267-A","1997","11","11","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Solo arenoso.;",NA,"Magnoliophyta","Gentianales",NA,NA,"SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.433333","-20.216667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"394","2021-03-04 15:43:33-03","IF","SPSF","42202","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","C.R.Lima & R.Cielo-Filho & O.T. Aguiar","235","2009","07","30","América do Sul","Brasil",NA,NA,"COLETA: Liana com frutos verdes. Látex incolor.; GEOGRAFIA: Aceiro da Valeta.;",NA,"Magnoliophyta","Gentianales","(Müll.Arg.) Markgr.","N.S.Pinto","SP","Itapeva","Estação Experimental","-49.080278","-24.058056",NA,"700","700",NA,NA,"2009","08",NA,NA,"Magnoliopsida","31",NA,NA,NA,NA
"395","2021-03-04 15:43:33-03","IF","SPSF","43392","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii",NA,"12","2010","02","24","América do Sul","Brasil",NA,NA,"COLETA: Liana, flores amarelas.; GEOGRAFIA: Aceiro da valeta - Floresta;",NA,"Magnoliophyta","Gentianales","(Müll.Arg.) Markgr.","J.A. Pastore","SP","Itapeva","Estação Experimental","-49.083611","-24.060278",NA,NA,NA,NA,NA,"2010","04",NA,NA,"Magnoliopsida","12",NA,NA,NA,NA
"396","2021-03-04 15:43:32-03","IF","SPSF","21812","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","E.E.Macedo","45","1995","07","25","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Gentianales",NA,NA,"SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.4700012207031","-20.25",NA,NA,NA,"27552","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"397","2017-09-11 17:06:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Haemadictyon","riedelii","Haemadictyon riedelii","Riedel, L","1973",NA,NA,NA,"Southern America","Brazil",NA,NA,"Florebat Februario. Pl. Oreas",NA,NA,NA,"Müll.Arg.",NA,"São Paulo",NA,"Habitat in silvis inter Ytu et Sorocaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2021-02-08 12:33:07-03","UFRGS","ICN","017485","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Dedecca, D","s.n.","1948","02","19","América do Sul","Brasil",NA,NA,"trepadeira","ICN00011637","Dicotyledon",NA,"(Müll.Arg.) Markgr.","do Rio, MCS","SP","Ibiti","Est. Exp. De Ibiti",NA,NA,"ICN00011637",NA,NA,NA,NA,"2003","08",NA,NA,NA,NA,NA,NA,NA,NA
"399","2021-02-08 12:33:07-03","UFRGS","ICN","186614","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Hagelund, K","4998","1966","12","26","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Müll.Arg.) Markgr.","Markgraf","RS","Giruá","Mato Grande","-54.3497009277344","-28.028299331665",NA,NA,NA,"23862","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2021-03-03 22:00:02-03","FLAS","FLAS","143000","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","J. Mattos","9535",NA,NA,NA,NA,"Brazil","Preserved herbarium specimen",NA,"[Minimal record, additional data is likely to be present on the sheet.]",NA,NA,NA,"(Müll.Arg.) Markgr.",NA,"Sao Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2019-12-05 10:14:36-03","UNESP-IS","HISA","10580","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","A. A. Rezende","1576","2014","09","11",NA,"Brasil",NA,NA,"Reserva Legal, trepadeira, fruto imatudo verde.",NA,NA,NA,"(Müll. Arg.) Markgr.",NA,"Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,NA,NA,NA,NA,NA,NA,"51w 24'26''","20s21'40''",NA,NA,NA,NA,NA,NA
"402","2019-11-21 09:58:59-03","IBt","SP","17924","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","s.col.","s.n.",NA,NA,NA,NA,"Desconhecido",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","Gehrt, A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2019-11-21 09:58:59-03","IBt","SP","266556","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Dedecca, D","s.n.","1948","02","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","Kinoshita, LS; Rio, MCS","São Paulo","Ibiti","Estação Experimental de Ibití",NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2019-11-21 09:58:59-03","IBt","SP","276363","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Souza, VC; Moraes, PLR; Vitti, FX","5719","1994","04","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","Rio, MCS","São Paulo","Pindorama","Fazenda Rocha. Ao lado da Estação do IAC","-48.5333","-21.125",NA,NA,NA,NA,NA,"2003","08","-48.5333","-21.125",NA,NA,NA,NA,NA,NA
"405","2020-11-12 15:23:30-03","IBt","SP","277762","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Tamashiro, JY; Rodrigues, RR; Goldenberg, R; Ivanauskas, NM; Belinello, R; Galvão, JC","1196","1995","06","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","Kinoshita, LS; Rio, MCS","São Paulo","Piraju","Estrada Manduri Pirajú","-49.354167","-23.110278",NA,NA,NA,NA,NA,"2005",NA,"-49.354167","-23.110278",NA,NA,NA,NA,NA,NA
"406","2019-11-21 09:58:59-03","IBt","SP","296248","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Souza, VC; Souza, JP","10816","1996","02","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","Kinoshita, LS; Rio, MCS","São Paulo","Assis","Água da Pinga","-50.4775","-22.619167",NA,"540","540",NA,NA,"2005","08","-50.4775","-22.619167",NA,"26",NA,NA,NA,NA
"407","2019-11-21 09:58:59-03","IBt","SP","297206","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Souza, VC; Souza, JP","10843","1996","02","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","Rio, MCS","São Paulo","João Ramalho","Cerca de 6 km da cidade em direção a Rancharia. Haras União","-50.8075","-22.246667",NA,"520","520",NA,NA,"2003","08","-50.8075","-22.246667",NA,NA,NA,NA,NA,NA
"408","2019-11-21 09:58:59-03","IBt","SP","297209","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Souza, VC; Souza, JP; Scalon, VR; Astorino, A","10421","1996","01","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","Kinoshita, LS; Rio, MCS","São Paulo","Coronel Macedo","Bairro dos costa","-49.342222","-23.663333",NA,"540","540",NA,NA,"2005","08","-49.342222","-23.663333",NA,"26",NA,NA,NA,NA
"409","2019-11-21 09:58:59-03","IBt","SP","297218","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Souza, VC; Souza, JP; Scalon, VR; Astorino, A","10719","1996","01","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","Rio, MCS","São Paulo","Buri","Estrada para Aracaçu, 11 km de Buri","-48.509444","-23.750556",NA,NA,NA,NA,NA,"2003","08","-48.509444","-23.750556",NA,NA,NA,NA,NA,NA
"410","2019-11-21 09:58:59-03","IBt","SP","93112","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Woolston, AL","834","1957","06","24",NA,"Paraguai",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","Woodson, R","San Pedro","Alto Paraguay","Primavera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2019-11-21 09:58:59-03","IBt","SP","52582","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Macedo, A","632","1944","12","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","Rio, MCS","Minas Gerais","Campina Verde","Fazenda Botafogo","-49.486400604248","-19.5356006622314",NA,NA,NA,"79993","auto","2003","08",NA,NA,NA,NA,NA,NA,NA,NA
"412","2019-11-21 09:58:59-03","IBt","SP","49709","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Kuhlmann, M","451","1943","03","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","Rio, MCS","São Paulo","Amparo","Monte Alegre","-46.7599983215332","-22.7000007629395",NA,NA,NA,"18036","auto","2003","08",NA,NA,NA,NA,NA,NA,NA,NA
"413","2019-11-21 09:58:59-03","IBt","SP","6650","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Toledo, B","s.n.","1918","05",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","Rio, MCS","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,"23900","auto","2003","08",NA,NA,NA,NA,NA,NA,NA,NA
"414","2019-11-21 09:58:59-03","IBt","SP","11207","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Campos Novaes, J","CGG5814",NA,NA,NA,NA,"Brasil",NA,NA,NA,"SP022475",NA,NA,"(Müll.Arg.) Markgr.","Kinoshita, LS","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303","SP022475",NA,NA,"23900","auto","1996","05",NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-11-05 09:51:20-03","IBt","SP","289194","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Bernacci, LC; Sciamarelli; Moreira; Andrade, JC; Belinello; Soares","1852","1995","05","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","Kinoshita, LS; Rio, MCS","São Paulo","Cardoso","Antigo Porto Militão","-49.9099998474121","-20.0799999237061",NA,NA,NA,"22486","auto","2005","08",NA,NA,NA,"25",NA,NA,NA,NA
"416","2019-11-21 09:58:59-03","IBt","SP","296255","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Kinoshita, LS; Sartori, ALB","94-214","1994","11","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","Kinoshita, LS; Rio, MCS","São Paulo","Cássia dos Coqueiros","Beira de estrada","-47.1699981689453","-21.2800006866455",NA,NA,NA,"13265","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2019-11-21 09:58:59-03","IBt","SP","64798","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Mattos, J","9535","1961","11","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","Rio, MCS","São Paulo","Itapetininga","3 km sul da cidade","-48.0499992370605","-23.5900001525879",NA,NA,NA,"40712","auto","2003","08",NA,NA,NA,NA,NA,NA,NA,NA
"418","2019-11-21 09:58:59-03","IBt","SP","276372","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Tamashiro, JY; Galvão, JC","358","1994","02","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","Rapini, A","São Paulo","Itirapina","Cerrado do Pedregulho","-47.8199996948242","-22.25",NA,NA,NA,"22843","auto","1995","10",NA,NA,NA,"03",NA,NA,NA,NA
"419","2019-11-21 09:58:59-03","IBt","SP","259253","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Barros, F","2583","1993","02","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","Kinoshita, LS; Rio, MCS","São Paulo","Itirapina","Mata do Pedregulho","-47.8199996948242","-22.25",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2019-11-21 09:58:59-03","IBt","SP","342772","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Amorim, AM; Forzza, RC; Gonçalves, EG","3203","1999","12","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","Morokawa, R","São Paulo","Itú","Rodovia Itu-Porto Feliz, ca. de 10 km de Itu. Capão de mata no vale, beirando rio. Coletas efetuadas no interior e bordo dos capões","-47.2900009155273","-23.2600002288818",NA,NA,NA,"22309","auto","2008","12",NA,NA,NA,NA,NA,NA,NA,NA
"421","2019-11-21 09:58:59-03","IBt","SP","180439","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Melo, MMRF; Chiea, SAC","191","1980","11","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","Rio, MCS","São Paulo","Mogi Guaçu","Estação Experimental de Mogi-Guaçu, Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,"39309","auto","2003","08",NA,NA,NA,NA,NA,NA,NA,NA
"422","2019-11-21 09:58:59-03","IBt","SP","247438","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Godoi, JV; Romaniuc Neto, S","40","1991","02","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","Rio, MCS","São Paulo","Mogi Guaçu","Martinho Prado, Fazenda Campininha, Mata da Mariana","-46.9421997070312","-22.372200012207",NA,NA,NA,"39309","auto","2003","08",NA,NA,NA,NA,NA,NA,NA,NA
"423","2019-11-21 09:58:59-03","IBt","SP","168611","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Mantovani, W","1578","1981","01","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","Rio, MCS","São Paulo","Mogi Guaçu","Martinho Prado, Reserva Biológica da Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,"39309","auto","2003","08",NA,NA,NA,NA,NA,NA,NA,NA
"424","2019-11-21 09:58:59-03","IBt","SP","248412","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Romaniuc Neto, S; Rossi, L","1187","1991","06","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","Kinoshita, LS; Rio, MCS","São Paulo","Mogi Guaçu","Martinho Prado, Reserva Biológica da Fazenda Campininha. Mata da Mariana. Córrego da Divisa","-46.9421997070312","-22.372200012207",NA,NA,NA,"39309","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2019-11-21 09:58:59-03","IBt","SP","253931","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Pereira, DF; Romaniuc Neto, S; Godoi, JV; Lohmann, CEO","150","1992","05","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","Rio, MCS","São Paulo","Mogi Guaçu","Reserva Biológica e Estação Experimental de Mogi Guaçu, Mata da Mariana","-46.9421997070312","-22.372200012207",NA,NA,NA,"39309","auto","2003","08",NA,NA,NA,NA,NA,NA,NA,NA
"426","2019-11-21 09:58:59-03","IBt","SP","254009","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Godoi, JV","225","1992","07","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","Kinoshita, LS; Rio, MCS","São Paulo","Mogi Guaçu","Reserva Biológica e Estação Experimental de Mogi Guaçu, Mata do Casemiro","-46.9421997070312","-22.372200012207",NA,NA,NA,"39309","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2019-11-21 09:58:59-03","IBt","SP","56495","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Handro, O","828","1958","11","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","Rio, MCS","São Paulo","Mogi Guaçu","Reserva Florestal, perto de Pádua Sales, margem do rio Mogi-guaçu","-46.9421997070312","-22.372200012207",NA,NA,NA,"39309","auto","2003","08",NA,NA,NA,NA,NA,NA,NA,NA
"428","2019-11-21 09:58:59-03","IBt","SP","278972","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Bernacci, LC; Andrade, PRP; Orajo, N; Camargo, O; Belinello, R","1293","1995","03","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","Kinoshita, LS; Rio, MCS","São Paulo","Monte Alegre do Sul","Estação Experimental do IAC","-46.6800003051758","-22.6800003051758",NA,NA,NA,"11114","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2019-11-21 09:58:59-03","IBt","SP","266616","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Mendes, OT","s.n.","1938","11","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","Kinoshita, LS; Rio, MCS","São Paulo","Pindorama","Mato Ricieri Zirondi","-48.9000015258789","-21.1800003051758",NA,NA,NA,"14884","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2019-11-21 09:58:59-03","IBt","SP","44168","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Mendes, OT","s.n.","1940","02","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","Rio, MCS","São Paulo","Pindorama","Propriedade Ricieri Zirondi","-48.9000015258789","-21.1800003051758",NA,NA,NA,"14884","auto","2003","08",NA,NA,NA,NA,NA,NA,NA,NA
"431","2019-11-21 09:58:59-03","IBt","SP","237758","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Catharino, ELM","1139","1987","11","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","Kinoshita, LS; Rio, MCS","São Paulo","Piracicaba","Mata da pedreira, ESALQ/USP","-47.6399993896484","-22.7199993133545",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2019-11-21 09:58:59-03","IBt","SP","276153","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Torres, RB; Bernacci, LC; Falivene, SMP; Camargo, O","119","1994","04","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","Kinoshita, LS; Rio, MCS","São Paulo","São Roque","E.E. São Roque","-47.1300010681152","-23.5200004577637",NA,NA,NA,"15567","auto","2005","08",NA,NA,NA,"24",NA,NA,NA,NA
