"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","eventTime","sex"
"367","2021-03-25 13:52:51-03","UNIVILLE","JOI","7385","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","F.C.S.Vieira","F.C.S. Vieira","2007","12","20","Brasil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,"JOI007385","JOI007385","2020","02","14","2027","Serra Quiriri, moro Quiriri, topo, capão do mato.","1500","1500","Ponto Moquiriri: -26.0136, -48,9561; HABITO: arbusto",NA,NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA
"368","2021-03-25 13:52:51-03","UNIVILLE","JOI","2995","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","F.C.S.Vieira","F.C.S. Vieira","2006","01","11","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"JOI002995","JOI002995","2020","02","14","1486","Morro Jurapê.","700","700","; HABITO: arbusto/arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa Alto Montana",NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"369","2021-03-04 11:17:34-03","UEFS","HUEFS","119145","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","itatiaiensis","Hexachlamys itatiaiensis","Mattos",NA,"Medri, C.","1999","12","22","Brasil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,"HUEFS0119145","HUEFS0119145",NA,NA,NA,"914","Salto João Nogueira.",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"30511","auto","Rosanae",NA,NA,NA,NA,NA,NA
"370","2021-03-04 11:17:34-03","UEFS","HUEFS","21856","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","itatiaiensis","Hexachlamys itatiaiensis","Mattos",NA,"Hatschbach, G.","1994","09","15","Brasil","Santa Catarina","Irani","-51.9016990661621","-27.0247001647949",NA,NA,"HUEFS0021856","HUEFS0021856",NA,NA,NA,"61023",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"13629","auto","Rosanae",NA,NA,NA,NA,NA,NA
"371","2019-10-07 09:35:29-03","UEFS","HUEFS","176593","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata var. regnelliana","(O.Berg) Landrum",NA,"Braga, J.M.A.","1996","12","03","Brasil","Rio de Janeiro","Itatiaia","-44.566667","-22.25","44W34'0''","22S15'0''","HUEFS0176593","HUEFS0176593",NA,NA,NA,"3698","Parque Nacional de Itatiaia. Planalto, proximidades do Brejo da Lapa.","1660","1660","Floresta Nebular alterada.","Angiospermae","Myrtales",NA,NA,NA,"var. regnelliana",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"372","2019-10-07 09:35:29-03","UEFS","HUEFS","176595","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata var. regnelliana","(O.Berg) Landrum",NA,"Silva Neto, S.J.","2002","11","26","Brasil","Rio de Janeiro","Itatiaia","-44.566667","-22.25","44W34'0''","22S15'0''","HUEFS0176595","HUEFS0176595",NA,NA,NA,"1726","Parque Nacional de Itatiaia. Brejo da Lapa.",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"var. regnelliana",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"373","2019-10-07 09:35:29-03","UEFS","HUEFS","212380","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata var. regnelliana","(O.Berg) Landrum",NA,"Barboza, E.","2013","10","30","Brasil","Santa Catarina","Campo Alegre",NA,"-26.015278","49W57'88''","26S0'55''","HUEFS0212380",NA,NA,NA,NA,"4004","Campos do Quiriri.","862","862",NA,"Angiospermae","Myrtales",NA,NA,NA,"var. regnelliana",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"374","2019-10-07 09:35:29-03","UEFS","HUEFS","234125","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","M.Sobral","Santos, M.F.","2012","01","12","Brasil","Rio de Janeiro","Itatiaia","-44.742778","-22.345833","44W44'34''","22S20'45''","HUEFS0234125",NA,"2019","06",NA,"799","Parque Nacional de Itatiaia. Estrada para o Abrigo Rebouças. Na beira da estrada, mata nebular.",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"375","2019-09-04 19:40:53-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","itatiaiensis","Eugenia itatiaiensis",NA,NA,"A. Glaziou",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"6545",NA,NA,NA,NA,"Spermatophyta",NA,"Holotype","South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"376","2019-09-04 18:33:40-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","regnelliana","Eugenia regnelliana",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"Isolectotype","South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"377","2015-03-07 08:59:29-03","F","FMNH-SEEDPLANTS","V0105508F","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","handroi","Hexachlamys handroi",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0105508F","V0105508F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"378","2015-03-07 08:59:29-03","F","FMNH-SEEDPLANTS","V0105509F","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","itatiaiensis","Hexachlamys itatiaiensis",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0105509F","V0105509F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"379","2015-03-07 09:00:08-03","F","FMNH-SEEDPLANTS","V0106033F","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0106033F","V0106033F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,"regnelliana",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"380","2015-03-07 09:00:08-03","F","FMNH-SEEDPLANTS","V0106034F","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0106034F","V0106034F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,"regnelliana",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"381","2015-03-07 09:00:09-03","F","FMNH-SEEDPLANTS","V0106050F","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0106050F","V0106050F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,"regnelliana",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"382","2015-03-07 09:00:09-03","F","FMNH-SEEDPLANTS","V0106051F","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0106051F","V0106051F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,"regnelliana",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"383","2015-03-07 09:00:09-03","F","FMNH-SEEDPLANTS","V0106052F","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0106052F","V0106052F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,"regnelliana",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"384","2015-03-07 08:39:48-03","F","FMNH-SEEDPLANTS","V0106053F","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0106053F","V0106053F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,"regnelliana",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"385","2015-03-07 09:00:09-03","F","FMNH-SEEDPLANTS","V0106054F","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0106054F","V0106054F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,"regnelliana",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"386","2015-03-07 09:00:09-03","F","FMNH-SEEDPLANTS","V0106055F","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0106055F","V0106055F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,"regnelliana",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"387","2015-03-07 09:00:09-03","F","FMNH-SEEDPLANTS","V0106056F","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0106056F","V0106056F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,"regnelliana",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"388","2015-03-07 09:00:09-03","F","FMNH-SEEDPLANTS","V0106057F","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0106057F","V0106057F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,"regnelliana",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"389","2015-03-07 09:00:09-03","F","FMNH-SEEDPLANTS","V0106058F","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0106058F","V0106058F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,"regnelliana",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"390","2018-05-14 16:21:13-03","F","FMNH-SEEDPLANTS","V0349042F","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana",NA,"RRC ID Flag","J. R. Mattos","1964","11","12","Brazil","Santa Catarina",NA,"-50","-27",NA,NA,"V0349042F","V0349042F_01 V0349042F_02",NA,NA,NA,"12135",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,"regnelliana",NA,NA,"Dicotyledoneae",NA,NA,NA,"12135",NA,NA
"391","2018-05-14 16:21:25-03","F","FMNH-SEEDPLANTS","V0349043F","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana",NA,"RRC ID Flag","J. R. Mattos","1966","12","17","Brazil","São Paulo",NA,"-49","-22",NA,NA,"V0349043F","V0349043F_01 V0349043F_02",NA,NA,NA,"14742",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,"regnelliana",NA,NA,"Dicotyledoneae",NA,NA,NA,"14742",NA,NA
"392","2019-09-04 19:42:59-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrtus","ovalifolia","Myrtus ovalifolia",NA,NA,"A. Saint-Hilaire",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"Holotype","South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"393","2019-01-23 11:01:35-02","F","FMNH-SEEDPLANTS","V0065652F","PreservedSpecimen","Plantae","Myrtaceae","Myrtus","ovalifolia","Myrtus ovalifolia",NA,NA,"A. Saint-Hilaire",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0065652F","V0065652F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"Isotype","South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"394","2020-04-29 16:30:11-03","UFVJM","HDJF","4245","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","Faria, JEQ","Faria, JEQ; Vasconcelos, TNC; Stadnik, AMS","2016","07","13","Brasil","Minas Gerais","Rio Preto","-43.888889","-22.011667","-43.888889","-22.011667","HDJF004245","HDJF004245_01","2016","07",NA,"6287","Na subida para a gruta do Funil, ao lado do povoado do Funil","962","962",NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2020-04-29 16:30:12-03","UFVJM","HDJF","4298","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O. Berg) D.Legrand & Kausel","Faria, JEQ","Faria, JEQ","2016","07","18","Brasil","Minas Gerais","Itamonte","-44.744167","-22.364444","-44.744167","-22.364444","HDJF004298","HDJF004298_01","2016","07",NA,"6345","Estrada para o Parque Nacional do Itatiaia","1977","1977",NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2020-04-29 16:30:12-03","UFVJM","HDJF","4302","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O. Berg) D.Legrand & Kausel","Faria, JEQ","Faria, JEQ","2016","07","18","Brasil","Minas Gerais","Itamonte","-44.736111","-22.356389","-44.736111","-22.356389","HDJF004302","HDJF004302_01","2016","07",NA,"6349","Estrada para o Parque Nacional do Itatiaia","2150","2150",NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2019-04-02 09:32:16-03","URICER","HPBR","8739","S","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","MILESI, T. R.","RÖHRIG, C. & SILVEIRA, N.","2002","09","11","Brasil","SC","Celso Ramos","-51.3363990783691","-27.6343994140625",NA,NA,"HPBR008739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13642","auto",NA,NA,NA,"1",NA,NA,NA
"398","2019-04-30 15:24:32-03","UFSJ","HUFSJ","10484","S","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","Sobral, M","Francisco, EM","2000","11","19","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,"HUFSJ010484",NA,"2018",NA,NA,"75","Fazenda Barra Grande: interior da mata.Beira do Rio Burro.",NA,NA,"Árvore; 10m; fruto maduro verde.",NA,NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA
"399","2019-02-27 14:02:46-03","UFSJ","HUFSJ","6673","S","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos",NA,"Faria, JEQ","2012","11","28","Brasil","Minas Gerais",NA,"-43.888889","-22.011667","-43.888889","-22.011667","HUFSJ006673",NA,NA,NA,NA,"3100","No povoado do Funil, próximo à gruta e cruzeiro",NA,NA,"Arvoreta ca. 3,5 m de altura, caule muito corticoso soltando placas de ritidoma, fruto imaturo verde avermelhado com hipanto circunciso, 4-5 lobos do cálice vistos em resquícios no fruto, semente com testa óssea, embrião creme, radíc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2019-02-27 14:02:46-03","UFSJ","HUFSJ","6679","S","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos",NA,"Faria, JEQ","2012","11","28","Brasil","Minas Gerais",NA,"-43.888889","-22.011667","-43.888889","-22.011667","HUFSJ006679",NA,NA,NA,NA,"3107","No povoado do Funil, ao lado da gruta e cruzeiro",NA,NA,"Arvoreta ca. 3,5 m de altura, caule com ritidoma fissurado soltando placas, botão floral verde, flore branco-esverdeada, fruto imaturo verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2019-02-27 14:02:46-03","UFSJ","HUFSJ","5011","S","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","Sobral, M","Antunes, K; et al.","2012","10","19","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"HUFSJ005011",NA,"2013",NA,NA,"330","Serra Negra. Trilha para cahoeira Amarela.",NA,NA,"Arbusto de 2m de altura, campo quartzítico. Flores amareladas, floração densa com folhas decíduas.",NA,NA,NA,NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA
"402","2019-02-27 14:02:46-03","UFSJ","HUFSJ","5012","S","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","Sobral, M","Antunes, K; et al.","2012","10","20","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"HUFSJ005012",NA,"2013",NA,NA,"347","Serra Negra. Trilha para Ninho da Égua.",NA,NA,"Arbusto de 2m de altura, campo quartzítico. Flores amareladas.",NA,NA,NA,NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA
"403","2019-12-09 10:46:02-03","UFSJ","HUFSJ","2267","S","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","Sobral, M","Silva, JM; Lucas, E; Mazine, FF; Sakuragui, CM","2003","10","29","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"HUFSJ002267",NA,"2011",NA,NA,"3798","Estrada da Graciosa, recanto Bela Vista.",NA,NA,"Árvore, 5m, fruto amarelado. Floresta Atlântica.",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"404","2019-12-09 10:46:02-03","UFSJ","HUFSJ","10411","S","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","Sobral, M","Estevan, DA; et al.","1999","10","17","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,"HUFSJ010411",NA,"2018",NA,NA,"95","Sitio Santo Antonio.",NA,NA,"Árvore cerca de 12 m, frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA
"405","2019-02-27 14:02:59-03","UFSJ","HUFSJ","5969","S","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","Sobral, M","Sobral, M; et al.","2013","07","12","Brasil","Minas Gerais","Lavras","-45.625536","-21.559614","-45.625536","-21.559614","HUFSJ005969",NA,"2013",NA,NA,"15614","Reserva Ecológica Poço Bonito.",NA,NA,"Arbusto 1,5 m, muito ramificado lateralmente, em beira de curso d'água dentro de mata de galeria; casca rugosa; frutos imaturos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2021-04-08 17:13:02-03","UESB","HUESB","6962","S","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","M. Sobral.","A.L. Cavalheiro; et al.; et al.","1998","08","21","Brasil","Paraná","Congonhinhas","-50.5536003112793","-23.5510997772217",NA,NA,"HUESB000006962",NA,"2009","07","21","s.n.","Fazenda Planalto",NA,NA,"Árvore 9m; cap 65cm; botões florais e flores amarelo-claro","Dicotyledoneae",NA,NA,NA,NA,NA,"24253","auto",NA,NA,NA,NA,NA,NA,NA
"407","2021-03-10 11:38:48-03","UNILA","EVB","2356","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","Sobral, M.","Estevan, D.A.; et al.","1999","10","17","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,"EVB002356","EVB002356","2018","04","14","95","Sítio Santo Antônio.",NA,NA,"Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA
"408","2020-11-12 17:01:54-03","UEL","FUEL","35776","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","Sobral, M","Lovato, MC; et al.","2003","10","30","Brasil","Paraná","Londrina","-50.975556","-23.540833","-50.975556","-23.540833","FUEL009362",NA,"2009","07","31","120","Fazenda Figueira, Paiquerê",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-11-12 17:01:54-03","UEL","FUEL","35919","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","Sobral, M","Lovato, MC; et al.","2003","09","02","Brasil","Paraná","Londrina","-50.975556","-23.540833","-50.975556","-23.540833","FUEL009366",NA,"2009","07","31","284","Fazenda Figueira, Paiquerê",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-11-12 17:01:54-03","UEL","FUEL","48553","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","Francisco, EM","Francisco, EM","2010","12","08","Brasil","Paraná","Ortigueira","-50.857972","-24.322778","-50.857972","-24.322778","FUEL009351",NA,"2010","12","08","436","Estação da Copel, Interior da mata",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2020-11-12 17:01:54-03","UEL","FUEL","24660","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","Sobral, M","Cavalheiro, AL; et al.","1998","08","21","Brasil","Paraná","Congonhinhas","-50.5536003112793","-23.5510997772217",NA,NA,"FUEL009393",NA,"2009","07","31","s.n.","Fazenda Planalto",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,"24253","auto",NA,NA,NA,NA,NA,NA,NA
"412","2020-11-12 17:01:54-03","UEL","FUEL","24659","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","Sobral, M","Cavalheiro, AL; et al.","1998","08","21","Brasil","Paraná","Congonhinhas","-50.5536003112793","-23.5510997772217",NA,NA,"FUEL009390",NA,"2009","07","31","s.n.","Fazenda Planalto",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,"24253","auto",NA,NA,NA,NA,NA,NA,NA
"413","2020-11-12 17:01:54-03","UEL","FUEL","23836","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","Sobral, M","Francisco, EM; et al.","1998","10","21","Brasil","Paraná","Congonhinhas","-50.5536003112793","-23.5510997772217",NA,NA,"FUEL009392",NA,"2009","07","31","s.n.","Fazenda Planalto",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,"24253","auto",NA,NA,NA,NA,NA,NA,NA
"414","2020-11-12 17:01:54-03","UEL","FUEL","18790","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","Soares-Silva, LH","Francisco das Chagas e Silva; Soares-Silva, LH","1996","10","10","Brasil","Paraná","Congonhinhas","-50.5536003112793","-23.5510997772217",NA,NA,"FUEL017934",NA,"2016","09",NA,"1998","Fazenda Planalto",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,"24253","auto",NA,NA,NA,NA,NA,NA,NA
"415","2020-11-12 17:01:51-03","UEL","FUEL","11910","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","Soares-Silva, LH","Francisco das Chagas e Silva","1994","08","10","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,"FUEL017940",NA,"2016","09",NA,"1722","Fazenda Doralice",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA
"416","2020-11-12 17:01:51-03","UEL","FUEL","12198","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","Sobral, M","Medri, ME; et al.","1990","03","05","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,"FUEL009397",NA,"2009","07","31","s.n.","Fazenda Doralice",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA
