"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"251","2018-10-09 16:31:23-03","UFLA","ESAL","9707","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Almeida, R J; Avezum, F F","161",NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Ecologico Quedas do Rio Bonito",NA,"arbusto; 2,0; amarela;; floresta",NA,NA,"R. J. Almeida","Lavras","-44.999444","-21.245278",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2017-11-24 14:10:47-02","UFLA","ESAL","9450","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Anibal de S. Figueiredo","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Buraco do Monge",NA,"árvore; 3.0; amarela;; cerrado",NA,NA,"D. A. Carvalho","Boa Esperança","-45.5657997131348","-21.0900001525879",NA,NA,NA,NA,NA,NA,"37175","auto",NA,NA,NA,NA,NA,NA,NA
"253","2017-11-24 14:10:47-02","UFLA","ESAL","921","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Gavilanes, ML","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"arbusto; 4.0; amarela;; floresta",NA,NA,"IAC, Coutinho","Itumirim","-44.8711013793945","-21.3169002532959",NA,NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA
"254","2017-11-24 14:10:47-02","UFLA","ESAL","6605","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Gavilanes, ML","1.413",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"arbusto; 2,5; amarela;; floresta",NA,NA,"IAC, Coutinho","Itumirim","-44.8711013793945","-21.3169002532959",NA,NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA
"255","2017-11-24 14:10:47-02","UFLA","ESAL","7381","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Serra da Bocaina",NA,"arvoreta; 3.0; amarela;; campo rupestre",NA,NA,"J. Y. Tamashiro","Itumirim","-44.8711013793945","-21.3169002532959","10","10",NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA
"256","2017-11-24 14:10:47-02","UFLA","ESAL","9469","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Gavilanes, ML","4229",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"arbusto; 1.5; amarela;; cerrado",NA,NA,"IAC, Coutinho","Oliveira","-44.8272018432617","-20.6963996887207",NA,NA,NA,NA,NA,NA,"38796","auto",NA,NA,NA,NA,NA,NA,NA
"257","2019-06-10 10:10:43-03","FZB-BH","BHZB","1338","S","Plantae",NA,NA,"Fabaceae - Caesalpinioideae","Chamaecrista","setosa",NA,"Chamaecrista setosa",NA,NA,"Fernandes, M.G.C. et al.","1078","1996","05","14",NA,"Brasil","MG","Horto Florestal do Betânia",NA,"Outros coletores: Bacelar, M.; Santos, A.L.M. & Nogueira, A.C.O. Doação de duplicata para Herbário RB em Maio 2011. Anteriormente identificada como C. setosa var. setosa",NA,NA,"J.G.Rando","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"2014","11",NA,NA,"17082","auto",NA,"24",NA,NA,NA,NA,NA
"258","2021-02-04 10:27:57-03","UFRPE","HST","19008","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","setosa","var. subsetosa","Chamaecrista setosa var. subsetosa","(Malme) H.S.Irwin & Barneby",NA,"L.P. de Queiroz; J.A.Costa, M.N.Stapf & E.B.Souza","10317","2005","04","15",NA,"Brasil","Goiás","Área de entorno do CPAC",NA,"Subarbusto decumbente, ca. 30 cm alt.; folíolos coriáceos; flores perfumadas com sépalas verde e pétalas amarelo-pálido. DNA.","HST019008",NA,"A.S.Consceição","Planaltina","-47.712222","-15.618056","1156","1156","2005","12","47W42'44''","15S37'5''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-02-04 10:27:57-03","UFRPE","HST","19169","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","setosa","var. subsetosa","Chamaecrista setosa var. subsetosa","(Malme) H.S.Irwin & Barneby",NA,"L.P. de Queiroz; J.A.Costa, M.N.Stapf & E.B.Souza","10460","2005","04","19",NA,"Brasil","Mato Grosso","estrada para Água Fria, ca. 15 km de Chapada dos Guimarães",NA,"Arbusto mais ou menos escandente, apolante, até 2,5 m alt., muito viscoso; folíolos coriáceos; flores com sépalas externamente vináceas e pétalas amarelas. DNA.","HST019169",NA,"A.S.Conceição","Chapada dos Guimarães","-55.779444","-15.298611","532","532","2005","12","55W46'46''","15S17'55''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-09-12 05:00:02-03","US","US","2796251","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa",NA,NA,"H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","16476","1966","6","2","South America - Neotropics","Brazil","Mato Grosso","Planalto do Brasil, Serra do Roncador; Ca. 87 km. N. of Xavantina",NA,NA,"US00197318","US00197318_01",NA,NA,NA,NA,"550","550",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"261","2020-09-12 05:00:02-03","US","US","2941343","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S. Irwin & Barneby",NA,"E. P. Heringer, T. S. Filgueiras, R. C. Mendonça & B. A. S. Pereira","6953","1981","5","19","South America - Neotropics","Brazil","Distrito Federal","Bacia do rio sao bartolomeu",NA,NA,"US00197247","US00197247_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"262","2020-09-12 05:00:02-03","US","US","2839036","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa",NA,NA,"W. R. Anderson, S. R. Hill, R. G. P. Santos & R. Souza","10108a","1973","5","11","South America - Neotropics","Brazil","Goiás","Ca 16 km s of goias velho; serra dourada; on se slopes",NA,NA,"US00197317","US00197317_01",NA,NA,NA,NA,"950","950",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"263","2020-09-12 05:00:02-03","US","US","2785224","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa",NA,NA,"G. Eiten & L. T. Eiten","8404",NA,NA,NA,"South America - Neotropics","Brazil","Mato Grosso","City of xavantina on the rio das mortes",NA,NA,"US00197319","US00197319_01",NA,"Barra Do Garças","-52.35","-14.7","450","450",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"264","2020-09-12 05:00:02-03","US","US","2965250","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa",NA,NA,"E. P. Heringer, T. S. Filgueiras, R. C. Mendonça, B. A. S. Pereira, A. Salles & F. Chagas e Silva","4999","1980","6","4","South America - Neotropics","Brazil","Distrito Federal","Bacia do rio sao bartolomeu",NA,NA,"US00197316","US00197316_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"265","2020-09-12 05:00:02-03","US","US","2124371","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","setosa","paucivenia","Chamaecrista setosa paucivenia",NA,NA,"M. Magalhães","3242","1942","8","2","South America - Neotropics","Brazil","Minas Gerais","Serra do taquaril",NA,NA,"US00197320","US00197320_01",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA
"266","2020-09-12 05:00:02-03","US","US","2121785","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","setosa","paucivenia","Chamaecrista setosa paucivenia",NA,NA,"W. A. Archer & M. Barreto","5001","1936","8","6","South America - Neotropics","Brazil","Minas Gerais","Serra do Cipo k. 117 - Chapeu de Sol, Santa Luzia",NA,NA,"US00197321","US00197321_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"267","2020-09-12 05:00:02-03","US","US","2121786","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","setosa","paucivenia","Chamaecrista setosa paucivenia",NA,NA,"W. A. Archer & M. Barreto","5001","1936","7","6","South America - Neotropics","Brazil","Minas Gerais","Cerra do Cipo, k. 117 - Chapeu de Sol, Santa Luzia",NA,NA,"US00197322","US00197322_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"268","2020-09-12 05:00:02-03","US","US","941951","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","setosa","setosa","Chamaecrista setosa setosa",NA,NA,"A. F. Regnell","Iii/482","1848","5","5","South America - Neotropics","Brazil","São Paulo","Brasilia",NA,NA,"US00197325","US00197325_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"269","2020-09-12 05:00:02-03","US","US","3411051","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","setosa","setosa","Chamaecrista setosa setosa",NA,NA,"F. C. Hoehne","20680","1927","6","4","South America - Neotropics","Brazil","São Paulo","Lindoya, Pico do Morro Pelado.",NA,NA,"US00689538","US00689538_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"270","2020-09-12 05:00:02-03","US","US","3410993","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","setosa","setosa","Chamaecrista setosa setosa",NA,NA,"M. Kuhlmann","633","1943","4","7","South America - Neotropics","Brazil","São Paulo","Monte Alegre-Amparo.",NA,NA,"US00673489","US00673489_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"271","2020-09-12 05:00:02-03","US","US","3411018","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","setosa","setosa","Chamaecrista setosa setosa",NA,NA,"M. G. L. Wanderley & R. Kral","1448","1988","11","2","South America - Neotropics","Brazil","Minas Gerais","W of Cristalina.",NA,NA,"US00689506","US00689506_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"272","2020-09-12 05:00:02-03","US","US","3410994","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","setosa","setosa","Chamaecrista setosa setosa",NA,NA,"J. R. de Mattos","13675","1966","4","4","South America - Neotropics","Brazil","São Paulo","Mogi Guacu, Padua Sales, Reserva Florestal da Fazenda Campininha.",NA,NA,"US00673488","US00673488_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"273","2020-09-12 05:00:02-03","US","US","2248945","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","setosa","setosa","Chamaecrista setosa setosa",NA,NA,"A. Macedo","3867","1955","7","22","South America - Neotropics","Brazil","Goiás","Serra, Municipio Nat.",NA,NA,"US00197323","US00197323_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"274","2020-09-12 05:00:02-03","US","US","2369565","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","setosa","setosa","Chamaecrista setosa setosa",NA,NA,"G. Eiten","1480","1959","11","12","South America - Neotropics","Brazil","São Paulo","Fazenda campininha; 3.6 km n of rio mogi-guacu and village of padua sales or 23 km wnw of city of mogi-guacu",NA,NA,"US00197324","US00197324_01",NA,"Mogi-Guaçu",NA,NA,"600","600",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"275","2020-09-02 16:26:14-03","Cenargen","CEN","31941","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Marta Camargo de Assis","387","1997","01","28",NA,"Brasil","GO","Estrada Minaçú - Usina, subindo `a esquerda, logo antes da guarita a mais ou menos 2 Km para baixo.Na usina da Serra da Mesa.","Exsicatas","Subarbusto ca 1,0 m. Cálice vináceo, pétalas amarelas. Flor amarela.","CEN00031941","CEN00031941","B. M. T. Walter","MINACU",NA,NA,NA,NA,"1999","08","0.0","0.0",NA,NA,NA,NA,NA,"3",NA,NA,NA
"276","2020-09-02 16:26:14-03","Cenargen","CEN","26796","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Taciana Barbosa Cavalcanti","1473","1995","07","20",NA,"Brasil","GO","Estrada de acesso à barra do rio Bagagem com o rio Tocantinzinho.","Exsicatas",NA,"CEN00026796","CEN00026796","R. C. Barneby","NIQUELANDIA","48.2833333","-14.016666","360","360","1999","04","48.2833333","-14.016666",NA,NA,NA,NA,NA,"2",NA,NA,NA
"277","2020-09-02 16:26:14-03","Cenargen","CEN","24700","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Bruno Machado Teles Walter","2758","1995","10","08",NA,"Brasil","GO","Estrada que vai da fazenda Praia Grande (córrego Praia Grande) à Campinaçu e passa na entrada da fazenda Palmeiras do Maranhão.","Unicata","Cálice vináceo, pegajosa. Planta coletada próxima à borda da mata, é mais típica do campo sujo adjacente. Só 1 indivíduo em flor. Futuro reservatório do AHE Serra da Mesa.","CEN00024700","CEN00024700","B. M. T. Walter","CAMPINACU","-48.464444","-13.925555","480","480","1999","08","-48.464444","-13.925555",NA,NA,NA,NA,NA,"1",NA,NA,NA
"278","2020-09-02 16:26:14-03","Cenargen","CEN","63617","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Glocimar Pereira-Silva","4163","1999","06","22",NA,"Brasil","GO","Cerrado à margem direita do rio Tocantinzinho.","Exsicatas","Área de influência do AHE Serra da Mesa.","CEN00063617","CEN00063617","B. M. T. Walter","COLINAS DO SUL","-48.2625","-13.925555","470","470","2009","06","-48.2625","-13.925555",NA,NA,NA,NA,NA,"4",NA,NA,NA
"279","2020-09-02 16:26:14-03","Cenargen","CEN","71469","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Glocimar Pereira-Silva","11710","2007","05","09",NA,"Brasil","TO","Fazenda do Sr. Samuel.","Unicata","Área de influência direta (APP).","CEN00071469","CEN00071469","I. L. P. Lima","PALMEIROPOLIS","-48.164166","-13.046388","260","260","2010","07","-48.164166","-13.046388",NA,NA,NA,NA,NA,"1",NA,NA,NA
"280","2020-09-02 16:26:14-03","Cenargen","CEN","71484","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Glocimar Pereira-Silva","11732","2007","05","10",NA,"Brasil","TO","Fazenda do Sr. José Martins.","Unicata","Área de influência indireta.","CEN00071484","CEN00071484","I. L. P. Lima","PALMEIROPOLIS","-48.145555","-13.133055","330","330","2010","07","-48.145555","-13.133055",NA,NA,NA,NA,NA,"1",NA,NA,NA
"281","2020-09-02 16:26:14-03","Cenargen","CEN","71564","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Glocimar Pereira-Silva","11818","2007","05","15",NA,"Brasil","TO","Fazenda Alegre.","Exsicatas",NA,"CEN00071564","CEN00071564","I. L. P. Lima","PARANA","-48.099722","-13.104166","350","350","2010","07","-48.099722","-13.104166",NA,NA,NA,NA,NA,"4",NA,NA,NA
"282","2020-09-02 16:26:14-03","Cenargen","CEN","71661","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Glocimar Pereira-Silva","11914","2007","07","11",NA,"Brasil","TO","Estrada vicinal em direção ao rio Tocantins, na localidade Escumeiro.","Exsicatas","Área de influência indireta.","CEN00071661","CEN00071661","I. L. P. Lima","PALMEIROPOLIS","-48.302222","-13.164722","360","360","2010","07","-48.302222","-13.164722",NA,NA,NA,NA,NA,"2",NA,NA,NA
"283","2020-09-02 16:26:14-03","Cenargen","CEN","78708","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Tânia Maria Moura - UEG","284","2008","07","30",NA,"Brasil","GO","Parque Estadual da Serra de Caldas Novas.","Exsicatas","Corola amarela. Doação do Herbário UEG/MORRINHOS - GOIÁS","CEN00078708","CEN00078708","T. M. Moura","CALDAS NOVAS","-48.656944","-17.730833","765","765","2008","07","-48.656944","-17.730833",NA,NA,NA,NA,NA,"1",NA,NA,NA
"284","2020-09-02 16:26:14-03","Cenargen","CEN","78709","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Tânia Maria Moura - UEG","286","2008","07","30",NA,"Brasil","GO","Parque Estadual da Serra de Caldas Novas.","Exsicatas","Corola amarela. Doação do Herbário UEG/MORRINHOS - GOIÁS","CEN00078709","CEN00078709","M. M. Dantas","CALDAS NOVAS","-48.657222","-17.730833","768","768","2012","09","-48.657222","-17.730833",NA,NA,NA,NA,NA,"1",NA,NA,NA
"285","2020-09-02 16:26:14-03","Cenargen","CEN","78789","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Tânia Maria Moura - UEG","586","2008","11","16",NA,"Brasil","GO","Parque Estadual da Serra de Caldas Novas.","Exsicatas","Corola amarela, sépalas avermelhadas. Doação do Herbário UEG/MORRINHOS - GOIÁS","CEN00078789","CEN00078789","J. O. V. Iglesias","CALDAS NOVAS","-48.662222","-17.795",NA,NA,"2008","11","-48.662222","-17.795",NA,NA,NA,NA,NA,"2",NA,NA,NA
"286","2020-09-02 16:26:14-03","Cenargen","CEN","84396","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Glocimar Pereira-Silva","13468","2008","06","14",NA,"Brasil","TO","Linha de transmissão, torre 79.","Exsicatas",NA,"CEN00084396","CEN00084396","A. O. de Souza","PALMEIROPOLIS","-48.220833","-13.141388","370","370","2016","11","-48.220833","-13.141388",NA,NA,NA,NA,NA,"2",NA,NA,NA
"287","2020-09-02 16:26:14-03","Cenargen","CEN","15634","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Roberto Fontes Vieira","825","1991","07","09",NA,"Brasil","DF","Entrada da Fazenda Alegre; rodovia Brazlandia / Padre Bernardo.","Exsicatas","Pêlos no caule com presença de óleo essencial; muito pegajoso.","CEN00015634","CEN00015634","B. M. T. Walter","BRASILIA","-47.9296989440918","-15.7797002792358","1100","1100","2009","06","-4820000.0","-1566667.0","70570","auto",NA,NA,NA,"5",NA,NA,NA
"288","2020-09-02 16:26:14-03","Cenargen","CEN","75833","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Juliene Roveratti Santos","315","2006","06","09",NA,"Brasil","DF","Parque Nacional de Brasília - entre o córrego três Barras","Exsicatas",NA,"CEN00075833","CEN00075833","J. G. Rando","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,"2013","03",NA,NA,"70570","auto",NA,NA,NA,"4",NA,NA,NA
"289","2020-09-02 16:26:14-03","Cenargen","CEN","104518","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"João Bernardo de Azevedo Bringel Jr.","1335","2017","08","16",NA,"Brasil","GO","Rodovia GO-239 ca. 6,5 km L de São Jorge.","Exsicatas","Planta viscosa.","CEN00104518","CEN00104518","J. B. Bringel","ALTO PARAISO DE GOIAS","-47.5099983215332","-14.1324996948242","1130","1130","2017","10",NA,NA,"44724","auto",NA,NA,NA,"1",NA,NA,NA
"290","2020-09-02 16:26:14-03","Cenargen","CEN","78997","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"J. O. V. Iglesias - UEG",NA,"2007","05","18",NA,"Brasil","GO","Parque Estadual da Serra de Caldas Novas","Exsicatas","Planta inteira viscosa, pedicelos e cálice vermelhos. Doação do Herbário UEG/MORRINHOS - GOIÁS.","CEN00078997","CEN00078997","V. C. Souza - UEG","CALDAS NOVAS","-48.625","-17.74169921875",NA,NA,NA,NA,NA,NA,"36612","auto",NA,NA,NA,"1",NA,NA,NA
"291","2020-09-02 16:26:14-03","Cenargen","CEN","78837","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"J. O. V. Iglesias - UEG","93","2008","10","20",NA,"Brasil","GO","Parque Estadual da Serra de Caldas Novas","Exsicatas","Planta nº 2 Chamaecrista claussenii (Benth.) H.S.Irwin & Barneby . Doação do Herbário UEG/MORRINHOS - GOIÁS.","CEN00078837","CEN00078837","M. M. Dantas","CALDAS NOVAS","-48.625","-17.74169921875",NA,NA,"2012","09",NA,NA,"36612","auto",NA,NA,NA,"1",NA,NA,NA
"292","2020-09-02 16:26:14-03","Cenargen","CEN","78818","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"J. O. V. Iglesias - UEG","43","2008","07","30",NA,"Brasil","GO","Parque Estadual da Serra de Caldas Novas.","Exsicatas","Caule pegajoso; pétalas amarelas e sépalas vermelhas. Doação do Herbário UEG / Morrinhos.","CEN00078818","CEN00078818","J. O. V. Iglesias","CALDAS NOVAS","-48.625","-17.74169921875",NA,NA,"2008","07",NA,NA,"36612","auto",NA,NA,NA,"2",NA,NA,NA
"293","2020-09-02 16:26:14-03","Cenargen","CEN","15549","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Bruno Machado Teles Walter","806","1991","11","21",NA,"Brasil","GO","Estrada que liga Serra da Mesa - Colinas, 2,5 km da entrada Sul do canteiro de obras da UHE Serra da Mesa.","Exsicatas","(*) Pétalas e estames amarelos; sépalas avermelhadas externamente; internamente amarela. Planta pegajosa. Botão floral avermelhado. Área de influencia da UHE Serra da Mesa.","CEN00015549","CEN00015549","L. P. Queiroz","COLINAS DO SUL","-48.0783004760742","-14.1513996124268","510","510","2011","04",NA,"-13866666.0","58154","auto",NA,NA,NA,"5",NA,NA,NA
"294","2020-09-02 16:26:14-03","Cenargen","CEN","14696","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Ladislau Araújo Skorupa","133","1987","11","22",NA,"Brasil","GO","Reserva biológica Serra Dourada, município Mossamedes - GO 4 km de Mossamedes - GO.","Exsicatas","3 raízes secas no vinho. Tomar meia xícara 2 vezes ao dia evitando ovos; peixe e pimenta. contra veneno de cobra e doenças venéreas (depurativo).","CEN00014696","CEN00014696","B. M. T. Walter","MOSSAMEDES","-50.2150001525879","-16.1266994476318","500","500","2001","11",NA,NA,"30139","auto",NA,NA,NA,"2",NA,NA,NA
"295","2020-09-02 16:26:14-03","Cenargen","CEN","17301","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Bruno Machado Teles Walter","1533","1992","06","09",NA,"Brasil","GO","Margem esquerda do Rio Traíras, a 10 km da ponte sobre este rio (descendo) próxima a Indianápolis.","Exsicatas","Botões florais verde-vinaceos. Cálice amarelo-avermelhado. Planta pegajosa (glandulosa). Área de influência da UHE Serra da Mesa.","CEN00017301","CEN00017301","B. M. T. Walter","NIQUELANDIA","-48.4597015380859","-14.4738998413086","470","470","1999","08","-4856667.0","-1423333.0","74171","auto",NA,NA,NA,"2",NA,NA,NA
