"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","previousCatalogNumber","individualCount","typeStatus","fieldNumber"
"52","2019-12-04 15:25:19-03","PUCPR","HUCP","2214","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Acra, LA","Silveira, P",NA,NA,NA,"Brasil","Paraná","Curitiba","Jardim Social","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00012591","HUCP00012591","1987","11","13","003","Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"53","2019-12-04 15:25:19-03","PUCPR","HUCP","2223","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Acra, LA","Macedo, MMLB",NA,NA,NA,"Brasil","Paraná","Curitiba","Juvevê","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00012652","HUCP00012652","1982","10","29","009","Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"54","2019-12-04 15:25:19-03","PUCPR","HUCP","2222","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Acra, LA","Sá, LD",NA,NA,NA,"Brasil","Paraná","Curitiba","Juvevê, Rua Manoel Eufrásio.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00012648","HUCP00012648","1982","10","29","007","Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"55","2019-12-04 15:25:19-03","PUCPR","HUCP","2228","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Acra, LA","Mersan, LG",NA,NA,NA,"Brasil","Paraná","Curitiba","Rua Brigadeiro Franco, N° 2011.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00012639","HUCP00012639","1982","11","15","009","Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"56","2019-12-04 15:25:19-03","PUCPR","HUCP","2339","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Acra, LA","Back, CL",NA,NA,NA,"Brasil","Paraná","Curitiba","Vila Hauer","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00012633","HUCP00012633","1983","10","26","007","Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"57","2019-12-04 15:25:19-03","PUCPR","HUCP","1829","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Jaszczerski, JC","Renda, MT",NA,NA,NA,"Brasil","Paraná","Curitiba","Vila Isabel","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00012548","HUCP00012548","1988","04","17","004","Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"58","2019-12-04 15:25:19-03","PUCPR","HUCP","2220","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Acra, LA","Malkowski, S",NA,NA,NA,"Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"HUCP00012560","HUCP00012560","1984","09","30","018","Eudicotiledonea",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"59","2019-12-04 15:25:19-03","PUCPR","HUCP","2229","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Acra, LA","Zajaczkowski, H",NA,NA,NA,"Brasil","Paraná","Morretes","Estrada da Graciosa, Fim da estrada Graciosa e início da Estrada Morretes.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"HUCP00012587","HUCP00012587","1984","09","30","015","Eudicotiledonea",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"60","2019-12-04 15:25:19-03","PUCPR","HUCP","3897","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Jaszczerski, JC","Salles, APR",NA,NA,NA,"Brasil","Paraná","Morretes","Rio Sagrado","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"HUCP00012636","HUCP00012636","1989","10","28","006","Eudicotiledonea",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"61","2020-10-27 11:21:59-03","PUCPR","HUCP","2217","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Acra, LA","Odia, EV",NA,NA,NA,"Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"HUCP00012656","HUCP00012656","1984","10","14","023","Eudicotiledonea",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"62","2019-12-04 15:25:19-03","PUCPR","HUCP","15719","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Potrich, FB","Akune, H","2003","08","12","Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"HUCP00012586","HUCP00012586",NA,NA,NA,"007","Eudicotiledonea",NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA
"63","2019-12-04 15:25:19-03","PUCPR","HUCP","4137","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Hatschbach, GG",NA,NA,NA,NA,"Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00012535","HUCP00012535","1982","10","02","s.n.","Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"64","2019-12-04 15:25:19-03","PUCPR","HUCP","4382","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Jaszczerski, JC","Alvarenga, JL",NA,NA,NA,"Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00012531","HUCP00012531","1985","05","30","s.n.","Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"65","2019-12-04 15:25:19-03","PUCPR","HUCP","4623","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Acra, LA","Graeski, BLA",NA,NA,NA,"Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00012635","HUCP00012635","1989","10","20","004","Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"66","2019-12-04 15:25:19-03","PUCPR","HUCP","2226","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Acra, LA","Castanho, AV",NA,NA,NA,"Brasil","Paraná","Curitiba","Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00012536","HUCP00012536","1987","09","28","004","Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"67","2019-12-04 15:25:19-03","PUCPR","HUCP","2215","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Acra, LA","Javiliete.",NA,NA,NA,"Brasil","Paraná","Curitiba","Boqueirão","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00012552","HUCP00012552","1985","10","02","049","Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"68","2019-12-04 15:25:19-03","PUCPR","HUCP","2340","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Acra, LA","Cooper, LL",NA,NA,NA,"Brasil","Paraná","Curitiba","Cajuru","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00012629","HUCP00012629","1982","08","25","002","Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"69","2019-12-04 15:25:19-03","PUCPR","HUCP","10387","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Jaszczerski, JC","Lorenzon, DC","1997","03","13","Brasil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00012638","HUCP00012638",NA,NA,NA,"001","Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"70","2019-12-04 15:25:19-03","PUCPR","HUCP","2221","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Acra, LA","Weiss, LS",NA,NA,NA,"Brasil","Paraná","Curitiba","Juvevê","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00012539","HUCP00012539","1985","08","17","037","Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"71","2019-12-04 15:25:19-03","PUCPR","HUCP","2218","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Acra, LA","Nishima, YE",NA,NA,NA,"Brasil","Paraná","Morretes","Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"HUCP00012556","HUCP00012556","1984","10","14","s.n.","Eudicotiledonea",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"72","2019-12-04 15:25:19-03","PUCPR","HUCP","2216","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Acra, LA","Haluch, JR",NA,NA,NA,"Brasil","Paraná","Morretes","Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"HUCP00012604","HUCP00012604","1987","10","15","017","Eudicotiledonea",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"73","2019-12-04 15:25:19-03","PUCPR","HUCP","2213","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Acra, LA","Silvia, GC",NA,NA,NA,"Brasil","Paraná","Morretes","Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"HUCP00012643","HUCP00012643","1984","09","30","015","Eudicotiledonea",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"74","2021-02-08 21:32:30-03","UFBA","ALCB","11870","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow",NA,"s.col.",NA,NA,NA,"Brasil",NA,NA,"De Santa Catarina e de vários lugares da Serra do Mar",NA,NA,NA,NA,NA,NA,NA,"ALCB015317","ALCB015317",NA,NA,NA,"PHs/n","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-02-08 21:32:30-03","UFBA","ALCB","03698","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow","Harley, RM","Marques, Z; Martins, C; Oliveira, A","1956","10",NA,"Brasil","Bahia","Salvador","Acupe - Brotas.","-38.5","-12.966667","-38.5","-12.966667",NA,NA,NA,NA,NA,"1987","01",NA,"s/n","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-10-09 11:18:05-03","UFBA","ALCB","07015","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow","Harley, RM","Lordêlo, RP","1956","03","14","Brasil","Bahia","Cruz das Almas","Chacara 2 de Julho.","-39.1","-12.666667","-39.1","-12.666667",NA,NA,NA,NA,NA,"1977","01",NA,"306","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-02-08 21:32:30-03","UFBA","ALCB","11869","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow",NA,"s.col.",NA,NA,NA,"Brasil",NA,NA,"De Santa Catarina e de outros lugares elevados do sul do Brasil",NA,NA,NA,NA,NA,NA,"ornamental","ALCB015316","ALCB015316",NA,NA,NA,"PHs/n","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-02-08 21:32:30-03","UFBA","ALCB","15492","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow","Harley, RM","Guedes, ML","1983","06","29","Brasil","Bahia","Lençóis",NA,"-41.383333","-12.55","-41.383333","-12.55",NA,NA,"De caule quadrangular, até 2m de altura. Folhas cordiformes, pecioladas, opostas, glabras, serreadas. Flores grandes, de cálice e corola vermelhos. Originária do Brasil; cultivada nos jardins de todo o mundo.",NA,NA,"1987","01",NA,"s/n","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:18:05-03","UFBA","ALCB","16667","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow","Harley, RM","Lôbo, CMB","1983","07","25","Brasil","Bahia","Bonfim de Feira",NA,NA,NA,NA,NA,NA,NA,"Com mais ou menos 1m de altura de flores vermelhas bastante frequente. Cultivada.",NA,NA,"1986","03",NA,"076","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-02-08 21:32:30-03","UFBA","ALCB","11868","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow",NA,"s.col.",NA,NA,NA,"Brasil",NA,NA,"Do Brasil oriental intertropical",NA,NA,NA,NA,NA,NA,"ornamental","ALCB015315","ALCB015315",NA,NA,NA,"PHs/n","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-10-09 11:18:05-03","UFBA","ALCB","15492","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow","Guedes, ML","Guedes, ML","1983","06","29","Brasil","Bahia","Lençóis","Chapada Diamantina","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,"Subarbusto de caule quadrangular de ate 2m de altura.&nf;Folhas cordiformes, pecioladas, opostas, glabras, serreadas.&nf;Flores grandes de calice e corola vermelhos.&nf;Originaria do Brasil, e cultivada nos jardins de todo o mundo.",NA,NA,NA,NA,NA,"s/n","Dicotyledon",NA,"Southern America",NA,"47385","auto",NA,NA,NA,NA,NA,NA,NA
"82","2019-10-09 11:18:05-03","UFBA","ALCB","15492","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow","Guedes, ML","Guedes, ML","1983","06","29","Brasil","Bahia","Lençóis","Chapada Diamantina","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,"Subarbusto de caule quadrangular de ate 2m de altura.&nf;Folhas cordiformes, pecioladas, opostas, glabras, serreadas.&nf;Flores grandes de calice e corola vermelhos.&nf;Originaria do Brasil, e cultivada nos jardins de todo o mundo.",NA,NA,NA,NA,NA,"s/n","Dicotyledon",NA,"Southern America",NA,"47385","auto",NA,NA,NA,NA,NA,NA,NA
"83","2020-02-08 09:32:54-03","NBC","NL-BOTANY","L.2878970","PreservedSpecimen","Plantae","Labiatae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"Martius CFP von",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2878970 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2878970","NL-L2878970",NA,NA,NA,NA,NA,"Lamiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"84","2020-02-08 09:32:54-03","NBC","NL-BOTANY","L.2878971","PreservedSpecimen","Plantae","Labiatae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"Unknown","1835","01","01","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2878971 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2878971","NL-L2878971",NA,NA,NA,NA,NA,"Lamiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"85","2020-02-08 09:32:54-03","NBC","NL-BOTANY","L.2878972","PreservedSpecimen","Plantae","Labiatae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"Herb Persoon",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2878972 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2878972","NL-L2878972",NA,NA,NA,NA,NA,"Lamiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"86","2020-02-08 09:32:54-03","NBC","NL-BOTANY","L.2878973","PreservedSpecimen","Plantae","Labiatae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"Martius CFP von",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2878973 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2878973","NL-L2878973",NA,NA,NA,NA,NA,"Lamiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"87","2020-02-08 09:32:54-03","NBC","NL-BOTANY","L.2878974","PreservedSpecimen","Plantae","Labiatae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"Martius CFP von",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2878974 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2878974","NL-L2878974",NA,NA,NA,NA,NA,"Lamiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"88","2020-02-08 09:32:54-03","NBC","NL-BOTANY","L.2878975","PreservedSpecimen","Plantae","Labiatae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"Herb Persoon",NA,NA,NA,"Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2878975 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2878975","NL-L2878975",NA,NA,NA,NA,NA,"Lamiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"89","2020-02-08 09:32:54-03","NBC","NL-BOTANY","L.2878987","PreservedSpecimen","Plantae","Labiatae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"Unknown",NA,NA,NA,"Brazil",NA,NA,"Hab in Brasilia circa Cabo Frio.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2878987 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2878987","NL-L2878987",NA,NA,NA,NA,NA,"Lamiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"90","2020-02-08 09:32:54-03","NBC","NL-BOTANY","U.1413561","PreservedSpecimen","Plantae","Labiatae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"Heel ALS van","1958","01","01","Brazil",NA,NA,"Rio de Janeiro: Petropolis.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1413561 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1413561","NL-U1413561",NA,NA,NA,NA,NA,"Lamiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"91","2020-02-08 09:32:54-03","NBC","NL-BOTANY","U.1413562","PreservedSpecimen","Plantae","Labiatae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"Heel ALS van","1958","01","01","Brazil",NA,NA,"Tussen Rio de Janeiro en Petropolis.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1413562 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1413562","NL-U1413562",NA,NA,NA,NA,NA,"Lamiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"92","2020-11-04 12:17:56-03","ESALQ","ESA","130537","PreservedSpecimen","Plantae","Phyllanthaceae","Gonatogyne","brasiliensis","Gonatogyne brasiliensis","(Baill.) Müll. Arg.","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","2013","02","21","Brasil","São Paulo","Jacareí","Fragmento 21 (TAV). Floresta ciliar em área de contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-23.3085","-46.098","-23.3085","-46.098","580","580","Fruto verde.","ESA130537",NA,"2013",NA,NA,"35740.0","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-11-04 12:17:56-03","ESALQ","ESA","69094","PreservedSpecimen","Plantae","Phyllanthaceae","Gonatogyne","brasiliensis","Gonatogyne brasiliensis","M.Arg.","Cordeiro, I.","Hoehne, F.C.","1932","06","16","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA069094",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"94","2020-11-04 12:17:56-03","ESALQ","ESA","6882","PreservedSpecimen","Plantae","Phyllanthaceae","Gonatogyne","brasiliensis","Gonatogyne brasiliensis","Muell.Arg.","Rodrigues, R.R.","Santos, C.F.O.","1991","03","17","Brasil","São Paulo","Anhembi",NA,"-48.1199989318848","-22.7800006866455",NA,NA,NA,NA,NA,"ESA006882",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA,NA,NA
"95","2020-11-04 11:11:49-03","ESALQ","ESA","95118","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Ker-Gawl.","Souza, V.C. & Romão, G.O.","Romão, G.O. ; Duarte, A.R.","2000","11","15","Brasil","São Paulo","Itapecerica da Serra",NA,"-46.8400001525879","-23.7099990844727",NA,NA,NA,NA,NA,"ESA095118","ESA095118",NA,NA,NA,"92.0","Magnoliophyta",NA,NA,NA,"12011","auto",NA,NA,NA,NA,NA,NA,NA
"96","2020-11-04 11:11:49-03","ESALQ","ESA","5108","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow","Souza, V.C.","Haddad, A.C.","1986","10","01","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA005108","ESA005108",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA
"97","2020-11-04 11:11:49-03","ESALQ","ESA","526","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow",NA,"Santos, P.M.O.","1933","10","19","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA000526","ESA000526",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA
"98","2020-11-04 11:11:49-03","ESALQ","ESA","128698","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens",NA,NA,"Kuntz, J.","2013","03","29","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). Trilha da Boatudo. Floresta Ombrófila Densa com áreas antigas de roça em alguns trechos.","-47.380012","-24.038166","-47.380012","-24.038166","360","360","Erva ca. 60 cm alt., cálice e corola vermelha.","ESA128698","ESA128698",NA,NA,NA,"976.0","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-11-04 11:11:49-03","ESALQ","ESA","5062","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow","Pereira, D.L.C.","Pereira, D.L.C.","1985","11","01","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA005062","ESA005062",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA
"100","2020-11-04 11:11:49-03","ESALQ","ESA","130964","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","2013","02","21","Brasil","São Paulo","Santa Isabel","Fragmento 18 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-23.3528","-46.2143","-23.3528","-46.2143","720","720","Erva. Flores vermelhas.","ESA130964","ESA130964","2013",NA,NA,"36167.0","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-11-04 11:11:49-03","ESALQ","ESA","13573","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow","Rodrigues, R.R.; Souza, V.C.; Capellari Jr., L.","Barreto, K.D. et al.","1993","06","17","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA013573","ESA013573",NA,NA,NA,"740.0","Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA
"102","2020-11-04 11:11:49-03","ESALQ","ESA","1919","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow","Mantovani, W.","Santoro, J.","1937","10","22","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"ESA001919","ESA001919",NA,NA,NA,"1012.0","Magnoliophyta",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
