"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","coordinatePrecision","geoFlag","relatedCatalogItem","fieldNumber","individualCount"
"260","2020-09-12 05:00:02-03","US","US","2901803","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","imbricatum","Hoehnephytum imbricatum",NA,"R. M. King & F. Almeda","8390","1980","1","31","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01827156","Serra do 1-4 km N of Alto do Palacio",NA,"Asterales","Cabrera",NA,NA,NA,NA,"US01827156_01","1158","1219",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"261","2020-09-12 05:00:02-03","US","US","2855691","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","imbricatum","Hoehnephytum imbricatum",NA,"R. M. King, S. A. Mori, T. S. Santos & J. Hage","8096","1979","7","22","South America - Neotropics","Brazil","Bahia",NA,NA,NA,"US01827152","Municipio de Rio de Contas, base de Pico das Almas, a 18 km as NW d Rio de Contas",NA,"Asterales","Cabrera",NA,NA,NA,NA,"US01827152_01","1300",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"262","2020-09-12 05:00:02-03","US","US","3582490","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","imbricatum","Hoehnephytum imbricatum",NA,"N. Roque, Alunos da Botanica III & et al.","2329","2009","10","10","South America - Neotropics","Brazil","Bahia",NA,NA,NA,"US01827147","Piata, Chapada Diamantina, Trilha para a Cachoeira do Patricio",NA,"Asterales","Cabrera",NA,NA,"-41.8603","-13.0828","US01827147_01","1429",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"263","2020-09-12 05:00:02-03","US","US","483747","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","imbricatum","Hoehnephytum imbricatum",NA,"A. F. M. Glaziou","15031?","1885","8","6","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01827157","Environs de Rio de Janeiro et d'Ouro-Preto",NA,"Asterales","Cabrera",NA,NA,NA,NA,"US01827157_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"264","2020-09-12 05:00:02-03","US","US","3135029","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","imbricatum","Hoehnephytum imbricatum",NA,"G. Hatschbach, M. M. Hatschbach & V. Nicolack","53392","1989","9","16","South America - Neotropics","Brazil","Bahia",NA,NA,NA,"US01827154","Campo de Aviacao (mun. Rio de Contas)",NA,"Asterales","Cabrera",NA,NA,NA,NA,"US01827154_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"265","2020-09-12 05:00:02-03","US","US","2709648","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","imbricatum","Hoehnephytum imbricatum",NA,"H. S. Irwin, R. M. Harley & E. Onishi","30401","1971","1","15","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01827155","Serra do Espinhaço, ca 35 km E of Belo Horizonte, near BR-31",NA,"Asterales","Cabrera",NA,NA,NA,NA,"US01827155_01","1850",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"266","2020-09-12 05:00:02-03","US","US","3256631","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"W. Ganev","1191","1992","9","26","South America - Neotropics","Brazil","Bahia",NA,NA,NA,"US01827135","Catoles, Municipio de Abaira, Caminho Engenho-Marques, proximo ao Marques",NA,"Asterales","Cabrera",NA,NA,"-41.78","-13.33","US01827135_01","1100",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"267","2020-09-12 05:00:02-03","US","US","3180419","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"M. L. M. Azevedo","89","1988","8","16","South America - Neotropics","Brazil","Distrito Federal",NA,NA,NA,"US01827132","Area do Cristo Redentor-DF",NA,"Asterales","Cabrera",NA,NA,"-47.9133","-15.9203","US01827132_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"268","2020-09-12 05:00:02-03","US","US","3303198","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"M. A. Silva, T. S. Filgueiras, J. Silva, J. B. Santos & et al.","2187","1994","7","20","South America - Neotropics","Brazil","Goiás",NA,NA,NA,"US01827137","Chapada dos Veadeiros, 3 km de Alto Paraiso/ Colinas",NA,"Asterales","Cabrera",NA,NA,NA,NA,"US01827137_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"269","2020-09-12 05:00:02-03","US","US","2197158","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"A. Macedo","3569","1952","7","21","South America - Neotropics","Brazil","Goiás",NA,NA,NA,"US01827125","Municipio Anapolis",NA,"Asterales","Cabrera",NA,NA,NA,NA,"US01827125_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"270","2020-09-12 05:00:02-03","US","US","2985524","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"G. Hatschbach","27813","1971","11","12","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01827141","Serra do Espinhaco (Mun. Gouveia)",NA,"Asterales","Cabrera",NA,NA,NA,NA,"US01827141_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"271","2020-09-12 05:00:02-03","US","US","1400131","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"A. Regnell","I209",NA,"9","3","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01827143","Caldas",NA,"Asterales","Cabrera",NA,NA,NA,NA,"US01827143_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"272","2020-09-12 05:00:02-03","US","US","3687740","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"J. M. F. Campos","11","1961","8","19","South America - Neotropics","Brazil","São Paulo",NA,NA,NA,"US01827131","Mun. de Sao Carlos, just north of Sao Carlos, 100 m from Jockey Club on road to Santa Eudoxia (Plateau of Sao Carlos)",NA,"Asterales","Cabrera",NA,NA,NA,NA,"US01827131_01","900",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"273","2020-09-12 05:00:02-03","US","US","2515759","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"V. de Saint-Hilaire","1413","1816",NA,NA,"South America - Neotropics","Brazil","Goiás",NA,NA,NA,"US01827142","Bresil, Province de Goyaz",NA,"Asterales","Cabrera",NA,NA,NA,NA,"US01827142_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"274","2020-09-12 05:00:02-03","US","US","3319589","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"M. A. Silva","2695","1995","8","1","South America - Neotropics","Brazil","Distrito Federal",NA,NA,NA,"US01827140","Reserva Ecologica do IBGE",NA,"Asterales","Cabrera",NA,NA,"-47.8853","-15.9447","US01827140_01","1100",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"275","2020-09-12 05:00:02-03","US","US","3239435","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"M. Souza","77","1991","11","28","South America","Brazil",NA,NA,NA,NA,"US01827136","Parcela de Cerrado aberto do Projeto Fogo-IBGE",NA,"Asterales","Cabrera",NA,NA,NA,NA,"US01827136_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"276","2020-09-12 05:00:02-03","US","US","2934303","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"H. S. Irwin & T. R. Soderstrom","5109","1964","8","14","South America - Neotropics","Brazil","Distrito Federal",NA,NA,NA,"US01827138","Cerrado, Brasilia, near science center of University",NA,"Asterales","Cabrera",NA,NA,NA,NA,"US01827138_01","700","1000",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"277","2020-09-12 05:00:02-03","US","US","3369463","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"G. Hatschbach, M. M. Hatschbach & E. L. Barbosa","68255","1998","7","25","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01827134","Rodovia Guinda-Conselheiro Mata, proximo do km 21 (Mun. Diamantina)",NA,"Asterales","Cabrera",NA,NA,NA,NA,"US01827134_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"278","2020-09-12 05:00:02-03","US","US","2569008","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","7862","1965","8","24","South America - Neotropics","Brazil","Distrito Federal",NA,NA,NA,"US01827128","Universidade de Brasilia, border of lake, Cerrado",NA,"Asterales","Cabrera",NA,NA,NA,NA,"US01827128_01","750",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"279","2020-09-12 05:00:02-03","US","US","2985525","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"G. Hatschbach & R. Kummrow","46613","1983","6","23","South America - Neotropics","Brazil","Goiás",NA,NA,NA,"US01827139","Serra dos Cristais (mun. Cristalina)",NA,"Asterales","Cabrera",NA,NA,NA,NA,"US01827139_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"280","2020-09-12 05:00:02-03","US","US","3091251","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"A. Furlan, J. R. Pirani, M. C. R. Amaral, J. Diacui & N. Castro","SPF18773?",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"US01827129","Campos Rupestres, BA, Mucuge, Estrada Mucuge-Guire, a 5 km de Mucuge",NA,"Asterales","Cabrera",NA,NA,NA,NA,"US01827129_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"281","2020-09-12 05:00:02-03","US","US","3683313","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"F. Hurbath, O. Silva & F. Seixas","718","2014","8","27","South America - Neotropics","Brazil","Bahia",NA,NA,NA,"US01827124","Rio de Contas, subida para o Pico das Almas, Vale do Queiroz",NA,"Asterales","Cabrera",NA,NA,"-41.9517","-13.5228","US01827124_01","1547",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"282","2020-09-12 05:00:02-03","US","US","1667002","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"L. Riedel","573","1824","9",NA,"South America","Brazil",NA,NA,NA,NA,"US01827144","Brasilia, pr. Caete",NA,"Asterales","Cabrera",NA,NA,NA,NA,"US01827144_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"283","2020-09-12 05:00:02-03","US","US","3120431","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"B. A. S. Pereira","1119","1984","8","17","South America - Neotropics","Brazil","Distrito Federal",NA,NA,NA,"US01827126","BR-251, km 0",NA,"Asterales","Cabrera",NA,NA,NA,NA,"US01827126_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"284","2020-09-12 05:00:02-03","US","US","2950699","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"E. P. Heringer, T. S. Figueiras, F. R. Mendonca & B. A. S. Pereira","7342","1981","8","25","South America - Neotropics","Brazil","Distrito Federal",NA,NA,NA,"US01827130","Brasilia DF, Taguatinga, Confluencia corregos Cana do Reino/ Vicente Pires",NA,"Asterales","Cabrera",NA,NA,NA,NA,"US01827130_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"285","2020-09-12 05:00:02-03","US","US","3663431","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"N. Roque & P. Acevedo-Rodriguez","1856","2008","9","14","South America","Brazil","Bahia",NA,NA,NA,"US01340251","Chapada Diamantina, Mugucê, Parque Municipal de Mucugê. Trilha para a Cachoeira do Tiburtino",NA,"Asterales","Cabrera",NA,NA,"-41.3414","-12.9922","US01340251_01","980",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"286","2020-09-12 05:00:02-03","US","US","3362138","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"R. Romero, J. N. Nakajima & D. Simao","1126","1994","8","20","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01827133","Estrada para Sacramento, 3 km da sede administrativa, Parna Serra da Canastra, Sao Roque de Minas",NA,"Asterales","Cabrera",NA,NA,NA,NA,"US01827133_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"287","2020-09-12 05:00:02-03","US","US","3254005","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"R. M. Harley, R. Simão, D. J. N. Hind & J. Fothergill","25342","1988","10","23","South America - Neotropics","Brazil","Bahia",NA,NA,NA,"US01827127","Rio de Contas, Pico das Almas, Vertente leste, Fazenda Silvina, 19 km ao N-O dacidade",NA,"Asterales","Cabrera",NA,NA,"-41.97","-13.53","US01827127_01","1420",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"288","2020-09-02 16:21:16-03","Cenargen","CEN","61648","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Anderson Cássio Sevilha","4466","2005","05","26",NA,"Brasil","MG","Exsicatas",NA,"Botões florais verdes.","CEN00061648","Assentamento Americana, cerrado do Rufão, ponto 1.",NA,NA,"(Gardner) Cabrera","J. B. Bringel","GRAO MOGOL","-43.025277","-16.341666","CEN00061648","903","903","2007","11","-43.025277","-16.341666",NA,NA,NA,NA,NA,NA,"3"
"289","2020-09-02 16:21:16-03","Cenargen","CEN","82877","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Roberto Fontes Vieira","2479","2012","08","01",NA,"Brasil","DF","Exsicatas",NA,"Exsicatas referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).","CEN00082877","Estrada que beira a cerca dividindo o JBB e IBGE, próximo à torre.",NA,NA,"(Gardner) Cabrera","J. B. Bringel","BRASILIA","-47.891388","-15.926388","CEN00082877","1154","1154","2013","09","-47.891388","-15.926388",NA,NA,NA,NA,NA,NA,"3"
"290","2020-09-02 16:21:16-03","Cenargen","CEN","85193","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Roberto Fontes Vieira","2620","2013","08","14",NA,"Brasil","DF","Unicata",NA,"Presença de odor característico. Exsicata referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).","CEN00085193","Riacho Fundo - RA XVII, Núcleo Bandeirante - RA VIII. ARIE da Granja do Ipê.",NA,NA,"(Gardner) Cabrera","J. B. Bringel","BRASILIA","-48.003888","-15.934166","CEN00085193",NA,NA,"2013","09","-48.003888","-15.934166",NA,NA,NA,NA,NA,NA,"1"
"291","2020-09-02 16:21:16-03","Cenargen","CEN","30928","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"João Marcelo de Rezende","22","1995","07","31",NA,"Brasil","DF","Exsicatas",NA,"A flor possui as pétalas brancas e o estigma bem desenvolvido em amarelo, folhas opostas e membranosas que quando amassados entre os dedos exala odor característico das anacardiáceas.","CEN00030928","Parque Boca da Mata, ao norte do campo de murundus.",NA,NA,"(Gardner) Cabrera","K. Calago","BRASILIA","-47.9296989440918","-15.7797002792358","CEN00030928","1150","1150","2003","04","-4805000.0","-1586667.0",NA,NA,"70570","auto",NA,NA,"4"
"292","2020-09-02 16:21:15-03","Cenargen","CEN","29558","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Semíramis Pedrosa de Almeida","82","1979","08","15",NA,"Brasil","DF","Exsicatas",NA,NA,"CEN00029558","Planaltina - CPAC - Bloco E do Experimento 112.",NA,NA,"(Gardner) Cabrera","K. Calago","BRASILIA","-47.9296989440918","-15.7797002792358","CEN00029558","1090","1090","2003","04","-4770833.0","-1559167.0",NA,NA,"70570","auto",NA,NA,"2"
"293","2020-09-02 16:21:16-03","Cenargen","CEN","54959","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Juliene Roveratti Santos","27","2003","08","08",NA,"Brasil","DF","Exsicatas",NA,NA,"CEN00054959","Parque Ecológico Norte Burle Marx.",NA,NA,"(Gardner) Cabrera","J. B. Bringel","BRASILIA","-47.9296989440918","-15.7797002792358","CEN00054959",NA,NA,"2015","03",NA,NA,NA,NA,"70570","auto",NA,NA,"3"
"294","2020-09-02 16:21:16-03","Cenargen","CEN","96201","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Aelton Biasi Giroldo","337","2014","11","19",NA,"Brasil","MG","Exsicatas",NA,"Asteraceae 1.","CEN00096201","Assentamento Americana.",NA,NA,"(Gardner) Cabrera","J. B. Bringel","GRAO MOGOL","-42.8897018432617","-16.5594005584717","CEN00096201",NA,NA,"2017","03",NA,NA,NA,NA,"67219","auto",NA,NA,"3"
"295","2020-09-02 16:21:16-03","Cenargen","CEN","94234","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Carolina Moriani Siniscalchi","487","2014","07","13",NA,"Brasil","GO","Exsicatas",NA,"Ramos avermelhadas, folhas verde-claras, com nervuras amareladas marcantes. Brácteas involucrais verde-amareladas, flores alvas com anteras amarelas. Doação Universidade de São Paulo - Herbário SPF.","CEN00094234","Rodovia Go-118, próximo ao trevo de Alto Paraíso e ao campo de futebol.",NA,NA,"(Gardner) Cabrera","C. M. Siniscalchi","ALTO PARAISO DE GOIAS","-47.521944","-14.143611","CEN00094234","1244","1244","2014","07","-47.521944","-14.143611",NA,NA,NA,NA,NA,NA,"1"
"296","2020-09-02 16:21:15-03","Cenargen","CEN","29743","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Maria Carmelita A. Conceição","53","1979","08","16",NA,"Brasil","DF","Exsicatas",NA,NA,"CEN00029743","Planaltina - CPAC. Bloco E do Experimento 112.",NA,NA,"(Gardner) Cabrera","K. Calago","BRASILIA","-47.9296989440918","-15.7797002792358","CEN00029743","1100","1100","2003","04","-4770833.0","-1559167.0",NA,NA,"70570","auto",NA,NA,"3"
"297","2021-03-15 18:25:29-03","USP","SPF","222684","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Siniscalchi, CM","487","2014","07","13",NA,"Brasil","Goiás",NA,NA,"Arbusto decumbente. Ramos avermelhadas, folhas verde-claras, com nervuras amareladas marcantes. Brácteas involucrais verde-amareladas, flores alvas com anteras amarelas.; Cerrado alterado.","SPF00222684","Rodovia GO-118, próximo ao trevo de Alto Paraíso e ao campo de futebol.",NA,NA,"(Gardner) Cabrera","Siniscalchi, CM","Alto Paraíso de Goiás","-47.522022","-14.143017",NA,"12","12","2014","07","-47.522022","-14.143017",NA,NA,NA,NA,NA,NA,NA
"298","2021-03-15 18:25:29-03","USP","SPF","218165","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Pena, MA","877","2008","05","16",NA,"Brasil","Minas Gerais",NA,NA,"Arvoreta. Ramo verde seríceo. Brácteas castanha.","SPF00218165","Serra do Cipó, Km 113 da rodovia MG 010, lado direito, sentido Morro do Pilar. Próximo à Pedra do Elefante.",NA,NA,"(Gardner) Cabrera","Pena, MA","Santana do Riacho","-43.560833","-19.456389",NA,"1226","1226","2009",NA,"-43.560833","-19.456389",NA,NA,NA,NA,NA,NA,NA
"299","2019-10-07 09:11:32-03","UEFS","HUEFS","47572","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","imbricatum","Hoehnephytum imbricatum",NA,"Oliveira, R.P.","621","2000","08","10",NA,"Brasil","Bahia",NA,NA,"Campo rupestre.","HUEFS0047572","Trilha para o campo do Queiroz.","Angiospermae","Asterales","(Gardner) Cabrera","D.J.N.Hind & H.P.Bautista","Rio de Contas","-41.950278","-13.550278","HUEFS0047572",NA,NA,"2000","09","41W57'1''","13S33'1''",NA,"Asteranae",NA,NA,NA,NA,NA
"300","2019-10-07 09:11:32-03","UEFS","HUEFS","79403","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","imbricatum","Hoehnephytum imbricatum",NA,"Duarte, A.P.","11170","1968","11","04",NA,"Brasil","Minas Gerais",NA,NA,NA,"HUEFS0079403","Rio Acima. Serra do Gandarela.","Angiospermae","Asterales","(Gardner) Cabrera","A.M.Teles",NA,NA,NA,"HUEFS0079403",NA,NA,"2006","06",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"301","2019-10-07 09:11:32-03","UEFS","HUEFS","28878","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","imbricatum","Hoehnephytum imbricatum",NA,"Hind, D.J.N.","PCD4163","1996","11","09",NA,"Brasil","Bahia",NA,NA,"Solo com concreções ferruginosas, cascalheiras","HUEFS0028878","Estrada Piatã/Abaíra, entrada à direita, após a entrada para Catolés","Angiospermae","Asterales","(Gardner) Cabrera",NA,"Piatã","-41.738889","-13.266944","HUEFS0028878","1090","1090",NA,NA,"41W44'20''","13S16'1''",NA,"Asteranae",NA,NA,NA,NA,NA
"302","2019-10-07 09:11:32-03","UEFS","HUEFS","242265","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","imbricatum","Hoehnephytum imbricatum",NA,"Bautista, H.P.","2285","1997","09","06",NA,"Brasil","Bahia",NA,NA,"Campo rupestre.","HUEFS0242265","Morro do Ouro, onde está instalado a antena repetidora.","Angiospermae","Asterales","(Gardner) Cabrera",NA,"Barra da Estiva","-41.308333","-13.686111","HUEFS0242265","1310","1310",NA,NA,"41W18'30''","13S41'10''",NA,"Asteranae",NA,NA,NA,NA,NA
"303","2019-10-07 09:11:32-03","UEFS","HUEFS","62149","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","imbricatum","Hoehnephytum imbricatum",NA,"Harley, R.M.","PCD4466","1996","11","18",NA,"Brasil","Bahia",NA,NA,"Campo rupestre. Solo arenoso e latólico.","HUEFS0062149","Serra Marsalina (Serra da antena de TV).","Angiospermae","Asterales","(Gardner) Cabrera",NA,"Rio de Contas","-41.831944","-13.592778","HUEFS0062149","1020","1020",NA,NA,"41W49'55''","13S35'34''",NA,"Asteranae",NA,NA,NA,NA,NA
"304","2019-10-07 09:11:32-03","UEFS","HUEFS","63525","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","imbricatum","Hoehnephytum imbricatum",NA,"Harley, R.M.","PCD4283","1996","11","15",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0063525","Sopé do Pico do Itabira.","Angiospermae","Asterales","(Gardner) Cabrera",NA,"Rio de Contas","-41.888333","-13.3675","HUEFS0063525","1540","1540",NA,NA,"41W53'18''","13S22'3''",NA,"Asteranae",NA,NA,NA,NA,NA
