"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","previousCatalogNumber","fieldNumber","individualCount","sex"
"276","2019-01-17 11:26:53-02","PUCRS","MPUC","15230","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","C.A. Mondin",NA,NA,NA,NA,NA,NA,NA,"Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000","Na mata",NA,NA,NA,NA,NA,NA,"Piperales","South America",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"3622","1",NA
"277","2021-01-28 13:24:38-03","PUCRS","MPUC","11424","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","C.A. Mondin","2010","01","01",NA,"2006","10","08","Brasil","RS","São Francisco de Paula",".","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Piperales","South America",NA,NA,NA,"76715","auto","Magnoliopsida",NA,NA,NA,NA,"1",NA
"278","2019-01-17 11:26:53-02","PUCRS","MPUC","21172","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","C.F. Jurinitz","2017","04","27","B.L.R. Silva","2016","10","08","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Piperales","South America",NA,NA,NA,"76715","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"279","2019-11-08 08:54:57-03","FURB","FURB","54738","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Farias, D.M.","2017","09","05","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2017","06","17","Brasil","Santa Catarina","Joinville",NA,"-49.14","-26.28","-49.1400000","-26.2800000",NA,"FURB54738","FURB54738","611","744","744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-10-14 10:04:50-03","FURB","FURB","10090","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Oliveira, AA de","2010","08","18","Dreveck, S.; Verdi, M. & Godoy, M.B.","2007","12","13","Brasil","Santa Catarina","Mafra","Rio da Areia de Baixo / Avencal Mato Preto.","-49.6813889","-26.2794445","-49.6813889","-26.2794445","Florística IFFSC 1019.","FURB03042","FURB03042","93","903","903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-10-14 10:04:50-03","FURB","FURB","12735","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Guimarães, E","2010","06",NA,"Verdi, M.; Hasckel, R.P. & Klemz, G.","2009","06","17","Brasil","Santa Catarina","Anitápolis","Rio do Meio.","-49.23","-27.9","-49.2300000","-27.9000000","Florística IFFSC 221(Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva;","FURB38308","FURB38308","2398","602","602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-10-14 10:04:50-03","FURB","FURB","13389","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Oliveira, AA de","2010","08","18","Verdi, M.; Hasckel, R.P. & Klemz, G.","2009","04","27","Brasil","Santa Catarina","Bom Retiro","Fazenda Reunidos Canto Novo LTDA.","-49.4975","-27.9013889","-49.4975000","-27.9013889","Herbácea IFFSC 218/S/1 e 218/N/1. Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: herbácea;","FURB38266","FURB38266","2101","1118","1118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-10-14 10:04:50-03","FURB","FURB","13467","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Oliveira, AA de","2010","08","18","Verdi, M.; Hasckel, R.P. & Klemz, G.","2009","04","23","Brasil","Santa Catarina","Urubici",NA,"-49.4066667","-28.0802778","-49.4066667","-28.0802778","Florística IFFSC 167 (Arbusto) Habitat: Floresta nebular e campos naturais; Estágio Avançado Habito: arbusto;","FURB38269","FURB38269","2008","1139","1139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-10-14 10:04:50-03","FURB","FURB","13961","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Guimarães, E","2010","06",NA,"Verdi, M.; Klemz, G. & Torres, J.F.","2009","08","14","Brasil","Santa Catarina","Anitápolis","Pousada Recanto das Cachoeiras.","-49.1280556","-27.8591667","-49.1280556","-27.8591667","Coleta Extra IFFSC (Arbusto) Habitat: Floresta Ombrófila Densa; Habito: arbustiva;","FURB38309","FURB38309","2582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-10-14 10:04:50-03","FURB","FURB","14126","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Guimarães, E","2010","06",NA,"Korte, A.; Kruger, A.","2009","09","14","Brasil","Santa Catarina","Vidal Ramos","Mulungu.","-49.32","-27.45","-49.3200000","-27.4500000","Florística IFFSC 383 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva; flor branca","FURB38307","FURB38307","57","761","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-10-14 10:04:50-03","FURB","FURB","14364","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Guimarães, E","2010","06",NA,"Verdi, M.; Klettenberg, D.H. & Klemz, G.","2008","09","24","Brasil","Santa Catarina","Jacinto Machado","Tenente.","-49.86","-29.07","-49.8600000","-29.0700000","Florística IFFSC 10 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva;","FURB38304","FURB38304 FURB38304_2","2672","80","80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-10-14 10:04:50-03","FURB","FURB","15986","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Guimarães, EF","2010","04","29","Verdi, M.; Tomazi, A.L. & Klemz, G.","2009","11","05","Brasil","Santa Catarina","Siderópolis","Barragem do Rio São Bento.","-49.59","-28.62","-49.5900000","-28.6200000","Florística IFFSC 47 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva;","FURB38305","FURB38305","2987","479","479",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-10-14 10:04:50-03","FURB","FURB","16131","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Guimarães, EF","2010","04","29","Stival-Santos, A.; Legal, E. & Silveira, S.","2009","11","05","Brasil","Santa Catarina","Botuverá","Lageado Alto - Recanto Feliz.","-49.14","-27.18","-49.1400000","-27.1800000","Florística IFFSC 519 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbustiva;","FURB38303","FURB38303","1157","307","307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-10-14 10:04:50-03","FURB","FURB","17859","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Guimarães, E","2010","06",NA,"Korte, A.; Kniess, A.","2009","11","25","Brasil","Santa Catarina","Alfredo Wagner","Alto Limeirinha.","-49.5005556","-27.6302778","-49.5005556","-27.6302778","Florística IFFSC 309 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva;","FURB38301","FURB38301","1065","642","642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-10-14 10:04:50-03","FURB","FURB","17887","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Guimarães, E","2010","06",NA,"Korte, A.; Kniess, A.","2009","11","28","Brasil","Santa Catarina","Alfredo Wagner","Soldadinho.","-49.4108333","-27.6291667","-49.4108333","-27.6291667","Florística IFFSC 310 (Arbusto) Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: arbustiva; flor verde","FURB38284","FURB38284","1149","772","772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-10-14 10:04:50-03","FURB","FURB","19632","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Guimarães, E","2010","06",NA,"Verdi, M.; Klettenberg, D.H. & Klemz, G.","2010","02","22","Brasil","Santa Catarina","Orleans","Barra do Rio Novo.","-49.3191667","-28.3480555","-49.3191667","-28.3480555","Florística IFFSC 97 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbustiva;","FURB38285","FURB38285 FURB38285_2","3720","206","206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-10-14 10:04:50-03","FURB","FURB","19653","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Guimarães, E","2010","06",NA,"Verdi, M.; Klettenberg, D.H. & Klemz, G.","2010","02","19","Brasil","Santa Catarina","Lauro Muller","Rio Oratório/Cabo Aereo.","-49.4997222","-28.35","-49.4997222","-28.3500000","Florística IFFSC 95 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbustiva;","FURB38274","FURB38274","3683","449","449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-10-14 10:04:50-03","FURB","FURB","19941","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Guimarães, E","2010","06",NA,"Verdi, M.; Klettenberg, D.H. & Klemz, G.","2010","01","27","Brasil","Santa Catarina","Treviso","Cirenaica.","-49.4972222","-28.5291667","-49.4972222","-28.5291667","Florística IFFSC 58 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbustiva;","FURB38275","FURB38275","3380","197","197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-10-14 10:04:50-03","FURB","FURB","19970","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Guimarães, E","2010","06",NA,"Korte, A.; Kniess, A.","2010","02","03","Brasil","Santa Catarina","Itaiópolis","Arroio das Pombas.","-49.9475","-26.5497222","-49.9475000","-26.5497222","Florística IFFSC 899 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbustiva;","FURB38272","FURB38272","1622","747","747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-10-14 10:04:50-03","FURB","FURB","19981","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Guimarães, E","2010","06",NA,"Stival-Santos, A.; Legal, E. & Silveira, S.","2010","02","01","Brasil","Santa Catarina","Angelina","Rancho das Tábuas.","-49.0494444","-27.6302778","-49.0494444","-27.6302778","Florística IFFSC 314 (Arbusto) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado; interior do fragmento Habito: arbustiva;","FURB38297","FURB38297","1606","590","590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-10-14 10:04:50-03","FURB","FURB","20055","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Guimarães, E","2010","06",NA,"Verdi, M.; Souza, N.L. de & Klettenberg, D.H.","2010","01","28","Brasil","Santa Catarina","Siderópolis","Belvedere Baixo.","-49.4130556","-28.5263889","-49.4130556","-28.5263889","Florística IFFSC 59 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbustiva;","FURB38273","FURB38273_1 FURB38273_2","3444","453","453",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-10-14 10:04:50-03","FURB","FURB","20708","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Oliveira, AA de","2010","08","18","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","02","20","Brasil","Santa Catarina","Águas Mornas","Canto do Schutch.","-48.87","-27.63","-48.8700000","-27.6300000","Florística IFFSC 316 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbusto; Fruto infrutescência;","FURB38302","FURB38302","1806","413","413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-10-14 10:04:50-03","FURB","FURB","22693","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Oliveira, AA de","2010","08","18","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","03","13","Brasil","Santa Catarina","Florianópolis","Rua: Servidão Marcelino Antônio Nunes, Bairro Vargem do Bom Jesus.","-48.4197223","-27.4513889","-48.4197223","-27.4513889","Florística IFFSC 392 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Inicial; interior do fragmento Habito: arbusto; Fruto infrutescência;","FURB38288","FURB38288","2085","147","147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-10-14 10:04:50-03","FURB","FURB","22853","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Guimarães, E","2010","06",NA,"Stival-Santos, A.; Legal, E. & Silveira, S.","2010","03","10","Brasil","Santa Catarina","Florianópolis","Parque Municipal Lagoa do Peri.","-48.5275","-27.7175","-48.5275000","-27.7175000","Florística IFFSC 8003 (Arbusto) Habitat: Floresta Ombrófila Densa Submontana; Estágio Avançado; interior do fragmento Habito: arbustiva;","FURB38270","FURB38270","1975","226","226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-10-14 10:04:50-03","FURB","FURB","22998","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Guimarães, E","2010","06",NA,"Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","03","16","Brasil","Santa Catarina","Florianópolis","Pântano do Sul (Parque Municipal da Lagoinha do Leste).","-48.4925","-27.7752778","-48.4925000","-27.7752778","Coleta Extra IFFSC (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento Habito: arbusto;","FURB38271","FURB38271","1698","46","46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-10-14 10:04:50-03","FURB","FURB","23726","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Guimarães, E","2010","06",NA,"Verdi, M.; Souza, N.L. de & Klemz, G.","2010","03","30","Brasil","Santa Catarina","Orleans","Barracão.","-49.3191667","-28.2608333","-49.3191667","-28.2608333","Florística IFFSC 119 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbusto;","FURB38268","FURB38268","4103","314","314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-10-14 10:04:50-03","FURB","FURB","23790","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","04","07","Brasil","Santa Catarina","Armazém","São José dos Macacos/Mineração.","-48.9594444","-28.2625","-48.9594444","-28.2625000","Florística IFFSC 123 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio Habito: arbustiva;","FURB38298","FURB38298","4220","412","412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-10-14 10:04:50-03","FURB","FURB","25245","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Oliveira, AA de","2010","08","18","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","04","28","Brasil","Santa Catarina","Garopaba","Morro da Ressacada.","-48.69","-28.08","-48.6900000","-28.0800000","Florística IFFSC 175 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arbusto;","FURB38294","FURB38294","4505","147","147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-10-14 10:04:50-03","FURB","FURB","25817","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Oliveira, AA de","2010","08","18","Dreveck, S.; Carneiro, F.E.","2009","03","25","Brasil","Santa Catarina","Siderópolis","Serrinha.","-49.59","-28.62","-49.5900000","-28.6200000","Florística IFFSC e47b (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbustiva;","FURB38293","FURB38293","2425","479","479",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-10-14 10:04:50-03","FURB","FURB","25918","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Oliveira, AA de","2010","08","18","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","05","05","Brasil","Santa Catarina","Santa Rosa de Lima","Nova Fátima.","-49.1369444","-28.0805556","-49.1369444","-28.0805556","Florística IFFSC 170 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio Habito: arbusto;","FURB38291","FURB38291","4648","276","276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-10-14 10:04:50-03","FURB","FURB","25928","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Oliveira, AA de","2010","08","18","Stival-Santos, A.; Legal, E.; Meyer, D. & Silveira, S.","2010","04","24","Brasil","Santa Catarina","Angelina","Barra Clara.","-49.14","-27.54","-49.1400000","-27.5400000","Florística IFFSC 347 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbustiva;","FURB38290","FURB38290","2561","630","630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-10-14 10:04:50-03","FURB","FURB","25980","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Oliveira, AA de","2010","08","18","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","04","03","Brasil","Santa Catarina","Laguna","Laranjeiras.","-48.87","-28.44","-48.8700000","-28.4400000","Florística IFFSC 81 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arbustiva;","FURB38286","FURB38286","4631","246","246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-10-14 10:04:50-03","FURB","FURB","27351","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Oliveira, AA de","2010","10","05","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","06","07","Brasil","Santa Catarina","Palhoça","Guarda do Embaú/Parque Estadual da Serra do Tabuleiro.","-48.5875","-27.9036111","-48.5875000","-27.9036111","Coleta Extra IFFSC (Arbusto) Habitat: Restinga; Estágio Médio; interior do fragmento Habito: arbusto;","FURB38281","FURB38281","4847","20","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-10-14 10:04:50-03","FURB","FURB","27949","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Oliveira, AA de","2010","06","30","Verdi, M.; Burkhardt, B. & Klemz, G.","2010","06","30","Brasil","Santa Catarina","São Bonifácio","Santa Maria.","-48.96","-27.9938889","-48.9600000","-27.9938889","Regeneração IFFSC 197 /L/83 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbustiva;","FURB38296","FURB38296","5102","339","339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-10-14 10:04:50-03","FURB","FURB","28575","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Oliveira, AA de","2010","08","25","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","05","31","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Cova da Onça.","-48.7808334","-27.6288889","-48.7808334","-27.6288889","Regeneração IFFSC 317 /O/14 Habitat: Floresta Ombrófila Densa; Estágio Médio Habito: arbustiva;","FURB38299","FURB38299","3287","236","236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-10-14 10:04:50-03","FURB","FURB","28630","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Verdi, M","2010","09","20","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","06","17","Brasil","Santa Catarina","Alfredo Wagner","Alto Rio Lessa.","-49.2291667","-27.7211111","-49.2291667","-27.7211111","Florística IFFSC 281 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbustiva;","FURB38282","FURB38282","5094","803","803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-10-14 10:04:50-03","FURB","FURB","29333","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Gasper, AL de","2010","09","30","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","06","22","Brasil","Santa Catarina","Florianópolis","Pântano do Sul (Parque Municipal da Lagoinha do Leste).","-48.4925","-27.7752778","-48.4925000","-27.7752778","Florística IFFSC e8006b (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbusto;","FURB38280","FURB38280","2771","46","46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-10-14 10:04:50-03","FURB","FURB","29734","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Gasper, AL de","2010","10","04","Verdi, M.; Burkhardt, B. & Klemz, G.","2010","07","06","Brasil","Santa Catarina","Anitápolis","Rio da Prata.","-49.14","-27.81","-49.1400000","-27.8100000","Florística IFFSC 251 (Arbusto) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Médio; interior do fragmento Habito: arbustiva;","FURB38306","FURB38306","5198","720","720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
