"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount"
"295","2020-11-12 17:01:20-03","UEL","FUEL","32358","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Damasceno Junior, GA; Velasques, JS","2502","2002",NA,"Brasil","Mato Grosso do Sul","fazenda Paraíso, morro Santa cruz",NA,NA,NA,NA,"02","18","Ladário","-57.600083","-19.197472","800","800","-57.600083","-19.197472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-11-01 15:10:14-03","UnB","UB","111036","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Marquete, R","Ramos, AE; Dusi, RLM","245","1988","Southern America","Brasil","Mato Grosso","Fazenda do Senhor Arlindo Lúcio",NA,"Casca lisa; corte da casa, clara; folha com domáceas.; Árvore 9m; Cerrado.",NA,NA,"01","15","Ponte Branca","-52.8333015441895","-16.7642002105713",NA,NA,NA,NA,NA,NA,NA,"42196","auto",NA,NA,NA,NA,NA
"297","2019-11-01 15:10:14-03","UnB","UB","111040","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Marquete, R","Bucci, FFB","1150","2000","Southern America","Brasil","Goiás","Cana Brava. St. Peroba. Margem esquerda do Rio Tocantins e Córrego Lageado",NA,"Árvore 8m; Cerrado alterado em transição com área antropizada. Solo: Cambissolo cinza na base.",NA,NA,"05","17","Minaçu","-48.146667","-13.666944","320","320","-48.146667","-13.666944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-11-01 15:10:14-03","UnB","UB","111043","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Marquete, R","Machado, JWB","5","1980","Southern America","Brasil","Goiás","Fazenda Alegre",NA,"Casca escura.; Árvore 4m. Flor branca; Mata ciliar.",NA,NA,"08","28","Padre Bernardo","-48.216667","-15.6","1040","1040","-48.216667","-15.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-11-01 15:10:14-03","UnB","UB","11245","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Mecenas, VV","Mecenas, VV; Leite, LQ; Augusto, MM","311","1998","Southern America","Brasil","Distrito Federal","APA de Cafuringa. Fazenda Palestina",NA,"Árvore 8m; Mata.",NA,NA,"11","19","Brasília","-48.180556","-15.521944","790","790","-48.180556","-15.521944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-11-01 15:10:14-03","UnB","UB","113720","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Mecenas, VV","Mecenas, VV; et al.","45","1996","Southern America","Brasil","Distrito Federal","Área de Proteção Ambiental (APA) de Cafuringa. Fazenda Palestina",NA,"Árvore; Floresta secundária, levemente decídua.",NA,NA,"10","04","Brasília","-48.166667","-15.516667","770","770","-48.166667","-15.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-11-01 15:10:14-03","UnB","UB","120576","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Proença, CEB","Freitas, VC","s.n.23","1994","Southern America","Brasil","Minas Gerais",NA,NA,"Habitat desconhecido",NA,NA,NA,NA,"Paracatu","-46.866667","-17.216667",NA,NA,"-46.866667","-17.216667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2019-11-01 15:10:14-03","UnB","UB","148043","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Marquete, R","Duarte, AP","3068","1950","Southern America","Brasil","Minas Gerais","Cascata,Est. Exp. do Est. 850m.",NA,"àrvore de pequeno porte 3-5metros,com flores alvas,florescendo completamente despida de suas folhas.",NA,NA,"09","01",NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2019-11-01 15:10:14-03","UnB","UB","151657","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Mecenas, VV","Mecenas, VV; Leite, FQ; Cardoso, ES","56","1996","Southern America","Brasil","Distrito Federal","Área de Proteção Ambiental (APA) de Cafuringa no NE do DF. Fazenda Palestina.",NA,"Arvoreta 1,1m; Floresta secundária levemente decídua sobre solo raso derivado de calcário",NA,NA,"04","11",NA,"-48.166667","-15.516667",NA,NA,"-48.166667","-15.516667","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-11-01 15:10:14-03","UnB","UB","151658","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Mecenas, VV","Mecenas, VV; Leite, FQ; Augusto, MM","57","1997","Southern America","Brasil","Distrito Federal","Área de Proteção Ambiental (APA) de Cafuringa no NE do DF. Fazenda Palestina.",NA,"Arvoreta 1,9m; Floresta secundária levemente decídua sobre solo raso derivado de calcário",NA,NA,"04","25",NA,"-48.166667","-15.516667",NA,NA,"-48.166667","-15.516667","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-11-01 15:10:14-03","UnB","UB","211533","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Faria, JEQ","Projeto Biodiversidade BP; Proença, CEB; Reis, PA; Concha, C; Mello, TRB; Mendes, VC","IRFCBH24A","2012","Southern America","Brasil","Goiás","(IRFCBH)",NA,"Árvore, 7,5m; Ilha rochosa no meio da vereda. Solo de canga sobre rocha",NA,NA,"08","15","Edéia","-50.0848","-17.6874","487","487","-50.0848","-17.6874","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2019-11-01 15:10:14-03","UnB","UB","211545","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Harris, SA","Projeto Biodiversidade BP; Proença, CEB; Reis, PA; Concha, C; Mello, TRB; Mendes, VC","IRFCBH35","2012","Southern America","Brasil","Goiás","(IRFCBH)",NA,"Árvore, 3,5m. Botões creme esverdeado quase sem folhas rebrotand; Ilha rochosa no meio da vereda. Solo de canga sobre rocha",NA,NA,"08","15","Edéia","-50.0848","-17.6874","487","487","-50.0848","-17.6874","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2019-11-01 15:10:14-03","UnB","UB","211915","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Harris, SA","Projeto Biodiversidade BP; Faria, JEQ; Rosa, PO; Izetti, C; Mendes, VC; Oku, W","MSFPAB59","2012","Southern America","Brasil","Goiás","Fazenda Tupi (MSFPAB)",NA,"Árvore, 8m. Fruto imaturo verde; Mata seca. Solo argiloso, marrom com pequenas rochas",NA,NA,"08","16","Edéia","-50.0804","-17.6872","461","461","-50.0804","-17.6872","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2019-11-01 15:10:14-03","UnB","UB","36865","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Pereira, BAS","Pereira, BAS","3480",NA,"Southern America","Brasil","Goiás","Nerópolis",NA,NA,NA,NA,NA,NA,"Nerópolis","-49.151111","-16.522222",NA,NA,"-49.151111","-16.522222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2019-11-01 15:10:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Mecenas, VV","Mecenas, VV; Leite, FQ; Augusto, MM","55","1997","Southern America","Brasil","Distrito Federal","Área de Proteção Ambiental (APA) de Cafuringa no NE do DF. Fazenda Palestina",NA,"Parcela 1, indivíduo nº 123; Este indivíduo tem 2 caules saindo do chão. Um caule (tronco) forma uma árvore de 4,3 m de alt. e tronco de 10 cm de circunferência a 1,3 m do chão. O outro caule forma uma arvoreta de 2,6 m de alt. e caule de 10 cm de ci",NA,NA,"04","25",NA,"-48.166667","-15.516667",NA,NA,"-48.166667","-15.516667","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-11-01 15:10:14-03","UnB","UB","152629","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Fonseca, ML","Mendonça, RC; Oliveira, FCA; Guimarães, LL; Cardoso, E","6176","2008","Southern America","Brasil","Tocantins","Bacia do Araguaia. Sub-bacia do Rio Formoso.",NA,"Caule com casca lisa. Folhagem nova. Flor com cálice e corola cor verde, anteras brancas.; Arbusto semi-ciófilo escandente.; Solo areno-argiloso. Relevo plano. Vegetação: borda de floresta estacional semidecidual/pasto.",NA,NA,"10","09","Formoso do Araguaia","-49.47213","-11.38383","180","180","-49.47213","-11.38383","2008","10","09",NA,NA,NA,NA,NA,NA,NA
"311","2019-11-01 15:10:14-03","UnB","UB","142660","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Mecenas, VV","Mecenas, VV; Leite, FQ; Cardoso, ES","65","1995","Southern America","Brasil","Distrito Federal","Área de Proteção Ambiental (APA) de Cafuringa. Fazenda Palestina",NA,"OBS.; Levantamento fitossociológico de florestas sobre solos derivados de calcário.; Árvore.; Perto da mata de galeria",NA,NA,"09","21","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"1996",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"312","2019-11-01 15:10:14-03","UnB","UB","142659","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Marquete, R","Belém, RP; Mendes, JM","20","1964","Southern America","Brasil","Distrito Federal","Fercal. Região do Calcário",NA,"Árvore 3m. Frutos verdes.; Mata de encosta",NA,NA,"12","10","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"2002","06","07","70570","auto",NA,NA,NA,NA,NA
"313","2019-11-01 15:10:14-03","UnB","UB","142658","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Ratter, JA","Ratter, JA","6473","1990","Southern America","Brasil","Distrito Federal","Parque Nacional de Brasília",NA,"Slender multi-trunked tree 6m. Flowers yellow-cream with hairy ovary.; In remains of semideciduous forest - part - cleared for recreation area near swimming pool",NA,NA,"10","02","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"1998","03",NA,"70570","auto",NA,NA,NA,NA,NA
"314","2019-11-01 15:10:14-03","UnB","UB","148045","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Proença, CEB","Fonseca, ML","4938","2003","Southern America","Brasil","Goiás","Próximo ao Calcário Terra Branca.Solo:Argilo/pedregoso.",NA,"Árvore heliófita ca.4,5m altura e 0,006m DAP.Folhas discolores,Frutos imaturos ,cor verde.; Mata de encosta semi-decídua.",NA,NA,"10","21","Vila Propício","-48.888599395752","-15.4568996429443",NA,NA,NA,NA,"2006",NA,NA,"67339","auto",NA,NA,NA,NA,NA
"315","2019-11-01 15:10:14-03","UnB","UB","111037","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Marquete, R","Ramos, AE; Dusi, RLM","283","1988","Southern America","Brasil","Mato Grosso","Fazenda Altamira, próximo a Fazenda Fortuna",NA,"Casca lisa.; Árvore 1,5m; Cerrado.",NA,NA,"01","18","Ponte Branca","-52.8333015441895","-16.7642002105713",NA,NA,NA,NA,NA,NA,NA,"42196","auto",NA,NA,NA,NA,NA
"316","2019-11-01 15:10:14-03","UnB","UB","148046","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Sleumer, O","Heringer, EP","5387","1956","Southern America","Brasil","Minas Gerais","Hôrto Florestal de Paraopeba.",NA,"Cerrado Bom.",NA,NA,"10","10","Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,"1980",NA,NA,"26090","auto",NA,NA,NA,NA,NA
"317","2019-11-01 15:10:14-03","UnB","UB","148044","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Sleumer, O","Heringer, EP","6560","1958","Southern America","Brasil","Minas Gerais","Hôrto Florestal de Paraopeba.",NA,NA,NA,NA,"10","10","Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,"1980",NA,NA,"26090","auto",NA,NA,NA,NA,NA
"318","2019-05-06 12:02:21-03","UFU","HUFU","13780","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Mota, A.L.P.","1392","1992",NA,"Brasil","Minas Gerais","Vale do Rio Araguari, Triangulo Mineiro.",NA,"Árvore, ca. 8 m. Frutos imaturos verdes.","HUFU00022868","HUFU00022868","10","21","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"319","2019-05-06 12:02:21-03","UFU","HUFU","15149","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Mota, A.L.P.","2096","1993",NA,"Brasil","Minas Gerais","Vale do Rio Araguari, Triangulo Mineiro. Área 28.",NA,"Árvore, ca. 6 m. Frutos imaturos verdes.","HUFU00022877","HUFU00022877","11","23","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"320","2019-05-06 12:02:21-03","UFU","HUFU","13779","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Mota, A.L.P.","1356","1992",NA,"Brasil","Minas Gerais","Vale do Rio Araguari, Triangulo Mineiro. Área 30.",NA,"Árvore, ca. 7,5 m. Sem folhas e com botões florais.","HUFU00022869","HUFU00022869","09","11","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"321","2019-05-06 12:02:21-03","UFU","HUFU","13711","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Mota, A.L.P.","1254","1992",NA,"Brasil","Minas Gerais","Vale do Rio Araguari, Triangulo Mineiro. Fazenda do Sr. Edson.",NA,"Árvore, ca. 6 m. Com flores.; Pasto.","HUFU00022872","HUFU00022872","08","14","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"322","2019-05-06 12:02:21-03","UFU","HUFU","2371","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Oliveira, R.S.","Barbosa, A.A.A.","415","1989",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga, Estrada próxima a reserva, a poucos metros da ponte sobre o Rio Panga.",NA,"Árvore ca. de 5 m. Frutos imaturos.","HUFU00022858","HUFU00022858","12","01","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"2010","04","19","58223","auto",NA,NA,NA,NA,NA
"323","2020-11-27 11:34:20-03","UFU","HUFU","74916","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Justino, G.S.; Dias, A.G. & Nakajima, J.N.","22","2017",NA,"Brasil","Minas Gerais","Parque Estadual do Pau Furado",NA,"Árvore ca. 5 m. cálice verde, corola creme, estames brancos.; Mata de galeria.","HUFU00072889","HUFU00072889","09","27","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"324","2019-05-06 12:02:21-03","UFU","HUFU","14722","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Oliveira, R.S.","Mota, A.L.P.","1711","1993",NA,"Brasil","Minas Gerais","Vale do Rio Araguari, Canteiro de obras UHE Miranda.",NA,"Árvore ca. de 6 m. Flores creme esverdeada.","HUFU00022859","HUFU00022859","08","06",NA,NA,NA,NA,NA,NA,NA,"2010","04","19",NA,NA,NA,NA,NA,NA,NA
"325","2019-05-06 12:02:21-03","UFU","HUFU","54667","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Siqueira, A.S.; Cardoso, E.; Netto, C.R.B.; Rodrigues, E.B.; Silva, C.R.; et al.","1133","2008",NA,"Brasil","Goiás","Serra do Facão",NA,"Árvore, ca. 5 m. Fruto verde.","HUFU00022863","HUFU00022863","11","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-05-06 12:02:21-03","UFU","HUFU","14547","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Mota, A.L.P.","1472","1992",NA,"Brasil","Minas Gerais","Vale do Rio Araguari, Área 24.Triangulo Mineiro.",NA,"Árvore, ca. 12 m. Flores creme-esverdeadas.","HUFU00022873","HUFU00022873","11","16","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"327","2019-05-06 12:02:21-03","UFU","HUFU","13263","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Mota, A.L.P.","486","1991",NA,"Brasil","Minas Gerais","Vale do Rio Araguari, Triangulo Mineiro.",NA,"Árvore, ca. 4 m. Flores brancas-esverdeadas, aromáticas.","HUFU00022865","HUFU00022865","08","12","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"328","2019-05-06 12:02:21-03","UFU","HUFU","13781","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Mota, A.L.P.","1370","1992",NA,"Brasil","Minas Gerais","Vale do Rio Araguari, Triangulo Mineiro. Área 30.",NA,"Árvore, ca. 7 m. Flores esverdeadas.","HUFU00022867","HUFU00022867","09","30","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"329","2019-05-06 12:02:21-03","UFU","HUFU","13778","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Mota, A.L.P.","1365","1992",NA,"Brasil","Minas Gerais","Vale do Rio Araguari, Triangulo Mineiro. Área 30.",NA,"Árvore, ca. 9 m. Botões florais.","HUFU00022870","HUFU00022870","09","11","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"330","2019-05-06 12:02:21-03","UFU","HUFU","13777","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Mota, A.L.P.","1359","1992",NA,"Brasil","Minas Gerais","Vale do Rio Araguari, Triangulo Mineiro. Área 30.",NA,"Árvore, ca. 10,5 m. Flores esverdeadas, sem folhas.","HUFU00022871","HUFU00022871","09","11","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"331","2019-05-06 12:02:21-03","UFU","HUFU","13776","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Mota, A.L.P.","1361","1992",NA,"Brasil","Minas Gerais","Vale do Rio Araguari, Triangulo Mineiro. Área 30.",NA,"Árvore, ca. 8 m. Flores esverdeadas.","HUFU00022864","HUFU00022864","09","11","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"332","2019-05-06 12:02:21-03","UFU","HUFU","13411","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Mota, A.L.P.","669","1991",NA,"Brasil","Minas Gerais","Vale do Rio Araguari, Triangulo mineiro. Balsa.",NA,"Árvore, ca. 5 m. Frutos imaturos verdes.","HUFU00022875","HUFU00022875","10","02","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"333","2019-05-06 12:02:21-03","UFU","HUFU","13505","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Mota, A.L.P.","992","1991",NA,"Brasil","Minas Gerais","Vale do Rio Araguari, Triangulo mineiro. Canteiro de obras UHE Miranda.",NA,"Arvoreta, ca. 2,5 m. Frutos imaturos.","HUFU00022876","HUFU00022876","11","04","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"334","2019-05-06 12:02:21-03","UFU","HUFU","14787","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Mota, A.L.P.","1874","1993",NA,"Brasil","Minas Gerais","Vale do Rio Araguari, Triangulo Mineiro. Próximo ao escritório da CEMIG na UHE Miranda.",NA,"Árvore, ca. 5 m. Frutos imaturos.","HUFU00022866","HUFU00022866","09","17","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"335","2019-05-06 12:02:21-03","UFU","HUFU","13410","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Mota, A.L.P.","657","1991",NA,"Brasil","Minas Gerais","Vale do Rio Araguari, Triangulo mineiro. Reguas.",NA,"Árvore, ca. 9,5 m. Frutos imaturos.","HUFU00022874","HUFU00022874","10","04","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"336","2019-05-06 12:02:21-03","UFU","HUFU","2415","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Oliveira, R.S.","Araújo, G.M.","546","1989",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga",NA,"Árvore, ca. 11 m.; Mata mesofítica.","HUFU00022861","HUFU00022861","09","14","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"2010","04","19","58223","auto",NA,NA,NA,NA,NA
"337","2019-05-06 12:02:21-03","UFU","HUFU","2412","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Oliveira, R.S.","Araújo, G.M.","543","1989",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga",NA,"Árvore 10 m.; Mata mesofítica.","HUFU00022862","HUFU00022862","10","31","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"2010","04","19","58223","auto",NA,NA,NA,NA,NA
"338","2019-05-06 12:02:21-03","UFU","HUFU","2411","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Oliveira, R.S.","Araújo, G.M.","542","1989",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga",NA,"Árvore 12 m.; Mata mesofítica.","HUFU00022860","HUFU00022860","09","28","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"2010","04","19","58223","auto",NA,NA,NA,NA,NA
"339","2018-10-03 21:33:32-03","UFMT","UFMT","10834","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Marquete, R.","Macedo, M.; Duarte, A.R.; Assumpção, S.","950","1978",NA,"Brasil","Mato Grosso","Estrada da Ponte Nova próx. ao acampamento",NA,"Arvoreta, fruto verde imaturo; Mata de encosta; solo argilo arenoso seco",NA,NA,"10","08",NA,"-56.071389","-15.753056","140","140","-56.071389","-15.753056","2018","07",NA,NA,NA,NA,NA,NA,NA,NA
"340","2018-09-18 22:12:34-03","UFMT","UFMT","39401","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Arieira, J.C.; Silva, J.E.","308","2006",NA,"Brasil","Mato Grosso","RPPN Sesc Pantanal",NA,"Arvoreta 3,5m, folhas alternas, frutos verdes; Cerradão",NA,NA,"01","22","Barão de Melgaço","-55.9674987792969","-16.1944007873535",NA,NA,NA,NA,NA,NA,NA,"145819","auto",NA,NA,NA,NA,NA
"341","2018-09-18 22:12:34-03","UFMT","UFMT","36134","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Marquete, R.","Santos Junior, T.S.; Silva, E.","63","2005",NA,"Brasil","Mato Grosso","Fazenda Panflora",NA,"T1-P50/01; Árvore ca. 3,5m de altura, com frutos verdes imaturos; Cerrado",NA,NA,"11","25","Rosário Oeste","-56.4275016784668","-14.8360996246338",NA,NA,NA,NA,"2018","07",NA,"187324","auto",NA,NA,NA,NA,NA
"342","2021-03-04 15:46:14-03","IF","SPSF","17988","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","R.B.Torres","E.E.Macedo","145","1993","América do Sul","Brasil","SP","P.E.Furnas do Bom Jesus",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"07","15","Pedregulho","-47.4700012207031","-20.25",NA,NA,NA,NA,"2005","05","31","27552","auto","Magnoliopsida",NA,NA,NA,NA
"343","2021-03-04 15:46:14-03","IF","SPSF","20281","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","R.B.Torres","V.Stranghetti","186","1993","América do Sul","Brasil","SP","E.Ecol.Instituto Florestal",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: interior da mata&nf;;",NA,NA,"08","18","Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,"2005","01","31","29574","auto","Magnoliopsida",NA,NA,NA,NA
"344","2021-03-04 15:46:14-03","IF","SPSF","15246","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","R.B.Torres","J.E.A.Bertoni","101","1990","América do Sul","Brasil","SP","E.Ecol.Instituto Florestal",NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 6m, frutos.;",NA,NA,"10","25","Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,"2005","05","31","29574","auto","Magnoliopsida",NA,NA,NA,NA
"345","2021-03-04 15:46:14-03","IF","SPSF","11913","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","J. A. Pastore","J.E.A.Bertoni","60","1991","América do Sul","Brasil","SP","E.Ecol.Instituto Florestal",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"10","22","Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,"2007","11","13","29574","auto","Magnoliopsida",NA,NA,NA,NA
