"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","infraspecificEpithet","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","previousCatalogNumber","sex"
"311","2015-09-05 11:45:32-03","MNHN","RECOLNAT_MNHN_P","P06828982","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"Dusén, P.",NA,"1914","10",NA,"Brasil","Villa Velha. Ponta Grossa, Paraná, Sul, Brasil, América do Sul","hb","Plantae Brasilienses. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828982' target='other'> <mi>dwc_moreinfo</mi></a>","P06828982","P06828982_01","21","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15695",NA,NA
"312","2020-10-01 14:24:38-03","JBB","HEPH","5122","S","Plantae","Dicotyledon","Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"Heringer, EP","14350","1975","01","Southern America","Brasil","Setor Gráfico",NA,NA,NA,NA,"20","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-12-11 11:38:52-03","UFMG","BHCB","34231","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-12-11 11:38:52-03","UFMG","BHCB","162170","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"Arruda, AJ; Salino, A; Leles, BP; Ranieri, BD","1322","2012","12","Southern America","Brasil","Floresta Nacional de Carajás, Serra do Tarzan.",NA,"Floresta.","BHCB020696",NA,"17","Pará","Canaã dos Carajás","-50.34","-6.3925","370","370",NA,NA,NA,NA,NA,"-50.34","-6.3925",NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-12-11 11:38:52-03","UFMG","BHCB","184021","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"Sousa, NL; Souza, JAM; Avelar, R","475","2016","12","Southern America","Brasil","RPPN Córrego Seco",NA,"Herbáceo, 0,1m alt. Terrestre. Inflorescência verde. Folha cartácea.; Cerrado Sentido Restrito. Solo pedregoso/ argiloso em encosta.",NA,NA,"01","Minas Gerais","Itabirito","-43.855","-20.269444","1229","1229",NA,NA,"2017","07","18","-43.855","-20.269444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-12-11 11:38:52-03","UFMG","BHCB","26720","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-12-11 11:38:52-03","UFMG","BHCB","26720","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-12-11 11:38:52-03","UFMG","BHCB","180365","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"Mendes, MS; Pirani, A","s.n.","2012","10","Southern America","Brasil","Região da PCH Santa Rosa II, Região do baixo Meia Ponte",NA,"Árvore; Vegetação Ciliar- Faixa estreita Floresta Estacional Semidecidual",NA,NA,"15","Goiás","Cachoeira Dourada","-50.039444","-18.757222","506","506",NA,NA,NA,NA,NA,"-50.039444","-18.757222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-12-11 11:38:52-03","UFMG","BHCB","34231","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-12-11 11:38:52-03","UFMG","BHCB","68723","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"Lombardi, JA","4573","2002","02","Southern America","Brasil","Parque Estadual do Rio Preto, próximo a Casa de Hospedes",NA,"Gramado. Erva com látex, folha cartácea, inflorescência verde externamente, internamente roxa",NA,NA,"19","Minas Gerais","São Gonçalo do Rio Preto",NA,"-18.126111",NA,NA,NA,NA,NA,NA,NA,NA,"-18.126111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-12-11 11:38:52-03","UFMG","BHCB","49234","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-12-11 11:38:52-03","UFMG","BHCB","49585","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-12-11 11:38:52-03","UFMG","BHCB","78124","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"Lombardi, JA; Salino, A; Mota, RC da; Carvalho, FA","5143","2003","02","Southern America","Brasil","Fazenda Jabuti",NA,"Mata secundária. Erva, junto a leito seco de córrego, folhas papiráceas, inflorescências verdes. Coordenadas originais: 16°02'01,4S; 40°02'22,3W",NA,NA,"21","Minas Gerais","Salto da Divisa","-40.039528","-16.033722","169","169",NA,NA,NA,NA,NA,"-40.039528","-16.033722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-12-11 11:38:52-03","UFMG","BHCB","86555","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"Lombardi, JA; Salino, A; Mota, RC da; Almeida, TE; Viana, PL","5831","2004","03","Southern America","Brasil","Fazenda Santana",NA,"Mata semidecídua, alterada, margens de córrego e pasto adjacente. Erva, folhas papiráceas, inflorescências verdes. Coordenadas originais: 16°03'41,5S; 40°03'23,5W",NA,NA,"04","Minas Gerais","Salto da Divisa","-40.056528","-16.061528","150","150",NA,NA,NA,NA,NA,"-40.056528","-16.061528",NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-12-11 11:38:52-03","UFMG","BHCB","70602","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"Roth, L","14632",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,"Minas Gerais","Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-12-11 11:38:52-03","UFMG","BHCB","5600","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"Brandão, MGL","s.n.","1983","09","Southern America","Brasil",NA,NA,"cerrado;herbáceo",NA,NA,NA,"Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-12-11 11:38:52-03","UFMG","BHCB","40745","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,NA,"s.n.",NA,NA,"Southern America","Brasil","Distrito de Fabião.",NA,NA,NA,NA,NA,"Minas Gerais","Januária","-44.3616981506348","-15.4881000518799",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-12-11 11:38:52-03","UFMG","BHCB","40096","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,NA,"s.n.",NA,NA,"Southern America","Brasil","Retiro das Pedras",NA,NA,NA,NA,NA,"Minas Gerais","Brumadinho","-44.1996994018555","-20.1432991027832",NA,NA,"26639","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-12-11 11:38:52-03","UFMG","BHCB","33151","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,NA,"s.n.",NA,NA,"Southern America","Brasil","Serra da Moeda.",NA,NA,NA,NA,NA,"Minas Gerais","Moeda","-44.0527992248535","-20.3330993652344",NA,NA,"14750","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-12-11 11:38:52-03","UFMG","BHCB","33151","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,NA,"s.n.",NA,NA,"Southern America","Brasil","Serra da Moeda.",NA,NA,NA,NA,NA,"Minas Gerais","Moeda","-44.0527992248535","-20.3330993652344",NA,NA,"14750","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2021-02-11 17:20:28-03","UFPR","UPCB","44817","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Schinini, A.",NA,"Seijo, G.","1971","1999","10",NA,"Argentina","Misiones, Dep. Capital, Camino entre Fachinal y ruta nacional 14",NA,"En campo pedregoso húmedo..",NA,NA,"11","Misiones","Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2021-02-11 17:20:28-03","UFPR","UPCB","54440","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Goldenberg, R. & Schwartsburd, P.B.",NA,"Schwartsburd, P.B.","51","2003","12",NA,"Brasil","Parque Estadual de Vila Velha",NA,"Terrestre, campo aberto, área recuperando-se de queimada, próximo à brejo. Floresta ombrófila mista, entremeada por campos naturais, formações areníticas..",NA,NA,"15","Paraná","Ponta Grossa","-50","-25.233333","100","100",NA,NA,"2006","01","01","-50","-25.233333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2021-02-11 17:20:28-03","UFPR","UPCB","64870","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Romaniuc Neto, S.",NA,"Braga, R.",NA,"1959","01",NA,"Brasil","Fazenda Santa Bernadete",NA,NA,NA,NA,"01","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"49965","auto","1996","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2021-02-11 17:20:28-03","UFPR","UPCB","2265","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Romaniuc Neto, S.",NA,"Braga, R.",NA,"1959","01",NA,"Brasil","Fazenda Santa Bernadete",NA,NA,NA,NA,"01","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"49965","auto","1996","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2021-02-11 17:20:28-03","UFPR","UPCB","9292","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Guimarães, O.A.",NA,"Popinigis, I.","1",NA,NA,NA,"Brasil","Oficinas",NA,"Erva nativa, odor lembrando o do figo..",NA,NA,NA,"Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"46557","auto","1972","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2021-02-11 17:20:28-03","UFPR","UPCB","27358","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Cervi, A.C.",NA,"Cervi, A.C.","6016","1995","11",NA,"Brasil","Parque Estadual de Vila Velha",NA,"Inflorescência verde, roxa. Campo..",NA,NA,"04","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"46557","auto","1995","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2021-02-11 17:20:28-03","UFPR","UPCB","32526","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Cervi, A.C.",NA,"Cervi, A.C.","6400","1997","10",NA,"Brasil","Rio das Mortes",NA,"Xilopodífera, inflorescência marrom. Campo limpo..",NA,NA,"31","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"44368","auto","1997","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2021-02-11 17:20:28-03","UFPR","UPCB","29534","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Hatschbach, G.",NA,"Poliquesi, C.B.","563","1996","10",NA,"Brasil","Rodeio Santo Antônio",NA,"Campo limpo seco..",NA,NA,"07","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"27346","auto","1996","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2021-02-11 17:20:28-03","UFPR","UPCB","5208","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Smith, L.B.",NA,"Hatschbach, G.","11638","1964","10",NA,"Brasil","Rodovia do Café, Fazenda Rivadavia",NA,"Campo limpo seco..",NA,NA,"02","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545","800","800","46557","auto","1966","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2018-06-19 11:34:00-03","MO","MOBOT","3076929","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","amazonica","Dorstenia amazonica","Carauta, C. Valente & Barth","J.P.P. Carauta",NA,"Timothy C. Plowman|Gerrit Davidse|Nelson A. Rosa|Carlos S. Rosário|M.R. dos Santos","Plowman 8481","1980","2","South America","Brazil","Conceição de Araguaia. Range of low hills 20 km west of Redencão, near Corrego São João and Troncamento Santa Teresa.",NA,NA,NA,NA,"8","Pará","Conceição do Araguaia","-50.1819445","-8.0722223","350.00000000","620.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"10",NA,NA
"341","2013-03-19 10:56:00-03","MO","MOBOT","711469","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","M. D. M. Vianna f. (RB)",NA,"Elsa M. Zardini","Zardini 4525","1988","6","South America","Paraguay","Compañia Costa Segunda, Cerro Palicos. In forest.",NA,NA,NA,NA,"2","Paraguarí",NA,"-57.1666667","-25.4166667","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"88-21",NA,NA
"342","2020-03-02 04:36:00-03","MO","MOBOT","100362994","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"W. D. Stevens|Isabel Basualdo|O. M. Montiel J.|Christopher Davidson|Sharon R. Christoph","Stevens 31176","2011","3","South America","Paraguay","Estancia Garay Cuê, near N boundary; low forest on sandstone, near limestone transition",NA,NA,NA,NA,"19","Concepción",NA,"-57.3688889","-22.5258334","375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"1412",NA,NA
"343","2008-05-27 22:02:00-03","MO","MOBOT","1086653","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"Karl Fiebrig","Fiebrig 353",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"344","2012-03-18 05:12:00-03","MO","MOBOT","1153392","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","M. Menacho",NA,"Antony Jardim|Fabiana Mamani M.","Jardim 3594","1998","11","South America","Bolivia","26 km al NE de San José yendo a Taperas. Bosque cerrado con elementos del bosque seco y cerrado. Schinopsis bresilensis,Rhanideum elaeocarpum, Nagonia, Terminalia argentia, Acrocomia totai. Suelos arenosos, colorados.",NA,NA,NA,NA,"11","Santa Cruz","Chiquitos","-60.61666","-18.4","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA
"345","2012-03-18 05:12:00-03","MO","MOBOT","1155233","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","F. Mamani (USZ)",NA,"Fabiana Mamani M.|P. Rebolledo|Karina Osinaga","Mamani M. 1409","1997","2","South America","Bolivia","Conseción Don Mario, ubicado a 125 km al Norte de San José Bosque seco chiquitano con elementos de Anadenanthera colubrina Schinopsis brasiliensis, Amburana cearensis. colectas en los alrredores del puente Tarumá.",NA,NA,NA,NA,"22","Santa Cruz","Chiquitos","-59.66666","-17.33333","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2012-03-18 05:12:00-03","MO","MOBOT","1195559","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","F. Mamani (USZ)",NA,"Fabiana Mamani M.|C. Rodríguez","Mamani M. 519","1995","2","South America","Bolivia","Lomerio. A 12 km al Norte de la comunidad Las Trancas. Parcelas permanentes del proyecto Bolfor, Las Trancas 95. Bosque seco seco chiquitano. Especies muy frecuentes de Andenanthera colubrina, Poeppigia procera, Centrolobium microchaete, etc. Suelos lateríticos.",NA,NA,NA,NA,"24","Santa Cruz","Nuflo de Chavez","-61.84638","-16.52027","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2008-05-27 22:02:00-03","MO","MOBOT","1196439","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","F. Mamani (USZ)",NA,"J. Richard Abbott|Antony Jardim","Abbott 16585","1995","4","South America","Bolivia","Cerro Puquio Norte; 7.5 km NE of San Ramón; COMSUR property, proposed mine site. Mix of open upland dry forest (Anadenanthera, Aspidosperma) and humid valley bottoms (Cariniana, Machaerium, Chrysophyllum).",NA,NA,NA,NA,"22","Santa Cruz","Nuflo de Chavez","-62.43333","-16.56805","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2008-05-27 22:02:00-03","MO","MOBOT","1532177","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","M. Nee, 1990;Berg",NA,"Michael H. Nee","Nee 36063",NA,NA,"South America","Bolivia","The llanura, at the Jardin Botanico de Santa Cruz",NA,NA,NA,NA,NA,"Santa Cruz",NA,"-63.06666","-17.78333","375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2014-01-30 10:57:00-02","MO","MOBOT","1750663","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","M. D. M. Vianna (RB)",NA,"Alfredo F. Fuentes|et al.","Fuentes Claros 3769","2002","2","South America","Bolivia","Parque Nacional Madidi, río Quendeque. Vegetacion herbacea pionera de taludes con Poaceae spp y Fabaceae sp",NA,NA,NA,NA,"7","La Paz","Franz Tamayo","-67.7736111","-15.0077778","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"02-09",NA,NA
"350","2008-05-27 22:02:00-03","MO","MOBOT","1815998","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","C. Berg",NA,"Alwyn H. Gentry|Paul E. Berry","Gentry 14470","1975","6","South America","Venezuela","9 km S of Puerto Ayacucho on road to Samariapo. Laja mountain and adjacent laja savanna.",NA,NA,NA,NA,"28","Amazonas",NA,"-67.5821","5.5848","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3945",NA,NA
"351","2008-05-27 22:02:00-03","MO","MOBOT","1860534","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","C. C. Berg",NA,"Stephan G. Beck","Beck 10087","1984","2","South America","Bolivia","Luisita, sabana húmeda, W del Río beni . Sabana húmeda, al W del río Beni. Chaparral con arbustos y árboles hasta 5 m",NA,NA,NA,NA,"26","La Paz","Abel Iturralde","-67.25","-13.08333","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2008-05-27 22:02:00-03","MO","MOBOT","1875847","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"Isabel Basualdo","Basualdo 2828","1990","4","South America","Paraguay","Camino a Piraretá, 8 Kms del desvio a Piribebuy Crece en suelo húmedo",NA,NA,NA,NA,"17","Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2011-02-22 06:42:00-03","MO","MOBOT","2233169","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Biganzoli, F.",NA,"F. Biganzoli|Paola Peralta|A. Giallorenzo|V. Moreno","Biganzoli 155","1998","7","South America","Argentina","Predio UNLP : valle del arroyo Cuña Pirú. 1er campo con Urunday",NA,NA,NA,NA,"20","Misiones","Cainguás","-54.96666","-27.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2017-08-25 05:21:00-03","MO","MOBOT","2233178","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Keller, H. A., //",NA,"H. A. Keller","Keller 121","1999","11","South America","Argentina","Próximo a ruta provincial 16, Salto Arroyo Anta",NA,NA,NA,NA,"28","Misiones","Montecarlo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2018-05-17 05:28:00-03","MO","MOBOT","2233192","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Múlgura de Romero, M. E.",NA,"María E. Múlgura|F. Biganzoli|H. Illarraga|Andrea S. Vega","Múlgura 1720","1997","12","South America","Argentina","desvio a Cnia.Alberdi, 5 km ruta 14",NA,NA,NA,NA,"10","Misiones","San Ignacio","-55.48333","-27.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2009-07-31 09:44:00-03","MO","MOBOT","2297639","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Fortunato, R. H.",NA,"Renée H. Fortunato|Susana Crespo|Elisa G. Nicora|Colaboradores","Fortunato 3357","1992","3","South America","Argentina","15 km del cruce entre rutas 95 y 81, por ruta 95.",NA,NA,NA,NA,"29","Formosa","Patiño",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2018-05-17 05:29:00-03","MO","MOBOT","2407115","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","M.D.M. Vianna F. (RB)",NA,"Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura","Zuloaga 5362","1996","4","South America","Argentina","Ruta Nac. 14, de Santo Tomé a Gobernador Virasoro",NA,NA,NA,NA,"11","Corrientes","Santo Tomé","-56.1","-28.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"358","2011-03-24 16:21:00-03","MO","MOBOT","2425720","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Schinini, A., //",NA,"Maria M. Arbo|Sergio Cáceres M.|M. Silvia Ferrucci|Victor Maruñak","Arbo 6796","1996","10","South America","Argentina","Estancia Yatay Corá, 50 km NE de Chavarría. Aprox. 2 km al NE del casco",NA,NA,NA,NA,"23","Corrientes","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2018-06-22 05:25:00-03","MO","MOBOT","2480616","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Berg, C. C.",NA,"Pe. Raulino Reitz|et al.","Reitz 17518","1965","12","South America","Brazil","Ponta Grossa. Furnas",NA,NA,NA,NA,"13","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2016-11-15 05:15:00-02","MO","MOBOT","2517185","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Berg, C. C.",NA,"Antonio C. Krapovickas|et al.","Krapovickas 16329","1970","10","South America","Uruguay","Cerro Pan de Azucar",NA,NA,NA,NA,"13","Maldonado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
