"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","infraspecificEpithet","relatedCatalogItem","previousCatalogNumber","sex"
"349","2014-03-28 20:23:00-03","MO","MOBOT","2196953","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa","(Mart.) Moq.",NA,"Lázaro J. Novara|H. Lopez","Novara 11162","1998","12","18","South America","Argentina","Salta","Límite entre Deptos. San Martín y Rivadavia. Tres Yuchanes, Ruta 81 km 1791,8. Al este de Dragones 5 km.","-62.28777","-23.27277","240.00000000",NA,NA,NA,NA,NA,"San Martín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2011-06-27 08:43:00-03","MO","MOBOT","3424036","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa","(Mart.) Moq.","R.A. McCauley","F. Sellow","Sellow s.n.","1814",NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2016-08-18 15:22:00-03","MO","MOBOT","100923700","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa","(Mart.) Moq.",NA,"Nélida S. Troncoso|Nélida M. Bacigalupo|Silvia M. Botta|Emilio A. Ulibarri","Troncoso 1016","1976","11","16","South America","Argentina","Entre Ríos","Campos arenosos en la Ribea del río Urugua y frente a la Isla San José.","-58.4","-31.9086111",NA,NA,NA,NA,NA,NA,"Colón",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"352","2011-03-16 21:31:00-03","MO","MOBOT","2519358","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa","(Mart.) Moq.",NA,"Osvaldo Del Puerto|Eduardo Marchesi","Del Puerto 5692","1965","12","21","South America","Uruguay","Río Negro","Río Negro, frente a Mercedes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2008-05-27 22:02:00-03","MO","MOBOT","2963240","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa","(Mart.) Moq.",NA,"R. Chávez de Michel","Michel 2499","1999","5","18","South America","Bolivia","Santa Cruz",NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2009-07-10 17:58:00-03","MO","MOBOT","3423984","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa","(Mart.) Moq.","R.F. Sage","Troels M. Pedersen","Pedersen 15592","1990","11","19","South America","Argentina","Corrientes","Estancia Tres Cerros, near Bonpland.",NA,NA,NA,NA,NA,NA,NA,NA,"Paso de los Libres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2008-05-27 22:02:00-03","MO","MOBOT","3424006","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa","(Mart.) Moq.","Y.Y Valla","Leonor Cusato","Cusato 1312","1982","4","9","South America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-08-29 16:18:56-03","UNIOESTE","UNOP","8705","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa","(Mart.) Moq.","Freitas, E.M.","Viana, A.; Freitas, E.; Liensenfeld, V.; Freitas, E.; Liensenfeld, V.","24","2016","05","15",NA,"Brasil","Rio Grande do Sul","Areal do trevo (solo seco sem pastejo)","-55.401389","-29.654444",NA,NA,NA,"Erva, com folhas suculentas na base do caule, as flores estão reunidas em espiquetas terminais e axilares.",NA,NA,"Manoel Viana",NA,NA,"2016","05","15","-55.401389","-29.654444",NA,NA,NA,NA,NA,NA,NA,NA
"357","2015-05-20 10:33:26-03","UFERSA","MOSS","13879","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.",NA,"Silva, C.M.","33","2010","04","25","América do Sul","Brasil","Rio Grande do Norte","Fazenda Experimental daUFERSA","-37.4025","-5.066389","78","78",NA,"herbácea; coletada na caatinga arbórea-arbustiva; flor branca.",NA,NA,"Mossoró",NA,NA,"2010","04","25","37W24'09","5S03'59",NA,NA,NA,NA,NA,NA,NA,NA
"358","2015-05-20 10:33:26-03","UFERSA","MOSS","11456","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.","Silva, A.S.","Silva, A.S.","128","2009","03","10","América do Sul","Brasil","Ceará","Fazenda Avinisa. Proprietário: Haroldo.","-38.3725","-5.10667",NA,NA,NA,"erva, coletada em pastagem natural de ovinos; relevo plano; frequente; flor alva.",NA,NA,"Morada Nova","67042","auto","2009","07","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2015-05-20 10:33:26-03","UFERSA","MOSS","11417","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.","Silva, A.S.","Silva, A.S.","89","2009","03","09","América do Sul","Brasil","Ceará","Fazenda Lagoa do Meio. Proprietário: José Lemos.","-38.3725","-5.10667",NA,NA,NA,"erva, coletada em pastagem natural de ovinos; solo argilo-arenoso; frequente; flor branca; n.v. cabeça-branca.",NA,NA,"Morada Nova","67042","auto","2009","03","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2015-05-20 10:33:27-03","UFERSA","MOSS","6206","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.","Oliveira, O.F. de","Oliveira, O.F. de","248","1980","04","13","América do Sul","Brasil","Rio Grande do Norte","Rio Novo.","-36.058333","-5.833333","200","200",NA,"Coletada na caatinga; solo arenoso; independente; freqüente.",NA,NA,"São Tomé",NA,NA,"2004","03","08","36W03'30","5S50'00",NA,NA,NA,NA,NA,NA,NA,NA
"361","2015-05-20 10:33:26-03","UFERSA","MOSS","2436","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.","Oliveira, O.F. de","Oliveira, O.F. de","251","1980","04","13","América do Sul","Brasil","Rio Grande do Norte","Rio Novo","-36.058333","-5.833333","200","200",NA,NA,NA,NA,"São Tomé",NA,NA,"2004","03","08","36W03'30","5S50'00",NA,NA,NA,NA,NA,NA,NA,NA
"362","2015-05-20 10:33:26-03","UFERSA","MOSS","1644","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.","Oliveira, O.F. de","Rego, M.C. do","84","1980","05","27","América do Sul","Brasil","Rio Grande do Norte","Fazenda Bo'Água.","-37.308333","-5.591667","30","30",NA,"Herbácea; coletada na caatinga rala; solo arenoso; freqüente; interesse econ. forrageira.",NA,NA,"Upanema",NA,NA,"1981","04","21","37W18'30","5S35'30",NA,NA,NA,NA,NA,NA,NA,NA
"363","2015-05-20 10:33:26-03","UFERSA","MOSS","588","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.","Silva, M. de A.","Oliveira, O.F. de","97","1972","08","27","América do Sul","Brasil","Rio Grande do Norte","Serra Mossoró","-37.458333","-5.083333","150","150",NA,"Erva não hidrófita; coletada na caatinga; solo bem drenado; interesse econ. forrageira; interessado mamífero; flor amarela; n.v quebra-panela.",NA,NA,"Mossoró",NA,NA,"1973","10","23","37W27'30","5S05'00",NA,NA,NA,NA,NA,NA,NA,NA
"364","2015-05-20 10:33:26-03","UFERSA","MOSS","589","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.","Silva, M. de A.","Oliveira, O.F. de","98","1972","08","27","América do Sul","Brasil","Rio Grande do Norte","Serra Mossoró.","-37.458333","-5.083333","150","150",NA,"Erva não hidrófita; coletada na caatinga; solo bem drenado; interesse econ. forrageira; interessado mamífero; flor amarela; n.v quebra-panela.",NA,NA,"Mossoró",NA,NA,"1973","10","23","37W27'30","5S05'00",NA,NA,NA,NA,NA,NA,NA,NA
"365","2015-05-20 10:33:27-03","UFERSA","MOSS","820","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.","Vodicka, M.R.","Oliveira, O.F. de","496","1974","04","05","América do Sul","Brasil","Rio Grande do Norte","Campus da ESAM","-37.344444","-5.191944","10","10",NA,"Erva não hidrófita; coletada em terreno cultivado; solo bem drenado; interesse econ. forrageira; interessado mamífero; flor amarela; n.v quebra-panela.",NA,NA,"Mossoró",NA,NA,"1979","12","15","37W20'40","5S11'31",NA,NA,NA,NA,NA,NA,NA,NA
"366","2015-05-20 10:33:26-03","UFERSA","MOSS","2435","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.","Oliveira, O.F. de","Oliveira, O.F. de","247","1980","04","13","América do Sul","Brasil","Rio Grande do Norte","Rio Novo.","-36.058333","-5.833333","200","200",NA,NA,NA,NA,"São Tomé",NA,NA,"2004","02","08","36W03'30","5S50'00",NA,NA,NA,NA,NA,NA,NA,NA
"367","2015-05-20 10:33:27-03","UFERSA","MOSS","822","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.","Vodicka, M.R.","Oliveira, O.F. de","496","1974","04","05","América do Sul","Brasil","Rio Grande do Norte","Campus da ESAM","-37.344444","-5.191944","10","10",NA,"Erva não hidrófita; coletada em terreno cultivado; solo bem drenado; interesse econ. forrageira; interessado mamífero; flor amarela; n.v quebra-panela.",NA,NA,"Mossoró",NA,NA,"1979","12","15","37W20'40","5S11'31",NA,NA,NA,NA,NA,NA,NA,NA
"368","2015-05-20 10:33:27-03","UFERSA","MOSS","823","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.","Vodicka, M.R.","Oliveira, O.F. de","496","1974","04","05","América do Sul","Brasil","Rio Grande do Norte","Campus da ESAM.","-37.344444","-5.191944","10","10",NA,"Erva não hidrófita; coletada em terreno cultivado; solo bem drenado; interesse econ. forrageira; interessado mamífero; flor amarela; n.v quebra-panela.",NA,NA,"Mossoró",NA,NA,"1979","12","15","37W20'40","5S11'31",NA,NA,NA,NA,NA,NA,NA,NA
"369","2015-05-20 10:33:26-03","UFERSA","MOSS","11475","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.","Silva, A.S.","Silva, A.S.","147","2009","03","10","América do Sul","Brasil","Ceará","Fazenda Ilha Grande. Proprietário: Carneiro.","-38.3725","-5.10667",NA,NA,NA,"erva, coletada em pastagem natural de ovinos; relevo plano; solo argiloso; frequente; flor alva; n.v.: cabeça-branca.",NA,NA,"Morada Nova","67042","auto","2009","03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2015-05-20 10:33:26-03","UFERSA","MOSS","11448","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.","Silva, A.S.","Silva, A.S.","120","2009","03","10","América do Sul","Brasil","Ceará","Fazenda São Francisco. Proprietário: João Valdeci.","-38.3725","-5.10667",NA,NA,NA,"erva, coletada em pastagem natural de ovinos; solo arenoso-pedregoso; relevo ondulado; frequente; flor alva.",NA,NA,"Morada Nova","67042","auto","2009","07","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2015-05-20 10:33:26-03","UFERSA","MOSS","11408","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.","Silva, A.S.","Silva, A.S.","80","2009","03","09","América do Sul","Brasil","Ceará","Fazenda Lagoa do Meio. Proprietário: José Lemos.","-38.3725","-5.10667",NA,NA,NA,"erva, coletada em pastagem natural de ovinos; solo argilo-arenoso; frequente; flor alva; n.v. cabeça-branca.",NA,NA,"Morada Nova","67042","auto","2009","03","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2015-05-20 10:33:27-03","UFERSA","MOSS","6207","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.","Oliveira, O.F. de","Oliveira, O.F. de","250","1980","04","13","América do Sul","Brasil","Rio Grande do Norte","Rio Novo.","-36.058333","-5.833333","200","200",NA,"Coletada na caatinga; solo arenoso; freqüente.",NA,NA,"São Tomé",NA,NA,"2004","03","08","36W03'30","5S50'00",NA,NA,NA,NA,NA,NA,NA,NA
"373","2015-05-20 10:33:26-03","UFERSA","MOSS","2437","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.","Oliveira, O.F. de","Oliveira, O.F. de","252","1980","04","13","América do Sul","Brasil","Rio Grande do Norte","Rio Novo","-36.058333","-5.833333","200","200",NA,NA,NA,NA,"São Tomé",NA,NA,"2004","03","08","36W03'30","5S50'00",NA,NA,NA,NA,NA,NA,NA,NA
"374","2015-05-20 10:33:26-03","UFERSA","MOSS","12443","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.","Araújo, A.M.S.","Araújo, A.M.S.","87","2009","05","01","América do Sul","Brasil","Rio Grande do Norte","Sítio Cajueiro, Serra de Santana, próximo a residência de Zé Aleixo.","-36.833333","-6.116667",NA,NA,NA,"erva; coletada em floresta subcaducifólia, caatinga, relevo plano; frequente.",NA,NA,"Florânia",NA,NA,"2009","05","01","36W50'00","6S07'00",NA,NA,NA,NA,NA,NA,NA,NA
"375","2015-05-20 10:33:27-03","UFERSA","MOSS","7886","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.","Oliveira, R.C.","Oliveira, R.C.","1538","2005","04","18","América do Sul","Brasil","Rio Grande do Norte","Campus da UFERSA.","-37.344444","-5.191944","10","10",NA,"Erva ereta ramificada; coletada próximo ao matadouro; flor alva.",NA,NA,"Mossoró",NA,NA,"2006","03","03","37W20'40","5S11'31",NA,NA,NA,NA,NA,NA,NA,NA
"376","2015-05-20 10:33:27-03","UFERSA","MOSS","819","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.","Vodicka, M.R.","Oliveira, O.F. de","496","1974","04","05","América do Sul","Brasil","Rio Grande do Norte","Campus da ESAM.","-37.344444","-5.191944","10","10",NA,"Erva não hidrófita; coletada em terreno cultivado; solo bem drenado; interesse econ. forrageira; interessado mamífero; flor amarela; n.v quebra-panela.",NA,NA,"Mossoró",NA,NA,"1979","12","15","37W20'40","5S11'31",NA,NA,NA,NA,NA,NA,NA,NA
"377","2015-05-20 10:33:27-03","UFERSA","MOSS","821","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.","Vodicka, M.R.","Oliveira, O.F. de","496","1974","04","05","América do Sul","Brasil","Rio Grande do Norte","Campus da ESAM.","-37.344444","-5.191944","10","10",NA,"Erva não hidrófita; coletada em terreno cultivado; solo bem drenado; interesse econ. forrageira; interessado mamífero; flor amarela; n.v quebra-panela.",NA,NA,"Mossoró",NA,NA,"1979","12","15","37W20'40","5S11'31",NA,NA,NA,NA,NA,NA,NA,NA
"378","2020-08-31 09:17:48-03","INPA","INPA","220456","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","Senna, LR","Ribeiro Filho, AA","140","2001","03","02","Southern America","Brasil","Bahia","Reserva Biológica de Canudos. Raso da Catarina. Caatinga arbustiva e aberta, solo arenoso com afloramentos rochosos, arenito vermelho.","-39.0264015197754","-9.8966703414917",NA,NA,NA,NA,"INPA0220456","INPA0220456 INPA0220456_e","Canudos","79120","auto","2006","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2020-08-31 09:17:48-03","INPA","INPA","200484","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","Pedersen, TM","Hatschbach, GG","65888","1997","01","17","Southern America","Brasil","Bahia","Lagoa do Leito",NA,NA,NA,NA,NA,NA,"INPA0200484","INPA0200484 INPA0200484_e","Piramirim",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2020-08-31 09:17:48-03","INPA","INPA","220524","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","Senna, LR","França, F","3307","2000","04","16","Southern America","Brasil","Bahia","Abaeté. Duna com vegetação arbustiva.","-38.358611","-12.946389","30","30",NA,NA,"INPA0220524","INPA0220524 INPA0220524_e","Salvador",NA,NA,"2006","02",NA,"-38.358611","-12.946389",NA,NA,NA,NA,NA,NA,NA,NA
"381","2019-07-11 08:30:48-03","ICAUFMG","MCCA","2947","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","XAVIER, M.V.B.","XAVIER, M.V.B.; ARRUDA, D.M.",NA,"2018","03","27",NA,"Brasil","Bahia",NA,"-42.8960990905762","-12.3169002532959",NA,NA,NA,NA,"MCCA03072","MCCA03072","Oliveira dos Brejinhos","62270","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2021-03-04 11:04:15-03","UFRB","HURB","11683","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) seub.","C.D.P.Vitório","Costa, G.; Simões, S.S. & Vitorio, C.D.","1930","2016","08","05",NA,"Brasil","Bahia","Floresta Nacional;","-41.101111","-13.926111",NA,NA,NA,NA,"HURB000011683","HURB000011683","Contendas do Sincorá",NA,NA,NA,NA,NA,"41º06'04W","13º55'34S",NA,NA,NA,NA,NA,NA,NA,NA
"383","2021-03-04 11:04:15-03","UFRB","HURB","21626","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","Delgado Junior","Silva, A.F.","43","2014","05","07",NA,"Brasil","Rio Grande do Norte","RN 118 4-10-H10;","-37.260278","-6.480278",NA,NA,NA,"UFRN 21724.","HURB000021626","HURB000021626","Timbaúba dos Batistas",NA,NA,"2014","09","05","37º15'37W","6º28'49S",NA,NA,NA,NA,NA,NA,NA,NA
"384","2021-03-04 11:04:15-03","UFRB","HURB","3530","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","L.R. Senna","Conceição, P.J.",NA,"2011","11","29",NA,"Brasil","Bahia","Salgadalia;","-39.2827987670898","-11.5638999938965",NA,NA,NA,"P9C7.","HURB000003530","HURB000003530","Conceição do Coité","39025","auto","2014","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2020-06-15 15:28:13-03","UNESP-RC","HRCB","3439","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","Marchioretto, M.S.","Furlan, A.","361","1980","12","03",NA,"Brasil","Bahia","Santo Inácio","-42.502799987793","-11.4288997650146",NA,NA,NA,"Erva de 50cm e flores amarelas.",NA,NA,"Gentio do Ouro","54643","auto","1998","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2020-06-15 15:28:13-03","UNESP-RC","HRCB","47647","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","Senna, L.R.","Rapini, A.","1236","2005","08","10",NA,"Brasil","Bahia",NA,"-38.531111","-9.653333","550","550",NA,"Subarbusto. Inflorescências creme-esverdeadas.",NA,NA,"Rodelas",NA,NA,"2006","02",NA,"38º31'52W","09º39'12S",NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-06-25 16:06:02-03","FUVATES","HVAT","5011","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa","Seub.","E. Freitas","E. Freitas","1050","2015","12","04",NA,"Brasil","Rio Grande do Sul","São João.","-55.406667","-29.7975",NA,NA,NA,"Herbácea.; Área de campo com solo exposto (em areal).","HVAT00005011",NA,"Alegrete",NA,NA,"2016","08","17","-55º24'24''W","-29º47'51''S",NA,NA,NA,NA,NA,NA,NA,NA
"388","2019-11-07 11:43:51-03","FUVATES","HVAT","2138","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa","Seub.","E. Freitas","E. Freitas","s.n.","2007","10","29",NA,"Brasil","Rio Grande do Sul","Cerro do Tigre.","-55.791944","-29.783056",NA,NA,NA,NA,"HVAT00002138",NA,"Alegrete",NA,NA,"2007","10","29","-55º47'31''W","-29º46'59''S",NA,NA,NA,NA,NA,NA,NA,NA
"389","2019-11-07 11:43:51-03","FUVATES","HVAT","1404","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa","Seub.","E. Freitas","J. Spellmeier; E. Freitas","s.n.","2004","02","11",NA,"Brasil","Rio Grande do Sul","Fazenda Joaquim Paz.","-55.131111","-29.550278",NA,NA,NA,"área de campo nas proximidades de um areal.","HVAT00001404",NA,"São Francisco de Assis",NA,NA,"2004","03","26","-55º7'52''W","-29º33'1''S",NA,NA,NA,NA,NA,NA,NA,NA
"390","2019-12-19 11:16:55-03","UFG","UFG","28335","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","Moench","Ferreira, H.D.","Rizzo, J.A.; et al.","13117B","2005","04","29",NA,"Brasil","Goiás",NA,"-47.700944","-18.047167",NA,NA,NA,NA,"UFG0028335","UFG0028335","Catalão",NA,NA,"2005","05","10","-47.700944","-18.047167",NA,NA,NA,NA,NA,NA,NA,NA
"391","2019-12-19 11:16:55-03","UFG","UFG","28535","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","Moench","Ferreira, H.D.","Rizzo, J.A.; et al.","13310","2005","07","22",NA,"Brasil","Goiás",NA,"-47.700944","-18.047167",NA,NA,NA,NA,"UFG0028535","UFG0028535","Catalão",NA,NA,"2005","07","28","-47.700944","-18.047167",NA,NA,NA,NA,NA,NA,NA,NA
"392","2019-12-19 11:16:55-03","UFG","UFG","41337","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","Moench","Hashimoto","Hashimoto, M.Y.; et al.","2587","2009","06","22",NA,"Brasil","Goiás",NA,"-48.750833","-17.777222",NA,NA,NA,NA,"UFG0041337",NA,"Rio Quente",NA,NA,"2009","07","08","-48.750833","-17.777222",NA,NA,NA,NA,NA,NA,NA,NA
"393","2019-12-19 11:16:55-03","UFG","UFG","41383","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","Moench","Hashimoto, M.Y.","Hashimoto, M.Y.; et al.","2633","2009","06","25",NA,"Brasil","Goiás",NA,"-48.748333","-17.779444",NA,NA,NA,NA,"UFG0041383",NA,"Rio Quente",NA,NA,"2009","07","08","-48.748333","-17.779444",NA,NA,NA,NA,NA,NA,NA,NA
"394","2019-12-19 11:16:56-03","UFG","UFG","62848","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","spicata","Gomphrena spicata","Lam.","Salles, A.H.","Anajulia; et al.","4116","2006","04","13",NA,"Brasil","Minas Gerais",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,"Erva terrestre. Flor creme.","UFG0062848",NA,"Diamantina","101169","auto","2006","04","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2019-06-10 10:10:02-03","FZB-BH","BHZB","10502","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana",NA,"Castro, A.S. F.","Rezende, S.G.","4528","2012","04","19",NA,"Brasil","CE","Boqueirão das Araras, Propriedade da Pyla Pedreira Yiolita","-38.776111","-3.729167","380","380",NA,"3o, 43#?# 45 S Long. 38o 46#?# 34  O , 380 m UNICATA.BHCB 152151",NA,NA,"Caucaia",NA,NA,NA,NA,NA,"38W 46' 34","3S 43' 45",NA,NA,NA,NA,NA,NA,NA,NA
"396","2021-03-12 08:14:16-03","IMA","MAC","45136","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","E.C.O.Chagas","Chagas-Mota","6640","2010","01","02",NA,"Brasil","Bahia","Vila Tiradentes.","-40.503514","-9.416797",NA,NA,NA,"Arbusto ca. 50 cm de altura. Flores cremes.","MAC0045136","MAC0045136","Juazeiro",NA,NA,"2010","01","02","-40.503514","-9.416797",NA,NA,NA,NA,NA,NA,NA,NA
"397","2021-03-12 08:14:16-03","IMA","MAC","5353","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","A.Vaz","O.A.Salgado; H.P.Bautista","289","1984","03","23",NA,"Brasil","Bahia","Fazenda Lagoa Podre, BR-156","-42.807581","-12.219458",NA,NA,NA,"Erva prostada com 60 com de comprimento.Flores paláceas.","MAC0005353","MAC0005353","Oliveira dos Brejinhos",NA,NA,"1986","03",NA,"-42.807581","-12.219458",NA,NA,NA,NA,NA,NA,NA,NA
"398","2021-02-04 10:24:50-03","UFRPE","HST","14829","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","F.S.Santos Filho","F.S.Santos Filho","466","2006","04","08",NA,"Brasil","Piauí",NA,NA,NA,NA,NA,NA,"Erva, Flores brancas.","HST014829",NA,"Luiz Correia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
