"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","recordNumber","day","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","563964","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","G. P. Lewis",NA,NA,NA,"W. Ganev","1992","10","Brazil","Bahia","Abaíra","Estrada Catolés-Ribeiro, próximo ao Escorregadorm ca. 1 km. de Catolés.","-41.83","-13.3",NA,NA,"1030","1030","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=189559' target='other'> <mi>dwc_moreinfo</mi></a>","NY00563964","1343","24","NY00563964_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","01057513","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium enneandrum","(Hoehne) Rudd","V. E. Rudd",NA,NA,NA,"B. Maguire","1963","09","Brazil","Mato Grosso","Alto Garças","Alto Garça, 450 km past Cuiabá en route to Goiânia, Mato Grosso.","-53.5281","-16.9442",NA,NA,"830","830","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1143275' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057513","56951","30","NY01057513_01","South America","sheet",NA,"Magnoliophyta","Fabales","enneandrum",NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01081284","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium enneandrum","(Hoehne) Rudd","S. M. Silva",NA,NA,NA,"A. Uhlmann","1994","10","Brazil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.68","-24.23",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1224069' target='other'> <mi>dwc_moreinfo</mi></a>","NY01081284","33","15","NY01081284_01","South America","sheet",NA,"Magnoliophyta","Fabales","enneandrum",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","603505","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","G. P. Lewis",NA,NA,NA,"S. A. Mori","1979","05","Brazil","Bahia","Lafaiete Coutinho","Rod. BA-890, 5 km do entroncamento com a Rod. BR-116 (Rio-Bahia)","-40.2125","-13.6558",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=189549' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603505","11825","06","NY00603505_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01460832","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudoacutifolium","(Pittier) Rudd","V. E. Rudd",NA,NA,NA,"J. M. Pires","1974","06","Brazil","Roraima",NA,"Rodovia BR-401, entre Boa Vista e Bom Fim (Guiana), Ponto 9","-60.2903321","3.1247442",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1705857' target='other'> <mi>dwc_moreinfo</mi></a>","NY01460832","14686(158)","27","NY01460832_01","South America","sheet",NA,"Magnoliophyta","Fabales","pseudoacutifolium",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01057588","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium enneandrum","(Hoehne) Rudd","A. M. V. de Carvalho",NA,NA,NA,"R. F. Vieira","1994","04","Brazil","Distrito Federal","Brasília","A 22 km. a esquerada do posto Colorado a 14 km. a direita do primeiro desvio","-47.92","-15.77",NA,NA,"960","960","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1143284' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057588","1854","08","NY01057588_01","South America","sheet",NA,"Magnoliophyta","Fabales","enneandrum",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01057514","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium acutifolium","Vogel","V. E. Rudd",NA,NA,NA,"H. S. Irwin","1964","10","Brazil","Goiás","Caiapônia","Ca. 50 km. S. of Caiapônia, on rd. to Jataí. Serra do Caiapó.","-51.77","-17.32",NA,NA,"800","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1143298' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057514","7396","26","NY01057514_01","South America","sheet",NA,"Magnoliophyta","Fabales","acutifolium",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01058536","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","C. V. Mendonca",NA,NA,NA,"R. M. Harley","1968","12","Brazil","Mato Grosso",NA,"Near Base Camp","-51.77","-12.82",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1142197' target='other'> <mi>dwc_moreinfo</mi></a>","NY01058536","11300","05","NY01058536_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","603976","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","F. L. R. Filardi",NA,NA,NA,"T. J. Killeen","1986","05","Bolivia","Santa Cruz","Ñuflo de Chávez","Est. Las Madres, curiche by front gate","-62","-16",NA,NA,"500","500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=242062' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603976","2056","22",NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","01057537","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudoacutifolium","(Pittier) Rudd","V. E. Rudd",NA,NA,NA,"G. Gardner",NA,NA,"Brazil","Piauí",NA,"Brasilia, Piauhy",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1143258' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057537","1933",NA,"NY01057537_01","South America","sheet",NA,"Magnoliophyta","Fabales","pseudoacutifolium",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01058633","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","R. C. Barneby",NA,NA,NA,"E. P. Heringer","1960","11","Brazil","Minas Gerais",NA,"Margem do rio da Prata M. de Paracatu",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1142121' target='other'> <mi>dwc_moreinfo</mi></a>","NY01058633","9448","25","NY01058633_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01057466","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium acutifolium","Vogel","A. M. V. de Carvalho",NA,NA,NA,"B. M. T. Walter","1996","02","Brazil","Goiás","Barro Alto","Estrada de terra que sai da GO-342 p/ a barra dos Rios Maranhão e almas. (Rumo da Fazenda Pontal). Corrego Pombal. Area de influencia do AHE Serra da Mesa.","-48.98","-14.78",NA,NA,"540","540","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1143328' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057466","3118","08","NY01057466_01","South America","sheet",NA,"Magnoliophyta","Fabales","acutifolium",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01058637","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","A. P. Duarte",NA,NA,NA,"A. P. Duarte","1964","07","Brazil","Minas Gerais",NA,"Entre Paracatú e João Pinheiro",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1142379' target='other'> <mi>dwc_moreinfo</mi></a>","NY01058637","8201","28","NY01058637_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","603516","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium enneandrum","(Hoehne) Rudd","V. E. Rudd",NA,NA,NA,"H. S. Irwin","1971","02","Brazil","Bahia",NA,"Serra da Agua de Rega. Ca. 26 km N of Seabra, road to Agua de Rega, near Rio Riachao",NA,NA,NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=235512' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603516","30774","23","NY00603516_01","South America","sheet",NA,"Magnoliophyta","Fabales","enneandrum",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01057540","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium acutifolium","Vogel","V. E. Rudd",NA,NA,NA,"A. P. Duarte","1964","07","Brazil","Minas Gerais",NA,"Entre Paracatú e João Pinheiro",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1143318' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057540","8201","28","NY01057540_01","South America","sheet",NA,"Magnoliophyta","Fabales","acutifolium",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01057489","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium acutifolium","Vogel","V. E. Rudd",NA,NA,NA,"H. S. Irwin","1970","01","Brazil","Goiás","Catalão","Contraforte Central, ca. 24 km N.E. of Catalão","-47.78961","-18.01337",NA,NA,"875","875","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1143295' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057489","25389","25","NY01057489_01","South America","sheet",NA,"Magnoliophyta","Fabales","acutifolium",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01058511","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","V. E. Rudd",NA,NA,NA,"G. G. Hatschbach","1993","02","Brazil","Mato Grosso do Sul",NA,"Rod. BR-060, 40 km de Bela Vista",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1142191' target='other'> <mi>dwc_moreinfo</mi></a>","NY01058511","58886","11","NY01058511_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","01460831","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Benth.","R. C. Barneby",NA,NA,NA,"M. H. Nee","1987","04","Brazil","Rondônia","Porto Velho","15.5 km. E of Campo Novo on road to Ariquemes","-63.5","-10.58",NA,NA,"300","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=171915' target='other'> <mi>dwc_moreinfo</mi></a>","NY01460831","35037","25","NY01460831_01","South America",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","777389","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","G. P. Lewis",NA,NA,NA,"W. Ganev","1992","11","Brazil","Bahia","Abaíra","Estrada Catolés - Abaíra, ca. 5 km de Catolés - Abaíra, ca. 5 km de Catolés, mata do engenho","-41.82","-13.32",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=189555' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777389","1535","24","NY00777389_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","01058630","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","P. Lozano",NA,NA,NA,"E. P. Heringer","1979","12","Brazil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1142115' target='other'> <mi>dwc_moreinfo</mi></a>","NY01058630","2998","27","NY01058630_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2016-09-27 03:57:00-03","NY","NYBG","603510","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"E. Briceño","1989","07","Venezuela","Bolívar","Raúl Leoni","Cerro Arimagua","-62.98","7.68",NA,NA,"330","330","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=189560' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603510","573","27",NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","603517","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium enneandrum","(Hoehne) Rudd","V. E. Rudd",NA,NA,NA,"G. T. Prance","1973","10","Brazil","Mato Grosso",NA,"Vicinity of Veu de Noiva; Chapada dos Guimaraes","-55.832445","-15.40761",NA,NA,"720","720","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=235511' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603517","18970","14","NY00603517_01","South America","sheet",NA,"Magnoliophyta","Fabales","enneandrum",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","603502","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","V. E. Rudd",NA,NA,NA,"R. M. Harley","1974","03","Brazil","Bahia",NA,"Serra do Curral Feio. 26km. North West of Lagoinha (which is 5.5km. S.W. of Delfino) on side road to Minas do Mimoso","-41.38","-10.27",NA,NA,"650","650","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=189558' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603502","16903","07","NY00603502_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","01058588","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","G. T. Prance",NA,NA,NA,"G. T. Prance","1979","06","Brazil","Mato Grosso",NA,"Pantanal, Rio Paraguai. Fazenda Acurizal. Plot A. Tree # 226","-57.53","-17.87",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1142376' target='other'> <mi>dwc_moreinfo</mi></a>","NY01058588","26676",NA,"NY01058588_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","603509","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","A. Fernandes",NA,NA,NA,"A. H. Gentry","1985","02","Brazil","Ceará","Crato","Top of Chapada de Araripe. Ca. 10 km S of Crato","-39.5","-7.47",NA,NA,"950","950","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=189552' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603509","50042","13","NY00603509_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","01058636","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","V. E. Rudd",NA,NA,NA,"T. C. Plowman","1980","02","Brazil","Maranhão","Imperatriz","Bananal, 15 km S of Imperatriz along Belém-Brasília highway (BR 010)","-47.43","-5.67",NA,NA,"290","290","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1142370' target='other'> <mi>dwc_moreinfo</mi></a>","NY01058636","9335","29","NY01058636_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01057587","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudoacutifolium","(Pittier) Rudd","V. E. Rudd",NA,NA,NA,"E. L. Taylor","1983","04","Brazil","Maranhão","Santa Luzia","Fazenda AGRIPEC (Varig Airlines), 7 Km W of Buriticupu on BR 222; 11 Km along road from entrance to Rio Pindare where Carajas railroad runs parallel to river; collections made 3 km along foothpath following N riverbank to Mutum.","-46.4","-4.05",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1143264' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057587","E1118","03","NY01057587_01","South America","sheet",NA,"Magnoliophyta","Fabales","pseudoacutifolium",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01058562","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","B. A. S. Pereira",NA,NA,NA,"B. A. S. Pereira","1995","10","Brazil","Minas Gerais","Unaí","No km 11 da rodovia Unaí/Paracatu","-46.75","-16.25",NA,NA,"650","650","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1142214' target='other'> <mi>dwc_moreinfo</mi></a>","NY01058562","2948","22","NY01058562_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01058586","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"L. M. M. Carreira","1983","03","Brazil","Mato Grosso",NA,"Chapada dos Guimaraes, Buriti","-55.77825","-15.432",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1142215' target='other'> <mi>dwc_moreinfo</mi></a>","NY01058586","577","20","NY01058586_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","603504","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","G. P. Lewis",NA,NA,NA,"R. M. Harley","1980","04","Brazil","Bahia",NA,"Basin of the Upper Sao Francisco River. Fazenda Imbuzeiro da Onça, ca. 8 km. from Bom Jesus da Lapa, on by-road to Calderao. F4","-43.37","-13.15",NA,NA,"500","500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=189551' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603504","21528","19","NY00603504_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","01058632","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","H. C. de Lima",NA,NA,NA,"E. P. Heringer","1979","11","Brazil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1142119' target='other'> <mi>dwc_moreinfo</mi></a>","NY01058632","2737","12","NY01058632_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01460829","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","W. A. Ducke",NA,NA,NA,"R. de Lemos Fróes","1953","06","Brazil","Pará","Conceição do Araguaia","Mata a beira do rio, próximo as bordas dos campos gerais, ao lado do aeroporto","-49.2647","-8.25778",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1705856' target='other'> <mi>dwc_moreinfo</mi></a>","NY01460829","29672","07","NY01460829_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","01058587","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","B. M. T. Walter",NA,NA,NA,"B. M. T. Walter","1996","11","Brazil","Maranhão","Balsas","Projeto de colonizacao agricola Batavo/Campo. Regiao proxima ao corrego Tem Medo. Reserva de cerrado","-46.72","-8.63",NA,NA,"470","470","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1142371' target='other'> <mi>dwc_moreinfo</mi></a>","NY01058587","3554","10","NY01058587_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","777390","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","G. P. Lewis",NA,NA,NA,"W. Ganev","1992","11","Brazil","Bahia","Abaíra","Estrada Catolés - Abaíra, ca. 4 km de Catolés, entrada velha do engenho","-41.83","-13.3",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=189556' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777390","1427","13","NY00777390_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","01058611","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"J. F. Ramos","1967","10","Brazil","Mato Grosso",NA,"Collected near the base camp of the expedition (c. 270 km N of Xavantina).","-51.87","-12.9",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1142369' target='other'> <mi>dwc_moreinfo</mi></a>","NY01058611","R. & S.75",NA,"NY01058611_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
