"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","infraspecificEpithet","typeStatus","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"489","2021-01-15 17:52:56-03","UFMG","BHCB","71750","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Hatschbach, G; Hatschbach, M; Silva, JM","71546","2000","10","23","Southern America","Brasil","Espírito Santo","Itapemirim","Região do Gomes","-40.8339004516602","-21.011100769043",NA,"Arvoreta, 3 metros, látex e flores alvos.; Restinga Arbórea.",NA,NA,NA,NA,NA,"3","5","28626","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2021-01-15 17:52:56-03","UFMG","BHCB","89285","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Forzza, RC; Almeida, VR; Assis, LCS; Fazza F.A.","1896","2001","10","14","Southern America","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,"Arvoreta, ca. 3m alt. Folhas discolores. Flores com cálice verde; corola e estames creme.",NA,NA,NA,NA,NA,NA,NA,"11991","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2021-01-15 17:52:56-03","UFMG","BHCB","29750","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Tameirão Neto, E; França, GS","1795","1993","10","09","Southern America","Brasil","Minas Gerais","Braúnas","UHE Porto Estrela, Rio Santo Antônio.","-42.7155990600586","-19.0557994842529",NA,"Arbóreo.; Floresta Ciliar.",NA,NA,NA,NA,NA,NA,NA,"19086","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2021-01-15 17:52:56-03","UFMG","BHCB","38796","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Salino, A","3475","1997","09","27","Southern America","Brasil","Minas Gerais","Jequeri","Usina de Cachoeira Escura., Área da Inundação da Usina.","-42.6657981872559","-20.4557991027832",NA,"Árvore ca. 5 metros de altura. Flores brancas.; Borda de floresta ciliar e outros locais a beira de estrada.",NA,NA,NA,NA,NA,NA,NA,"22280","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2020-11-12 14:38:57-03","URCA","HCDAL","1258","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Brito, L.G.","HCDAL1258",NA,NA,NA,NA,"Brasil","Ceará","Crato","Praça J. Távora","-39.4094009399414","-7.23416996002197",NA,"Flor Branca.",NA,NA,"Lima-Verde, L.W.",NA,NA,NA,NA,"30071","auto","1999","08","17",NA,NA,NA,NA,NA,NA,NA
"494","2020-11-12 14:38:57-03","URCA","HCDAL","7596","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Luz, A.S.","s.n.","1993","09","23",NA,"Brasil","Pernambuco","Limoeiro","Limoeiro","-35.4502983093262","-7.87472009658813",NA,"Árvore ca.8m; flores brancas; frutos verdes; sementes negras com arilo corola; látex leitoso.",NA,NA,"Miranda, A.,.M.",NA,NA,NA,NA,"19338","auto","2006","04","19",NA,NA,NA,NA,NA,NA,NA
"495","2021-02-11 17:17:53-03","UFPR","UPCB","45641","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Hatschbach, G.","71546","2000","10","23",NA,"Brasil","Espírito Santo","Itapemirim","BLOQUEADO",NA,NA,NA,"Arvoreta, 3m, látex e flores alvos. Restinga arbórea. Alt. 3-5m..",NA,NA,"Leeuwenberg, A.J.M.",NA,NA,NA,NA,NA,NA,"2001","01","01","9999","9999",NA,NA,NA,NA,NA
"496","2021-02-11 17:17:53-03","UFPR","UPCB","79788","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","(Mart.) Miers","Valente, A. | Ferreira, F.M.","232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore de 7m, tubo da corola amarelo com lobos alvos, presença de látex..",NA,NA,"Valente, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2021-02-11 17:17:53-03","UFPR","UPCB","80065","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","(Mart.) Miers","Valente, A. | Ferreira, F.M. | Nobre, P.H.","232",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Árvore de 7m, tubo da corola amarelo com lobos alvos. Presença de látex..",NA,NA,"Valente, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2021-02-11 17:17:53-03","UFPR","UPCB","80077","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","(Mart.) Miers","Valente, A. | Ferreira, F.M. | Nobre, P.H.","232",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Árvore de 7m, tubo da corola amarelo com lobos alvos. Presença de látex..",NA,NA,"Valente, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2021-02-11 17:17:53-03","UFPR","UPCB","80078","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","(Mart.) Miers","Matta, L.B.V. | Menini, Neto, L.","49","2007","08","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Arvoreta. Folhas levemente discolores, nítidas. Tubo da corola creme esverdeado, lacíneas alvas. Látex alvo..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2021-02-11 17:17:53-03","UFPR","UPCB","80079","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","(Mart.) Miers","Valente, A. | Ferreira, F.M. | Nobre, P.H.","232",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Árvore de 7m, tubo da corola amarelo com lobos alvos. Presença de látex..",NA,NA,"Valente, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2021-02-11 17:17:53-03","UFPR","UPCB","80060","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","(Mart.) Miers","Valente, A. | Ferreira, F.M. | Nobre, P.H.","232",NA,NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte",NA,"-43.793098449707","-21.8425006866455",NA,"Árvore de 7m, tubo da corola amarelo com lobos alvos. Presença de látex..",NA,NA,"Valente, A.",NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2021-02-11 17:17:53-03","UFPR","UPCB","76204","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Pifano, D.S.","418","2002","10","26",NA,"Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,"Árvore ca 20m no interior da mata em local de muita luz, flores de cálice verde e corola branca. Presenã de látex..",NA,NA,"Pifano, D. S.",NA,NA,NA,NA,"36144","auto","2004","02",NA,NA,NA,NA,NA,NA,NA,NA
"503","2014-02-23 21:21:00-03","MO","MOBOT","2818174","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Edmundo Pereira","Pereira 4149","1958",NA,NA,"South America","Brazil","Distrito Federal",NA,"Ilha do Governador.",NA,NA,NA,NA,NA,NA,"A.J.M. Leeuwenberg, (WAG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2014-02-23 21:21:00-03","MO","MOBOT","2818136","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Edmundo Pereira","Pereira 4372","1958",NA,NA,"South America","Brazil","Distrito Federal",NA,"Jacarépagua, Estrada da Boiuna.",NA,NA,NA,NA,NA,NA,"A.J.M. Leeuwenberg, (WAG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2011-02-25 11:36:00-03","MO","MOBOT","100351431","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Otto Kuntze","Kuntze s.n.",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,"Foster's catalog notes file",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"506","2011-02-25 13:04:00-03","MO","MOBOT","100351469","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Henry H. Rusby","Rusby 816","1921","10","6","South America","Bolivia",NA,NA,"Rurrenabaque",NA,NA,NA,NA,NA,NA,"Foster's catalog notes file",NA,NA,"304.80000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"507","2011-02-25 13:07:00-03","MO","MOBOT","100351472","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Henry H. Rusby","Rusby 930","1886","8",NA,"South America","Bolivia",NA,NA,"junction of Rio Beni & Rio Madre de Dios",NA,NA,NA,NA,NA,NA,"Foster's catalog notes file",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"508","2011-02-25 13:14:00-03","MO","MOBOT","100351475","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Henry H. Rusby","Rusby 2378","1886","7",NA,"South America","Bolivia",NA,NA,"Rio Beni",NA,NA,NA,NA,NA,NA,"Foster's catalog notes file",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"509","2015-04-01 16:10:00-03","MO","MOBOT","100803685","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","W. Wayt Thomas","Thomas 12142","2000","4","1","South America","Brazil","Bahia","Jussari","Reserva Natural Serra do Teimoso, Fazenda Teimoso, 7 km NW of Jussari, Southern Bahian moist forest near transition with drier forests.","-39.5238889","-15.1552778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"510","2014-02-23 21:21:00-03","MO","MOBOT","2817142","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Edmundo Pereira","Pereira 4374","1958",NA,NA,"South America","Brazil","Distrito Federal",NA,"Estrada das Canoas.",NA,NA,NA,NA,NA,NA,"A.J.M. Leeuwenberg, (WAG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2013-05-07 06:03:00-03","MO","MOBOT","2817225","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Ynés Mexia","Mexia 5250","1930","11","4","South America","Brazil","Minas Gerais",NA,"Rio Branco. Fazenda Bom Jardim. Cambusca. Remnant of woods in open.",NA,NA,NA,NA,NA,NA,"A.J.M. Leeuwenberg, (WAG)",NA,NA,"720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2012-04-16 13:56:00-03","MO","MOBOT","2817272","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Geraldo M. Magalhães","Magalhães 15725","1959","4","19","South America","Brazil","Minas Gerais",NA,"Teafilo Otoni-MG-Mata secundaria, secupeverde.",NA,NA,NA,NA,NA,NA,"A.J.M. Leeuwenberg, (WAG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2009-10-24 06:14:00-02","MO","MOBOT","2817484","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Ezechias P. Heringer|George Eiten","Heringer 15158","1975","9","22","South America","Brazil","Minas Gerais",NA,"De Marliéria: Parque Estadual Do Rio Doce. Native evergreen broadleaf forest area. Very deep light tan sandy clay. On peninsula at Lake Helvécio. Flat valley floor, formerly covered with secondary forest, now cleared for pasture. (Near entrance to park.)","-42.61666","-19.73333",NA,NA,NA,NA,"A.J.M. Leeuwenberg, (WAG)",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2009-10-24 06:14:00-02","MO","MOBOT","2817662","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Ezechias P. Heringer|George Eiten","Heringer 14989","1975","9","15","South America","Brazil","Minas Gerais",NA,"De Paraopeba: city of Paraopeba. Estação Florestal. Deep now-stony red latosol (originally covered with cerradão vegetation); water table 18 m deep.","-44.4","-19.28333",NA,NA,NA,NA,"A.J.M. Leeuwenberg, (WAG)",NA,NA,"650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2009-07-01 16:15:00-03","MO","MOBOT","2817680","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Anonymous","Anonymous 16938",NA,NA,NA,"South America","Brazil",NA,NA,"Rio do Prado.",NA,NA,NA,NA,NA,NA,"A.J.M. Leeuwenberg, (WAG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2008-05-27 22:02:00-03","MO","MOBOT","2817824","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","IGLESIAS","IGLESIAS s.n.","1944",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Sebastião Lacerda.",NA,NA,NA,NA,NA,NA,"A.J.M. Leeuwenberg, (WAG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2009-07-27 09:36:00-03","MO","MOBOT","2817842","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Auguste F.M. Glaziou","Glaziou 15213","1861",NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"A.J.M. Leeuwenberg, (WAG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2011-02-08 10:15:00-02","MO","MOBOT","2817878","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","H.L. Mello Barreto","Barreto 1978","1935","8","14","South America","Brazil",NA,NA,"Fazenda da Cachoeira. Tombas.",NA,NA,NA,NA,NA,NA,"A.J.M. Leeuwenberg, (WAG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2013-05-07 06:03:00-03","MO","MOBOT","2817921","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Ynés Mexia","Mexia 4200","1930","1","2","South America","Brazil","Minas Gerais",NA,"Viçosa, Agricultural College lands. Near eastern boundary, in second growth woods.",NA,NA,NA,NA,NA,NA,"A.J.M. Leeuwenberg, (WAG)",NA,NA,"680.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2008-05-27 22:02:00-03","MO","MOBOT","2817967","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","FLORESTAL","FLORESTAL s.n.","1927","10","22","South America","Brazil",NA,NA,"Horto Florestal do Rio de Janeiro.",NA,NA,NA,NA,NA,NA,"A.J.M. Leeuwenberg, (WAG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2020-03-08 17:40:00-03","MO","MOBOT","2818023","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Azambuja, David de","Azambuja s.n.","1944","10","5","South America","Brazil","Rio de Janeiro",NA,"Jardim Botanico do Rio de Janeiro.",NA,NA,NA,NA,NA,NA,"A.J.M. Leeuwenberg, (WAG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"522","2011-02-18 15:11:00-02","MO","MOBOT","2818086","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Apparicio P. Duarte","Duarte 5032","1959",NA,NA,"South America","Brazil","Distrito Federal",NA,"Estrada de Jacarépagua.",NA,NA,NA,NA,NA,NA,"A.J.M. Leeuwenberg, (WAG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2015-08-13 05:50:00-03","MO","MOBOT","2818225","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","R.M. Harley|et al.","Harley 25169","1988","10","18","South America","Brazil","Minas Gerais",NA,"Pedra Azul. 8km. ao O. da cidade, na estrada para a Rodovia BR116. Lajedo de rocha granítica.","-41.36666","-15.95",NA,NA,NA,NA,"Leeuwenberg",NA,NA,"650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2013-05-07 06:03:00-03","MO","MOBOT","2818264","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Ynés Mexia","Mexia 4200","1930","1","2","South America","Brazil","Minas Gerais",NA,"Viçosa. Agri. Coll. lands. Near E. boundary. Capoera. Second growth woods.",NA,NA,NA,NA,NA,NA,"A.J.M. Leeuwenberg, (WAG)",NA,NA,"680.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2011-02-08 10:15:00-02","MO","MOBOT","2818789","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","H.L. Mello Barreto","Barreto 10194","1939",NA,NA,"South America","Brazil","Minas Gerais",NA,"Belo Horizonte. Cultivada (procedente de Pedro Leopoldo). Estação Experimental.",NA,NA,NA,NA,NA,NA,"A.J.M. Leeuwenberg, (WAG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2012-04-16 13:56:00-03","MO","MOBOT","2818814","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Geraldo M. Magalhães","Magalhães 4432","1943",NA,NA,"South America","Brazil","Minas Gerais",NA,"Governadôr Valadares. Margem do Rio Doce. Mata.",NA,NA,NA,NA,NA,NA,"A.J.M. Leeuwenberg, (WAG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2008-05-27 22:02:00-03","MO","MOBOT","2822212","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Magalhaes","Magalhaes 15646","1959",NA,NA,"South America","Brazil","Minas Gerais",NA,"Medina. Ytaobim Pedra da Onça. Capoeira seca (caatinga). Yequitinhonha",NA,NA,NA,NA,NA,NA,"A.J.M. Leeuwenberg, (WAG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2008-05-27 22:02:00-03","MO","MOBOT","3273777","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Thomas","Thomas 11251","1996","11","14","South America","Brazil","Bahia",NA,"Porto Seguro: Parque Nacional Monte Pascoal. Trail to peak of Monte Pascoal. Upper slopes and top of Monte Pascaol. Upper slopes and top of Monte Pascoal. Southern Bahian Wet Forest.","-40.57472","-15.26472",NA,NA,NA,NA,"A. J. M. Leeuwenberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2009-12-05 05:17:00-02","MO","MOBOT","3307258","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Gert G. Hatschbach|Maria M. Hatschbach|J.M. Silva","Hatschbach 71546","2000","10","23","South America","Brazil","Espírito Santo",NA,"Região do Gomes (Mun. Itapemirim).",NA,NA,NA,NA,NA,NA,"A.J.M. Leeuwenberg",NA,NA,"3.00000000","5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2008-05-27 22:02:00-03","MO","MOBOT","3307671","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","W. Wayt Thomas","Thomas 11144","1996","3","25","South America","Brazil","Bahia",NA,"Porto Seguro: Parque Nacional Monte Pascoal, along trail leading to summit of Monte Pascoal. Southern Bahian Wet Forest.","-40.57472","-15.26472",NA,NA,NA,NA,"A.J.M. Leeuwenberg",NA,NA,"150.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2013-08-23 04:12:00-03","MO","MOBOT","418676","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Ariane L. Peixoto|Alwyn H. Gentry|Elsa M. Zardini|Carolyn Proença|O.L. Peixoto","Peixoto 3109","1985","2","1","South America","Brazil","Espírito Santo",NA,"Linhares, Reserva Florestal de CVRD. Transect 2",NA,NA,NA,NA,NA,NA,"A.J.M.Leeuwenberg (WAG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-6","3",NA
"532","2020-08-31 08:55:48-03","INPA","INPA","132318","S","Plantae","Dicotyledon Asterids","Gentianales","Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Hatschbach, GG","46922","1983","10","17","Southern America","Brasil","Espírito Santo","Linhares","Rodovia para Povoação. Mata","-40.0722007751465","-19.3910999298096",NA,NA,"INPA0132318","INPA0132318 INPA0132318_e","Markgraf, F",NA,NA,NA,NA,"48094","auto","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2020-08-31 08:55:48-03","INPA","INPA","132320","S","Plantae","Dicotyledon Asterids","Gentianales","Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Hatschbach, GG","46972","1983","10","18","Southern America","Brasil","Espírito Santo","Jaguaré","Água Limpa. Orla da mata.","-40.076099395752","-18.9055995941162",NA,NA,"INPA0132320","INPA0132320 INPA0132320_e","Markgraf, F",NA,NA,NA,NA,"43085","auto","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2020-07-10 09:43:27-03","MBML","MBML-HERBARIO","15067",NA,"Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","L. Kollmann; et al","4429","2001","08","30",NA,"Brasil","Espírito Santo","Santa Teresa","Várzea Alegre, cachoeira do Madalão","-40.798056","-19.899167",NA,"Arvoreto 7m. DAP 24cm. Fuste 3m. Flores brancas.","MBML015067","MBML015067","Carine G.P. Quinet/01-08-2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W47'53","19S53'57",NA,NA,NA,NA,NA
"535","2020-07-10 09:43:27-03","MBML","MBML-HERBARIO","21544",NA,"Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","G. Hatschbach; et al","75124","2003","04","09",NA,"Brasil","Espírito Santo","Conceição da Barra","Ligação entre a Rod. ES-421 e Itaúnas","-39.77","-18.49",NA,"Arbusto, 1,50m, flor alva. Restinga arbórea.","MBML021544","MBML021544","G. Hatschbach/2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W46'12","18S29'24",NA,NA,NA,NA,NA
"536","2020-07-22 12:15:08-03","MBML","MBML-HERBARIO","30428",NA,"Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","A. M. Assis; K. F. O. Faria","1028","2004","04","23",NA,"Brasil","Espírito Santo","Águia Branca","Parque Natural Municipal Recanto do Jacaré","-40.735556","-18.989167",NA,"Arbusto 4m, flores amarelas, frutos verdes, látex branco abundante. Bordo do brejo","MBML030428","MBML030428","A. M. Assis/24-05-2004",NA,NA,"140","140",NA,NA,"2004","05","24","40W44'8","18S59'21",NA,NA,NA,NA,NA
"537","2020-07-10 09:43:27-03","MBML","MBML-HERBARIO","33309",NA,"Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","M. Simonelli; F. A. R. Matos, L. F. Magnago","1183","2007","04","22",NA,"Brasil","Espírito Santo","Mimoso do Sul","Serra das Torres","-41.239444","-21.025556",NA,"Frutos verdes, Muito latex branco","MBML033309","MBML033309","R. Brito, 19/02/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W14'22","21S1'32",NA,NA,NA,NA,NA
