"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","stateProvince","locality","imagecode","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"345","2008-05-27 22:02:00-03","MO","MOBOT","956555","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Michael H. Nee","Nee 40858","1991","6","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,"M. Nee","Santa Cruz","Along steep slopes above the Río Salado and along pipeline and old abandoned portion of road between Santa Cruz and Bermejo, 5 km W of modern highway bridge over the Río Piraí. Dry, deciduous forest with Anadenanthera macrocarpa, Chrysophyllum gonocarpum, C. emarginatum, Aspidsperma cylindrocarpon.",NA,"(Vell.) Bureau","Andrés Ibáñez","-63.5","-18.1","750.00000000","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2012-08-13 16:06:00-03","MO","MOBOT","965257","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Timothy J. Killeen|Juan Surubí","Killeen 7283","1994","11","25","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Jardim (USZ)","Santa Cruz","Nuflo de Chávez, canton de Lomerio. Bosque del estudio Las Trancas (BOLFOR). Bosque seco chiquitano, con dosel de 15-20 m de alto dominado por Anadenantera columbrina y varias especies de Macherium.",NA,"(Vell.) Bureau","Nuflo de Chavez","-62.5","-15.9166667","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14",NA,NA
"347","2012-03-18 05:12:00-03","MO","MOBOT","965513","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Fabiana Mamani M.|et al.","Mamani M. 858","1995","4","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,"F. Mamani (USZ)","Santa Cruz","Area de estudio del proyecto BOLFOR, Las Trancas-95. Bosque semideciduo chiquitano, vegetación de laderas y fondo de valles húmedos.",NA,"(Vell.) Bureau","Nuflo de Chavez","-61.84638","-16.52027","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"348","2013-01-28 05:13:00-02","MO","MOBOT","968260","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","René Guillén V.|R.A. Medina","Guillén Villarroel 2603","1994","11","19","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Fuentes","Santa Cruz","Lomerio campamento Las Trancas, parcelas permanentes de BOLFOR. Bosque semideciduo estacional. Suelos areno- limosos con presencia de humus.",NA,"(Vell.) Bureau","Nuflo de Chavez","-61.86611","-16.59611","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,NA
"349","2008-05-27 22:02:00-03","MO","MOBOT","978497","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Antony Jardim|A. Cadden","Jardim 2157","1995","7","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,"S.O. Grose (WTU), Jun","Santa Cruz","Bocamina, Serranía de Sunsas, Tucavaca, cerca del campamento de Emicruz/RTZ. Bosque seco chiquitano de Anadenanthera con influencia chaqueño. Suelos lateríticos con piedra caliza.",NA,"(Vell.) Bureau","Chiquitos","-58.783056","-18.628889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2011-04-26 07:52:00-03","MO","MOBOT","100370136","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","G.A. Parada|M. Betancur|Y. Inturias","Parada-Gutierrez 3136","2011","4","6","South America","Bolivia",NA,NA,NA,NA,NA,NA,"G. A. Parada (USZ) 2011","Santa Cruz","Camino de Algodonal a Masicurí.",NA,"(Vell.) Bureau ex Verl.","Vallegrande","-63.6969444","-19.01","542.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-31","1",NA,NA
"351","2015-08-25 10:37:00-03","MO","MOBOT","100852207","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Rosember Hurtado","Hurtado 301","2005","12","20","South America","Bolivia",NA,NA,NA,NA,NA,NA,"R. Hurtado","Santa Cruz","Masicurí a 88 km al sur de Vallegrande, en los alrededores de la población de Masicurí.",NA,"(Vell.) Bureau ex Verl.","Vallegrande","-63.78","-18.8269445","714.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"352","2008-05-27 22:02:00-03","MO","MOBOT","3048324","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","J.U. Santos","Santos 625","1983","2","21","South America","Brazil",NA,NA,NA,NA,NA,NA,"J.Kallunki","Amazonas","Maranhão, munic. de Fortuna, lugar Caicara, a 15km SE de Fortuna.",NA,"(Vell.) Bureau",NA,"-44.05","-5.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2008-05-27 22:02:00-03","MO","MOBOT","485987","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Alwyn H. Gentry|A. da Silva","Gentry 58676","1987","8","26","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"São Paulo","Santa Genebra Forest Reserve, Barão Geraldo near Campinas. Disturbed semideciduous forest.",NA,"(Vell.) Bureau",NA,"-46.08333","-22.86666","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-180","3",NA,NA
"354","2014-01-02 05:36:00-02","MO","MOBOT","3394816","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Martha Serrano|S. P. Churchill|Jeaneth Villalobos|D. Villarroel","Serrano 5360","2004","10","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Jardim","Santa Cruz","Comunidad Bella Vista-Cuenca del río Achiral. Bosque semidecíduo transicional con especies del bosque seco Chiquitano y Piso Premontano Tucumano Boliviano. En el piedemonte Tipuana tipu.",NA,"(Vell.) Bureau","Florida","-68.91055","-18.30694","1407.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2014-01-02 05:36:00-02","MO","MOBOT","3329905","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","D. Villarroel|L.H. Morales|R.A. Flores","Villarroel Segarra 502","2006","4","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,"D. Villarroel (USZ)","Santa Cruz","Comunidad de Bella Vista, sobre el camino principal entre la abra hasta la casa Don Pastor, Bosques semideciduos con árboles como Astronium urundeuva, Machaerium scleroxylum, Anadenthera colubrina y Myroxylum peruiferum, suelos franco arcillosos, dosel en.",NA,"(Vell.) Bureau","Florida","-64.6763889","-18.3319445","1000.00000000","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"356","2008-05-27 22:02:00-03","MO","MOBOT","1721303","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Israel G. Vargas C.|et al.","Vargas Caballero 2328","1993","5","7","South America","Bolivia",NA,NA,NA,NA,NA,NA,"I. G. Vargas '93","Santa Cruz","PARQUE NACIONAL AMBORÓ. San Mateo, Bajada a Diampampa y Río San Miguel. vegetación natural muy disturbada por cultivos agrícolas.",NA,"(Vell.) Bureau","Manuel Maria Caballero","-64.68555","-17.70083","1650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2016-02-18 05:27:00-02","MO","MOBOT","1049412","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Lúcio de Souza Leoni","Leoni 188","1988",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Carangola, Rio Carangola",NA,"(Vell.) Bureau",NA,"-42.01666","-20.71666","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-06-22 14:18:26-03","UNESP-IBILCE","SJRP","31127","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Almeida-Neto, A. & Ranga, N.T.","181.0","2008","06","18","América do Sul","Brasil",NA,NA,"Árvore 15m, interior da mata. Biota",NA,"Tracheophyta","Lamiales","M. C. Rodrigues","São Paulo","Fazenda São Francisco, floresta estacional semidecidual.",NA,"(Vell.) Bureau ex Verl.","São João de Iracema (G5)","-50.29333333","-20.47361111",NA,NA,"-50.29333333","-20.47361111","2008","06",NA,NA,"18","Magnoliopsida",NA,NA,NA,NA
"359","2020-09-09 13:31:22-03","UNESP-IBILCE","SJRP","30255","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Rezende, A.A.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 10m, flores amarelo avermelhadas, fruto imaturo.;",NA,"Tracheophyta","Lamiales",NA,"São Paulo","Estação Ecológica de Paulo de Faria",NA,"(Vell.) Bureau ex Verl.","Paulo de Faria","-49.516667","-19.916667",NA,NA,"-49.516667","-19.916667",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"360","2020-09-09 13:31:22-03","UNESP-IBILCE","SJRP","10161","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Valéria Stranghetti",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arvore, ca. 15 m, fruto.;",NA,"Tracheophyta","Lamiales",NA,"São Paulo","Estação Ecológica de Paulo de Faria",NA,"(Vell.) Bureau ex Verl.","Paulo de Faria","-49.516667","-19.916667",NA,NA,"-49.516667","-19.916667",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"361","2020-06-22 14:18:26-03","UNESP-IBILCE","SJRP","31130","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Almeida-Neto, A. & Ranga, N.T.","184.0","2008","03","05","América do Sul","Brasil",NA,NA,"Árvore 12m, interior da mata. Biota",NA,"Tracheophyta","Lamiales","M. C. Rodrigues","São Paulo","Fazenda Boa Vista, floresta estacional semidecidual",NA,"(Vell.) Bureau ex Verl.","União Paulista","-49.92611111","-20.92111111",NA,NA,"-49.92611111","-20.92111111","2008","03",NA,NA,"05","Magnoliopsida",NA,NA,NA,NA
"362","2020-06-22 14:18:26-03","UNESP-IBILCE","SJRP","31129","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Almeida-Neto, A. & Ranga, N.T.","183.0","2008","11","04","América do Sul","Brasil",NA,NA,"Árvore 13m, interior da mata. Biota",NA,"Tracheophyta","Lamiales","M. C. Rodrigues","São Paulo","Fazenda Boa Vista, floresta estacional semidecidual",NA,"(Vell.) Bureau ex Verl.","Palestina (P6)","-49.50472222","-20.32111111",NA,NA,"-49.50472222","-20.32111111","2008","11",NA,NA,"04","Magnoliopsida",NA,NA,NA,NA
"363","2020-06-22 14:18:26-03","UNESP-IBILCE","SJRP","31128","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Almeida-Neto, A. & Ranga, N.T.","182.0","2009","03","02","América do Sul","Brasil",NA,NA,"Árvore 15m, interior da mata. Biota",NA,"Tracheophyta","Lamiales","M. C. Rodrigues","São Paulo","Fazenda Santa Lúcia, floresta estacional semidecidual.",NA,"(Vell.) Bureau ex Verl.","Taquaritinga","-48.68722222","-21.40222222",NA,NA,"-48.68722222","-21.40222222","2009","03",NA,NA,"02","Magnoliopsida",NA,NA,NA,NA
"364","2020-06-22 14:18:26-03","UNESP-IBILCE","SJRP","13841","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","G. Hatschbach",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arvore 4m, flor amarela. transição caatinga-cerrado.;",NA,"Tracheophyta","Lamiales","G. Hatschbach","Bahia","palmeira, mun. caetité",NA,"(Vell.) Bureau ex Verl.","Caetité","-42.4749984741211","-14.0693998336792",NA,NA,NA,NA,"1997",NA,"53684","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"365","2018-09-12 14:48:05-03","UNIOESTE","UNOP","5177","S","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Caxambu, M.G.","1997","2008","01","04",NA,"Brasil",NA,NA,"Árvore ca. 20 m. Ramos jovens ferrugíneo-pubescentes. Casca fendida. Flores amarelas. Relevo: plano.",NA,NA,NA,"Caxambu, M.G.","Paraná","Parque Estadual Lago Azul.",NA,"(Vell.) Bureau","Campo Mourão","-52.319861","-24.108222","625","625","-52.319861","-24.108222","2008","02",NA,NA,"21",NA,NA,NA,NA,NA
"366","2015-05-20 10:33:50-03","UFERSA","MOSS","8706","S","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Lyra-Lemos, R.P. de","6095","2002","02","12","América do Sul","Brasil",NA,NA,"árvore com cerca de 4 m. de altura; coletada no Vale do São Francisco; flor creme.",NA,NA,NA,"Lyra-Lemos, R.P. de","Alagoas","Fazenda Santa Barbára",NA,"(Vell.) Bureau ex Verl.","Penedo","-36.5864","-10.2903",NA,NA,NA,NA,NA,NA,"31870","auto",NA,NA,NA,NA,NA,NA
"367","2020-08-31 08:58:59-03","INPA","INPA","200881","S","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Hatschbach, GG","50867","1987","01","11","Southern America","Brasil",NA,NA,NA,"INPA0200881","Dicotyledon Asterids","Lamiales","Gentry, AH","Paraná","Fazenda Cruzeiro.","INPA0200881 INPA0200881_1 INPA0200881_e","(Vell.) Bureau ex Verl.","Colorado","-51.9730987548828","-22.8374996185303",NA,NA,NA,NA,"1989",NA,"18711","auto",NA,NA,NA,NA,NA,NA
"368","2020-08-31 08:58:59-03","INPA","INPA","156170","S","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Hatschbach, GG","50171","1985","11","20","Southern America","Brasil",NA,NA,NA,"INPA0156170","Dicotyledon Asterids","Lamiales","Gentry, AH","Minas Gerais","Virgem da Lapa, arredores. Mata","INPA0156170 INPA0156170_e","(Vell.) Bureau ex Verl.",NA,NA,NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-07-10 09:44:10-03","MBML","MBML-HERBARIO","11805",NA,"Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","V. Demuner; et al","127","1999","10","19",NA,"Brasil",NA,NA,"Arvoreta, eixo de inflorescencia marrom, flores amarelas. Planta isolada em pastagem, local seco e ensolarado.","MBML011805",NA,NA,"V. Demuner/Fev.2000","Espírito Santo","Estrada do Vinte e Cinco de Julho","MBML011805","Bur. ex B.Verl.","Santa Teresa","-40.615","-19.861111",NA,NA,"40W36'54","19S51'40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2020-07-10 09:44:10-03","MBML","MBML-HERBARIO","14604",NA,"Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","L. Kollmann; et al","4043","2001","06","27",NA,"Brasil",NA,NA,"Árvore 12m. DAP 35cm. Fuste 9m. Frutos verdes.","MBML014604",NA,NA,"L. Kollmann/27-06-2001","Espírito Santo","Rio Saltinho","MBML014604","Bur. ex B.Verl.","Santa Teresa","-40.506944","-19.936111",NA,NA,"40W30'25","19S56'10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-09-14 16:46:05-03","MBML","MBML-HERBARIO","21906",NA,"Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","A. M. Assis; et al","995","2003","07","17",NA,"Brasil",NA,NA,"Árvore 9m alt. Frutos verdes. Indivíduo isolado na beira da estrada. Expedição Científica Comitê Bacia do Rio Sta Mª Rio Doce.","MBML021906",NA,NA,NA,"Espírito Santo","São Jose de Sta. Maria","MBML021906","Bur. ex B.Verl.","Colatina","-40.625139","-19.559639",NA,NA,"40W37'30,5","19S33'34,7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-07-10 09:44:10-03","MBML","MBML-HERBARIO","25995",NA,"Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","V. Demuner; et al","2137","2006","03","30",NA,"Brasil",NA,NA,"Árvore 7m, fuste 5m, DAP 18cm, botões florais, flores pétalas amarelas. Borda de mata.","MBML025995",NA,NA,"V. Demuner/27-06-2007","Espírito Santo","Bragança, Rancho Chapadão","MBML025995","Bur. ex B.Verl.","Santa Leopoldina","-40.546389","-20.123056",NA,NA,"40W32'47","20S7'23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2020-07-10 09:44:10-03","MBML","MBML-HERBARIO","28394",NA,"Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","957","2006","05","16",NA,"Brasil",NA,NA,"Arvoreta 5m de alt. Flores laranja e frutos marrons. Mata em estágio de regeneração.","MBML028394",NA,NA,"L.F.S. Magnago & V. Demuner","Espírito Santo","Colina Verde (Morro Agudo), lado esquerdo, Prop.: Israel Elias Ramos.","MBML028394","Bur. ex B.Verl.","Santa Leopoldina","-40.437778","-20.0975","300","300","40W26'16","20S5'51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-07-10 09:44:10-03","MBML","MBML-HERBARIO","29372",NA,"Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","V. Demuner; T. Cruz, M. Belizário, Elias Bausen e J. Rossini","3098","2007","03","13",NA,"Brasil",NA,NA,"Árvore 10m, fuste 7m, Dap 20cm, botões florais, flores com pétalas internas amarelas e externas marrom. Interior de mata.","MBML029372",NA,NA,"V. Demuner","Espírito Santo","Colina Verde (Morro do Agudo), propr.: Israel Elias Ramos (trilha da casa).","MBML029372","Bur. ex B.Verl.","Santa Leopoldina","-40.442222","-20.107778","150","150","40W26'32","20S6'28","2007","04",NA,NA,"11",NA,NA,NA,NA,NA
"375","2020-07-10 09:44:10-03","MBML","MBML-HERBARIO","32925",NA,"Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","V. Demuner; T. A. Cruz, M.Belizário.","4883","2008","01","28",NA,"Brasil",NA,NA,"Arbusto 4m botões florais e flores marrons. Afloramento rochoso.","MBML032925",NA,NA,"V. Demuner, 28/01/2008","Espírito Santo","Morro Agudo, propr.: Dona Maria","MBML032925","Bur. ex B.Verl.","Santa Leopoldina","-40.428889","-20.0975","135","135","40W25'44","20S5'51","2008","01",NA,NA,"28",NA,NA,NA,NA,NA
"376","2020-07-10 09:44:10-03","MBML","MBML-HERBARIO","40944",NA,"Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","F. Z. Saiter","377","2010","05","31",NA,"Brasil",NA,NA,"Árvore 8m alt., á margem de estrada vicinal","MBML040944",NA,NA,"F.Z. Saiter","Espírito Santo","São João de Petrópolis, Serra do São Brás","MBML040944_1 MBML040944_2","Bur. ex B.Verl.","Santa Teresa","-40.691056","-19.813667","250","250","40W41'27,8","19S48'49,2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2020-07-10 09:44:10-03","MBML","MBML-HERBARIO","47458",NA,"Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","A. M. Assis; K.F.O. Faria","1765","2008","07","16",NA,"Brasil",NA,NA,"Arvore 10 m. Frutos verdes. Borda. Floresta Estacional Semidecidual - estagio medio de regeneração","MBML047458",NA,NA,NA,"Espírito Santo","São Salvador (Torre 25/2 - LT 230 Kv Mascarenhas x Verona)","MBML047458","Bur. ex B.Verl.","Colatina","-40.714833","-19.397028",NA,NA,"40W42'53,4","19S23'49,3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2020-07-10 09:44:10-03","MBML","MBML-HERBARIO","575",NA,"Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","H. Q. Boudet Fernandes","2014","1986","08","26",NA,"Brasil",NA,NA,"Árvore 12m, fuste 7m X 40cm, casca estriada, parda, folíolos grancacentos inferiormente. Frutos castanhos, heliófila. N. vulgares: Camará-uçu (local) Bucho-de-boi e ipê-branco (F. brasiliensis)","MBML000575",NA,NA,"Al Gentry/1989","Espírito Santo","Três Barras","MBML000575","Bur. ex B.Verl.","Fundão","-40.449444","-19.925",NA,NA,"40W26'58","19S55'30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2020-07-10 09:44:10-03","MBML","MBML-HERBARIO","5992",NA,"Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","J. M. L. Gomes; et al","1195","1990","05","31",NA,"Brasil",NA,NA,"Camará-uçu árvore ca. 12m de altura, DAP ca. 40cm, casca bastante fissurada. Estéril.","MBML005992",NA,NA,"H. Q. Boudet Fernandes/1990","Espírito Santo","Estação Ecológica, Morro da Vargem","MBML005992","Bur. ex B.Verl.","Ibiraçu","-40.376944","-19.889444",NA,NA,"40W22'37","19S53'22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2020-07-10 09:44:10-03","MBML","MBML-HERBARIO","9820",NA,"Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","L. Kollmann; E. Bausen","2690","1999","06","24",NA,"Brasil",NA,NA,"Beira da estrada. Arvoreto 14m. Dap 22cm. Fuste 11m. Frutos marrons.","MBML009820",NA,NA,"L. Kollmann/24-06-1999","Espírito Santo","Vinte e Cinco de Julho","MBML009820","Bur. ex B.Verl.","Santa Teresa","-40.604167","-19.780833",NA,NA,"40W36'15","19S46'51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-07-10 09:44:10-03","MBML","MBML-HERBARIO","33819",NA,"Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","L. Kollmann; et al","10677","2008","02","16",NA,"Brasil",NA,NA,"Arvore 6m no Sol, flores castanhas na face externa, vinaceas na face interna. Material prensado em álcool.","MBML033819",NA,NA,"A.R. Zuntini/20-01-2010","Espírito Santo","Beira de estrada, indo para Cariacica","MBML033819","Bur. ex B.Verl.","Cariacica","-40.4199981689453","-20.2639007568359",NA,NA,NA,NA,NA,NA,"18507","auto",NA,NA,NA,NA,NA,NA
"382","2021-03-09 10:46:51-03","ICAUFMG","MCCA","1058","S","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","HERMON, G.S./ ROMEU, G.A.",NA,"2012","11","25",NA,"Brasil",NA,NA,NA,"MCCA01063",NA,NA,"HERMON, G.S./ ROMEU, G.A.","Minas Gerais","Região Sudeste, Fazenda boca-do-mato.","MCCA01063 MCCA01063_01","(Vell.) Bureau ex Verl.","Varzelândia","-44.0275001525879","-15.7013998031616",NA,NA,NA,NA,"2012","11","30875","auto","25",NA,NA,NA,NA,NA
"383","2019-07-11 08:30:52-03","ICAUFMG","MCCA","2851","S","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","XAVIER, M.V.B.; ARRUDA, D.M.",NA,"2018","03","30",NA,"Brasil",NA,NA,NA,"MCCA02976",NA,NA,"XAVIER, M.V.B.","Bahia",NA,"MCCA02976","(Vell.) Bureau ex Verl.","Aracatu","-41.4618988037109","-14.4274997711182",NA,NA,NA,NA,NA,NA,"40920","auto",NA,NA,NA,NA,NA,NA
"384","2021-03-09 10:46:51-03","ICAUFMG","MCCA","4153","S","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Miranda-Melo, A.A.",NA,"2005","02","01",NA,"Brasil",NA,NA,NA,"MCCA04594",NA,NA,"Araújo, R.","Minas Gerais","Margem do Rio Piedosa.","MCCA04594","(Vell.) Bureau ex Verl.","Juramento","-43.5868988037109","-16.8481006622314",NA,NA,NA,NA,NA,NA,"19357","auto",NA,NA,NA,NA,NA,NA
"385","2021-03-09 10:46:51-03","ICAUFMG","MCCA","4191","S","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Miranda-Melo, A.A.",NA,"2005","04","01",NA,"Brasil",NA,NA,NA,"MCCA04593",NA,NA,"Araújo, R.","Minas Gerais","Margem do Rio Piedosa.","MCCA04593","(Vell.) Bureau ex Verl.","Juramento","-43.5868988037109","-16.8481006622314",NA,NA,NA,NA,NA,NA,"19357","auto",NA,NA,NA,NA,NA,NA
"386","2021-02-08 13:25:23-03","UFBA-IMS","HVC","3513","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","A.F.P.Machado","2001","2018","12","05",NA,"Brasil",NA,NA,"Arbustos com o caule cheio de reentrâncias e de coloração bege clara. Folhas jovens e porções mais jovens dos ramos de coloração marrom com indumento farináceo conspícuo. Folhas totalmente expandidas de coloração verde bem viva. Rara","HVC00003513",NA,NA,NA,"Bahia","Próximo ao campus da UFBA.",NA,"(Vell.) Bureau ex Verl.","Vitória da Conquista","-40.8394012451172","-14.8661003112793",NA,NA,NA,NA,NA,NA,"70493","auto",NA,NA,NA,NA,NA,NA
"387","2020-06-15 15:29:35-03","UNESP-RC","HRCB","31115","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Hatschbach, G.","67630","1998","03","11",NA,"Brasil",NA,NA,"Pequena árvore, flor amarela, nervuras vermelhas.",NA,NA,NA,"Hatschbach, G.","Bahia","Serra Geral",NA,"(Vell.) Bureau ex Verl.","Boquira","-42.730598449707","-12.8231000900269",NA,NA,NA,NA,"1998",NA,"36950","auto",NA,NA,NA,NA,NA,NA
