"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount","sex"
"227","2021-03-01 16:36:44-03","UNICAMP","UEC","12039","S","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","Hatschbach, G","1971","04",NA,"Hatschbach, G","1971","02","04","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"UEC104551","UEC104551","26262","Rio Guaraqueçaba",NA,NA,"Arvoreta 6m, flor alva.; Mata pluvial. Planície litorânea.","Magnoliopsida",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"228","2021-03-01 16:36:44-03","UNICAMP","UEC","87822","S","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.",NA,NA,NA,NA,"Britez, RM","1988","01","23","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"UEC104545","UEC104545","24822","Caminho do Belo.",NA,NA,"Arvoreta de 4m, flores brancas; tronco rugoso acinzentado.; Local úmido.","Magnoliopsida",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"229","2021-03-01 16:36:44-03","UNICAMP","UEC","67806","S","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.",NA,NA,NA,NA,"Britez, RM; et al.","1988","05","28","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"UEC104544","UEC104544","24825","Reserva Ecológica",NA,NA,"Árvore de 7m, cap=20 +24 cm, frutos verdes.; Floresta paludosa da planície costeira.","Magnoliopsida",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"230","2021-03-01 16:36:44-03","UNICAMP","UEC","87825","S","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.",NA,NA,NA,NA,"Souza, WS; Silva, SM","1987","02","06","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"UEC104548","UEC104548","24821","Reserva Ecológica.",NA,NA,"Árvore de 6m, cap= 26 cm, botões creme, bastante ramificada.; Floresta da Planície Costeira.","Magnoliopsida",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"231","2021-03-01 16:36:44-03","UNICAMP","UEC","87824","S","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.",NA,NA,NA,NA,"Britez, RM; et al.","1986","06","29","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"UEC104549","UEC104549","24824","Reserva Ecológica.",NA,NA,"Árvore de 8m, com frutos imaturos; casca acinzentada.; Floresta da Planície Costeira.","Magnoliopsida",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"232","2021-03-01 16:36:44-03","UNICAMP","UEC","87823","S","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.",NA,NA,NA,NA,"Britez, RM; et al.","1986","06","29","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"UEC104546","UEC104546","24823","Reserva Ecológica.",NA,NA,"Árvore de 9m, com frutos.; Floresta da Planície Costeira.","Magnoliopsida",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"233","2021-03-01 16:36:44-03","UNICAMP","UEC","12040","S","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","Legrand, D","1967",NA,NA,"Hatschbach, G","1966","05","29","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"UEC104553","UEC104553","14400","Sertão do Guarani","10","10","Arvoreta da mata pluvial. Frutos negros.; Mata Pluvial","Magnoliopsida",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"234","2021-03-01 16:36:44-03","UNICAMP","UEC","189353","S","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","Lima, DF","2015",NA,NA,"Lima, DF; Bolson, M; Pereira, JS; Becari-Viana, I","2014","03","21","Brazil","Rio de Janeiro","Guapimirim","-42.9818992614746","-22.5372009277344",NA,NA,"UEC120076","UEC120076","445","PARNA Serra dos Órgãos. Mata da beira da rua principal da sede.",NA,NA,"Árvore 6 m. Tronco descamente; frutos imaturos verdes.; Floresta Ombrófila Densa.","Magnoliopsida",NA,NA,NA,NA,"21463","auto",NA,NA,NA,NA,NA,NA,NA
"235","2021-03-01 16:36:44-03","UNICAMP","UEC","107469","S","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","Sobral, M","2008","09",NA,"Godoy, JRL; Carneiro, PHM; Silva, CR; Mendonça, RR","1999","01","10","Brazil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,"UEC104541","UEC104541","60","Parque estadual do Pariquera-Abaixo, entrada para o Morro do Carrapatopela Fazenda Lombadinha.",NA,NA,"4m; Floresta Ombrófila Densa. Área de transição entre Floresta de Restinga Alta e Morraria Costeira.","Magnoliopsida",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"236","2021-03-01 16:36:44-03","UNICAMP","UEC","24595","S","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.",NA,NA,NA,NA,"Dias, AC","1980","10","06","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"UEC104550","UEC104550","12672","Parque Estadual da Capital.",NA,NA,"Arbusto ca. de 2m de alt., folhas brilhantes nas duas faces. Flores cremes.","Magnoliopsida",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"237","2019-11-19 14:08:34-03","UFRPE","PEUFR","53949","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O. Berg) Kiaersk.",NA,NA,NA,NA,"T.L. Costa","2008","12","14","Brasil","Pernambuco","Igarassu","-34.906389","-7.834444","34° 54' 23 w","7° 50' 4''s","PEUFR053949",NA,"40","Usina São José","19","19","Plantas com flores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-11-19 14:08:34-03","UFRPE","PEUFR","53950","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O. Berg) Kiaersk.",NA,NA,NA,NA,"M.A.M. Silva","2008","11","29","Brasil","Pernambuco","Igarassu","-34.906389","-7.834444","34° 54' 23 w","7° 50' 4''s","PEUFR053950",NA,"72","Usina São José","19","19","Plantas com flores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-11-19 14:08:34-03","UFRPE","PEUFR","49066","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk","Marcos Sobral","2005","10","11","G.E.L. Macedo; A.F.Souza","2003","12","03","Brasil","Bahia","Jequié fazenda brejo novo","-40.109417","-13.944833","40º6'33,9W","13º56'41,4S","PEUFR049066",NA,"395","Floresta estacional(mata de cipó)","636","636","Árvore de 5m, coleta de material estéril.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-11-19 14:08:34-03","UFRPE","PEUFR","28448","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O. Berg) Kiaersk.","M. Sobral","2007",NA,NA,"M. Oliveira; E.M.N. Ferraz","1999","03","03","Brasil","Pernambuco","São Vicente Férrer","-35.5","-7.583333","35°30'W","07°35'S","PEUFR028448",NA,"427","Mata do Estado","600","600","Arboreta com cerca de 3 m de altura; caule esbranquiçado; estigma e estames cremes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-11-19 14:08:34-03","UFRPE","PEUFR","30921","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O. Berg) Kiaersk.","M. Sobral","2007",NA,NA,"E.M.N. Ferraz; Gilson; Manoel","1999","12","02","Brasil","Pernambuco","São Vicente Férrer","-35.5","-7.583333","35°30'W","07°35'S","PEUFR030921",NA,"757","Mata do Estado","600","600","Arvoreta com cerca de 6 m de altura; botões verdes; flores com pétalas e estames cremes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-11-19 14:08:34-03","UFRPE","PEUFR","53946","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O. Berg) Kiaersk.",NA,NA,NA,NA,"D. Marcelino","2009","01","10","Brasil","Pernambuco","Igarassu","-34.906389","-7.834444","34° 54' 23 w","7° 50' 4''s","PEUFR053946",NA,"17","Usina São José","19","19","Plantas com flores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-11-19 14:08:34-03","UFRPE","PEUFR","53947","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O. Berg) Kiaersk.",NA,NA,NA,NA,"T.N.F. Guerra",NA,NA,NA,"Brasil","Pernambuco","Igarassu","-34.906389","-7.834444","34° 54' 23 w","7° 50' 4''s","PEUFR053947",NA,"147","Usina São José","19","19","Plantas com flores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-11-19 14:08:34-03","UFRPE","PEUFR","53948","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O. Berg) Kiaersk.",NA,NA,NA,NA,"L.M. Nascimento",NA,NA,NA,"Brasil","Pernambuco","Igarassu","-34.906389","-7.834444","34° 54' 23 w","7° 50' 4''s","PEUFR053948",NA,"624","Usina São José","19","19","Plantas com flores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-11-19 14:08:34-03","UFRPE","PEUFR","32331","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk","B.S.Amorim","2010","07","07","J.R.R.Cantarelli; A.C.Sacramento; A.C.Souza","1999","12","03","Brasil","Pernambuco","Barreiros","-35.1864013671875","-8.81832981109619",NA,NA,"PEUFR032331",NA,"228","Mata da Gia",NA,NA,"Árvore com cerca de 10m de altura; flores aromáticas; cálice, corola, androceu e giniceu alvos.",NA,NA,NA,NA,NA,"24696","auto",NA,NA,NA,NA,NA,NA,NA
"246","2019-11-19 14:08:34-03","UFRPE","PEUFR","44305","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk","B.S.Amorim","2010","07","07","S.S.Lira; A.P.S.Gomes; A.Laurênio","2002","02","27","Brasil","Pernambuco","Rio formoso","-35.1585998535156","-8.66361045837402",NA,NA,"PEUFR044305",NA,"294","Mata do Ribeira",NA,NA,"Árvore com ca. 5m de altura; fruto imaturo amarelo esverdeado",NA,NA,NA,NA,NA,"21734","auto",NA,NA,NA,NA,NA,NA,NA
"247","2019-11-19 14:08:34-03","UFRPE","PEUFR","31165","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk","B.S.Amorim","2010","07","07","A.Sacramento","1999","12","03","Brasil","Pernambuco","Tamandaré","-35.1046981811523","-8.75971984863281",NA,NA,"PEUFR031165",NA,"606","Mata da Gia",NA,NA,"Dentro da Mata; formando o sub-bosque.",NA,NA,NA,NA,NA,"16930","auto",NA,NA,NA,NA,NA,NA,NA
"248","2020-04-22 16:22:27-03","UFPB","JPB","48494","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O. Berg) Kiaersk.","Gomes, LA","2010","11","25","Gomes, LA; Santos, E","2010","11","23","Brasil","Sergipe","Santa Luzia do Itanhy","-37.420833","-11.386389","-37.420833","-11.386389",NA,NA,"17","RPPN Mata do Crasto, Interior da mata. Fonte do boi. Solo areno-argiloso.",NA,NA,"; HABITAT: Mata Atlântica.; DESC: Árvore, ca. de 6m de altura. Flores creme, algumas em botões.","Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-04-22 16:22:27-03","UFPB","JPB","48512","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O. Berg) Kiaersk.","Gomes, LA","2010","12","02","Gomes, LA; Monteiro, SHN; Oliveira, DG; Santos, E","2010","12","01","Brasil","Sergipe","Santa Luzia do Itanhy","-37.418611","-11.391944","-37.418611","-11.391944",NA,NA,"42","RPPN Mata do Crasto, Borda da mata. Fragmento lado direito do coqueiral. Solo areno-argiloso.",NA,NA,"; HABITAT: Mata Atlântica.; DESC: Árvore, ca. de 6m de altura. Flores creme, algumas em botões.","Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-04-22 16:22:27-03","UFPB","JPB","50824","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O. Berg) Kiaersk.","Amorim, BS","2012","04",NA,"Déda, RM; Amorim, BS; Chagas, MA; Costa-Lima, JL; Lourenço, AR; Santos, E","2012","04","16","Brasil","Sergipe","Santa Luzia do Itanhy","-37.440611","-11.406611","-37.440611","-11.406611","JPB0050824",NA,"92","RPPN Mata do Crasto, Inteiror da mata.",NA,NA,"; HABITAT: Mata Atlântica.; DESC: Árvore com ca. de 6m. Frutos imaturos verdes.","Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-04-22 16:22:27-03","UFPB","JPB","49215","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O. Berg) Kiaersk.","Gomes, LA","2011","05","26","Gomes, LA; Santos, E","2011","05","17","Brasil","Sergipe","Santa Luzia do Itanhy","-37.467222","-11.471111","-37.467222","-11.471111","JPB0049215",NA,"134","RPPN Mata do Crasto, Bifurcação da trilha no interior da mata. Solo arenoso",NA,NA,"; HABITAT: Mata Atlântica.; DESC: Árvore, ca. de 5m de altura. Frutos maduros negros.","Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-04-22 16:22:27-03","UFPB","JPB","42803","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O. Berg) Kiaersk.","Amorim, GS","2019","07","17","Landim, MF; Conceição, G","1997","06","13","Brasil","Sergipe","Santa Luzia do Itanhy","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,"1284","Interior da mata",NA,NA,"; HABITAT: Mata do Crasto.; DESC: Árvore com cerca de 10m, frutos imaturos verdes. Inventário fitossociológico, parcela 38, ind. 1698","Angiosperma","Dicotyledon","Southern America",NA,NA,"26417","auto",NA,NA,NA,NA,NA,NA,NA
"253","2020-04-22 16:22:27-03","UFPB","JPB","42801","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O. Berg) Kiaersk.","Amorim, GS","2019","07","17","Landim, MF","1997","06","12","Brasil","Sergipe","Santa Luzia do Itanhy","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,"1280","Interior da mata",NA,NA,"; HABITAT: Mata do Crasto.; DESC: Árvore com cerca de 7m em clareira. Frutos imaturos verdes amarelados. Inventário fitossociológico, parcela 35, ind. 1583.","Angiosperma","Dicotyledon","Southern America",NA,NA,"26417","auto",NA,NA,NA,NA,NA,NA,NA
"254","2020-04-22 16:22:27-03","UFPB","JPB","42804","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O. Berg) Kiaersk.","Amorim, GS","2019","07","17","Landim, MF; Conceição, G","1997","06","16","Brasil","Sergipe","Santa Luzia do Itanhy","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,"1285","Interior da mata",NA,NA,"; HABITAT: Mata do Crasto.; DESC: Árvore com cerca de 10m. Frutos imaturos verdes. Inventário fitossociológico, parcela 38, ind. 1701","Angiosperma","Dicotyledon","Southern America",NA,NA,"26417","auto",NA,NA,NA,NA,NA,NA,NA
"255","2020-04-22 16:22:27-03","UFPB","JPB","42800","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O. Berg) Kiaersk.","Amorim, GS","2019","11","17","Landim, MF","1997","05","23","Brasil","Sergipe","Santa Luzia do Itanhy","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,"1274","Mata de Castro",NA,NA,"; DESC: Arvoreta em clareira. Frutos em diferentes estágios de maturação.","Angiosperma","Dicotyledon","Southern America",NA,NA,"26417","auto",NA,NA,NA,NA,NA,NA,NA
"256","2020-04-22 16:22:27-03","UFPB","JPB","42802","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O. Berg) Kiaersk.","Amorim, GS","2019","07","16","Landim, MF; Conceição, G","1997","06","13","Brasil","Sergipe","Santa Luzia do Itanhy","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,"1283","Mata do Crasto",NA,NA,"; HABITAT: Interior da mata.; DESC: Árvore de 7m. Frutos imaturos verdes, inventário fitossociológico.","Angiosperma","Dicotyledon","Southern America",NA,NA,"26417","auto",NA,NA,NA,NA,NA,NA,NA
"257","2019-11-06 09:56:42-03","UFOP","OUPR","8355","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","Messias, M.C.T.B.","2012",NA,NA,"Aglio, F.J.C.","1999","11","22","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"54","APA Estadual Cachoeira das Andorinhas, São Bartolomeu, mata secundária",NA,NA,"Subarbusto de aprox. 60cm, frutos",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"258","2019-11-06 09:56:42-03","UFOP","OUPR","8355","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","Messias, M.C.T.B.","2012",NA,NA,"Aglio, F.J.C.","1999","11","22","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"54","APA Estadual Cachoeira das Andorinhas, São Bartolomeu, mata secundária",NA,NA,"Subarbusto de aprox. 60cm, frutos",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"259","2020-12-04 13:19:31-03","UDESC","LUSC","10150","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"Marcos Sobral",NA,NA,NA,"R.R.B. Negrelle; et al.","1992","03","11","Brasil","Santa Catarina","Itapoá","-48.616389","-26.1175","48º36'59''W","26º7'3''S","LUSC009632",NA,"107","Reserva Volta Velha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-03-26 10:43:29-03","UDESC","LUSC","9152","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"C. Mondin",NA,NA,NA,"C. Mondin","2017","11","22","Brasil","Santa Catarina","Garuva","-48.735278","-26.030556","48º44'7''W","26º1'50''S","LUSC007877","LUSC007877","3724",NA,NA,NA,"Arvoreta com ca. 4 m de altura, na mata paludosa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-12-04 13:19:31-03","UDESC","LUSC","7146","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"Kuntz, J.","2011","11","28","J.P.Souza; et al.","2006","04","10","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"LUSC084839",NA,"5710","Reserva da Companhia Vale do Rio Doce. Estrada Gávea, km 16. Córrego Pau Atravessado. Banhado com mata de tabuleiro adjacente.",NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA
"262","2020-12-04 13:19:31-03","UDESC","LUSC","7137","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"Kuntz, J.",NA,NA,NA,"J.Cordeiro; J.M.Cruz","1998","06","01","Brasil","Paraná","Pontal do Paraná","-48.511100769043","-25.6735992431641",NA,NA,"LUSC007192","LUSC007192","1478","Pontal do Sul.",NA,NA,NA,NA,NA,NA,NA,NA,"19508","auto",NA,NA,NA,NA,NA,NA,NA
"263","2021-03-26 10:43:29-03","UDESC","LUSC","7082","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","Sobral, M.",NA,NA,NA,"N. M. Ivanauskas; et al.","1996","06","22","Brasil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,"LUSC008695","LUSC008695","1550","Parque Estadual de Pariquerá-Açu, Mata do Encantado. Floresta de Turfeira.",NA,NA,NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"264","2021-03-26 10:43:29-03","UDESC","LUSC","7099","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M.Sztutman","2003",NA,NA,"M.Szututman; Valmir","1998","09","08","Brasil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,"LUSC008701","LUSC008701","27","Parque Estadual do Pariquera Abaixo. Floresta de Turfeira.",NA,NA,NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"265","2021-03-26 10:43:29-03","UDESC","LUSC","7178","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M.Sanchez","2007",NA,NA,"H.F.Leitão Filho; et al.","1996","01","30","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"LUSC008672","LUSC008672",NA,"Trilha da Casa da Farinha.",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"266","2020-10-14 10:03:36-03","FURB","FURB","2958","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","Vieira, FCS","2005","07","13","Mancinelli, W.S.","2005","05","14","Brasil","Santa Catarina","São Francisco do Sul","-48.6986111","-26.3375","-48.6986111","-26.3375000","FURB34136","FURB34136","236","Ilha Papagaios.","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-10-14 10:03:36-03","FURB","FURB","34230","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","Korte, A","2011","03","22","Korte, A.","2011","02","22","Brasil","Santa Catarina","São Francisco do Sul","-48.6105556","-26.3933333","-48.6105556","-26.3933333","FURB34137","FURB34137","5757","Praia do Ervino / Parque Estadual do Acaraí.","2","2","Florística IFFSC 8012 (Arbórea) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Avançado Habito: arbórea;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-10-14 10:03:36-03","FURB","FURB","34831","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","Oliveira, AA de","2010",NA,NA,"Korte, A.","2010","11","18","Brasil","Santa Catarina","Itapoá","-48.69","-26.1","-48.6900000","-26.1000000","FURB34134","FURB34134","6238","Saí Mirim.","18","18","Voucher estéril IFFSC 1069 (Fitossociologia) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-10-14 10:03:36-03","FURB","FURB","45241","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","Oliveira, AA de",NA,NA,NA,"Mayer, M.; Oliveira, A.A. de","2014","09","30","Brasil","Santa Catarina","Balneário Piçarras","-48.6944444","-26.73","-48.6944444","-26.7300000","FURB34118","FURB34118","640","Itacolomi.","17","17","Florística Entorno IFFSC 811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-10-14 10:03:36-03","FURB","FURB","59055","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","Kassner-Filho, A.","2018","05","10","Kassner-Filho, A.","2018","05","10","Brasil","Santa Catarina","Penha","-48.6163889","-26.8019444","-48.6163889","-26.8019444","FURB59055","FURB59055","2703","J.B. World Entretenimentos S/A.","7","7","fruto imaturo Habitat: interior do fragmento Habito: arbórea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
