"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"347","2013-02-13 05:33:00-02","MO","MOBOT","938605","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","R. Guillén (USZ)",NA,NA,NA,"Mario Saldias P.|Luzmila Arroyo P.|Bonifacio Mostacedo C.|E. Gutiérrez|René Guillén V.","Saldias Paz 2935","1993","7","2","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Comunidad Florida. Bosque secundario, húmedo, influenciado por el Río Paraguá.","-61.2","-14.6",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2013-02-13 05:33:00-02","MO","MOBOT","938804","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","R.L. Liesner",NA,NA,NA,"Mario Saldias P.|Antony Jardim|Juan Surubí","Saldias Paz 3823","1994","4","11","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. 10-15 km SE del campamento Los Fierros, sobre el camino al aserradero Tarbo. Bosque semideciduo de 20-25 m de altura. Suelos rojizos.","-60.76666","-14.66666",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2013-02-13 05:33:00-02","MO","MOBOT","941899","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","R. Guillén (USZ)",NA,NA,NA,"Mario Saldias P.|Bonifacio Mostacedo C.|René Guillén V.|Antony Jardim|E. Ramos","Saldias Paz 3004","1993","8","12","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Los Fierros.","-61.35305","-14.59777",NA,NA,"225.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2013-01-28 05:13:00-02","MO","MOBOT","978430","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","R.L. Liesner",NA,NA,NA,"René Guillén V.|Marielos Peña|Alfredo F. Fuentes","Guillén Villarroel 4203","1995","9","27","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Los Fierros, a 500 m al SE del campamento sobre el camino a la pampa. Bosque húmedo de altura. Suelos franco arcillosos.","-60.75805","-14.55833",NA,NA,"650.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"7",NA,NA
"351","2013-12-31 10:33:00-02","MO","MOBOT","3145167","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Ronald Liesner",NA,NA,NA,"M. de F. Agra|S.C. Cabral|R.A. Pontes","Agra 4681","1998","1","18","Brazil","Paraíba",NA,"Municipio de de Matureia, Pico do Jabre. Vegetacao arbustivo-arborea, semicaducifolia, subxerofitica. Ao sul da sede da telpa.","-37.4313889","-7.1861111",NA,NA,"800.00000000","1010.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"352","2019-03-29 10:41:41-03","UFSM","HDCF","4668","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Figueira, M.","2016","02","04","Longhi, S. J.",NA,"1996","11","17","Brasil","Rio Grande do Sul","Nova Prata","Fazenda Tupi","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,"Espinho ramificado no tronco",NA,NA,NA,NA,NA,"América",NA,"18634","auto",NA,NA,NA,NA,NA,NA
"353","2019-03-29 10:41:41-03","UFSM","HDCF","4844","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichler",NA,"1998","01","15","?",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Nova Prata","Fazenda Tupi","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,"Amostra 1.9",NA,NA,NA,NA,NA,"América",NA,"18634","auto",NA,NA,NA,NA,NA,NA
"354","2019-03-29 10:41:41-03","UFSM","HDCF","58","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichler","Marchiori, J. N. C.","1983","03","22","Marchiori, J. N. C.",NA,"1981","01","12","Brasil","Rio Grande do Sul","Passo Fundo","FLONA","-52.184444","-28.316667","-52.184444","-28.316667",NA,NA,"Folhas pilosas. Árvore pequena. Coletada amostras de madeira (Xiloteca)",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2016-08-26 09:17:40-03","UFSM","HDCF","3401","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichler","Marchiori, J. N. C.","1990","01","08","Longhi, S. J.","1364","1989","09","19","Brasil","Rio Grande do Sul","Entre Rios do Sul","Barragem do Rio Passo Fundo","-52.7324981689453","-27.5280990600586",NA,NA,NA,NA,"Espinho ramificado. Madeira coletada. CR 369",NA,NA,NA,NA,NA,"América",NA,"10740","auto",NA,NA,NA,NA,NA,NA
"356","2015-10-22 10:03:27-02","UNIOESTE","UNOP","1881","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Temponi, L.G.; Tiscoski, T.L.","2013",NA,NA,"Borges, J.P.","202","2013","08","29","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski.","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Arbórea. Área 1, 583º indivíduo.",NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA
"357","2015-05-20 10:34:53-03","UFERSA","MOSS","3070","S","Plantae","Flacourtiaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichler","Oliveira, O.F. de","1993","11","29","Figueiredo, M.A.","259","1991","07","19","Brasil","Rio Grande do Norte","Cel. João Pessoa",NA,"-38.443611","-6.259722","38W26'37","6S15'35",NA,NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2015-05-20 10:34:53-03","UFERSA","MOSS","1837","S","Plantae","Flacourtiaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichler","Oliveira, O.F. de","1981","07","09","Oliveira, O.F. de","1845","1993","05","25","Brasil","Rio Grande do Norte","Cel. João Pessoa",NA,"-38.383333","-6.266667","38W23'00","6S16'00",NA,NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-08-31 09:04:56-03","INPA","INPA","195560","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Hatschbach, GG","1998",NA,NA,"Silva, JM da","2173","1997","10","17","Brasil","Paraná","Canta Galo","Rod. BR-277, descida ao Rio Cavernoso",NA,NA,NA,NA,NA,NA,NA,"INPA0195560",NA,"Dicotyledon Com-Clade","Malpighiales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-08-31 09:04:56-03","INPA","INPA","147931","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Hatschbach, GG","1987","01",NA,"Hatschbach, GG","50674","1986","10","30","Brasil","Paraná","Piraquara","Borda do Campo","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"INPA0147931",NA,"Dicotyledon Com-Clade","Malpighiales",NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA
"361","2021-01-09 21:48:32-03","UNICENTRO","HUCO","7508","S","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Dalmaso, C. .A.",NA,NA,NA,"Benvenutti, L.","s.n.","2016","07","08","Brasil","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"362","2021-01-09 21:48:32-03","UNICENTRO","HUCO","6212","S","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Brandalize, H. .D.",NA,NA,NA,"Brandalize, H. .D.","s.n.","2014","10","05","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"363","2020-06-15 15:30:44-03","UNESP-RC","HRCB","50087","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Lombardi","7430","2008","06","23","Brasil","São Paulo","Jundiaí",NA,"-46.918778","-23.230111","46º55'07.6W","23º13'48,4S","960","960","Arvoreta ca. 2 m, ramos marrom-avermelhados, folhas herbáceas, frutos imaturos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2020-06-15 15:30:44-03","UNESP-RC","HRCB","50294","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Santos, L.B.","74","2008","09","16","Brasil","São Paulo","Jundiaí",NA,NA,"-23.230556","46º56'08.8W","23º13'50S","1020","1020","Arbusto, interior da mata, frutos imaturos verdes, maduros avermelhados",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2020-06-15 15:30:44-03","UNESP-RC","HRCB","47669","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos.) Eichler",NA,NA,NA,NA,"Lombardi","6701","2007","04","11","Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758","46º56'08.8W","23º13'49,6S","985","985","borda da trilha. Arbusto ca. 1,5 m, folhas herbáceas, flores creme",NA,NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"366","2020-07-15 14:43:41-03","UNESP-RC","HRCB","9451","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","R. B. Torres",NA,NA,NA,"Cunha, N. M. L.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"367","2021-02-03 17:00:43-03","UFMA","BMA","1261","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"H.G. Silva-Moraes 116 & N.Figueiredo",NA,"2013","02","02","Brasil","MA","Carolina","Parque Nacional da Chapada das Mesas, Serra Grande.","-47.387506","-7.14355","47°23'15.02''W","07°08'36.78''S","444","444","Cerradão. Árvore ca. 7m.",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2017-11-24 14:12:25-02","UFLA","ESAL","12389","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Macaia, Mata Botelho","-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,"árvore; 8.0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA
"369","2017-11-24 14:12:25-02","UFLA","ESAL","16300","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Oliveira Filho, AT; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Carrancas","Chapada das Perdizes","-44.6425018310547","-21.4874992370605",NA,NA,"1","1","árvore; 6.00m; ;",NA,NA,NA,NA,NA,NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA
"370","2017-11-24 14:12:25-02","UFLA","ESAL","21981","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Ary T. Oliveira Filho",NA,NA,NA,"Loures, L","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Inconfidentes","Ventania","-46.3278007507324","-22.3169002532959",NA,NA,"1","1","; 8, m; ;",NA,NA,NA,NA,NA,NA,NA,"13133","auto",NA,NA,NA,NA,NA,NA
"371","2017-11-24 14:12:25-02","UFLA","ESAL","16799","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Botrel, RT","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ingaí",NA,"-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA
"372","2017-11-24 14:12:25-02","UFLA","ESAL","15057","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Villela, EA; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","Mata Camarinha","-43.3210983276367","-19.414400100708",NA,NA,NA,NA,"; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"22479","auto",NA,NA,NA,NA,NA,NA
"373","2017-11-24 14:12:25-02","UFLA","ESAL","12390","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Pereira, SC; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Madre de Deus","Fazenda Patrimônio",NA,NA,NA,NA,NA,NA,"árvore; 5.5; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2018-10-09 16:32:15-03","UFLA","ESAL","12837","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Mello J. M.; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; 5.0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2018-10-09 16:32:15-03","UFLA","ESAL","19582","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Souza, JS","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata do Capivari","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2017-11-24 14:12:25-02","UFLA","ESAL","20352","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Laércio Loures",NA,NA,NA,"Loures, L","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Sta. Rita de Ca","Peão",NA,NA,NA,NA,"1","1","; 13 , m; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2017-11-24 14:12:25-02","UFLA","ESAL","16243","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Oliveira Filho, AT; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Carrancas","Cha pada dos Perdizes","-44.6425018310547","-21.4874992370605",NA,NA,"1","1","árvore; 4.00m; ;",NA,NA,NA,NA,NA,NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA
"378","2017-11-24 14:12:25-02","UFLA","ESAL","16449","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Rodrigues, LA; et al.","3287",NA,NA,NA,"Brasil","Minas Gerais","Luminárias","Mata do Galego","-44.9033012390137","-21.511100769043",NA,NA,NA,NA,"árvore; 11m; ;",NA,NA,NA,NA,NA,NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA
"379","2017-11-24 14:12:25-02","UFLA","ESAL","13071","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Tiradentes","Serra de São José","-44.1781005859375","-21.1103000640869",NA,NA,NA,NA,"; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA
"380","2019-05-23 11:08:17-03","UFLA","ESAL","28045","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos.) Eichler","Ary T. Oliveira Filho",NA,NA,NA,"Loures, L","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Inconfidentes","Ventania","-46.3278007507324","-22.3169002532959",NA,NA,NA,NA,"; ; vermelho escuro;",NA,NA,NA,NA,NA,NA,NA,"13133","auto",NA,NA,NA,NA,NA,NA
"381","2019-05-23 11:08:17-03","UFLA","ESAL","18062","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos.) Eichler",NA,NA,NA,NA,"Machado, ELM","229",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata da Subestacão","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2020-06-25 16:06:28-03","FUVATES","HVAT","5353","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","E. Freitas","2017","10","21","E. Freitas","1155","2017","10","21","Brasil","Rio Grande do Sul","Ilópolis","Linha São Valentim.","-52.143611","-28.892222","-52º8'37''W","-28º53'32''S",NA,NA,"Arbórea, frutos maduros de cor vermelho.; Beira de estrada em borda de um capão de mato.","HVAT00005353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2021-02-04 10:30:10-03","UFRPE","HST","20206","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","F.A.A.Nepomuceno","2017","04","11","L.R.Silva","s.n.","2011","01","28","Brasil","Pernambuco","Ilha de Itamaracá",NA,NA,NA,NA,NA,NA,NA,"Arbusto ca. 2,5 m alt.; folhas tomentosas, verdes; frutos em maturação verde e vermelho.","HST020206","HST020206_v1 HST020206_v2 HST020206_v3 HST020206_v4 HST020206_v5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2021-02-04 10:30:10-03","UFRPE","HST","14364","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","M.C.Dias","1998",NA,NA,"C.Medri; V.F.Kinupp et E.M.Francisco","s.n.","1998","08","29","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Árvore 5 m alt; flores cremes e botões.","HST014364",NA,NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"385","2021-02-25 10:12:55-03","CVRD","CVRD","12479","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Ronaldo Marquete","2006","06","01","Folli, D.A.","6394","2009","08","23","BRASIL","ES","Venda Nova do Imigrante",NA,"-41.094111","-20.410194","41°05'38,8W","20°24'36,7S","1080","1080","<ll>dwc_commonname:</ll> Espinho de judeu","CVRD012479",NA,"Magnoliophyta","Malpighiales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"386","2021-02-25 10:12:55-03","CVRD","CVRD","15525","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","F.A.A. Napomuceno","2017","04","11","Folli, D.A.","7423","2015","10","23","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"10","10","<ll>dwc_commonname:</ll> Espinho de judeu","CVRD015525","CVRD015525","Magnoliophyta","Malpighiales",NA,"América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"387","2021-03-01 11:51:58-03","UFPE","UFP","69998","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Leão, T","2012","04","15","Leão, T; Lôbo, D","s.n.","2011","10","06","Brasil","Pernambuco","Lagoa dos Gatos",NA,"-35.9000015258789","-8.65832996368408",NA,NA,NA,NA,"Presença de espinhos ramificados de até 10 cm.; Árvore, floresta ombrófila.","UFP069998",NA,NA,NA,NA,NA,NA,"14934","auto",NA,NA,NA,NA,NA,NA
"388","2020-09-12 05:00:02-03","US","US","1066587","PreservedSpecimen","Plantae","Flacourtiaceae","Hisingera","ciliatifolia","Hisingera ciliatifolia","Clos",NA,NA,NA,NA,"G. Gardner","1450","1840",NA,NA,"Brazil","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00169519","US00169519_01",NA,"Violales","Isotype","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"389","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,NA,NA,"1933","1","24","Brazil","Pernambuco",NA,"Tapera, margin of the river",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"390","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"B. J. Pickel",NA,"1930","1","25","Brazil","Pernambuco",NA,"Tapera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"391","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"A. Regnell",NA,"1857","2","14","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"392","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Y. Mexia",NA,"1930","11","13","Brazil","Minas Gerais",NA,"Districto Rio Branco. Retiro de Antonio Avelino",NA,NA,NA,NA,"750",NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"393","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"E. Warming",NA,"1863","9","2","Brazil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics",NA,"12338","auto","Dicotyledonae",NA,NA,"1",NA,NA
"394","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"J. C. Lindeman & J. H. Haas",NA,"1966","8","8","Brazil","Paraná","Cerro Azul",NA,"-49.261100769043","-24.823600769043",NA,NA,"400",NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics",NA,"32006","auto","Dicotyledonae",NA,NA,"1",NA,NA
"395","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"P. K. Dusén",NA,"1909","10","19","Brazil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics",NA,"25180","auto","Dicotyledonae",NA,NA,"1",NA,NA
"396","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"P. K. Dusén",NA,"1911","2","13","Brazil","Paraná","Pinhais",NA,"-49.1925010681152","-25.4447002410889",NA,NA,NA,NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics",NA,"10418","auto","Dicotyledonae",NA,NA,"1",NA,NA
"397","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"R. M. Klein",NA,"1963","10","28","Brazil","Santa Catarina","Campos Novos",NA,"-51.2249984741211","-27.4016990661621",NA,NA,"1000",NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics",NA,"43319","auto","Dicotyledonae",NA,NA,"1",NA,NA
"398","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"G. Hatschbach",NA,"1969","10","8","Brazil","Paraná","Ivaí","Bom Jardim","-50.8588981628418","-25.010799407959",NA,NA,NA,NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics",NA,"21096","auto","Dicotyledonae",NA,NA,"1",NA,NA
"399","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"A. Kegler",NA,"1999","11","9","Brazil","Rio Grande do Sul","Caxias do Sul","Criúva - São Jorge","-51.1794013977051","-29.1681003570557",NA,NA,"780",NA,NA,NA,NA,NA,"Violales",NA,"South America - Neotropics",NA,"49662","auto","Dicotyledonae",NA,NA,"1",NA,NA
