"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount"
"145","2020-04-22 16:25:07-03","UFPB","JPB","IFNPBRAPA354","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Figueira, M; Schindler, B","Almeida, RAP","354","2017","06","16","Southern America","Brasil","Paraíba","Santa Rita",NA,"-35.10001","-7.042459",NA,NA,NA,"; DESC: Árvore. Conglomerado IFN-PB-70-P5. Subunidade 2. Subparcela 10. Indivíduo 1RN.","IFNPBRAPA000354",NA,NA,NA,"2017","08","-35.10001","-7.042459","02",NA,NA,NA,NA,NA,NA
"146","2020-04-22 16:25:07-03","UFPB","JPB","52326","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Queiroz, RT","Ribeiro, A; Silva, J","233","2006","03","05","Southern America","Brasil","Rio Grande do Norte","Parnamirim","Após estrada para Pium. Mata ciliar.","-35.2627983093262","-5.91555976867676",NA,NA,NA,"; DESC: Árvore, 3 m de altura. Flores ausentes. Frutos amarelos palatáveis.","JPB0052326",NA,"17237","auto","2006","02",NA,NA,"10",NA,NA,NA,NA,NA,NA
"147","2020-09-25 10:57:41-03","UFPE","UFP-CARPOTECA","334","S","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Araújo-Alves, A","Alves-Araujo, A; A. Mello","s.n.","2008","05","22",NA,"Brasil","Pernambuco","Recife","Floresta Atlântica","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,"18865","auto","2008","05",NA,NA,"22",NA,NA,NA,NA,NA,NA
"148","2014-10-14 15:56:32-03","BS","M","M-0174520","S","Plantae","Magnoliophyta","Ericales","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Sellow, F.",NA,"1819","12","31",NA,"Brasil",NA,NA,"Crescit in Brasiliae prov: australis loco non indicata.",NA,NA,NA,NA,NA,NA,"M0174520",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"NOTATYPE","21:00",NA,NA
"149","2020-04-27 16:11:41-03","UFES","VIES","15973","S","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Fabris, L.C.","Gomes, J.M.L.","2979","2006","10","30",NA,"Brasil","Espírito Santo","Muniz Freire","PCH Santa Fé.","-41.412778","-20.464167",NA,NA,NA,NA,"VIES015973","VIES015973",NA,NA,"2010","07","41º24'46''W","20º27'51''S","08",NA,NA,NA,NA,NA,NA
"150","2020-04-27 16:11:41-03","UFES","VIES","19617","S","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Fabris, L.C.","Pereira, O.J.; Espindula, E.","6791","2001","01","22",NA,"Brasil","Espírito Santo","Domingos Martins",NA,"-40.658333","-20.310556",NA,NA,NA,NA,"VIES019617","VIES019617",NA,NA,"2009","03","40º39'30''W","20º18'38''S","25",NA,NA,NA,NA,NA,NA
"151","2020-04-27 16:11:41-03","UFES","VIES","19618","S","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Fabris, L.C.","Pereira, O.J.; Espindula, E.","6919","2001","03","15",NA,"Brasil","Espírito Santo","Domingos Martins",NA,"-40.910833","-20.412778",NA,NA,NA,NA,"VIES019618","VIES019618",NA,NA,"2010","01","40º54'39''W","20º24'46''S","18",NA,NA,NA,NA,NA,NA
"152","2020-04-27 16:11:41-03","UFES","VIES","23876","S","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Völtz, R.R","Völtz, R.R; Brotto, M.L","1310","2017","07","22",NA,"Brasil","Paraná","Morretes","PARNA Saint-Hilaire/Lange.","-48.699167","-25.615","795","795",NA,NA,"VIES023876","VIES023876",NA,NA,"2017","07","48º41'57''W","25º36'54''S",NA,NA,NA,NA,NA,NA,NA
"153","2020-04-27 16:11:41-03","UFES","VIES","23880","S","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Völtz, R.R","Völtz, R.R","1301","2017","08","04",NA,"Brasil","Paraná","Guaraqueçaba","RPPN Salto Morato.","-48.300556","-25.168333","120","120",NA,NA,"VIES023880","VIES023880",NA,NA,"2017","08","48º18'2''W","25º10'6''S",NA,NA,NA,NA,NA,NA,NA
"154","2020-04-27 16:11:41-03","UFES","VIES","28498","S","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Wandekoken, D.T.","Wandekoken, D.T.; Ruschi, G.G.","312","2018","08","20",NA,"Brasil","Espírito Santo","Aracruz","Santa Cruz, Estação Biologia Marinha Augusto Ruschi. EBMAR. Restinga.","-40.140556","-19.970556",NA,NA,NA,NA,"VIES028498","VIES028498",NA,NA,"2018","09","40º8'26''W","19º58'14''S","12",NA,NA,NA,NA,NA,NA
"155","2019-12-06 19:30:22-03","UFES","VIES","31202","S","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Curto, R.A.; Martins, L.T. & Silva, A.E.","146","2010","10","15",NA,"Brasil","Espírito Santo","Guaçuí","Floresta do Rosal.","-41.7","-20.883333","650","650",NA,NA,"VIES031202",NA,NA,NA,NA,NA,"41º42'W","20º53'S",NA,NA,NA,NA,NA,NA,NA
"156","2020-04-27 16:11:43-03","UFES","VIES","32800","S","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Valadares, R.T.","Valadares, R.T.","185","2006","08","26",NA,"Brasil","Espírito Santo","Nova Venécia","Córrego das Flores.","-40.56","-18.536111",NA,NA,NA,NA,"VIES032800","VIES032800",NA,NA,"2006","08","40º33'36''W","18º32'10''S","26",NA,NA,NA,NA,NA,NA
"157","2021-02-12 18:12:34-03","UFES","VIES","36787","S","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Gurtler, J.; Dutra, S.C.","JAC 305","2018","01","19",NA,"Brasil","Espírito Santo","Nova Venécia","Fazenda Santa Rita. Ao pé da pedra da torre (P1).","-40.443056","-18.785",NA,NA,NA,NA,"VIES036787","VIES036787",NA,NA,NA,NA,"40º26'35''W","18º47'6''S",NA,NA,NA,NA,NA,NA,NA
"158","2020-04-27 16:11:43-03","UFES","VIES","44713","S","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Assis, A.M.; Santos, R.","3965","2013","08","01",NA,"Brasil","Espírito Santo","Serra","Parque Natural Municipal de Bicanga.","-40.215556","-20.21","6","6",NA,NA,"VIES044713","VIES044713",NA,NA,NA,NA,"40º12'56''W","20º12'36''S",NA,NA,NA,NA,NA,NA,NA
"159","2020-04-27 16:11:43-03","UFES","VIES","38338","S","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Nusbaumer, L.","Nusbaumer, L.; Ammann, L.N.M.","4043","2014","05","15",NA,"Brasil","Alagoas","Quebrangulo","Reserva Biológica Federal da Pedra Talhada.","-36.4710998535156","-9.31888961791992","800","800",NA,NA,"VIES038338","VIES038338","16583","auto","2014","05",NA,NA,"14",NA,NA,NA,NA,NA,NA
"160","2020-04-27 16:11:41-03","UFES","VIES","22560","S","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Gomes, J.M.L.","Gomes, J.M.L.","4028","2011","05","07",NA,"Brasil","Espírito Santo","Linhares","Flona de Goytacazes.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"VIES022560","VIES022560","48094","auto","2011","05",NA,NA,"07",NA,NA,NA,NA,NA,NA
"161","2020-04-27 16:11:41-03","UFES","VIES","19631","S","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Fabris, L.C.","Folli, D.A.","3052","1997","06","17",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"VIES019631","VIES019631","48094","auto","2010","07",NA,NA,"08",NA,NA,NA,NA,NA,NA
"162","2020-04-27 16:11:41-03","UFES","VIES","13829","S","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Pereira, O.J.","Pereira, O.J.; Valentim, L.F.D. & Pitanga, G.","7817","2009","05","20",NA,"Brasil","Espírito Santo","Serra","Cidade Continental - APA Praia Mole.","-40.3078002929688","-20.1285991668701",NA,NA,NA,NA,"VIES013829","VIES013829","16451","auto","2009","05",NA,NA,"20",NA,NA,NA,NA,NA,NA
"163","2020-04-27 16:11:43-03","UFES","VIES","38351","S","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Pontes, R.A.","Pontes, R.A.; Vicente, A.","842","2012","11","22",NA,"Brasil","Pernambuco","Água Preta","Mata de Jacuípe.","-35.5306015014648","-8.70750045776367",NA,NA,NA,NA,"VIES038351","VIES038351","26040","auto","2013","01",NA,NA,"02",NA,NA,NA,NA,NA,NA
"164","2020-04-27 16:11:41-03","UFES","VIES","24833","S","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Alves-Araújo, A.","Alves-Araújo, A.; Melo, A.","998","2008","05","22",NA,"Brasil","Pernambuco","Recife","Mata Atlântica, trilha à esquerda da casa, Dois Irmãos.","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"VIES024833","VIES024833","18865","auto","2008","05",NA,NA,"22",NA,NA,NA,NA,NA,NA
"165","2020-04-27 16:11:41-03","UFES","VIES","24832","S","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Alves-Araújo, A.","Alves-Araújo, A.; Porto, K.; Silva, M.; Jones, G.","1273","2009","05","13",NA,"Brasil","Alagoas","Quebrangulo","Brejo de altitude (Mata Atlântica), ReBio da Pedra Talhada.","-36.4710998535156","-9.31888961791992",NA,NA,NA,NA,"VIES024832","VIES024832","16583","auto","2009","05",NA,NA,"13",NA,NA,NA,NA,NA,NA
"166","2020-04-27 16:11:41-03","UFES","VIES","19630","S","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Fabris, L.C.","Folli, D.A.","241","2004","09","01",NA,"Brasil","Espírito Santo","Colatina",NA,"-40.6305999755859","-19.539400100708",NA,NA,NA,NA,"VIES019630","VIES019630","57036","auto","2010","07",NA,NA,"08",NA,NA,NA,NA,NA,NA
"167","2020-04-27 16:11:43-03","UFES","VIES","9961","S","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Fabris, L.C.","Pereira, O.J.; Zambom, O.","5718","1996","11","06",NA,"Brasil","Espírito Santo","Conceição da Barra","Linharinho.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"VIES009961","VIES009961","41644","auto","2010","07",NA,NA,"08",NA,NA,NA,NA,NA,NA
"168","2020-04-27 16:11:41-03","UFES","VIES","16472","S","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Fabris, L.C.","Pereira, O.J.; Espindula, E.","6768","2001","01","22",NA,"Brasil","Espírito Santo","Domingos Martins",NA,"-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,"VIES016472","VIES016472","48150","auto","2009","03",NA,NA,"25",NA,NA,NA,NA,NA,NA
"169","2020-04-27 16:11:41-03","UFES","VIES","22194","S","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Fabris, L.C.","Leoni, L.S.","5834","2004","06","17",NA,"Brasil","Espírito Santo","Pinheiros","Reserva Biológica Córrego do Veado.","-40.2132987976074","-18.3703002929688",NA,NA,NA,NA,"VIES022194","VIES022194","28525","auto","2009","05",NA,NA,"12",NA,NA,NA,NA,NA,NA
"170","2019-12-19 16:37:04-03","UNESP-IBB","BOTUW","1171","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","glycyphloea","Pradosia glycyphloea","(Casar.) Radlk.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,"Comp. Vale do Rio Doce","-40.533333","-19.866667",NA,NA,NA,NA,"BOTUW001171",NA,NA,NA,NA,NA,"40°32'W","19°52'S",NA,NA,NA,NA,NA,NA,NA
"171","2019-08-16 08:41:07-03","UTFPR","HCF","27436","S","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","R.R. Völtz","R.R. Völtz","1310","2017","07","22",NA,"Brasil","PR","Morretes","Parque Nacional Saint Hilaire/Langue.","-48.699167","-25.615","795","795",NA,"árvore 12 m alt., latescente, látex alvo, escasso. Estrato médio de floresta. Frutos verdes, no tronco (caulifloria).",NA,NA,NA,NA,"2017","07","48°41'57 W","25°36'54 S","22",NA,NA,NA,NA,NA,NA
"172","2019-08-16 08:41:07-03","UTFPR","HCF","27027","S","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","R.R. Völtz","R.R. Völtz","1301","2017","08","04",NA,"Brasil","PR","Guaraqueçaba","RPPN Salto Morato","-48.300556","-25.168333","120","120",NA,"árvore 8 m alt., latescente, látex alvo; frutos no tronco (caulifloria), alguns verdes e outros amarelo-esverdeados. Estrato médio da floresta.",NA,NA,NA,NA,"2017","08","48°18'02 W","25°10'06 S","04",NA,NA,NA,NA,NA,NA
"173","2013-04-01 09:19:23-03","IPT","BCTW","19525","S","Plantae","Magnoliophyta",NA,NA,"Pradosia","glycyphloea (casar.) liais","Pradosia glycyphloea (casar.) liais","(Casar.) Liais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"174","2013-04-01 09:19:23-03","IPT","BCTW","8660","S","Plantae","Magnoliophyta",NA,NA,"Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"175","2013-04-01 09:19:23-03","IPT","BCTW","12968","S","Plantae","Magnoliophyta",NA,NA,"Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","sul do estado",NA,NA,NA,NA,NA,NA,"Brasil","Bahia",NA,"Sul do Estado",NA,NA,NA,NA,NA,"Relatório: 7668; Sinonímia: Pradosia glycyphloea",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"176","2013-04-01 09:19:23-03","IPT","BCTW","1279","S","Plantae","Magnoliophyta",NA,NA,"Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Alagoas",NA,NA,NA,NA,NA,NA,NA,"Sinonímia: Pradosia glycyphloea",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"177","2013-04-01 09:19:23-03","IPT","BCTW","3899","S","Plantae","Magnoliophyta",NA,NA,"Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Instituto de Botânica - SP",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque Nacional das Fontes do Ipiranga (PEFI)","-46.63","-23.54",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"178","2013-04-01 09:19:23-03","IPT","BCTW","8627","S","Plantae","Magnoliophyta",NA,NA,"Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"179","2021-03-21 19:38:54-03","UFC","EAC","38543","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Alves-Araújo, A.","Oliveira, M.; Grillo, A.A.","1227","2003","01","25","Southern America","Brasil","Alagoas","Ibateguara","Coimbra, grota da Burra., interior da mata, solo humoso, vegetação arbustiva arbórea densa.","-35.9393997192383","-8.97249984741211",NA,NA,NA,"Arbórea com + ou -, 12 m de alt.; flores minúsculas, vináceas; futos em caulifloria; presença de latex.","EAC0038543",NA,"16798","auto","2011","08",NA,NA,"10",NA,NA,NA,NA,NA,NA
"180","2021-03-21 19:38:54-03","UFC","EAC","42044","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Race, D.","Queiroz, R.T.; Race, D.; et al.","576","2006","01","18","Southern America","Brasil","Rio Grande do Norte","Natal","Parque das dunas,trilha Ubaia-doce","-35.209400177002","-5.79500007629395",NA,NA,NA,"Árvore. Solo arenoso; Frutos ausentes; abundante no parque.; Mata","EAC0042044",NA,"12751","auto","2006","01",NA,NA,"18",NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:44:52-03","MBM","MBM","126629","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","glycyphloea","Pradosia glycyphloea","(Casar.) Liais",NA,"Santos, T.S. dos; et al.; et al.","4415",NA,NA,NA,"Southern America","Brazil","Bahia","Belmonte","Distrito de Barrolândia","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,"MBM126629","MBM126629","71281","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:44:52-03","MBM","MBM","238432","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","glycyphloea","Pradosia glycyphloea","(Casar.) Liais",NA,"Boudet Fernandes, H.Q.; et al.; et al.","2919",NA,NA,NA,"Southern America","Brazil","Espírito Santo","Santa Teresa","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"MBM238432","MBM238432","23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:44:52-03","MBM","MBM","1909","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Pires, J.M.","Hatschbach, G.","13521",NA,NA,NA,"Southern America","Brazil","Paraná","Antonina","Caixa da Água","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM001909","MBM001909","38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:44:52-03","MBM","MBM","230542","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Pennington, T.D.","Silva, J.M.; Cruz, J.M.; Cruz, J.M.","2411",NA,NA,NA,"Southern America","Brazil","Paraná","Paranaguá","Serra da Prata","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM230542","MBM230542","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:44:52-03","MBM","MBM","409870","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Völtz, R.R.","Völtz, R.R.","1301","2017","08","04",NA,"Brasil","Paraná","Guaraqueçaba","RPPN Salto Morato","-48.300556","-25.168333","120","120",NA,"Árvore 8 m alt., latescente, látex alvo; frutos no tronco (caulifloria), alguns verdes e outros amarelo-esverdeados; estrato médio de Floresta Ombrófila Densa Submontana.; Floresta Ombrófila Densa Submontana.","MBM409870","MBM409870",NA,NA,"2017","08","-48.300556","-25.168333","04",NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:44:52-03","MBM","MBM","409873","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Völtz, R.R.","Völtz, R.R.; Brotto, M.L.; Brotto, M.L.","1310","2017","07","22",NA,"Brasil","Paraná","Morretes","PARNA Saint-Hilaire/Lange","-48.699167","-25.615","795","795",NA,"Árvore 12 m alt.; latescente, látex alvo, escasso; estrato médio de Floresta Ombrófila Densa Submontana; frutos verdes, no tronco (caulifloria).; Floresta Ombrófila Densa Submontana.","MBM409873","MBM409873",NA,NA,"2017","07","-48.699167","-25.615","22",NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:44:52-03","MBM","MBM","416913","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Cordeiro, J.","Ariati, V.; Bonaldi, R.A.; Daniel, V.; Lozano, E.D.; Bonaldi, R.A.; Daniel, V.; Lozano, E.D.","1596","2017","10",NA,"Southern America","Brazil","Bahia","Alcobaça",NA,"-39.598056","-17.461389",NA,NA,NA,NA,"MBM416913","MBM416913",NA,NA,"2018","11","-39.598056","-17.461389","01",NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:44:52-03","MBM","MBM","422825","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Völtz, R.R.","Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","6195","2019","04","07","Southern America","Brazil","Espírito Santo","Águia Branca","Pedra Torta","-40.690556","-19.064722","410","410",NA,"Árvore com 6 m de altura; flores vermelhas e frutos castanhos ao longo do tronco.; Floresta Estacional Semidecidual.","MBM422825",NA,NA,NA,"2019","05","-40.690556","-19.064722","13",NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:44:52-03","MBM","MBM","254842","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Pennington, T.D.","Thomas, W.W.; et al.; et al.","11730",NA,NA,NA,"Southern America","Brazil","Bahia","Jussari","Serra do Teimoso","-39.4953002929688","-15.1913995742798",NA,NA,NA,NA,"MBM254842","MBM254842","21386","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:44:52-03","MBM","MBM","136545","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Harley, R.M.","18203",NA,NA,NA,"Southern America","Brazil","Bahia","Una","20km N de Una","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"MBM136545","MBM136545","36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:44:52-03","MBM","MBM","61118","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Pennington, T.D.","Hatschbach, G.","41775",NA,NA,NA,"Southern America","Brazil","Paraná","Antonina","Rio Pequeno","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM061118","MBM061118","38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-11-01 15:33:10-03","PUC-RIO","FCAB","8138","PreservedSpecimen","Plantae",NA,"Angiospermae","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","J.M.A. Braga","J.M. Freire; R.R. Oliveira; B.L. Rosendo","114","2009","11","26",NA,"Brasil","Rio de Janeiro","Camorim","Maciço da Pedra Branca 4.1","-75.0235","-66.381667","180","180",NA,"Árvore com 13 m de altura, 52 cm de CAP.","FCAB008138",NA,NA,NA,NA,NA,"-75.0235","-66.381667",NA,NA,NA,NA,NA,NA,NA
