"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"300","2019-11-21 10:11:49-03","IBt","SP","335813","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Martins, SE; Sampaio, PSP","501","1999","06","22",NA,"Brasil","São Paulo","Bertioga","Praia do Itaguaré","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"301","2019-11-21 10:11:49-03","IBt","SP","335802","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Martins, SE; Magenta, MAG; Sampaio, PSP; Boldrin, AHL; Monteiro, ACS","466","1999","05","06",NA,"Brasil","São Paulo","Bertioga","Praia do Itaguaré","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"302","2019-11-21 10:11:49-03","IBt","SP","333588","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Anunciação, EA; Sampaio, PSP; Martins, SE; Lima, ES","679","1999","01","19",NA,"Brasil","São Paulo","Bertioga","Praia do Itaguaré.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"SP057301","SP057301","1999",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"303","2019-11-21 10:11:49-03","IBt","SP","333586","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Magenta, MAG; Anunciação, EA; Sampaio, PSP; Martins, SE; Lima, ES","77","1999","01","14",NA,"Brasil","São Paulo","Bertioga","Praia do Itaguaré.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"304","2019-11-21 10:11:49-03","IBt","SP","244262","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Kirizawa, M; Angelo, J","2291","1990","05","29",NA,"Brasil","São Paulo","Bertioga","Rodov. 101 (SP-RJ)","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"SP022691","SP022691","1996",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"305","2019-11-21 10:11:49-03","IBt","SP","333587","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Martins, SE; Sampaio, PSP; Lima, ES","394","1999","03","11",NA,"Brasil","São Paulo","Bertioga","São Lourenço, Rod. SP-55, km 211,5. Fazenda da Família Pinto.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"306","2019-11-21 10:11:49-03","IBt","SP","337866","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Sampaio, PSP; Boldrin, AHL","315","1999","08","12",NA,"Brasil","São Paulo","Bertioga","São Lourenço, Rod. SP-55, Km 211,5. Fazenda da Família Pinto","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"307","2019-11-21 10:11:49-03","IBt","SP","178389","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Aguiar, OT","Mattos, J","16174","1974","11","28",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Perto da sede do Centro de Pesquisas","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"SP057300","SP057300","2011",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"308","2019-11-21 10:11:49-03","IBt","SP","275295","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Cordeiro, I; et al.","1489","1994","12","08",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Alto da Cachoeira Grande, mata de encosta","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Arvoreta crescendo à beira do rio, ca. 8m alt., botões alvos",NA,NA,"1996",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"309","2019-11-21 10:11:49-03","IBt","SP","250038","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Melo, MMRF; Carvalhaes, MA","954","1991","04","25",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, às margens do Rio Verde, em direção à foz, mata","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Árvore arqueada sobre o rio, ca. 5m alt., frutos imaturos verdes",NA,NA,"1996",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"310","2019-11-21 10:11:49-03","IBt","SP","249288","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Sobral, M","Anunciação, EA; Mamede, MCH","75","1991","06","13",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, margem do Rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"SP022698","SP022698","1992",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"311","2019-11-21 10:11:49-03","IBt","SP","247812","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Gomes da Silva, SJ; et al.","120","1990","12","12",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, mata ao redor da cachoeira do Salto","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Arvoreta do interior da mata, ca. 4,0m alt., DAP 2cm, botões creme",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"312","2019-11-21 10:11:49-03","IBt","SP","247827","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Gomes da Silva, SJ; et al.","112","1990","12","12",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, mata ao redor da cachoeira do Salto","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Arvoreta do interior da mata de planície, ca. 6,0m alt., flores alvas","SP057299","SP057299",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"313","2019-11-21 10:11:49-03","IBt","SP","268737","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Anunciação, EA; Oliveira, RJ","434","1993","12","14",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha da Figueira Grande","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"SP022695","SP022695","1997",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"314","2019-11-21 10:11:49-03","IBt","SP","252436","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Anunciação, EA; Rossi, L; Cordeiro, I; Costa, MP","118","1991","12","15",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para o caminho do Imperador","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Árvore até 4,0m alt., botões e flores creme",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"315","2019-11-21 10:11:49-03","IBt","SP","247524","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Cordeiro, I; et al.","779","1990","12","11",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para o Pocinho","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Arvoreta da beira do rio, ca. 5m alt., DAP 15cm., botões creme ocráceos",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"316","2019-11-21 10:11:49-03","IBt","SP","250016","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Rossi, L; Mamede, MCH","904","1991","06","12",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha da Figueira","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"SP022693","SP022693",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"317","2019-11-21 10:11:49-03","IBt","SP","251838","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Rossi, L; Cordeiro, I; Anunciação, EA; Costa, MP","1026","1991","12","17",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha para a Cachoeira do Salto","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"SP022696","SP022696",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"318","2019-11-21 10:11:49-03","IBt","SP","254662","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Pereira, DF; Lohmann, CEO; Rossi, L; Nicolau, SA","179","1992","06","23",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha próxima do alojamento em direção ao Caminho do Imperador","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"SP022694","SP022694",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"319","2019-11-21 10:11:49-03","IBt","SP","244670","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Mamede, MCH; et al.","292","1990","06","21",NA,"Brasil","São Paulo","Iguape","Reserva Ecológica Juréia-Itatins, Próximo ao trapiche do alojamento do IBAMA","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Arvoreta ca. 4,0m alt., frutos imaturos verdes, na mata próximo ao alojamento",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"320","2019-11-21 10:11:49-03","IBt","SP","245473","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Sobral, M","Chiea, SAC; et al.","573","1990","08","16",NA,"Brasil","São Paulo","Iguape","Reserva Ecológica Juréia-Itatins, Trilha do morro próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Árvore 4,0m alt., com frutos verdes",NA,NA,"1992",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"321","2019-11-21 10:11:49-03","IBt","SP","237629","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Sobral, M","Mamede, MCH; et al.","225","1990","03","13",NA,"Brasil","São Paulo","Iguape","Reserva Ecológica Juréia-Itatins, Trilha em direção ao Poço, margem do Rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Árvore 8m alt., botões e flores creme amarelados, frutos imaturos verdes",NA,NA,"1992",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"322","2019-11-21 10:11:49-03","IBt","SP","313209","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Souza, VC; et al.","9276","1995","10","09",NA,"Brasil","São Paulo","Peruíbe","Arredores da foz do Rio Guaraú, margem esquerda, mata de restinga","-46.9900016784668","-24.3199996948242",NA,NA,NA,"Arvoreta ca. 4m alt., folhas jovens avermelhadas, botões verdes",NA,NA,"1997",NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA
"323","2019-11-21 10:11:49-03","IBt","SP","277189","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Cordeiro, I; et al.","1505","1994","06","21",NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Gurauzinho, trilha dos Caçadores, mata pluvial tropical de encosta","-46.9900016784668","-24.3199996948242",NA,NA,NA,"Arvoreta ca. 6m alt., frutos imaturos verdes",NA,NA,"1996",NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA
"324","2019-11-21 10:11:49-03","IBt","SP","339715","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Hashimoto, G","17152","1987","10","11",NA,"Brasil","São Paulo","Peruíbe","Guaraú","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"SP022697","SP022697","2000",NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA
"325","2019-11-21 10:11:49-03","IBt","SP","170374","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Kuhlmann, M","4351","1958","03","17",NA,"Brasil","São Paulo","Salesópolis","Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"SP022699","SP022699","1998",NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA
"326","2019-11-21 10:11:49-03","IBt","SP","333995","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Melo, MMRF; et al.","1009","1994","05","03",NA,"Brasil","São Paulo","Santos","Mata de encosta na divisa entre os municípios de Praia Grande e Mongaguá","-46.3300018310547","-23.9599990844727",NA,NA,NA,"Árvore ca. 6m alt., frutos imaturos verdes",NA,NA,NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA
"327","2019-11-21 10:11:49-03","IBt","SP","271139","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Couto, LA","Ferreira, S","s.n.","1990","08","22",NA,"Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Estrada do Reservatório Rio doas Pedras, Schummit","-46.560001373291","-23.6900005340576",NA,NA,NA,"Árvore 5m alt., frutos verdes","SP057302","SP057302","2004","03",NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"328","2019-11-21 10:11:49-03","IBt","SP","297777","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Couto, LA","Chiea, SAC; et al.","824","1994","12","21",NA,"Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Estrada Velha de Santos","-46.560001373291","-23.6900005340576",NA,NA,NA,"Árvore 6m alt., botões verdes, flores com cálice verde, corola alva, androceu com filetes alvos e anteras cremes, gineceu alvo",NA,NA,"2004","09",NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"329","2019-11-21 10:11:49-03","IBt","SP","336980","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Cordeiro, I","1642","1994","09",NA,NA,"Brasil","São Paulo","São Paulo","Interlagos, SESC Interlagos, fragmento de mata ombrófila","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Arvoreta ca. 3m alt., frutos imaturos verdes",NA,NA,"1999",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"330","2019-11-21 10:11:49-03","IBt","SP","174540","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Jung, SL; Barros, F","369","1980","11","28",NA,"Brasil","São Paulo","São Paulo","Reserva Biológica do Parque Estadual das Fontes do Ipiranga. Mata da Vila Facchini.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Pequena árvore, corola e estames brancos.","SP057296","SP057296","2000",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"331","2019-11-21 10:11:49-03","IBt","SP","343160","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Castro, SLR; Romera, EC","49","1996","06","21",NA,"Brasil","São Paulo","Ubatuba","Picinguaba, restinga, grade de trilhas adjacentes a estrada da Guarita (T11,P4-5), praia da Fazenda","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Árvore ca. 4ma lt., frutos imaturos verdes",NA,NA,"2000",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"332","2019-11-21 10:11:49-03","IBt","SP","333996","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Franco, ALM; et al.","29358","1993","11","13",NA,"Brasil","São Paulo","Ubatuba","Picinguaba, trilha das Três Lagoas","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Árvore 3m alt., com botões",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"333","2019-11-21 10:11:49-03","IBt","SP","344094","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Zappi, DC; et al.","311","1999","11","17",NA,"Brasil","São Paulo","Ubatuba","Rodovia para Parati, Cachoeira da Escada a 1km da divisa SP-RJ, mata atlântica de encosta, com muitas palmeiras e solo humoso, sobre pedras e raizes","-45.0699996948242","-23.4300003051758","100","100",NA,"Arvoreta 4m alt., botões creme, DNA",NA,NA,"2000",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"334","2019-11-21 10:12:26-03","IBt","SP","454689","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine","Santos, MF","Kondrat, H","209","2013","10","10",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 7, espécime nº 300","-46.614722","-23.642222","828","828",NA,NA,"SP052995","SP052995","2018","11","-46.614722","-23.642222",NA,NA,NA,"08",NA,NA,NA,NA
"335","2019-11-21 10:12:26-03","IBt","SP","348412","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine","Santos, MF","Meireles, LD; et al.","s.n.","2000","02","25",NA,"Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama.","-42.9674987792969","-21.4596996307373",NA,NA,NA,"Árvore 15m alt., flores com estames brancos, amarronzados quando velhos.&nf;CESJ 31055","SP052993","SP052993","2018","11",NA,NA,"11991","auto",NA,"08",NA,NA,NA,NA
"336","2019-11-21 10:12:26-03","IBt","SP","343819","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine","Mazine, FF","Oliveira, PP","402","2000","01","10",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União. Mata atlântica. baixada.","-41.9449996948242","-22.5268993377686",NA,NA,NA,"Fruto verde.",NA,NA,"2019","04",NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA
"337","2019-11-21 10:12:26-03","IBt","SP","343816","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine","Mazine, FF","Oliveira, PP","559","2000","01","10",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União. Mata atlântica, brejo.","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,NA,NA,"2019","04",NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA
"338","2019-11-21 10:12:26-03","IBt","SP","343825","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine","Mazine, FF","Oliveira, PP","742H","2000","01","10",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União. Mata atlãntica, brejo.","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,NA,NA,"2019","04",NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA
"339","2019-11-21 10:12:26-03","IBt","SP","343810","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine","Mazine, FF","Oliveira, PP","799","2000","01","11",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União. Mata atlãntica., brejo.","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,NA,NA,"2019","04",NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA
"340","2019-11-21 10:12:26-03","IBt","SP","347770","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine","Santos, MF","Oliveira, PP","8541","2000","04","10",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União. Mata atlântica, vale.","-41.9449996948242","-22.5268993377686",NA,NA,NA,"Frutos verdes.","SP052994","SP052994","2018","11",NA,NA,"17620","auto",NA,"08",NA,NA,NA,NA
"341","2014-09-23 10:58:55-03","G","G","G00223343","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Matsumoto, K.","Riedel, L.","348",NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=216369&base=img&lang=en","G00223343","G00223343","2003","01","-53.08972222","-10.77305556",NA,NA,NA,"01",NA,NA,"TYPUS of Eugeniopsis cannaefolia O. Berg",NA
