"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","infraspecificEpithet","individualCount","fieldNumber","relatedCatalogItem","sex"
"364","2010-07-07 11:22:00-03","MO","MOBOT","100228457","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","M. Zapata Cruz (HAO)",NA,NA,NA,"Alyse Rothrock|Andrew Townesmith|Karen M. Meyer|G. Chait|Samuel Regalado|Rodrigo del Toro Cervantes","2008","6","23","Peru","La Libertad","Trujillo","Purchased at Mercado Mayorista.","-79.0166667","-8.1166667",NA,NA,NA,NA,NA,NA,"Rothrock 34",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1","1",NA,NA
"365","2010-04-20 08:11:00-03","MO","MOBOT","100268243","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Karen M. Meyer|Andrew Townesmith|Jennifer Truppner","2010","1","15","Peru","La Libertad","Trujillo","Purchased in Mayorista Market. Medicinal Plant Vendors.","-79.0166667","-8.1166667",NA,NA,NA,NA,NA,NA,"Meyer 921",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"2","155",NA,NA
"366","2017-04-26 14:17:00-03","MO","MOBOT","100968076","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","B.F. Hansen (USF)",NA,NA,NA,"Julian A. Steyermark","1943","8","22","Ecuador","El Oro",NA,"At Zaruma. Dry brushy and open slopes, trail between Portovelo and Zaruma.",NA,NA,NA,NA,"640.00000000","1155.00000000",NA,NA,"Steyermark 53981",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"367","2016-10-22 05:43:00-02","MO","MOBOT","1558133","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","T. Montenegro",NA,NA,NA,"Tanya Montenegro|Grupo Post-Grado MO-QCNE","2000","9","11","Ecuador","Pichincha","Quito","Patios y jardines del Herbario Nacional del Ecuador. Bosque húmedo montano. Vegetación herba14cea espontánea. Suelo negro arcillo-arenoso.","-78.47777","-0.15861",NA,NA,"2800.00000000",NA,NA,NA,"Montenegro 71",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2011-06-09 16:55:00-03","MO","MOBOT","1709211","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","C.E. Cerón",NA,NA,NA,"Carlos E. Cerón","1991","6","27","Ecuador","Azuay","Nabón","Parroquia Oña. Bosque Seco Montano Bajo. Informantes: C. Macancela, A. Ordoñez, A. Ortega & W. Quezada.","-79.15","-3.46666",NA,NA,"2380.00000000",NA,NA,NA,"Cerón Martínez 15422",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4","28",NA,NA
"369","2011-06-09 16:55:00-03","MO","MOBOT","1711234","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","C.E. Cerón",NA,NA,NA,"Carlos E. Cerón","1991","7","5","Ecuador","Azuay","Paute","Parroquia Guillermo Ortega. Bosque Seco Montano Bajo. Informantes: A. Andreeta, J. Lunardi, R. Moscoso & C. Juela.","-78.75777","-2.81722",NA,NA,"2440.00000000",NA,NA,NA,"Cerón Martínez 15568",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4","32",NA,NA
"370","2015-11-25 15:58:00-02","MO","MOBOT","1712952","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Djaja D. Soejarto|J. Rivera","1969","7","24","Colombia","Antioquia",NA,"Valle de Aburra, Parque El Poblado.",NA,NA,NA,NA,"1600.00000000",NA,NA,NA,"Soejarto 2080",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2011-06-09 16:55:00-03","MO","MOBOT","1714334","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","C.E. Cerón",NA,NA,NA,"Carlos E. Cerón","1991","8","3","Ecuador","Chimborazo","Penipe","Parroquia San Antonio de Bayushig. Bosque Seco Montano Bajo. Informante: V. Avendaño.","-78.50222","-1.54583",NA,NA,"2760.00000000",NA,NA,NA,"Cerón Martínez 15865",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4","40",NA,NA
"372","2011-06-09 16:55:00-03","MO","MOBOT","1751912","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","C. Cerón (QAP)",NA,NA,NA,"Carlos E. Cerón","1992","9","26","Ecuador","Guayas","Naranjal","Reserva Ecológica Manglares - Churute. Guardería del MAG. Centro de Interpretación.","-79.63333","-2.45",NA,NA,"40.00000000",NA,NA,NA,"Cerón Martínez 20380",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4","98",NA,NA
"373","2008-05-27 22:02:00-03","MO","MOBOT","1943877","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","J.F. Morales (INB)",NA,NA,NA,"BOTERO",NA,NA,NA,"Colombia","Antioquia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BOTERO 61",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2014-04-21 12:00:00-03","MO","MOBOT","2806911","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Mario Saldias P.","1988","12","31","Bolivia","Santa Cruz",NA,"Huasacañada. 5km S de la ciudad de Vallegrande","-64.08333","-18.51666",NA,NA,"2050.00000000",NA,NA,NA,"Saldias Paz 564",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2009-08-27 17:09:00-03","MO","MOBOT","2807994","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Llewelyn Williams","1929","12",NA,"Peru","San Martín",NA,NA,NA,NA,NA,NA,"750.00000000",NA,NA,NA,"Williams 5447",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2010-02-09 21:36:00-02","MO","MOBOT","2808166","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","J.L. Zarucchi",NA,NA,NA,"Luis E. Forero|Nelly Hernández","1983","11","19","Colombia","Valle del Cauca",NA,"cali",NA,NA,NA,NA,"900.00000000",NA,NA,NA,"Forero Pinto 1563",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2016-06-14 05:29:00-03","MO","MOBOT","2808183","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Hermano Elias Brother Leon","1934","2",NA,"Colombia","Atlántico",NA,"barranquilla and vicinity","-74.781982","10.981215",NA,NA,NA,NA,NA,NA,"Hermano Elias 1171",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2012-04-19 11:42:00-03","MO","MOBOT","2808231","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Alwyn H. Gentry",NA,NA,NA,"J. Hudson","1974","11","6","Peru","Lambayeque",NA,"aout 2km W of Chiclayo",NA,NA,NA,NA,NA,NA,NA,NA,"Hudson 976",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2009-07-13 12:30:00-03","MO","MOBOT","2808269","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Felix Woytkowski","1958","7","12","Peru",NA,NA,"Laurel toxic",NA,NA,NA,NA,"400.00000000",NA,NA,NA,"Woytkowski 5104",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2020-05-09 18:32:00-03","MO","MOBOT","2808359","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Mary E. Fallen 8-8-",NA,NA,NA,"Ernesto Medina F.","1982","12","10","Peru","Lima",NA,"Jardin Botanico-Univ. Nacional Agraria-La Molina",NA,NA,NA,NA,"240.00000000",NA,NA,NA,"Medina F. 151",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"381","2008-05-27 22:02:00-03","MO","MOBOT","2808446","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"MAISCH","1923","5",NA,"Peru","Lima","Lima","Miraflores",NA,NA,NA,NA,NA,NA,NA,NA,"MAISCH s.n.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2011-03-17 09:52:00-03","MO","MOBOT","2810736","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Calaway H. Dodson|P.M. Dodson","1981","9","12","Ecuador",NA,NA,"Capeira. 21 km N of Guayaquil on road to Daule. Plants cultivated around house of Sabino Hernandez.","-79.9","-2.1666667",NA,NA,"20.00000000","180.00000000",NA,NA,"Dodson 11110",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1","183",NA,NA
"383","2008-05-27 22:02:00-03","MO","MOBOT","2810897","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Eurico Matta, out.",NA,NA,NA,"MATTA","1951",NA,NA,"Brazil","Bahia",NA,"Salvador",NA,NA,NA,NA,NA,NA,NA,NA,"MATTA s.n.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2015-03-03 21:27:00-03","MO","MOBOT","2811027","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"O.O. Miller|J.O. Johnston","1901","11","7","Venezuela",NA,NA,"El Valle",NA,NA,NA,NA,NA,NA,NA,NA,"Miller 34",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2008-09-11 03:32:00-03","MO","MOBOT","3493100","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","M.-F. Prévost & S. Gonzalez",NA,NA,NA,"M. F. Prévost|S. Gonzalez","2007","12","24","French Guiana",NA,NA,"Cayenne. Domaine de Montabo. Jardin.","-52.33333","4.93333",NA,NA,NA,NA,NA,NA,"Prévost 5030",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2011-06-09 16:54:00-03","MO","MOBOT","418639","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","C. Cerón (QAP)",NA,NA,NA,"Carlos E. Cerón","1991","2","22","Ecuador","Guayas","Milagro","Parroquia Taura. Reserva Ecológica Manglares-Churute; sector San Alejandro y Cerro Pancho Diablo. Bosque muy seco Tropical y bosque seco Premontano. Transectos de 50 x 2 x 4 m y plantas útiles.","-79.66666","-2.45",NA,NA,"6.00000000","200.00000000",NA,NA,"Cerón Martínez 13444",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"5","91-9",NA,NA
"387","2011-06-09 17:49:00-03","MO","MOBOT","418699","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","J.L. Zarucchi (MO)",NA,NA,NA,"Blas Pérez","1990","6","20","Paraguay","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,"Pérez Maricerich 240",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"3","1",NA,NA
"388","2014-11-11 11:50:00-02","MO","MOBOT","418754","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","C. Ezcurra (SI)",NA,NA,NA,"Blas Pérez","1991","10",NA,"Paraguay","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,"Pérez Maricerich 1266",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"3","6",NA,NA
"389","2009-07-31 06:57:00-03","MO","MOBOT","419926","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Calaway H. Dodson|Alwyn H. Gentry","1980","3","27","Ecuador","Los Ríos",NA,"Jauneche forest. Km 70 on the Quevedo-Palenque road, via Mocachi.","-79.7","-1.26666",NA,NA,"70.00000000",NA,NA,NA,"Dodson 9941",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"33",NA,NA
"390","2015-07-08 05:53:00-03","MO","MOBOT","420610","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","J.F. Morales (INB)",NA,NA,NA,"Daniel Rubio|Galo A. Tipaz|W. Herzog|Tamara Núñez","1991","8","20","Ecuador","Guayas","Guayaquil","Bosque Protector Cerro Blanco. Carretera a Salinas, km 15. Bosque seco Tropical. Suelo derivado de roca caliza.","-79.96666","-2.16666",NA,NA,"80.00000000",NA,NA,NA,"Rubio 2027",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"5","91-12",NA,NA
"391","2011-06-09 17:46:00-03","MO","MOBOT","420822","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","M. Nee",NA,NA,NA,"Israel G. Vargas C.","1989","9","10","Bolivia","Santa Cruz","Vallegrande","Huascañada.","-64.0975","-18.53166",NA,NA,"2050.00000000",NA,NA,NA,"Vargas Caballero 325",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4","65",NA,NA
"392","2011-06-09 17:46:00-03","MO","MOBOT","420830","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","M. Nee",NA,NA,NA,"Israel G. Vargas C.","1989","9","10","Bolivia","Santa Cruz","Vallegrande","Huascañada.","-64.0975","-18.53166",NA,NA,"2050.00000000",NA,NA,NA,"Vargas Caballero 326",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4","65",NA,NA
"393","2008-05-27 22:02:00-03","MO","MOBOT","422115","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Jef D. Boeke|Jeffrey B. McElroy","1976","10","22","Colombia","Antioquia","Medellín","Medellín, U. Nacional",NA,NA,NA,NA,NA,NA,NA,NA,"Boeke 213",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2008-05-27 22:02:00-03","MO","MOBOT","422528","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","J. C. Solomon",NA,NA,NA,"James C. Solomon","1986","11","8","Bolivia","La Paz","Murillo","La Paz. PLANTAS ORNAMENTALES.","-68.08333","-16.51666",NA,NA,"3300.00000000","3400.00000000",NA,NA,"Solomon 15741",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"2","86-80",NA,NA
"395","2008-05-27 22:02:00-03","MO","MOBOT","424294","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Jens E. Madsen","1987","6","4","Ecuador","Guayas",NA,"Isla Puná. Puná Nueva. Ornamental plants.","-79.9","-2.73333",NA,NA,"0E8",NA,NA,NA,"Madsen 63568",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2010-09-21 11:02:00-03","MO","MOBOT","798554","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","J.F. Morales (INB)",NA,NA,NA,"Percy Núñez V.|S. Walsh","1986","10","29","Peru","Cusco","La Convención","Quillabamba, Salaspampa.","-72.78333","-12.81666",NA,NA,"1110.00000000",NA,NA,NA,"Núñez Vargas 6325",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4","86-59",NA,NA
"397","2009-12-16 09:42:00-02","MO","MOBOT","3230086","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","J.F. Morales",NA,NA,NA,"W.A. Hoffmann","1984","5","22","Brazil","Espírito Santo","Santa Teresa","Santa Teresa, Caminho Para Torre DE VHF.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,"Hoffmann 114",NA,NA,"South America",NA,NA,"23813","auto",NA,NA,"1",NA,NA,NA
"398","2010-02-13 22:16:00-02","MO","MOBOT","2807719","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Alwyn H. Gentry|Calaway H. Dodson","1986","7","14","Ecuador","Guayas",NA,"Capeira, 22km N of Guayaquil on road to Daule. disturbed dry forest","-79.0006786","-2.0002467",NA,NA,"20.00000000","150.00000000",NA,NA,"Gentry 54826",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2010-02-13 22:16:00-02","MO","MOBOT","2807791","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Alwyn H. Gentry|Calaway H. Dodson","1986","7","14","Ecuador","Guayas",NA,"Capeira, 22km N of Guayaquil on road to Daule. disturbed dry forest","-79.00037","-2.00047",NA,NA,"20.00000000","150.00000000",NA,NA,"Gentry 54826",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2020-07-31 16:50:43-03","UNESP-IBILCE","SJRP","00154","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"O grupo",NA,NA,NA,"Brasil","São Paulo","São José do Rio Preto","Av. dos Estudantes","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales","América do Sul",NA,"Árvore lactescente, vive tanto nos campos como nas matas; folhas inteiras, verticiladas, estípulas rudimentares; flores pequenas, também grandes e vistosas; fruto apocárpico, com dois frutículos.;","20305","auto","Magnoliopsida",NA,NA,NA,NA,NA
"401","2020-07-31 16:50:43-03","UNESP-IBILCE","SJRP","09399","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"O grupo",NA,NA,NA,"Brasil","São Paulo","São José do Rio Preto","Av. dos Estudantes","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales","América do Sul",NA,"Árvore lactescente, vive tanto nos campos como nas matas; folhas inteiras, verticiladas, estípulas rudimentares; flores pequenas, também grandes e vistosas; fruto apocárpico, com dois frutículos.;","20305","auto","Magnoliopsida",NA,NA,NA,NA,NA
"402","2020-07-31 16:50:43-03","UNESP-IBILCE","SJRP","00153","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Dora","1971","10","26","Brasil","São Paulo","São José do Rio Preto","Jardim particular na rua marechal Deodoro, Nº 2758","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales","América do Sul",NA,"Arbusto até 2,00m de altura, ornamental, perene.;","20305","auto","Magnoliopsida",NA,NA,NA,NA,NA
"403","2019-06-12 09:07:05-03","UFSM","HDCF","5922","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Figueira, M","2009","03","19","Figueira, M","2009","03","19","Brasil","Rio Grande do Sul","Santa Maria","Campus UFSM","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,"1",NA,NA,"América",NA,"Arvoreta, com flores de cor rosa","37819","auto",NA,NA,NA,NA,NA,NA
"404","2016-08-26 09:15:59-03","UFSM","HDCF","3147","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Marchiori, J. N. C.","1987","04","03","Marchiori, J. N. C.","1987","04","03","Brasil","Rio Grande do Sul","Jaguari",NA,"-54.689998626709","-29.4974994659424",NA,NA,NA,NA,NA,NA,"773",NA,NA,"América",NA,"Ornamental. Madeira coletada","27649","auto",NA,NA,NA,NA,NA,NA
"405","2015-10-22 10:02:25-02","UNIOESTE","UNOP","4308","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Rodrigues, M.E.; Tessaro, N.P.; Tessaro, N.P.","2007","09",NA,"Brasil","Paraná","Cascavel","Campus da unioeste de cascavel bairro universitario .","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,"Sépalas marrons, pétalas roxas e folhas cartáceas levemente discolores.","47841","auto",NA,NA,NA,NA,NA,NA
"406","2015-10-22 10:02:25-02","UNIOESTE","UNOP",NA,"S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Rodrigues, M.E.; Tessaro, N.P.; Tessaro, N.P.","2007","09",NA,"Brasil","Paraná","Cascavel","Campus da unioeste de cascavel bairro universitario .","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,"Sépalas marrons, pétalas roxas e folhas cartáceas levemente discolores.","47841","auto",NA,NA,NA,NA,NA,NA
"407","2015-05-20 10:33:32-03","UFERSA","MOSS","510","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Oliveira, O.F. de","1979","10","25","Nogueira, J.R.","1973","06","18","Brasil","Rio Grande do Norte","Mossoró","Sítio da ESAM","-37.344444","-5.191944","37W20'40","5S11'31","10","10",NA,NA,"s.n.",NA,NA,"América do Sul",NA,"Arbusto; cultivado; interesse econ. ornamental; flor rposeo-avermelhada; n.v. espirradeira.",NA,NA,NA,NA,NA,NA,NA,NA
"408","2015-05-20 10:33:32-03","UFERSA","MOSS","523","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Oliveira, O.F. de","1979","10","23","Fonseca, J.I.","1973","06","13","Brasil","Rio Grande do Norte","Mossoró","Jardim residencial.","-37.344444","-5.191944","37W20'40","5S11'31","10","10",NA,NA,"s.n.",NA,NA,"América do Sul",NA,"Arbusto; coletada em jardim; interesse econ. ornamental, tóxica; flor rósea-avermelhada; n.v. espirradeira.",NA,NA,NA,NA,NA,NA,NA,NA
"409","2015-05-20 10:33:32-03","UFERSA","MOSS","6849","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Oliveira, O.F. de","1993","03","23","Cavalcante, H.","1993","08","28","Brasil","Rio Grande do Norte","Mossoró",NA,"-37.344167","-5.1875","37W20'39","5S11'15","16","16",NA,NA,"1",NA,NA,"América do Sul",NA,"Flor rósea.",NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-08-31 08:55:36-03","INPA","INPA","220970","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Kinupp, VF","2011","12",NA,"Batista, DL","2007","05","28","Brasil","Roraima","Boa Vista","Av. Capitão Júlio Bezerra, bairro, Av. Capitão Júlio Bezerra, bairro Aparecida.","-60","2.8","-60","2.8",NA,NA,"INPA0220970","INPA0220970 INPA0220970_e INPA0220970_nd","72","Dicotyledon Asterids","Gentianales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2021-01-10 20:43:34-03","INPA","INPA","71932","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Zarucchi, JL","1983",NA,NA,"Paulino Filho, HF","1975","09","30","Brasil","Amazonas","Humaitá","Humaitá, Rua 29 de Agosto, Quintal da rua D. José. Cultivada.","-63.166667","-7.5","-63.166667","-7.5",NA,NA,"INPA0071932","INPA0071932 INPA0071932_e INPA0071932_e1","75-239","Dicotyledon Asterids","Gentianales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2020-07-10 09:43:21-03","MBML","MBML-HERBARIO","5130",NA,"Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"B. Weinberg","1981","05","15","Brasil","Espírito Santo","Vitória",NA,"-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,"MBML005130","MBML005130","459",NA,NA,NA,NA,"Na rua como ornamental.","15291","auto",NA,NA,NA,NA,NA,NA
"413","2020-07-10 09:43:21-03","MBML","MBML-HERBARIO","1832",NA,"Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","M. Sobral/1998",NA,NA,NA,"W. A. Hoffmann","1984","05","22","Brasil","Espírito Santo","Santa Teresa","Caminho para a torre de VHF","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"MBML001832","MBML001832","114",NA,NA,NA,NA,"Arbusto de 3m, flores rosas, solo arenoso.","23813","auto",NA,NA,NA,NA,NA,NA
"414","2021-01-04 11:29:31-03","UEMA","SLUI","882","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"J. R. Souza","2001","12","05","Brasil","Maranhão","São Luís","Campus da UEMA","-44.209467","-2.5747","44°12'34.08W","2°34'28.92S","36","36","SLUI000882",NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2021-01-04 11:29:31-03","UEMA","SLUI","1071","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Karla","2004","03","04","Brasil","Maranhão","São Luís","Bairro Ipem-Turu","-44.213836","-2.514133","44°12'49.81W","2°30'50.88S","32","32","SLUI001071",NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
