"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","year","month","day","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","fieldNumber","individualCount"
"42","2021-03-15 16:37:00-03","NY","NYBG","1188125","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima","H. H. van der Werff",NA,NA,NA,"C. R. Sperling","6253","Brazil","Pará",NA,"6 Km east of AMZA camp N-1.","-50.27","-6.05",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1397311' target='other'> <mi>dwc_moreinfo</mi></a>","NY01188125","1982","06","20","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY01188125_01","650","650",NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","1187784","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima",NA,NA,NA,NA,"L. P. de Queiroz","4165","Brazil","Bahia","Formosa do Rio Preto","ca. 38 km W do entroncamento com a BR-135 (Formosa do Rio Preto-Barreiras), na estrada para Guaribas.","-45.4","-11.22",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1393129' target='other'> <mi>dwc_moreinfo</mi></a>","NY01187784","1994","10","14","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY01187784_01",NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","1188033","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima",NA,NA,NA,NA,"B. M. T. Walter","2447","Brazil","Goiás","Niquelândia","margem direita do Rio Bagagem; 4 km da Barra do Bagagem/Tocantins (Maranhão).","-48.27","-14",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396452' target='other'> <mi>dwc_moreinfo</mi></a>","NY01188033","1995","07","21","South America","separate fruit",NA,"Magnoliophyta","Fabales",NA,NA,"NY01188033_01",NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00980399","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima",NA,NA,NA,NA,"T. B. Cavalcanti","1786","Brazil","Goiás","Campinaçu","Estrada Niquelandia-Campinaçu","-48.38","-13.97",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1093701' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980399","1995","10","06","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY00980399_01",NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1188068","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima","H. H. van der Werff",NA,NA,NA,"M. dos R. Cordeiro","1120","Brazil","Mato Grosso",NA,"Fazenda Cachimbo, sub. Base Projeto RADAM.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396704' target='other'> <mi>dwc_moreinfo</mi></a>","NY01188068","1976","11","20","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY01188068_01",NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1018222","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima",NA,NA,NA,NA,"H. C. de Lima","6781","Brazil","Pará","Oriximiná","Porto Trombetas. Área da Mineração Rio do Norte, próximo a casa dos Hospedes.","-56.4489985","-1.6942627",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1251621' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018222","2007","12","12","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY01018222_01",NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","1187913","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima","H. H. van der Werff",NA,NA,NA,"G. T. Prance","11483","Brazil","Amazonas",NA,"Vicinity of Manaus; Baia de Buiaçu, Lower Rio Negro","-60.1694","-3.1278",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1395770' target='other'> <mi>dwc_moreinfo</mi></a>","NY01187913","1971","01","27","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY01187913_01",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1187953","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima","I. Huamantupa Chuquimaco",NA,NA,NA,"W. W. Thomas","9584","Brazil","Maranhão","Caxias","Along BR 316 between Caxias and Timon, 39 km SE of Caxias, ca 37 km NW of Teresina","-43.1","-5",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=605769' target='other'> <mi>dwc_moreinfo</mi></a>","NY01187953","1993","01","24","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY01187953_01",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","1187836","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima",NA,NA,NA,NA,"B. Maguire","56826","Brazil","Mato Grosso","Comodoro","76 km east of Vilhena.","-59.7856","-13.6633",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1393503' target='other'> <mi>dwc_moreinfo</mi></a>","NY01187836","1963","09","25","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY01187836_01",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1188134","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima","H. H. van der Werff",NA,NA,NA,"G. A. Black","47-1813","Brazil","Pará","Belterra","Pindobal","-54.9372","-2.63639",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1397329' target='other'> <mi>dwc_moreinfo</mi></a>","NY01188134","1947","10","27","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY01188134_01",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","1187822","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima",NA,NA,NA,NA,"S. B. d. Silva","362","Brazil","Bahia","Barreiras","Fazenda Deserto. SC.23-Y-D.","-45.3","-11.63",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1393475' target='other'> <mi>dwc_moreinfo</mi></a>","NY01187822","1984","05","24","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY01187822_01",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00980330","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima",NA,NA,NA,NA,"B. A. S. Pereira","3197","Brazil","Goiás","Padre Bernardo","Km 18 da estrada Mimoso/Agua Fria","-48.42","-15.17",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091704' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980330","1996","09","12","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY00980330_01",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1187959","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima","H. H. van der Werff",NA,NA,NA,"H. Zerny","s.n.","Brazil","Pará","Santarém",NA,"-54.7083015441895","-2.44305992126465",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396056' target='other'> <mi>dwc_moreinfo</mi></a>","NY01187959","1927","08","17","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY01187959_01",NA,NA,"205258","auto",NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1188092","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima","H. H. van der Werff",NA,NA,NA,"C. A. Cid Ferreira","6407","Brazil","Mato Grosso","Santa Terezinha","Faz. Codeara. Serra da Viúva, a 12 km S da Cidade","-50.58","-10.67",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396814' target='other'> <mi>dwc_moreinfo</mi></a>","NY01188092","1985","10","10","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY01188092_01",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00980331","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima",NA,NA,NA,NA,"B. A. S. Pereira","3410","Brazil","Goiás","Campos Belos","No km 05 da Rodovia Arraias/Campos Belos","-47.83","-12.5",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091705' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980331","1997","10","08","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY00980331_01","650","650",NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1188007","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima","H. H. van der Werff",NA,NA,NA,"G. Martinelli","6906","Brazil","Pará","Oriximiná","Campos do Ariramba, 4Km N do Rio Jaramacarú.","-55.7591289","-1.1284247",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396411' target='other'> <mi>dwc_moreinfo</mi></a>","NY01188007","1980","06","08","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY01188007_01","100","100",NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","1188008","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima","H. H. van der Werff",NA,NA,NA,"A. S. L. da Silva","321","Brazil","Pará","Itaituba","Sa. do Cachimbo, Deptº de Proteção ao Vôo, km 5 da estrada que vai para o aeroporto. Campina. Areia branca.","-54.9","-9.366667",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1382021' target='other'> <mi>dwc_moreinfo</mi></a>","NY01188008","1979","08","14","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY01188008_01",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","1188018","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima","H. H. van der Werff",NA,NA,NA,"R. M. Harley","11065","Brazil","Mato Grosso","Xavantina","39.7 km S. of Xavantina on Aragarças road.","-52.23","-14.63",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396421' target='other'> <mi>dwc_moreinfo</mi></a>","NY01188018","1968","11","14","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY01188018_01",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00980306","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima",NA,NA,NA,NA,"R. C. de Mendonça","3962","Brazil","Tocantins","Lagoa da Confusão","Ilha do Bananal; Parque Nacional do Araguaia; Reserva Indígena, aldeia Macaúba (Carajás); Lago do Aristóteles","-50.4436","-10.5153",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091708' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980306","1999","03","23","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY00980306_01","185","185",NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","1188135","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima","H. H. van der Werff",NA,NA,NA,"T. C. Plowman","8802","Brazil","Pará","Conceição do Araguaia","Range of low hills ca. 20 km. west of Redenção near Corrego São João and Troncamento Santa Teresa.","-50.17","-8.05",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1397330' target='other'> <mi>dwc_moreinfo</mi></a>","NY01188135","1980","02","13","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY01188135_01","350","620",NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00980256","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima",NA,NA,NA,NA,"G. Pereira-Silva","3563","Brazil","Goiás","Caldas Novas","Alternativa 9; margem direita do Rio Corumba; margem esquerda do corrego","-48.52","-17.83",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091725' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980256","1996","03","20","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY00980256_01","560","560",NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1187898","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima","H. H. van der Werff",NA,NA,NA,"N. T. da Silva","571","Brazil","Pará",NA,"IAN","-48.4447503","-1.4380977",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1395645' target='other'> <mi>dwc_moreinfo</mi></a>","NY01187898",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY01187898_01",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","1188091","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima","H. H. van der Werff",NA,NA,NA,"M. dos R. Cordeiro","1120","Brazil","Mato Grosso",NA,"Fazenda Cachimbo, sub. Base Projeto RADAM.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396812' target='other'> <mi>dwc_moreinfo</mi></a>","NY01188091","1976","11","20","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY01188091_01",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","1188094","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima","H. H. van der Werff",NA,NA,NA,"D. Philcox","3237","Brazil","Mato Grosso",NA,"Km 267, Xavantina-Cachimbo road.","-51.77","-12.82",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396820' target='other'> <mi>dwc_moreinfo</mi></a>","NY01188094","1967","11","24","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY01188094_01",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","1187845","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima",NA,NA,NA,NA,"M. L. Fonseca","316","Brazil","Goiás","Pirenópolis","Chapada dos Veadeiros - Estrada de Chao entre Goianesia e Vila Propicio. Area da Calheira. Ca. 38 km de Goianesia. Parcelas 1 e 2","-48.8922","-15.435",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1393520' target='other'> <mi>dwc_moreinfo</mi></a>","NY01187845","1995","06","07","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY01187845_01",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","1188138","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima","H. H. van der Werff",NA,NA,NA,"G. T. Prance","P25011","Brazil","Pará",NA,"BR 163 Cuiabá-Santarém; km 823","-54.869467","-9.2187147",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1397333' target='other'> <mi>dwc_moreinfo</mi></a>","NY01188138","1977","11","07","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY01188138_01","570","570",NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","1188011","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima","H. H. van der Werff",NA,NA,NA,"C. A. Cid Ferreira","6471","Brazil","Mato Grosso","São Félix do Araguaia","Area da Faz. Jamaica, 28 km S do cruzamento das estr. BR.158 e MT-242 (Posto da Mata)","-51.5","-11.5",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396414' target='other'> <mi>dwc_moreinfo</mi></a>","NY01188011","1985","10","16","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY01188011_01",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","1187962","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima","H. H. van der Werff",NA,NA,NA,"W. A. Ducke","655","Brazil","Amazonas",NA,"Mandos, Campina da Ponta Negra.","-60.0987661","-3.0518325",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396064' target='other'> <mi>dwc_moreinfo</mi></a>","NY01187962","1940","12","18","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY01187962_01",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","1188051","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima","H. H. van der Werff",NA,NA,NA,"G. T. Prance","28516","Brazil",NA,NA,"On Alter do Chão Hill, Rio Tapajós.","-54.9650288","-2.510779",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396686' target='other'> <mi>dwc_moreinfo</mi></a>","NY01188051","1983","11","12","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY01188051_01",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","1187965","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima","H. H. van der Werff",NA,NA,NA,"M. G. A. Lobo","94","Brazil","Pará","Santarém","beira da estrada que liga Belterra a Porto Novo.","-54.959942","-2.632878",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396072' target='other'> <mi>dwc_moreinfo</mi></a>","NY01187965","1978","12","04","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY01187965_01",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00980280","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima","I. Huamantupa Chuquimaco",NA,NA,NA,"S. Tsugaru","B-1923","Brazil","Mato Grosso","Diamantino","Near Tapurah, 500 km NNW from Cuiaba","-56.4458","-14.4086",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091686' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980280","1987","11","01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY00980280_01",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","1188009","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima","H. H. van der Werff",NA,NA,NA,"M. G. da Silva","3768","Brazil","Pará","Itaituba","Km 60 da estrada Itaituba-Jacarecanga, Parque Nacional do Tapajós (I. B. D. F.) Reserva Biológica","-55.059354","-3.3969062",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396412' target='other'> <mi>dwc_moreinfo</mi></a>","NY01188009","1978","11","16","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY01188009_01",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","1187995","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima","H. H. van der Werff",NA,NA,NA,"W. W. Thomas","4186","Brazil","Mato Grosso",NA,"Muns. Sinop & Colider: along BR080 ca 91 km E of jct with BR163.","-54.17","-10.45",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396182' target='other'> <mi>dwc_moreinfo</mi></a>","NY01187995","1985","10","03","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY01187995_01",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00980231","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima",NA,NA,NA,NA,"J. U. M. dos Santos","658","Brazil","Maranhão","Buriti Bravo","Margem direita do Rio Itapecuru, Serra dos Papagaios","-43.8272","-5.8356",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091739' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980231","1983","02","23","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY00980231_01",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","1188093","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima","H. H. van der Werff",NA,NA,NA,"D. Philcox","4602","Brazil","Mato Grosso",NA,"Km 274 Xavantina - Cachimbo road.","-51.77","-12.82",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396816' target='other'> <mi>dwc_moreinfo</mi></a>","NY01188093","1968","03","21","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY01188093_01",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","1188089","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","LF.Gomes da Silva & H.C.Lima","H. H. van der Werff",NA,NA,NA,"G. T. Prance","24996","Brazil","Pará",NA,"BR 163 Cuiabá-Santarém; km 823","-54.869467","-9.2187147",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396809' target='other'> <mi>dwc_moreinfo</mi></a>","NY01188089","1977","11","07","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"NY01188089_01","570","570",NA,NA,NA,NA,NA
