"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","class","monthIdentified","dayIdentified","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","00997824","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","J. A. Ratter","1976","08","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1184853' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997824","R.3411","Magnoliophyta","Myrtales","Mart.","C. A. Stace","Goiás","Close to the boundary of the Federal District.","-48.58","-15.5","NY00997824_01","Padre Bernardo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00997821","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","H. S. Irwin","1970","02","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1184846' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997821","26342","Magnoliophyta","Myrtales","Mart.","A. A. Alwan; C. A. Stace","Minas Gerais","Serra da Tiririca, ca. 35 km N.W. of Paracatú","-47.1541","-17.05385","NY00997821_01","Paracatú","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00997819","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","H. S. Irwin","1969","03","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1184153' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997819","24531","Magnoliophyta","Myrtales","Mart.","A. A. Alwan; C. A. Stace","Goiás","Chapada dos Veadeiros, ca. 38 km north of Veadeiros","-47.5167","-13.77324","NY00997819_01","Cavalcante","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00908105","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","J. H. Kirkbride Jr.","1982","11","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991453' target='other'> <mi>dwc_moreinfo</mi></a>","NY00908105","4951","Magnoliophyta","Myrtales","Mart.","C. A. Stace","Distrito Federal","Ca 2km N do Córrego do Cupim","-48.17","-15.55","NY00908105_01","Brasília","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00997832","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","R. M. Harley","1968","10","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1184881' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997832","10532","Magnoliophyta","Myrtales","Mart.","A. A. Alwan; C. A. Stace","Mato Grosso","Near base camp.","-51.77","-12.82","NY00997832_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00997839","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","L. O. Williams","1945","09","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1184994' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997839","7426","Magnoliophyta","Myrtales","Mart.","A. A. Alwan; C. A. Stace","Minas Gerais","Fazenda do Cabuí, near Contagem.","-44.1981","-19.9681","NY00997839_01","Betim","900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","821612","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","G. G. Hatschbach","1999","10","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=907316' target='other'> <mi>dwc_moreinfo</mi></a>","NY00821612","69338","Magnoliophyta","Myrtales","Mart.","C. A. Stace","Minas Gerais","Rodovia Pirapora - Corinto, 10 km O de Várzea da Palma","-44.7306","-17.5983","NY00821612_01","Várzea da Palma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","565698","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","L. P. de Queiroz","1993","07","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=51967' target='other'> <mi>dwc_moreinfo</mi></a>","NY00565698","3404","Magnoliophyta","Myrtales","Mart.","C. A. Stace","Bahia","Ca. 3 km N de Agua de Rega na estrada para Souto Soares, local conhecido como ladeira do Véio Dedé","-41.7714","-12.1494","NY00565698_01","Iraquara","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00997833","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","E. P. Heringer","1979","09","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1184883' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997833","17501","Magnoliophyta","Myrtales","Mart.","C. A. Stace","Minas Gerais","Chapada dos Perdizes.","-44.4042","-19.2744","NY00997833_01","Paraopeba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00997840","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","I. M. Válio","1964","09","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1184997' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997840","322","Magnoliophyta","Myrtales","Mart.","C. A. Stace","Minas Gerais","Horto Forestal.","-44.4042","-19.2744","NY00997840_01","Paraopeba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","44234","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","M. J. G. Hopkins","1983","07","26","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=805613' target='other'> <mi>dwc_moreinfo</mi></a>","NY00044234","104","Magnoliophyta","Myrtales","Mart.","C. A. Stace","Santa Cruz","1 km N of Finca Bonanza. Ca. 105 km N of San Ignacio, & ca. 22 km S of San Simon.","-60.95","-15.63",NA,"José Miguel de Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00997809","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","H. S. Irwin","1964","09","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1184050' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997809","6375","Magnoliophyta","Myrtales","Mart.","A. A. Alwan; C. A. Stace","Mato Grosso","2 km. S. of Xavantina.","-52.33","-14.67","NY00997809_01","Nova Xavantina","300","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00997849","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","G. C. G. Argent","1967","09","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1185053' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997849","6391","Magnoliophyta","Myrtales","Mart.","A. A. Alwan; C. A. Stace","Goiás","c. 1 km East of Aragarças.","-52.25","-15.85","NY00997849_01","Aragarças",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01025798","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","M. Kuhlmann","1959","09","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2498182' target='other'> <mi>dwc_moreinfo</mi></a>","NY01025798","318","Magnoliophyta","Myrtales","Mart.",NA,"Pará","Rodovia Belém-Brasília, Km 92","-47.6753533","-1.3224905","NY01025798_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","565699","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","M. Kuhlmann","1957","05","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=51965' target='other'> <mi>dwc_moreinfo</mi></a>","NY00565699","4174","Magnoliophyta","Myrtales","Mart.","N. F. de Mattos","São Paulo","Mogi-Guaçu, Fazenda Campininha, proximidades de Padua Sales, E. F. S. Reserva Florestal","-47.164784","-22.242395","NY00565699_01","Moji-Guaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00997808","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","H. S. Irwin","1964","08","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1184044' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997808","5489","Magnoliophyta","Myrtales","Mart.","A. A. Alwan; C. A. Stace","Minas Gerais","Fazenda Furquilho Novo.","-46.4302778","-15.6171","NY00997808_01 NY00997808_02","Burití",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00997810","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","H. S. Irwin","1964","09","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1184055' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997810","6375","Magnoliophyta","Myrtales","Mart.","A. A. Alwan; C. A. Stace","Mato Grosso","2 km. S. of Xavantina.","-52.33","-14.67","NY00997810_01","Nova Xavantina","300","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00997850","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","G. C. G. Argent","1968","08","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1185059' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997850","6754","Magnoliophyta","Myrtales","Mart.","A. A. Alwan; C. A. Stace","Mato Grosso","Base Camp Square, Terra preta camp, N. end of Picarda.","-51.77","-12.82","NY00997850_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00997831","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","R. M. Harley","1968","10","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1184877' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997831","10408","Magnoliophyta","Myrtales","Mart.","A. A. Alwan; C. A. Stace","Mato Grosso","R 3, c. 2 km SE of Base camp.","-51.77","-12.82","NY00997831_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00997827","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","G. T. Prance","1964","10","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1184864' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997827","59230","Magnoliophyta","Myrtales","Mart.","A. A. Alwan; C. A. Stace","Mato Grosso","Serra do Roncador. Vicinity of Garapu.","-52.2681","-13.5522","NY00997827_01","Canarana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00997843","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","P. E. Gibbs","1976","09","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1185018' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997843","2642","Magnoliophyta","Myrtales","Mart.","A. A. Alwan; C. A. Stace","Goiás","rodovia Itumbiara-Goiania a 170 km de Goiania.","-49.3544","-18.0128","NY00997843_01","Goiatuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00997838","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","G. M. Magalhaes","1962","11","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1184989' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997838","18896","Magnoliophyta","Myrtales","Mart.","A. A. Alwan; C. A. Stace","Minas Gerais","20 km L da cidade.","-44.4042","-19.2744","NY00997838_01","Paraopeba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00997842","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","T. C. Plowman","1980","02","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1185011' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997842","8301","Magnoliophyta","Myrtales","Mart.","C. A. Stace","Tocantins","Road from highway BR-153 to Itaporã, 12 km west of village of Presidente Kennedy. Fazenda Primavera along Ribeirão Feínho.","-48.6008","-8.5006","NY00997842_01","Presidente Kennedy","400","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00997845","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","W. L. Balée","1986","11","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=207314' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997845","2805","Magnoliophyta","Myrtales","Mart.",NA,"Maranhão","Gurupiuna, Ka'apor Indian Reserve, affluent of Rio Gurupi. Forest inventory 6km from village.","-46.43","-2.72","NY00997845_01","Carutapera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00997841","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","R. S. Santos","1963","09","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1185001' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997841","24035","Magnoliophyta","Myrtales","Mart.","A. A. Alwan; C. A. Stace","Minas Gerais","Entre Matozinho e Prudente do Morais.","-44.1199689","-19.5184939","NY00997841_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","565700","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","M. Kuhlmann","1955","02","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=51966' target='other'> <mi>dwc_moreinfo</mi></a>","NY00565700","3519","Magnoliophyta","Myrtales","Mart.","N. F. de Mattos","São Paulo","Mogi-Mírim. Próximo a encruzilhada Conchal-Limeira",NA,NA,"NY00565700_01","Moji-Mirim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00997814","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","H. S. Irwin","1966","07","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1184111' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997814","18333","Magnoliophyta","Myrtales","Mart.","C. A. Stace","Distrito Federal","Near Lagõa Mestre d'Armas, ca. 5km N.W. of Planaltina, D.F.","-47.6928","-15.5801","NY00997814_01","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00997847","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","R. P. Belém","1965","01","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1185041' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997847","164","Magnoliophyta","Myrtales","Mart.","A. A. Alwan; C. A. Stace",NA,"Rodovia Brasília-Fortaleza, 60 km de Formosa.",NA,NA,"NY00997847_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00997852","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","C. E. O. Kuntze","1892","07",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1185086' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997852","s.n.","Magnoliophyta","Myrtales","Mart.","A. A. Alwan; C. A. Stace","Mato Grosso",NA,NA,NA,"NY00997852_01 NY00997852_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00997835","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","E. P. Heringer","1962","09","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1184886' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997835","s.n.","Magnoliophyta","Myrtales","Mart.","A. A. Alwan; C. A. Stace","Distrito Federal","Plano Pilôto.","-47.9294","-15.7797","NY00997835_01","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00997811","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","H. S. Irwin","1964","10","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1184058' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997811","6505","Magnoliophyta","Myrtales","Mart.","A. A. Alwan; C. A. Stace","Mato Grosso","Ca. 1 km. N.E. of Garapú.","-52.57","-13.18","NY00997811_01",NA,"300","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00997844","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","G. Davidse","1976","04","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1185023' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997844","12262","Magnoliophyta","Myrtales","Mart.","A. A. Alwan","Goiás","26-31 km S of Goiânia along Highway BR-153.","-49.2281","-16.9622","NY00997844_01","Hidrolândia","810","860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00997848","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","J. A. Ratter","1972","09","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1185049' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997848","R.2437","Magnoliophyta","Myrtales","Mart.","A. A. Alwan; C. A. Stace","Goiás","Region of Fazenda Lagoa Santa. Nr Padre Bernardo, about 140 km N of Brasília.","-48.58","-15.5","NY00997848_01","Padre Bernardo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","565697","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","H. de F. Leitão Filho","1981","09","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=51968' target='other'> <mi>dwc_moreinfo</mi></a>","NY00565697","12923","Magnoliophyta","Myrtales","Mart.",NA,"São Paulo","Na entr. para Jaú","-48.1197","-22.2803","NY00565697_01","Brotas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","1579500","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","G. G. Hatschbach","1975","02","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1786143' target='other'> <mi>dwc_moreinfo</mi></a>","NY01579500","36400","Magnoliophyta","Myrtales","Mart.","C. A. Stace","Minas Gerais","25 km ao Sul","-44.8988990783691","-18.7581005096436","NY01579500_01","Felixlândia",NA,NA,"38053","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-01-28 13:11:07-03","MCN-PUC-MINAS","HPUC-MG","CARP110","S","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Joshua Oliveira Barroso",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Distrito Industrial do Jatobá - Barreiro","-44.023889","-20.01",NA,"Belo Horizonte",NA,NA,NA,NA,"44°01'26 W","20°00'36 S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-01-28 13:11:07-03","MCN-PUC-MINAS","HPUC-MG","ANG4218","S","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Dias, D.F.C.; Barbosa, M.R.R.; Oliveira. J.S.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Prado, R.O.","Minas Gerais","Matinha do Ingá","-44.198299407959","-19.9678001403809",NA,"Betim",NA,NA,"15199","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
